"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_hospital","p_hospital_low","p_hospital_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/09/10","JP20",2099759,1,15,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP21",2032533,2,30,2,30,0.333333333333333,0.164646491749112,0.502020174917555,0,0,0,0,0,0,0.0333333333333333,0,0.0975673689058452,0.00476190476190476,0,0.0293962663605323,0.133333333333333,0.0116915219677371,0.25497514469893
"2022/09/10","JP22",3701181,3,90,1,30,0.4,0.298787895049467,0.501212104950533,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP23",7484094,2,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP24",1815827,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP25",1413184,2,45,1,25,0.666666666666667,0.528934437265653,0.80439889606768,0.0222222222222222,0,0.0652903168500976,0.0222222222222222,0,0.0652903168500976,0.04,0,0.116814586821685,0.00571428571428571,0,0.035261372116194,0.04,0,0.116814586821685
"2022/09/10","JP26",2610140,4,40,2,25,0.725,0.586626334480157,0.863373665519843,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP27",8838908,2,30,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP28",5536989,3,59,2,24,0.203389830508475,0.100680564519394,0.306099096497555,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP29",1365008,1,15,1,15,0.2,0,0.402424209901066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022/09/10","JP30",963850,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP31",573648,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP32",694188,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP33",1922181,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP34",2844963,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP35",1405007,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP36",756063,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP37",976756,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP38",1385840,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP39",728461,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP40",5102871,2,22,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP41",833245,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP42",1377780,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP43",1786969,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP44",1166729,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP45",1104377,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP46",1648752,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/09/10","JP47",1434138,2,50,1,35,0.84,0.738383853103821,0.941616146896179,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
