"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_hospital","p_hospital_low","p_hospital_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/12/23","GRA",606170,40,1089,22,614,0.800734618916437,0.77701026573059,0.824458972102284,0.00275482093663912,0,0.0058678402234247,0.0358126721763085,0.0247761249900591,0.046849219362558,0.0179153094462541,0.00742349664957851,0.0284071222429296,0.00255932992089344,0,0.00655574490488977,0.0309446254071661,0.01724745630017,0.0446417945141622
"2022/12/23","GRI",3812330,100,2729,100,2729,0.762550384756321,0.746585480051684,0.778515289460958,0.00750750750750751,0.00422963178635261,0.0107853832286624,0.0401953418482344,0.0327338897468146,0.0476567939496542,0.023818248442653,0.0180973192038334,0.0295391776814726,0.003402606920379,0.0012178049084409,0.00558740893231709,0.0168559912055698,0.0120261590376604,0.0216858233734792
"2022/12/23","GRG",680190,9,237,5,186,0.810126582278481,0.760194182010549,0.860058982546413,0,0,0,0.029535864978903,0.00798133733196899,0.0510903926258369,0.010752688172043,0,0.0255745439814613,0.00153609831029186,0,0.00716426962893002,0.021505376344086,0.000658338040829751,0.0423524146473423
"2022/12/23","GRC",282120,13,404,8,308,0.75990099009901,0.718249446758331,0.801552533439689,0.0099009900990099,0.000246351207477676,0.0195556289905421,0.0420792079207921,0.022501764092878,0.0616566517487061,0.051948051948052,0.0271639359353579,0.0767321679607461,0.00742115027829313,0,0.0170061224045366,0.0357142857142857,0.014989188158582,0.0564393832699894
"2022/12/23","GRF",206470,6,172,3,80,0.593023255813954,0.519604921606824,0.666441590021083,0.0428571428571429,0.00930779660342613,0.0764064891108596,0.178571428571429,0.11512970664713,0.242013150495727,0.0125,0,0.0368459460993876,0.00178571428571429,0,0.0110374022021743,0.0125,0,0.0368459460993876
"2022/12/23","GRD",336650,19,627,12,468,0.799043062200957,0.767677656073607,0.830408468328307,0.0016025641025641,0,0.0047410142161428,0.0144230769230769,0.00506837359243774,0.0237777802537161,0.0213675213675214,0.00826629198891896,0.0344687507461238,0.00305250305250305,0,0.00805042375855635,0.0170940170940171,0.00535036381107522,0.028837670376959
"2022/12/23","GRB",1874590,100,2705,86,2279,0.716081330868762,0.699089404900739,0.733073256836784,0.0137546468401487,0.00935326387712119,0.0181560298031762,0.0385767790262172,0.0312719047509252,0.0458816533015092,0.0234098939929329,0.0171816479131307,0.0296381400727351,0.00334427057041898,0.000966153846024203,0.00572238729481376,0.0254497586660816,0.0189839942125476,0.0319155231196157
"2022/12/23","GRM",621340,24,811,13,377,0.680641183723798,0.648553657943438,0.712728709504157,0.0110974106041924,0.00388757688684762,0.0183072443215371,0.0493218249075216,0.0344188148551477,0.0642248349598954,0.0371352785145889,0.018047587504174,0.0562229695250038,0.00530503978779841,0,0.0126377867288872,0.026525198938992,0.0103045174010494,0.0427458804769347
"2022/12/23","GRL",308610,11,443,6,178,0.72686230248307,0.685370421575131,0.768354183391009,0.00503778337531486,0,0.0120020578083881,0.0377833753148615,0.019027400458813,0.0565393501709099,0,0,0,0,0,0,0,0,0
"2022/12/23","GRJ",581980,20,495,12,277,0.676767676767677,0.635565260310964,0.717970093224389,0.00704225352112676,0,0.0149830580110403,0.0187793427230047,0.00588892988103929,0.0316697555649701,0.00896860986547085,0,0.0213423767855692,0.00128122998078155,0,0.00597617825495667,0.00896860986547085,0,0.0213423767855692
"2022/12/23","GRH",546870,12,389,10,209,0.650385604113111,0.602999238187486,0.697771970038735,0.00294985250737463,0,0.0087229234430463,0.0185185185185185,0.00383873128962583,0.0331983057474112,0.00478468899521531,0,0.0141400452310284,0.000683526999316473,0,0.00422679749675289,0.00478468899521531,0,0.0141400452310284
"2022/12/23","GRE",730730,38,1184,23,837,0.694256756756757,0.668013922866889,0.720499590646625,0.0136286201022147,0.00699638036041689,0.0202608598440124,0.0425894378194208,0.031038583582033,0.0541402920568086,0.0185873605947955,0.00926886060098413,0.027905860588607,0.00265533722782793,0,0.00620587224122113,0.017921146953405,0.00893359441125794,0.0269086994955521
"2022/12/23","GRK",197810,5,87,4,62,0.71264367816092,0.61755363135338,0.807733724968459,0,0,0,0.0114942528735632,0,0.0338927272190724,0,0,0,0,0,0,0,0,0
