"date","region","country","ISO2","ISO3","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_7days","p_cli_local_7days_low","p_cli_local_7days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-08,"-99","Somalia","SO","SOM",NA,NA,NA,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0,0,0,0.200686106346484,0.168175044960844,0.233197167732123
2020-05-08,"Awdal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"Banaadir","Somalia","SO","SOM",NA,NA,NA,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.0440251572327044,0.0214771471325011,0.0665731673329077,0.307277628032345,0.260330804378766,0.354224451685924
2020-05-08,"Bari","Somalia","SO","SOM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"Nugaal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"Sanaag","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"Sool","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"Woqooyi Galbeed","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"-99","Somalia","SO","SOM",NA,NA,NA,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0,0,0,0.220754716981132,0.185444349015791,0.256065084946473
2020-05-09,"Awdal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-09,"Banaadir","Somalia","SO","SOM",NA,NA,NA,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.0452830188679245,0.0202490237196718,0.0703170140161772,0.307277628032345,0.260330804378766,0.354224451685924
2020-05-09,"Bari","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"Nugaal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-09,"Sanaag","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"Sool","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"Woqooyi Galbeed","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"-99","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.0404312668463612,0.0203884916619077,0.0604740420308146
2020-05-10,"Awdal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-10,"Banaadir","Somalia","SO","SOM",0.0943396226415094,0.054992777883663,0.133686467399356,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.078167115902965,0.0508522370560085,0.105481994749921,0.229845626072041,0.195693257512384,0.263997994631699
2020-05-10,"Bari","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"Nugaal","Somalia","SO","SOM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"Sanaag","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"Sool","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"Woqooyi Galbeed","Somalia","SO","SOM",0.283018867924528,0.161743747525571,0.404293988323486,0.5,0,1,0.5,0,1,0.5,0,1,0.141509433962264,0.0751571893910968,0.207861678533432,0.141509433962264,0.0751571893910968,0.207861678533432
2020-05-11,"-99","Somalia","SO","SOM",0.0188679245283019,0,0.0554978435392005,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0.0345911949685535,0.0145061438515138,0.0546762460855931
2020-05-11,"Awdal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-11,"Banaadir","Somalia","SO","SOM",0.0754716981132075,0.00435651669249849,0.146586879533917,0.166666666666667,0,0.377525218646943,0.166666666666667,0,0.377525218646943,0.166666666666667,0,0.377525218646943,0.0754716981132075,0.0485926860445737,0.102350710181841,0.216981132075472,0.184946729272435,0.249015534878508
2020-05-11,"Bari","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Nugaal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Sanaag","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Sool","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Woqooyi Galbeed","Somalia","SO","SOM",NA,NA,NA,0.5,0,1,0.5,0,1,0.5,0,1,0.141509433962264,0.0751571893910968,0.207861678533432,0.141509433962264,0.0751571893910968,0.207861678533432
2020-05-12,"-99","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0.00377358490566038,0,0.0111557073357215
2020-05-12,"Awdal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-12,"Banaadir","Somalia","SO","SOM",NA,NA,NA,0.166666666666667,0,0.377525218646943,0.166666666666667,0,0.377525218646943,0.166666666666667,0,0.377525218646943,0.0754716981132075,0.0485926860445737,0.102350710181841,0.216981132075472,0.184946729272435,0.249015534878508
2020-05-12,"Bari","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Nugaal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Sanaag","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Sool","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Woqooyi Galbeed","Somalia","SO","SOM",0,0,0,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0943396226415094,0.0489057998160993,0.13977344546692,0.0943396226415094,0.0489057998160993,0.13977344546692
2020-05-13,"-99","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0.00943396226415094,0,0.0278367638059564
2020-05-13,"Awdal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-13,"Banaadir","Somalia","SO","SOM",0,0,0,0.153846153846154,0,0.349976323034732,0.153846153846154,0,0.349976323034732,0.153846153846154,0,0.349976323034732,0.0646900269541779,0.0396602151136514,0.0897198387947045,0.200290275761974,0.170406559738054,0.230173991785894
2020-05-13,"Bari","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Nugaal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Sanaag","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Sool","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Woqooyi Galbeed","Somalia","SO","SOM",0,0,0,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.0471698113207547,0.0238688223222966,0.0704708003192129,0.0471698113207547,0.0238688223222966,0.0704708003192129
2020-05-14,"-99","Somalia","SO","SOM",0,0,0,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0.00471698113207547,0,0.0139402639808974
2020-05-14,"Awdal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-14,"Banaadir","Somalia","SO","SOM",0,0,0,0.133333333333333,0,0.305360832718189,0.133333333333333,0,0.305360832718189,0.2,0,0.402424209901066,0.0566037735849057,0.0346082186902367,0.0785993284795747,0.173584905660377,0.14725679916289,0.199913012157865
2020-05-14,"Bari","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Gedo","Somalia","SO","SOM",0.226415094339623,0.113742877810151,0.339087310869094,0,0,0,0,0,0,0,0,0,0.226415094339623,0.113742877810151,0.339087310869094,0.226415094339623,0.113742877810151,0.339087310869094
2020-05-14,"Nugaal","Somalia","SO","SOM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Sanaag","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-14,"Sool","Somalia","SO","SOM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"Woqooyi Galbeed","Somalia","SO","SOM",0.283018867924528,0.161743747525571,0.404293988323486,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.0943396226415094,0.0622130584264338,0.126466186856585,0.0808625336927224,0.0531213464647764,0.108603720920668
2020-05-15,"-99","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0.00471698113207547,0,0.0139402639808974
2020-05-15,"Awdal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-15,"Banaadir","Somalia","SO","SOM",NA,NA,NA,0.0714285714285714,0,0.206333468106206,0.0714285714285714,0,0.206333468106206,0.142857142857143,0,0.326156802419226,0.0566037735849057,0.0346082186902367,0.0785993284795747,0.0512129380053908,0.0353523106696288,0.0670735653411529
2020-05-15,"Bari","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-15,"Gedo","Somalia","SO","SOM",0,0,0,0,0,0,0,0,0,0,0,0,0.113207547169811,0.0528899763290069,0.173525118010616,0.113207547169811,0.0528899763290069,0.173525118010616
2020-05-15,"Nugaal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Sanaag","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-15,"Sool","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Togdheer","Somalia","SO","SOM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"Woqooyi Galbeed","Somalia","SO","SOM",NA,NA,NA,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.0943396226415094,0.0622130584264338,0.126466186856585,0.0808625336927224,0.0531213464647764,0.108603720920668
2020-05-16,"-99","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0.00471698113207547,0,0.0139402639808974
2020-05-16,"Banaadir","Somalia","SO","SOM",NA,NA,NA,0.0769230769230769,0,0.221774806631782,0.0769230769230769,0,0.221774806631782,0.153846153846154,0,0.349976323034732,0.0566037735849057,0.0346082186902367,0.0785993284795747,0.0522496371552975,0.0356336136005549,0.0688656607100402
2020-05-16,"Bari","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-16,"Galguduud","Somalia","SO","SOM",0.0377358490566038,0.00145985060668707,0.0740118475065205,0,0,0,0,0,0,0,0,0,0.0377358490566038,0.00145985060668707,0.0740118475065205,0.0377358490566038,0.00145985060668707,0.0740118475065205
2020-05-16,"Gedo","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.113207547169811,0.0528899763290069,0.173525118010616,0.113207547169811,0.0528899763290069,0.173525118010616
2020-05-16,"Mudug","Somalia","SO","SOM",0.0283018867924528,0,0.0598714470737785,0,0,0,0,0,0,0,0,0,0.0283018867924528,0,0.0598714470737785,0.0283018867924528,0,0.0598714470737785
2020-05-16,"Nugaal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Sanaag","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-16,"Sool","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Togdheer","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"Woqooyi Galbeed","Somalia","SO","SOM",NA,NA,NA,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.0943396226415094,0.0622130584264338,0.126466186856585,0.0808625336927224,0.0531213464647764,0.108603720920668
2020-05-17,"-99","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059,0.00471698113207547,0,0.0139402639808974
2020-05-17,"Banaadir","Somalia","SO","SOM",NA,NA,NA,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.181818181818182,0,0.409744941200983,0.0188679245283019,0.000552965022852563,0.0371828840337512,0.0566037735849057,0.0378459013441753,0.075361645825636
2020-05-17,"Bari","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-17,"Galguduud","Somalia","SO","SOM",0.0188679245283019,0,0.0554978435392005,0,0,0,0,0,0,0,0,0,0.0314465408805031,0.00431979074470644,0.0585732910162998,0.0314465408805031,0.00431979074470644,0.0585732910162998
2020-05-17,"Gedo","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.113207547169811,0.0528899763290069,0.173525118010616,0.113207547169811,0.0528899763290069,0.173525118010616
2020-05-17,"Mudug","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0283018867924528,0,0.0598714470737785,0.0283018867924528,0,0.0598714470737785
2020-05-17,"Nugaal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Sanaag","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-17,"Sool","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Togdheer","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,"Woqooyi Galbeed","Somalia","SO","SOM",0.0188679245283019,0,0.0554978435392005,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.050314465408805,0.0262890517523613,0.0743398790652487,0.0731132075471698,0.0483346267575028,0.0978917883368368
2020-05-18,"-99","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974
2020-05-18,"Banaadir","Somalia","SO","SOM",0.0188679245283019,0,0.0554978435392005,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.181818181818182,0,0.409744941200983,0.00471698113207547,0,0.0139402639808974,0.0497427101200686,0.032094561997117,0.0673908582430202
2020-05-18,"Bari","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-18,"Galguduud","Somalia","SO","SOM",0,0,0,0,0,0,0,0,0,0,0,0,0.0235849056603774,0.00315744068562359,0.0440123706351311,0.0235849056603774,0.00315744068562359,0.0440123706351311
2020-05-18,"Gedo","Somalia","SO","SOM",0,0,0,0,0,0,0,0,0,0,0,0,0.0754716981132075,0.0344133289764921,0.116530067249923,0.0754716981132075,0.0344133289764921,0.116530067249923
2020-05-18,"Jubbada Dhexe","Somalia","SO","SOM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Jubbada Hoose","Somalia","SO","SOM",0.0943396226415094,0.0156459331258165,0.173033312157202,0,0,0,0,0,0,0,0,0,0.0943396226415094,0.0156459331258165,0.173033312157202,0.0943396226415094,0.0156459331258165,0.173033312157202
2020-05-18,"Mudug","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0283018867924528,0,0.0598714470737785,0.0283018867924528,0,0.0598714470737785
2020-05-18,"Nugaal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Sanaag","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-18,"Sool","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Togdheer","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"Woqooyi Galbeed","Somalia","SO","SOM",NA,NA,NA,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.050314465408805,0.0262890517523613,0.0743398790652487,0.0731132075471698,0.0483346267575028,0.0978917883368368
2020-05-19,"-99","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974
2020-05-19,"Banaadir","Somalia","SO","SOM",0,0,0,0.0769230769230769,0,0.221774806631782,0.0769230769230769,0,0.221774806631782,0.230769230769231,0.00173853632193746,0.459799925216524,0.00314465408805031,0,0.00929836431956434,0.0420899854862119,0.0270969273538709,0.0570830436185529
2020-05-19,"Bari","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-19,"Galguduud","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0235849056603774,0.00315744068562359,0.0440123706351311,0.0235849056603774,0.00315744068562359,0.0440123706351311
2020-05-19,"Gedo","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0754716981132075,0.0344133289764921,0.116530067249923,0.0754716981132075,0.0344133289764921,0.116530067249923
2020-05-19,"Jubbada Dhexe","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Jubbada Hoose","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0943396226415094,0.0156459331258165,0.173033312157202,0.0943396226415094,0.0156459331258165,0.173033312157202
2020-05-19,"Mudug","Somalia","SO","SOM",0,0,0,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0.0400162181296384,0.0188679245283019,0,0.0400162181296384
2020-05-19,"Nugaal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Sanaag","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-19,"Sool","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Togdheer","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"Woqooyi Galbeed","Somalia","SO","SOM",0,0,0,0.222222222222222,0,0.493833841502414,0.222222222222222,0,0.493833841502414,0.222222222222222,0,0.493833841502414,0.050314465408805,0.0262890517523613,0.0743398790652487,0.0649895178197065,0.0428678025222384,0.0871112331171746
2020-05-20,"-99","Somalia","SO","SOM",0.00943396226415094,0,0.0278367638059564,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0.00628930817610063,0,0.0149782312081253
2020-05-20,"Banaadir","Somalia","SO","SOM",0.0188679245283019,0,0.0554978435392005,0.0769230769230769,0,0.221774806631782,0.0769230769230769,0,0.221774806631782,0.230769230769231,0.00173853632193746,0.459799925216524,0.00628930817610063,0,0.0149782312081253,0.0377358490566038,0.0235072318280509,0.0519644662851566
2020-05-20,"Bari","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-20,"Bay","Somalia","SO","SOM",0.30188679245283,0.178293432201045,0.425480152704616,1,1,1,1,1,1,1,1,1,0.30188679245283,0.178293432201045,0.425480152704616,0.30188679245283,0.178293432201045,0.425480152704616
2020-05-20,"Galguduud","Somalia","SO","SOM",0.0188679245283019,0,0.0554978435392005,0,0,0,0,0,0,0,0,0,0.0226415094339623,0.00473112996660089,0.0405518889013236,0.0226415094339623,0.00473112996660089,0.0405518889013236
2020-05-20,"Gedo","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0754716981132075,0.0344133289764921,0.116530067249923,0.0754716981132075,0.0344133289764921,0.116530067249923
2020-05-20,"Hiiraan","Somalia","SO","SOM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Jubbada Dhexe","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Jubbada Hoose","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0943396226415094,0.0156459331258165,0.173033312157202,0.0943396226415094,0.0156459331258165,0.173033312157202
2020-05-20,"Mudug","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0.0400162181296384,0.0188679245283019,0,0.0400162181296384
2020-05-20,"Nugaal","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Sanaag","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-20,"Shabeellaha Dhexe","Somalia","SO","SOM",1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2020-05-20,"Sool","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Togdheer","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,"Woqooyi Galbeed","Somalia","SO","SOM",NA,NA,NA,0.222222222222222,0,0.493833841502414,0.222222222222222,0,0.493833841502414,0.222222222222222,0,0.493833841502414,0.10062893081761,0.0538682942630053,0.147389567372215,0.0649895178197065,0.0428678025222384,0.0871112331171746
2020-05-21,"-99","Somalia","SO","SOM",0,0,0,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0.00471698113207547,0,0.0139402639808974,0.00539083557951483,0,0.0128418500615798
2020-05-21,"Banaadir","Somalia","SO","SOM",0,0,0,0.0714285714285714,0,0.206333468106206,0.0714285714285714,0,0.206333468106206,0.214285714285714,0,0.42922361728078,0.00628930817610063,0,0.0149782312081253,0.0350404312668464,0.0218096521763832,0.0482712103573095
2020-05-21,"Bari","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0
2020-05-21,"Bay","Somalia","SO","SOM",NA,NA,NA,1,1,1,1,1,1,1,1,1,0.30188679245283,0.178293432201045,0.425480152704616,0.30188679245283,0.178293432201045,0.425480152704616
2020-05-21,"Galguduud","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0226415094339623,0.00473112996660089,0.0405518889013236,0.0226415094339623,0.00473112996660089,0.0405518889013236
2020-05-21,"Gedo","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.0754716981132075,0.0344133289764921,0.116530067249923
2020-05-21,"Hiiraan","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,"Jubbada Dhexe","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,"Jubbada Hoose","Somalia","SO","SOM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0943396226415094,0.0156459331258165,0.173033312157202,0.0943396226415094,0.0156459331258165,0.173033312157202
