"date","region","country","ISO2","ISO3","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,"Sevastopol'","Ukraine","UA","UKR",1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,"Ternopil'","Ukraine","UA","UKR",71,71,0.0140845070422535,0,0.0414945419069482,0.0140845070422535,0,0.0414945419069482,0.028169014084507,0,0.066654777975135,0.00478341748604837,0.00257892345574075,0.00698791151635599
2020-05-07,"Sevastopol'","Ukraine","UA","UKR",2,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"Ternopil'","Ukraine","UA","UKR",83,83,0.0120481927710843,0,0.035519532450992,0.0120481927710843,0,0.035519532450992,0.036144578313253,0,0.0762992956694968,0.00409183905433053,0.00220541195250613,0.00597826615615492
2020-05-08,"Sevastopol'","Ukraine","UA","UKR",2,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"Ternopil'","Ukraine","UA","UKR",100,100,0.01,0,0.0295013954179879,0.01,0,0.0295013954179879,0.03,0,0.0634344809563718,0.00339622641509434,0.00182994520621964,0.00496250762396904
2020-05-09,"Sevastopol'","Ukraine","UA","UKR",2,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"Sevastopol'","Ukraine","UA","UKR",3,3,0,0,0,0,0,0,0,0,0,0.0125786163522013,0,0.0299013819415159
2020-05-11,"Sevastopol'","Ukraine","UA","UKR",4,4,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918
2020-05-12,"Sevastopol'","Ukraine","UA","UKR",4,4,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918
2020-05-13,"Sevastopol'","Ukraine","UA","UKR",4,4,0,0,0,0,0,0,0,0,0,0.00943396226415094,0,0.0224467080271918
2020-05-14,"Sevastopol'","Ukraine","UA","UKR",5,5,0,0,0,0,0,0,0,0,0,0.00754716981132075,0,0.0179672761780292
