ISO2,ISO_3,country_agg,region_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
KZ,KAZ,Kazakhstan,Almaty,2020-05-12,2020-05-12,123,123,1,0,0,0,0,0,0,0,0,0.000582004423233617,0.000509991522206362,1,0,0.00623731143539449,0.00973277678949844,0.0076031467723669,6.0114036747822e-05,0.00518952709427802,0.00773555022498566,0.00680606069521988,4.99094650621472e-05,0.00100028296268871,0.000574257314158013,8.87165637393872e-05,-1.73482573670073e-05,-2.02504154415679e-05,-9.75470046192891e-05,-7.18786117062993e-05
KZ,KAZ,Kazakhstan,Almaty,2020-05-13,2020-05-12,222,99,2,0.00900900900900901,0.0124292512635425,0.00794541359938835,6.66405188093643e-05,0.00900900900900901,0.0124292512635425,0.00794541359938835,6.66405188093643e-05,0.000320102432778489,0.000280532087339725,1,0,0.00609302373479083,0.0096331770417158,0.00720022588483434,5.87247582511997e-05,0.00494624322480698,0.00746656502522127,0.0063335810188889,4.7660602909673e-05,0.00095480534198201,0.000557786882856517,2.41931234255034e-05,-0.000129782398088956,-8.58686846265305e-05,-0.000209793458690171,-6.48792065120572e-05
KZ,KAZ,Kazakhstan,Almaty,2020-05-14,2020-05-14,109,109,1,0.0091743119266055,0.0178986477811282,0.00826820179067893,9.63877147795638e-05,0,0,0,0,0.00195618153364632,0.000988977522152927,2,1,0.0058973926892315,0.00945728378669798,0.00673379358608086,5.68652662665481e-05,0.00466857273443313,0.00716354679722323,0.00580944273096859,4.51440686956129e-05,0.000916864989492201,0.000542671358975813,-4.0268636024886e-05,-0.000235272231453647,-0.000146731929786828,-0.000311879486764356,-5.74132834635676e-05
KZ,KAZ,Kazakhstan,Almaty,2020-05-15,2020-05-15,132,132,1,0.00757575757575758,0.014791861850129,0.00587794331224819,7.68652265408116e-05,0.00757575757575758,0.014791861850129,0.00587794331224819,7.68652265408116e-05,0.000645091925599398,0.000516005043743918,0,0,0.00566633695968879,0.0092188687633371,0.006235399245514,5.46749487105796e-05,0.00437564503263234,0.00684879827012103,0.00526622407681535,4.25351826776409e-05,0.000885865410956468,0.00052925810931881,-0.000100365411135499,-0.000326285563104992,-0.000198389517452058,-0.000396433738308308,-4.98132219028255e-05
KZ,KAZ,Kazakhstan,Almaty,2020-05-16,2020-05-16,108,108,1,0,0,0,0,0,0,0,0,0,0,3,0,0.00541839692730104,0.00893622226612257,0.00573716792729848,5.23105012347648e-05,0.00408709053218557,0.00654467749605169,0.00473535942534181,4.00035600560078e-05,0.00086140680590906,0.000517949509847105,-0.000151817532991613,-0.000396408384469673,-0.000237079389256697,-0.00045771774590818,-4.23240519204978e-05
KZ,KAZ,Kazakhstan,Almaty,2020-05-17,2020-05-17,133,133,1,0.0075187969924812,0.0146810661384107,0.00369955288914024,6.63456596604092e-05,0,0,0,0,0.00232976808217727,0.000972395518870356,0,0,0.00517387109138778,0.00863188509832188,0.00526930842974344,4.99381497576159e-05,0.00382151418612475,0.00627226872126344,0.0042442865043123,3.77006991062358e-05,0.000843197223729081,0.000509145117793467,-0.000190777785934605,-0.000440986070658456,-0.000260027335432076,-0.000492096882242189,-3.50984867774664e-05
KZ,KAZ,Kazakhstan,Almaty,2020-05-18,2020-05-18,127,127,1,0,0,0,0,0,0,0,0,0.000563380281690141,0.000493676393258103,2,0,0.00495272680065128,0.00833060417410449,0.00485743294072753,4.77196691910125e-05,0.00359498374545574,0.00604977817599138,0.0038145403807495,3.57504678350669e-05,0.000831450702199254,0.000503244623489577,-0.000214097439123869,-0.000457618971939895,-0.000265757224803712,-0.000498586719078398,-2.81387100815761e-05
KZ,KAZ,Kazakhstan,Almaty,2020-05-19,2020-05-19,140,140,1,0.00714285714285714,0.0139496540611004,0.00684908009566769,8.52006316278561e-05,0.00714285714285714,0.0139496540611004,0.00684908009566769,8.52006316278561e-05,0,0,3,0,0.00477398927998638,0.00805879623775659,0.00452166205421728,4.58079790220818e-05,0.00342068908554127,0.00589271906810586,0.00346108786857482,3.42481292865469e-05,0.00082674834252239,0.000500587366065241,-0.000219839075800743,-0.000446427305102842,-0.000254259023210951,-0.000478748858385679,-2.134283324327e-05
KZ,KAZ,Kazakhstan,Almaty,2020-05-20,2020-05-20,120,120,1,0.00833333333333333,0.0162648365258355,0.00813674951289274,9.34372395292285e-05,0.00833333333333333,0.0162648365258355,0.00813674951289274,9.34372395292285e-05,0.0011936022917164,0.000739347132342404,2,0,0.00465476993606549,0.00784300685045983,0.00427627864875092,4.43404079613823e-05,0.00330876979460699,0.00581390929700806,0.00319267993843846,3.32620048810209e-05,0.000830113078962911,0.000501398433996233,-0.000207103792194335,-0.000409585822888324,-0.000226633823304357,-0.000436127132088355,-1.44586517548816e-05
KZ,KAZ,Kazakhstan,Almaty,2020-05-21,2020-05-21,127,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00460963508602671,0.00770820367435966,0.00413007908017326,4.34330352449838e-05,0.00326656624019443,0.00582362879404905,0.00301289390247384,3.28373430967095e-05,0.000843014157974871,0.000505811574797367,-0.000176116978943681,-0.000350886694223456,-0.000184846465406318,-0.000375555029056919,-7.14187549693295e-06
KZ,KAZ,Kazakhstan,Almaty,2020-05-22,2020-05-22,121,121,1,0,0,0,0,0,0,0,0,0.000236714404071488,0.000328024566917368,1,0,0.00464786815600592,0.0076735641749161,0.00408549488128635,4.31618010469134e-05,0.00329731267849198,0.00592752778250537,0.00292030156310256,3.29883008064771e-05,0.000867314435270816,0.000513838413899766,-0.00012842146188252,-0.000275278841002021,-0.000131629642282265,-0.000302509643706542,9.84604893625864e-07
KZ,KAZ,Kazakhstan,Almaty,2020-05-23,2020-05-23,125,125,1,0,0,0,0,0,0,0,0,0.00170377101317583,0.000861476434592102,0,0,0.00477535125754829,0.00775350090658912,0.00414073281368893,4.35705371162743e-05,0.00340158831266895,0.00612814568303249,0.00291016586638713,3.37074098014952e-05,0.000905247374101275,0.000525410761130532,-6.64199723065825e-05,-0.000188095936009085,-6.9987645575966e-05,-0.000222353439654195,1.03416917286989e-05
KZ,KAZ,Kazakhstan,Almaty,2020-05-24,2020-05-24,136,136,1,0,0,0,0,0,0,0,0,0.000938967136150235,0.000613159185462056,2,0,0.00499229147540767,0.00795366810853603,0.00429013383399681,4.46572031918861e-05,0.00357619821947746,0.00642301800991107,0.00297518058350771,3.4960454048556e-05,0.000959057239947021,0.000540370493921268,6.59411245939751e-06,-9.45498511217857e-05,-3.13092099638071e-06,-0.000139893299540297,2.12677562912945e-05
KZ,KAZ,Kazakhstan,Almaty,2020-05-25,2020-05-25,123,123,1,0.016260162601626,0.0223510590973029,0.0125852012005551,0.000122304098100074,0.00813008130081301,0.0158697592791709,0.00435669817929701,7.22589650898646e-05,0.000465603538586893,0.000456176847475865,1,0,0.00529339946693234,0.00827046747730001,0.00452148744525209,4.63626755225276e-05,0.0038138559079696,0.00680325745879009,0.00310317357201323,3.66714818018822e-05,0.00103107771641376,0.00055853420230916,8.65683644909945e-05,-2.91014941982322e-08,6.5527803738055e-05,-5.9652382760265e-05,3.40548956485608e-05
KZ,KAZ,Kazakhstan,Almaty,2020-05-26,2020-05-26,135,135,1,0,0,0,0,0,0,0,0,0.000525541307546773,0.000460527741174241,0,0,0.00566699993623182,0.00869026935845478,0.00482046521984511,4.85822080641682e-05,0.00410275413794575,0.00725319921174779,0.00328092670365826,3.87354507344968e-05,0.00112309339164049,0.000579659124443485,0.000168705000027722,9.06977618490312e-05,0.000132330723889794,1.47077942033007e-05,4.88300521129304e-05
KZ,KAZ,Kazakhstan,Almaty,2020-05-27,2020-05-27,160,160,1,0,0,0,0,0,0,0,0,0.0011515634688635,0.000625624994800538,1,0,0.0060967721127747,0.00919112507981635,0.00516856313802119,5.11669693438907e-05,0.00442718071216752,0.00775108727464836,0.00349174931923226,4.10136879726486e-05,0.00123646987760362,0.000603549406723402,0.000247856171124665,0.000173080676307988,0.000193435745328848,7.98092361264048e-05,6.55759532714577e-05
KZ,KAZ,Kazakhstan,Almaty,2020-05-28,2020-05-28,136,136,1,0.00735294117647059,0.0143584186750738,0.00697505512026102,8.82744317227257e-05,0.00735294117647059,0.0143584186750738,0.00697505512026102,8.82744317227257e-05,0.00147151566113096,0.000770245537523364,0,0,0.00656170516970254,0.00974388406015669,0.00554449555657888,5.39376935018914e-05,0.0047678134680394,0.00826975189626292,0.00371706902652483,4.33457064953027e-05,0.00137124797949281,0.00062990329177065,0.000318972835616104,0.000243166779215421,0.000245083464924571,0.000132794577237045,8.39889240369997e-05
KZ,KAZ,Kazakhstan,Almaty,2020-05-29,2020-05-29,133,133,1,0,0,0,0,0,0,0,0,0.000426803243704652,0.000418170226292964,2,0,0.00704063772254186,0.0103172474487875,0.00592905746228416,5.67144704519961e-05,0.00510547479093902,0.00878077050980049,0.00394073996472976,4.55745794932082e-05,0.00152540669303206,0.000658311811233527,0.000377547744165595,0.000298054108099206,0.000283981079711678,0.000171762349723771,0.000103359886488464
KZ,KAZ,Kazakhstan,Almaty,2020-05-30,2020-05-30,131,131,1,0.00763358778625954,0.0149043425566953,0.00708486698422749,8.56259529058602e-05,0.00763358778625954,0.0149043425566953,0.00708486698422749,8.56259529058602e-05,0.000975081256771398,0.000636730722453775,0,0,0.00751245839605075,0.0108788014138596,0.00630510662666427,5.93278024341294e-05,0.00542088882038979,0.00925483553771959,0.00414862211382266,4.75543185899348e-05,0.00169582362679594,0.000688326922957157,0.00042002782010718,0.00033582879877791,0.000307448433485389,0.000195573588385824,0.000122794397808153
KZ,KAZ,Kazakhstan,Almaty,2020-05-31,2020-05-31,136,136,1,0.0147058823529412,0.0202305237067113,0.0106576746035082,0.000108289422112208,0.00735294117647059,0.0143584186750738,0.00387835771595846,6.55483302162113e-05,0.00104329681794471,0.000646292783348618,0,0,0.00795943353294361,0.0114004226371579,0.00665985470390271,6.16450549277955e-05,0.00569898426305667,0.009667243947047,0.00433169844452418,4.9177331058297e-05,0.0018775247696956,0.000719397715119997,0.000444339011001877,0.000356394543108437,0.000314188059181179,0.000204754145418491,0.000141074508880308
KZ,KAZ,Kazakhstan,Almaty,2020-06-01,2020-06-01,122,122,1,0.0163934426229508,0.0225327379431889,0.018276449594143,0.00015023443596392,0.0163934426229508,0.0225327379431889,0.018276449594143,0.00015023443596392,0.00116400884646723,0.000721026893052965,2,1,0.00837180912460952,0.0118627575268587,0.00699124548624611,6.36052341255228e-05,0.00593184940226512,0.0100016061587569,0.00449089559989785,5.0404417368952e-05,0.00206470504351723,0.000750943988923425,0.000450801531396284,0.000361796711066834,0.000304849210719896,0.000201661482706597,0.000156935275312789
KZ,KAZ,Kazakhstan,Almaty,2020-06-02,2020-06-02,118,118,1,0.0254237288135593,0.0284010651185517,0.0205783362231957,0.000152547589205592,0.0169491525423729,0.0232899776895759,0.00934932748703687,0.000103410781897245,0.000361141206211629,0.000408588437885979,2,0,0.00874821347377797,0.012255854442598,0.00730534880998318,6.52110478564383e-05,0.00611925106102249,0.0102505757775343,0.00463461510274467,5.12574980558039e-05,0.00225105027973764,0.000782390539666067,0.000441906893500545,0.000356130945326998,0.000282011724809161,0.000190477630585401,0.000169096733689004
KZ,KAZ,Kazakhstan,Almaty,2020-06-03,2020-06-03,115,115,1,0,0,0,0,0,0,0,0,0.00098838645910551,0.000684565728066051,1,0,0.00909747541428272,0.0125822235097703,0.00762001975704178,6.65486223846927e-05,0.00627144838275423,0.0104192806329827,0.00478289316757451,5.1840869201742e-05,0.00243150781370854,0.000813342560032832,0.000422628374096696,0.00034592070007715,0.000250605819119138,0.000177637356841614,0.000176709972369287
KZ,KAZ,Kazakhstan,Almaty,2020-06-04,2020-06-03,213,98,2,0.00469483568075117,0.0091800831799946,0.00196499380901474,3.1320770207443e-05,0.00469483568075117,0.0091800831799946,0.00196499380901474,3.1320770207443e-05,0.00720913156665109,0.00135471534992017,2,0,0.00943898568001603,0.0128554556590292,0.00796297109169846,6.77722279887983e-05,0.00640787028591339,0.0105236440771123,0.00496425779099487,5.23242830583222e-05,0.0026032318961717,0.000843663265294684,0.000399724659579029,0.000338985604902382,0.000217065915829063,0.000170586304377519,0.000179637533856606
KZ,KAZ,Kazakhstan,Almaty,2020-06-05,2020-06-04,185,87,2,0.00540540540540541,0.0105657276042753,0.00209987880449196,3.3468490655188e-05,0.00540540540540541,0.0105657276042753,0.00209987880449196,3.3468490655188e-05,0.00773116962645438,0.00150192166106395,3,0,0.00980303208722745,0.0131001301827744,0.00837121829667728,6.90952221060706e-05,0.00655880533163653,0.0105910230832087,0.00521601637601124,5.29366078548852e-05,0.00276715659784837,0.000873600837406231,0.000381762281862784,0.000344351945002168,0.000189652751874457,0.000177899043698098,0.000178555495175404
KZ,KAZ,Kazakhstan,Almaty,2020-06-06,2020-06-05,186,99,2,0.010752688172043,0.0148218558094183,0.00898756928696643,7.12534091846982e-05,0.00537634408602151,0.0105090761475122,0.00459297861696248,5.10496223094543e-05,0.00456794822992006,0.00115318623368465,2,0,0.0102260470143429,0.0133485609607989,0.008885865546953,7.0766234232437e-05,0.00675948115910661,0.0106568258696982,0.00557819360122788,5.39407589765301e-05,0.00292814531697073,0.000903799334331423,0.000377768913566553,0.000371001807175048,0.000176749482674988,0.00020774919278395,0.000175103424545854
KZ,KAZ,Kazakhstan,Almaty,2020-06-07,2020-06-06,198,99,2,0.0101010101010101,0.0139281469162244,0.00906769860727496,7.18857677036272e-05,0.00505050505050505,0.00987377937101159,0.00463392764812072,5.15036994766393e-05,0.00428969757632087,0.00108309273234774,0,0,0.0107486632292708,0.0136372508506546,0.00954842117504666,7.30398939310666e-05,0.00704911436296189,0.0107605614508102,0.00609057460059124,5.56014748631696e-05,0.00309571346726606,0.000935358700530435,0.000396142350776881,0.000426195948133426,0.000186210826782795,0.000266613166782232,0.000171834737291471
KZ,KAZ,Kazakhstan,Almaty,2020-06-08,2020-06-08,115,115,1,0.0173913043478261,0.023892167460625,0.0129322100125463,0.000114639567221886,0.00869565217391304,0.0169689025724735,0.00379373623401711,6.23782050578162e-05,0.000489895897121862,0.000479971546006112,0,0,0.0114126731706527,0.0140028416638135,0.0103948830705892,7.61448696334526e-05,0.00746838113645641,0.0109436643438394,0.00678739669051854,5.81623105197977e-05,0.00328358248015691,0.000969675740391324,0.000444076616145786,0.000514922376767663,0.000224855012572321,0.000358796931295644,0.000172088700069878
KZ,KAZ,Kazakhstan,Almaty,2020-06-09,2020-06-08,212,97,2,0.00943396226415094,0.0130127457630409,0.00689173261512682,6.12794723426959e-05,0.00471698113207547,0.00922328284882195,0.00202172835979303,3.32716587628347e-05,0.00120152192777518,0.000554731050204692,0,0,0.0122544737673867,0.0144766043411696,0.0114504776466998,8.02535957699372e-05,0.00805246096105865,0.0112425907684111,0.00769162858360962,6.18069216999584e-05,0.00350878455249518,0.001008303201104,0.000526166392183994,0.000638409648276334,0.000296835429717403,0.000484789236005851,0.000179546123131107
KZ,KAZ,Kazakhstan,Almaty,2020-06-10,2020-06-10,102,102,1,0,0,0,0,0,0,0,0,0.00181285734207224,0.000984568711926582,3,1,0.0133031318639772,0.0150826761811225,0.0127266074708796,8.54692923013463e-05,0.00882965430957891,0.0116866071851981,0.00881250661754616,6.66443948146574e-05,0.0037894142942366,0.00105279737866581,0.000644024363993527,0.000793939396530192,0.00040363067061092,0.000641374804425214,0.000197697066344151
KZ,KAZ,Kazakhstan,Almaty,2020-06-11,2020-06-10,199,97,2,0,0,0,0,0,0,0,0,0.00185886894973904,0.000713848688947211,5,1,0.0145754206703221,0.0158322866240268,0.0142158142495373,9.179510235141e-05,0.00981649634623074,0.0122929799239504,0.0101400861492661,7.26821952268444e-05,0.00414405975085205,0.00110446766588446,0.000795398097182438,0.000974099325476678,0.000542948502432368,0.000820678295542479,0.000229483858833948
KZ,KAZ,Kazakhstan,Almaty,2020-06-12,2020-06-12,130,130,1,0.0230769230769231,0.0258104484518851,0.0157563339919962,0.000136906174466212,0.0153846153846154,0.0211569492946931,0.00924445417390335,0.00010521266586896,0.00196528005240747,0.000907003806105218,0,0,0.0160740623358452,0.016724119869914,0.0158925177048164,9.91448545343409e-05,0.0110180662654873,0.013066127839602,0.0116489772709966,7.98360169521935e-05,0.00458960105790934,0.0011642246649381,0.000974669220250383,0.00116777535964391,0.000709764184396783,0.0010117972782948,0.000276909290156436
KZ,KAZ,Kazakhstan,Almaty,2020-06-13,2020-06-13,151,151,1,0,0,0,0,0,0,0,0,0.00229951135383731,0.000918920882244562,2,2,0.0177894424133816,0.0177438878647107,0.0177172119596389,0.000107345570306874,0.012425957825761,0.0139959916295206,0.0132978146366656,8.7924165925422e-05,0.00514078550994599,0.00123257315913897,0.0011734631973518,0.00136146513076538,0.000896140577133192,0.00120120667267906,0.000340845340446656
KZ,KAZ,Kazakhstan,Almaty,2020-06-14,2020-06-14,143,143,1,0.00699300699300699,0.0136580345505899,0.00251665709711208,4.87622693351107e-05,0,0,0,0,0.00519428628508641,0.00140812573890535,4,2,0.0196982649333729,0.0188648631118483,0.0196392992240015,0.000116155904112702,0.0140206283643408,0.0150588341069019,0.0150365792517687,9.66947921459205e-05,0.00580824477675076,0.001309437724087,0.00138093196045337,0.00154073602556872,0.0010920412046474,0.00137486376020836,0.000420777049432309
KZ,KAZ,Kazakhstan,Almaty,2020-06-15,2020-06-15,114,114,1,0.0175438596491228,0.0240998768411264,0.047311380817972,0.000223856117589743,0.0087719298245614,0.0171170940046306,0.0345951307321335,0.000192696087843956,0.00314386317907445,0.00123043299164953,1,1,0.0217708362027271,0.0200530905961091,0.0216083178728312,0.000125305528557892,0.0157754693557666,0.0162213024987378,0.0168138532078077,0.000105858795355255,0.00659948791962572,0.00139433614246012,0.00158606040589007,0.0016929733710219,0.00128716806578466,0.00152037077069969,0.00051511722785509
KZ,KAZ,Kazakhstan,Almaty,2020-06-16,2020-06-16,138,138,1,0.036231884057971,0.031177427936423,0.0240224127549265,0.000167643700243308,0.0217391304347826,0.024330832729013,0.0146163149605123,0.000131395542867438,0.00451965524490225,0.00134783123463303,3,1,0.0239709816321668,0.0212703895476713,0.0235751511363917,0.000134518199402548,0.0176584960291756,0.0174436831695478,0.0185813742725665,0.000115120132578073,0.00751839513385692,0.00148643319742364,0.00177797496136494,0.00180809061091869,0.00147147361993279,0.00162814460917006,0.000621496806603386
KZ,KAZ,Kazakhstan,Almaty,2020-06-17,2020-06-17,158,158,1,0.0379746835443038,0.0298029929287171,0.0497702575050553,0.00022333502424547,0.0316455696202532,0.0272956334959191,0.0463091108858719,0.000215821457237499,0.00528169014084507,0.00136751984769633,5,2,0.0262637591347636,0.0224793120507637,0.0255060583890042,0.000143554560362286,0.0196397537815041,0.0186851928624486,0.0203059485119179,0.000124219664540889,0.00856604090971683,0.00158466049767727,0.00194805641074026,0.0018817073565778,0.00163720957254555,0.00169431039377529,0.000736996859810797
KZ,KAZ,Kazakhstan,Almaty,2020-06-18,2020-06-18,162,162,1,0.0432098765432099,0.0313105313859771,0.0550463347255965,0.000218171146718747,0.037037037037037,0.029081278371695,0.0510663322812691,0.000210578057498468,0.00917346182357302,0.00179871587122956,5,2,0.028620621580499,0.0236488919165251,0.0273864512186198,0.000152245558319494,0.0216955536699446,0.019909864028254,0.0219733717098013,0.000132969244515763,0.00974153187109716,0.00168787526977426,0.0020910932074423,0.0019156555856339,0.00177958123407621,0.00172073240646744,0.000858655135531303
KZ,KAZ,Kazakhstan,Almaty,2020-06-19,2020-06-19,155,155,1,0.0193548387096774,0.0216886722083548,0.0148268064861727,0.00013167464144112,0.0193548387096774,0.0216886722083548,0.0148268064861727,0.00013167464144112,0.0166790214974055,0.00241618430673598,6,3,0.0310190031900987,0.0247549221749967,0.0292201462320373,0.00016048964229781,0.0238083616339696,0.021088102029938,0.0235879847602944,0.000141255405459708,0.0110401761373749,0.00179489090191226,0.00220492679611952,0.0019171557120664,0.00189706730136809,0.00171502835393813,0.00098323177123815
KZ,KAZ,Kazakhstan,Almaty,2020-06-20,2020-06-20,143,143,1,0.027972027972028,0.0270259787289412,0.0222786792971313,0.000162515064938226,0.027972027972028,0.0270259787289412,0.0222786792971313,0.000162515064938226,0.00631731565865783,0.00158030026316683,2,0,0.0334465372997178,0.0257833407198855,0.0310274269011458,0.00016826038554605,0.0259708691950891,0.0222006914909865,0.0251704564452565,0.000149045899085467,0.0124571468308078,0.00190462964451973,0.00229137872772415,0.00189802127952405,0.00199170680512472,0.00168897953224796,0.00110815034234285
KZ,KAZ,Kazakhstan,Almaty,2020-06-21,2020-06-21,178,178,1,0.0393258426966292,0.0285538821520288,0.0369502802463992,0.000199381269258776,0.0224719101123596,0.0217732223356886,0.0229539071917034,0.000158283983059365,0.00950079173264439,0.00173573143854008,5,0,0.0358989562014058,0.0267308428385537,0.0328429768832582,0.000175608558419094,0.0281828512972589,0.0232398795650893,0.0267548685343305,0.00015639122812673,0.0139847075769482,0.00201615515812385,0.00235468666644644,0.0018724431684045,0.00206789699024871,0.00165683588775379,0.00123086994288709
KZ,KAZ,Kazakhstan,Almaty,2020-06-22,2020-06-22,161,161,1,0.031055900621118,0.0267951737993479,0.0199253781929131,0.000151105115845393,0.0248447204968944,0.0240430244922327,0.0161877966570522,0.000136457145608716,0.0101771921853703,0.00187519218262335,6,2,0.0383780643694658,0.0276012595367529,0.0347073602759265,0.000182624068282006,0.0304485879356538,0.0242061749866302,0.0283801691604343,0.000163386076324155,0.0156140062844011,0.0021286413407167,0.00240118045621649,0.00185536818992246,0.00213168198441303,0.0016331324813113,0.00134926852509069
KZ,KAZ,Kazakhstan,Almaty,2020-06-23,2020-06-23,170,170,1,0.0352941176470588,0.0277378156965159,0.0248216664003149,0.000168909273585821,0.0294117647058824,0.025398126574961,0.0206464350338971,0.000154379025942898,0.0190232302908359,0.00256053107272732,10,0,0.0408873796208871,0.0284053391221153,0.0366559894446835,0.000189419844852557,0.0327716934466914,0.0251079788161499,0.0300786514616874,0.000170148633272781,0.0173341854130272,0.00224143641758088,0.00243727008102058,0.00185832184261322,0.00218865661086456,0.00162878382496159,0.0014613574172184
