ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B2,B4,E5,B0.NA,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,B0.1,B0.2,D1.-88,D2.-88,D4.-88,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cases_infected,p_cases_infected_smooth,p_cases_active
HT,HTI,Haiti,Centre,2020-06-04,2020-05-14,5,104,1,18798.3189640409,1,18798.3189640409,64,95,1,0,4919591.34928537,91,320,60,317,104,7,94,3,7,93,4,4,96,4,21,79,4,9,91,4,11,90,3,7,93,4,3,97,4,4,96,4,6,95,3,6,95,3,24,78,2,18,82,4,4,13,87,8,93,3,1,3,100,0,1,0,103,54,44,6,51,46,7,27,69,8,46,52,6,15,84,5,26,70,8,39,58,7,21,10,4,4,65,15,89,0,58,19,5,4,3,7,8,51,23,7,15,8,7,7,11,16,52,11,6,12,10,15,50,11,53,19,4,17,11,50,20,12,13,9,60,26,0,8,10,16,47,20,4,2,0,2,13,43,37,13,11,22,0.00961538461538462,0.0187549838461375,0.00382111391564496,5.45189189085675e-05,0.00961538461538462,0.0187549838461375,0.00382111391564496,5.45189189085675e-05,0.0094885100074129,0.00231358725329883,,,,,,0.00980065798519476,0.019114557728627,0.00380920172349554,5.43492265388008e-05,0.00980065798519476,0.019114557728627,0.00380920172349554,5.43492265388008e-05,0.011090205752886,0.00250379409090498,,,,,,,,0.00980065798519476
HT,HTI,Haiti,Centre,2020-06-06,2020-05-16,6,103,1,18798.3189640409,1,18798.3189640409,66,94,1,0,4888333.18885633,91,348,62,311,103,7,92,4,7,91,5,4,94,5,23,76,4,11,87,5,11,88,4,7,91,5,2,96,5,5,93,5,7,92,4,7,92,4,24,77,2,19,80,4,5,13,85,8,92,3,1,3,99,0,1,0,102,51,46,6,51,45,7,27,68,8,46,51,6,15,83,5,24,71,8,37,59,7,19,10,4,4,66,13,90,0,54,21,5,4,3,8,8,52,22,7,14,8,7,7,12,14,51,12,6,12,9,15,49,12,52,20,4,15,12,49,19,12,13,10,59,26,0,7,11,17,47,20,4,2,0,1,12,44,36,12,11,21,0.00970873786407767,0.018936178546626,0.00384554780490299,5.4866864055212e-05,0.00970873786407767,0.018936178546626,0.00384554780490299,5.4866864055212e-05,0.00988912196583758,0.00237397298469899,,,,,,0.0098091544237169,0.0191310479856157,0.00379309498947634,5.41198261109098e-05,0.0098091544237169,0.0191310479856157,0.00379309498947634,5.41198261109098e-05,0.0115120183544959,0.00254747646999991,,,,,,,,0.0098091544237169
HT,HTI,Haiti,Centre,2020-06-07,2020-05-17,1,100,1,18798.3189640409,1,18798.3189640409,65,92,1,0,4814893.95829615,89,343,61,306,100,7,89,4,6,89,5,4,91,5,23,73,4,11,84,5,11,85,4,7,88,5,2,93,5,5,90,5,7,89,4,6,89,5,23,74,3,18,79,3,5,12,83,8,90,2,1,3,96,0,1,0,99,50,45,5,50,43,7,26,66,8,45,49,6,14,81,5,22,70,8,36,58,6,19,9,4,4,64,12,88,0,53,20,5,4,3,8,7,51,22,7,13,7,7,7,12,14,48,12,5,12,9,15,47,12,51,19,4,14,12,48,18,12,12,10,56,26,0,7,11,17,46,19,4,2,0,1,11,41,36,12,11,21,0.01,0.0195013954179879,0.00390420207108634,5.57020816271314e-05,0.01,0.0195013954179879,0.00390420207108634,5.57020816271314e-05,0.00995101041028781,0.00240706010969215,,,,,,0.00981209333467304,0.019136748049786,0.00378234113241033,5.39666566143081e-05,0.00981209333467304,0.019136748049786,0.00378234113241033,5.39666566143081e-05,0.0117523869498344,0.0025720358966391,,,,,,,,0.00981209333467304
HT,HTI,Haiti,Centre,2020-06-08,2020-05-17,1,101,1,18798.3189640409,1,18798.3189640409,69,93,1,0,4857090.06333796,90,346,65,309,101,7,90,4,6,90,5,4,92,5,24,73,4,11,85,5,11,86,4,7,89,5,3,93,5,5,91,5,7,90,4,6,90,5,23,75,3,19,79,3,5,13,83,8,91,2,1,3,97,0,1,0,100,51,45,5,50,44,7,27,66,8,46,49,6,15,81,5,22,71,8,37,58,6,19,10,4,4,64,12,89,0,54,20,5,4,3,8,7,51,23,7,13,7,7,7,12,14,49,12,5,12,9,16,47,12,51,19,5,14,12,48,18,12,13,10,57,26,0,7,11,17,46,20,4,2,0,1,11,42,36,12,11,22,0.0099009900990099,0.0193092777830645,0.00387028420698504,5.52191083469977e-05,0.0099009900990099,0.0193092777830645,0.00387028420698504,5.52191083469977e-05,0.0104497955474784,0.00245273289420585,,,,,,0.00981408916212243,0.0191406147618497,0.00376934107506735,5.37814885192522e-05,0.00981408916212243,0.0191406147618497,0.00376934107506735,5.37814885192522e-05,0.0120102128198346,0.00259815354949977,,,,,,,,0.00981408916212243
HT,HTI,Haiti,Centre,2020-06-09,2020-05-17,2,103,1,18798.3189640409,1,18798.3189640409,69,95,1,0,4959397.98198039,92,347,65,313,103,7,92,4,6,92,5,4,94,5,25,74,4,11,87,5,11,88,4,7,91,5,3,95,5,5,93,5,7,92,4,6,92,5,23,77,3,19,81,3,5,13,85,8,93,2,1,3,99,0,1,0,102,52,46,5,51,45,7,27,68,8,47,50,6,16,82,5,22,73,8,37,60,6,19,10,4,4,66,13,90,0,55,21,5,4,3,8,7,52,23,7,14,7,7,7,12,14,51,12,5,12,9,16,49,12,52,20,5,14,12,49,19,12,13,10,58,27,0,7,11,17,48,20,4,2,0,1,11,44,36,12,11,23,0.00970873786407767,0.018936178546626,0.00379044372569881,5.40821550503772e-05,0.00970873786407767,0.018936178546626,0.00379044372569881,5.40821550503772e-05,0.010229799851742,0.00240136330192543,,,,,,0.0098152443904806,0.0191428479377497,0.0037537750153854,5.35597663820002e-05,0.0098152443904806,0.0191428479377497,0.0037537750153854,5.35597663820002e-05,0.0122822251137214,0.00262548007119251,,,,,,,,0.0098152443904806
HT,HTI,Haiti,Centre,2020-06-10,2020-05-18,4,101,1,18798.3189640409,1,18798.3189640409,71,93,1,0,4917626.64766392,88,331,67,309,101,6,91,4,5,91,5,4,92,5,24,73,4,10,86,5,11,86,4,6,90,5,4,92,5,5,91,5,7,90,4,5,91,5,24,74,3,20,78,3,5,14,82,7,92,2,1,2,98,0,1,0,100,50,46,5,48,46,7,27,66,8,45,50,6,15,81,5,22,71,8,34,61,6,18,10,3,3,67,13,88,0,54,20,5,4,2,7,9,50,22,7,13,9,6,6,11,13,51,14,4,10,9,17,47,14,49,20,4,14,14,46,18,12,13,12,58,24,0,7,12,17,46,18,4,2,0,1,13,42,34,13,12,23,0.0099009900990099,0.0193092777830645,0.00382264053595262,5.4540658642517e-05,0.0099009900990099,0.0193092777830645,0.00382264053595262,5.4540658642517e-05,0.010752688172043,0.00248764501812506,,,,,,0.00981475454999127,0.019141878286904,0.00373495077115957,5.3291621604259e-05,0.00981475454999127,0.019141878286904,0.00373495077115957,5.3291621604259e-05,0.0125638635196341,0.00265353869945748,,,,,,,,0.00981475454999127
HT,HTI,Haiti,Centre,2020-06-11,2020-05-18,2,103,1,18798.3189640409,1,18798.3189640409,86,95,1,0,5127165.8186945,90,331,82,324,103,6,93,4,5,93,5,4,94,5,25,74,4,10,88,5,12,87,4,6,92,5,4,94,5,5,93,5,7,92,4,5,93,5,24,76,3,22,78,3,7,14,82,7,94,2,1,2,100,0,1,0,102,51,47,5,50,46,7,27,68,8,47,50,6,15,83,5,22,73,8,36,61,6,19,11,3,3,67,15,88,0,55,21,5,4,2,7,9,50,23,8,13,9,6,6,11,13,53,14,4,10,9,18,48,14,51,20,4,14,14,47,19,12,13,12,59,25,0,7,12,17,47,19,4,2,0,1,13,42,36,13,12,24,0.00970873786407767,0.018936178546626,0.00366641525333531,5.23157697672397e-05,0.00970873786407767,0.018936178546626,0.00366641525333531,5.23157697672397e-05,0.0127501853224611,0.00267749638457575,,,,,,0.00981225307215225,0.0191369903080218,0.00371235107745519,5.29696805987146e-05,0.00981225307215225,0.0191369903080218,0.00371235107745519,5.29696805987146e-05,0.0128490836044791,0.00268171129675282,1.93251449291491e-06,-1.61417743400572e-05,1.93251449291491e-06,-1.61417743400572e-05,0.000293146308598845,,,0.00981225307215225
HT,HTI,Haiti,Centre,2020-06-12,2020-05-20,6,101,1,18798.3189640409,1,18798.3189640409,86,93,1,0,4978256.56109112,85,305,81,317,101,7,90,4,4,92,5,3,93,5,23,74,4,8,88,5,10,87,4,3,93,5,3,93,5,5,91,5,6,91,4,4,92,5,23,75,3,23,75,3,8,14,79,7,91,3,1,2,98,0,1,0,100,49,46,6,50,43,8,28,64,9,48,46,7,15,80,6,20,72,9,34,61,6,19,10,2,3,67,14,87,0,55,20,4,3,2,6,11,50,22,7,11,11,6,6,9,14,50,16,4,10,8,17,46,16,48,19,4,14,16,43,17,13,13,15,57,23,0,7,14,15,45,19,3,2,0,1,16,41,34,12,14,23,0.0099009900990099,0.0193092777830645,0.0037760848066699,5.38776698799288e-05,0.0099009900990099,0.0193092777830645,0.0037760848066699,5.38776698799288e-05,0.0130243828562775,0.00273469710717682,,,,,,0.00980685295480382,0.0191264532673694,0.00368531289272308,5.25844880155692e-05,0.00980685295480382,0.0191264532673694,0.00368531289272308,5.25844880155692e-05,0.0131305460357977,0.0027092591180052,-3.8357815217941e-07,-1.79636827922093e-05,-3.8357815217941e-07,-1.79636827922093e-05,0.000269754613550285,,,0.00980685295480382
HT,HTI,Haiti,Centre,2020-06-13,2020-05-22,9,101,1,18798.3189640409,1,18798.3189640409,102,95,1,0,5028081.75390893,84,328,98,314,101,6,90,5,5,92,4,3,92,6,23,74,4,8,87,6,8,88,5,3,92,6,4,91,6,5,90,6,6,90,5,4,91,6,23,74,4,24,75,2,9,13,79,9,90,2,1,2,98,0,1,0,100,47,49,5,49,45,7,28,64,9,47,48,6,14,82,5,19,75,7,35,60,6,17,12,2,4,66,17,84,0,61,17,4,1,2,5,11,53,19,8,10,11,7,7,8,15,47,17,5,11,6,18,44,17,51,19,4,10,17,44,18,13,10,16,54,24,0,8,15,15,46,17,3,2,0,1,17,45,31,10,15,22,0.0099009900990099,0.0193092777830645,0.0037386661323529,5.33447771609501e-05,0.0099009900990099,0.0193092777830645,0.0037386661323529,5.33447771609501e-05,0.0151223128243143,0.00291244258191355,,,,,,0.00979746523735686,0.0191081424103917,0.00365320870533001,5.2127092408322e-05,0.00979746523735686,0.0191081424103917,0.00365320870533001,5.2127092408322e-05,0.0134000477383431,0.00273536824740868,-2.43801621936252e-06,-2.15220711800531e-05,-2.43801621936252e-06,-2.15220711800531e-05,0.000274610131418111,,,0.00979746523735686
HT,HTI,Haiti,Centre,2020-06-14,2020-05-23,3,101,1,18798.3189640409,1,18798.3189640409,102,95,1,0,4906221.77459653,84,331,98,303,101,6,90,5,5,92,4,3,92,6,23,74,4,7,88,6,8,88,5,3,92,6,4,91,6,5,90,6,6,90,5,4,91,6,24,73,4,24,75,2,9,13,79,8,91,2,1,1,99,0,1,0,100,46,50,5,47,47,7,27,65,9,47,48,6,14,82,5,18,76,7,34,61,6,17,11,2,4,67,17,84,0,62,16,4,1,2,5,11,54,17,9,10,11,6,6,9,15,48,17,5,9,6,19,45,17,49,19,4,12,17,41,18,13,13,16,54,24,0,8,15,16,46,16,3,2,0,1,17,45,30,11,15,22,0.0099009900990099,0.0193092777830645,0.0038315265447997,5.46671985913915e-05,0.0099009900990099,0.0193092777830645,0.0038315265447997,5.46671985913915e-05,0.0151223128243143,0.00291244258191355,,,,,,0.00978167675119289,0.0190773503484171,0.00361509642070889,5.15840491276619e-05,0.00978167675119289,0.0190773503484171,0.00361509642070889,5.15840491276619e-05,0.0136494627509604,0.00275923782697314,-5.40206848825599e-06,-2.57074423930768e-05,-5.40206848825599e-06,-2.57074423930768e-05,0.00027320832185429,,,0.00978167675119289
