ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B2,B4,E5,B0.NA,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,B0.1,B0.2,D1.-88,D2.-88,D4.-88,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cases_infected,p_cases_infected_smooth,p_cases_active
CG,COG,Republic of the Congo,Plateaux,2021-03-06,2020-12-25,5,100,8,2741000.81519007,6,1924682.7682048,29,78,9,0,51718776.6412678,21,380,29,57,100,16,75,9,17,75,8,7,82,11,24,66,10,9,83,8,9,81,10,12,79,9,8,82,10,6,85,9,9,83,8,10,81,9,17,72,11,17,65,18,7,10,83,21,58,21,10,10,80,0,9,1,90,37,19,44,36,17,47,24,26,50,30,22,48,28,22,50,35,19,46,26,30,44,9,5,5,7,74,15,32,53,20,10,9,7,1,4,49,20,12,8,11,49,1,3,2,16,21,57,0,4,7,9,23,57,17,6,4,9,64,10,9,6,13,62,14,7,0,1,78,3,6,5,4,3,0,0,79,13,6,2,79,54,0.08,0.0531724899927667,0.0529981757728383,6.10562093303226e-05,0.06,0.046546565661405,0.0372143908498609,5.1587469088495e-05,0.00523654749006862,0.00190087714509268,0,0,0,0,0,0.0790699044556401,0.0528228251075132,0.0520049246281976,5.91560564049106e-05,0.0584456724779396,0.0459089997274526,0.0366398016809909,5.00380372338309e-05,0.00590936441426889,0.00201012633287525,,,,,,,,0.0790699044556401
CG,COG,Republic of the Congo,Plateaux,2021-03-08,2020-12-27,1,100,8,2741000.81519007,6,1924682.7682048,36,79,9,0,51491571.9841352,22,383,36,60,100,16,75,9,17,75,8,7,82,11,23,67,10,9,83,8,9,81,10,12,79,9,8,82,10,7,84,9,9,83,8,10,81,9,16,73,11,18,65,17,8,10,82,21,59,20,10,10,80,0,9,1,90,37,20,43,37,17,46,24,27,49,31,22,47,29,22,49,35,20,45,27,30,43,10,5,5,7,73,16,32,52,21,10,9,7,1,4,48,20,12,9,11,48,1,4,2,16,21,56,0,5,7,9,23,56,18,6,4,9,63,10,9,6,14,61,14,8,0,1,77,4,6,5,4,3,0,0,78,13,7,2,78,54,0.08,0.0531724899927667,0.0532320282634717,6.13180452590449e-05,0.06,0.046546565661405,0.0373785979732334,5.18106780585954e-05,0.00641825637368515,0.00208985282653492,0,0,0,0,0,0.07908306806714,0.0528112145912547,0.0518837959887593,5.87090219002937e-05,0.0580632205875768,0.0457515405527475,0.0365491754734701,4.96545070020669e-05,0.00588656355250731,0.00200653520923151,,,,,,,,0.07908306806714
CG,COG,Republic of the Congo,Plateaux,2021-03-10,2020-12-31,3,100,8,2741000.81519007,6,1924682.7682048,35,79,11,0,53255841.8710977,22,383,35,60,100,16,74,10,17,74,9,7,81,12,22,67,11,9,82,9,9,81,10,12,78,10,8,81,11,7,83,10,9,82,9,10,80,10,15,73,12,17,66,17,8,9,83,23,57,20,12,10,78,0,11,1,88,36,21,43,36,18,46,24,27,49,30,23,47,28,23,49,34,21,45,27,30,43,9,5,6,7,73,16,31,53,20,10,9,7,1,4,49,20,12,8,11,49,1,4,2,16,21,56,0,5,7,8,24,56,17,6,4,10,63,10,9,6,14,61,14,8,0,1,77,4,6,5,4,3,0,0,78,13,7,2,78,52,0.08,0.0531724899927667,0.051468547278334,5.93418781060045e-05,0.06,0.046546565661405,0.0361403125100035,5.01264933288333e-05,0.00623997147441612,0.00206080754335854,0,0,0,0,0,0.0791831444439696,0.0528258740560132,0.0517576254881734,5.81923616113288e-05,0.057589853713458,0.0455587976841341,0.0364175214050065,4.91891544255916e-05,0.00583429727852261,0.00199822354198188,,,,,,,,0.0791831444439696
CG,COG,Republic of the Congo,Plateaux,2021-03-11,2021-01-01,1,100,8,2741000.81519007,6,1924682.7682048,35,78,11,0,53078978.6085611,23,383,35,65,100,16,75,9,17,75,8,7,82,11,22,68,10,9,83,8,9,82,9,12,79,9,8,82,10,7,84,9,9,82,9,10,81,9,15,74,11,18,65,17,8,10,82,23,57,20,12,10,78,0,11,1,88,36,22,42,35,19,46,24,28,48,30,24,46,28,24,48,34,21,45,27,30,43,8,5,6,8,73,16,31,53,20,11,9,6,1,4,49,21,12,7,11,49,1,4,2,16,21,56,0,5,7,8,24,56,17,6,4,10,63,10,9,5,15,61,14,8,0,1,77,4,5,6,4,3,0,0,78,14,7,2,77,52,0.08,0.0531724899927667,0.0516400444591068,5.95342271255224e-05,0.06,0.046546565661405,0.0362607348268448,5.02903768081175e-05,0.0063199711087035,0.00208714413821484,0,0,0,0,0,0.0792665079493236,0.0528436522044098,0.0516873911564646,5.7906026785163e-05,0.0573094374598207,0.0454457341995638,0.0363268743662561,4.89205891704252e-05,0.00579621049253126,0.00199216754919806,,,,,,,,0.0792665079493236
CG,COG,Republic of the Congo,Plateaux,2021-03-12,2021-01-03,3,100,7,2517516.75887248,5,1701198.71188721,33,78,11,0,53786629.7287756,24,383,33,64,100,15,76,9,17,75,8,7,82,11,21,69,10,9,83,8,9,82,9,12,79,9,8,82,10,6,85,9,9,82,9,11,80,9,15,74,11,17,66,17,7,10,83,24,56,20,12,11,77,0,11,1,88,35,23,42,35,19,46,25,27,48,30,24,46,28,24,48,34,21,45,27,30,43,9,5,5,8,73,15,32,53,19,12,9,6,1,4,49,20,13,7,11,49,1,4,3,16,20,56,0,5,8,8,23,56,18,7,3,9,63,10,10,5,14,61,15,8,0,1,76,4,7,6,4,2,0,0,77,14,8,2,76,51,0.07,0.0500078962992033,0.0468056238430872,5.64482756141574e-05,0.05,0.042716424707947,0.0316286541927923,4.67705251682597e-05,0.00595882990249188,0.00202700255212935,0,0,0,0,0,0.0793694154332347,0.0528677553711069,0.0516077367388295,5.7599425927769e-05,0.0569936562849913,0.045319259912009,0.0362134556054492,4.8624862215302e-05,0.00574998908322255,0.00198482916862108,,,,,,,,0.0793694154332347
CG,COG,Republic of the Congo,Plateaux,2021-03-13,2021-01-05,3,101,8,3091531.86428359,6,2275213.81729831,33,80,11,0,55148536.0308442,23,380,33,57,101,16,76,9,18,75,8,8,82,11,22,69,10,10,83,8,10,82,9,12,80,9,9,82,10,6,86,9,10,82,9,11,81,9,15,75,11,16,68,17,7,9,85,24,57,20,12,11,78,0,11,1,89,35,24,42,36,19,46,26,27,48,31,24,46,29,24,48,34,22,45,27,30,44,9,5,5,8,74,16,31,54,19,12,9,6,1,4,50,20,14,7,10,50,1,4,4,15,20,57,0,5,8,8,23,57,18,7,3,9,64,10,10,5,14,62,14,8,0,1,78,4,7,6,3,2,0,0,79,14,7,2,78,50,0.0792079207920792,0.0526686877686011,0.0560582761898614,6.07118627371863e-05,0.0594059405940594,0.0461002688546413,0.04125610543906,5.2489993229743e-05,0.00580985915492958,0.00197647557271262,0,0,0,0,0,0.079487599738782,0.0528969804894349,0.0515142248565753,5.72713111404829e-05,0.0566379390331754,0.0451776655250433,0.0360723826803006,4.82997667304104e-05,0.0056957981969428,0.00197624389672807,,,,,,,,0.079487599738782
CG,COG,Republic of the Congo,Plateaux,2021-03-14,2021-01-07,3,100,8,3091531.86428359,6,2275213.81729831,33,78,11,0,59480343.4522779,22,387,33,47,100,16,75,9,20,72,8,9,80,11,22,68,10,11,80,9,10,81,9,13,77,10,10,80,10,7,84,9,10,80,10,11,80,9,16,72,12,17,66,17,7,9,84,24,55,21,12,11,77,0,11,1,88,35,23,42,35,19,46,24,28,48,30,24,46,27,25,48,33,22,45,26,30,44,9,5,4,8,74,15,31,54,20,11,9,6,1,3,50,21,13,6,10,50,1,3,4,14,21,57,0,5,8,6,24,57,16,7,3,10,64,11,8,5,14,62,13,8,0,1,78,4,7,5,3,2,0,0,79,14,6,2,78,49,0.08,0.0531724899927667,0.0519756895278182,5.64119645242888e-05,0.06,0.046546565661405,0.0382515245414438,4.87434747177396e-05,0.00595882990249188,0.00202700255212935,0,0,0,0,0,0.0796149619822363,0.0529295243533828,0.0514016704077244,5.6920269994223e-05,0.0562380927006391,0.0450193503684133,0.0358988096994204,4.79432924910915e-05,0.00563407195289738,0.00196649106585753,9.08429210993665e-05,-0.000100542370078863,-0.000367929962883416,-0.000123498663595093,-4.58820768952526e-05,,,0.0796149619822363
CG,COG,Republic of the Congo,Plateaux,2021-03-15,2021-01-07,2,102,8,3091531.86428359,6,2275213.81729831,33,80,11,0,61017320.2783561,23,404,33,49,102,16,76,10,20,73,9,10,81,11,23,68,11,11,81,10,10,82,10,13,78,11,10,81,11,7,85,10,10,81,11,11,81,10,17,73,12,17,68,17,7,9,86,24,57,21,12,11,79,0,11,1,90,36,23,43,35,20,47,25,28,49,31,24,47,28,25,49,34,22,46,27,31,44,10,5,4,8,75,16,31,55,21,11,10,6,1,3,50,21,13,7,11,50,1,3,4,14,23,57,0,5,9,6,25,57,17,8,3,10,64,12,8,6,14,62,13,9,0,1,79,5,7,5,3,2,0,0,80,15,6,2,79,50,0.0784313725490196,0.0521743147331624,0.0506664640495562,5.50289511689501e-05,0.0588235294117647,0.0456624358497672,0.0372879996518852,4.75394618668573e-05,0.00580985915492958,0.00197647557271262,0,0,0,0,0,0.0797437158017862,0.052963000024291,0.0512649767819817,5.6545718953574e-05,0.0557918751272014,0.0448434067952266,0.0356890066750244,4.75547808039952e-05,0.00556563580413236,0.00195570968094098,0.000110107955774368,-0.000103136534462937,-0.000378557576729225,-0.000143361466407614,-5.34879580624908e-05,,,0.0797437158017862
CG,COG,Republic of the Congo,Plateaux,2021-03-17,2021-01-09,1,100,9,3337769.27188877,6,2275213.81729831,30,77,10,0,61013671.7245965,23,389,30,49,100,16,74,10,20,71,9,11,78,11,23,66,11,11,79,10,10,80,10,12,77,11,10,79,11,6,84,10,10,79,11,11,79,10,16,72,12,16,66,18,6,9,85,23,55,22,11,11,78,0,10,1,89,35,22,43,33,20,47,24,27,49,30,23,47,27,24,49,33,21,46,26,30,44,10,5,4,7,74,16,31,53,21,11,10,6,1,3,48,21,13,7,11,48,1,3,4,14,23,55,0,5,9,6,25,55,17,8,3,10,62,12,8,6,14,60,13,9,0,1,77,5,7,5,3,2,0,0,78,15,6,2,77,50,0.09,0.0560905943465434,0.0547052681398161,5.70601231733846e-05,0.06,0.046546565661405,0.0372902294352677,4.75422496194224e-05,0.00548747027620267,0.00195823484441267,0,0,0,0,0,0.0799690968602485,0.0530212988183383,0.0509000437414847,5.57264211769675e-05,0.0547620272419687,0.04443884728286,0.0351522189076408,4.66847134783873e-05,0.00541392842109003,0.00193192977093331,0.000130992069379815,-0.000142930291114786,-0.000471304411914892,-0.000210883749560958,-7.00614762387632e-05,,,0.0799690968602485
CG,COG,Republic of the Congo,Plateaux,2021-03-18,2021-01-12,2,100,8,3143332.08545418,5,2080776.63086372,26,77,10,0,61719791.0993693,22,402,26,45,100,15,74,11,19,71,10,10,78,12,23,66,11,10,79,11,11,79,10,11,77,12,9,79,12,6,83,11,9,79,12,10,79,11,15,72,13,15,67,18,5,9,86,22,56,22,11,10,79,0,10,1,89,35,21,44,32,20,48,24,26,50,29,23,48,26,24,50,33,21,46,26,30,44,11,5,4,6,74,16,30,54,20,11,10,6,1,3,49,21,13,7,10,49,1,3,4,14,22,56,0,5,9,6,24,56,17,8,3,9,63,12,8,6,13,61,13,8,0,1,78,5,7,5,3,1,0,0,79,15,6,1,78,49,0.08,0.0531724899927667,0.050929078492722,5.48489237226583e-05,0.05,0.042716424707947,0.0337132805182969,4.50286969819886e-05,0.00475580757270898,0.00182368790214616,0,0,0,0,0,0.080047695156906,0.053040309015934,0.050666717850197,5.52868289175362e-05,0.0541897476579178,0.0442142954372047,0.0348280483897016,4.62113877830161e-05,0.00533457740709008,0.00191955669472636,0.000130197867930411,-0.000170112217711263,-0.000519948300317142,-0.000249804329425746,-7.69388475735292e-05,,,0.080047695156906
