"date","region","country","ISO2","ISO3","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,"Al Wadi al Jadid","Egypt","EG","EGY",51,51,0,0,0,0,0,0,0.0588235294117647,0,0.123399965481497,0.025527192008879,0.0195813761757616,0.0314730078419965
2020-05-06,"Janub Sina'","Egypt","EG","EGY",55,53,0,0,0,0,0,0,0,0,0,0.0149519401922392,0.010463972653918,0.0194399077305604
2020-05-06,"Matrouh","Egypt","EG","EGY",88,87,0,0,0,0,0,0,0.0340909090909091,0,0.0720044348148952,0.012144870960746,0.0089833678618135,0.0153063740596786
2020-05-06,"Shamal Sina'","Egypt","EG","EGY",52,52,0.0384615384615385,0,0.0907304041739783,0.0384615384615385,0,0.0907304041739783,0.0576923076923077,0,0.121064939439866,0.00290275761973875,0.000894207705253192,0.00491130753422431
2020-05-07,"Al Wadi al Jadid","Egypt","EG","EGY",59,59,0,0,0,0,0,0,0.0508474576271186,0,0.106903794502038,0.0220658778381836,0.0169171545116809,0.0272146011646862
2020-05-07,"Janub Sina'","Egypt","EG","EGY",70,68,0,0,0,0,0,0,0.0428571428571429,0,0.0903030833379,0.01165371809101,0.00814989217689475,0.0151575440051252
2020-05-07,"Shamal Sina'","Egypt","EG","EGY",52,52,0.0384615384615385,0,0.0907304041739783,0.0384615384615385,0,0.0907304041739783,0.0576923076923077,0,0.121064939439866,0.00290275761973875,0.000894207705253192,0.00491130753422431
2020-05-08,"Al Wadi al Jadid","Egypt","EG","EGY",65,65,0,0,0,0,0,0,0.0461538461538462,0,0.0971614036953602,0.0203193033381713,0.0156079013567866,0.0250307053195559
2020-05-08,"Janub Sina'","Egypt","EG","EGY",82,79,0.0121951219512195,0,0.0359509307900056,0.0121951219512195,0,0.0359509307900056,0.0487804878048781,0.00215701606035456,0.0954039595494015,0.010031048483401,0.00701262228040361,0.0130494746863984
2020-05-08,"Shamal Sina'","Egypt","EG","EGY",52,52,0.0384615384615385,0,0.0907304041739783,0.0384615384615385,0,0.0907304041739783,0.0576923076923077,0,0.121064939439866,0.00290275761973875,0.000894207705253192,0.00491130753422431
2020-05-09,"Al Wadi al Jadid","Egypt","EG","EGY",74,74,0.0135135135135135,0,0.0398199451338654,0.0135135135135135,0,0.0398199451338654,0.0540540540540541,0.00253361835770359,0.105574489750405,0.0436002039775625,0.0372093588340212,0.0499910491211037
2020-05-09,"Janub Sina'","Egypt","EG","EGY",91,88,0.010989010989011,0,0.0324084088211135,0.010989010989011,0,0.0324084088211135,0.043956043956044,0.00183727933154201,0.0860748085805459,0.0096483704974271,0.00684299812045852,0.0124537428743957
2020-05-09,"Shamal Sina'","Egypt","EG","EGY",52,52,0.0384615384615385,0,0.0907304041739783,0.0384615384615385,0,0.0907304041739783,0.0576923076923077,0,0.121064939439866,0.00290275761973875,0.000894207705253192,0.00491130753422431
2020-05-10,"Al Wadi al Jadid","Egypt","EG","EGY",83,83,0.0120481927710843,0,0.035519532450992,0.0120481927710843,0,0.035519532450992,0.0481927710843374,0.00211680034925207,0.0942687418194226,0.0395544441918618,0.0337946743592068,0.0453142140245168
2020-05-10,"Shamal Sina'","Egypt","EG","EGY",52,52,0.0384615384615385,0,0.0907304041739783,0.0384615384615385,0,0.0907304041739783,0.0576923076923077,0,0.121064939439866,0.00290275761973875,0.000894207705253192,0.00491130753422431
2020-05-11,"Al Wadi al Jadid","Egypt","EG","EGY",85,85,0.0117647058823529,0,0.034687066756159,0.0117647058823529,0,0.034687066756159,0.0470588235294118,0.00204020046742162,0.0920774465914019,0.0390677025527192,0.0334097926832731,0.0447256124221653
2020-05-11,"Shamal Sina'","Egypt","EG","EGY",52,52,0.0384615384615385,0,0.0907304041739783,0.0384615384615385,0,0.0907304041739783,0.0576923076923077,0,0.121064939439866,0.00290275761973875,0.000894207705253192,0.00491130753422431
2020-05-12,"Al Wadi al Jadid","Egypt","EG","EGY",92,92,0.0108695652173913,0,0.0320574228519612,0.0108695652173913,0,0.0320574228519612,0.0543478260869565,0.00802330070173389,0.100672351472179,0.0471698113207547,0.0412192756033321,0.0531203470381773
2020-05-12,"Shamal Sina'","Egypt","EG","EGY",52,52,0.0384615384615385,0,0.0907304041739783,0.0384615384615385,0,0.0907304041739783,0.0576923076923077,0,0.121064939439866,0.00290275761973875,0.000894207705253192,0.00491130753422431
2020-05-13,"Al Wadi al Jadid","Egypt","EG","EGY",96,96,0.0104166666666667,0,0.030726344955307,0.0104166666666667,0,0.030726344955307,0.0520833333333333,0.00763587415006717,0.0965307925165995,0.0452044025157233,0.0394959274252821,0.0509128776061644
2020-05-13,"Shamal Sina'","Egypt","EG","EGY",52,52,0.0384615384615385,0,0.0907304041739783,0.0384615384615385,0,0.0907304041739783,0.0576923076923077,0,0.121064939439866,0.00290275761973875,0.000894207705253192,0.00491130753422431
2020-05-14,"Shamal Sina'","Egypt","EG","EGY",52,52,0.0384615384615385,0,0.0907304041739783,0.0384615384615385,0,0.0907304041739783,0.0576923076923077,0,0.121064939439866,0.00290275761973875,0.000894207705253192,0.00491130753422431
2020-05-15,"Shamal Sina'","Egypt","EG","EGY",52,52,0.0384615384615385,0,0.0907304041739783,0.0384615384615385,0,0.0907304041739783,0.0576923076923077,0,0.121064939439866,0.00290275761973875,0.000894207705253192,0.00491130753422431
