"date","region","country","ISO2","ISO3","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,"-99","Marshall Islands","MH","MHL",4,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"-99","Marshall Islands","MH","MHL",5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00377358490566038,0,0.0111557073357215
2020-05-08,"-99","Marshall Islands","MH","MHL",5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00377358490566038,0,0.0111557073357215
2020-05-09,"-99","Marshall Islands","MH","MHL",7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00269541778975741,0,0.00797121493606835
2020-05-10,"-99","Marshall Islands","MH","MHL",9,9,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.00209643605870021,0,0.00620106590578278
2020-05-11,"-99","Marshall Islands","MH","MHL",9,9,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.00209643605870021,0,0.00620106590578278
2020-05-12,"-99","Marshall Islands","MH","MHL",9,9,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.00209643605870021,0,0.00620106590578278
2020-05-13,"-99","Marshall Islands","MH","MHL",8,8,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.00235849056603774,0,0.00697559278741737
2020-05-14,"-99","Marshall Islands","MH","MHL",8,8,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.00235849056603774,0,0.00697559278741737
2020-05-15,"-99","Marshall Islands","MH","MHL",9,9,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.00209643605870021,0,0.00620106590578278
2020-05-16,"-99","Marshall Islands","MH","MHL",10,10,0.2,0,0.447918012921825,0.2,0,0.447918012921825,0.2,0,0.447918012921825,0.00566037735849057,0,0.0120474259703057
2020-05-17,"-99","Marshall Islands","MH","MHL",9,9,0.222222222222222,0,0.493833841502414,0.222222222222222,0,0.493833841502414,0.222222222222222,0,0.493833841502414,0.00628930817610063,0,0.013383784123693
2020-05-18,"-99","Marshall Islands","MH","MHL",8,8,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.00707547169811321,0,0.0150535993604193
2020-05-19,"-99","Marshall Islands","MH","MHL",8,8,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.00707547169811321,0,0.0150535993604193
2020-05-20,"-99","Marshall Islands","MH","MHL",7,7,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.00808625336927224,0,0.0171994714533938
2020-05-21,"-99","Marshall Islands","MH","MHL",7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00539083557951483,0,0.0128418500615798
2020-05-22,"-99","Marshall Islands","MH","MHL",7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00539083557951483,0,0.0128418500615798
2020-05-23,"-99","Marshall Islands","MH","MHL",5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00754716981132075,0,0.0179672761780292
2020-05-24,"-99","Marshall Islands","MH","MHL",3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0125786163522013,0,0.0299013819415159
2020-05-25,"-99","Marshall Islands","MH","MHL",4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00943396226415094,0,0.0224467080271918
2020-05-26,"-99","Marshall Islands","MH","MHL",4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00943396226415094,0,0.0224467080271918
2020-05-27,"-99","Marshall Islands","MH","MHL",4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00943396226415094,0,0.0224467080271918
2020-05-28,"-99","Marshall Islands","MH","MHL",4,4,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00943396226415094,0,0.0224467080271918
2020-05-29,"-99","Marshall Islands","MH","MHL",3,3,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0125786163522013,0,0.0299013819415159
2020-05-30,"-99","Marshall Islands","MH","MHL",4,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,"-99","Marshall Islands","MH","MHL",6,6,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,"-99","Marshall Islands","MH","MHL",7,7,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,"-99","Marshall Islands","MH","MHL",7,7,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,"-99","Marshall Islands","MH","MHL",8,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,"-99","Marshall Islands","MH","MHL",8,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,"-99","Marshall Islands","MH","MHL",8,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,"-99","Marshall Islands","MH","MHL",8,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,"-99","Marshall Islands","MH","MHL",8,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,"-99","Marshall Islands","MH","MHL",9,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,"-99","Marshall Islands","MH","MHL",9,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,"-99","Marshall Islands","MH","MHL",10,10,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.00188679245283019,0,0.00558134733756389
2020-06-11,"-99","Marshall Islands","MH","MHL",10,10,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.00188679245283019,0,0.00558134733756389
2020-06-12,"-99","Marshall Islands","MH","MHL",10,10,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.00188679245283019,0,0.00558134733756389
2020-06-13,"-99","Marshall Islands","MH","MHL",9,9,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.00209643605870021,0,0.00620106590578278
2020-06-14,"-99","Marshall Islands","MH","MHL",7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00269541778975741,0,0.00797121493606835
2020-06-15,"-99","Marshall Islands","MH","MHL",7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00269541778975741,0,0.00797121493606835
2020-06-16,"-99","Marshall Islands","MH","MHL",7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00269541778975741,0,0.00797121493606835
2020-06-17,"-99","Marshall Islands","MH","MHL",7,7,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.0431266846361186,0.0224556890400661,0.0637976802321711
2020-06-18,"-99","Marshall Islands","MH","MHL",6,6,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.050314465408805,0.0262890517523613,0.0743398790652487
2020-06-19,"-99","Marshall Islands","MH","MHL",7,7,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.0431266846361186,0.0224556890400661,0.0637976802321711
2020-06-20,"-99","Marshall Islands","MH","MHL",8,8,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.0495283018867925,0.0288763323114868,0.0701802714620981
2020-06-21,"-99","Marshall Islands","MH","MHL",8,8,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.0495283018867925,0.0288763323114868,0.0701802714620981
2020-06-22,"-99","Marshall Islands","MH","MHL",6,6,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.0660377358490566,0.0387419700585247,0.0933335016395885
2020-06-23,"-99","Marshall Islands","MH","MHL",7,7,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.0566037735849057,0.0330895363140971,0.0801180108557142
