ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B2,B4,E5,B0.NA,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,B0.1,B0.2,D1.-88,D2.-88,D4.-88,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cases_infected,p_cases_infected_smooth,p_cases_active
GN,GIN,Guinea,Boké,2020-06-04,2020-05-01,1,100,0,0,0,0,10,95,0,0,3999324.61548012,80,259,10,267,100,3,93,4,7,89,4,1,95,4,23,75,2,3,93,4,7,90,3,2,94,4,5,91,4,2,95,3,3,93,4,1,95,4,13,83,4,10,89,1,2,7,91,12,84,4,1,4,95,1,3,1,95,45,46,9,31,60,9,13,77,10,36,54,10,12,78,10,11,79,10,28,63,9,14,5,4,4,73,11,89,0,54,22,2,3,2,7,10,50,14,15,10,11,0,3,8,13,58,18,0,3,5,11,61,20,48,10,9,13,20,28,19,14,19,20,76,2,0,3,19,12,41,22,4,1,0,0,20,36,23,21,20,33,0,0,0,0,0,0,0,0,0.00148257968865827,0.000918214105445834,,,,,,0.00693560851390475,0.0135253667550639,0.00192589382539721,3.57828562411679e-05,0.00693446384944275,0.0135244575039138,0.0019250367511917,3.57775503643479e-05,0.00158244350247633,0.000934081547840408,,,,,,,,0.00693560851390475
GN,GIN,Guinea,Boké,2020-06-05,2020-05-01,1,101,0,0,0,0,10,96,0,0,4019090.45048212,81,259,10,277,101,3,94,4,7,90,4,1,96,4,23,76,2,3,94,4,7,91,3,2,95,4,5,92,4,2,96,3,3,94,4,1,96,4,13,84,4,10,90,1,2,7,92,12,85,4,1,4,96,1,3,1,96,45,47,9,31,61,9,13,78,10,36,55,10,12,79,10,11,80,10,28,64,9,14,5,4,4,74,12,89,0,55,22,2,3,2,7,10,50,14,16,10,11,0,3,8,14,58,18,0,3,5,12,61,20,49,10,9,13,20,28,20,14,19,20,77,2,0,3,19,12,41,23,4,1,0,0,20,36,24,21,20,34,0,0,0,0,0,0,0,0,0.00146713615023474,0.000908656401952162,,,,,,0.00725974012061889,0.0141559914606055,0.00201546107266062,3.74351859318699e-05,0.00725725700340094,0.0141540191131446,0.0020136082802851,3.74237157305738e-05,0.00160437899574232,0.000939519152323832,,,,,,,,0.00725974012061889
GN,GIN,Guinea,Boké,2020-06-06,2020-05-04,2,101,1,11090.9260563147,1,11090.9260563147,10,97,1,1,4055677.88090314,81,289,10,278,101,4,94,3,8,90,3,1,97,3,24,76,1,4,94,3,8,91,2,2,96,3,5,93,3,2,97,2,4,94,3,1,97,3,14,84,3,9,91,1,1,7,93,12,85,4,2,4,95,2,2,1,96,46,47,8,32,61,8,13,79,9,36,56,9,13,79,9,11,81,9,27,65,9,14,5,4,4,74,12,89,0,55,22,2,3,2,7,10,50,14,16,10,11,0,3,8,14,58,18,0,3,5,12,61,20,48,11,9,13,20,27,20,14,20,20,77,2,0,3,19,13,40,23,4,1,0,0,20,36,24,21,20,34,0.0099009900990099,0.0193092777830645,0.00273466640645655,5.08245922420976e-05,0.0099009900990099,0.0193092777830645,0.00273466640645655,5.08245922420976e-05,0.00145201103528387,0.000899295621069523,,,,,,0.00757962450992779,0.014777277171217,0.00210350808032051,3.90509388484795e-05,0.00757488811474544,0.0147735151096515,0.00209998650489477,3.90291371055693e-05,0.00162942003177502,0.000945779865132863,,,,,,,,0.00757962450992779
GN,GIN,Guinea,Boké,2020-06-07,2020-05-05,4,102,1,11090.9260563147,1,11090.9260563147,10,98,1,1,4077669.55323668,81,308,10,277,102,4,95,3,8,91,3,1,98,3,26,75,1,4,95,3,9,91,2,4,95,3,5,94,3,2,98,2,4,95,3,1,98,3,15,84,3,9,92,1,1,7,94,12,86,4,2,4,96,2,2,1,97,47,47,8,34,60,8,15,78,9,36,57,9,15,78,9,11,82,9,30,63,9,17,5,4,4,72,13,89,0,57,19,2,3,2,7,12,50,14,17,9,12,0,3,7,13,60,19,0,3,5,12,61,21,46,11,9,15,21,27,20,14,20,21,77,2,0,3,20,14,38,23,4,2,0,0,21,35,25,21,21,34,0.00980392156862745,0.0191209083686488,0.00271991781372063,5.05508590345243e-05,0.00980392156862745,0.0191209083686488,0.00271991781372063,5.05508590345243e-05,0.00143719459614832,0.000890125738902511,,,,,,0.00789095482219142,0.0153801040162845,0.00218889894564591,4.0603306684225e-05,0.00788242743385103,0.0153733309647136,0.00218257543157795,4.05641578528535e-05,0.00165753863983173,0.000952858765038442,,,,,,,,0.00789095482219142
GN,GIN,Guinea,Boké,2020-06-08,2020-05-05,2,104,1,11090.9260563147,1,11090.9260563147,11,100,2,1,4207493.6220976,83,324,11,277,104,5,96,3,8,93,3,1,100,3,27,76,1,4,97,3,9,93,2,4,97,3,5,96,3,2,100,2,4,97,3,1,100,3,16,85,3,10,93,1,1,8,95,13,87,4,3,4,97,2,3,1,98,49,47,8,36,60,8,16,79,9,36,59,9,15,80,9,11,84,9,30,65,9,17,5,4,4,74,13,91,0,59,19,2,3,2,7,12,51,14,17,10,12,0,5,7,13,60,19,1,3,5,12,62,21,47,11,10,15,21,27,21,14,21,21,79,2,0,3,20,15,38,23,4,3,0,0,21,36,26,21,21,35,0.00961538461538462,0.0187549838461375,0.002635993551616,4.89931513483128e-05,0.00961538461538462,0.0187549838461375,0.002635993551616,4.89931513483128e-05,0.00154929577464789,0.000914848959976437,,,,,,0.00818961443434445,0.0159553117273095,0.00227069695909657,4.20659556497294e-05,0.00817477975791002,0.0159435292310328,0.00225971782432483,4.19979833024466e-05,0.00168852985023864,0.000960704908201918,,,,,,,,0.00818961443434445
GN,GIN,Guinea,Boké,2020-06-10,2020-05-06,2,101,1,11090.9260563147,1,11090.9260563147,11,98,2,1,3956459.67069034,82,320,11,282,101,5,94,2,8,91,2,1,98,2,24,76,1,4,95,2,9,91,1,4,95,2,5,94,2,2,97,2,4,95,2,1,98,2,15,84,2,9,91,1,1,8,92,12,86,3,3,3,95,2,2,1,96,51,44,6,36,60,5,15,80,6,35,60,6,15,80,6,11,84,6,30,64,7,17,5,4,4,71,13,88,0,59,18,2,3,2,7,10,50,15,17,9,10,0,5,7,12,60,17,1,3,5,11,62,19,47,12,9,14,19,27,22,13,20,19,78,2,0,3,18,14,37,24,4,3,0,0,19,35,26,21,19,35,0.0099009900990099,0.0193092777830645,0.00280324506742148,5.20973557720273e-05,0.0099009900990099,0.0193092777830645,0.00280324506742148,5.20973557720273e-05,0.00158091405576315,0.000933504565758941,,,,,,0.00873607944704594,0.0169908411202031,0.00242180994744506,4.46352099691176e-05,0.00869504342897297,0.0169582487049191,0.00239150249133657,4.44475730220907e-05,0.00175730724195933,0.000978235178865859,,,,,,,,0.00873607944704594
GN,GIN,Guinea,Boké,2020-06-11,2020-05-07,1,100,1,11090.9260563147,1,11090.9260563147,11,97,2,1,3922014.96489589,81,316,11,305,100,5,93,2,7,91,2,1,97,2,24,75,1,4,94,2,9,90,1,4,94,2,4,94,2,2,96,2,4,94,2,1,97,2,14,84,2,9,90,1,1,8,91,12,85,3,3,3,94,2,2,1,95,51,43,6,37,58,5,16,78,6,35,59,6,15,79,6,10,84,6,28,65,7,16,5,3,4,72,13,87,0,58,18,2,3,2,7,10,49,16,17,8,10,0,5,7,12,59,17,1,3,5,11,61,19,46,12,9,14,19,25,23,13,20,19,77,2,0,3,18,14,36,24,4,3,0,0,19,35,25,21,19,35,0.01,0.0195013954179879,0.00282786428802143,5.25542468572805e-05,0.01,0.0195013954179879,0.00282786428802143,5.25542468572805e-05,0.00159721213881226,0.000943120626376037,,,,,,0.00898225363269301,0.0174414616010141,0.00249282957220195,4.57223965100361e-05,0.0089156862804651,0.0173885916857346,0.00244372577332613,4.54183871525534e-05,0.00179372098910625,0.00098757075434864,0.000341107519798043,9.44892911341231e-05,0.000330203738503725,8.64481703557375e-05,3.52129144383203e-05,,,0.00898225363269301
GN,GIN,Guinea,Boké,2020-06-12,2020-05-07,2,102,1,11090.9260563147,1,11090.9260563147,13,99,2,1,3983318.63579184,82,316,13,306,102,5,95,2,7,93,2,1,99,2,25,76,1,4,96,2,9,92,1,4,96,2,4,96,2,2,98,2,4,96,2,1,99,2,14,86,2,10,91,1,1,9,92,12,87,3,3,3,96,2,2,1,97,52,43,7,37,59,6,17,78,7,35,60,7,15,80,7,10,85,7,28,66,8,16,5,3,4,74,13,89,0,59,18,2,3,2,7,11,50,16,17,8,11,0,5,7,13,59,18,1,3,5,11,62,20,47,12,9,14,20,25,24,13,20,20,78,2,0,3,19,15,36,24,4,3,0,0,20,35,25,22,20,36,0.00980392156862745,0.0191209083686488,0.00278434317472319,5.17465609494025e-05,0.00980392156862745,0.0191209083686488,0.00278434317472319,5.17465609494025e-05,0.00184948072272016,0.00100444056201917,,,,,,0.00921264624690438,0.0178458335874452,0.00256361991200997,4.6683651045295e-05,0.00910716947125071,0.0177620613439716,0.00248589934733236,4.62024679927554e-05,0.00183029833746909,0.000996985798435623,0.000325484354380915,9.13598065582252e-05,0.000308318744641628,7.8715177841209e-05,3.76532236211289e-05,,,0.00921264624690438
GN,GIN,Guinea,Boké,2020-06-13,2020-05-07,2,104,1,11090.9260563147,1,11090.9260563147,13,101,2,1,4041289.76009293,84,323,13,308,104,5,97,2,7,95,2,1,101,2,26,77,1,4,98,2,9,94,1,4,98,2,4,98,2,2,100,2,4,98,2,1,101,2,14,88,2,10,93,1,1,9,94,12,89,3,3,3,98,2,2,1,99,54,43,7,38,60,6,17,80,7,36,61,7,15,82,7,10,87,7,29,67,8,17,5,3,4,75,14,90,0,61,18,2,3,2,7,11,51,17,17,8,11,0,5,7,13,61,18,1,3,5,11,64,20,48,12,9,15,20,25,25,14,20,20,80,2,0,3,19,15,38,24,4,3,0,0,20,36,26,22,20,37,0.00961538461538462,0.0187549838461375,0.00274440258301589,5.10052930115122e-05,0.00961538461538462,0.0187549838461375,0.00274440258301589,5.10052930115122e-05,0.00181285734207224,0.000984568711926582,,,,,,0.00943337302385866,0.018208538788854,0.00263870643216096,4.75457847161411e-05,0.00926925696683424,0.0180781951958147,0.00251792576657915,4.67980034854199e-05,0.00186605233658054,0.00100623192398269,0.000308958085655146,8.91997253067409e-05,0.000282394808681466,6.96565436140634e-05,3.94387174675865e-05,,,0.00943337302385866
GN,GIN,Guinea,Boké,2020-06-14,2020-05-10,5,101,1,11090.9260563147,1,11090.9260563147,15,98,2,1,4080064.11854539,80,358,15,251,101,7,92,2,5,93,3,1,97,3,27,73,1,3,95,3,11,89,1,4,94,3,4,94,3,2,96,3,4,94,3,1,97,3,15,84,2,11,89,1,2,9,90,14,84,3,3,4,94,2,2,1,96,51,41,9,36,57,8,16,75,10,34,57,10,16,75,10,10,81,10,28,63,10,15,6,3,4,73,15,86,0,56,17,3,3,2,6,14,47,16,17,7,14,0,3,7,13,59,19,1,2,5,11,61,21,44,12,9,15,21,21,23,15,21,21,77,2,0,2,20,15,37,21,4,3,0,0,21,36,26,18,21,35,0.0099009900990099,0.0193092777830645,0.00271832151016999,5.05212314702436e-05,0.0099009900990099,0.0193092777830645,0.00271832151016999,5.05212314702436e-05,0.00215579189422248,0.0010897846001604,,,,,,0.00965304129792821,0.0185376960789281,0.00272394026440833,4.8349930902858e-05,0.00940306068867386,0.0183391596983937,0.00254020114446054,4.72123517120088e-05,0.00189997822850288,0.0010150571461177,0.000293681079289465,8.91735531270704e-05,0.000253438875803804,5.96042854804318e-05,4.04065981118576e-05,,,0.00965304129792821
