ISO2,ISO_3,country_agg,region_agg,date,first_date,count,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
SA,SAU,Saudi Arabia,Ar Riyad,2020-05-02,2020-05-01,100,0.01,0.0195013954179879,0.00594459352470111,5.40821513087519e-05,0,0,0,0,0.00469483568075117,0.00162282476710769,0.00639333345560664,0.00880786997159072,0.00533543926204994,4.95474303085215e-05,0.00200368546814688,0.00382032078768539,0.00174353050605794,2.56685136881003e-05,0.00260718182694386,0.00073952919962716,,,,,
SA,SAU,Saudi Arabia,Ar Riyad,2020-05-03,2020-05-03,313,0.00958466453674121,0.0107937674985356,0.0120475175952108,9.06239277874954e-05,0.00319488817891374,0.00625185478245844,0.00411578712258434,5.31810544614561e-05,0.0014492097278203,0.000501752358171399,0.00624656903818397,0.00851157597781891,0.00519956922420587,4.8416554059335e-05,0.00202763668106588,0.00383592722451858,0.00169062118384324,2.52116283850662e-05,0.00259628698305479,0.000725112571614942,,,,,
SA,SAU,Saudi Arabia,Ar Riyad,2020-05-04,2020-05-04,338,0.00887573964497041,0.00999898855964487,0.0091478911408739,7.61078216634515e-05,0.0029585798816568,0.00579012568598161,0.00404223282261235,5.07218987094401e-05,0.00282546341881074,0.000680693184367558,0.00611853662156417,0.00823892446726749,0.00509161656319926,4.74112411930304e-05,0.00205744220239648,0.00385446093238596,0.00163816925923433,2.47510210839672e-05,0.00260040104805745,0.00071308561682263,,,,,
SA,SAU,Saudi Arabia,Ar Riyad,2020-05-05,2020-05-05,329,0.00303951367781155,0.00594827674467506,0.00306153765095845,4.46360076612844e-05,0.00303951367781155,0.00594827674467506,0.00306153765095845,4.46360076612844e-05,0.00304294905233872,0.000711757376414793,0.00601648384811292,0.00799756100564585,0.00502119986244495,4.65918170916089e-05,0.00209650990026343,0.00387954513208052,0.00158994423340105,2.43201020994877e-05,0.00262342129350556,0.000703980921942079,,,,,
SA,SAU,Saudi Arabia,Ar Riyad,2020-05-06,2020-05-06,344,0,0,0,0,0,0,0,0,0.00324068303627072,0.000718013313973839,0.00594749651425556,0.0077951942877861,0.00499670752740741,4.60169568112295e-05,0.00214750307974841,0.00391473608077611,0.0015492768211626,2.39519015230718e-05,0.00266905958643768,0.000698296366174848,,,,,
SA,SAU,Saudi Arabia,Ar Riyad,2020-05-07,2020-05-07,312,0.0128205128205128,0.0124830742551549,0.00572202488198275,6.52642037630488e-05,0.00320512820512821,0.00627186056337646,0.000458599070104005,1.85252143524755e-05,0.00118510415242263,0.000455260993871823,0.00592008586245998,0.00763974694907533,0.00502701866692922,4.57489195463179e-05,0.00221465284320102,0.00396445645154519,0.00152083207284909,2.3686998273523e-05,0.00274075984289339,0.000696460819548582,,,,,
SA,SAU,Saudi Arabia,Ar Riyad,2020-05-08,2020-05-08,332,0.00301204819277108,0.00589460845027699,0.00140775305211297,2.98019478240803e-05,0.00301204819277108,0.00589460845027699,0.00140775305211297,2.98019478240803e-05,0.000780065005417118,0.000360224443256129,0.00594129436850354,0.00753793049227327,0.00511782359887348,4.58397018610353e-05,0.00230191919370659,0.00403294736297503,0.00150992735384877,2.35693388643195e-05,0.00284144779795999,0.000698796325547312,-7.53398478505153e-05,-3.62692771960767e-05,4.97056209266182e-05,-3.89338587015279e-05,3.90443285026886e-05
SA,SAU,Saudi Arabia,Ar Riyad,2020-05-09,2020-05-09,302,0.0033112582781457,0.00647919311378394,0.00112489827232197,2.7145942060587e-05,0,0,0,0,0.00153823967696967,0.000532552992547651,0.00601700987449507,0.00749478406897499,0.00527212778736405,4.6328344190828e-05,0.00241282645612443,0.00412397020955291,0.0015217071251443,2.36412250095402e-05,0.00297319071682693,0.000705467310954492,-3.82598606148177e-05,1.20930938596958e-05,6.41982958430914e-05,-2.81523431164905e-05,6.2817288962024e-05
SA,SAU,Saudi Arabia,Ar Riyad,2020-05-10,2020-05-10,318,0,0,0,0,0,0,0,0,0.00141300879711929,0.000497055703895627,0.00615277986347159,0.0075134779097171,0.00549034801330403,4.72379386294809e-05,0.00255189280627699,0.00424126181723368,0.00156212364064429,2.39462246903108e-05,0.0031365277402677,0.000716421057123113,5.70720698457074e-06,6.64552416841277e-05,8.24084339800845e-05,-1.26742697650067e-05,8.93544487017097e-05
SA,SAU,Saudi Arabia,Ar Riyad,2020-05-11,2020-05-11,335,0.00597014925373134,0.00824931704382836,0.00306373149703776,4.5411834016967e-05,0.00298507462686567,0.0058418999367808,0.00259164269336476,4.17766928770342e-05,0.00223077596010848,0.000611552872898993,0.00635125756003242,0.00759388860702715,0.00576865633111899,4.85665828502143e-05,0.00272221235453128,0.00438702303856,0.0016365118517225,2.4521119578856e-05,0.00333047066434645,0.000731373548861112,5.57956186532498e-05,0.00012457607811234,0.000104283742377975,7.76126972024261e-06,0.000117841561806815
