ISO2,ISO_3,country_agg,region_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
AU,AUS,Australia,Ashmore and Cartier Islands,2020-12-22,2020-05-09,100,1,78,0.05,0.042716424707947,0.0271008489625496,0.000162993083852014,0.04,0.0384072934108425,0.0199272647364467,0.000140280341905123,0.00192735359525574,0.00104669196385103,6,1,0.0498482507466593,0.0425901584545372,0.0273868415703687,0.000164688161819843,0.0398786005973274,0.0382931320061118,0.0201375552117212,0.000141745020243196,0.00191682913653464,0.00104799482099015,,,,,
AU,AUS,Australia,Ashmore and Cartier Islands,2020-12-23,2020-05-09,101,1,79,0.0495049504950495,0.042304508043671,0.0269164926653462,0.000161899643864919,0.0396039603960396,0.0380348662281565,0.0197917074797246,0.000139335705532783,0.00192735359525574,0.00104669196385103,6,1,0.0498553886812342,0.042596097727621,0.0274250643829727,0.000164914740716186,0.0398843109449873,0.0382985018950569,0.02016566046063,0.000141940794255631,0.00191525597228718,0.00104798478968197,,,,,
AU,AUS,Australia,Ashmore and Cartier Islands,2020-12-27,2020-05-18,100,2,78,0.05,0.042716424707947,0.0278602187693637,0.000167494769213197,0.04,0.0384072934108425,0.0204856296494485,0.000144169932241185,0.00196880205966985,0.00106917926705046,6,1,0.0498883642465393,0.0426235357610445,0.0275860337342504,0.000165868940906655,0.0399106913972314,0.0383233095087627,0.0202840212869568,0.000142765264951223,0.00190784487208224,0.00104769054236174,,,,,
AU,AUS,Australia,Ashmore and Cartier Islands,2020-12-28,2020-05-19,100,1,78,0.05,0.042716424707947,0.0281617579038843,0.000169281353091288,0.04,0.0384072934108425,0.0207073514918267,0.00014571383013252,0.00181735574738755,0.00102731214862319,6,1,0.0498970732891048,0.042630782308565,0.0276257986031291,0.000166104659956584,0.0399176586312839,0.0383298613468196,0.0203132604104415,0.000142968936670913,0.0019057910720418,0.00104754763996967,,,,,
AU,AUS,Australia,Ashmore and Cartier Islands,2021-05-09,2020-12-09,100,4,69,0.08,0.0531724899927667,0.106707679263209,0.00031211906251874,0.05,0.042716424707947,0.0580676758801304,0.000236430079658688,0.0133622246298303,0.00302405627757136,14,2,0.08,0.0531724899927667,0.108030071469433,0.000316705011491796,0.0522635858675894,0.0435834100012593,0.060186519635606,0.000242616251249258,0.0136405999518391,0.00305715729637607,,,,,
AU,AUS,Australia,Ashmore and Cartier Islands,2021-05-11,2020-12-10,100,1,69,0.08,0.0531724899927667,0.108671602611023,0.000317513914431856,0.05,0.042716424707947,0.0591363943191566,0.00024064487113101,0.0133622246298303,0.00302405627757136,14,2,0.08,0.0531724899927667,0.108010470831039,0.000317008306711516,0.0531097105259621,0.0439074876718357,0.0606993007944766,0.000243826829813021,0.0136555959329326,0.00305947299913108,,,,,
AU,AUS,Australia,Ashmore and Cartier Islands,2021-05-12,2020-12-18,100,1,69,0.08,0.0531724899927667,0.10969191791116,0.000320311555664258,0.05,0.042716424707947,0.0596916246320354,0.000242832597631311,0.0142650776453593,0.00312312061273941,14,2,0.08,0.0531724899927667,0.107987432395758,0.000317150867510332,0.053597219047881,0.0440942103073318,0.0609884443249357,0.000244499316458537,0.0136606417263335,0.00306036153596024,0.00502529154222346,0.0134334318042316,0.0022864364084256,0.00680848151886909,0.00195730209829981
AU,AUS,Australia,Ashmore and Cartier Islands,2021-05-16,2020-12-21,100,3,67,0.08,0.0531724899927667,0.107000163873931,0.000317133636685256,0.06,0.046546565661405,0.0643992631713507,0.000251831541313879,0.0137186756905067,0.00308340131753308,15,2,0.08,0.0531724899927667,0.107825502352789,0.000317633821125335,0.0557928432627619,0.0449351653297138,0.0622599019168912,0.000247405155633772,0.0136609021824475,0.00306142318323832,0.00502410188646097,0.0134000729949695,0.00265142205296243,0.00701570690937687,0.00195760770169338
AU,AUS,Australia,Ashmore and Cartier Islands,2021-05-18,2020-12-22,100,1,67,0.08,0.0531724899927667,0.107253480978481,0.000317839343120612,0.06,0.046546565661405,0.0645517249460911,0.000252407170728187,0.0135427952329361,0.00304414192125858,15,2,0.0799998452774095,0.0531723915814154,0.107726651248845,0.000317815478059205,0.0568641360104433,0.0453454428196172,0.0628701895494126,0.000248781984502933,0.01364984984568,0.00306036794418076,0.0050185801718117,0.0133567695857658,0.00282557410220198,0.0070976947104093,0.00195700082893296
AU,AUS,Australia,Ashmore and Cartier Islands,2021-05-21,2020-12-23,100,1,67,0.08,0.0531724899927667,0.107619792478201,0.000318859448272256,0.06,0.046546565661405,0.0647721936801479,0.000253239390065135,0.0135427952329361,0.00304414192125858,14,2,0.0799986531586189,0.0531716333338914,0.107595287997603,0.000318013477427634,0.0581831860520936,0.0458503283277638,0.0636175901456269,0.000250459296962269,0.0136246882922248,0.00305720295884839,0.00501692997825234,0.0133282482324124,0.00304425457013495,0.00721738828919757,0.00195314953669717
AU,AUS,Australia,Ashmore and Cartier Islands,2021-06-07,2020-12-27,100,1,67,0.08,0.0531724899927667,0.10610643726197,0.000314642086030765,0.06,0.046546565661405,0.0638613636653768,0.000249799877190041,0.0133713674451774,0.00300586962710441,14,2,0.0797379714067216,0.0530010918704887,0.106779303890624,0.000316488004973639,0.0598069171128555,0.0463959367007475,0.0642725941555967,0.000251318302380076,0.0133488927273176,0.00298747602400279,-4.36714322130706e-05,-0.000208461263134806,0.00125722187421101,0.00068101241999846,-4.86178707535777e-05
AU,AUS,Australia,Ashmore and Cartier Islands,2021-06-08,2020-12-27,101,1,68,0.0792079207920792,0.0526686877686011,0.105674722328022,0.000313437564261345,0.0594059405940594,0.0461002688546413,0.0636015311320447,0.000248818040701555,0.0132042253521127,0.00296854767164589,14,2,0.0797481770136366,0.053004232037369,0.10677442399103,0.000316456776438826,0.0598170052952302,0.0463995715943074,0.0642740464947803,0.000251300895665585,0.0133638328616861,0.00298868439616339,-4.1970497727239e-05,-0.00020600780666821,0.00111788246154468,0.00059579095005061,-4.86271785410701e-05
AU,AUS,Australia,Ashmore and Cartier Islands,2021-06-10,2020-12-28,100,1,68,0.08,0.0531724899927667,0.106304454393558,0.000315194357890907,0.06,0.046546565661405,0.0639805425236875,0.000250250125711806,0.0133802816901408,0.00298800587396353,14,2,0.0797920230001187,0.0530186184056074,0.10669146883207,0.000316155499883561,0.0598596960561098,0.0464157531571661,0.0642418623514833,0.000251087339673271,0.0134180729506307,0.00299403020856012,-3.46628333135433e-05,-0.000215993927281428,0.00104374616803814,0.000542236337757933,-4.04281292837955e-05
AU,AUS,Australia,Ashmore and Cartier Islands,2021-06-11,2021-01-02,100,1,68,0.08,0.0531724899927667,0.109524700311864,0.000324156838147115,0.06,0.046546565661405,0.0659186840821787,0.00025756379723549,0.0133802816901408,0.00298800587396353,14,2,0.0798349538916049,0.0530328217885313,0.10659958011526,0.000315832158002745,0.059901410804664,0.0464316710732492,0.0642037555581274,0.000250854557378903,0.0134649885080193,0.002999012839595,-2.75076847325144e-05,-0.000204320372921646,0.000684761256983679,0.000323975606872703,-3.26522790713574e-05
AU,AUS,Australia,Ashmore and Cartier Islands,2021-06-13,2021-01-02,101,1,69,0.0792079207920792,0.0526686877686011,0.108926130488551,0.00032249360381542,0.0594059405940594,0.0461002688546413,0.0655584280397361,0.000256205562648813,0.0132150930272996,0.00295136395335878,14,2,0.0800001102419451,0.0530869763719942,0.106284338130274,0.000314694654229414,0.0600622425642212,0.0464926010488059,0.0640807017008,0.000250046107410222,0.0136261901205434,0.00301665944927819,4.41607559386233e-08,-0.000240385519761769,0.000533017758962978,0.000201752025231236,-3.94328752275896e-06
AU,AUS,Australia,Ashmore and Cartier Islands,2021-06-17,2021-01-09,100,2,68,0.08,0.0531724899927667,0.101842221045165,0.000302716682552043,0.06,0.046546565661405,0.0612948967327738,0.00024008932728277,0.0135496523444464,0.00302556900357882,13,2,0.0809590253349983,0.053391228668158,0.105174687130913,0.000310066275673901,0.0610034526006795,0.0468399480860153,0.0638112626506788,0.000246980154027175,0.0143977174154304,0.0031015304884604,0.000160062029396576,-0.00040343347778177,0.000470044424764323,3.22787508419802e-05,0.000128838187200924
AU,AUS,Australia,Ashmore and Cartier Islands,2021-06-22,2021-01-10,100,1,68,0.08,0.0531724899927667,0.101740153741503,0.000302430479577427,0.06,0.046546565661405,0.0612334663675127,0.000239856555244779,0.0153325013371367,0.00321556044889138,13,2,0.0834718881951665,0.054149283578552,0.104203743206985,0.000303204349532805,0.0634985147608367,0.0477254336127655,0.0643089787124344,0.00024330574920074,0.0159883999493491,0.00327107869475955,0.000622319464740823,-0.000429260113939826,0.000615266274663537,6.06409280627894e-06,0.000439917870338586
AU,AUS,Australia,Ashmore and Cartier Islands,2021-06-24,2021-01-12,100,1,68,0.08,0.0531724899927667,0.0997587959318436,0.000296867610881298,0.06,0.046546565661405,0.0600409636796553,0.000235334752584659,0.0153325013371367,0.00321556044889138,13,2,0.0845245208613417,0.0544540952362064,0.104144437383286,0.00030126406618617,0.0645529930308253,0.0480883380458043,0.0647356080112926,0.000242545715496765,0.0165400933999939,0.00332758337554426,0.000796057307950857,-0.00043833110129059,0.000789331289265864,7.6926919418722e-05,0.000529376756384619
AU,AUS,Australia,Ashmore and Cartier Islands,2021-06-25,2021-01-16,100,1,68,0.09,0.0560905943465434,0.110136172851883,0.000308481220729333,0.07,0.0500078962992033,0.0708378591262172,0.000252801956329348,0.0183633446247103,0.00351363501893144,13,2,0.0850124113054591,0.0545928421183936,0.104138276487124,0.000300419603785597,0.0650435932308423,0.0482549490658861,0.0649472550440378,0.000242240697111445,0.0167779094105148,0.00335144842031722,0.000870064717556733,-0.000425532057490942,0.000863982862455424,0.000117565448759081,0.00055997274331401
AU,AUS,Australia,Ashmore and Cartier Islands,2021-06-28,2021-01-20,100,1,68,0.09,0.0560905943465434,0.109909193544511,0.000307884731579561,0.07,0.0500078962992033,0.0706918695954039,0.000252300775893832,0.0183633446247103,0.00351363501893144,13,2,0.0862918364351296,0.0549485347981035,0.104067395605398,0.000298044246874806,0.0663361089325048,0.0486867373775372,0.0654706978700234,0.00024131505507495,0.0173619878504512,0.00340857848741894,0.00107614709058744,-0.000422030751643582,0.00107244968797347,0.000211157051982658,0.000649499890405306
AU,AUS,Australia,Ashmore and Cartier Islands,2021-06-30,2021-01-20,101,1,69,0.0891089108910891,0.0555624258506535,0.097301004699513,0.000274489526153276,0.0693069306930693,0.0495312145212828,0.0625824802629833,0.000224330618695376,0.0190140845070423,0.00355175515178224,13,2,0.0869902764419523,0.0551370565189471,0.103913693126068,0.000296425287868052,0.0670458533055282,0.0489189003988968,0.0656868483465691,0.000240548989667309,0.0176673955760357,0.00343753935492634,0.00116502770000119,-0.000395107500700998,0.00116393512355116,0.000267691107628189,0.000673534242582042
AU,AUS,Australia,Australian Antarctic Territory,2020-05-27,2020-05-03,100,4,24,0.02,0.0274394957835608,0.0180805829336997,0.000217402664817132,0.01,0.0195013954179879,0.0139316326851733,0.000191238463707435,0.00192735359525574,0.00104669196385103,2,0,0.0143379884088629,0.0221586995206787,0.0161751705449644,0.000206407486799515,0.00931816560101421,0.0181730248441833,0.0140837304106816,0.000193216572817104,0.00137211752724945,0.000866076501634309,,,,,
AU,AUS,Australia,Australian Antarctic Territory,2020-05-28,2020-05-03,102,2,25,0.0196078431372549,0.0269068483623884,0.0178034937691079,0.000214101120453247,0.00980392156862745,0.0191209083686488,0.013718127154058,0.000188328074777207,0.00188761434586903,0.00102513109394056,2,0,0.0137205220104979,0.0214689107251739,0.0158522577689395,0.000203335657425781,0.00914556851766701,0.0178364495031481,0.0139458571120801,0.000191311828734736,0.00135649593216837,0.000860849644206147,,,,,
AU,AUS,Australia,Australian Antarctic Territory,2020-05-29,2020-05-05,101,4,24,0.0198019801980198,0.0271705622473482,0.017853610807909,0.000214698339807148,0.0099009900990099,0.0193092777830645,0.0137567438390623,0.000188854523169106,0.000880281690140845,0.000704049021978046,1,0,0.0130471636711671,0.0206842095731052,0.0154592854264719,0.000199340515092207,0.00892927073083133,0.0174146432810271,0.0137430585994626,0.000188516152277031,0.00134435729809548,0.000856632636595885,,,,,
AU,AUS,Australia,Australian Antarctic Territory,2020-05-30,2020-05-08,101,10,23,0.0198019801980198,0.0271705622473482,0.0181944616382466,0.000218759266818905,0.0099009900990099,0.0193092777830645,0.0140193796504249,0.000192434397012728,0.00161384976525822,0.000952936859482629,1,0,0.012317167477878,0.0197956620732947,0.0149842838104635,0.000194238307766699,0.00866205880997015,0.0168935369619044,0.0134606742915433,0.000184628818865134,0.00133684527576306,0.000853749917742021,,,,,
AU,AUS,Australia,Australian Antarctic Territory,2020-05-31,2020-05-10,102,10,22,0.00980392156862745,0.0191209083686488,0.0139551184456495,0.000191558569686296,0.00980392156862745,0.0191209083686488,0.0139551184456495,0.000191558569686296,0.00116160882822709,0.000804471410715269,1,0,0.0115315690959428,0.0187964651260068,0.0144160110979385,0.000187851746007738,0.00833733883133464,0.0162602695025823,0.0130842851253819,0.000179452499127966,0.00133523833347588,0.000852562921651881,,,,,
