"date","region","country","ISO2","ISO3","cli","count","cli_local","count_local","cli_7days","count_7days","cli_local_7days","count_local_7days","cli_14days","count_14days","cli_local_14days","count_local_14days","p_cli","p_cli_low","p_cli_high","p_cli_7days","p_cli_7days_low","p_cli_7days_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_local_7days","p_cli_local_7days_low","p_cli_local_7days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-06-13,"-99","Falkland Islands","FK","FLK",1,2,0,2,2,7,4,7,2,13,7,13,0.5,0,1,0.285714285714286,0,0.620372146798186,0.153846153846154,0,0.349976323034732,0,0,0,0.0107816711590297,0.000272940662938622,0.0212904016551207,0.0101596516690856,0.00267174426081797,0.0176475590773533
2020-06-13,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-14,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,2,6,4,6,2,13,7,13,NA,NA,NA,0.333333333333333,0,0.71052857802539,0.153846153846154,0,0.349976323034732,NA,NA,NA,0.0125786163522013,0.000329571335091925,0.0248276613693106,0.0101596516690856,0.00267174426081797,0.0176475590773533
2020-06-14,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-15,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,2,6,4,6,2,13,7,13,NA,NA,NA,0.333333333333333,0,0.71052857802539,0.153846153846154,0,0.349976323034732,NA,NA,NA,0.0125786163522013,0.000329571335091925,0.0248276613693106,0.0101596516690856,0.00267174426081797,0.0176475590773533
2020-06-15,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,2,6,4,6,2,13,7,13,NA,NA,NA,0.333333333333333,0,0.71052857802539,0.153846153846154,0,0.349976323034732,NA,NA,NA,0.0125786163522013,0.000329571335091925,0.0248276613693106,0.0101596516690856,0.00267174426081797,0.0176475590773533
2020-06-16,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-17,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,2,5,4,5,2,11,7,11,NA,NA,NA,0.4,0,0.829406594492118,0.181818181818182,0,0.409744941200983,NA,NA,NA,0.0150943396226415,0.000414222198662526,0.0297744570466205,0.0120068610634648,0.00316577698738949,0.0208479451395402
2020-06-17,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,2,4,4,4,2,10,7,10,NA,NA,NA,0.5,0.0100090038649866,0.989990996135013,0.2,0,0.447918012921825,NA,NA,NA,0.0188679245283019,0.000552965022852563,0.0371828840337512,0.0132075471698113,0.00348826588776742,0.0229268284518552
2020-06-18,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,1,2,0,2,2,8,4,8,NA,NA,NA,0.5,0,1,0.25,0,0.550056979772207,NA,NA,NA,0,0,0,0.00943396226415094,0.000232561493248209,0.0186353630350537
2020-06-19,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"-99","Falkland Islands","FK","FLK",0,2,0,2,0,2,0,2,2,9,4,9,0,0,0,0,0,0,0.222222222222222,0,0.493833841502414,0,0,0,0,0,0,0.00838574423480084,0.00020239494622651,0.0165690935233752
2020-06-20,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-21,"-99","Falkland Islands","FK","FLK",1,1,1,1,1,3,1,3,3,9,5,9,1,1,1,0.333333333333333,0,0.866767964039479,0.333333333333333,0.0253547057000716,0.641311960966595,0.0188679245283019,0,0.0554978435392005,0.00628930817610063,0,0.0185773009704059,0.010482180293501,0.00134259428926934,0.0196217662977328
2020-06-21,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-22,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,1,3,1,3,3,9,5,9,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.333333333333333,0.0253547057000716,0.641311960966595,NA,NA,NA,0.00628930817610063,0,0.0185773009704059,0.010482180293501,0.00134259428926934,0.0196217662977328
2020-06-22,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-23,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,1,3,1,3,3,9,5,9,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.333333333333333,0.0253547057000716,0.641311960966595,NA,NA,NA,0.00628930817610063,0,0.0185773009704059,0.010482180293501,0.00134259428926934,0.0196217662977328
2020-06-23,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-24,"-99","Falkland Islands","FK","FLK",0,1,0,1,1,4,1,4,3,9,5,9,0,0,0,0.25,0,0.674344650278564,0.333333333333333,0.0253547057000716,0.641311960966595,0,0,0,0.00471698113207547,0,0.0139402639808974,0.010482180293501,0.00134259428926934,0.0196217662977328
2020-06-24,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-25,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,1,4,1,4,3,8,5,8,NA,NA,NA,0.25,0,0.674344650278564,0.375,0.0395260980530331,0.710473901946967,NA,NA,NA,0.00471698113207547,0,0.0139402639808974,0.0117924528301887,0.00151722832135996,0.0220676773390174
2020-06-25,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-26,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,1,4,1,4,2,6,1,6,NA,NA,NA,0.25,0,0.674344650278564,0.333333333333333,0,0.71052857802539,NA,NA,NA,0.00471698113207547,0,0.0139402639808974,0.00314465408805031,0,0.00929836431956434
2020-06-26,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-27,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,1,2,1,2,1,4,1,4,NA,NA,NA,0.5,0,1,0.25,0,0.674344650278564,NA,NA,NA,0.00943396226415094,0,0.0278367638059564,0.00471698113207547,0,0.0139402639808974
2020-06-27,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-28,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,1,0,1,1,4,1,4,NA,NA,NA,0,0,0,0.25,0,0.674344650278564,NA,NA,NA,0,0,0,0.00471698113207547,0,0.0139402639808974
2020-06-28,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-29,"-99","Falkland Islands","FK","FLK",0,1,0,1,0,2,0,2,1,5,1,5,0,0,0,0,0,0,0.2,0,0.550609016230633,0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215
2020-06-29,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-30,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,2,0,2,1,5,1,5,NA,NA,NA,0,0,0,0.2,0,0.550609016230633,NA,NA,NA,0,0,0,0.00377358490566038,0,0.0111557073357215
2020-06-30,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,1,0,1,1,5,1,5,NA,NA,NA,0,0,0,0.2,0,0.550609016230633,NA,NA,NA,0,0,0,0.00377358490566038,0,0.0111557073357215
2020-07-01,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-02,"-99","Falkland Islands","FK","FLK",0,1,0,1,0,2,0,2,1,6,1,6,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434
2020-07-02,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-03,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,2,0,2,1,6,1,6,NA,NA,NA,0,0,0,0.166666666666667,0,0.464865690619526,NA,NA,NA,0,0,0,0.00314465408805031,0,0.00929836431956434
2020-07-03,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-04,"-99","Falkland Islands","FK","FLK",0,1,100,1,0,3,100,3,1,5,101,5,0,0,0,0,0,0,0.2,0,0.550609016230633,1,1,1,0.628930817610063,0.55384145629842,0.704020178921706,0.381132075471698,0.322658198315163,0.439605952628233
2020-07-04,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-05,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,3,100,3,0,4,100,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0.628930817610063,0.55384145629842,0.704020178921706,0.471698113207547,0.404500583035962,0.538895643379132
2020-07-05,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-06,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,2,100,2,0,4,100,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0.943396226415094,0.899405116625756,0.987387336204432,0.471698113207547,0.404500583035962,0.538895643379132
2020-07-06,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-07,"-99","Falkland Islands","FK","FLK",0,1,47,1,0,3,147,3,0,5,147,5,0,0,0,0,0,0,0,0,0,0.886792452830189,0.801490526097723,0.972094379562654,0.924528301886792,0.883469932750077,0.965586671023508,0.554716981132075,0.494878721864461,0.61455524039969
2020-07-07,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-08,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,3,147,3,0,4,147,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0.924528301886792,0.883469932750077,0.965586671023508,0.693396226415094,0.631329384907909,0.755463067922279
2020-07-08,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-09,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,2,147,2,0,4,147,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,1,1,1,0.693396226415094,0.631329384907909,0.755463067922279
2020-07-09,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-10,"-99","Falkland Islands","FK","FLK",0,1,0,1,0,3,147,3,0,5,147,5,0,0,0,0,0,0,0,0,0,0,0,0,0.924528301886792,0.883469932750077,0.965586671023508,0.554716981132075,0.494878721864461,0.61455524039969
2020-07-10,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-11,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,2,47,2,0,5,147,5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0.443396226415094,0.348823866161161,0.537968586669027,0.554716981132075,0.494878721864461,0.61455524039969
2020-07-11,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-12,"-99","Falkland Islands","FK","FLK",0,1,0,1,0,3,47,3,0,6,147,6,0,0,0,0,0,0,0,0,0,0,0,0,0.29559748427673,0.22467068777349,0.366524280779969,0.462264150943396,0.407466223421709,0.517062078465083
2020-07-12,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-13,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,3,47,3,0,5,147,5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0.29559748427673,0.22467068777349,0.366524280779969,0.554716981132075,0.494878721864461,0.61455524039969
2020-07-13,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-14,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,2,0,2,0,5,147,5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.554716981132075,0.494878721864461,0.61455524039969
2020-07-14,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-15,"-99","Falkland Islands","FK","FLK",0,1,0,1,0,3,0,3,0,6,147,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462264150943396,0.407466223421709,0.517062078465083
2020-07-15,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-16,"-99","Falkland Islands","FK","FLK",0,2,0,2,0,5,0,5,0,7,147,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39622641509434,0.346456155823999,0.44599667436468
2020-07-16,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-17,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,4,0,4,0,7,147,7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.39622641509434,0.346456155823999,0.44599667436468
2020-07-17,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-18,"-99","Falkland Islands","FK","FLK",0,1,0,1,0,5,0,5,0,7,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126684636118598,0.0928385339822089,0.160530738254988
2020-07-18,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-19,"-99","Falkland Islands","FK","FLK",0,1,0,1,0,5,0,5,0,8,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110849056603774,0.0809664202262417,0.140731692981305
2020-07-19,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-20,"-99","Falkland Islands","FK","FLK",0,1,0,1,0,6,0,6,0,9,47,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985324947589098,0.0717868126001522,0.125278176917668
2020-07-20,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-21,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,6,0,6,0,8,0,8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-21,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-22,"-99","Falkland Islands","FK","FLK",0,1,0,0,0,6,0,5,0,9,0,8,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-22,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-23,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,4,0,3,0,9,0,8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-23,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-24,"-99","Falkland Islands","FK","FLK",0,1,0,1,0,5,0,4,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-25,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,4,0,3,0,9,0,8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-25,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-26,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,3,0,2,0,8,0,7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-26,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-27,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,2,0,1,0,8,0,7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-27,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-28,"-99","Falkland Islands","FK","FLK",1,1,2,1,1,3,2,2,1,9,2,8,1,1,1,0.333333333333333,0,0.866767964039479,0.111111111111111,0,0.316430196199952,0.0377358490566038,0,0.0890378580531014,0.0188679245283019,0,0.0447691886552224,0.00471698113207547,0,0.011238826979279
2020-07-28,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-29,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,1,2,2,2,1,8,2,7,NA,NA,NA,0.5,0,1,0.125,0,0.354172303767662,NA,NA,NA,0.0188679245283019,0,0.0447691886552224,0.00539083557951483,0,0.0128418500615798
2020-07-29,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-30,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,1,2,2,2,1,6,2,5,NA,NA,NA,0.5,0,1,0.166666666666667,0,0.464865690619526,NA,NA,NA,0.0188679245283019,0,0.0447691886552224,0.00754716981132075,0,0.0179672761780292
2020-07-30,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-31,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,1,1,2,1,1,6,2,5,NA,NA,NA,1,1,1,0.166666666666667,0,0.464865690619526,NA,NA,NA,0.0377358490566038,0,0.0890378580531014,0.00754716981132075,0,0.0179672761780292
2020-07-31,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,"-99","Falkland Islands","FK","FLK",0,1,0,1,1,2,2,2,1,6,2,5,0,0,0,0.5,0,1,0.166666666666667,0,0.464865690619526,0,0,0,0.0188679245283019,0,0.0447691886552224,0.00754716981132075,0,0.0179672761780292
2020-08-01,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-02,"-99","Falkland Islands","FK","FLK",0,1,0,1,1,3,2,3,1,6,2,5,0,0,0,0.333333333333333,0,0.866767964039479,0.166666666666667,0,0.464865690619526,0,0,0,0.0125786163522013,0,0.0299013819415159,0.00754716981132075,0,0.0179672761780292
2020-08-02,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-03,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,1,3,2,3,1,5,2,4,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.2,0,0.550609016230633,NA,NA,NA,0.0125786163522013,0,0.0299013819415159,0.00943396226415094,0,0.0224467080271918
2020-08-03,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-04,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,2,0,2,1,5,2,4,NA,NA,NA,0,0,0,0.2,0,0.550609016230633,NA,NA,NA,0,0,0,0.00943396226415094,0,0.0224467080271918
2020-08-04,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-05,"-99","Falkland Islands","FK","FLK",1,1,1,1,1,3,1,3,2,5,3,5,1,1,1,0.333333333333333,0,0.866767964039479,0.4,0,0.829406594492118,0.0188679245283019,0,0.0554978435392005,0.00628930817610063,0,0.0185773009704059,0.0113207547169811,0,0.024058441138122
2020-08-05,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-06,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,1,3,1,3,2,5,3,5,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.4,0,0.829406594492118,NA,NA,NA,0.00628930817610063,0,0.0185773009704059,0.0113207547169811,0,0.024058441138122
2020-08-06,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-07,"-99","Falkland Islands","FK","FLK",NA,NA,NA,NA,1,3,1,3,2,4,3,4,NA,NA,NA,0.333333333333333,0,0.866767964039479,0.5,0.0100090038649866,0.989990996135013,NA,NA,NA,0.00628930817610063,0,0.0185773009704059,0.0141509433962264,0,0.0300502458133923
2020-08-07,"Falkland Islands","Falkland Islands","FK","FLK",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-08,"-99","Falkland Islands","FK","FLK",0,1,1,1,1,3,2,3,2,5,4,5,0,0,0,0.333333333333333,0,0.866767964039479,0.4,0,0.829406594492118,0.0188679245283019,0,0.0554978435392005,0.0125786163522013,0,0.0299013819415159,0.0150943396226415,0.000414222198662526,0.0297744570466205
