"date","region","country","ISO2","ISO3","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,"-99","Sweden","SE","SWE",14019,13978,0.0269634068050503,0.024282130675792,0.0296446829343086,0.0231828233112205,0.020691790891906,0.025673855730535,0.0527141736215137,0.0490150930234676,0.0564132542195597,0.0152733270881196,0.0149940647850919,0.0155525893911473
2020-05-06,"Blekinge","Sweden","SE","SWE",269,269,0.0260223048327138,0.00699753826653311,0.0450470713988944,0.0185873605947955,0.0024472451551839,0.0347274760344072,0.0446096654275093,0.0199392276737513,0.0692801031812673,0.00680367538752893,0.0054543292804706,0.00815302149458727
2020-05-06,"Dalarna","Sweden","SE","SWE",581,580,0.0292598967297762,0.0155558792119621,0.0429639142475904,0.0223752151462995,0.0103489787486876,0.0344014515439114,0.0464716006884682,0.0293548763348994,0.0635883250420369,0.0177293428757319,0.0162541185523385,0.0192045671991254
2020-05-06,"Gotland","Sweden","SE","SWE",167,167,0.0179640718562874,0,0.0381085460343064,0.0119760479041916,0,0.0284740120043791,0.0718562874251497,0.0326884262887924,0.111024148561507,0.00926448988814823,0.00726857719028037,0.0112604025860161
2020-05-06,"Gävleborg","Sweden","SE","SWE",552,549,0.0199275362318841,0.00826925709400109,0.031585815369767,0.016304347826087,0.00573956329735538,0.0268691323548185,0.0326086956521739,0.0177921707426681,0.0474252205616797,0.0190053957452658,0.0174364939789614,0.0205742975115703
2020-05-06,"Halland","Sweden","SE","SWE",592,591,0.0236486486486486,0.0114083090261075,0.0358889882711898,0.0202702702702703,0.00891832860462517,0.0316222119359154,0.035472972972973,0.0205727340460802,0.0503732118998657,0.0104076876416691,0.00928380310213296,0.0115315721812052
2020-05-06,"Jämtland","Sweden","SE","SWE",288,288,0.0173611111111111,0.00227637978697768,0.0324458424352446,0.0104166666666667,0,0.0221424648937678,0.0451388888888889,0.0211617487030746,0.0691160290747032,0.0136923480083857,0.011848780361687,0.0155359156550845
2020-05-06,"Jönköping","Sweden","SE","SWE",546,543,0.0311355311355311,0.0165671456795707,0.0457039165914916,0.0293040293040293,0.0151572671114045,0.0434507914966541,0.0384615384615385,0.0223310163052421,0.0545920606178349,0.0123701309982974,0.0110931204084242,0.0136471415881705
2020-05-06,"Kalmar","Sweden","SE","SWE",407,407,0.0171990171990172,0.00456808241337146,0.0298299519846629,0.0171990171990172,0.00456808241337146,0.0298299519846629,0.0515970515970516,0.0301058955845429,0.0730882076095603,0.0113114830095962,0.00990023783353309,0.0127227281856593
2020-05-06,"Kronoberg","Sweden","SE","SWE",301,301,0.0199335548172757,0.00414345116799424,0.0357236584665572,0.0132890365448505,0.000352841114251681,0.0262252319754493,0.0465116279069767,0.0227211419182197,0.0703021138957338,0.0100921456779289,0.00854113049588485,0.011643160859973
2020-05-06,"Norrbotten","Sweden","SE","SWE",491,489,0.0244399185336049,0.0107820089739885,0.0380978280932213,0.0244399185336049,0.0107820089739885,0.0380978280932213,0.0325865580448065,0.0168817494047328,0.0482913666848802,0.0147779449781996,0.0133089178633394,0.0162469720930599
2020-05-06,"Orebro","Sweden","SE","SWE",528,527,0.0340909090909091,0.018612777028634,0.0495690411531841,0.0321969696969697,0.0171401892407223,0.0472537501532171,0.0568181818181818,0.0370724831118863,0.0765638805244773,0.0170777988614801,0.0155583700124437,0.0185972277105164
2020-05-06,"Skåne","Sweden","SE","SWE",2298,2295,0.0191470844212359,0.0135440105458446,0.0247501582966272,0.0161009573542211,0.010954905030407,0.0212470096780351,0.0413402959094865,0.03320090127184,0.0494796905471331,0.00880503144654088,0.0082800259970176,0.00933003689606416
2020-05-06,"Stockholm","Sweden","SE","SWE",2052,2051,0.0326510721247563,0.0249615435832527,0.0403406006662599,0.0268031189083821,0.0198151263545295,0.0337911114622347,0.0516569200779727,0.0420804290314836,0.0612334111244618,0.0187207344783493,0.0179150127438664,0.0195264562128322
2020-05-06,"Södermanland","Sweden","SE","SWE",642,640,0.0389408099688473,0.0239764503917726,0.0539051695459221,0.0311526479750779,0.017713995007671,0.0445913009424848,0.0607476635514019,0.0422704487117635,0.0792248783910403,0.0191037735849057,0.0176470026020061,0.0205605445678052
2020-05-06,"Uppsala","Sweden","SE","SWE",686,684,0.0335276967930029,0.0200572314251893,0.0469981621608165,0.0276967930029155,0.0154167005949012,0.0399768854109297,0.0495626822157434,0.0333212182149324,0.0658041462165544,0.0165232263047556,0.0152109914022969,0.0178354612072143
2020-05-06,"Värmland","Sweden","SE","SWE",526,525,0.0152091254752852,0.00475038592298036,0.02566786502759,0.0133079847908745,0.00351529102214284,0.0231006785596062,0.032319391634981,0.0172063170154188,0.0474324662545431,0.00984725965858041,0.00868704246715341,0.0110074768500074
2020-05-06,"Västerbotten","Sweden","SE","SWE",497,495,0.0120724346076459,0.00247113815806226,0.0216737310572295,0.00804828973843058,0.000192913996910196,0.015903665479951,0.03420523138833,0.0182259005956703,0.0501845621809897,0.010863350485992,0.00960900376367265,0.0121176972083113
2020-05-06,"Västernorrland","Sweden","SE","SWE",511,508,0.0313111545988258,0.0162110716981053,0.0464112374995463,0.0293542074363992,0.0147188542122373,0.0439895606605612,0.0450097847358121,0.0270338877825119,0.0629856816891123,0.0113653246174417,0.0100991688376957,0.0126314803971877
2020-05-06,"Västmanland","Sweden","SE","SWE",542,540,0.029520295202952,0.0152707164917659,0.0437698739141382,0.025830258302583,0.012475681185162,0.039184835420004,0.0461254612546125,0.0284665291371097,0.0637843933721154,0.0125786163522013,0.0112874536383345,0.013869779066068
2020-05-06,"Västra Götaland","Sweden","SE","SWE",3037,3030,0.0243661508067172,0.0188825909461839,0.0298497106672504,0.022061244649325,0.0168373245086703,0.0272851647899796,0.0431346723740533,0.0359092314266538,0.0503601133214529,0.0131764119808207,0.012618703581066,0.0137341203805754
2020-05-06,"Östergötland","Sweden","SE","SWE",850,850,0.0282352941176471,0.01709964989673,0.0393709383385641,0.0282352941176471,0.01709964989673,0.0393709383385641,0.0517647058823529,0.0368706300192949,0.0666587817454109,0.0199334073251942,0.018642725314693,0.0212240893356954
2020-05-07,"-99","Sweden","SE","SWE",13743,13704,0.0272138543258386,0.0244935904516071,0.0299341182000702,0.0234301098741177,0.0209011255038659,0.0259590942443696,0.0526813650585753,0.048946423008348,0.0564163071088025,0.0151629051977662,0.0148818705342059,0.0154439398613266
2020-05-07,"Blekinge","Sweden","SE","SWE",319,319,0.0219435736677116,0.00586718921378549,0.0380199581216377,0.0156739811912226,0.00204347787909783,0.0293044845033473,0.0438871473354232,0.0214081982344561,0.0663660964363903,0.00745253445318507,0.00615612421157595,0.00874894469479419
2020-05-07,"Dalarna","Sweden","SE","SWE",703,702,0.0256045519203414,0.0139284832163088,0.037280620624374,0.0199146514935989,0.00958730538117953,0.0302419976060182,0.0483641536273115,0.0325054522659503,0.0642228549886728,0.0180078481965274,0.0166566267831244,0.0193590696099305
2020-05-07,"Gotland","Sweden","SE","SWE",194,194,0.0154639175257732,0,0.0328268392400277,0.0103092783505155,0,0.0245231080694534,0.0670103092783505,0.0318253980439682,0.102195220512733,0.0099202489787979,0.00800464528148334,0.0118358526761125
2020-05-07,"Gävleborg","Sweden","SE","SWE",647,644,0.0231839258114374,0.0115882560418575,0.0347795955810173,0.0185471406491499,0.00815107159213055,0.0289432097061693,0.0340030911901082,0.0200380243364217,0.0479681580437946,0.0185456463143092,0.0171143707327786,0.0199769218958397
