"date","region","country","ISO2","ISO3","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,"-99","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0.0269541778975741,0.0104747994440159,0.0434335563511324
2020-05-06,"Mwali","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"-99","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0.0209643605870021,0.0081076767917984,0.0338210443822058
2020-05-07,"Mwali","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"Njazídja","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"-99","Comoros","KM","COM",0,0,0,0,0,0,0.0909090909090909,0,0.260795666866152,0.0209643605870021,0.0081076767917984,0.0338210443822058
2020-05-08,"Mwali","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"Njazídja","Comoros","KM","COM",0.5,0,1,0.5,0,1,0.5,0,1,0.00943396226415094,0,0.0278367638059564
2020-05-09,"-99","Comoros","KM","COM",0,0,0,0,0,0,0.0909090909090909,0,0.260795666866152,0.0209643605870021,0.0081076767917984,0.0338210443822058
2020-05-09,"Mwali","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0.0314465408805031,0.00431979074470644,0.0585732910162998
2020-05-09,"Njazídja","Comoros","KM","COM",0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059
2020-05-09,"Nzwani","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"-99","Comoros","KM","COM",0,0,0,0,0,0,0.0833333333333333,0,0.239710220752064,0.0188679245283019,0.00782358839555125,0.0299122606610525
2020-05-10,"Mwali","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0.0314465408805031,0.00431979074470644,0.0585732910162998
2020-05-10,"Njazídja","Comoros","KM","COM",0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.333333333333333,0,0.71052857802539,0.00314465408805031,0,0.00929836431956434
2020-05-10,"Nzwani","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"-99","Comoros","KM","COM",0,0,0,0,0,0,0.0666666666666667,0,0.1929003400397,0.0148247978436658,0.00612924368898126,0.0235203519983503
2020-05-11,"Mwali","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0.0235849056603774,0.00315744068562359,0.0440123706351311
2020-05-11,"Njazídja","Comoros","KM","COM",0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.333333333333333,0,0.71052857802539,0.00314465408805031,0,0.00929836431956434
2020-05-11,"Nzwani","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"-99","Comoros","KM","COM",0,0,0,0,0,0,0.0588235294117647,0,0.170673197656264,0.0122086570477248,0.00503811064738592,0.0193792034480636
2020-05-12,"Mwali","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0.0235849056603774,0.00315744068562359,0.0440123706351311
2020-05-12,"Njazídja","Comoros","KM","COM",0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.333333333333333,0,0.71052857802539,0.00314465408805031,0,0.00929836431956434
2020-05-12,"Nzwani","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"-99","Comoros","KM","COM",0,0,0,0,0,0,0.0588235294117647,0,0.170673197656264,0.0122086570477248,0.00503811064738592,0.0193792034480636
2020-05-13,"Mwali","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0.0235849056603774,0.00315744068562359,0.0440123706351311
2020-05-13,"Njazídja","Comoros","KM","COM",0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.333333333333333,0,0.71052857802539,0.00314465408805031,0,0.00929836431956434
2020-05-13,"Nzwani","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,"-99","Comoros","KM","COM",0,0,0,0,0,0,0.0588235294117647,0,0.170673197656264,0.0122086570477248,0.00503811064738592,0.0193792034480636
2020-05-14,"Mwali","Comoros","KM","COM",0,0,0,0,0,0,0.2,0,0.550609016230633,0.0188679245283019,0.00248652674456564,0.0352493223120381
2020-05-14,"Njazídja","Comoros","KM","COM",0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.285714285714286,0,0.620372146798186,0.0269541778975741,0.0104747994440159,0.0434335563511324
2020-05-14,"Nzwani","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,"-99","Comoros","KM","COM",0,0,0,0,0,0,0.0555555555555556,0,0.161374589902615,0.0115303983228512,0.00475589097888131,0.018304905666821
2020-05-15,"Mwali","Comoros","KM","COM",0,0,0,0,0,0,0.2,0,0.550609016230633,0.0188679245283019,0.00248652674456564,0.0352493223120381
2020-05-15,"Njazídja","Comoros","KM","COM",0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.285714285714286,0,0.620372146798186,0.0269541778975741,0.0104747994440159,0.0434335563511324
2020-05-15,"Nzwani","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,"-99","Comoros","KM","COM",0,0,0,0,0,0,0.0555555555555556,0,0.161374589902615,0.0010482180293501,0,0.00310161056647236
2020-05-16,"Mwali","Comoros","KM","COM",0,0,0,0,0,0,0.25,0,0.674344650278564,0.0235849056603774,0.00315744068562359,0.0440123706351311
2020-05-16,"Njazídja","Comoros","KM","COM",0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.285714285714286,0,0.620372146798186,0.0269541778975741,0.0104747994440159,0.0434335563511324
2020-05-16,"Nzwani","Comoros","KM","COM",0,0,0,0,0,0,0,0,0,0,0,0
