"date","region","country","ISO2","ISO3","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,"-99","New Caledonia","NC","NCL",0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215
2020-05-07,"-99","New Caledonia","NC","NCL",0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564
2020-05-08,"-99","New Caledonia","NC","NCL",0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059
2020-05-09,"-99","New Caledonia","NC","NCL",0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215
2020-05-10,"-99","New Caledonia","NC","NCL",0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215
2020-05-11,"-99","New Caledonia","NC","NCL",0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434
2020-05-12,"-99","New Caledonia","NC","NCL",0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434
2020-05-13,"-99","New Caledonia","NC","NCL",0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434
2020-05-14,"-99","New Caledonia","NC","NCL",0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835
2020-05-15,"-99","New Caledonia","NC","NCL",0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835
2020-05-16,"-99","New Caledonia","NC","NCL",0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835
2020-05-17,"-99","New Caledonia","NC","NCL",0,0,0,0,0,0,0.00235849056603774,0,0.00697559278741737
2020-05-18,"-99","New Caledonia","NC","NCL",0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835
2020-05-19,"-99","New Caledonia","NC","NCL",0,0,0,0,0,0,0,0,0
2020-05-20,"-99","New Caledonia","NC","NCL",0,0,0,0,0,0,0,0,0
2020-05-20,"Nord","New Caledonia","NC","NCL",0,0,0,0,0,0,0,0,0
