"date","region","country","ISO2","ISO3","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-26,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.188679245283019,0.127864640735392,0.249493849830646
2020-06-04,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.188679245283019,0.127864640735392,0.249493849830646
2020-06-05,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.188679245283019,0.127864640735392,0.249493849830646
2020-06-06,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.283018867924528,0.19726440790121,0.368773327947846
2020-06-07,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.283018867924528,0.19726440790121,0.368773327947846
2020-06-08,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.283018867924528,0.19726440790121,0.368773327947846
2020-06-09,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",1,1,1,1,1,1,1,1,1,0.566037735849057,0.432606093377798,0.699469378320315
2020-06-10,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.283018867924528,0.19726440790121,0.368773327947846
2020-06-11,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0.0628930817610063,0.0251579788490818,0.100628184672931
2020-06-12,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.283018867924528,0.19726440790121,0.368773327947846
2020-06-12,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0.0943396226415094,0.0386947811483743,0.149984464134645
2020-06-13,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.283018867924528,0.19726440790121,0.368773327947846
2020-06-13,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.0628930817610063,0.0251579788490818,0.100628184672931
2020-06-14,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.283018867924528,0.19726440790121,0.368773327947846
2020-06-14,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.0943396226415094,0.0386947811483743,0.149984464134645
2020-06-15,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.283018867924528,0.19726440790121,0.368773327947846
2020-06-15,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.0943396226415094,0.0386947811483743,0.149984464134645
2020-06-16,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.283018867924528,0.19726440790121,0.368773327947846
2020-06-16,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.0943396226415094,0.0386947811483743,0.149984464134645
2020-06-17,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.283018867924528,0.19726440790121,0.368773327947846
2020-06-17,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.0943396226415094,0.0386947811483743,0.149984464134645
2020-06-18,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.0943396226415094,0.0386947811483743,0.149984464134645
2020-06-19,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.0943396226415094,0.0386947811483743,0.149984464134645
2020-06-20,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.0943396226415094,0.0386947811483743,0.149984464134645
2020-06-21,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.0943396226415094,0.0386947811483743,0.149984464134645
2020-06-22,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.0943396226415094,0.0386947811483743,0.149984464134645
2020-06-23,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.0943396226415094,0.0386947811483743,0.149984464134645
2020-06-24,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0.5,0,1,0.5,0,1,0.5,0,1,0.0943396226415094,0.0386947811483743,0.149984464134645
2020-06-25,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",1,1,1,1,1,1,1,1,1,0,0,0
2020-06-26,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",1,1,1,1,1,1,1,1,1,0,0,0
2020-06-27,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,1,1,1
2020-07-01,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,1,1,1
2020-07-02,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,1,1,1
2020-07-03,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-03,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,1,1,1
2020-07-04,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-04,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-04,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,1,1,1
2020-07-05,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,1,1,1
2020-07-06,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,1,1,1
2020-07-07,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-07,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-07,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,1,1,1
2020-07-08,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0.943396226415094,0.899405116625756,0.987387336204432
2020-07-09,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-09,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-09,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0.943396226415094,0.899405116625756,0.987387336204432
2020-07-10,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-10,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-10,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0.943396226415094,0.899405116625756,0.987387336204432
2020-07-11,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-11,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-11,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0.943396226415094,0.899405116625756,0.987387336204432
2020-07-12,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0.943396226415094,0.899405116625756,0.987387336204432
2020-07-13,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-13,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0.943396226415094,0.899405116625756,0.987387336204432
2020-07-14,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-14,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-15,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-15,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-17,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-17,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-18,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-18,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-19,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-19,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-20,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-20,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-21,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-21,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-23,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-23,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,"Miquelon-Langlade","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,"Saint-Pierre","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,"-99","Saint Pierre and Miquelon","PM","SPM",0,0,0,0,0,0,0,0,0,0,0,0
