ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B2,B4,E5,B0.NA,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,B0.1,B0.2,D1.-88,D2.-88,D4.-88,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cases_infected,p_cases_infected_smooth,p_cases_active
EE,EST,Estonia,Harju,2020-07-29,2020-05-06,2,100,0,0,0,0,30,99,4,0,811328.663170316,86,262,30,219,100,0,96,4,11,87,2,5,93,2,23,75,2,17,81,2,15,81,4,8,91,1,6,92,2,5,92,3,2,95,3,5,92,3,17,80,3,6,94,0,4,2,94,20,80,0,5,13,82,0,4,1,95,29,65,6,78,17,5,58,36,6,50,45,5,25,69,6,44,51,5,56,42,2,29,15,2,10,44,18,82,0,10,5,15,9,51,3,7,23,20,31,21,5,1,2,7,14,68,8,1,2,8,16,65,8,10,36,30,12,12,3,4,14,68,11,47,37,0,0,16,4,23,26,16,6,8,2,15,56,15,14,15,56,0,0,0,0,0,0,0,0,0.00426803243704652,0.00152400502916045,,,,,,0,0,0,0,0,0,0,0,0.00425877146090884,0.00152050233469356,,,,,,,,0
EE,EST,Estonia,Harju,2020-07-30,2020-05-08,2,100,0,0,0,0,30,99,4,0,814674.827694225,86,260,30,223,100,0,96,4,11,87,2,5,93,2,23,75,2,16,82,2,15,81,4,8,91,1,6,92,2,5,92,3,2,95,3,5,92,3,17,80,3,6,94,0,4,2,94,21,79,0,5,14,81,0,4,1,95,29,65,6,79,16,5,60,34,6,52,43,5,25,69,6,44,51,5,58,40,2,30,16,2,10,42,18,82,0,9,5,15,9,51,4,7,22,19,33,21,5,1,2,7,13,69,8,1,2,8,16,65,8,10,36,29,13,12,3,4,16,66,11,48,36,0,0,16,4,22,26,17,6,8,2,15,56,15,14,15,55,0,0,0,0,0,0,0,0,0.00426803243704652,0.00152400502916045,,,,,,0,0,0,0,0,0,0,0,0.00425665823572441,0.00151971133800077,,,,,,,,0
EE,EST,Estonia,Harju,2020-08-01,2020-05-09,2,100,0,0,0,0,30,99,3,0,825179.831987463,86,231,30,225,100,0,96,4,11,87,2,4,94,2,23,75,2,15,83,2,14,82,4,8,91,1,5,93,2,4,93,3,2,95,3,4,93,3,16,81,3,6,94,0,4,2,94,21,79,0,4,15,81,0,3,1,96,28,66,6,79,16,5,61,33,6,52,43,5,25,69,6,44,51,5,58,40,2,29,17,2,10,42,17,83,0,9,5,15,9,52,3,7,22,18,33,22,5,1,1,7,14,69,8,1,2,8,16,65,8,10,35,28,15,12,3,4,16,66,11,47,37,0,0,16,4,21,26,18,6,8,2,15,56,15,14,15,55,0,0,0,0,0,0,0,0,0.00426803243704652,0.00152400502916045,,,,,,0,0,0,0,0,0,0,0,0.00425011652646649,0.00151744206656576,,,,,,,,0
EE,EST,Estonia,Harju,2020-08-02,2020-05-10,1,100,0,0,0,0,30,99,3,0,819494.43973706,86,241,30,229,100,0,96,4,11,87,2,4,94,2,24,74,2,15,83,2,14,82,4,8,91,1,5,93,2,4,93,3,2,95,3,4,93,3,16,81,3,6,94,0,4,2,94,21,79,0,4,15,81,0,3,1,96,27,67,6,80,15,5,62,32,6,53,42,5,25,69,6,44,51,5,59,39,2,29,18,2,10,41,18,82,0,9,5,15,9,52,3,7,21,18,33,23,5,1,1,7,15,68,8,1,2,8,17,64,8,10,36,28,14,12,3,4,17,65,11,46,38,0,0,16,4,21,26,18,6,8,2,15,56,14,15,15,55,0,0,0,0,0,0,0,0,0.00426803243704652,0.00152400502916045,,,,,,0,0,0,0,0,0,0,0,0.00424492965409748,0.00151578710539146,,,,,,,,0
EE,EST,Estonia,Harju,2020-08-03,2020-05-14,2,100,0,0,0,0,30,99,3,0,842624.127005677,86,241,30,236,100,0,96,4,10,88,2,4,94,2,24,74,2,15,83,2,14,82,4,8,91,1,5,93,2,4,93,3,2,95,3,4,93,3,16,81,3,6,94,0,4,2,94,22,78,0,4,16,80,0,3,1,96,26,68,6,80,15,5,63,31,6,55,40,5,25,69,6,43,52,5,61,37,2,31,18,2,10,39,19,81,0,8,7,15,9,51,3,7,19,19,34,23,5,1,1,7,15,68,8,1,2,8,17,64,8,11,35,28,14,12,2,4,18,65,11,45,39,0,0,16,4,21,27,18,5,8,2,15,56,14,15,15,54,0,0,0,0,0,0,0,0,0.00426803243704652,0.00152400502916045,,,,,,0,0,0,0,0,0,0,0,0.00423758651733373,0.00151358734178922,,,,,,,,0
EE,EST,Estonia,Harju,2020-08-05,2020-05-16,1,100,0,0,0,0,30,99,3,0,830309.291423331,85,240,30,232,100,0,96,4,10,88,2,4,94,2,23,75,2,15,83,2,14,82,4,8,91,1,5,93,2,4,93,3,2,95,3,3,94,3,15,82,3,6,94,0,4,2,94,22,78,0,4,16,80,0,3,1,96,26,68,6,81,14,5,64,30,6,55,40,5,26,68,6,43,52,5,62,36,2,32,18,2,10,38,18,82,0,7,7,15,9,52,3,7,20,18,34,23,5,1,1,7,16,67,8,1,2,8,18,63,8,11,36,28,13,12,2,4,17,66,11,45,39,0,0,16,5,21,27,17,5,8,2,15,55,14,15,16,54,0,0,0,0,0,0,0,0,0.00426803243704652,0.00152400502916045,,,,,,0,0,0,0,0,0,0,0,0.00421207522725419,0.00150658507666192,,,,,,,,0
EE,EST,Estonia,Harju,2020-08-06,2020-05-16,1,101,0,0,0,0,30,100,3,0,835681.046439619,86,240,30,238,101,0,97,4,10,89,2,4,95,2,23,76,2,15,84,2,14,83,4,8,92,1,5,94,2,4,94,3,2,96,3,3,95,3,15,83,3,6,95,0,4,2,95,22,79,0,4,16,81,0,3,1,97,27,68,6,82,14,5,65,30,6,56,40,5,27,68,6,43,53,5,63,36,2,32,18,3,10,38,18,83,0,7,7,15,9,53,3,7,20,18,34,24,5,1,1,7,16,68,8,1,2,8,18,64,8,11,37,28,13,12,2,4,17,67,11,46,39,0,0,16,5,21,28,17,5,8,2,15,56,14,15,16,55,0,0,0,0,0,0,0,0,0.00422535211267606,0.0015087973138198,,,,,,0,0,0,0,0,0,0,0,0.00419048724656149,0.00150102552004975,0,0,0,0,-1.13807023912253e-05,,,0
EE,EST,Estonia,Harju,2020-08-07,2020-05-18,2,101,0,0,0,0,30,100,3,0,839604.15876831,85,220,30,236,101,0,97,4,10,89,2,4,95,2,23,76,2,14,85,2,12,85,4,7,93,1,4,95,2,4,94,3,2,96,3,3,95,3,15,83,3,6,95,0,4,2,95,22,79,0,4,16,81,0,3,1,97,27,68,6,82,14,5,66,29,6,54,42,5,27,68,6,42,54,5,61,38,2,31,18,3,9,40,18,83,0,7,8,15,9,52,3,7,21,18,34,23,5,1,1,6,16,69,8,2,2,7,18,64,8,11,35,30,13,12,2,4,19,65,11,46,39,0,0,16,5,21,27,17,6,8,2,15,56,13,15,17,55,0,0,0,0,0,0,0,0,0.00422535211267606,0.0015087973138198,,,,,,0,0,0,0,0,0,0,0,0.00415996085387201,0.00149341969423902,0,0,0,0,-1.61162303087332e-05,,,0
EE,EST,Estonia,Harju,2020-08-08,2020-05-18,1,102,0,0,0,0,30,101,4,0,848212.731531454,86,220,30,240,102,0,98,4,10,90,2,4,96,2,23,77,2,14,86,2,12,86,4,7,94,1,4,96,2,4,95,3,2,97,3,3,96,3,15,84,3,6,96,0,4,2,96,23,79,0,5,16,81,0,4,1,97,27,69,6,83,14,5,67,29,6,55,42,5,27,69,6,42,55,5,62,38,2,32,18,3,9,40,18,84,0,7,8,15,9,53,3,7,21,18,35,23,5,1,1,6,16,70,8,2,2,7,18,65,8,11,35,31,13,12,2,4,20,65,11,47,39,0,0,16,5,21,27,18,6,8,2,15,57,13,15,17,56,0,0,0,0,0,0,0,0,0.00418351694324362,0.00149389010673484,,,,,,0,0,0,0,0,0,0,0,0.00411751200659885,0.00148310786035614,0,0,0,0,-2.21007533112739e-05,,,0
EE,EST,Estonia,Harju,2020-08-10,2020-05-18,1,103,0,0,0,0,30,102,4,0,854646.109817041,87,220,30,241,103,0,99,4,10,91,2,4,97,2,23,78,2,14,87,2,12,87,4,7,95,1,4,97,2,4,96,3,2,98,3,3,97,3,15,85,3,6,97,0,4,2,97,23,80,0,5,16,82,0,4,1,98,27,70,6,84,14,5,68,29,6,56,42,5,27,70,6,42,56,5,63,38,2,33,18,3,9,40,18,85,0,7,8,15,9,54,3,7,21,18,36,23,5,1,1,6,16,71,8,2,2,7,18,66,8,11,36,31,13,12,2,4,20,66,11,48,39,0,0,16,5,22,27,18,6,8,2,15,58,13,15,17,57,0,0,0,0,0,0,0,0,0.00414250207125104,0.00147927458792908,,,,,,0,0,0,0,0,0,0,0,0.003983877215107,0.00145150231439491,0,0,0,0,-4.35087398317459e-05,,,0
