"date","region","country","ISO2","ISO3","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,"Apurímac","Peru","PE","PER",78,77,0.0128205128205128,0,0.0377866613308227,0.0128205128205128,0,0.0377866613308227,0.0769230769230769,0.0177876058987645,0.136058547947389,0.0235236461651556,0.0188736994284654,0.0281735929018458
2020-05-06,"Huancavelica","Peru","PE","PER",45,43,0,0,0,0,0,0,0.0444444444444444,0,0.104655819585258,0.00702062308029838,0.0035926778724857,0.0104485682881111
2020-05-06,"Lima Province","Peru","PE","PER",92,92,0.0326086956521739,0,0.0689016214416999,0.0108695652173913,0,0.0320574228519612,0.0434782608695652,0.00180690017132928,0.0851496215678011,0.0196882690730107,0.0157888302572159,0.0235877078888054
2020-05-06,"Madre de Dios","Peru","PE","PER",52,51,0.0192307692307692,0,0.0565582055834199,0.0192307692307692,0,0.0565582055834199,0.0384615384615385,0,0.0907304041739783,0.0129485756566778,0.00868664914148048,0.017210502171875
2020-05-06,"Pasco","Peru","PE","PER",67,67,0.0298507462686567,0,0.0705988650180609,0.0149253731343284,0,0.04395943880085,0.0746268656716418,0.0117028060502452,0.137550925293038,0.0197127569698676,0.0151405791320487,0.0242849348076866
2020-05-06,"Tumbes","Peru","PE","PER",97,95,0.0309278350515464,0,0.065379883064167,0.0103092783505155,0,0.0304106691122993,0.0618556701030928,0.0139169084764277,0.109794431729758,0.0264150943396226,0.0219855265483658,0.0308446621308795
2020-05-07,"Huancavelica","Peru","PE","PER",55,53,0,0,0,0,0,0,0.0545454545454545,0,0.114561359075535,0.00605197579209683,0.00318382057920365,0.00892013100499001
2020-05-07,"La Libertad","Peru","PE","PER",3,3,0,0,0,0,0,0,0,0,0,0.0125786163522013,0,0.0299013819415159
2020-05-07,"Madre de Dios","Peru","PE","PER",70,68,0.0142857142857143,0,0.0420844840336408,0.0142857142857143,0,0.0420844840336408,0.0571428571428571,0.00276739082567843,0.111518323460036,0.0102663706992231,0.00697540516315458,0.0135573362352916
2020-05-07,"Pasco","Peru","PE","PER",75,75,0.0266666666666667,0,0.0631280065277497,0.0133333333333333,0,0.0392913828055158,0.0666666666666667,0.0102132517243451,0.123120081608988,0.0176100628930818,0.0135212058135339,0.0216989199726296
