ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B2,B4,E5,B0.NA,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,B0.1,B0.2,D1.-88,D2.-88,D4.-88,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cases_infected,p_cases_infected_smooth,p_cases_active
AS,ASM,American Samoa,Eastern,2020-05-05,2020-05-02,37,114,0,0,0,0,23,112,1,0,6309440.40498627,99,410,21,249,114,0,112,2,13,98,3,4,108,2,27,85,2,9,104,1,24,88,2,9,104,1,6,106,2,6,106,2,4,108,2,7,105,2,18,94,2,12,101,1,3,9,102,9,103,2,1,1,112,1,8,0,105,40,64,10,63,45,6,44,62,8,46,62,6,6,99,9,50,58,6,46,62,6,27,14,1,3,69,15,99,0,61,16,13,3,3,8,10,28,25,33,18,10,4,3,12,20,60,15,0,4,17,24,55,14,20,20,34,27,13,15,12,22,52,13,62,38,0,1,13,19,42,23,8,6,1,0,15,53,37,9,15,4,0,0,0,0,0,0,0,0,0.00289235412474849,0.00118033873862977,,,,,,0.0105466905256227,0.0127480815935663,0.0189406243473536,9.54874494678044e-05,0.00772067796926296,0.0110668615800267,0.0126132240393655,7.94595923870929e-05,0.00496477529716547,0.00148826154955942,,,,,,,,0.0105466905256227
AS,ASM,American Samoa,Eastern,2020-05-06,2020-05-04,33,104,0,0,0,0,5,103,0,0,3542099.04841539,94,367,4,250,104,0,101,3,11,90,3,3,98,3,19,83,2,7,95,2,17,85,2,7,95,2,7,95,2,3,98,3,2,99,3,5,97,2,17,85,2,5,98,1,0,5,99,4,97,3,0,0,104,0,4,0,100,40,56,8,53,46,5,32,64,8,37,61,6,5,91,8,48,50,6,47,51,6,29,12,2,4,57,12,92,0,58,15,11,2,3,8,7,33,19,31,14,7,3,2,11,17,59,12,1,5,10,23,53,12,18,20,28,28,10,15,9,23,48,9,61,32,0,2,9,16,41,23,8,5,1,0,10,44,41,8,11,3,0,0,0,0,0,0,0,0,0.000683713934089977,0.000599085767813396,,,,,,0.011791261599282,0.0140866431722531,0.0211383249270951,0.000105514201228271,0.00852977227533459,0.0121522623693858,0.0139025834627374,8.72044620238378e-05,0.00514039765092526,0.00151769283188742,,,,,,,,0.011791261599282
AS,ASM,American Samoa,Eastern,2020-05-07,2020-05-04,7,111,0,0,0,0,45,110,0,0,3658339.33034069,101,371,44,275,111,0,108,3,11,97,3,4,104,3,21,88,2,9,100,2,17,92,2,7,102,2,7,102,2,4,104,3,2,106,3,6,103,2,17,92,2,6,104,1,1,5,105,4,104,3,0,0,111,0,4,0,107,43,60,8,59,47,5,36,67,8,40,65,6,6,97,8,50,55,6,51,54,6,32,13,2,4,60,15,96,0,63,17,11,2,3,8,7,34,20,35,15,7,3,2,12,19,62,13,1,5,11,27,54,13,21,21,30,28,11,17,9,23,52,10,67,33,0,2,9,16,46,24,8,6,1,0,10,50,42,8,11,4,0,0,0,0,0,0,0,0,0.0057618437900128,0.00167860505692514,,,,,,0.0131291179476414,0.0154932337145863,0.0234916565861092,0.000116069955848298,0.00938137243305683,0.0132789501599994,0.0152681347382851,9.5290967615878e-05,0.0053277941215777,0.00154818241509459,,,,,,,,0.0131291179476414
AS,ASM,American Samoa,Eastern,2020-05-08,2020-05-04,3,114,0,0,0,0,45,113,0,0,3702999.47402591,104,372,44,286,114,0,111,3,11,100,3,4,107,3,22,90,2,9,103,2,17,95,2,7,105,2,7,105,2,4,107,3,2,109,3,6,106,2,17,95,2,6,107,1,1,5,108,4,107,3,0,0,114,0,4,0,110,45,61,8,61,48,5,37,69,8,41,67,6,6,100,8,52,56,6,52,56,6,32,14,2,4,62,16,98,0,65,17,12,2,3,8,7,35,20,37,15,7,3,2,13,21,62,13,1,5,11,30,54,13,21,23,30,29,11,17,10,24,53,10,68,34,0,3,9,17,46,25,8,6,1,0,11,52,43,8,11,5,0,0,0,0,0,0,0,0,0.00560887448585317,0.00163416601935404,,,,,,0.0145563076737282,0.0169547253886847,0.025990441334185,0.00012706354807539,0.0102697070178477,0.0144341131261932,0.0167068859436686,0.000103653022406438,0.00552994259799961,0.00157985519212234,,,,,,,,0.0145563076737282
AS,ASM,American Samoa,Eastern,2020-05-09,2020-05-04,6,120,1,74165.7503576178,1,74165.7503576178,47,119,0,0,3946133.7620104,108,376,46,309,120,1,116,3,12,105,3,5,112,3,23,95,2,9,109,2,18,100,2,8,110,2,8,110,2,5,112,3,3,114,3,6,112,2,18,100,2,7,112,1,2,5,113,4,113,3,0,0,120,0,4,0,116,48,64,8,67,48,5,40,72,8,44,70,6,6,106,8,56,58,6,54,58,8,33,14,3,4,66,17,103,0,69,18,12,2,3,8,8,38,20,37,17,8,3,2,13,22,66,14,2,7,11,30,56,14,24,24,31,29,12,19,10,26,54,11,71,36,0,3,10,18,47,25,9,6,2,0,13,55,43,10,12,6,0.00833333333333333,0.0162648365258355,0.0187945353174833,0.00013398555057813,0.00833333333333333,0.0162648365258355,0.0187945353174833,0.00013398555057813,0.00556278849567996,0.00158591677699034,,,,,,0.0160671592347091,0.0184549876744401,0.0286213127057868,0.000138382955502164,0.0111883860746751,0.0156029404253815,0.0182167903086531,0.00011221640019903,0.00575160986504268,0.00161299521786091,,,,,,,,0.0160671592347091
AS,ASM,American Samoa,Eastern,2020-05-10,2020-05-04,6,126,2,97748.5202322752,2,97748.5202322752,47,124,0,0,4110062.61098326,113,380,46,321,126,2,121,3,14,109,3,5,117,4,27,97,2,10,113,3,20,103,3,8,116,2,8,115,3,5,118,3,3,119,4,6,117,3,21,103,2,8,117,1,2,5,119,4,118,4,0,0,126,0,4,0,122,50,67,9,70,50,6,44,73,9,46,73,7,6,111,9,60,59,7,57,60,9,35,14,4,4,69,17,109,0,72,20,12,2,3,8,9,39,23,37,18,9,3,4,15,22,67,15,3,8,13,30,57,15,24,27,33,29,13,19,12,26,57,12,73,39,0,3,11,18,49,26,10,7,2,0,14,59,44,10,13,7,0.0158730158730159,0.0218231839682176,0.0237827326452554,0.00014730856253424,0.0158730158730159,0.0218231839682176,0.0237827326452554,0.00014730856253424,0.00533848250795093,0.00152214015834398,,,,,,0.0176550086283276,0.0199759547529199,0.0313692795778423,0.000149903720880102,0.0121312308563622,0.0167697544378394,0.0197979825518734,0.000120906549816758,0.00599953235990656,0.00164809994122095,,,,,,,,0.0176550086283276
AS,ASM,American Samoa,Eastern,2020-05-11,2020-05-05,9,101,3,170799.315298695,2,97748.5202322752,52,100,0,0,3098801.78469862,91,164,51,283,101,3,95,3,11,87,3,4,93,4,21,78,2,8,90,3,17,81,3,9,90,2,5,93,3,5,93,3,4,93,4,5,93,3,16,83,2,7,94,0,3,3,95,3,94,4,0,0,101,0,3,0,98,44,49,8,59,37,5,34,59,8,41,54,6,5,88,8,49,46,6,49,44,8,31,11,4,3,52,14,87,0,56,15,10,1,5,6,8,31,19,27,16,8,1,4,15,19,50,12,3,5,11,24,46,12,18,28,26,18,11,15,13,22,41,10,59,30,0,3,9,12,39,20,8,9,2,0,11,47,35,9,10,7,0.0297029702970297,0.0331085145091172,0.0551178575351525,0.000254089183055331,0.0198019801980198,0.0271705622473482,0.0315439731301762,0.000194602915490046,0.00732394366197183,0.00198333094239918,,,,,,0.0193135621875471,0.0214989284749992,0.0342207716097447,0.000161498119691687,0.0130940466887422,0.0179196020202424,0.0214556644022965,0.000129658107437563,0.00628270144653163,0.00168590597403192,0.0014611452769874,0.00254669121039851,0.000895561453246543,0.0014737400604885,0.000219654358227693,,,0.0193135621875471
AS,ASM,American Samoa,Eastern,2020-05-12,2020-05-05,6,107,3,170799.315298695,2,97748.5202322752,52,105,0,0,3425677.17969254,96,166,51,294,107,3,101,3,12,91,4,5,98,4,22,82,3,9,94,4,17,86,4,10,95,2,5,98,4,5,98,4,5,98,4,6,98,3,17,87,3,8,99,0,4,3,100,3,99,5,0,0,107,0,3,0,104,48,50,9,62,39,6,39,59,9,45,55,7,6,92,9,54,46,7,52,46,9,33,11,5,3,55,16,91,0,61,15,10,1,5,6,9,31,19,28,20,9,1,4,15,19,55,13,3,5,11,25,50,13,20,28,29,18,12,15,13,23,45,11,62,32,0,3,10,12,40,21,9,10,3,0,12,52,35,9,11,8,0.0280373831775701,0.0312787739529993,0.0498585553569366,0.000230482974542544,0.0186915887850467,0.0256615019570993,0.0285340722738645,0.000176307399111487,0.00697518443997317,0.00188921839616559,,,,,,0.0210365360132984,0.0230058369793539,0.0371647072991316,0.000173047055095581,0.0140743330931807,0.0190392946452123,0.023199765474609,0.000138422198063901,0.00661265227048256,0.00172743784885639,0.00154087906900274,0.00267106372867276,0.00092409346964102,0.00154953033531194,0.000245375769926216,,,0.0210365360132984
AS,ASM,American Samoa,Eastern,2020-05-13,2020-05-05,7,114,3,170799.315298695,2,97748.5202322752,52,111,0,0,3703586.85693315,101,167,51,324,114,4,107,3,12,97,5,5,104,5,22,88,4,9,100,5,17,92,5,10,101,3,5,104,5,5,104,5,5,104,5,6,104,4,17,93,4,9,105,0,5,3,106,4,105,5,0,0,114,0,3,0,111,50,54,10,66,42,6,41,63,10,46,60,8,6,98,10,56,50,8,53,51,10,33,12,5,3,61,17,97,0,64,15,11,1,7,6,10,35,20,29,20,10,1,4,16,21,58,14,5,5,12,26,52,14,20,31,30,20,13,15,13,24,50,12,65,34,0,3,12,14,40,23,10,10,3,0,14,55,37,9,13,9,0.0263157894736842,0.0293841363627093,0.0461172700672477,0.000213607310760253,0.0175438596491228,0.0240998768411264,0.0263929331235446,0.000163257263011927,0.00659814744321787,0.00178743771823808,,,,,,0.0228194348747917,0.0244811529326996,0.0401955264085541,0.000184453325211244,0.0150733275464733,0.020119445152898,0.0250465412032174,0.00014717595748403,0.00700312770306,0.00177397572623635,0.00161505282119172,0.00278397830374081,0.000948659185569416,0.00162973441082204,0.000279222263580383,,,0.0228194348747917
AS,ASM,American Samoa,Eastern,2020-05-14,2020-05-05,3,117,3,170799.315298695,2,97748.5202322752,52,114,0,0,3720318.63495777,104,172,51,330,117,4,110,3,13,99,5,5,107,5,22,91,4,9,103,5,17,95,5,11,103,3,5,107,5,5,107,5,5,107,5,6,107,4,17,96,4,9,108,0,5,3,109,4,108,5,0,0,117,0,3,0,114,52,55,10,67,44,6,42,65,10,47,62,8,6,101,10,58,51,8,55,52,10,35,12,5,3,62,17,100,0,66,16,11,1,7,6,10,35,21,30,21,10,1,4,16,22,60,14,5,5,13,26,54,14,20,33,30,21,13,16,13,24,52,12,67,35,0,3,12,15,41,24,10,10,3,0,14,57,38,9,13,10,0.0256410256410256,0.0286406157970728,0.0459098620461668,0.000212669749477732,0.0170940170940171,0.0234873065658838,0.0262742334255423,0.00016253293594672,0.00642451198418582,0.00174055197805396,,,,,,0.024659332952426,0.025913182774487,0.0433145414308871,0.000195653619965992,0.0160957400306516,0.0211554150244997,0.0270177758406439,0.000155927613337504,0.00746957056902961,0.00182701244506902,0.00168383754644964,0.00288735001611702,0.000971005502133983,0.00171848164949589,0.000323271328505,,,0.024659332952426
