"date","region","country","ISO2","ISO3","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215
2020-05-07,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0.00377358490566038,0,0.0111557073357215
2020-05-08,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0,0,0
2020-05-09,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0,0,0
2020-05-10,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0,0,0
2020-05-11,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0,0,0
2020-05-12,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0,0,0
2020-05-13,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0,0,0
2020-05-14,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0,0,0
2020-05-15,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0,0,0
2020-05-16,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0,0,0
2020-05-17,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0,0,0
2020-05-18,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0,0,0
2020-05-19,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0,0,0
2020-05-20,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0,0,0
2020-05-21,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835
2020-05-22,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835
2020-05-23,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0.00235849056603774,0,0.00697559278741737
2020-05-24,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0.00235849056603774,0,0.00697559278741737
2020-05-25,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0.00209643605870021,0,0.00620106590578278
2020-05-26,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835
2020-05-27,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835
2020-05-28,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434
2020-05-29,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0.00539083557951483,0,0.0128418500615798
2020-05-30,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0.00539083557951483,0,0.0128418500615798
2020-05-31,"-99","Sint Maarten","AN","ANT",0,0,0,0,0,0,0.00628930817610063,0,0.0149782312081253
