"date","region","country","ISO2","ISO3","cli","anosmia","count","cli_local","count_local","cli_14days","anosmia_14days","count_14days","cli_local_14days","count_local_14days","p_cli","p_cli_low","p_cli_high","p_anosmia","p_anosmia_low","p_anosmia_high","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-07-18,"Hrodna","Belarus","BY","BLR",0,1,17,204,17,10,9,275,441,275,0,0,0,0.0588235294117647,0,0.170673197656264,0.226415094339623,0.199088067879418,0.253742120799827,0.0363636363636364,0.0142392116301111,0.0584880610971616,0.0327272727272727,0.0116986357706117,0.0537559096839337,0.0302572898799314,0.0274763789175327,0.0330382008423301
2020-07-18,"Mahilyow","Belarus","BY","BLR",1,0,10,6,10,7,9,204,301,204,0.1,0,0.285938509691368,0,0,0,0.0113207547169811,0.00231385027196458,0.0203276591619977,0.0343137254901961,0.00933415463656573,0.0592932963438264,0.0441176470588235,0.0159376203572973,0.0722976737603498,0.0278394376618572,0.0247384909632652,0.0309403843604492
2020-07-18,"Minsk","Belarus","BY","BLR",2,6,109,70,109,38,39,2129,2008,2129,0.018348623853211,0,0.0435436742144312,0.055045871559633,0.0122302176099727,0.0978615255092933,0.0121170157521205,0.00929572726918253,0.0149383042350584,0.017848755284171,0.0122246503700032,0.0234728601983387,0.0183184593705965,0.012622196204103,0.02401472253709,0.0177955812366511,0.0170241817313366,0.0185669807419656
2020-07-18,"Vitsyebsk","Belarus","BY","BLR",0,1,12,7,12,4,4,247,197,246,0,0,0,0.0833333333333333,0,0.239710220752064,0.0110062893081761,0.00289785952333482,0.0191147190930174,0.0161943319838057,0.000453206043706429,0.0319354579239049,0.0161943319838057,0.000453206043706429,0.0319354579239049,0.0151096793986808,0.0130157397418016,0.01720361905556
2020-07-19,"-99","Belarus","BY","BLR",1,0,24,19,24,4,11,303,353.2,302,0.0416666666666667,0,0.121612373465642,0,0,0,0.014937106918239,0.00827103860394319,0.0216031752325348,0.0132013201320132,0.000349940938550602,0.0260526993254758,0.0363036303630363,0.0152429732937484,0.0573642874323242,0.0220667249781332,0.0197909451809885,0.0243425047752779
2020-07-19,"Brest","Belarus","BY","BLR",0,1,26,15,26,8,12,342,667,341,0,0,0,0.0384615384615385,0,0.112380877241929,0.0108853410740203,0.00540676341575036,0.0163639187322903,0.0233918128654971,0.00737311688983878,0.0394105088411554,0.0350877192982456,0.0155867353466782,0.054588703249813,0.0369058817019864,0.0341572590285223,0.0396545043754504
2020-07-19,"Homyel'","Belarus","BY","BLR",0,1,19,57,19,11,8,346,512,346,0,0,0,0.0526315789473684,0,0.153036255664379,0.0566037735849057,0.042331172890614,0.0708763742791973,0.0317919075144509,0.0133054929112725,0.0502783221176292,0.023121387283237,0.00728568652424308,0.0389570880422309,0.0279201657759843,0.0255357495419616,0.030304582010007
2020-07-19,"Hrodna","Belarus","BY","BLR",0,0,15,27,15,10,9,273,445,273,0,0,0,0,0,0,0.0339622641509434,0.0213712738284325,0.0465532544734543,0.0366300366300366,0.0143466089990148,0.0589134642610585,0.032967032967033,0.0117869655274411,0.0541471004066248,0.0307554081138987,0.0279421714220838,0.0335686448057136
2020-07-19,"Mahilyow","Belarus","BY","BLR",0,1,17,2,17,7,10,204,293,204,0,0,0,0.0588235294117647,0,0.170673197656264,0.00221975582685905,0,0.0052927076265437,0.0343137254901961,0.00933415463656573,0.0592932963438264,0.0490196078431373,0.0193915144575373,0.0786477012287373,0.0270995190529042,0.0240388943922348,0.0301601437135736
2020-07-19,"Minsk","Belarus","BY","BLR",0,1,147,108,146,38,38,2148,1999,2147,0,0,0,0.00680272108843537,0,0.0200903813876639,0.0139570948565521,0.011343253954311,0.0165709357587932,0.0176908752327747,0.0121160699689737,0.0232656804965756,0.0176908752327747,0.0121160699689737,0.0232656804965756,0.0175672944257454,0.0168039896493817,0.0183305992021092
2020-07-19,"Vitsyebsk","Belarus","BY","BLR",0,0,14,5,14,4,4,239,197,238,0,0,0,0,0,0,0.00673854447439353,0.000851992550256881,0.0126250963985302,0.0167364016736402,0.000472858519246604,0.0329999448280337,0.0167364016736402,0.000472858519246604,0.0329999448280337,0.0156175677818297,0.0134538017201353,0.0177813338435242
2020-07-20,"-99","Belarus","BY","BLR",0,1,21,6,21,4,11,298,343.2,297,0,0,0,0.0476190476190476,0,0.138701380737578,0.00539083557951483,0.00108899036255879,0.00969268079647086,0.0134228187919463,0.000357279035340554,0.0264883585485521,0.0369127516778524,0.0155054965049585,0.0583200068507463,0.0218029350104822,0.0195215289578949,0.0240843410630695
2020-07-20,"Brest","Belarus","BY","BLR",1,0,25,26,25,9,11,342,580,341,0.04,0,0.116814586821685,0,0,0,0.019622641509434,0.0121544486767832,0.0270908343420847,0.0263157894736842,0.0093508504347693,0.0432807285125991,0.0321637426900585,0.013464704379133,0.0508627810009839,0.0320920710452056,0.0295225696195622,0.0346615724708489
2020-07-20,"Homyel'","Belarus","BY","BLR",0,1,31,42,31,11,9,350,537,350,0,0,0,0.032258064516129,0,0.0944545976581013,0.0255629945222155,0.0179314567688461,0.0331945322755848,0.0314285714285714,0.0131500014324037,0.0497071414247391,0.0257142857142857,0.00913199714000897,0.0422965742885625,0.0289487870619946,0.0265360367111112,0.031361537412878
2020-07-20,"Hrodna","Belarus","BY","BLR",0,1,23,35,23,10,10,272,459,272,0,0,0,0.0434782608695652,0,0.126820982266037,0.0287120590648072,0.0193374664071196,0.0380866517224948,0.0367647058823529,0.0144009171632266,0.0591284946014792,0.0367647058823529,0.0144009171632266,0.0591284946014792,0.0318396226415094,0.0289735756117043,0.0347056696713145
2020-07-20,"Mahilyow","Belarus","BY","BLR",0,0,12,5,12,7,10,203,294,203,0,0,0,0,0,0,0.00786163522012579,0.000997875063912522,0.014725395376339,0.0344827586206897,0.00938233276386156,0.0595831844775177,0.0492610837438424,0.0194908195583265,0.0790313479293582,0.0273259596616786,0.024245372428178,0.0304065468951792
2020-07-20,"Minsk","Belarus","BY","BLR",2,3,149,81,149,35,40,2137,1943,2136,0.0134228187919463,0,0.031900282315463,0.0201342281879195,0,0.0426873021234759,0.0102570596429024,0.00803482625275329,0.0124792930330514,0.0163781001403837,0.0109967446070546,0.0217594556737128,0.0187178287318671,0.0129717639407942,0.02446389352294,0.0171630980142746,0.0164065297839643,0.0179196662445849
2020-07-20,"Vitsyebsk","Belarus","BY","BLR",0,0,9,3,9,3,4,231,193,230,0,0,0,0,0,0,0.00628930817610063,0,0.013383784123693,0.012987012987013,0,0.0275871917086832,0.0173160173160173,0.000494194841031501,0.0341378397910031,0.0158326497128794,0.0136167121645679,0.0180485872611909
2020-07-21,"-99","Belarus","BY","BLR",1,1,19,3,19,5,11,290,339.2,289,0.0526315789473684,0,0.153036255664379,0.0526315789473684,0,0.153036255664379,0.00297914597815293,0,0.00634527973364894,0.0172413793103448,0.00225976796571115,0.0322229906549785,0.0379310344827586,0.0159448666738966,0.0599172022916207,0.0221453287197232,0.0198148804997031,0.0244757769397433
2020-07-21,"Brest","Belarus","BY","BLR",0,1,27,7,27,8,11,340,541,339,0,0,0,0.037037037037037,0,0.108271330115526,0.00489168413696716,0.00127681437443381,0.0085065538995005,0.0235294117647059,0.00741762331826406,0.0396412002111477,0.0323529411764706,0.0135457470641397,0.0511601352888015,0.0301107586130127,0.0276119544160153,0.0326095628100102
2020-07-21,"Homyel'","Belarus","BY","BLR",0,0,22,33,22,10,9,342,543,342,0,0,0,0,0,0,0.0283018867924528,0.0187833062243016,0.0378204673606041,0.0292397660818713,0.0113840211354479,0.0470955110282948,0.0263157894736842,0.0093508504347693,0.0432807285125991,0.0299569678914267,0.0274753121788861,0.0324386236039673
2020-07-21,"Hrodna","Belarus","BY","BLR",2,0,20,2,20,11,10,277,420,277,0.1,0,0.231478381086487,0,0,0,0.00188679245283019,0,0.00449923726529127,0.0397111913357401,0.0167144871743533,0.0627078954971269,0.036101083032491,0.0141334093820266,0.0580687566829554,0.028608405421974,0.0259118194671755,0.0313049913767725
2020-07-21,"Mahilyow","Belarus","BY","BLR",1,0,12,25,12,8,10,206,319,206,0.0833333333333333,0,0.239710220752064,0,0,0,0.0393081761006289,0.0242055306507712,0.0544108215504867,0.0388349514563107,0.012451910655403,0.0652179922572183,0.0485436893203883,0.0191959065271486,0.0778914721136281,0.0292178054588753,0.0260587209516688,0.0323768899660817
2020-07-21,"Minsk","Belarus","BY","BLR",1,8,167,159,166,33,46,2124,1959,2122,0.00598802395209581,0,0.0176891438193614,0.0479041916167665,0.0155137447300607,0.0802946385034722,0.0180722891566265,0.0152887171921834,0.0208558611210696,0.0155367231638418,0.0102771523256381,0.0207962940020455,0.0216572504708098,0.0154668604844649,0.0278476404571547,0.0174185976206142,0.0166540081203359,0.0181831871208925
2020-07-21,"Vitsyebsk","Belarus","BY","BLR",0,1,24,25,24,3,4,237,193,236,0,0,0,0.0416666666666667,0,0.121612373465642,0.0196540880503145,0.0120259129208134,0.0272822631798156,0.0126582278481013,0,0.0268911517735286,0.0168776371308017,0.000478026829022933,0.0332772474325804,0.0154301247201791,0.0132700829734812,0.0175901664668769
2020-07-22,"-99","Belarus","BY","BLR",1,0,21,12,21,6,10,292,342.2,291,0.0476190476190476,0,0.138701380737578,0,0,0,0.0107816711590297,0.00471445277827027,0.016848889539789,0.0205479452054795,0.00427626292723009,0.0368196274837288,0.0342465753424658,0.0133873407691819,0.0551058099157496,0.0221876418336251,0.0198630484575318,0.0245122352097184
2020-07-22,"Brest","Belarus","BY","BLR",0,0,12,24,12,8,10,330,507,329,0,0,0,0,0,0,0.0377358490566038,0.0229262347045555,0.052545463408652,0.0242424242424242,0.00764846150420427,0.0408363869806442,0.0303030303030303,0.0118081225144358,0.0487979380916248,0.0290761025405746,0.026582237780427,0.0315699673007223
2020-07-22,"Homyel'","Belarus","BY","BLR",0,3,23,17,23,9,12,331,478,331,0,0,0,0.130434782608696,0,0.268070757125501,0.0139458572600492,0.00736292741017006,0.0205287871099284,0.027190332326284,0.00966947751010528,0.0447111871424627,0.0362537764350453,0.0161169018650951,0.0563906510049955,0.0272473351194209,0.0248382098079057,0.029656460430936
2020-07-22,"Hrodna","Belarus","BY","BLR",0,2,25,15,25,9,9,274,417,274,0,0,0,0.08,0,0.186344979985533,0.0113207547169811,0.00562428817423171,0.0170172212597306,0.0328467153284672,0.011742634649299,0.0539507960076353,0.0328467153284672,0.011742634649299,0.0539507960076353,0.0287150530229996,0.0259988450785365,0.0314312609674627
2020-07-22,"Mahilyow","Belarus","BY","BLR",0,0,15,27,15,8,9,205,342,205,0,0,0,0,0,0,0.0339622641509434,0.0213712738284325,0.0465532544734543,0.0390243902439024,0.0125152644491898,0.0655335160386151,0.0439024390243902,0.0158567192840774,0.0719481587647031,0.0314772204325817,0.0281941036339461,0.0347603372312173
2020-07-22,"Minsk","Belarus","BY","BLR",6,4,162,104,161,38,47,2112,1817,2109,0.037037037037037,0.00795575866534209,0.066118315408732,0.0246913580246914,0.000794868387478023,0.0485878476619047,0.0121879760928161,0.00985988392845996,0.0145160682571723,0.0179924242424242,0.0123234642172504,0.0236613842675981,0.0222537878787879,0.0159628386938423,0.0285447370637334,0.0162555803072188,0.0155142457481698,0.0169969148662679
2020-07-22,"Vitsyebsk","Belarus","BY","BLR",0,0,23,6,23,3,4,243,192,242,0,0,0,0,0,0,0.00492206726825267,0.000993370060257756,0.00885076447624758,0.0123456790123457,0,0.0262293696777137,0.0164609053497942,0.000462834095994298,0.0324589766035942,0.0149695930141899,0.0128680790107181,0.0170711070176618
2020-07-23,"-99","Belarus","BY","BLR",1,1,23,6,23,7,11,295,230.2,294,0.0434782608695652,0,0.126820982266037,0.0434782608695652,0,0.126820982266037,0.00492206726825267,0.000993370060257756,0.00885076447624758,0.023728813559322,0.00636039282604562,0.0410972342925984,0.0372881355932203,0.015667394326272,0.0589088768601687,0.0147734565524323,0.0128791703211611,0.0166677427837035
2020-07-23,"Brest","Belarus","BY","BLR",1,2,24,75,24,9,12,331,528,331,0.0416666666666667,0,0.121612373465642,0.0833333333333333,0,0.193908490847963,0.0589622641509434,0.0460174705273607,0.0719070577745261,0.027190332326284,0.00966947751010528,0.0447111871424627,0.0362537764350453,0.0161169018650951,0.0563906510049955,0.030097474776264,0.0275691943992898,0.0326257551532383
2020-07-23,"Homyel'","Belarus","BY","BLR",1,1,24,12,24,9,13,334,467,334,0.0416666666666667,0,0.121612373465642,0.0416666666666667,0,0.121612373465642,0.00943396226415094,0.00412153105214862,0.0147463934761533,0.0269461077844311,0.00958044649539719,0.0443117690734651,0.0389221556886228,0.0181800624015946,0.0596642489756509,0.0263811998644221,0.0240202940021449,0.0287421057266993
2020-07-23,"Hrodna","Belarus","BY","BLR",2,1,28,31,28,10,9,287,435,287,0.0714285714285714,0,0.166820738684598,0.0357142857142857,0,0.104451658050067,0.0208894878706199,0.0136131828935849,0.028165792847655,0.0348432055749129,0.0136271262530441,0.0560592848967817,0.0313588850174216,0.0111952467064382,0.051522523328405,0.028597725330353,0.0259490147203181,0.031246435940388
2020-07-23,"Mahilyow","Belarus","BY","BLR",0,0,18,5,18,8,8,206,313,206,0,0,0,0,0,0,0.00524109014675052,0.000659210921458272,0.00982296937204278,0.0388349514563107,0.012451910655403,0.0652179922572183,0.0388349514563107,0.012451910655403,0.0652179922572183,0.0286682542590218,0.0255381344480726,0.0317983740699709
2020-07-23,"Minsk","Belarus","BY","BLR",4,2,151,81,150,40,44,2124,1762,2120,0.0264900662251656,0.000876424343673046,0.0521037081066581,0.0132450331125828,0,0.0314794047560814,0.010188679245283,0.00798118449149714,0.0123961739990689,0.0188323917137476,0.0130514954605413,0.024613287966954,0.0207156308851224,0.0146583972101176,0.0267728645601272,0.0156817372730509,0.0149552850050205,0.0164081895410813
2020-07-23,"Vitsyebsk","Belarus","BY","BLR",0,0,21,15,21,2,4,246,169,245,0,0,0,0,0,0,0.0134770889487871,0.00670298051583726,0.0202511973817369,0.00813008130081301,0,0.0193516957029129,0.016260162601626,0.000455577147221865,0.0320647480560302,0.0130150173276858,0.0110656002706138,0.0149644343847578
2020-07-24,"-99","Belarus","BY","BLR",1,0,19,11,19,8,11,296,229.2,296,0.0526315789473684,0,0.153036255664379,0,0,0,0.0109235352532274,0.00450361110358449,0.0173434594028703,0.027027027027027,0.00855341741413172,0.0455006366399223,0.0371621621621622,0.0156130541990806,0.0587112701252438,0.0146098929117797,0.0127323411624661,0.0164874446610933
2020-07-24,"Brest","Belarus","BY","BLR",0,1,20,31,20,8,13,333,529,333,0,0,0,0.05,0,0.145516829402721,0.0292452830188679,0.0191020167217842,0.0393885493159516,0.024024024024024,0.0075777161963207,0.0404703318517274,0.039039039039039,0.0182359223047196,0.0598421557733585,0.0299733695960111,0.0274577344563253,0.0324890047356969
2020-07-24,"Homyel'","Belarus","BY","BLR",1,0,24,30,24,9,10,326,454,326,0.0416666666666667,0,0.121612373465642,0,0,0,0.0235849056603774,0.0152454280059237,0.031924383314831,0.0276073619631902,0.00982159585821834,0.045393128068162,0.0306748466257669,0.0119565971070538,0.0493930961444799,0.0262761893737701,0.0238911231466131,0.0286612556009271
2020-07-24,"Hrodna","Belarus","BY","BLR",1,0,18,17,18,9,9,286,430,286,0.0555555555555556,0,0.161374589902615,0,0,0,0.0178197064989518,0.00942472419335624,0.0262146888045473,0.0314685314685315,0.0112355361715701,0.0517015267654928,0.0314685314685315,0.0112355361715701,0.0517015267654928,0.0283678585565378,0.0257248939184751,0.0310108231946005
2020-07-24,"Mahilyow","Belarus","BY","BLR",0,0,12,5,12,7,8,201,311,201,0,0,0,0,0,0,0.00786163522012579,0.000997875063912522,0.014725395376339,0.0348258706467662,0.00948019400562823,0.0601715472879041,0.0398009950248756,0.0127752513812442,0.066826738668507,0.0291936543696611,0.0259968014062388,0.0323905073330835
2020-07-24,"Minsk","Belarus","BY","BLR",1,4,119,114,119,35,43,2092,1737,2088,0.00840336134453781,0,0.0248042980500132,0.0336134453781513,0.00123122942087626,0.0659956613354263,0.0180751545901379,0.0147872681415655,0.0213630410387104,0.0167304015296367,0.0112342747920918,0.0222265282671816,0.0205544933078394,0.0144743925308096,0.0266345940848692,0.0156961613532856,0.0149638323645708,0.0164284903420004
2020-07-24,"Vitsyebsk","Belarus","BY","BLR",1,1,18,15,18,1,5,244,179,243,0.0555555555555556,0,0.161374589902615,0.0555555555555556,0,0.161374589902615,0.0157232704402516,0.00782914624642056,0.0236173946340826,0.00409836065573771,0,0.0121145227105074,0.0204918032786885,0.00271526042394666,0.0382683461334304,0.0138985946113829,0.0118767245004352,0.0159204647223306
2020-07-25,"-99","Belarus","BY","BLR",0,1,17,10,17,8,12,289,233.2,289,0,0,0,0.0588235294117647,0,0.170673197656264,0.0110987791342952,0.00425809154973348,0.017939466718857,0.027681660899654,0.00876695990420679,0.0465963618951012,0.041522491349481,0.0185222795941545,0.0645227031048074,0.0152249134948097,0.0132857823656835,0.0171640446239358
2020-07-25,"Brest","Belarus","BY","BLR",0,0,23,15,23,8,11,330,482,330,0,0,0,0,0,0,0.0123051681706317,0.00611644002683731,0.018493896314426,0.0242424242424242,0.00764846150420427,0.0408363869806442,0.0333333333333333,0.0139660429002094,0.0527006237664573,0.0275586049170955,0.0251324779815819,0.0299847318526091
2020-07-25,"Homyel'","Belarus","BY","BLR",1,0,22,22,22,10,10,322,454,322,0.0454545454545455,0,0.132495514436018,0,0,0,0.0188679245283019,0.0110583995551303,0.0266774495014735,0.031055900621118,0.012108851524527,0.050002949717709,0.031055900621118,0.012108851524527,0.050002949717709,0.0266026016641275,0.0241883120466664,0.0290168912815886
2020-07-25,"Hrodna","Belarus","BY","BLR",0,0,16,13,16,9,9,288,433,288,0,0,0,0,0,0,0.0153301886792453,0.00706087956543591,0.0235994977930547,0.03125,0.011155244990823,0.051344755009177,0.03125,0.011155244990823,0.051344755009177,0.0283674004192872,0.0257336493762563,0.0310011514623181
2020-07-25,"Mahilyow","Belarus","BY","BLR",0,0,11,3,11,6,7,188,295,188,0,0,0,0,0,0,0.00514579759862779,0,0.0109537076675384,0.0319148936170213,0.00678893522196576,0.0570408520120768,0.0372340425531915,0.0101695664591891,0.0642985186471939,0.0296065837013248,0.0262784612196831,0.0329347061829665
2020-07-25,"Minsk","Belarus","BY","BLR",2,2,137,71,137,34,44,2079,1654,2075,0.0145985401459854,0,0.034682489723271,0.0145985401459854,0,0.034682489723271,0.00977826745627324,0.00751494175324294,0.0120415931593035,0.0163540163540164,0.0109020587281789,0.0218059739798538,0.0211640211640212,0.0149770954423297,0.0273509468857127,0.0150397817685838,0.0143204467253038,0.0157591168118638
2020-07-25,"Vitsyebsk","Belarus","BY","BLR",0,0,25,38,25,1,5,254,160,254,0,0,0,0,0,0,0.0286792452830189,0.0196924397220693,0.0376660508439685,0.00393700787401575,0,0.0116381967826321,0.0196850393700787,0.00260132932130741,0.0367687494188501,0.0118853067894815,0.0100546700470749,0.0137159435318881
2020-07-26,"-99","Belarus","BY","BLR",0,1,19,4,19,7,11,286,210.2,286,0,0,0,0.0526315789473684,0,0.153036255664379,0.00397219463753724,8.72543554935657e-05,0.00785713491958091,0.0244755244755245,0.00656739758523841,0.0423836513658105,0.0384615384615385,0.0161740192355637,0.0607490576875132,0.013867264810661,0.0120056482574667,0.0157288813638554
2020-07-26,"Brest","Belarus","BY","BLR",0,2,23,19,23,8,13,324,466,324,0,0,0,0.0869565217391304,0,0.202111039830404,0.0155865463494668,0.00863294232339758,0.022540150375536,0.0246913580246914,0.00779398815566375,0.041588727893719,0.0401234567901235,0.0187545430290656,0.0614923705511813,0.0271372000931749,0.0247069779806049,0.029567422205745
2020-07-26,"Homyel'","Belarus","BY","BLR",1,0,24,9,24,9,9,320,397,320,0.0416666666666667,0,0.121612373465642,0,0,0,0.00707547169811321,0.00246929754465159,0.0116816458515748,0.028125,0.0100105741722534,0.0462394258277466,0.028125,0.0100105741722534,0.0462394258277466,0.0234080188679245,0.0211325333624781,0.025683504373371
2020-07-26,"Hrodna","Belarus","BY","BLR",0,0,18,4,18,8,8,286,405,286,0,0,0,0,0,0,0.00419287211740042,9.25561231619005e-05,0.00829318811163894,0.027972027972028,0.00886177514459028,0.0470822807994657,0.027972027972028,0.00886177514459028,0.0470822807994657,0.0267185644544135,0.0241514045577135,0.0292857243511135
2020-07-26,"Mahilyow","Belarus","BY","BLR",0,1,15,3,15,4,8,185,277,185,0,0,0,0.0666666666666667,0,0.1929003400397,0.00377358490566038,0,0.00803565527784696,0.0216216216216216,0.000663141670723053,0.0425801015725202,0.0432432432432432,0.0139328176118337,0.0725536688746528,0.0282508924018358,0.02497131826549,0.0315304665381816
2020-07-26,"Minsk","Belarus","BY","BLR",3,5,166,205,166,36,49,2073,1647,2069,0.0180722891566265,0,0.038336998942493,0.0301204819277108,0.00411985025071217,0.0561211136047095,0.0233007501704933,0.0201484940910181,0.0264530062499685,0.0173661360347323,0.0117427758351901,0.0229894962342745,0.0236372407139411,0.017097621939329,0.0301768594885533,0.0150195609947381,0.0142996607300478,0.0157394612594285
2020-07-26,"Vitsyebsk","Belarus","BY","BLR",0,0,23,13,23,1,5,258,160,258,0,0,0,0,0,0,0.0106644790812141,0.00489830349947432,0.0164306546629539,0.00387596899224806,0,0.0114579919262565,0.0193798449612403,0.00255838079263297,0.0362013091298476,0.011701038467164,0.00989861565107323,0.0135034612832547
2020-07-27,"-99","Belarus","BY","BLR",0,0,24,7,24,7,9,278,198.2,278,0,0,0,0,0,0,0.00550314465408805,0.00143766579701675,0.00956862351115935,0.0251798561151079,0.00676303954495168,0.0435966726852642,0.0323741007194245,0.0115685942713087,0.0531796071675403,0.0134518800054296,0.0115917710346979,0.0153119889761613
2020-07-27,"Brest","Belarus","BY","BLR",1,3,26,35,26,7,15,326,457,326,0.0384615384615385,0,0.112380877241929,0.115384615384615,0,0.238188644073479,0.0253991291727141,0.0170920893354858,0.0337061690099423,0.0214723926380368,0.0057374178112675,0.0372073674648061,0.0460122699386503,0.0232692823183565,0.0687552575589441,0.0264498205810858,0.0240571005137418,0.0288425406484298
2020-07-27,"Homyel'","Belarus","BY","BLR",0,0,24,31,24,6,8,313,397,313,0,0,0,0,0,0,0.0243710691823899,0.0158971530439713,0.0328449853208086,0.0191693290734824,0.0039786776696197,0.0343599804773452,0.0255591054313099,0.00807568111481816,0.0430425297478016,0.023931520887335,0.0216057695397873,0.0262572722348826
2020-07-27,"Hrodna","Belarus","BY","BLR",0,0,29,27,29,8,8,288,423,288,0,0,0,0,0,0,0.0175666883539362,0.0109990739678285,0.0241343027400439,0.0277777777777778,0.0087983388968621,0.0467572166586935,0.0277777777777778,0.0087983388968621,0.0467572166586935,0.0277122641509434,0.0251082261285846,0.0303163021733022
2020-07-27,"Mahilyow","Belarus","BY","BLR",0,1,21,23,21,4,8,191,282,191,0,0,0,0.0476190476190476,0,0.138701380737578,0.0206648697214735,0.0123072518283111,0.0290224876146359,0.0209424083769634,0.000635264815230289,0.0412495519386964,0.0418848167539267,0.0134749904479976,0.0702946430598558,0.0278573545391682,0.0246516137300903,0.0310630953482462
2020-07-27,"Minsk","Belarus","BY","BLR",5,7,161,234,161,38,53,2064,1717,2060,0.031055900621118,0.00426072682177016,0.0578510744204659,0.0434782608695652,0.0119776730977929,0.0749788486413376,0.0274229462088363,0.0239578421313122,0.0308880502863604,0.0184108527131783,0.0126112923850353,0.0242104130413212,0.0256782945736434,0.0188544752135062,0.0325021139337806,0.015726323502473,0.0149883375691527,0.0164643094357933
2020-07-27,"Vitsyebsk","Belarus","BY","BLR",1,1,22,19,22,2,5,257,167,257,0.0454545454545455,0,0.132495514436018,0.0454545454545455,0,0.132495514436018,0.016295025728988,0.00902796524572188,0.0235620862122541,0.00778210116731518,0,0.0185252970424922,0.0194552529182879,0.00256898488124307,0.0363415209553328,0.0122604801409588,0.010412409580326,0.0141085507015917
2020-07-28,"-99","Belarus","BY","BLR",1,0,20,27,20,8,9,279,205.2,279,0.05,0,0.145516829402721,0,0,0,0.0254716981132075,0.0159870475309757,0.0349563486954394,0.028673835125448,0.00909118678530375,0.0482564834655923,0.032258064516129,0.0115258868021383,0.0529902422301198,0.0138770541692027,0.0119915728731583,0.015762535465247
2020-07-28,"Brest","Belarus","BY","BLR",2,0,21,31,21,9,15,325,430,325,0.0952380952380952,0,0.22078642725409,0,0,0,0.0278526504941599,0.0181854701220041,0.0375198308663158,0.0276923076923077,0.0098525954199982,0.0455320199646172,0.0461538461538462,0.0233425729480347,0.0689651193596577,0.0249637155297533,0.0226338359392066,0.0272935951202999
2020-07-28,"Homyel'","Belarus","BY","BLR",0,0,29,19,29,5,8,322,413,322,0,0,0,0,0,0,0.0123617436564736,0.00683779064050593,0.0178856966724414,0.015527950310559,0.00202343763758396,0.0290324629835341,0.0248447204968944,0.00784373483820245,0.0418457061555864,0.0242001640689089,0.021894628928968,0.0265056992088499
2020-07-28,"Hrodna","Belarus","BY","BLR",1,2,15,4,15,8,10,281,416,281,0.0666666666666667,0,0.1929003400397,0.133333333333333,0,0.305360832718189,0.0050314465408805,0.000113139522741134,0.00994975355901987,0.0284697508896797,0.00902443833513807,0.0479150634442214,0.0355871886120996,0.0139264502494392,0.0572479269747601,0.0279325857785537,0.0252861536567454,0.030579017900362
2020-07-28,"Mahilyow","Belarus","BY","BLR",0,0,19,15,19,3,5,193,186,193,0,0,0,0,0,0,0.0148957298907646,0.00741394270566508,0.0223775170758642,0.0155440414507772,0,0.0329962162965513,0.0259067357512953,0.00349497104484638,0.0483185004577443,0.0181835956593997,0.0155942708854356,0.0207729204333639
2020-07-28,"Minsk","Belarus","BY","BLR",5,2,185,155,185,39,52,2087,1773,2083,0.027027027027027,0.00365955383441477,0.0503945002196393,0.0108108108108108,0,0.0257123469749908,0.01580826109128,0.0133393457416208,0.0182771764409391,0.0186871106851941,0.0128773037977512,0.024496917572637,0.0249161475802587,0.018228886238081,0.0316034089224365,0.0160599280790587,0.0153184101721385,0.0168014459859788
2020-07-28,"Vitsyebsk","Belarus","BY","BLR",0,1,22,7,22,2,6,265,171,265,0,0,0,0.0454545454545455,0,0.132495514436018,0.00600343053173242,0.00156947836786594,0.0104373826955989,0.00754716981132075,0,0.0179672761780292,0.0226415094339623,0.00473112996660089,0.0405518889013236,0.0121751512993948,0.0103614557971906,0.013988846801599
2020-07-29,"-99","Belarus","BY","BLR",1,0,21,5,21,9,8,287,196.2,287,0.0476190476190476,0,0.138701380737578,0,0,0,0.00449236298292902,0.000563560216913298,0.00842116574894474,0.0313588850174216,0.0111952467064382,0.051522523328405,0.0278745644599303,0.00882994316595818,0.0469191857539024,0.0128985602524489,0.0111053933308063,0.0146917271740914
2020-07-29,"Brest","Belarus","BY","BLR",1,0,21,55,21,9,15,324,463,324,0.0476190476190476,0,0.138701380737578,0,0,0,0.0494159928122192,0.0366830284627636,0.0621489571616748,0.0277777777777778,0.00988379119669633,0.0456717643588592,0.0462962962962963,0.0234163265980688,0.0691762659945238,0.0269624970882833,0.0245398927180445,0.029385101458522
2020-07-29,"Homyel'","Belarus","BY","BLR",0,0,26,15,26,4,8,315,415,315,0,0,0,0,0,0,0.0108853410740203,0.00540676341575036,0.0163639187322903,0.0126984126984127,0.000333460250911162,0.0250633651459142,0.0253968253968254,0.00802296043782813,0.0427706903558227,0.0248577418388739,0.0224960691648906,0.0272194145128572
2020-07-29,"Hrodna","Belarus","BY","BLR",0,0,16,11,16,8,8,273,415,273,0,0,0,0,0,0,0.0129716981132075,0.00535593574935411,0.020587460477061,0.0293040293040293,0.00929748634755232,0.0493105722605063,0.0293040293040293,0.00929748634755232,0.0493105722605063,0.0286820098140853,0.0259623515350526,0.0314016680931179
