"date","region","country","ISO2","ISO3","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,"-99","Azerbaijan","AZ","AZE",1282,1276,0.00858034321372855,0.00353157804373384,0.0136291083837233,0.0078003120124805,0.00298460996417149,0.0126160140607895,0.0234009360374415,0.0151257294412281,0.0316761426336549,0.00357839947950553,0.00312835981024478,0.00402843914876628
2020-05-07,"-99","Azerbaijan","AZ","AZE",1261,1256,0.00872323552735924,0.0035907609100234,0.0138557101446951,0.00793021411578113,0.00303463452021695,0.0128257937113453,0.0237906423473434,0.0153793037656766,0.0322019809290102,0.00354524696550895,0.00309373696388054,0.00399675696713737
2020-05-07,"Baku","Azerbaijan","AZ","AZE",147,147,0.0136054421768707,0,0.0323325662504894,0.0136054421768707,0,0.0323325662504894,0.0136054421768707,0,0.0323325662504894,0.0028237710178411,0.00164548103483083,0.00400206100085137
2020-05-08,"-99","Azerbaijan","AZ","AZE",1197,1194,0.00918964076858814,0.00378402027372337,0.0145952612634529,0.00835421888053467,0.003197989550945,0.0135104482101243,0.025062656641604,0.016207363941616,0.0339179493415921,0.00363452482538479,0.00316566702271095,0.00410338262805862
2020-05-08,"Baku","Azerbaijan","AZ","AZE",268,268,0.0111940298507463,0,0.023789937398249,0.0111940298507463,0,0.023789937398249,0.0186567164179104,0.00245694911105672,0.0348564837247642,0.00183047029005914,0.0011275173437076,0.00253342323641068
2020-05-09,"-99","Azerbaijan","AZ","AZE",1080,1077,0.00833333333333333,0.00291172115805483,0.0137549455086118,0.00740740740740741,0.00229347664318587,0.0125213381716289,0.0240740740740741,0.0149325325311766,0.0332156156169715,0.00373153939139118,0.0032313499604908,0.00423172882229156
2020-05-09,"Baku","Azerbaijan","AZ","AZE",384,384,0.015625,0.00322068519333754,0.0280293148066625,0.015625,0.00322068519333754,0.0280293148066625,0.0260416666666667,0.0101127200951308,0.0419706132382025,0.00800904088050314,0.00678445666762855,0.00923362509337774
2020-05-10,"-99","Azerbaijan","AZ","AZE",997,995,0.00902708124373119,0.00315617586976042,0.014897986617702,0.00802407221664995,0.00248612907067995,0.0135620153626199,0.0240722166499498,0.0145581236012886,0.0335863096986111,0.00390632407319617,0.00337393045337357,0.00443871769301877
2020-05-10,"Baku","Azerbaijan","AZ","AZE",507,507,0.0138067061143984,0.00364959568470342,0.0239638165440934,0.0138067061143984,0.00364959568470342,0.0239638165440934,0.0256410256410256,0.0118825188467474,0.0393995324353039,0.00669867143016635,0.00572336514530137,0.00767397771503133
2020-05-11,"-99","Azerbaijan","AZ","AZE",924,922,0.00865800865800866,0.00268445368805333,0.014631563627964,0.00757575757575758,0.00198495930674827,0.0131665558447669,0.0238095238095238,0.01397949607011,0.0336395515489376,0.00415421765644825,0.00358394130352866,0.00472449400936783
