"date","region","country","ISO2","ISO3","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-18,"Bodden Town","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.132075471698113,0.0409243069631725,0.223226636433054
2020-05-18,"Cayman Brac","Cayman Islands","KY","CYM",0.5,0,1,0.5,0,1,0.0377358490566038,0.00145985060668707,0.0740118475065205
2020-05-18,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,1,1,1
2020-05-18,"George Town","Cayman Islands","KY","CYM",0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.251572327044025,0.184126376320342,0.319018277767708
2020-05-18,"Little Cayman","Cayman Islands","KY","CYM",0.5,0,1,0.5,0,1,0.0188679245283019,0,0.0447691886552224
2020-05-18,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-18,"West Bay","Cayman Islands","KY","CYM",0.5,0,1,0.5,0,1,0.943396226415094,0.899405116625756,0.987387336204432
2020-05-19,"-99","Cayman Islands","KY","CYM",0,0,0,0.166666666666667,0,0.464865690619526,0.00314465408805031,0,0.00929836431956434
2020-05-19,"Bodden Town","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.132075471698113,0.0409243069631725,0.223226636433054
2020-05-19,"Cayman Brac","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.0566037735849057,0,0.118816597672831
2020-05-19,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,1,1,1
2020-05-19,"George Town","Cayman Islands","KY","CYM",0.5,0,1,0.5,0,1,0.377358490566038,0.285081960190273,0.469635020941802
2020-05-19,"Little Cayman","Cayman Islands","KY","CYM",1,1,1,1,1,1,0,0,0
2020-05-19,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-19,"West Bay","Cayman Islands","KY","CYM",0.5,0,1,0.5,0,1,0.943396226415094,0.899405116625756,0.987387336204432
2020-05-20,"-99","Cayman Islands","KY","CYM",0,0,0,0.2,0,0.550609016230633,0.00377358490566038,0,0.0111557073357215
2020-05-20,"Bodden Town","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.132075471698113,0.0409243069631725,0.223226636433054
2020-05-20,"Cayman Brac","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.0566037735849057,0,0.118816597672831
2020-05-20,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,1,1,1
2020-05-20,"George Town","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.754716981132076,0.638883006550134,0.870550955714017
2020-05-20,"Little Cayman","Cayman Islands","KY","CYM",1,1,1,1,1,1,0,0,0
2020-05-20,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-20,"West Bay","Cayman Islands","KY","CYM",0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.70440251572327,0.633475719220031,0.77532931222651
2020-05-21,"-99","Cayman Islands","KY","CYM",0,0,0,0.2,0,0.550609016230633,0.00377358490566038,0,0.0111557073357215
2020-05-21,"Bodden Town","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.132075471698113,0.0409243069631725,0.223226636433054
2020-05-21,"Cayman Brac","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.0566037735849057,0,0.118816597672831
2020-05-21,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,1,1,1
2020-05-21,"George Town","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.754716981132076,0.638883006550134,0.870550955714017
2020-05-21,"Little Cayman","Cayman Islands","KY","CYM",1,1,1,1,1,1,0,0,0
2020-05-21,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-21,"West Bay","Cayman Islands","KY","CYM",0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.0566037735849057,0.0254973615409429,0.0877101856288685
2020-05-22,"-99","Cayman Islands","KY","CYM",0,0,0,0.166666666666667,0,0.464865690619526,0.00314465408805031,0,0.00929836431956434
2020-05-22,"Bodden Town","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.132075471698113,0.0409243069631725,0.223226636433054
2020-05-22,"Cayman Brac","Cayman Islands","KY","CYM",0.5,0,1,0.5,0,1,0.0283018867924528,0,0.0598714470737785
2020-05-22,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,1,1,1
2020-05-22,"George Town","Cayman Islands","KY","CYM",0.5,0,1,0.5,0,1,0.377358490566038,0.285081960190273,0.469635020941802
2020-05-22,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-22,"West Bay","Cayman Islands","KY","CYM",0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.0566037735849057,0.0254973615409429,0.0877101856288685
2020-05-23,"-99","Cayman Islands","KY","CYM",0,0,0,0.2,0,0.550609016230633,0.00377358490566038,0,0.0111557073357215
2020-05-23,"Bodden Town","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.132075471698113,0.0409243069631725,0.223226636433054
2020-05-23,"Cayman Brac","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-23,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,1,1,1
2020-05-23,"George Town","Cayman Islands","KY","CYM",0.5,0,1,0.5,0,1,0.377358490566038,0.285081960190273,0.469635020941802
2020-05-23,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-23,"West Bay","Cayman Islands","KY","CYM",0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.0566037735849057,0.0254973615409429,0.0877101856288685
2020-05-24,"-99","Cayman Islands","KY","CYM",0,0,0,0.2,0,0.550609016230633,0.00377358490566038,0,0.0111557073357215
2020-05-24,"Bodden Town","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.132075471698113,0.0409243069631725,0.223226636433054
2020-05-24,"Cayman Brac","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-24,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,1,1,1
2020-05-24,"George Town","Cayman Islands","KY","CYM",0.5,0,1,0.5,0,1,0.377358490566038,0.285081960190273,0.469635020941802
2020-05-24,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-24,"West Bay","Cayman Islands","KY","CYM",0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.0566037735849057,0.0254973615409429,0.0877101856288685
2020-05-25,"-99","Cayman Islands","KY","CYM",0,0,0,0.25,0,0.674344650278564,0.00471698113207547,0,0.0139402639808974
2020-05-25,"Bodden Town","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.132075471698113,0.0409243069631725,0.223226636433054
2020-05-25,"Cayman Brac","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-25,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,1,1,1
2020-05-25,"George Town","Cayman Islands","KY","CYM",0.5,0,1,0.5,0,1,0.377358490566038,0.285081960190273,0.469635020941802
2020-05-25,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-25,"West Bay","Cayman Islands","KY","CYM",0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.0566037735849057,0.0254973615409429,0.0877101856288685
2020-05-26,"-99","Cayman Islands","KY","CYM",0,0,0,0.25,0,0.674344650278564,0.00471698113207547,0,0.0139402639808974
2020-05-26,"Bodden Town","Cayman Islands","KY","CYM",0.5,0,1,0.5,0,1,0.0660377358490566,0.0187600826683549,0.113315389029758
2020-05-26,"Cayman Brac","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-26,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,1,1,1
2020-05-26,"George Town","Cayman Islands","KY","CYM",0.5,0,1,0.5,0,1,0.377358490566038,0.285081960190273,0.469635020941802
2020-05-26,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-26,"West Bay","Cayman Islands","KY","CYM",0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.0754716981132075,0.0344133289764921,0.116530067249923
2020-05-27,"-99","Cayman Islands","KY","CYM",0,0,0,0.166666666666667,0,0.464865690619526,0.00628930817610063,0,0.0149782312081253
2020-05-27,"Bodden Town","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-27,"Cayman Brac","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-27,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,1,1,1
2020-05-27,"George Town","Cayman Islands","KY","CYM",0.5,0,1,0.5,0,1,0.377358490566038,0.285081960190273,0.469635020941802
2020-05-27,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-27,"West Bay","Cayman Islands","KY","CYM",0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.0754716981132075,0.0344133289764921,0.116530067249923
2020-05-28,"-99","Cayman Islands","KY","CYM",0,0,0,0.125,0,0.354172303767662,0.00707547169811321,0,0.0150535993604193
2020-05-28,"Bodden Town","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-28,"Cayman Brac","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-28,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,1,1,1
2020-05-28,"George Town","Cayman Islands","KY","CYM",0.5,0,1,0.5,0,1,0.377358490566038,0.285081960190273,0.469635020941802
2020-05-28,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-28,"West Bay","Cayman Islands","KY","CYM",0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.0754716981132075,0.0344133289764921,0.116530067249923
2020-05-29,"-99","Cayman Islands","KY","CYM",0,0,0,0.111111111111111,0,0.316430196199952,0.00838574423480084,0.00020239494622651,0.0165690935233752
2020-05-29,"Bodden Town","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-29,"Cayman Brac","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-29,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,1,1,1
2020-05-29,"George Town","Cayman Islands","KY","CYM",0.5,0,1,0.5,0,1,0.377358490566038,0.285081960190273,0.469635020941802
2020-05-29,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-29,"West Bay","Cayman Islands","KY","CYM",0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.0754716981132075,0.0344133289764921,0.116530067249923
2020-05-30,"-99","Cayman Islands","KY","CYM",0,0,0,0.111111111111111,0,0.316430196199952,0.00838574423480084,0.00020239494622651,0.0165690935233752
2020-05-30,"Bodden Town","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-30,"Cayman Brac","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-30,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.971698113207547,0.940128552926221,1
2020-05-30,"George Town","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-30,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-30,"West Bay","Cayman Islands","KY","CYM",0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.0754716981132075,0.0344133289764921,0.116530067249923
2020-05-31,"-99","Cayman Islands","KY","CYM",0,0,0,0.111111111111111,0,0.316430196199952,0.00838574423480084,0.00020239494622651,0.0165690935233752
2020-05-31,"Bodden Town","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-31,"Cayman Brac","Cayman Islands","KY","CYM",0,0,0,0.5,0,1,0.0188679245283019,0,0.0447691886552224
2020-05-31,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.0566037735849057,0,0.118816597672831
2020-05-31,"George Town","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-31,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-05-31,"West Bay","Cayman Islands","KY","CYM",0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.0754716981132075,0.0344133289764921,0.116530067249923
2020-06-01,"-99","Cayman Islands","KY","CYM",0,0,0,0.111111111111111,0,0.316430196199952,0.00628930817610063,0,0.013383784123693
2020-06-01,"Bodden Town","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-06-01,"Cayman Brac","Cayman Islands","KY","CYM",0,0,0,0.5,0,1,0.0188679245283019,0,0.0447691886552224
2020-06-01,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.0566037735849057,0,0.118816597672831
2020-06-01,"George Town","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-06-01,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-06-01,"West Bay","Cayman Islands","KY","CYM",0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.0754716981132075,0.0344133289764921,0.116530067249923
2020-06-02,"-99","Cayman Islands","KY","CYM",0,0,0,0,0,0,0.00628930817610063,0,0.013383784123693
2020-06-02,"Bodden Town","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-06-02,"Cayman Brac","Cayman Islands","KY","CYM",0,0,0,0.5,0,1,0.0188679245283019,0,0.0447691886552224
2020-06-02,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.0566037735849057,0,0.118816597672831
2020-06-02,"George Town","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-06-02,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-06-02,"West Bay","Cayman Islands","KY","CYM",0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.0754716981132075,0.0344133289764921,0.116530067249923
2020-06-03,"-99","Cayman Islands","KY","CYM",0,0,0,0,0,0,0.00566037735849057,0,0.0120474259703057
2020-06-03,"Bodden Town","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-06-03,"Cayman Brac","Cayman Islands","KY","CYM",0,0,0,0.5,0,1,0.0188679245283019,0,0.0447691886552224
2020-06-03,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.0566037735849057,0,0.118816597672831
2020-06-03,"George Town","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-06-03,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-06-03,"West Bay","Cayman Islands","KY","CYM",0,0,0,0.5,0,1,0,0,0
2020-06-04,"-99","Cayman Islands","KY","CYM",0,0,0,0,0,0,0.00566037735849057,0,0.0120474259703057
2020-06-04,"Bodden Town","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-06-04,"Cayman Brac","Cayman Islands","KY","CYM",0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.0628930817610063,0.0251579788490818,0.100628184672931
2020-06-04,"East End","Cayman Islands","KY","CYM",1,1,1,1,1,1,0.0566037735849057,0,0.118816597672831
2020-06-04,"George Town","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-06-04,"North Side","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-06-05,"-99","Cayman Islands","KY","CYM",0,0,0,0,0,0,0.00566037735849057,0,0.0120474259703057
2020-06-05,"Bodden Town","Cayman Islands","KY","CYM",0,0,0,0,0,0,0,0,0
2020-06-05,"Cayman Brac","Cayman Islands","KY","CYM",0.5,0,1,1,1,1,0.0943396226415094,0.0386947811483743,0.149984464134645
