ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B2,B4,E5,B0.NA,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,B0.1,B0.2,D1.-88,D2.-88,D4.-88,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cases_infected,p_cases_infected_smooth,p_cases_active
IO,IOT,British Indian Ocean Territory,British Indian Ocean Territory,2021-02-10,2020-12-22,2,100,10,1569938.11731417,5,407461.153571596,50,68,7,2,10586214.6242286,33,176.3,49,271,100,13,73,14,20,68,12,10,76,14,27,61,12,22,67,11,24,66,10,18,67,15,13,77,10,12,74,14,12,72,16,16,66,18,23,62,15,13,57,30,8,5,87,23,46,31,7,16,77,2,5,0,93,23,31,46,32,22,46,12,41,47,20,33,47,10,44,46,11,42,47,16,39,45,8,4,1,3,84,8,38,54,30,5,1,3,1,6,54,26,8,8,4,54,1,3,8,4,24,60,5,0,9,3,23,60,13,7,8,8,64,5,6,9,16,64,19,11,2,1,67,9,6,7,4,2,4,1,67,10,10,13,67,47,0.1,0.0587989195362016,0.148300235073741,0.00021408780385372,0.05,0.042716424707947,0.0384897877130739,0.000115885060611915,0.0103562551781276,0.00285565194813624,0,0,0,0,0,0.0844706827227801,0.0540868471366655,0.13251931920812,0.000194345901084682,0.0483720763721773,0.041753610260909,0.034920244727684,0.000105247921866886,0.00925907149303463,0.00269998097620155,,,,,,,,0.0844706827227801
IO,IOT,British Indian Ocean Territory,British Indian Ocean Territory,2021-02-11,2020-12-24,3,101,9,1554360.11694915,5,407461.153571596,50,68,7,2,11022686.5664042,34,195.3,49,272,101,13,74,14,20,68,13,9,78,14,26,62,13,22,68,11,24,66,11,17,68,16,13,77,11,11,75,15,11,73,17,16,67,18,22,64,15,14,57,30,9,5,87,23,46,32,7,16,78,2,5,0,94,24,31,46,32,23,46,11,43,47,19,35,47,10,45,46,10,44,47,16,40,45,9,3,1,3,85,8,39,54,32,4,1,3,1,6,54,27,8,7,5,54,1,3,8,3,26,60,5,0,9,2,25,60,13,8,7,9,64,5,7,8,17,64,21,10,2,1,67,9,6,7,4,3,4,1,67,11,10,13,67,46,0.0891089108910891,0.0555624258506535,0.14101463446186,0.000205460971494115,0.0495049504950495,0.042304508043671,0.0369656844651182,0.00011138446396894,0.0103562551781276,0.00285565194813624,0,0,0,0,0,0.0840184892560377,0.0539533023885383,0.131470122251998,0.000192905952128294,0.0481699278727619,0.0416616422578189,0.0346382412910852,0.000104406911808424,0.0090670124139015,0.00267179224677529,,,,,,,,0.0840184892560377
IO,IOT,British Indian Ocean Territory,British Indian Ocean Territory,2021-02-12,2020-12-24,1,102,9,1554360.11694915,5,407461.153571596,50,68,7,2,11217094.0747093,34,195.3,49,272,102,13,75,14,20,68,14,9,79,14,26,63,13,22,69,11,24,67,11,17,69,16,13,78,11,11,76,15,11,74,17,16,68,18,22,65,15,15,57,30,9,6,87,23,47,32,7,16,79,2,5,0,95,24,31,47,32,23,47,11,43,48,19,35,48,10,45,47,10,44,48,16,40,46,9,3,1,3,86,8,39,55,32,4,1,3,1,6,55,27,8,7,5,55,1,3,8,3,26,61,5,0,9,2,25,61,13,8,7,9,65,5,7,8,17,65,21,10,2,1,68,9,6,7,4,3,4,1,68,11,10,13,68,47,0.0882352941176471,0.055044073028925,0.138570658906544,0.000202187071074472,0.0490196078431373,0.0419004514931721,0.0363250188380145,0.000109490421089704,0.0103562551781276,0.00285565194813624,0,0,0,0,0,0.0836112082273974,0.0538335910425292,0.130337364727681,0.00019133160731607,0.0479340384160621,0.0415548832937029,0.0343196369675865,0.000103466324646073,0.00885179956453135,0.00264004859424647,,,,,,,,0.0836112082273974
IO,IOT,British Indian Ocean Territory,British Indian Ocean Territory,2021-02-13,2020-12-25,4,102,8,1530380.56832257,5,407461.153571596,52,68,7,2,11732741.2632145,35,196.3,51,280,102,14,76,12,19,70,13,8,81,13,28,63,11,21,70,11,25,67,10,16,72,14,12,80,10,12,76,14,11,77,14,16,71,15,23,65,14,16,56,30,10,6,86,24,46,32,7,17,78,2,5,0,95,24,32,46,34,22,46,11,44,47,20,35,47,11,44,47,11,44,47,18,39,45,9,4,1,4,84,9,38,55,33,4,1,3,1,5,55,26,7,7,7,55,2,4,8,3,25,60,5,1,9,2,25,60,14,8,7,9,64,6,8,8,16,64,22,10,2,1,67,9,6,7,5,4,3,1,67,11,10,14,67,47,0.0784313725490196,0.0521743147331624,0.130436743979069,0.000192707629385419,0.0490196078431373,0.0419004514931721,0.0347285552822258,0.000104765051818812,0.0107705053852527,0.00291159543478919,0,0,0,0,0,0.0832576610299102,0.0537304142326089,0.129118613373503,0.000189617458806684,0.047658523374678,0.0414305712826969,0.0339584875954826,0.000102414713401536,0.0086139043359496,0.00260479184750493,,,,,,,,0.0832576610299102
IO,IOT,British Indian Ocean Territory,British Indian Ocean Territory,2021-02-14,2020-12-25,1,103,8,1530380.56832257,5,407461.153571596,52,69,7,2,11908960.4603099,35,198.3,51,280,103,14,76,13,19,70,14,8,81,14,29,63,11,21,70,12,26,67,10,17,72,14,12,80,11,12,76,15,11,77,15,16,71,16,23,65,15,16,57,30,10,6,87,25,46,32,8,17,78,2,5,0,96,24,32,47,34,22,47,11,44,48,20,35,48,11,44,48,11,44,48,18,39,46,9,4,1,4,85,9,38,56,33,4,1,3,1,5,56,26,7,7,7,56,2,4,8,3,25,61,5,1,9,2,25,61,14,8,7,9,65,6,8,8,16,65,22,10,2,1,68,9,6,7,5,4,3,1,68,11,10,14,68,48,0.0776699029126214,0.0516891094876397,0.128506646186543,0.000190066684391055,0.0485436893203884,0.0415040324517794,0.0342146701157988,0.0001032422938078,0.010614411104307,0.00286962477721096,0,0,0,0,0,0.0829628778203538,0.0536453289895945,0.127809303895301,0.000187756771769644,0.0473340735311186,0.0412842479076146,0.0335460204507311,0.000101235765397613,0.00835471773321643,0.00256620480391708,,,,,,,,0.0829628778203538
IO,IOT,British Indian Ocean Territory,British Indian Ocean Territory,2021-02-15,2020-12-29,5,100,8,1530380.56832257,5,407461.153571596,41,65,7,2,11957163.4185296,34,230.3,40,270,100,14,73,13,18,68,14,9,79,12,29,60,11,20,68,12,25,65,10,16,71,13,12,78,10,11,74,15,12,73,15,17,68,15,23,63,14,15,55,30,9,6,85,22,46,32,8,14,78,2,5,0,93,22,33,45,33,22,45,10,44,46,19,35,46,11,43,46,10,44,46,16,40,44,8,3,1,4,84,8,38,54,33,4,1,2,1,5,54,28,6,5,7,54,2,4,6,5,24,59,5,1,8,3,24,59,13,8,7,9,63,7,8,8,14,63,21,10,2,1,66,7,6,7,6,4,3,1,66,10,9,14,67,45,0.08,0.0531724899927667,0.127988596856592,0.000189356723243832,0.05,0.042716424707947,0.0340767403864505,0.000102833435107872,0.00888407367280607,0.00270726358374977,0,0,0,0,0,0.0827282449138951,0.053578815625701,0.126410087302391,0.000185751266947918,0.0469518660299988,0.041111745050397,0.0330746853339942,9.99183254701764e-05,0.0080771009158828,0.00252468830595813,,,,,,,,0.0827282449138951
IO,IOT,British Indian Ocean Territory,British Indian Ocean Territory,2021-02-16,2020-12-29,1,101,8,1530380.56832257,5,407461.153571596,41,66,7,2,12025187.187529,35,230.3,40,272,101,14,74,13,18,69,14,9,80,12,29,61,11,20,69,12,25,66,10,16,72,13,12,79,10,11,75,15,12,74,15,17,69,15,23,64,14,15,56,30,9,6,86,22,47,32,8,14,79,2,5,0,94,22,34,45,34,22,45,10,45,46,19,36,46,11,44,46,10,45,46,16,41,44,8,3,1,4,85,8,39,54,34,4,1,2,1,5,54,29,6,5,7,54,2,4,6,5,25,59,5,1,8,3,25,59,13,8,8,9,63,7,8,8,15,63,22,10,2,1,66,7,7,7,6,4,3,1,66,10,9,15,67,46,0.0792079207920792,0.0526686877686011,0.127264594260095,0.000188363722476622,0.0495049504950495,0.042304508043671,0.0338839759595728,0.000102261932003777,0.00874946649594537,0.00266642548873055,0,0,0,0,0,0.0825480006068783,0.0535292056053772,0.124922629281462,0.000183606639967449,0.046500586893159,0.0409076066825785,0.0325359705180426,9.84510029925262e-05,0.00778514728362189,0.0024808302968481,-0.000320447019316971,-0.00126611498777632,-0.000311914913169702,-0.000397379034940232,-0.000245654034902124,,,0.0825480006068783
IO,IOT,British Indian Ocean Territory,British Indian Ocean Territory,2021-02-17,2020-12-31,4,101,8,1530380.56832257,5,407461.153571596,41,66,7,2,11600642.7755602,36,230.3,40,276,101,14,74,13,18,69,14,9,80,12,28,62,11,19,70,12,25,66,10,16,72,13,12,79,10,11,75,15,12,74,15,16,70,15,23,64,14,16,56,29,9,7,85,23,48,30,8,15,78,2,5,0,94,23,32,46,36,20,45,9,45,47,19,35,47,10,44,47,10,44,47,17,40,44,8,3,1,5,84,8,39,54,35,4,1,1,1,5,54,29,5,6,7,54,2,4,7,5,25,58,5,1,9,3,25,58,13,9,8,9,62,6,8,8,17,62,21,12,2,1,65,7,7,6,7,4,4,1,65,10,11,14,66,45,0.0792079207920792,0.0526686877686011,0.13192204931495,0.00019473549615764,0.0495049504950495,0.042304508043671,0.0351240152338816,0.000105936322159761,0.00874946649594537,0.00266642548873055,0,0,0,0,0,0.082409059829139,0.0534926266718528,0.1233511140953,0.000181334818823182,0.0459681837321236,0.0406660197006449,0.0319218030834366,9.68253743673853e-05,0.00748425026257063,0.00243542064090284,-0.000268238237816458,-0.00135316802611629,-0.000366957356773046,-0.000452739701274772,-0.000263793691888479,,,0.082409059829139
IO,IOT,British Indian Ocean Territory,British Indian Ocean Territory,2021-02-18,2021-01-02,4,101,7,1522691.27188399,4,399771.857133009,26,66,7,2,12126633.3082511,37,207.3,24,266,101,13,75,13,17,70,14,8,81,12,26,64,11,19,70,12,24,67,10,15,73,13,12,79,10,11,75,15,12,74,15,14,72,15,22,66,13,15,57,29,8,7,86,23,48,30,8,15,78,2,5,0,94,24,33,44,36,21,44,8,47,46,17,38,46,9,46,46,10,45,46,15,43,43,8,3,0,4,86,8,41,52,37,3,2,1,1,5,52,31,5,7,6,52,2,4,8,4,27,56,5,1,8,4,27,56,14,9,8,9,61,6,9,8,17,61,22,12,2,1,64,8,7,7,7,3,4,1,64,11,11,14,65,44,0.0693069306930693,0.0495312145212828,0.12556587085452,0.000186499350959687,0.0396039603960396,0.0380348662281565,0.032966434044064,0.000100492749539072,0.00554844216816048,0.00212678846882366,0,0,0,0,0,0.0822908603411343,0.0534629333771663,0.121703340208751,0.000178955278550198,0.0453432051596306,0.0403814174632406,0.0312262369679655,9.50391177382217e-05,0.00718085022416636,0.00238941237831502,-0.000220057981043841,-0.00143900408648832,-0.000431805542738594,-0.000515566666603491,-0.000278491556727499,,,0.0822908603411343
IO,IOT,British Indian Ocean Territory,British Indian Ocean Territory,2021-02-19,2021-01-03,3,102,8,1558257.29690604,4,399771.857133009,24,67,7,2,13625413.0642105,37,207.3,22,264,102,14,75,13,17,71,14,8,81,13,25,66,11,20,70,12,24,68,10,15,74,13,11,81,10,12,75,15,13,74,15,13,74,15,22,67,13,14,59,29,8,6,88,23,48,31,8,15,79,2,5,0,95,25,32,45,35,22,45,8,47,47,17,38,47,9,46,47,10,45,47,16,42,44,9,3,0,4,86,8,41,53,37,3,2,1,1,5,53,31,5,7,6,53,2,4,8,4,27,57,5,1,8,4,27,57,13,9,9,9,62,6,9,7,18,62,22,12,2,1,65,8,7,6,8,3,4,1,65,11,11,14,66,44,0.0784313725490196,0.0521743147331624,0.114364040896424,0.000168984012984905,0.0392156862745098,0.0376695877073438,0.0293401642393564,8.96061984185812e-05,0.00504519655244902,0.00201336371279174,0,0,0,0,0,0.0821664536859166,0.0534319875896085,0.119987801579929,0.00017649131397294,0.0446152925708849,0.0400486888960881,0.0304447763618539,9.30932508513743e-05,0.0068820787937768,0.00234388268681387,-0.000181867890665587,-0.00152180196559568,-0.000507205133965515,-0.000585618538938126,-0.000288637590362135,,,0.0821664536859166
