"date","region","country","ISO2","ISO3","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,"-99","Eswatini","SZ","SWZ",0.0416666666666667,0,0.121612373465642,0.166666666666667,0.0175671546902369,0.315766178643096,0.00550314465408805,0.00143766579701675,0.00956862351115935
2020-05-06,"Hhohho","Eswatini","SZ","SWZ",0,0,0,0,0,0,0,0,0
2020-05-06,"Lubombo","Eswatini","SZ","SWZ",0,0,0,0,0,0,0,0,0
2020-05-06,"Manzini","Eswatini","SZ","SWZ",0.5,0,1,0.5,0,1,0.943396226415094,0.899405116625756,0.987387336204432
2020-05-06,"Shiselweni","Eswatini","SZ","SWZ",0,0,0,0,0,0,0.0314465408805031,0.00431979074470644,0.0585732910162998
2020-05-07,"-99","Eswatini","SZ","SWZ",0.0434782608695652,0,0.126820982266037,0.173913043478261,0.0190088648940743,0.328817222062447,0.00574241181296144,0.00150068335887357,0.00998414026704932
2020-05-07,"Hhohho","Eswatini","SZ","SWZ",0,0,0,0,0,0,0,0,0
2020-05-07,"Lubombo","Eswatini","SZ","SWZ",0,0,0,0,0,0,0,0,0
2020-05-07,"Manzini","Eswatini","SZ","SWZ",0.5,0,1,0.5,0,1,0.943396226415094,0.899405116625756,0.987387336204432
2020-05-07,"Shiselweni","Eswatini","SZ","SWZ",0,0,0,0,0,0,0.0235849056603774,0.00315744068562359,0.0440123706351311
2020-05-08,"-99","Eswatini","SZ","SWZ",0.0434782608695652,0,0.126820982266037,0.130434782608696,0,0.268070757125501,0.00574241181296144,0.00150068335887357,0.00998414026704932
2020-05-08,"Hhohho","Eswatini","SZ","SWZ",0,0,0,0,0,0,0,0,0
2020-05-08,"Lubombo","Eswatini","SZ","SWZ",0,0,0,0,0,0,0,0,0
2020-05-08,"Manzini","Eswatini","SZ","SWZ",0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.654088050314465,0.580152992138526,0.728023108490405
2020-05-08,"Shiselweni","Eswatini","SZ","SWZ",0,0,0,0,0,0,0.0235849056603774,0.00315744068562359,0.0440123706351311
2020-05-09,"-99","Eswatini","SZ","SWZ",0.04,0,0.116814586821685,0.12,0,0.247382581456854,0.00528301886792453,0.00137972725199289,0.00918631048385617
2020-05-09,"Hhohho","Eswatini","SZ","SWZ",0,0,0,0,0,0,0,0,0
2020-05-09,"Lubombo","Eswatini","SZ","SWZ",0,0,0,0,0,0,0,0,0
2020-05-09,"Manzini","Eswatini","SZ","SWZ",0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.654088050314465,0.580152992138526,0.728023108490405
2020-05-09,"Shiselweni","Eswatini","SZ","SWZ",0,0,0,0,0,0,0.0235849056603774,0.00315744068562359,0.0440123706351311
2020-05-10,"-99","Eswatini","SZ","SWZ",0.037037037037037,0,0.108271330115526,0.111111111111111,0,0.229652140156921,0.00489168413696716,0.00127681437443381,0.0085065538995005
2020-05-10,"Hhohho","Eswatini","SZ","SWZ",0,0,0,0,0,0,0,0,0
2020-05-10,"Lubombo","Eswatini","SZ","SWZ",0,0,0,0,0,0,0,0,0
2020-05-10,"Manzini","Eswatini","SZ","SWZ",0.666666666666667,0.133232035960521,1,0.666666666666667,0.133232035960521,1,0.654088050314465,0.580152992138526,0.728023108490405
2020-05-10,"Shiselweni","Eswatini","SZ","SWZ",0,0,0,0,0,0,0.0188679245283019,0.00248652674456564,0.0352493223120381
2020-05-11,"-99","Eswatini","SZ","SWZ",0.0357142857142857,0,0.104451658050067,0.107142857142857,0,0.221705144369159,0.011455525606469,0.006041294904855,0.016869756308083
2020-05-11,"Hhohho","Eswatini","SZ","SWZ",0,0,0,0,0,0,0,0,0
2020-05-11,"Lubombo","Eswatini","SZ","SWZ",0,0,0,0,0,0,0,0,0
2020-05-11,"Manzini","Eswatini","SZ","SWZ",0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.490566037735849,0.423272579563718,0.55785949590798
2020-05-11,"Shiselweni","Eswatini","SZ","SWZ",0,0,0,0,0,0,0.0157232704402516,0.00205024625527756,0.0293962946252256
2020-05-12,"-99","Eswatini","SZ","SWZ",0.03125,0,0.091534265027531,0.09375,0,0.194741017975272,0.0129716981132075,0.00758654090182149,0.0183568553245936
2020-05-12,"Hhohho","Eswatini","SZ","SWZ",0,0,0,0,0,0,0,0,0
2020-05-12,"Lubombo","Eswatini","SZ","SWZ",0,0,0,0,0,0,0,0,0
2020-05-12,"Manzini","Eswatini","SZ","SWZ",0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.490566037735849,0.423272579563718,0.55785949590798
2020-05-12,"Shiselweni","Eswatini","SZ","SWZ",0,0,0,0,0,0,0.0157232704402516,0.00205024625527756,0.0293962946252256
2020-05-13,"-99","Eswatini","SZ","SWZ",0.0285714285714286,0,0.0837646169591168,0.0857142857142857,0,0.178457392682229,0.0118598382749326,0.00693349361450029,0.0167861829353649
2020-05-13,"Hhohho","Eswatini","SZ","SWZ",0,0,0,0,0,0,0,0,0
2020-05-13,"Lubombo","Eswatini","SZ","SWZ",0,0,0,0,0,0,0,0,0
2020-05-13,"Manzini","Eswatini","SZ","SWZ",0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.392452830188679,0.333662095456622,0.451243564920736
2020-05-13,"Shiselweni","Eswatini","SZ","SWZ",0,0,0,0,0,0,0.0134770889487871,0.00174398896693721,0.0252101889306369
2020-05-14,"-99","Eswatini","SZ","SWZ",0.0303030303030303,0,0.0887890640297767,0.0909090909090909,0,0.188993151269604,0.0125786163522013,0.0073556060075616,0.0178016266968409
