ISO2,ISO_3,country_agg,region_agg,date,first_date,count,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
AL,ALB,Albania,Tiranë,2020-05-03,2020-05-02,100,0,0,0,0,0,0,0,0,0.00159721213881226,0.000943120626376037,0.00591897797063841,0.00948374552095597,0.00443971532435189,7.84774439808019e-05,0.00333523162666571,0.00647998854648032,0.00285103380772483,5.82181550680269e-05,0.00264820964247464,0.00117365550772602,,,,,
AL,ALB,Albania,Tiranë,2020-05-04,2020-05-03,100,0.01,0.0195013954179879,0.00879968129873619,0.000169270244822611,0.01,0.0195013954179879,0.00879968129873619,0.000169270244822611,0.00421083200232322,0.00152932823211237,0.00590944986421197,0.00946711113878811,0.00448311213191822,7.85840427947964e-05,0.0032710170096817,0.00634351923478003,0.00286120651229641,5.752033571825e-05,0.00260678874322845,0.00116113229488028,,,,,
AL,ALB,Albania,Tiranë,2020-05-05,2020-05-04,100,0.02,0.0274394957835608,0.0149413042360992,0.000244158575032317,0.01,0.0195013954179879,0.00740178028817768,0.000172504930809702,0.00249413145539906,0.00118413358687357,0.0059153816277505,0.00947831612653298,0.00457147603990939,7.9184515776745e-05,0.0032271045908651,0.00624217205502237,0.00291222006040053,5.72695128931172e-05,0.00255964627365324,0.00114697198587,,,,,
AL,ALB,Albania,Tiranë,2020-05-06,2020-05-05,100,0,0,0,0,0,0,0,0,0.00293427230046948,0.00128408981504093,0.00594183045598579,0.00952538619387466,0.00471714262398653,8.04040931227574e-05,0.003210014664854,0.00618733330687074,0.00301609483704051,5.75964432045017e-05,0.00250801689421828,0.00113148527382456,,,,,
AL,ALB,Albania,Tiranë,2020-05-07,2020-05-06,100,0,0,0,0,0,0,0,0,0.00377522869173806,0.00144838277131329,0.00599434823896052,0.00961731203434104,0.00493280774038655,8.23683300975077e-05,0.00322698240519011,0.006191644136246,0.00318576269660206,5.8639571011086e-05,0.00245394927912338,0.00111519074266174,,,,,
AL,ALB,Albania,Tiranë,2020-05-08,2020-05-07,100,0,0,0,0,0,0,0,0,0.00267605633802817,0.0012016684687081,0.00607723390160835,0.00976083565560319,0.00522952927298239,8.51717116578502e-05,0.00328417836053839,0.00626566455965172,0.00343329046173899,6.05161451713224e-05,0.00240002800843772,0.00109875251049946,,,,,
AL,ALB,Albania,Tiranë,2020-05-09,2020-05-08,100,0.01,0.0195013954179879,0.00166399479551714,7.51395301508715e-05,0,0,0,0,0.00408450704225352,0.00148354247666013,0.00619316096868439,0.00995997580895949,0.00561496938536914,8.88625162721953e-05,0.00338595125005749,0.00641661388727535,0.00376818336467247,6.33052743693574e-05,0.00234937207642125,0.00108297941368698,4.5697166340997e-05,0.000195875676836209,8.45327056529715e-06,0.000152858259491274,-4.98062610088983e-05
AL,ALB,Albania,Tiranë,2020-05-10,2020-05-09,100,0,0,0,0,0,0,0,0,0.000726005517641934,0.000636129158345494,0.00634147968761925,0.0102130098243697,0.00609079979967309,9.34111844055225e-05,0.0035337027912703,0.00664647421295601,0.00419508858511683,6.70251041615995e-05,0.00230537196039846,0.00106876565076863,7.20049705678805e-05,0.000267947944625812,4.37809635980997e-05,0.000222313678803404,-5.0236130471665e-05
AL,ALB,Albania,Tiranë,2020-05-11,2020-05-11,111,0.018018018018018,0.0247452513571082,0.0141362522389728,0.000223646338528986,0.00900900900900901,0.0175776157070447,0.00634790151533893,0.000150459102937658,0.000782472613458529,0.000625851984589266,0.00651757858452989,0.0105115292824286,0.00665013602005503,9.86909658257824e-05,0.00372478391976139,0.00695018810257301,0.00471126251874316,7.16103437417415e-05,0.0022713179046255,0.00105699838951812,0.000100366159463232,0.000346443330024272,8.29465548160488e-05,0.000299840409723771,-4.80547281712908e-05
AL,ALB,Albania,Tiranë,2020-05-12,2020-05-11,100,0,0,0,0,0,0,0,0,0.00201207243460765,0.00105290776448215,0.00671304048451502,0.0108410007304037,0.0072761084482871,0.000104476160541055,0.00395164770650426,0.00731434902573448,0.00530425081641487,7.68948665006575e-05,0.00224995743680524,0.00104845483221705,0.000128535004754871,0.000426494304050095,0.00012360550694171,0.000381359329895727,-4.30099095688412e-05
