"date","region","country","ISO2","ISO3","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,"-99","Saint Helena","SH","SHN",0.0666666666666667,0,0.1929003400397,0.0666666666666667,0,0.1929003400397,0.0666666666666667,0,0.1929003400397,0.143396226415094,0.119033640725261,0.167758812104928
2020-05-06,"Ascension","Saint Helena","SH","SHN",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"-99","Saint Helena","SH","SHN",0.0666666666666667,0,0.1929003400397,0.0666666666666667,0,0.1929003400397,0.0666666666666667,0,0.1929003400397,0.143396226415094,0.119033640725261,0.167758812104928
2020-05-07,"Ascension","Saint Helena","SH","SHN",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"Saint Helena","Saint Helena","SH","SHN",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"-99","Saint Helena","SH","SHN",0.0666666666666667,0,0.1929003400397,0.0666666666666667,0,0.1929003400397,0.0666666666666667,0,0.1929003400397,0.143396226415094,0.119033640725261,0.167758812104928
2020-05-08,"Ascension","Saint Helena","SH","SHN",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"Saint Helena","Saint Helena","SH","SHN",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"-99","Saint Helena","SH","SHN",0.0625,0,0.181107935488906,0.0625,0,0.181107935488906,0.0625,0,0.181107935488906,0.134433962264151,0.111474867095642,0.157393057432659
2020-05-09,"Ascension","Saint Helena","SH","SHN",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"Saint Helena","Saint Helena","SH","SHN",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"-99","Saint Helena","SH","SHN",0.125,0,0.287049290054257,0.125,0,0.287049290054257,0.125,0,0.287049290054257,0.140330188679245,0.116953039003283,0.163707338355208
2020-05-10,"Ascension","Saint Helena","SH","SHN",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"Saint Helena","Saint Helena","SH","SHN",0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"-99","Saint Helena","SH","SHN",0.125,0,0.287049290054257,0.125,0,0.287049290054257,0.125,0,0.287049290054257,0.140330188679245,0.116953039003283,0.163707338355208
