"date","region","country","ISO2","ISO3","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_7days","p_cli_local_7days_low","p_cli_local_7days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,"-99","Saint Barthélemy","BL","BLM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,"Saint-Barthélemy","Saint Barthélemy","BL","BLM",NA,NA,NA,0.5,0,1,0.5,0,1,1,1,1,0.0566037735849057,0.0126126637955677,0.100594883374244,0.0566037735849057,0.0126126637955677,0.100594883374244
2020-05-07,"-99","Saint Barthélemy","BL","BLM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"Saint-Barthélemy","Saint Barthélemy","BL","BLM",NA,NA,NA,0.5,0,1,0.5,0,1,1,1,1,0.0566037735849057,0.0126126637955677,0.100594883374244,0.0566037735849057,0.0126126637955677,0.100594883374244
2020-05-08,"-99","Saint Barthélemy","BL","BLM",0.00943396226415094,0,0.0278367638059564,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0.00209643605870021,0,0.00620106590578278
2020-05-08,"Saint-Barthélemy","Saint Barthélemy","BL","BLM",NA,NA,NA,0.5,0,1,0.5,0,1,1,1,1,0.0566037735849057,0.0126126637955677,0.100594883374244,0.0566037735849057,0.0126126637955677,0.100594883374244
2020-05-09,"-99","Saint Barthélemy","BL","BLM",0.00943396226415094,0,0.0278367638059564,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.0149782312081253,0.00343053173241852,0,0.00817675673606153
2020-05-09,"Saint-Barthélemy","Saint Barthélemy","BL","BLM",NA,NA,NA,0.5,0,1,0.5,0,1,1,1,1,0.0566037735849057,0.0126126637955677,0.100594883374244,0.0566037735849057,0.0126126637955677,0.100594883374244
2020-05-10,"-99","Saint Barthélemy","BL","BLM",0.00628930817610063,0,0.0185773009704059,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.013383784123693,0.00404312668463612,0,0.00860901285006148
2020-05-10,"Saint-Barthélemy","Saint Barthélemy","BL","BLM",NA,NA,NA,0.5,0,1,0.5,0,1,1,1,1,0.0566037735849057,0.0126126637955677,0.100594883374244,0.0566037735849057,0.0126126637955677,0.100594883374244
2020-05-11,"-99","Saint Barthélemy","BL","BLM",0,0,0,0,0,0,0,0,0,0,0,0,0.00566037735849057,0,0.0120474259703057,0.00377358490566038,0,0.00803565527784696
2020-05-11,"Saint-Barthélemy","Saint Barthélemy","BL","BLM",NA,NA,NA,0.5,0,1,0.5,0,1,1,1,1,0.0566037735849057,0.0126126637955677,0.100594883374244,0.0566037735849057,0.0126126637955677,0.100594883374244
2020-05-12,"-99","Saint Barthélemy","BL","BLM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00628930817610063,0,0.013383784123693,0.00404312668463612,0,0.00860901285006148
2020-05-12,"Saint-Barthélemy","Saint Barthélemy","BL","BLM",NA,NA,NA,0.5,0,1,0.5,0,1,1,1,1,NA,NA,NA,0.0566037735849057,0.0126126637955677,0.100594883374244
2020-05-13,"-99","Saint Barthélemy","BL","BLM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00707547169811321,0,0.0150535993604193,0.00435413642960813,0,0.00927047680946967
2020-05-13,"Saint-Barthélemy","Saint Barthélemy","BL","BLM",NA,NA,NA,0.5,0,1,0.5,0,1,1,1,1,NA,NA,NA,0.0566037735849057,0.0126126637955677,0.100594883374244
2020-05-14,"-99","Saint Barthélemy","BL","BLM",0,0,0,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0100420459676549,0.0035377358490566,0,0.00753389976977539
2020-05-14,"Saint-Barthélemy","Saint Barthélemy","BL","BLM",NA,NA,NA,0.5,0,1,0.5,0,1,1,1,1,NA,NA,NA,0.0566037735849057,0.0126126637955677,0.100594883374244
2020-05-15,"-99","Saint Barthélemy","BL","BLM",0,0,0,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00642596972807851,0.00283018867924528,0,0.00602825461954885
2020-05-15,"Saint-Barthélemy","Saint Barthélemy","BL","BLM",NA,NA,NA,0.5,0,1,0.5,0,1,1,1,1,NA,NA,NA,0.0566037735849057,0.0126126637955677,0.100594883374244
2020-05-16,"-99","Saint Barthélemy","BL","BLM",0.00471698113207547,0,0.0139402639808974,0,0,0,0,0,0,0,0,0,0.00235849056603774,0,0.00562327485620675,0.00343053173241852,7.44438473054077e-05,0.00678661961753164
2020-05-16,"Saint-Barthélemy","Saint Barthélemy","BL","BLM",NA,NA,NA,0.5,0,1,0.5,0,1,1,1,1,NA,NA,NA,0.0566037735849057,0.0126126637955677,0.100594883374244
2020-05-17,"-99","Saint Barthélemy","BL","BLM",0,0,0,0,0,0,0,0,0,0,0,0,0.00134770889487871,0,0.0039873892301915,0.00328137817883511,7.09669389614871e-05,0.00649178941870873
2020-05-17,"Saint-Barthélemy","Saint Barthélemy","BL","BLM",NA,NA,NA,0.5,0,1,0.5,0,1,1,1,1,NA,NA,NA,0.0566037735849057,0.0126126637955677,0.100594883374244
2020-05-18,"-99","Saint Barthélemy","BL","BLM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00145137880986938,0,0.00429396392305433,0.00328137817883511,7.09669389614871e-05,0.00649178941870873
2020-05-18,"Saint-Barthélemy","Saint Barthélemy","BL","BLM",NA,NA,NA,0.5,0,1,0.5,0,1,1,1,1,NA,NA,NA,0.0566037735849057,0.0126126637955677,0.100594883374244
2020-05-19,"-99","Saint Barthélemy","BL","BLM",0,0,0,0,0,0,0,0,0,0,0,0,0.00125786163522013,0,0.00372167410680379,0.00314465408805031,6.77989722933001e-05,0.00622150920380733
2020-05-20,"-99","Saint Barthélemy","BL","BLM",0,0,0,0,0,0,0,0,0,0,0,0,0.00110987791342952,0,0.00328399114562833,0.0030188679245283,6.49006608629062e-05,0.0059728351881937
2020-05-21,"-99","Saint Barthélemy","BL","BLM",0.0188679245283019,0,0.0554978435392005,0.0384615384615385,0,0.112380877241929,0.0384615384615385,0,0.112380877241929,0.0384615384615385,0,0.112380877241929,0.00269541778975741,0,0.00642596972807851,0.00362844702467344,0.000453806648565959,0.00680308740078092
2020-05-22,"-99","Saint Barthélemy","BL","BLM",NA,NA,NA,0.0416666666666667,0,0.121612373465642,0.0416666666666667,0,0.121612373465642,0.0416666666666667,0,0.121612373465642,0.00377358490566038,0,0.00899353373550594,0.00314465408805031,6.77989722933001e-05,0.00622150920380733
2020-05-23,"-99","Saint Barthélemy","BL","BLM",0,0,0,0.0434782608695652,0,0.126820982266037,0.0434782608695652,0,0.126820982266037,0.0434782608695652,0,0.126820982266037,0.00269541778975741,0,0.00797121493606835,0.00246103363412633,0,0.00524247524455401
2020-05-24,"-99","Saint Barthélemy","BL","BLM",NA,NA,NA,0.05,0,0.145516829402721,0.05,0,0.145516829402721,0.05,0,0.145516829402721,0.00314465408805031,0,0.00929836431956434,0.00188679245283019,0,0.00449923726529127
2020-05-25,"-99","Saint Barthélemy","BL","BLM",0,0,0,0.0454545454545455,0,0.132495514436018,0.0454545454545455,0,0.132495514436018,0.0454545454545455,0,0.132495514436018,0.00209643605870021,0,0.00620106590578278,0.00171526586620926,0,0.00409041975550659
2020-05-26,"-99","Saint Barthélemy","BL","BLM",0,0,0,0.04,0,0.116814586821685,0.04,0,0.116814586821685,0.04,0,0.116814586821685,0.00188679245283019,0,0.00558134733756389,0.00150943396226415,0,0.00359978485161845
