ISO2,ISO_3,country_agg,region_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
AF,AFG,Afghanistan,Badakhshan,2020-05-12,2020-05-02,103,9,11,0.0679611650485437,0.0486045459568198,0.0592581082143824,0.000225203856142288,0.0485436893203884,0.0415040324517794,0.0507096455582581,0.000209272186018198,0.0272747596691259,0.00477336012390594,0.0519064695001612,0.0413827445363966,0.0490099744980538,0.000217899296314048,0.0405748043854951,0.0372340649230977,0.0430830325354634,0.000205027793640261,0.0210925122903683,0.00378915903938445,,,,,
AF,AFG,Afghanistan,Badakhshan,2020-05-13,2020-05-04,101,7,10,0.0792079207920792,0.0526686877686011,0.0709952120560838,0.000254773475072489,0.0594059405940594,0.0461002688546413,0.061747888599777,0.000238781972540371,0.0344287949921753,0.00534320339255731,0.0502061146998523,0.0406442152282635,0.047159426333931,0.000215009040709466,0.0393198407235304,0.0365918045653497,0.0412117999336221,0.000201394650569408,0.0201312970579146,0.00366914459337564,,,,,
AF,AFG,Afghanistan,Badakhshan,2020-05-14,2020-05-05,101,6,10,0.0792079207920792,0.0526686877686011,0.0719987328485969,0.00025823512334251,0.0594059405940594,0.0461002688546413,0.062620698023245,0.000242044507783199,0.0333694474539545,0.00518163723666597,0.0485405369536811,0.0399170110791704,0.0452661470477913,0.000212047317941438,0.0380155820180499,0.0359175692575879,0.0391970349505624,0.000197337887101345,0.0191332959783024,0.00354487142505392,,,,,
AF,AFG,Afghanistan,Badakhshan,2020-05-15,2020-05-07,105,25,9,0.0666666666666667,0.0477118438324575,0.0681386003597834,0.000246692705600823,0.0476190476190476,0.0407332576804628,0.0591327914926437,0.000230920452396148,0.023731429673934,0.00414385062560791,0.0469540567301236,0.0392194028424921,0.0433774657456535,0.000209100791989185,0.036678007153079,0.03521815783023,0.0370611736955512,0.000192877465424661,0.0181140654804934,0.00341821128986627,,,,,
AF,AFG,Afghanistan,Badakhshan,2020-05-16,2020-05-09,103,21,8,0.029126213592233,0.0324752782875229,0.0598627436940988,0.000249842540666291,0.029126213592233,0.0324752782875229,0.0598627436940988,0.000249842540666291,0.021735350373848,0.00376866826021567,0.0454954088486389,0.0385717362622335,0.0415503352782273,0.000206277688108028,0.0353275202617402,0.0345029697815511,0.0348365469148538,0.000188060295256084,0.0170922404799374,0.00329140346566464,,,,,
AF,AFG,Afghanistan,Badakhshan,2020-05-17,2020-05-11,104,25,7,0.0288461538461538,0.0321676545583471,0.0228894706435431,0.000168395221260247,0.0288461538461538,0.0321676545583471,0.0228894706435431,0.000168395221260247,0.0155935613682093,0.00314440988810138,0.0442123290313253,0.0379939430413001,0.0398467220264556,0.000203695937224264,0.0339878070939926,0.0337834153087601,0.0325652817873786,0.000182962595540908,0.0160885633303485,0.0031669209601018,,,,,
AF,AFG,Afghanistan,Badakhshan,2020-05-18,2020-05-14,101,24,5,0.0198019801980198,0.0271705622473482,0.0176577126401678,0.000170025534639004,0.0198019801980198,0.0271705622473482,0.0176577126401678,0.000170025534639004,0.00579950289975145,0.00191576320053053,0.0431484282534759,0.0375046724678199,0.0383309083605741,0.000201482875418599,0.0326854557132256,0.0330730983050165,0.0302984387764551,0.000177694049262774,0.0151246202000801,0.00304733565583469,-0.0014596735411142,-0.00177984435624662,-0.00131489144537826,-0.00213076562650139,-0.000994648681714697
AF,AFG,Afghanistan,Badakhshan,2020-05-19,2020-05-15,112,17,5,0.0267857142857143,0.0299016348251109,0.017791279088099,0.00016707637796766,0.0267857142857143,0.0299016348251109,0.017791279088099,0.00016707637796766,0.00780771586037967,0.00213444478983453,0.0423362925819319,0.0371180286231448,0.0370611802733577,0.000199754945250144,0.0314484297626147,0.0323870198079763,0.0280936748666641,0.000172395758953872,0.0142204140856026,0.00293502488647608,-0.00131163701965339,-0.00168304101009554,-0.00131190182681928,-0.00218635417782633,-0.000985147162051991
AF,AFG,Afghanistan,Badakhshan,2020-05-20,2020-05-16,107,20,5,0.0280373831775701,0.0312787739529993,0.0181540757981536,0.000170451882316089,0.0280373831775701,0.0312787739529993,0.0181540757981536,0.000170451882316089,0.00497100248550124,0.00177439094525596,0.0417931674872486,0.0368420434439867,0.0360831994360244,0.00019860572284169,0.0303045943160159,0.0317410233311134,0.0260115703236629,0.000167234748343985,0.0133928692230523,0.00283199308677795,-0.00112456157773875,-0.00153049126862783,-0.00128516461700567,-0.00219757743781657,-0.000956737792541673
AF,AFG,Afghanistan,Badakhshan,2020-05-21,2020-05-17,109,23,5,0.036697247706422,0.0352966094275844,0.0246429269145012,0.00018350030620447,0.036697247706422,0.0352966094275844,0.0246429269145012,0.00018350030620447,0.00917130691123485,0.00239102761449432,0.0415159041595889,0.0366763656616169,0.035422646631197,0.000198088605205743,0.029278600522704,0.0311500141899908,0.0241102646324327,0.000162389912385229,0.0126537917673213,0.00273963161728884,-0.000906358761755781,-0.00132580318574275,-0.00123323443839584,-0.00215848484385308,-0.000910045618862017
