"date","region","country","ISO2","ISO3","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,"-99","South Georgia and the South Sandwich Islands","GS","SGS",5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0,0,0,0.0188679245283019,0.00248652674456564,0.0352493223120381
2020-05-07,"-99","South Georgia and the South Sandwich Islands","GS","SGS",5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0,0,0,0.0188679245283019,0.00248652674456564,0.0352493223120381
2020-05-08,"-99","South Georgia and the South Sandwich Islands","GS","SGS",6,6,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.166666666666667,0,0.464865690619526,0.330188679245283,0.278500425232852,0.381876933257714
2020-05-09,"-99","South Georgia and the South Sandwich Islands","GS","SGS",6,6,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.166666666666667,0,0.464865690619526,0.330188679245283,0.278500425232852,0.381876933257714
2020-05-10,"-99","South Georgia and the South Sandwich Islands","GS","SGS",5,5,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.384905660377359,0.326322449901079,0.443488870853638
2020-05-11,"-99","South Georgia and the South Sandwich Islands","GS","SGS",6,6,0.333333333333333,0,0.71052857802539,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.323899371069182,0.27246596880853,0.375332773329835
2020-05-12,"-99","South Georgia and the South Sandwich Islands","GS","SGS",6,6,0.333333333333333,0,0.71052857802539,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.323899371069182,0.27246596880853,0.375332773329835
2020-05-13,"-99","South Georgia and the South Sandwich Islands","GS","SGS",5,5,0.4,0,0.829406594492118,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.388679245283019,0.329990422299019,0.447368068267018
2020-05-14,"-99","South Georgia and the South Sandwich Islands","GS","SGS",5,5,0.4,0,0.829406594492118,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.384905660377359,0.326322449901079,0.443488870853638
2020-05-15,"-99","South Georgia and the South Sandwich Islands","GS","SGS",5,5,0.4,0,0.829406594492118,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.384905660377359,0.326322449901079,0.443488870853638
2020-05-16,"-99","South Georgia and the South Sandwich Islands","GS","SGS",5,5,0.4,0,0.829406594492118,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.384905660377359,0.326322449901079,0.443488870853638
2020-05-17,"-99","South Georgia and the South Sandwich Islands","GS","SGS",6,6,0.333333333333333,0,0.71052857802539,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.320754716981132,0.269452707984634,0.37205672597763
2020-05-18,"-99","South Georgia and the South Sandwich Islands","GS","SGS",6,6,0.333333333333333,0,0.71052857802539,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.320754716981132,0.269452707984634,0.37205672597763
2020-05-19,"-99","South Georgia and the South Sandwich Islands","GS","SGS",5,5,0.4,0,0.829406594492118,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.384905660377359,0.326322449901079,0.443488870853638
2020-05-20,"-99","South Georgia and the South Sandwich Islands","GS","SGS",6,6,0.333333333333333,0,0.71052857802539,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.317610062893082,0.266442119116955,0.368778006669209
2020-05-21,"-99","South Georgia and the South Sandwich Islands","GS","SGS",7,7,0.428571428571429,0.0619721094472632,0.795170747695594,0.285714285714286,0,0.620372146798186,0.142857142857143,0,0.402082007388211,0.272237196765499,0.226944331481748,0.31753006204925
2020-05-22,"-99","South Georgia and the South Sandwich Islands","GS","SGS",7,7,0.285714285714286,0,0.620372146798186,0.142857142857143,0,0.402082007388211,0,0,0,0.00269541778975741,0,0.00797121493606835
2020-05-23,"-99","South Georgia and the South Sandwich Islands","GS","SGS",7,7,0.285714285714286,0,0.620372146798186,0.142857142857143,0,0.402082007388211,0,0,0,0.00269541778975741,0,0.00797121493606835
2020-05-24,"-99","South Georgia and the South Sandwich Islands","GS","SGS",7,7,0.285714285714286,0,0.620372146798186,0.142857142857143,0,0.402082007388211,0,0,0,0.00269541778975741,0,0.00797121493606835
2020-05-25,"-99","South Georgia and the South Sandwich Islands","GS","SGS",7,6,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0,0,0,0,0,0
2020-05-26,"-99","South Georgia and the South Sandwich Islands","GS","SGS",7,6,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0,0,0,0,0,0
2020-05-27,"-99","South Georgia and the South Sandwich Islands","GS","SGS",8,7,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0,0,0,0
2020-05-28,"-99","South Georgia and the South Sandwich Islands","GS","SGS",8,7,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0
2020-05-29,"-99","South Georgia and the South Sandwich Islands","GS","SGS",8,7,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0
2020-05-30,"-99","South Georgia and the South Sandwich Islands","GS","SGS",9,8,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0,0,0
2020-05-31,"-99","South Georgia and the South Sandwich Islands","GS","SGS",8,7,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0
2020-06-01,"-99","South Georgia and the South Sandwich Islands","GS","SGS",8,7,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0
2020-06-02,"-99","South Georgia and the South Sandwich Islands","GS","SGS",8,7,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0
2020-06-03,"-99","South Georgia and the South Sandwich Islands","GS","SGS",6,5,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0,0,0
2020-06-04,"-99","South Georgia and the South Sandwich Islands","GS","SGS",5,4,0,0,0,0,0,0,0.2,0,0.550609016230633,0,0,0
2020-06-05,"-99","South Georgia and the South Sandwich Islands","GS","SGS",5,4,0,0,0,0,0,0,0.2,0,0.550609016230633,0,0,0
2020-06-06,"-99","South Georgia and the South Sandwich Islands","GS","SGS",6,5,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0,0,0
2020-06-07,"-99","South Georgia and the South Sandwich Islands","GS","SGS",7,6,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0,0,0
2020-06-08,"-99","South Georgia and the South Sandwich Islands","GS","SGS",6,6,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0,0,0
2020-06-09,"-99","South Georgia and the South Sandwich Islands","GS","SGS",7,7,0,0,0,0,0,0,0.142857142857143,0,0.402082007388211,0,0,0
2020-06-10,"-99","South Georgia and the South Sandwich Islands","GS","SGS",6,6,0,0,0,0,0,0,0.166666666666667,0,0.464865690619526,0,0,0
2020-06-11,"-99","South Georgia and the South Sandwich Islands","GS","SGS",8,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,"-99","South Georgia and the South Sandwich Islands","GS","SGS",8,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,"-99","South Georgia and the South Sandwich Islands","GS","SGS",7,7,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,"-99","South Georgia and the South Sandwich Islands","GS","SGS",8,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,"-99","South Georgia and the South Sandwich Islands","GS","SGS",9,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,"-99","South Georgia and the South Sandwich Islands","GS","SGS",9,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,"-99","South Georgia and the South Sandwich Islands","GS","SGS",9,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,"-99","South Georgia and the South Sandwich Islands","GS","SGS",11,11,0,0,0,0,0,0,0.0909090909090909,0,0.260795666866152,0.00343053173241852,0,0.00817675673606153
2020-06-19,"-99","South Georgia and the South Sandwich Islands","GS","SGS",12,12,0,0,0,0,0,0,0.0833333333333333,0,0.239710220752064,0.00314465408805031,0,0.00749598432221092
2020-06-20,"-99","South Georgia and the South Sandwich Islands","GS","SGS",11,11,0,0,0,0,0,0,0.0909090909090909,0,0.260795666866152,0.00343053173241852,0,0.00817675673606153
2020-06-21,"-99","South Georgia and the South Sandwich Islands","GS","SGS",10,10,0,0,0,0,0,0,0.1,0,0.285938509691368,0.00377358490566038,0,0.00899353373550594
2020-06-22,"-99","South Georgia and the South Sandwich Islands","GS","SGS",11,11,0,0,0,0,0,0,0.0909090909090909,0,0.260795666866152,0.00343053173241852,0,0.00817675673606153
2020-06-23,"-99","South Georgia and the South Sandwich Islands","GS","SGS",12,12,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0.166666666666667,0,0.377525218646943,0.160377358490566,0.13185843474698,0.188896282234152
2020-06-24,"-99","South Georgia and the South Sandwich Islands","GS","SGS",12,12,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0.166666666666667,0,0.377525218646943,0.160377358490566,0.13185843474698,0.188896282234152
2020-06-25,"-99","South Georgia and the South Sandwich Islands","GS","SGS",9,9,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.222222222222222,0,0.493833841502414,0.213836477987421,0.177041695307714,0.250631260667128
2020-06-26,"-99","South Georgia and the South Sandwich Islands","GS","SGS",10,10,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.2,0,0.447918012921825,0.192452830188679,0.158890179185088,0.22601548119227
2020-06-27,"-99","South Georgia and the South Sandwich Islands","GS","SGS",13,13,0.0769230769230769,0,0.221774806631782,0.0769230769230769,0,0.221774806631782,0.153846153846154,0,0.349976323034732,0.148040638606676,0.121522783416724,0.174558493796629
