"date","region","country","ISO2","ISO3","cli","count","cli_local","count_local","cli_7days","count_7days","cli_local_7days","count_local_7days","cli_14days","count_14days","cli_local_14days","count_local_14days","p_cli","p_cli_low","p_cli_high","p_cli_7days","p_cli_7days_low","p_cli_7days_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_local_7days","p_cli_local_7days_low","p_cli_local_7days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-31,"-99","Tokelau","TK","TKL",0,1,0,1,3,11,16,11,3,13,16,13,0,0,0,0.272727272727273,0.00954012095691376,0.535914424497632,0.230769230769231,0.00173853632193746,0.459799925216524,0,0,0,0.0274442538593482,0.0141826277452352,0.0407058799734612,0.02322206095791,0.0119763535033561,0.0344677684124639
2020-06-01,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,3,9,15,9,3,13,16,13,NA,NA,NA,0.333333333333333,0.0253547057000716,0.641311960966595,0.230769230769231,0.00173853632193746,0.459799925216524,NA,NA,NA,0.0314465408805031,0.0157849043873612,0.0471081773736451,0.02322206095791,0.0119763535033561,0.0344677684124639
2020-06-02,"-99","Tokelau","TK","TKL",0,1,0,1,3,9,14,9,3,13,16,13,0,0,0,0.333333333333333,0.0253547057000716,0.641311960966595,0.230769230769231,0.00173853632193746,0.459799925216524,0,0,0,0.0293501048218029,0.0142031602628355,0.0444970493807704,0.02322206095791,0.0119763535033561,0.0344677684124639
2020-06-03,"-99","Tokelau","TK","TKL",0,1,1,1,3,9,14,9,3,14,17,14,0,0,0,0.333333333333333,0.0253547057000716,0.641311960966595,0.214285714285714,0,0.42922361728078,0.0188679245283019,0,0.0554978435392005,0.0293501048218029,0.0142031602628355,0.0444970493807704,0.022911051212938,0.012145514233712,0.033676588192164
2020-06-04,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,1,6,4,6,3,13,17,13,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.230769230769231,0.00173853632193746,0.459799925216524,NA,NA,NA,0.0125786163522013,0.000329571335091925,0.0248276613693106,0.0246734397677794,0.0130902450948317,0.036256634440727
2020-06-05,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,1,5,4,5,3,13,17,13,NA,NA,NA,0.2,0,0.550609016230633,0.230769230769231,0.00173853632193746,0.459799925216524,NA,NA,NA,0.0150943396226415,0.000414222198662526,0.0297744570466205,0.0246734397677794,0.0130902450948317,0.036256634440727
2020-06-06,"-99","Tokelau","TK","TKL",0,2,2,2,0,5,3,5,3,15,19,15,0,0,0,0,0,0,0.2,0,0.402424209901066,0.0188679245283019,0,0.0447691886552224,0.0113207547169811,0,0.024058441138122,0.0238993710691824,0.013282291818471,0.0345164503198938
2020-06-07,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,4,3,4,3,15,19,15,NA,NA,NA,0,0,0,0.2,0,0.402424209901066,NA,NA,NA,0.0141509433962264,0,0.0300502458133923,0.0238993710691824,0.013282291818471,0.0345164503198938
2020-06-08,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,4,3,4,3,13,18,13,NA,NA,NA,0,0,0,0.230769230769231,0.00173853632193746,0.459799925216524,NA,NA,NA,0.0141509433962264,0,0.0300502458133923,0.0261248185776488,0.014214681202542,0.0380349559527555
2020-06-09,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,3,3,3,3,12,17,12,NA,NA,NA,0,0,0,0.25,0.0050045019324933,0.494995498067507,NA,NA,NA,0.0188679245283019,0,0.0400162181296384,0.0267295597484277,0.0141943327554345,0.0392647867414209
2020-06-10,"-99","Tokelau","TK","TKL",0,1,0,1,0,3,2,3,3,12,16,12,0,0,0,0,0,0,0.25,0.0050045019324933,0.494995498067507,0,0,0,0.0125786163522013,0,0.0299013819415159,0.0251572327044025,0.012986457147039,0.037328008261766
2020-06-11,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,3,2,3,1,9,6,9,NA,NA,NA,0,0,0,0.111111111111111,0,0.316430196199952,NA,NA,NA,0.0125786163522013,0,0.0299013819415159,0.0125786163522013,0.00257731297610169,0.0225799197283008
2020-06-12,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,3,2,3,1,8,6,8,NA,NA,NA,0,0,0,0.125,0,0.354172303767662,NA,NA,NA,0.0125786163522013,0,0.0299013819415159,0.0141509433962264,0.00290843884091274,0.0253934479515401
2020-06-13,"-99","Tokelau","TK","TKL",0,1,0,1,0,2,0,2,0,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808625336927224,0,0.0171994714533938
2020-06-14,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,6,3,6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.00943396226415094,0,0.0200588246881556
2020-06-15,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,6,3,6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.00943396226415094,0,0.0200588246881556
2020-06-16,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,5,3,5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.0113207547169811,0,0.024058441138122
2020-06-17,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,1,0,1,0,4,2,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.00943396226415094,0,0.0224467080271918
2020-06-18,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,1,0,1,0,4,2,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.00943396226415094,0,0.0224467080271918
2020-06-19,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,1,0,1,0,4,2,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0.00943396226415094,0,0.0224467080271918
2020-06-20,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,0,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-06-21,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,0,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-06-22,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,0,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-06-23,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,0,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-06-24,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-06-25,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-06-26,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0
2020-06-27,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-28,"-99","Tokelau","TK","TKL",0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,1,0,1,0,1,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-06-30,"-99","Tokelau","TK","TKL",1,1,100,1,1,2,100,2,1,2,100,2,1,1,1,0.5,0,1,0.5,0,1,1,1,1,0.943396226415094,0.899405116625756,0.987387336204432,0.943396226415094,0.899405116625756,0.987387336204432
2020-07-01,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,1,2,100,2,1,2,100,2,NA,NA,NA,0.5,0,1,0.5,0,1,NA,NA,NA,0.943396226415094,0.899405116625756,0.987387336204432,0.943396226415094,0.899405116625756,0.987387336204432
2020-07-02,"-99","Tokelau","TK","TKL",1,2,100,2,2,4,200,4,2,4,200,4,0.5,0,1,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.943396226415094,0.899405116625756,0.987387336204432,0.943396226415094,0.912289814371132,0.974502638459057,0.943396226415094,0.912289814371132,0.974502638459057
2020-07-03,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,2,4,200,4,2,4,200,4,NA,NA,NA,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,NA,NA,NA,0.943396226415094,0.912289814371132,0.974502638459057,0.943396226415094,0.912289814371132,0.974502638459057
2020-07-04,"-99","Tokelau","TK","TKL",0,1,0,1,2,5,200,5,2,5,200,5,0,0,0,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0,0,0,0.754716981132076,0.702914452878235,0.806519509385916,0.754716981132076,0.702914452878235,0.806519509385916
2020-07-05,"-99","Tokelau","TK","TKL",0,2,0,2,2,6,200,6,2,7,200,7,0,0,0,0.333333333333333,0,0.71052857802539,0.285714285714286,0,0.620372146798186,0,0,0,0.628930817610063,0.575834621031633,0.682027014188493,0.539083557951482,0.488361101303975,0.58980601459899
2020-07-06,"-99","Tokelau","TK","TKL",0,1,0,1,2,7,200,7,2,8,200,8,0,0,0,0.285714285714286,0,0.620372146798186,0.25,0,0.550056979772207,0,0,0,0.539083557951482,0.488361101303975,0.58980601459899,0.471698113207547,0.424182283944232,0.519213942470862
2020-07-07,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,1,6,100,6,2,8,200,8,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.25,0,0.550056979772207,NA,NA,NA,0.314465408805031,0.263434223264162,0.365496594345901,0.471698113207547,0.424182283944232,0.519213942470862
2020-07-08,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,1,6,100,6,2,8,200,8,NA,NA,NA,0.166666666666667,0,0.464865690619526,0.25,0,0.550056979772207,NA,NA,NA,0.314465408805031,0.263434223264162,0.365496594345901,0.471698113207547,0.424182283944232,0.519213942470862
2020-07-09,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,4,0,4,2,8,200,8,NA,NA,NA,0,0,0,0.25,0,0.550056979772207,NA,NA,NA,0,0,0,0.471698113207547,0.424182283944232,0.519213942470862
2020-07-10,"-99","Tokelau","TK","TKL",0,1,0,1,0,5,0,5,2,9,200,9,0,0,0,0,0,0,0.222222222222222,0,0.493833841502414,0,0,0,0,0,0,0.419287211740042,0.37500539759486,0.463569025885224
2020-07-11,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,4,0,4,2,9,200,9,NA,NA,NA,0,0,0,0.222222222222222,0,0.493833841502414,NA,NA,NA,0,0,0,0.419287211740042,0.37500539759486,0.463569025885224
2020-07-12,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,2,8,200,8,NA,NA,NA,0,0,0,0.25,0,0.550056979772207,NA,NA,NA,0,0,0,0.471698113207547,0.424182283944232,0.519213942470862
2020-07-13,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,1,0,1,2,8,200,8,NA,NA,NA,0,0,0,0.25,0,0.550056979772207,NA,NA,NA,0,0,0,0.471698113207547,0.424182283944232,0.519213942470862
2020-07-14,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,1,0,1,1,7,100,7,NA,NA,NA,0,0,0,0.142857142857143,0,0.402082007388211,NA,NA,NA,0,0,0,0.269541778975741,0.224390311284278,0.314693246667205
2020-07-15,"-99","Tokelau","TK","TKL",0,1,0,1,0,2,0,2,1,8,100,8,0,0,0,0,0,0,0.125,0,0.354172303767662,0,0,0,0,0,0,0.235849056603774,0.195440642027787,0.276257471179761
2020-07-16,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,6,0,6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-17,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,1,0,1,0,6,0,6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-18,"-99","Tokelau","TK","TKL",0,1,0,1,0,2,0,2,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-19,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,4,0,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-20,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,3,0,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-21,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,3,0,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-22,"-99","Tokelau","TK","TKL",0,1,0,1,0,2,0,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-23,"-99","Tokelau","TK","TKL",0,1,0,1,0,3,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,3,0,3,0,4,0,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-25,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,4,0,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-26,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,4,0,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-27,"-99","Tokelau","TK","TKL",0,1,0,1,0,3,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,3,0,3,0,5,0,5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-29,"-99","Tokelau","TK","TKL",0,1,0,1,0,3,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,5,0,5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-07-31,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,5,0,5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-01,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,4,0,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-02,"-99","Tokelau","TK","TKL",0,2,0,2,0,4,0,4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,3,0,3,0,6,0,6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-04,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,3,0,3,0,6,0,6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-05,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,5,0,5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-06,"-99","Tokelau","TK","TKL",0,1,0,1,0,3,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,3,0,3,0,5,0,5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-08,"-99","Tokelau","TK","TKL",0,1,0,1,0,4,0,4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,6,0,6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-10,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,5,0,5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-11,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,5,0,5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-12,"-99","Tokelau","TK","TKL",0,1,0,1,0,3,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,5,0,5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
2020-08-14,"-99","Tokelau","TK","TKL",0,1,0,1,0,3,0,3,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,"-99","Tokelau","TK","TKL",NA,NA,NA,NA,0,2,0,2,0,6,0,6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0
