"date","region","country","ISO2","ISO3","count","count_local","count_7days","count_local_7days","count_14days","count_local_14days","p_cli","p_cli_low","p_cli_high","slope_cli_7days","slope_cli_14days","p_cliWHO","p_cliWHO_low","p_cliWHO_high","slope_cliWHO_7days","slope_cliWHO_14days","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_7days","p_cli_7days_low","p_cli_7days_high","p_cliWHO_7days","p_cliWHO_7days_low","p_cliWHO_7days_high","p_cli_local_7days","p_cli_local_7days_low","p_cli_local_7days_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-06-04,"-99","Antarctica","AQ","ATA",8,8,45,42,89,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-05,"-99","Antarctica","AQ","ATA",8,8,48,45,91,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-06,"-99","Antarctica","AQ","ATA",5,5,48,45,92,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-07,"-99","Antarctica","AQ","ATA",5,5,46,44,89,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-08,"-99","Antarctica","AQ","ATA",5,5,44,42,89,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-09,"-99","Antarctica","AQ","ATA",3,3,41,39,84,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-10,"-99","Antarctica","AQ","ATA",7,7,41,41,84,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-11,"-99","Antarctica","AQ","ATA",4,4,37,37,82,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-12,"-99","Antarctica","AQ","ATA",15,14,44,43,92,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-13,"-99","Antarctica","AQ","ATA",9,9,48,47,96,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-14,"-99","Antarctica","AQ","ATA",9,9,52,51,98,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-15,"-99","Antarctica","AQ","ATA",10,10,57,56,101,98,NA,NA,NA,NA,0.00339787196930054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0495049504950495,0.00720044245137853,0.0918094585387205,0.0396039603960396,0.0015690941678831,0.0776388266241961,0.108910891089109,0.0481556669171489,0.169666115261069,NA,NA,NA
2020-06-16,"-99","Antarctica","AQ","ATA",6,6,60,59,101,98,NA,NA,NA,NA,0.000872143729286589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0495049504950495,0.00720044245137853,0.0918094585387205,0.0396039603960396,0.0015690941678831,0.0776388266241961,0.108910891089109,0.0481556669171489,0.169666115261069,NA,NA,NA
2020-06-17,"-99","Antarctica","AQ","ATA",5,4,58,56,99,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-18,"-99","Antarctica","AQ","ATA",7,7,61,59,98,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-19,"-99","Antarctica","AQ","ATA",7,7,53,52,97,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-20,"-99","Antarctica","AQ","ATA",11,11,55,54,103,101,NA,NA,NA,NA,0.00341372912801484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058252427184466,0.0130195986446435,0.103485255724289,0.0485436893203883,0.00703965686860895,0.0900477217721677,0.116504854368932,0.0545459722981467,0.178463736439717,0.00488076976711756,0.00326774903230679,0.00649379050192833
2020-06-21,"-99","Antarctica","AQ","ATA",6,6,52,51,104,102,NA,NA,NA,NA,0.000488400488400486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0576923076923077,0.0128810900419712,0.102503525342644,0.0480769230769231,0.00696188644465477,0.0891919597091914,0.105769230769231,0.0466626415395711,0.16487581999889,0.00579950289975145,0.00405065836680335,0.00754834743269955
2020-06-22,"-99","Antarctica","AQ","ATA",4,4,46,45,103,101,NA,NA,NA,NA,-0.00243692815121387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058252427184466,0.0130195986446435,0.103485255724289,0.0485436893203883,0.00703965686860895,0.0900477217721677,0.106796116504854,0.04714995361485,0.166442279394859,0.00585692372054107,0.00409081489888924,0.00762303254219289
2020-06-23,"-99","Antarctica","AQ","ATA",5,5,45,44,105,103,NA,NA,NA,NA,-0.00536225679082822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0571428571428571,0.01274547480853,0.101540239477184,0.0476190476190476,0.00688578993858479,0.0883523052995104,0.104761904761905,0.046185270805592,0.163338538718218,0.0058799398331738,0.00412764910055062,0.00763223056579698
2020-06-24,"-99","Antarctica","AQ","ATA",5,5,45,45,103,101,NA,NA,NA,NA,-0.00357800929229501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0485436893203883,0.00703965686860895,0.0900477217721677,0.0388349514563107,0.00152369733902438,0.076146205573597,0.087378640776699,0.0328433748143624,0.141913906739036,0.00613582485009064,0.00432840842396436,0.00794324127621692
2020-06-25,"-99","Antarctica","AQ","ATA",3,3,41,41,102,100,NA,NA,NA,NA,-0.00587539444682302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0490196078431373,0.00711915634996514,0.0909200593363094,0.0392156862745098,0.00154609856716601,0.0768852739818536,0.0784313725490196,0.0262570578158572,0.130605687282182,0.00619718309859155,0.0043717488592814,0.0080226173379017
2020-06-26,"-99","Antarctica","AQ","ATA",5,5,39,39,92,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-27,"-99","Antarctica","AQ","ATA",9,9,37,37,92,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-28,"-99","Antarctica","AQ","ATA",5,5,36,36,88,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-29,"-99","Antarctica","AQ","ATA",4,3,36,35,82,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-30,"-99","Antarctica","AQ","ATA",3,3,34,33,79,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,"-99","Antarctica","AQ","ATA",7,7,36,35,81,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-02,"-99","Antarctica","AQ","ATA",6,5,39,37,80,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-03,"-99","Antarctica","AQ","ATA",7,7,41,39,80,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-04,"-99","Antarctica","AQ","ATA",7,6,39,36,76,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-05,"-99","Antarctica","AQ","ATA",7,6,41,37,77,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-06,"-99","Antarctica","AQ","ATA",4,4,41,38,77,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-07,"-99","Antarctica","AQ","ATA",7,7,45,42,79,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-08,"-99","Antarctica","AQ","ATA",5,5,43,40,79,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-09,"-99","Antarctica","AQ","ATA",12,12,49,47,88,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-10,"-99","Antarctica","AQ","ATA",8,8,50,48,91,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-11,"-99","Antarctica","AQ","ATA",11,10,54,52,93,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-12,"-99","Antarctica","AQ","ATA",8,7,55,53,96,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-13,"-99","Antarctica","AQ","ATA",7,7,58,56,99,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-14,"-99","Antarctica","AQ","ATA",11,11,62,60,107,102,NA,NA,NA,NA,0.00301603158746016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121495327102804,0.0595928501059628,0.183397804099645,0.102803738317757,0.0452591637555271,0.160348312879987,0.130841121495327,0.0669444969154315,0.194737746075223,0.00814692074012704,0.00607659229398804,0.010217249186266
2020-07-15,"-99","Antarctica","AQ","ATA",7,5,64,60,107,100,NA,NA,NA,NA,0.000685029256457831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11214953271028,0.0523600425416418,0.171939022878919,0.0934579439252336,0.0383063216543397,0.148609566196128,0.14018691588785,0.0744041745516548,0.205969657224046,0.00845070422535211,0.00632147448948763,0.0105799339612166
2020-07-16,"-99","Antarctica","AQ","ATA",7,7,59,55,108,102,NA,NA,NA,NA,0.00526140526140526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0925925925925926,0.0379255605977061,0.147259624587479,0.0740740740740741,0.0246819786383199,0.123466169509828,0.138888888888889,0.0736660704825708,0.204111707295207,0.00883733775200221,0.00668181791341909,0.0109928575905853
