ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B2,B4,E5,B0.NA,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,B0.1,B0.2,D1.-88,D2.-88,D4.-88,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cases_infected,p_cases_infected_smooth,p_cases_active
AG,ATG,Antigua,Barbuda,2020-10-04,2020-05-02,2,100,4,28054.1402070697,3,23753.4794022524,275,91,7,4,2468413.14559538,66,378,275,259,100,6,84,10,11,78,11,12,75,13,23,67,10,18,72,10,16,76,8,11,78,11,17,75,8,7,81,12,6,83,11,14,75,11,20,67,13,26,73,1,13,9,78,18,77,5,8,5,87,5,3,1,91,34,52,14,51,33,16,24,58,18,25,58,17,16,66,18,19,65,16,33,56,11,16,6,3,6,69,17,83,0,38,8,4,7,4,14,25,41,16,6,14,23,10,4,9,13,36,28,14,4,14,15,25,28,27,18,7,19,29,22,15,12,20,31,31,28,4,4,33,25,22,9,6,1,1,1,35,28,13,25,34,77,0.04,0.0384072934108425,0.0113652531210706,0.00013223507233371,0.03,0.0334344809563718,0.00962297557223676,0.000121785094017374,0.0425630707320848,0.00492231932496402,,,,,,0.04,0.0384072934108425,0.0113413486056137,0.000131958523594514,0.03,0.0334344809563718,0.00960273558586273,0.000121530174374633,0.0424730955174668,0.00491216471146181,,,,,,,,0.04
AG,ATG,Antigua,Barbuda,2020-10-15,2020-05-04,1,100,4,28054.1402070697,3,23753.4794022524,275,92,7,4,2492912.89004498,67,380,275,262,100,6,85,9,11,79,10,12,76,12,23,68,9,18,73,9,16,77,7,11,79,10,17,76,7,7,82,11,6,84,10,14,76,10,21,67,12,25,74,1,12,9,79,17,78,5,8,5,87,4,3,1,92,34,53,13,51,34,15,24,59,17,25,59,16,16,67,17,18,66,16,32,57,11,16,6,3,6,69,16,84,0,39,8,4,7,4,14,24,42,16,6,13,23,10,4,9,13,37,27,14,4,14,15,26,27,27,18,7,20,28,22,15,13,20,30,31,29,4,4,32,26,22,9,6,1,1,1,34,28,14,25,33,77,0.04,0.0384072934108425,0.0112535581644666,0.000130942894322954,0.03,0.0334344809563718,0.00952840329764747,0.000120593977011121,0.04210042865891,0.00486999203961898,,,,,,0.04,0.0384072934108425,0.0112446687143749,0.000130840041026046,0.03,0.0334344809563718,0.00952087658793216,0.000120499169707724,0.0420932262069389,0.00487116715927025,,,,,,,,0.04
AG,ATG,Antigua,Barbuda,2020-10-16,2020-05-06,1,100,4,28054.1402070697,3,23753.4794022524,275,92,7,4,2499227.01622045,67,380,275,263,100,6,85,9,11,79,10,12,76,12,23,68,9,18,73,9,16,77,7,11,79,10,17,76,7,7,82,11,6,84,10,14,76,10,21,67,12,25,74,1,12,9,79,17,78,5,8,5,87,4,3,1,92,35,52,13,51,34,15,24,59,17,26,58,16,16,67,17,18,66,16,33,56,11,16,7,3,6,68,17,83,0,39,8,4,7,4,14,24,41,16,6,14,23,10,4,9,13,37,27,14,4,14,15,26,27,27,19,7,20,27,22,15,14,19,30,30,30,4,4,32,25,23,9,6,1,1,1,34,28,14,25,33,77,0.04,0.0384072934108425,0.0112251268192097,0.000130613953911225,0.03,0.0334344809563718,0.00950433043820665,0.000120290766346969,0.04210042865891,0.00486999203961898,,,,,,0.04,0.0384072934108425,0.0112414401935423,0.000130802689925741,0.03,0.0334344809563718,0.00951814299486781,0.000120464739966356,0.042074286748409,0.00486961016299538,,,,,,,,0.04
AG,ATG,Antigua,Barbuda,2020-10-24,2020-05-08,1,100,4,28054.1402070697,3,23753.4794022524,273,92,7,4,2500401.02433192,67,380,273,266,100,6,85,9,11,79,10,12,76,12,24,67,9,18,73,9,16,77,7,11,79,10,17,76,7,7,82,11,6,84,10,14,76,10,20,68,12,24,75,1,12,9,79,17,78,5,8,5,87,4,3,1,92,35,51,14,50,34,16,24,58,18,26,57,17,16,66,18,19,65,16,34,55,11,16,7,4,6,67,17,83,0,38,8,5,7,4,14,24,41,15,7,14,23,10,4,8,13,38,27,14,4,14,14,27,27,26,19,7,21,27,22,14,14,20,30,29,30,4,5,32,25,22,10,6,1,1,1,34,27,15,25,33,77,0.04,0.0384072934108425,0.0112198563086757,0.000130552974956875,0.03,0.0334344809563718,0.00949986788963147,0.000120234557322334,0.0417942437232088,0.00485302609133793,,,,,,0.0399959748233927,0.03840350818348,0.0112211341316614,0.000130567738665226,0.0299969811175446,0.0334311679492404,0.00950094982412475,0.0001202481691205,0.0419083767805512,0.00485910977996387,,,,,,,,0.0399959748233927
AG,ATG,Antigua,Barbuda,2020-11-09,2020-05-14,2,101,4,28054.1402070697,3,23753.4794022524,274,93,7,4,2625810.17956651,67,376,274,273,101,7,85,9,10,81,10,11,78,12,25,67,9,19,73,9,16,78,7,11,80,10,16,78,7,6,84,11,5,86,10,14,77,10,19,70,12,25,75,1,12,10,79,17,79,5,8,5,88,4,3,1,93,36,51,14,51,34,16,25,58,18,27,57,17,17,66,18,19,66,16,34,55,12,15,7,4,7,68,18,83,0,38,8,5,6,5,14,25,41,15,7,14,24,10,4,8,12,39,28,14,4,13,14,28,28,26,18,7,22,28,22,13,14,21,31,30,30,4,4,33,24,22,10,7,1,1,1,35,26,15,26,34,77,0.0396039603960396,0.0380348662281565,0.0106839940013109,0.000124351423941023,0.0297029702970297,0.0331085145091172,0.00904615253116804,0.000114518353281074,0.0414962895653491,0.00481037544954973,,,,,,0.0422279888100361,0.039130882177883,0.0125159891018632,0.000129019930338557,0.0323368362777254,0.0343800869582409,0.0109504661174475,0.000120207453946536,0.0414465127748634,0.00480472850291721,,,,,,,,0.0422279888100361
AG,ATG,Antigua,Barbuda,2020-11-15,2020-05-14,1,102,4,28054.1402070697,3,23753.4794022524,274,94,7,4,2862394.23604545,68,376,274,275,102,7,86,9,10,82,10,11,79,12,25,68,9,19,74,9,16,79,7,11,81,10,16,79,7,6,85,11,5,87,10,14,78,10,19,71,12,25,76,1,12,10,80,18,79,5,8,6,88,4,3,1,94,37,51,14,52,34,16,25,59,18,27,58,17,17,67,18,19,67,16,34,56,12,15,7,4,7,69,19,83,0,39,8,5,6,5,14,25,42,15,7,14,24,10,4,8,12,40,28,14,4,14,14,28,28,26,18,8,22,28,22,13,14,21,32,31,30,4,4,33,24,22,11,7,1,1,1,35,27,15,26,34,78,0.0392156862745098,0.0376695877073438,0.00980093512409665,0.000114124366508408,0.0294117647058824,0.032788840416564,0.00829846535572581,0.000105092748891754,0.041054839676356,0.00476029706886807,,,,,,0.0472701452933621,0.0412343710882227,0.0184587900526036,0.00014829027513679,0.037374872564203,0.0367844693202859,0.0169643135394855,0.000141058163135718,0.0414397750937019,0.00480310935338753,,,,,,,,0.0472701452933621
AG,ATG,Antigua,Barbuda,2020-11-17,2020-05-15,1,100,5,46089.0321492193,4,41788.371344402,274,92,7,4,2849854.42722598,67,376,274,272,100,8,83,9,11,79,10,12,76,12,26,65,9,20,71,9,17,76,7,11,79,10,16,77,7,6,83,11,5,85,10,14,76,10,17,71,12,25,74,1,12,10,78,19,76,5,9,6,85,4,3,2,91,38,49,13,52,33,15,26,57,17,28,56,16,17,66,17,19,66,15,34,55,11,15,7,4,7,67,19,81,0,38,8,5,6,5,14,24,41,15,7,14,23,10,4,8,11,40,27,14,4,14,14,27,27,25,18,8,22,27,21,13,14,21,31,31,29,4,4,32,24,22,10,7,1,1,1,34,26,15,26,33,78,0.05,0.042716424707947,0.0161724162851651,0.00014644808801776,0.04,0.0384072934108425,0.0146633354129173,0.000139555018563037,0.0419473361910594,0.00486151788416134,,,,,,0.0495600775091495,0.0421756063304778,0.0218225080507472,0.000159253644756293,0.0396618732854563,0.0378552953988787,0.020352485525982,0.000152702188449664,0.0414343733705061,0.00480167681901292,0.00159334625152491,0.00174685990752225,0.00161031221424271,0.00179162499001988,-0.000173120357826774,,,0.0495600775091495
AG,ATG,Antigua,Barbuda,2020-11-22,2020-05-15,1,101,5,46089.0321492193,4,41788.371344402,274,93,7,4,2989964.12280979,67,378,274,272,101,8,84,9,11,80,10,13,76,12,26,66,9,21,71,9,17,77,7,11,80,10,16,78,7,6,84,11,5,86,10,14,77,10,17,72,12,25,75,1,12,10,79,19,77,5,9,6,86,4,3,2,92,38,50,13,52,34,15,26,58,17,28,57,16,17,67,17,20,66,15,34,56,11,15,7,4,7,68,19,82,0,39,8,5,6,5,14,24,41,16,7,14,23,10,4,8,11,41,27,14,5,14,14,27,27,26,18,8,22,27,21,13,14,22,31,31,29,4,4,33,24,22,10,7,1,1,1,35,26,15,26,34,79,0.0495049504950495,0.042304508043671,0.0154145769835885,0.000139639282549718,0.0396039603960396,0.0380348662281565,0.0139762116292993,0.000133061842513351,0.0414962895653491,0.00481037544954973,,,,,,0.0550927045290219,0.0444176059858352,0.0309622629204027,0.000188409243427676,0.0451827242477615,0.0403915982183396,0.0295465810545471,0.000183449588137125,0.0414368991081783,0.00479757253684044,0.00251545075483697,0.00328626570100464,0.00253045404129358,0.0033376174111025,-0.000109387849793438,,,0.0550927045290219
AG,ATG,Antigua,Barbuda,2020-11-23,2020-05-15,1,102,6,127230.028114789,5,122929.367309971,274,94,7,4,3071105.11877536,68,392,274,272,102,9,84,9,12,80,10,13,77,12,27,66,9,22,71,9,17,78,7,12,80,10,17,78,7,6,85,11,5,87,10,15,77,10,18,72,12,25,76,1,12,10,80,19,78,5,9,6,87,4,3,2,93,39,50,13,53,34,15,26,59,17,28,58,16,17,68,17,20,67,15,34,57,11,15,7,4,7,69,20,82,0,39,9,5,6,5,14,24,41,16,7,15,23,10,4,9,11,41,27,14,6,14,14,27,27,26,18,8,23,27,21,14,14,22,31,32,29,4,4,33,24,23,10,7,1,1,1,35,26,15,26,35,80,0.0588235294117647,0.0456624358497672,0.04142809288323,0.000222874596133769,0.0490196078431373,0.0419004514931721,0.0400277302650555,0.000219235347103098,0.041054839676356,0.00476029706886807,,,,,,0.0560285143492341,0.0447926154244149,0.0325297817609013,0.000193251220540077,0.0461147284658423,0.0408123025712325,0.0311234680231891,0.000188543520309521,0.0414479812044018,0.00479750603181407,0.00267141905820568,0.00354805692789317,0.00268578807764039,0.00360088750472022,-0.000104384257334523,,,0.0560285143492341
AG,ATG,Antigua,Barbuda,2020-11-25,2020-05-16,1,100,6,127230.028114789,5,122929.367309971,274,93,7,4,3106583.35723152,67,377,274,272,100,9,82,9,12,78,10,13,75,12,26,65,9,22,69,9,17,76,7,12,78,10,17,76,7,6,83,11,5,85,10,15,75,10,18,70,12,24,75,1,12,10,78,20,77,3,9,7,84,4,3,2,91,39,49,12,53,33,14,26,58,16,28,57,15,16,68,16,19,67,14,33,57,10,15,6,4,7,68,21,79,0,40,9,5,6,5,13,22,40,16,8,15,21,10,4,8,11,41,26,14,6,13,14,27,26,26,17,8,23,26,20,14,14,22,30,31,29,4,4,32,24,23,10,6,1,1,1,34,26,15,25,34,80,0.06,0.046546565661405,0.0409549699732415,0.000220383659771278,0.05,0.042716424707947,0.0395705999724153,0.000216783201573143,0.0414962895653491,0.00481037544954973,,,,,,0.0577193756774165,0.0454656578696418,0.0351665323971067,0.0002011740234914,0.0477950427645328,0.0415625097822819,0.033776574248945,0.000196883188934718,0.0414862943777702,0.00479882157522027,0.00295390014233729,0.00399089971090755,0.00296634360783137,0.0040459374041367,-7.03470671301748e-05,,,0.0577193756774165
