"date","region","country","ISO2","ISO3","p_cli_local","p_cli_local_low","p_cli_local_high","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_7days","p_cli_local_7days_low","p_cli_local_7days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-07-04,"-99","Pitcairn","PN","PCN",0.00943396226415094,0,0.0278367638059564,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.00377358490566038,0,0.0111557073357215,0.00235849056603774,0,0.00697559278741737
2020-07-05,"-99","Pitcairn","PN","PCN",0.0754716981132075,0.00435651669249849,0.146586879533917,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.222222222222222,0,0.493833841502414,0.0157232704402516,0.00205024625527756,0.0293962946252256,0.010482180293501,0.00134259428926934,0.0196217662977328
2020-07-06,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.25,0,0.550056979772207,0.0157232704402516,0.00205024625527756,0.0293962946252256,0.0117924528301887,0.00151722832135996,0.0220676773390174
2020-07-07,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.285714285714286,0,0.620372146798186,0.0157232704402516,0.00205024625527756,0.0293962946252256,0.0134770889487871,0.00174398896693721,0.0252101889306369
2020-07-08,"-99","Pitcairn","PN","PCN",0,0,0,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.375,0.0395260980530331,0.710473901946967,0.0157232704402516,0.00205024625527756,0.0293962946252256,0.0117924528301887,0.00151722832135996,0.0220676773390174
2020-07-09,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.375,0.0395260980530331,0.710473901946967,0.0235849056603774,0.00315744068562359,0.0440123706351311,0.0117924528301887,0.00151722832135996,0.0220676773390174
2020-07-10,"-99","Pitcairn","PN","PCN",0,0,0,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.375,0.0395260980530331,0.710473901946967,0.0188679245283019,0.00248652674456564,0.0352493223120381,0.0117924528301887,0.00151722832135996,0.0220676773390174
2020-07-11,"-99","Pitcairn","PN","PCN",0,0,0,0.222222222222222,0,0.493833841502414,0.222222222222222,0,0.493833841502414,0.333333333333333,0.0253547057000716,0.641311960966595,0.0188679245283019,0.000552965022852563,0.0371828840337512,0.010482180293501,0.00134259428926934,0.0196217662977328
2020-07-12,"-99","Pitcairn","PN","PCN",0,0,0,0.181818181818182,0,0.409744941200983,0.181818181818182,0,0.409744941200983,0.272727272727273,0.00954012095691376,0.535914424497632,0,0,0,0.00857632933104631,0.00109128838815665,0.016061370273936
2020-07-13,"-99","Pitcairn","PN","PCN",0,0,0,0.166666666666667,0,0.377525218646943,0.166666666666667,0,0.377525218646943,0.25,0.0050045019324933,0.494995498067507,0,0,0,0.00786163522012579,0.000997875063912522,0.014725395376339
2020-07-14,"-99","Pitcairn","PN","PCN",0,0,0,0.153846153846154,0,0.349976323034732,0.153846153846154,0,0.349976323034732,0.230769230769231,0.00173853632193746,0.459799925216524,0,0,0,0.00725689404934688,0.000919184804384089,0.0135946032943097
2020-07-15,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.166666666666667,0,0.377525218646943,0.166666666666667,0,0.377525218646943,0.25,0.0050045019324933,0.494995498067507,0,0,0,0.00786163522012579,0.000997875063912522,0.014725395376339
2020-07-16,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.2,0,0.447918012921825,0.2,0,0.447918012921825,0.3,0.0159742349106747,0.584025765089325,0,0,0,0.00943396226415094,0.00120397921936795,0.0176639453089339
2020-07-17,"-99","Pitcairn","PN","PCN",0,0,0,0.181818181818182,0,0.409744941200983,0.181818181818182,0,0.409744941200983,0.272727272727273,0.00954012095691376,0.535914424497632,0,0,0,0.00857632933104631,0.00109128838815665,0.016061370273936
2020-07-18,"-99","Pitcairn","PN","PCN",0,0,0,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.2,0,0.447918012921825,0,0,0,0.00754716981132075,0.000179041938736092,0.0149152976839054
2020-07-19,"-99","Pitcairn","PN","PCN",0,0,0,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0,0,0,0,0,0
2020-07-20,"-99","Pitcairn","PN","PCN",0,0,0,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0,0,0,0,0,0
2020-07-21,"-99","Pitcairn","PN","PCN",0,0,0,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0,0,0,0,0,0
2020-07-22,"-99","Pitcairn","PN","PCN",0.0188679245283019,0,0.0554978435392005,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0.00157232704402516,0,0.00465160774558715
2020-07-23,"-99","Pitcairn","PN","PCN",0,0,0,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0.00145137880986938,0,0.00429396392305433
2020-07-24,"-99","Pitcairn","PN","PCN",0,0,0,0,0,0,0,0,0,0,0,0,0.00269541778975741,0,0.00797121493606835,0.00145137880986938,0,0.00429396392305433
2020-07-25,"-99","Pitcairn","PN","PCN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00929836431956434,0.00157232704402516,0,0.00465160774558715
2020-07-26,"-99","Pitcairn","PN","PCN",0.0754716981132075,0.00435651669249849,0.146586879533917,0,0,0,0,0,0,0,0,0,0.0157232704402516,0.00205024625527756,0.0293962946252256,0.00857632933104631,0.00109128838815665,0.016061370273936
2020-07-27,"-99","Pitcairn","PN","PCN",0,0,0,0,0,0,0,0,0,0,0,0,0.0157232704402516,0.00205024625527756,0.0293962946252256,0.00857632933104631,0.00109128838815665,0.016061370273936
2020-07-28,"-99","Pitcairn","PN","PCN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0188679245283019,0.00248652674456564,0.0352493223120381,0.00943396226415094,0.00120397921936795,0.0176639453089339
2020-07-29,"-99","Pitcairn","PN","PCN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512,0.00943396226415094,0.00120397921936795,0.0176639453089339
2020-07-30,"-99","Pitcairn","PN","PCN",0,0,0,0,0,0,0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512,0.00857632933104631,0.00109128838815665,0.016061370273936
2020-07-31,"-99","Pitcairn","PN","PCN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0251572327044025,0.000815681589675536,0.0494987838191295,0.00943396226415094,0.00120397921936795,0.0176639453089339
2020-08-01,"-99","Pitcairn","PN","PCN",0,0,0,0,0,0,0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512,0.00943396226415094,0.00120397921936795,0.0176639453089339
2020-08-02,"-99","Pitcairn","PN","PCN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.010482180293501,0.00134259428926934,0.0196217662977328
2020-08-03,"-99","Pitcairn","PN","PCN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.0117924528301887,0.00151722832135996,0.0220676773390174
2020-08-04,"-99","Pitcairn","PN","PCN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117924528301887,0.00151722832135996,0.0220676773390174
2020-08-05,"-99","Pitcairn","PN","PCN",0.0188679245283019,0,0.0554978435392005,0,0,0,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0.0117924528301887,0.00151722832135996,0.0220676773390174
2020-08-06,"-99","Pitcairn","PN","PCN",1,1,1,0,0,0,0,0,0,0,0,0,0.476415094339623,0.409184573479304,0.543645615199941,0.247641509433962,0.206555941263056,0.288727077604869
2020-08-07,"-99","Pitcairn","PN","PCN",0.679245283018868,0.553581538197777,0.804909027839959,0.125,0,0.354172303767662,0,0,0,0,0,0,0.516981132075472,0.456816045147484,0.57714621900346,0.332547169811321,0.28770340355143,0.377390936071212
2020-08-08,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.125,0,0.354172303767662,0,0,0,0,0,0,0.64622641509434,0.581863572741374,0.710589257447305,0.332547169811321,0.28770340355143,0.377390936071212
2020-08-09,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.142857142857143,0,0.402082007388211,0,0,0,0,0,0,0.64622641509434,0.581863572741374,0.710589257447305,0.369272237196765,0.3201638762917,0.418380598101831
2020-08-10,"-99","Pitcairn","PN","PCN",0,0,0,0.142857142857143,0,0.402082007388211,0,0,0,0,0,0,0.516981132075472,0.456816045147484,0.57714621900346,0.369272237196765,0.3201638762917,0.418380598101831
2020-08-11,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.142857142857143,0,0.402082007388211,0,0,0,0,0,0,0.64622641509434,0.581863572741374,0.710589257447305,0.369272237196765,0.3201638762917,0.418380598101831
2020-08-12,"-99","Pitcairn","PN","PCN",0,0,0,0.125,0,0.354172303767662,0,0,0,0,0,0,0.641509433962264,0.576955821608876,0.706063046315652,0.32311320754717,0.278598806103348,0.367627608990991
2020-08-13,"-99","Pitcairn","PN","PCN",0,0,0,0.125,0,0.354172303767662,0,0,0,0,0,0,0.169811320754717,0.1192693835396,0.220353257969834,0.32311320754717,0.278598806103348,0.367627608990991
2020-08-14,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.125,0,0.354172303767662,0,0,0,0,0,0,0,0,0,0.32311320754717,0.278598806103348,0.367627608990991
2020-08-15,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.142857142857143,0,0.402082007388211,0,0,0,0,0,0,0,0,0,0.369272237196765,0.3201638762917,0.418380598101831
2020-08-16,"-99","Pitcairn","PN","PCN",0,0,0,0.125,0,0.354172303767662,0,0,0,0,0,0,0,0,0,0.32311320754717,0.278598806103348,0.367627608990991
2020-08-17,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.125,0,0.354172303767662,0,0,0,0,0,0,0,0,0,0.32311320754717,0.278598806103348,0.367627608990991
2020-08-18,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.142857142857143,0,0.402082007388211,0,0,0,0,0,0,0,0,0,0.369272237196765,0.3201638762917,0.418380598101831
2020-08-19,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.166666666666667,0,0.464865690619526,0,0,0,0,0,0,0,0,0,0.427672955974843,0.373296292093505,0.48204961985618
2020-08-20,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.2,0,0.550609016230633,0,0,0,0,0,0,0,0,0,0.135849056603774,0.0945967467013698,0.177101366506177
2020-08-21,"-99","Pitcairn","PN","PCN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,"-99","Pitcairn","PN","PCN",0.0754716981132075,0.00435651669249849,0.146586879533917,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.0251572327044025,0.000815681589675536,0.0494987838191295,0.0125786163522013,0.000329571335091925,0.0248276613693106
2020-08-23,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.0377358490566038,0.00145985060668707,0.0740118475065205,0.0125786163522013,0.000329571335091925,0.0248276613693106
2020-08-24,"-99","Pitcairn","PN","PCN",0,0,0,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.285714285714286,0,0.620372146798186,0.0188679245283019,0.000552965022852563,0.0371828840337512,0.0107816711590297,0.000272940662938622,0.0212904016551207
2020-08-25,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.285714285714286,0,0.620372146798186,0.0188679245283019,0.000552965022852563,0.0371828840337512,0.0107816711590297,0.000272940662938622,0.0212904016551207
2020-08-26,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.333333333333333,0,0.71052857802539,0.0188679245283019,0.000552965022852563,0.0371828840337512,0.0125786163522013,0.000329571335091925,0.0248276613693106
2020-08-27,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.4,0,0.829406594492118,0.0188679245283019,0.000552965022852563,0.0371828840337512,0.0150943396226415,0.000414222198662526,0.0297744570466205
2020-08-28,"-99","Pitcairn","PN","PCN",0,0,0,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.333333333333333,0,0.71052857802539,0.0188679245283019,0.000552965022852563,0.0371828840337512,0.0125786163522013,0.000329571335091925,0.0248276613693106
2020-08-29,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.285714285714286,0,0.620372146798186,0,0,0,0.0125786163522013,0.000329571335091925,0.0248276613693106
2020-08-30,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.333333333333333,0,0.71052857802539,0,0,0,0.0150943396226415,0.000414222198662526,0.0297744570466205
2020-08-31,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.333333333333333,0,0.71052857802539,0,0,0,0.0150943396226415,0.000414222198662526,0.0297744570466205
2020-09-01,"-99","Pitcairn","PN","PCN",0,0,0,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.285714285714286,0,0.620372146798186,0,0,0,0.0125786163522013,0.000329571335091925,0.0248276613693106
2020-09-02,"-99","Pitcairn","PN","PCN",0,0,0,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.25,0,0.550056979772207,0,0,0,0.0107816711590297,0.000272940662938622,0.0212904016551207
2020-09-03,"-99","Pitcairn","PN","PCN",0.0566037735849057,0,0.118816597672831,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.222222222222222,0,0.493833841502414,0.0141509433962264,0,0.0300502458133923,0.0165094339622642,0.00438067532607174,0.0286381925984566
2020-09-04,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.25,0,0.550056979772207,0.0188679245283019,0,0.0400162181296384,0.0188679245283019,0.00502311649297691,0.0327127325636269
2020-09-05,"-99","Pitcairn","PN","PCN",0,0,0,0,0,0,0,0,0,0.125,0,0.354172303767662,0.0141509433962264,0,0.0300502458133923,0.00808625336927224,0,0.0171994714533938
2020-09-06,"-99","Pitcairn","PN","PCN",0.0188679245283019,0,0.0554978435392005,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.222222222222222,0,0.493833841502414,0.0150943396226415,0.000414222198662526,0.0297744570466205,0.00943396226415094,0.000232561493248209,0.0186353630350537
2020-09-07,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.0150943396226415,0.000414222198662526,0.0297744570466205,0.0125786163522013,0.000329571335091925,0.0248276613693106
2020-09-08,"-99","Pitcairn","PN","PCN",0,0,0,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.0150943396226415,0.000414222198662526,0.0297744570466205,0.0107816711590297,0.000272940662938622,0.0212904016551207
2020-09-09,"-99","Pitcairn","PN","PCN",0,0,0,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.0150943396226415,0.000414222198662526,0.0297744570466205,0.00943396226415094,0.000232561493248209,0.0186353630350537
2020-09-10,"-99","Pitcairn","PN","PCN",0,0,0,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.00377358490566038,0,0.0111557073357215,0.00838574423480084,0.00020239494622651,0.0165690935233752
2020-09-11,"-99","Pitcairn","PN","PCN",0,0,0,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.00314465408805031,0,0.00929836431956434,0.00838574423480084,0.00020239494622651,0.0165690935233752
2020-09-12,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.00377358490566038,0,0.0111557073357215,0.00838574423480084,0.00020239494622651,0.0165690935233752
2020-09-13,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0,0,0,0.00838574423480084,0.00020239494622651,0.0165690935233752
2020-09-14,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0.111111111111111,0,0.316430196199952,0,0,0,0.00838574423480084,0.00020239494622651,0.0165690935233752
2020-09-15,"-99","Pitcairn","PN","PCN",NA,NA,NA,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0,0,0,0.00943396226415094,0.000232561493248209,0.0186353630350537
