"date","region","country","ISO2","ISO3","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,"-99","Romania","RO","ROU",0.0039109316848546,0.00293934498046234,0.00488251838924687,0.0117327950545638,0.0100565778442145,0.0134090122649131,0.00413419155645143,0.00399672373562914,0.00427165937727372
2020-05-06,"Alba","Romania","RO","ROU",0.00321543408360129,0,0.00950742887443011,0.0128617363344051,0.000338785057247576,0.0253846876115627,0.00115270278468725,0.000634692738722225,0.00167071283065228
2020-05-06,"Arad","Romania","RO","ROU",0.00467289719626168,0,0.0111339342972845,0.00467289719626168,0,0.0111339342972845,0.00693738677035924,0.00585599642333349,0.008018777117385
2020-05-06,"Argeș","Romania","RO","ROU",0.00206185567010309,0,0.00609885022783658,0.0144329896907217,0.00381851632991681,0.0250474630515265,0.00171172923555728,0.00120638792154301,0.00221707054957156
2020-05-06,"Bacău","Romania","RO","ROU",0.00635593220338983,0,0.0135253211474545,0.0190677966101695,0.00672973759285226,0.0314058556274867,0.0024436165524977,0.00183114635946811,0.00305608674552728
2020-05-06,"Bihor","Romania","RO","ROU",0.00189753320683112,0,0.00561309972142503,0.00569259962049336,0,0.0121159030644911,0.00657681940700809,0.00562707748647555,0.00752656132754062
2020-05-06,"Bistrița-Năsăud","Romania","RO","ROU",0.00460829493087558,0,0.0136195517218986,0.00921658986175115,0,0.0219308975740252,0.00234762194591775,0.00146315014585117,0.00323209374598432
2020-05-06,"Botoșani","Romania","RO","ROU",0.00671140939597315,0,0.0159815121538179,0.0100671140939597,0,0.021401430450937,0.00484446710861805,0.00375795946116759,0.00593097475606851
2020-05-06,"Brașov","Romania","RO","ROU",0.00290697674418605,0,0.00692990686969336,0.0159883720930233,0.00661585781730357,0.0253608863687429,0.00400977726511219,0.00336066554624913,0.00465888898397526
2020-05-06,"Brăila","Romania","RO","ROU",0,0,0,0.0115384615384615,0,0.0245196740024157,0.000364245647264515,4.50342786926133e-05,0.000683457015836417
2020-05-06,"Bucharest","Romania","RO","ROU",0.00168634064080944,0,0.00359297000335255,0.0112422709387296,0.00634299290371491,0.0161415489737443,0.00352045266001574,0.00314186470071379,0.0038990406193177
2020-05-06,"Buzău","Romania","RO","ROU",0,0,0,0.00940438871473354,0,0.0199961024653176,0.000296665480004747,3.66700741835336e-05,0.00055666088582596
2020-05-06,"Caraș-Severin","Romania","RO","ROU",0,0,0,0.00581395348837209,0,0.0171759192401435,0.000332963374028857,0,0.000709677246422846
2020-05-06,"Cluj","Romania","RO","ROU",0.00171526586620926,0,0.00409041975550659,0.0111492281303602,0.00512243068948531,0.0171760255712351,0.00113369503603531,0.000868265652956692,0.00139912441911392
2020-05-06,"Constanța","Romania","RO","ROU",0.002389486260454,0,0.00569712553157844,0.00597371565113501,0.000753282133954149,0.0111941491683159,0.000814442785394326,0.000548504726116366,0.00108038084467229
2020-05-06,"Covasna","Romania","RO","ROU",0,0,0,0,0,0,0.00221108490566038,0.00109337984133965,0.0033287899699811
2020-05-06,"Călărași","Romania","RO","ROU",0,0,0,0.00628930817610063,0,0.0185773009704059,0.000358251731550036,0,0.000763571657383997
2020-05-06,"Dolj","Romania","RO","ROU",0.00380952380952381,0,0.00907909138525688,0.00571428571428571,0,0.0121619885715307,0.00219645686302751,0.00164586679521024,0.00274704693084478
2020-05-06,"Dâmbovița","Romania","RO","ROU",0.00347222222222222,0,0.0102658274666807,0.00694444444444444,0,0.0165353005187702,0.00132406487917908,0.000744162818928023,0.00190396693943014
2020-05-06,"Galați","Romania","RO","ROU",0,0,0,0.00581395348837209,0,0.0123737874736806,0.00103183962264151,0.00064984513198731,0.00141383411329571
2020-05-06,"Giurgiu","Romania","RO","ROU",0,0,0,0.00909090909090909,0,0.0268275883383194,0.00138480180024234,0.00042586540360071,0.00234373819688397
2020-05-06,"Gorj","Romania","RO","ROU",0,0,0,0.0120967741935484,0,0.0257022658183548,0.00084368768215984,0.000345319651824216,0.00134205571249546
2020-05-06,"Harghita","Romania","RO","ROU",0,0,0,0.00806451612903226,0,0.0191960015325685,0.00192529842125529,0.00117132217260714,0.00267927466990345
2020-05-06,"Hunedoara","Romania","RO","ROU",0.00472813238770686,0,0.0112653596880004,0.00236406619385343,0,0.00699207061793766,0.00210140391665922,0.00150126484072009,0.00270154299259834
2020-05-06,"Ialomița","Romania","RO","ROU",0,0,0,0.00588235294117647,0,0.0173775934247483,0.00854605993340733,0.00664539774874898,0.0104467221180657
2020-05-06,"Iași","Romania","RO","ROU",0.004149377593361,9.15073811704132e-05,0.00820724780555158,0.00829875518672199,0.00257202819283833,0.0140254821806056,0.00129581999882198,0.000983399705852687,0.00160824029179128
2020-05-06,"Ilfov","Romania","RO","ROU",0,0,0,0.0155038759689922,0.000428596010156499,0.030579155927828,0.00110124073122385,0.000544253211109889,0.0016582282513378
2020-05-06,"Maramureș","Romania","RO","ROU",0.00248138957816377,0,0.00733878599765204,0.00744416873449132,0,0.015836471529147,0.00126410412472494,0.000787591526697423,0.00174061672275246
2020-05-06,"Mehedinți","Romania","RO","ROU",0,0,0,0.0132450331125828,0,0.0314794047560814,0.00462326627514682,0.00313702308150146,0.00610950946879218
2020-05-06,"Mureș","Romania","RO","ROU",0.00206185567010309,0,0.00609885022783658,0.0103092783505155,0.00131966311338848,0.0192988935876424,0.00175063217272904,0.00123959056396639,0.00226167378149169
2020-05-06,"Neamț","Romania","RO","ROU",0.00584795321637427,0,0.0139289212404129,0.00584795321637427,0,0.0139289212404129,0.00226857743595419,0.00157496543963938,0.00296218943226899
2020-05-06,"Olt","Romania","RO","ROU",0.00851063829787234,0,0.0202552660407912,0.00851063829787234,0,0.0202552660407912,0.00931352870333199,0.00762658158031164,0.0110004758263524
2020-05-06,"Prahova","Romania","RO","ROU",0.00483870967741936,0,0.0103008614848818,0.00645161290322581,0.000149576485412961,0.0127536493210387,0.00388367328216263,0.00320954282795994,0.00455780373636531
2020-05-06,"Satu Mare","Romania","RO","ROU",0.00404858299595142,0,0.0119675806568139,0.0121457489878543,0,0.0258059849625282,0.000153397760392698,0,0.000365975996778883
2020-05-06,"Sibiu","Romania","RO","ROU",0,0,0,0.00811359026369168,0.000194739885240986,0.0160324406421424,0.0038043269415517,0.00305636301623567,0.00455229086686774
2020-05-06,"Suceava","Romania","RO","ROU",0.00571428571428571,0,0.0121619885715307,0.019047619047619,0.00735497442050112,0.030740263674737,0.0128661275831087,0.0115419615035983,0.0141902936626192
2020-05-06,"Sălaj","Romania","RO","ROU",0,0,0,0.0188679245283019,0,0.0400162181296384,0.000835920706950084,0.000216932235144889,0.00145490917875528
2020-05-06,"Teleorman","Romania","RO","ROU",0,0,0,0.00684931506849315,0,0.0202276729183595,0.000258464719565779,0,0.000616625667912519
2020-05-06,"Timiș","Romania","RO","ROU",0.00523560209424084,0.000658508022454861,0.00981269616602681,0.00732984293193717,0.00191985592189015,0.0127398299419842,0.0014269858886951,0.00109761028094141,0.00175636149644879
2020-05-06,"Tulcea","Romania","RO","ROU",0.0050761421319797,0,0.0149999143539817,0.0101522842639594,0,0.0241507698771207,0.00526769466526195,0.00387921203467798,0.00665617729584591
2020-05-06,"Vaslui","Romania","RO","ROU",0.0136363636363636,0,0.028961507639545,0.0227272727272727,0.00303398156562481,0.0424205638889207,0.0029292668217455,0.00194609244976759,0.00391244119372341
