"date","region","country","ISO2","ISO3","count_14days","count_local_14days","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_cliWHO_14days","p_cliWHO_14days_low","p_cliWHO_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-05-06,"-99","Burundi","BI","BDI",9,9,0.333333333333333,0.0253547057000716,0.641311960966595,0.333333333333333,0.0253547057000716,0.641311960966595,0.333333333333333,0.0253547057000716,0.641311960966595,0.524109014675052,0.47929091321956,0.568927116130544
2020-05-06,"Bujumbura-Rural","Burundi","BI","BDI",1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,"Cankuzo","Burundi","BI","BDI",1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,"Cibitoke","Burundi","BI","BDI",1,1,0,0,0,0,0,0,1,1,1,0,0,0
2020-05-07,"-99","Burundi","BI","BDI",7,7,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.407008086253369,0.357017636887836,0.456998535618902
2020-05-07,"Bujumbura-Rural","Burundi","BI","BDI",1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"Cankuzo","Burundi","BI","BDI",1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,"Cibitoke","Burundi","BI","BDI",1,1,0,0,0,0,0,0,1,1,1,0,0,0
2020-05-08,"-99","Burundi","BI","BDI",7,7,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.407008086253369,0.357017636887836,0.456998535618902
2020-05-08,"Bujumbura-Rural","Burundi","BI","BDI",1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"Cankuzo","Burundi","BI","BDI",1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"Cibitoke","Burundi","BI","BDI",1,1,0,0,0,0,0,0,1,1,1,0,0,0
2020-05-09,"-99","Burundi","BI","BDI",7,7,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.407008086253369,0.357017636887836,0.456998535618902
2020-05-09,"Bujumbura-Rural","Burundi","BI","BDI",2,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"Cankuzo","Burundi","BI","BDI",1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"Cibitoke","Burundi","BI","BDI",2,2,0.5,0,1,0.5,0,1,1,1,1,0.0471698113207547,0.00681131450882176,0.0875283081326877
2020-05-09,"Mwaro","Burundi","BI","BDI",1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-05-10,"-99","Burundi","BI","BDI",7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.274932614555256,0.229500447511578,0.320364781598934
2020-05-10,"Bujumbura-Rural","Burundi","BI","BDI",2,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"Cankuzo","Burundi","BI","BDI",1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,"Cibitoke","Burundi","BI","BDI",2,2,0.5,0,1,0.5,0,1,1,1,1,0.0471698113207547,0.00681131450882176,0.0875283081326877
2020-05-10,"Mwaro","Burundi","BI","BDI",1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-05-11,"-99","Burundi","BI","BDI",7,7,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.274932614555256,0.229500447511578,0.320364781598934
2020-05-11,"Bujumbura-Rural","Burundi","BI","BDI",2,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Cankuzo","Burundi","BI","BDI",1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,"Cibitoke","Burundi","BI","BDI",2,2,0.5,0,1,0.5,0,1,1,1,1,0.0471698113207547,0.00681131450882176,0.0875283081326877
2020-05-11,"Mwaro","Burundi","BI","BDI",1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-05-12,"-99","Burundi","BI","BDI",7,7,0,0,0,0,0,0,0,0,0,0.00539083557951483,0,0.0128418500615798
2020-05-12,"Bujumbura-Rural","Burundi","BI","BDI",3,3,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"Cankuzo","Burundi","BI","BDI",2,2,0.5,0,1,0.5,0,1,0.5,0,1,0.179245283018868,0.106227991401944,0.252262574635791
2020-05-12,"Cibitoke","Burundi","BI","BDI",2,2,0.5,0,1,0.5,0,1,1,1,1,0.0471698113207547,0.00681131450882176,0.0875283081326877
2020-05-12,"Mwaro","Burundi","BI","BDI",1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-05-13,"-99","Burundi","BI","BDI",7,7,0,0,0,0,0,0,0,0,0,0.00539083557951483,0,0.0128418500615798
2020-05-13,"Bujumbura-Rural","Burundi","BI","BDI",3,3,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"Bururi","Burundi","BI","BDI",1,1,0,0,0,0,0,0,0,0,0,1,1,1
2020-05-13,"Cankuzo","Burundi","BI","BDI",2,2,0.5,0,1,0.5,0,1,0.5,0,1,0.179245283018868,0.106227991401944,0.252262574635791
2020-05-13,"Cibitoke","Burundi","BI","BDI",2,2,0.5,0,1,0.5,0,1,1,1,1,0.0471698113207547,0.00681131450882176,0.0875283081326877
