ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,test_recent,positive_recent,weight,Finished,B2,B4,E5,B0.NA,B1_1.1,B1_1.2,B1_1.NA,B1_2.1,B1_2.2,B1_2.NA,B1_3.1,B1_3.2,B1_3.NA,B1_4.1,B1_4.2,B1_4.NA,B1_5.1,B1_5.2,B1_5.NA,B1_6.1,B1_6.2,B1_6.NA,B1_7.1,B1_7.2,B1_7.NA,B1_8.1,B1_8.2,B1_8.NA,B1_9.1,B1_9.2,B1_9.NA,B1_10.1,B1_10.2,B1_10.NA,B1_11.1,B1_11.2,B1_11.NA,B1_12.1,B1_12.2,B1_12.NA,B3.1,B3.2,B3.NA,B5.1,B5.2,B5.NA,B6.1,B6.2,B6.NA,B7.1,B7.2,B7.NA,B8.1,B8.2,B8.3,B8.NA,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C1_m.1,C1_m.2,C1_m.NA,C2.1,C2.2,C2.3,C2.4,C2.NA,C3.1,C3.2,C3.NA,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C5.NA,C6.1,C6.2,C6.3,C6.4,C6.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D3.1,D3.2,D3.3,D3.4,D3.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,E3.1,E3.2,E3.3,E3.4,E3.NA,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E4.NA,E2.1,E2.2,E2.3,E2.NA,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,B0.1,B0.2,D1.-88,D2.-88,D4.-88,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cases_infected,p_cases_infected_smooth,p_cases_active
ZW,ZWE,Zimbabwe,Bulawayo,2020-08-18,2020-05-03,4,100,7,188192.219727988,4,141664.034867667,38,96,5,1,3031897.08947411,69,357,36,207,100,9,85,6,14,81,5,8,86,6,12,83,5,16,82,2,17,77,6,12,82,6,15,79,6,12,82,6,6,88,6,17,77,6,17,72,11,9,89,2,5,4,91,12,84,4,5,6,89,1,4,0,95,42,49,9,60,35,5,29,60,11,36,55,9,16,74,10,27,63,10,39,54,7,20,6,3,9,62,14,86,0,60,11,2,2,5,2,18,34,15,17,17,17,1,6,15,9,46,23,5,8,14,12,40,21,29,18,7,21,25,24,14,13,24,25,47,22,0,4,27,7,31,20,10,2,0,3,27,49,12,9,30,60,0.07,0.0500078962992033,0.0620707808260834,0.00027159358020417,0.04,0.0384072934108425,0.0467245525448355,0.000237559631121358,0.00557511737089202,0.00176765008694524,,,,,,0.0665810548410703,0.0487538301972087,0.0622994452197302,0.000273079932263515,0.0366735142997997,0.0367007378257049,0.046840569667914,0.000238730436785015,0.00553784530470901,0.00176869895797582,,,,,,,,0.0665810548410703
ZW,ZWE,Zimbabwe,Bulawayo,2020-08-21,2020-05-03,1,101,7,188192.219727988,4,141664.034867667,38,96,5,1,3062011.2160376,70,361,36,207,101,9,85,7,14,81,6,9,86,6,12,83,6,16,82,3,17,77,7,12,82,7,15,79,7,12,82,7,6,88,7,17,77,7,17,72,12,10,89,2,5,5,91,13,84,4,5,7,89,1,4,0,96,43,49,9,60,35,6,29,60,12,36,55,10,16,74,11,27,63,11,40,54,7,20,6,3,10,62,15,86,0,61,11,2,2,5,2,18,34,15,17,18,17,1,6,15,9,47,23,5,8,14,12,41,21,29,18,7,22,25,24,14,13,25,25,48,22,0,4,27,8,31,20,10,2,0,3,27,50,12,9,30,61,0.0693069306930693,0.0495312145212828,0.0614603299760338,0.000269010024021123,0.0396039603960396,0.0380348662281565,0.0462650280722967,0.000235279978248552,0.00557511737089202,0.00176765008694524,,,,,,0.06497826612333,0.0481983441598176,0.0623806651077063,0.000273671298631285,0.0350880208753624,0.0359117830008946,0.0468850754840446,0.000239207693545696,0.00552189194307227,0.00176862565412116,,,,,,,,0.06497826612333
ZW,ZWE,Zimbabwe,Bulawayo,2020-08-23,2020-05-04,1,100,7,188192.219727988,4,141664.034867667,38,95,5,1,2968689.63265815,69,360,36,207,100,9,84,7,14,80,6,9,85,6,12,82,6,17,80,3,17,76,7,12,81,7,15,78,7,12,81,7,6,87,7,18,75,7,16,72,12,10,88,2,5,5,90,13,83,4,5,7,88,1,4,0,95,43,48,9,60,34,6,30,58,12,35,55,10,15,74,11,26,63,11,40,53,7,21,6,3,9,61,15,85,0,60,11,2,2,5,2,18,34,15,17,17,17,1,6,15,8,47,23,5,8,14,12,40,21,28,19,7,21,25,24,12,13,26,25,47,22,0,4,27,8,29,20,10,2,1,3,27,49,12,9,30,61,0.07,0.0500078962992033,0.0633923525240599,0.000277180693705643,0.04,0.0384072934108425,0.0477193820833407,0.000242490970318577,0.00563380281690141,0.0017862042216953,,,,,,0.0638374248804071,0.0478029006578103,0.0624148976563425,0.000273976880658671,0.0339792533535766,0.0353600047128928,0.0469143529322576,0.000239480432579765,0.0055145732929084,0.00176902845336804,,,,,,,,0.0638374248804071
ZW,ZWE,Zimbabwe,Bulawayo,2020-08-25,2020-05-07,2,100,6,185973.576898122,3,139445.392037801,36,94,4,0,2986814.96171192,68,325,34,182,100,8,85,7,13,81,6,8,86,6,11,83,6,17,80,3,16,77,7,12,81,7,14,79,7,11,82,7,5,88,7,18,75,7,15,73,12,10,88,2,4,6,90,14,82,4,4,9,87,0,4,0,96,42,49,9,59,35,6,29,59,12,34,56,10,14,75,11,25,64,11,39,53,8,21,5,3,9,62,15,85,0,61,11,2,2,4,3,17,35,14,18,17,16,2,7,15,8,46,22,6,8,15,12,39,20,29,19,8,20,24,25,12,14,25,24,47,22,0,3,28,8,29,20,10,2,1,2,28,49,12,8,31,60,0.06,0.046546565661405,0.0622648470970327,0.000274034658273643,0.03,0.0334344809563718,0.0466869872507526,0.000239254225842979,0.0053940665268205,0.00175727067618561,,,,,,0.0627553401454724,0.0474267357088407,0.0624276250445052,0.000274151584515637,0.0329683442423763,0.0348561087625777,0.0469579946201789,0.000239707278517105,0.00551284171969755,0.00177008919959049,,,,,,,,0.0627553401454724
ZW,ZWE,Zimbabwe,Bulawayo,2020-08-27,2020-05-09,1,100,6,185973.576898122,3,139445.392037801,36,94,4,0,2960774.17449281,68,323,34,182,100,8,85,7,13,81,6,8,86,6,11,83,6,17,80,3,15,78,7,12,81,7,14,79,7,10,83,7,5,88,7,18,75,7,15,73,12,10,88,2,4,6,90,14,81,5,4,9,87,0,4,0,96,41,49,10,59,34,7,29,58,13,33,56,11,14,74,12,25,63,12,38,54,8,21,5,2,9,63,15,85,0,62,10,2,2,4,3,17,35,14,17,18,16,2,7,15,8,47,21,6,8,15,12,40,19,29,19,8,21,23,25,12,15,25,23,48,22,0,3,27,8,29,20,10,3,1,2,27,49,12,8,31,60,0.06,0.046546565661405,0.0628124827959835,0.000276364131684733,0.03,0.0334344809563718,0.0470976115771102,0.000241306543395519,0.0053940665268205,0.00175727067618561,,,,,,0.0618182782398772,0.0470988980097101,0.0624240634795028,0.000274174580010125,0.0321788983569678,0.0344609670605529,0.0470497829848014,0.000239938018845375,0.00551834076646829,0.00177196478008943,,,,,,,,0.0618182782398772
ZW,ZWE,Zimbabwe,Bulawayo,2020-08-28,2020-05-09,1,101,6,185973.576898122,3,139445.392037801,36,95,4,0,2969918.90574102,69,323,34,184,101,8,86,7,13,82,6,8,87,6,11,84,6,17,81,3,15,79,7,12,82,7,14,80,7,10,84,7,5,89,7,18,76,7,16,73,12,10,89,2,4,6,91,14,82,5,4,9,88,0,4,0,97,41,50,10,60,34,7,29,59,13,33,57,11,14,75,12,25,64,12,38,55,8,21,5,2,9,64,15,86,0,63,10,2,2,4,3,17,36,14,17,18,16,2,7,15,8,48,21,6,8,15,12,41,19,29,19,9,21,23,25,12,15,26,23,48,22,1,3,27,8,30,20,10,3,1,2,27,49,12,9,31,61,0.0594059405940594,0.0461002688546413,0.0626190757392819,0.000275541601178591,0.0297029702970297,0.0331085145091172,0.0469525924658231,0.000240581836628523,0.00533728687916976,0.00173882272058775,,,,,,0.0614209067781356,0.0469587411145849,0.0624211256236319,0.000274134370505592,0.0319007908195537,0.0343207500848247,0.0471306588347545,0.000240089467814904,0.00552392745451889,0.0017732130436399,,,,,,,,0.0614209067781356
ZW,ZWE,Zimbabwe,Bulawayo,2020-08-29,2020-05-13,2,100,6,185973.576898122,3,139445.392037801,37,94,4,0,2950840.37357772,67,323,35,180,100,8,85,7,13,81,6,8,86,6,11,83,6,17,80,3,15,78,7,12,81,7,14,79,7,10,83,7,5,88,7,18,75,7,16,72,12,11,87,2,5,6,89,14,81,5,4,9,87,0,4,0,96,40,49,11,59,33,8,28,58,14,33,55,12,14,73,13,24,63,13,38,53,9,21,5,2,9,63,15,85,0,61,10,3,2,4,2,18,33,14,17,19,17,2,7,14,8,47,22,6,8,14,11,41,20,27,19,8,22,24,25,11,13,27,24,46,22,1,3,28,8,29,19,10,3,1,2,28,47,12,9,32,60,0.06,0.046546565661405,0.0630239366938849,0.000277263208310565,0.03,0.0334344809563718,0.0472561624432202,0.000242098741663781,0.00554390170812107,0.00178137584212372,,,,,,0.0610739345784611,0.0468353019062303,0.0624215343495999,0.000274066967534305,0.0317158802586581,0.0342263474857069,0.0472475744414318,0.000240293253154982,0.00553126901768302,0.00177464287642091,-0.000917853377101538,2.03481883116185e-05,-0.000826272340190257,6.78341289196231e-05,-1.09604783766473e-06,,,0.0610739345784611
ZW,ZWE,Zimbabwe,Bulawayo,2020-08-31,2020-05-14,1,100,6,185973.576898122,3,139445.392037801,37,94,4,0,2994080.48328864,66,322,35,171,100,8,85,7,12,82,6,8,86,6,11,83,6,17,80,3,14,79,7,12,81,7,14,79,7,10,83,7,5,88,7,18,75,7,16,72,12,11,87,2,5,6,89,14,81,5,4,9,87,0,4,0,96,41,48,11,60,32,8,28,58,14,34,54,12,14,73,13,24,63,13,39,52,9,22,5,2,9,62,15,85,0,61,10,3,2,4,2,18,32,14,18,19,17,2,7,13,8,48,22,6,8,13,11,42,20,27,18,8,22,25,24,11,13,27,25,46,21,1,3,29,8,29,19,10,2,1,2,29,46,12,9,33,60,0.06,0.046546565661405,0.0621137534331916,0.000273391700528133,0.03,0.0334344809563718,0.0465736952684175,0.000238687826275956,0.00554390170812107,0.00178137584212372,,,,,,0.0605247167972524,0.0466356445293228,0.0624480478870673,0.000273882241316816,0.0316654522823259,0.0341942821991665,0.0476364452502058,0.000240965578235786,0.00555023124808274,0.00177788419099028,-0.000742258221012935,1.12304632268224e-05,-0.000570428098839416,0.000125228294360197,4.72321750174407e-06,,,0.0605247167972524
ZW,ZWE,Zimbabwe,Bulawayo,2020-09-01,2020-05-14,1,101,6,185973.576898122,3,139445.392037801,38,95,4,0,3026256.45255502,66,323,35,171,101,8,86,7,12,83,6,8,87,6,11,84,6,17,81,3,15,79,7,12,82,7,14,80,7,10,84,7,5,89,7,18,76,7,16,73,12,12,87,2,5,7,89,14,82,5,4,9,88,0,4,0,97,41,49,11,61,32,8,29,58,14,35,54,12,14,74,13,24,64,13,39,53,9,22,5,2,9,63,15,86,0,62,10,3,2,4,2,18,33,14,18,19,17,2,7,13,9,48,22,6,8,14,11,42,20,28,18,8,22,25,24,11,14,27,25,46,21,1,3,30,8,29,19,10,2,1,2,30,46,12,9,34,61,0.0594059405940594,0.0461002688546413,0.0614533433678786,0.000270580140589731,0.0297029702970297,0.0331085145091172,0.0460785112643278,0.00023621135039856,0.00563380281690141,0.0017862042216953,,,,,,0.0603143492564166,0.0465560427014073,0.0624822477239142,0.0002737814837065,0.0318166786847211,0.0342645340906361,0.0479330809690533,0.000241490959114341,0.00556112658675804,0.00177957225327033,-0.000587179270665081,1.12250112619614e-05,-0.000360429111475914,0.000169788006132624,7.75888230827411e-06,,,0.0603143492564166
ZW,ZWE,Zimbabwe,Bulawayo,2020-09-02,2020-05-16,2,100,6,185973.576898122,3,139445.392037801,38,94,4,0,3011339.07042741,64,321,35,171,100,8,85,7,12,82,6,8,86,6,11,83,6,17,80,3,15,78,7,12,81,7,14,79,7,10,83,7,5,88,7,17,76,7,15,73,12,12,86,2,5,7,88,14,81,5,4,9,87,0,4,0,96,41,48,11,62,30,8,30,56,14,35,53,12,14,73,13,24,63,13,38,53,9,21,5,2,9,63,14,86,0,61,9,3,2,4,2,19,33,14,16,19,18,2,6,12,8,49,23,5,7,13,11,43,21,27,17,8,22,26,23,10,14,27,26,44,21,1,3,31,8,27,18,10,2,2,2,31,45,11,9,35,60,0.06,0.046546565661405,0.0617577670759362,0.000271876420304393,0.03,0.0334344809563718,0.0463067720959133,0.000237353076504816,0.00569373688942164,0.00180515199026445,,,,,,0.060139196253804,0.046486730577674,0.0625347589286372,0.000273683609937217,0.0320927418414836,0.0343954904238158,0.0483119036549173,0.000242174474088518,0.00557233557680238,0.0017811944444801,-0.000436023981944735,1.78556473553297e-05,-0.000145933733482128,0.000225651505789731,9.91564285080639e-06,,,0.060139196253804
