ISO2,ISO_3,country_agg,region_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cases_infected,p_cases_infected_smooth,p_cases_active
SS,SSD,South Sudan,Central Equatoria,2021-06-14,2020-12-22,100,1,79,0.04,0.0384072934108425,0.0410981373374429,0.000136654612132916,0.02,0.0274394957835608,0.013584793450822,7.96860945393739e-05,0.00674258315852562,0.0019633559998816,21,0,0,13,0.0400048485746223,0.0384093827253076,0.0408629101515143,0.000135875242581685,0.02,0.0274394957835608,0.0135046110707973,7.92188659043777e-05,0.00674309631990846,0.00196344396325833,8.08095770379186e-07,-3.58291974519159e-05,0,-1.22480295882971e-05,8.55268971399967e-08,0,0,0.0400048485746223
SS,SSD,South Sudan,Central Equatoria,2021-06-17,2020-12-26,100,1,79,0.04,0.0384072934108425,0.0405726453602183,0.000134944269551146,0.02,0.0274394957835608,0.0134110945818916,7.86741324215784e-05,0.00674258315852562,0.0019633559998816,22,0,0,14,0.0400296307733423,0.0384200617001192,0.0406523850523993,0.000135121553274578,0.02,0.0274394957835608,0.0134226070250361,7.87410046018357e-05,0.00674553202864277,0.00196386147940854,4.93846222372057e-06,-7.28297042929029e-05,-5.78241158658936e-19,-2.6547700383352e-05,4.91478352858659e-07,0,0,0.0400296307733423
SS,SSD,South Sudan,Central Equatoria,2021-06-21,2020-12-28,100,1,79,0.04,0.0384072934108425,0.0404950840556988,0.000134691745313634,0.02,0.0274394957835608,0.0133854570622877,7.85247540923269e-05,0.00674258315852562,0.0019633559998816,22,0,0,15,0.0402334520790215,0.0385078909768511,0.0404525844793316,0.000133910960973392,0.02,0.0274394957835608,0.0132544486347582,7.77609718745177e-05,0.00676406009102641,0.00196703746066125,3.89086798369224e-05,-0.000104609365439135,0,-5.40715264289989e-05,3.57948875013116e-06,0,0,0.0402334520790215
SS,SSD,South Sudan,Central Equatoria,2021-06-22,2020-12-29,100,2,79,0.04,0.0384072934108425,0.0388254690635478,0.000129250702465611,0.02,0.0274394957835608,0.0128335737828938,7.53082270670442e-05,0.00674258315852562,0.0019633559998816,22,0,0,17,0.0403651521255197,0.0385646422560706,0.040480251026123,0.00013363934118513,0.02,0.0274394957835608,0.0131976114469647,7.74296837306009e-05,0.00677554310545394,0.00196900581751322,6.08586875866096e-05,-9.72444547469829e-05,0,-6.26341291284583e-05,5.49332448805413e-06,0,0,0.0403651521255197
SS,SSD,South Sudan,Central Equatoria,2021-07-02,2021-01-02,100,3,78,0.04,0.0384072934108425,0.0373924840594432,0.000124573026270049,0.02,0.0274394957835608,0.0123599074184294,7.25461211513615e-05,0.00711797667726791,0.00202770394697019,23,0,0,19,0.0441713199439386,0.0402047699429087,0.0439291565331324,0.000134420819655458,0.02,0.0274394957835608,0.0124307259196538,7.29588742677413e-05,0.0070583139509778,0.00201747688186971,0.000695112954081503,0.000486746545911526,1.15648231731787e-18,-0.000187362528945638,5.26097251819886e-05,0,0,0.0441713199439386
SS,SSD,South Sudan,Central Equatoria,2021-07-03,2021-01-03,100,1,78,0.05,0.042716424707947,0.0522102246734885,0.00014539936076434,0.02,0.0274394957835608,0.0122478022654638,7.18922030063646e-05,0.00711797667726791,0.00202770394697019,23,0,0,20,0.0444576493013022,0.0403281530224182,0.0442530969433596,0.000134689828729814,0.02,0.0274394957835608,0.012394350762394,7.27467925872074e-05,0.00707457269777096,0.00202026386919404,0.00074251992212199,0.000555490888441701,0,-0.000188390488572203,5.52860189513021e-05,0,0,0.0444576493013022
SS,SSD,South Sudan,Abyei Area,2021-06-28,2020-12-02,100,2,81,0.03,0.0334344809563718,0.0189705448736119,0.000101400046860625,0.02,0.0274394957835608,0.0181514357793278,9.92281686437808e-05,0.0049387232485824,0.00185825714829726,9,1,1,13,0.0360284959895058,0.0364323389502059,0.0525145458584559,0.000152667331557355,0.02,0.0274394957835608,0.0171693164495318,9.39047249566543e-05,0.00456459495107451,0.00177898953175099,,,,,,0.0714285714285714,0.110155908023421,0.0360284959895058
SS,SSD,South Sudan,Abyei Area,2021-06-29,2020-12-03,100,1,81,0.03,0.0334344809563718,0.0187184368538724,0.000100065351553351,0.02,0.0274394957835608,0.0179102132651489,9.79215078771355e-05,0.0049387232485824,0.00185825714829726,9,1,2,13,0.0363266933140587,0.0365806268871486,0.0541796065326138,0.000155232975118253,0.02,0.0274394957835608,0.0171260225710499,9.36700412061279e-05,0.00458299276890125,0.00178116992174853,,,,,,0.133333333333333,0.110757677652371,0.0363266933140587
SS,SSD,South Sudan,Abyei Area,2021-06-30,2020-12-15,100,2,80,0.04,0.0384072934108425,0.0755763068109843,0.000188992671338745,0.02,0.0274394957835608,0.0167969224824881,9.18867879944398e-05,0.00402414486921529,0.00167816539987927,9,1,2,15,0.0366291515896218,0.0367310337151164,0.0558698411680727,0.000157838988797611,0.02,0.0274394957835608,0.0170825157789687,9.34342043039739e-05,0.00461049820814372,0.00178484376870148,,,,,,0.117647058823529,0.111373472300674,0.0366291515896218
SS,SSD,South Sudan,Abyei Area,2021-07-01,2020-12-18,100,1,80,0.04,0.0384072934108425,0.0735630004496204,0.000184158235271588,0.02,0.0274394957835608,0.0163494627915839,8.94593301449307e-05,0.00402414486921529,0.00167816539987927,9,1,2,15,0.0369329810014744,0.0368821223834459,0.0575692655159823,0.000160460855830554,0.02,0.0274394957835608,0.0170392448512557,9.31996471286824e-05,0.00464849602477426,0.00179024836157291,,,,,,0.117647058823529,0.112010426487282,0.0369329810014744
SS,SSD,South Sudan,Abyei Area,2021-07-04,2020-12-20,100,1,80,0.04,0.0384072934108425,0.074621880164159,0.000186702255590413,0.02,0.0274394957835608,0.0165848000452005,9.07361684200349e-05,0.00402414486921529,0.00167816539987927,9,1,2,16,0.0378179091000746,0.0373221805304489,0.0625292208233768,0.000168123812560031,0.02,0.0274394957835608,0.0169159838382933,9.25314991418414e-05,0.0048368873046122,0.00181883906206201,,,,,,0.111111111111111,0.114125180602074,0.0378179091000746
SS,SSD,South Sudan,Abyei Area,2021-07-05,2020-12-24,100,2,79,0.04,0.0384072934108425,0.0750184035687814,0.000187654130466742,0.02,0.0274394957835608,0.0166729278351253,9.1214232112057e-05,0.00402414486921529,0.00167816539987927,9,1,2,18,0.0380916230612871,0.0374582933499769,0.0640670789037155,0.000170503490072435,0.02,0.0274394957835608,0.0168788246462586,9.23300775658238e-05,0.00492674324671807,0.001832904353318,,,,,,0.1,0.114921566616753,0.0380916230612871
SS,SSD,South Sudan,Abyei Area,2021-07-08,2020-12-28,100,1,79,0.04,0.0384072934108425,0.074936768171548,0.000187458195945458,0.02,0.0274394957835608,0.0166547842727178,9.11158129205372e-05,0.00848681834597328,0.00241597988844591,9,1,3,18,0.0388034459259953,0.0378122695106767,0.0680777409948051,0.000176720472069005,0.02,0.0274394957835608,0.0167850118446805,9.18215757085096e-05,0.00527421382418458,0.00188829566189522,0.000462491656081576,0.00259386585605821,-5.78241158658936e-19,-6.40507674752201e-05,0.000118269812185011,0.142857142857143,0.117639600480225,0.0388034459259953
