ISO2,ISO_3,country_agg,region_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope,p_cases_infected,p_cases_infected_smooth,p_cases_active
RE,REU,Réunion,Saint-Paul,2021-04-20,2020-12-07,100,1,70,0.01,0.0195013954179879,0.00620623920213965,0.00013353735690263,0.01,0.0195013954179879,0.00620623920213965,0.00013353735690263,0.000440140845070423,0.000497947481565844,26,0,0,0,0.01,0.0195013954179879,0.00622018631868814,0.00013383648301733,0.01,0.0195013954179879,0.00622018631868814,0.00013383648301733,0.000440140845070423,0.000497947481565844,0.00166666666666667,0.00103669771978136,0.00166666666666667,0.00103669771978136,4.94913191879575e-05,,,0.01
RE,REU,Réunion,Saint-Paul,2021-04-21,2020-12-08,100,1,70,0.01,0.0195013954179879,0.00619064964884837,0.000133202967000985,0.01,0.0195013954179879,0.00619064964884837,0.000133202967000985,0.000440140845070423,0.000497947481565844,25,0,0,0,0.01,0.0195013954179879,0.00621620040064067,0.000133750988031777,0.01,0.0195013954179879,0.00621620040064067,0.000133750988031777,0.000440140845070423,0.000497947481565844,0.00166666666666667,0.00103603340010678,0.00166666666666667,0.00103603340010678,4.95031728006612e-05,,,0.01
RE,REU,Réunion,Saint-Paul,2021-04-25,2020-12-09,100,1,70,0.01,0.0195013954179879,0.00618737599509177,0.000133132747721772,0.01,0.0195013954179879,0.00618737599509177,0.000133132747721772,0.000440140845070423,0.000497947481565844,26,0,0,0,0.01,0.0195013954179879,0.00619348060678914,0.000133263658508298,0.01,0.0195013954179879,0.00619348060678914,0.000133263658508298,0.000440141780004362,0.000497948539055572,0.00166666666666667,0.00103224676779819,0.00166666666666667,0.00103224676779819,4.95262268841425e-05,,,0.01
RE,REU,Réunion,Saint-Paul,2021-05-01,2020-12-10,100,1,70,0.01,0.0195013954179879,0.00614664337478409,0.000132259020970939,0.01,0.0195013954179879,0.00614664337478409,0.000132259020970939,0.000440140845070423,0.000497947481565844,26,0,0,0,0.00999998811064835,0.0195013723480313,0.00614517148559821,0.00013222742446528,0.00999998811064835,0.0195013723480313,0.00614517148559821,0.00013222742446528,0.000440177556904505,0.000497989005769688,0.00166666468510806,0.0010241952475997,0.00166666468510806,0.0010241952475997,4.95428686227285e-05,,,0.00999998811064835
RE,REU,Réunion,Saint-Paul,2021-05-03,2020-12-11,100,1,70,0.01,0.0195013954179879,0.00610245582910403,0.000131311144365886,0.01,0.0195013954179879,0.00610245582910403,0.000131311144365886,0.000440140845070423,0.000497947481565844,26,0,0,0,0.0100012257037342,0.019502312078713,0.00613241625676836,0.00013194109308982,0.0100012257037342,0.019502312078713,0.00613241625676836,0.00013194109308982,0.000440237856717711,0.000498057209982251,0.00166687095062236,0.00102206937612806,0.00166687095062236,0.00102206937612806,4.95629353173924e-05,,,0.0100012257037342
RE,REU,Réunion,Saint-Paul,2021-05-09,2020-12-12,100,1,70,0.01,0.0195013954179879,0.00610295226213003,0.000131321793693313,0.01,0.0195013954179879,0.00610295226213003,0.000131321793693313,0.000440140845070423,0.000497947481565844,26,0,0,0,0.0100657703949811,0.0195516802162128,0.00614643604861103,0.000131581238547041,0.0100657703949811,0.0195516802162128,0.00614643604861103,0.000131581238547041,0.000441018828691009,0.00049894055564521,1.0961732496856e-05,-1.28726945028829e-05,1.0961732496856e-05,-1.28726945028829e-05,1.46330603430974e-07,,,0.0100657703949811
RE,REU,Réunion,Saint-Paul,2021-05-16,2020-12-13,100,1,70,0.01,0.0195013954179879,0.00602554251883849,0.000129661159322211,0.01,0.0195013954179879,0.00602554251883849,0.000129661159322211,0.00044477390659748,0.000503187867835873,25,0,0,0,0.0114254457358216,0.0206106327671969,0.00715531267802644,0.000139459528112707,0.0114254457358216,0.0206106327671969,0.00715531267802644,0.000139459528112707,0.00044278289161183,0.000500935860689912,0.000237574289303595,0.000155854393223049,0.000237574289303595,0.000155854393223049,4.40341090234578e-07,,,0.0114254457358216
RE,REU,Réunion,Saint-Paul,2021-05-23,2020-12-13,101,1,71,0.0099009900990099,0.0193092777830645,0.00598118146331245,0.000128709444154705,0.0099009900990099,0.0193092777830645,0.00598118146331245,0.000128709444154705,0.000440140845070423,0.000497947481565844,25,0,0,0,0.015675341076488,0.0239617558566638,0.010499873305429,0.000167677378727456,0.0156578631441797,0.0239512773296866,0.010444492850707,0.000167401628410643,0.00044353911310068,0.00050146080220369,0.000945890179414672,0.000713945484131394,0.000942977190696615,0.00070471540834439,5.6637800504287e-07,,,0.015675341076488
RE,REU,Réunion,Saint-Paul,2021-05-25,2020-12-14,100,1,71,0.02,0.0274394957835608,0.0137635766692072,0.000195832791763186,0.02,0.0274394957835608,0.0137635766692072,0.000195832791763186,0.00044477390659748,0.000503187867835873,24,0,0,1,0.0169483387030404,0.0249642394145873,0.0115783489937472,0.000176631243596686,0.0168995453447474,0.0249349861840622,0.0114247088272138,0.000175866019681656,0.000444422611694033,0.000501868124831369,0.00115805645050673,0.000897478064493016,0.00114992422412456,0.000871871370070769,7.13471948278594e-07,0,,0.0169483387030404
RE,REU,Réunion,Saint-Paul,2021-05-30,2020-12-16,100,1,71,0.02,0.0274394957835608,0.0137834538426268,0.000196113634539851,0.02,0.0274394957835608,0.0137834538426268,0.000196113634539851,0.00044477390659748,0.000503187867835873,24,0,0,1,0.0193716967904063,0.0268088331628897,0.0142704569794892,0.000196512831322477,0.0190096868932243,0.0265917912524811,0.0131449090178777,0.000190903591251623,0.0004529605579215,0.00050560438358628,0.00156195144662632,0.00135421424898183,0.00150161646376265,0.00116662292204658,2.13050016949912e-06,0,,0.0193716967904063
RE,REU,Réunion,Saint-Paul,2021-06-01,2020-12-17,100,1,71,0.02,0.0274394957835608,0.0139111953851973,0.000197918346680018,0.02,0.0274394957835608,0.0139111953851973,0.000197918346680018,0.00044477390659748,0.000503187867835873,24,0,0,2,0.0200873256067583,0.0273015103673529,0.0156110017249807,0.000204660863919591,0.0194052408267536,0.0268925645930041,0.0135032826558782,0.000194153886896749,0.000461900447133474,0.000509665768394264,0.00168101665050402,0.00157976424470206,0.00156733585383658,0.00122847773318498,3.61043173596045e-06,0,,0.0200873256067583
RE,REU,Réunion,Saint-Paul,2021-06-03,2020-12-20,100,1,71,0.02,0.0274394957835608,0.0138645010302194,0.00019725868367612,0.02,0.0274394957835608,0.0138645010302194,0.00019725868367612,0.00044477390659748,0.000503187867835873,24,0,0,3,0.0208107475123752,0.0277630273504501,0.0173878183649019,0.000214577100725256,0.019619393434828,0.0270487413205891,0.013731430038743,0.000196344168509229,0.000476434023073942,0.000516471385617438,0.00179082951956567,0.00187356371938182,0.00159227050664114,0.001264165665022,5.90253239715546e-06,0,,0.0208107475123752
RE,REU,Réunion,Saint-Paul,2021-06-04,2020-12-20,101,1,72,0.0198019801980198,0.0271705622473482,0.0137653835306591,0.000195858320980766,0.0198019801980198,0.0271705622473482,0.0137653835306591,0.000195858320980766,0.000440140845070423,0.000497947481565844,24,0,0,3,0.021214953322582,0.0280110971910641,0.018504212081748,0.000220583779586815,0.0196810791996328,0.0270914467178084,0.0138135769986714,0.00019718949780645,0.000486337781572155,0.000521192518405018,0.00163158459779341,0.00189148323395359,0.0013759389106352,0.0011097107201075,7.25914832672068e-06,0,,0.021214953322582
RE,REU,Réunion,Saint-Paul,2021-06-05,2020-12-20,102,1,73,0.0196078431372549,0.0269068483623884,0.0136867419657916,0.000194747147433769,0.0196078431372549,0.0269068483623884,0.0136867419657916,0.000194747147433769,0.000435603310585161,0.000492815120945769,24,0,0,3,0.0216647371126529,0.0282835369060489,0.0197979686503628,0.000227441258386333,0.0197228118912882,0.0271192308146731,0.0138815901764269,0.000197928467412193,0.000498230319960879,0.000526918833330185,0.000998232672694146,0.00154968255748896,0.000677491457851425,0.000572849554286644,9.1152011433664e-06,0,,0.0216647371126529
RE,REU,Réunion,Saint-Paul,2021-06-08,2020-12-20,103,1,74,0.0194174757281553,0.0266482036524112,0.0135320272127605,0.000192560829144935,0.0194174757281553,0.0266482036524112,0.0135320272127605,0.000192560829144935,0.000431158378844496,0.00048778747978168,24,0,0,4,0.0233433720106321,0.029294728364169,0.0247495222377587,0.000253225824217036,0.0197847175499461,0.0271610761374122,0.014032613123752,0.00019973715572176,0.000546077643417296,0.000550321682281655,0.00106583888459862,0.00219519554066857,0.000480862034199789,0.000434650716089711,1.69425052872105e-05,0,,0.0233433720106321
RE,REU,Réunion,Saint-Paul,2021-06-10,2020-12-21,100,1,74,0.03,0.0334344809563718,0.0478760210809345,0.000383192501070767,0.02,0.0274394957835608,0.0156926132226406,0.00022306130201419,0.000741289844329133,0.000649516383779185,23,0,0,4,0.0246854875247792,0.0301083774410009,0.0286746707571102,0.000273394858876996,0.0198084350652898,0.0271842550933712,0.0141006454405085,0.000200628513068516,0.000585874583983417,0.000570035952217774,0.000885631789062149,0.00240070229627016,0.000133124695344256,0.000159289403771798,2.21523376769862e-05,0,,0.0246854875247792
RE,REU,Réunion,Saint-Paul,2021-06-13,2020-12-21,101,1,75,0.0297029702970297,0.0331085145091172,0.0417582019822292,0.000335298450530024,0.0198019801980198,0.0271705622473482,0.0136873386255772,0.000194755578332603,0.000733568075117371,0.000642753071536811,24,0,0,5,0.0267050835854317,0.0313461675048741,0.0344167062019771,0.000302563084735076,0.0198493449594297,0.0272357179039203,0.0141529964511349,0.000201336652865692,0.000648069839612211,0.000601022491355003,0.00110295966311223,0.00313428407949939,7.40173554460207e-05,0.000108285632542785,3.10282320797896e-05,0,,0.0267050835854317
RE,REU,Réunion,Saint-Paul,2021-06-15,2020-12-25,100,1,75,0.03,0.0334344809563718,0.0430662615826289,0.000345565444505113,0.02,0.0274394957835608,0.0141160892384683,0.000200812560947978,0.000741289844329133,0.000649516383779185,24,0,0,6,0.0278373244711839,0.032048522156589,0.0375166213787405,0.000318098358021663,0.0198815139243193,0.0272785606511224,0.0141552009473968,0.00020136179562966,0.000686377774531383,0.000620005286778609,0.00117109615980145,0.00335480050230642,4.36867482485586e-05,7.06284847756258e-05,3.49906252429069e-05,0,1.54856758138412e-05,0.0278373244711839
RE,REU,Réunion,Saint-Paul,2021-06-18,2020-12-26,100,1,75,0.03,0.0334344809563718,0.0430642578584288,0.000345549728313008,0.02,0.0274394957835608,0.0141154324656587,0.000200803284719251,0.000741289844329133,0.000649516383779185,24,0,0,7,0.0290299770802353,0.0327986267678954,0.0406220271368994,0.000333365142189913,0.0199278748890872,0.02734153273536,0.0141219634663673,0.000200893453917597,0.000738890118949245,0.000645274419666833,0.00130250395960888,0.0036863025091919,4.1132614909072e-05,5.13977446159744e-05,4.2092056229515e-05,0,0.000123342188998132,0.0290299770802353
RE,REU,Réunion,Saint-Paul,2021-06-25,2020-12-28,100,1,75,0.03,0.0334344809563718,0.0427690158559268,0.000343233628367046,0.02,0.0274394957835608,0.0140186592074026,0.000199436395437456,0.000889547813194959,0.000711456765164581,25,0,0,8,0.0299491064626996,0.0333977316563859,0.0423808971563457,0.00034049481799094,0.019991679496975,0.0274281950819211,0.0139274288676804,0.000198146786366404,0.000863672690735509,0.00069976875052792,0.00138072822500779,0.00376382141766383,4.48112676144641e-05,7.63978187558132e-06,6.09070617957717e-05,0,0.0041931873499815,0.0299491064626996
RE,REU,Réunion,Saint-Paul,2021-06-28,2020-12-29,100,1,75,0.03,0.0334344809563718,0.0427925916759233,0.000343418601951119,0.02,0.0274394957835608,0.014026386796627,0.000199545549982886,0.000889547813194959,0.000711456765164581,26,0,0,9,0.0299921316792348,0.0334282778134511,0.0420005424534675,0.000337234743102361,0.0199980149845276,0.027436799826179,0.013771354436706,0.000195941455628822,0.0009092788315889,0.000718043615977461,0.00110812661143378,0.00287517003595147,3.55495724302426e-05,-4.3543114507667e-05,6.05335313619341e-05,0,0.0105003259235197,0.0299921316792348
RE,REU,Réunion,Saint-Paul,2021-07-04,2020-12-30,100,1,75,0.03,0.0334344809563718,0.0401945797627923,0.000323006522430088,0.02,0.0274394957835608,0.0131748207061272,0.000187511718786231,0.000889547813194959,0.000711456765164581,27,0,0,10,0.0299999149005273,0.0334343875664768,0.0409211598728308,0.00032871437635254,0.0199999432670182,0.0274394187336837,0.0134129762667746,0.000190877056057656,0.000988288016887902,0.000748017002548247,0.000885737895958025,0.00204108151928677,3.19180336213996e-05,-0.00011461152895564,6.70689054840808e-05,0,0.0305936581522088,0.0299999149005273
RE,REU,Réunion,Saint-Paul,2021-07-06,2021-01-02,100,1,75,0.03,0.0334344809563718,0.0400055010288767,0.000321518736605021,0.02,0.0274394957835608,0.0131128452250205,0.000186635508005805,0.00118606375092661,0.000821397595468547,26,0,1,10,0.03,0.0334344809563718,0.0406514601730404,0.000326595236250904,0.02,0.0274394957835608,0.0133245751636855,0.000189627793995629,0.00101070881164594,0.000756362880887758,0.00054915273576139,0.00103912566184388,2.5109173428377e-05,-0.000138070214574913,6.04398286722878e-05,0.0909090909090909,0.0372603868680268,0.03
RE,REU,Réunion,Saint-Pierre,2020-12-29,2020-05-08,100,1,84,0,0,0,0,0,0,0,0,0.00229951135383731,0.00112544363774366,32,1,,,0,0,0,0,0,0,0,0,0.00229951135383731,0.00112544363774366,,,,,,,,0
RE,REU,Réunion,Saint-Pierre,2020-12-30,2020-05-15,100,1,84,0,0,0,0,0,0,0,0,0.00229951135383731,0.00112544363774366,33,1,,,0,0,0,0,0,0,0,0,0.00229951135383731,0.00112544363774366,,,,,,,,0
RE,REU,Réunion,Saint-Pierre,2020-12-31,2020-05-22,100,1,84,0,0,0,0,0,0,0,0,0.00229951135383731,0.00112544363774366,33,1,,,0,0,0,0,0,0,0,0,0.00229951135383731,0.00112544363774366,,,,,,,,0
RE,REU,Réunion,Saint-Pierre,2021-04-29,2020-12-07,100,1,68,0,0,0,0,0,0,0,0,0.000440140845070423,0.000497947481565844,20,0,0,0,0.000241649984364619,0.000471270236287849,0.000133486060154629,2.98772765930618e-06,0.000241649984364619,0.000471270236287849,0.000133486060154629,2.98772765930618e-06,0.00045422791471165,0.000504186407490859,,,,,,,,0.000241649984364619
RE,REU,Réunion,Saint-Pierre,2021-05-04,2020-12-10,100,2,67,0,0,0,0,0,0,0,0,0.000440140845070423,0.000497947481565844,20,0,0,0,0.00117404095183966,0.00228963080713782,0.000642540232033952,1.43818702799995e-05,0.00117404095183966,0.00228963080713782,0.000642540232033952,1.43818702799995e-05,0.000508604372806508,0.000528284825610301,,,,,,,,0.00117404095183966
RE,REU,Réunion,Saint-Pierre,2021-05-06,2020-12-12,100,1,67,0,0,0,0,0,0,0,0,0.000440140845070423,0.000497947481565844,20,0,0,0,0.00195600432284088,0.00381462419218463,0.0010655672868812,2.38506942039492e-05,0.00195600432284088,0.00381462419218463,0.0010655672868812,2.38506942039492e-05,0.000554209320105462,0.000548498610901856,,,,,,,,0.00195600432284088
RE,REU,Réunion,Saint-Pierre,2021-05-09,2020-12-14,100,1,67,0,0,0,0,0,0,0,0,0.000440140845070423,0.000497947481565844,20,0,0,0,0.00364534532650283,0.00710919764002977,0.0019700603725415,4.40969715191764e-05,0.00364534532650283,0.00710919764002977,0.0019700603725415,4.40969715191764e-05,0.000652693934728346,0.000592134037101539,0.000607557554417139,0.000328343395423584,0.000607557554417139,0.000328343395423584,-0.000274469569851494,,,0.00364534532650283
RE,REU,Réunion,Saint-Pierre,2021-05-11,2020-12-15,100,1,67,0,0,0,0,0,0,0,0,0.000440140845070423,0.000497947481565844,20,0,0,0,0.00500263048595232,0.00975619810044743,0.00268786495686086,6.01649398271528e-05,0.00500263048595232,0.00975619810044743,0.00268786495686086,6.01649398271528e-05,0.000731743025107856,0.000627123336675655,0.00083377174765872,0.000447977492810144,0.00083377174765872,0.000447977492810144,-0.000261294721454909,,,0.00500263048595232
RE,REU,Réunion,Saint-Pierre,2021-05-13,2020-12-17,101,2,67,0.0099009900990099,0.0193092777830645,0.00553697458121582,0.00012392700402969,0.0099009900990099,0.0193092777830645,0.00553697458121582,0.00012392700402969,0.00101640772469871,0.00075256879357486,22,1,0,0,0.00636081642085642,0.0124049648590373,0.00339720603944047,7.60440190083802e-05,0.00636081642085642,0.0124049648590373,0.00339720603944047,7.60440190083802e-05,0.000810714852888437,0.000662022202517439,0.00106013607014274,0.000566201006573411,0.00106013607014274,0.000566201006573411,-0.000248132750158146,,,0.00636081642085642
RE,REU,Réunion,Saint-Pierre,2021-05-16,2020-12-20,100,1,67,0.01,0.0195013954179879,0.00555469250346501,0.000124322454055447,0.01,0.0195013954179879,0.00555469250346501,0.000124322454055447,0.00102699530516432,0.000760404022294218,22,1,0,0,0.00805037062951232,0.015699992918797,0.00426247244348624,9.54146860237607e-05,0.00805037062951232,0.015699992918797,0.00426247244348624,9.54146860237607e-05,0.000908550898510823,0.000705102277989291,0.00130145344085795,0.000688164397221936,0.00130145344085795,0.000688164397221936,7.57204972998622e-05,,,0.00805037062951232
RE,REU,Réunion,Saint-Pierre,2021-05-17,2020-12-20,101,1,68,0.0099009900990099,0.0193092777830645,0.00513087125156518,0.00011486115922436,0.0099009900990099,0.0193092777830645,0.00513087125156518,0.00011486115922436,0.00101640772469871,0.00075256879357486,22,1,0,0,0.00847528832364835,0.0165286849596725,0.00447550239283475,0.000100184063704514,0.00847528832364835,0.0165286849596725,0.00447550239283475,0.000100184063704514,0.000932998810205947,0.000715815222316951,0.00121687456196812,0.000638827026800132,0.00121687456196812,0.000638827026800132,7.07324062332397e-05,,,0.00847528832364835
RE,REU,Réunion,Saint-Pierre,2021-05-18,2020-12-21,100,2,68,0.01,0.0195013954179879,0.00517666703409201,0.000115883689511477,0.01,0.0195013954179879,0.00517666703409201,0.000115883689511477,0.00102699530516432,0.000760404022294218,21,1,0,0,0.00882796059901868,0.0172164796492641,0.00465003995675346,0.000104091799759127,0.00882796059901868,0.0172164796492641,0.00465003995675346,0.000104091799759127,0.000953185593342926,0.000724631701482042,0.00114532604602963,0.000597412111645376,0.00114532604602963,0.000597412111645376,6.64960455395774e-05,,,0.00882796059901868
RE,REU,Réunion,Saint-Pierre,2021-05-20,2020-12-21,102,2,69,0.00980392156862745,0.0191209083686488,0.00500507509275913,0.000112052133780962,0.00980392156862745,0.0191209083686488,0.00500507509275913,0.000112052133780962,0.00100603621730382,0.00074489338690477,21,1,0,1,0.00933827575015957,0.0182117007058403,0.00489645587610963,0.000109609165361534,0.00933827575015957,0.0182117007058403,0.00489645587610963,0.000109609165361534,0.000982059529338784,0.000737166174986123,0.000948821737276122,0.000487732583928022,0.000948821737276122,0.000487732583928022,5.48942657684064e-05,0,,0.00933827575015957
RE,REU,Réunion,Saint-Pierre,2021-05-22,2020-12-21,103,1,70,0.00970873786407767,0.018936178546626,0.00498480286332416,0.000111599421990138,0.00970873786407767,0.018936178546626,0.00498480286332416,0.000111599421990138,0.000995874235310855,0.000737372961609233,22,1,0,2,0.00964312026598954,0.0188061710963975,0.00503538403800045,0.000112720232866618,0.00964312026598954,0.0188061710963975,0.00503538403800045,0.000112720232866618,0.000998832367840345,0.000744373347474963,0.000773414963339538,0.000391253180189931,0.000773414963339538,0.000391253180189931,4.45148904554149e-05,0,,0.00964312026598954
RE,REU,Réunion,Saint-Pierre,2021-05-23,2020-12-23,100,1,70,0.01,0.0195013954179879,0.00502699204419579,0.000112541564468293,0.01,0.0195013954179879,0.00502699204419579,0.000112541564468293,0.00102699530516432,0.000760404022294218,22,1,1,2,0.00973995617511594,0.0189949838202772,0.00507545110131417,0.000113617661830269,0.00973995617511594,0.0189949838202772,0.00507545110131417,0.000113617661830269,0.00100395946615813,0.000746558393402305,0.000563189959043254,0.000279707510312284,0.000563189959043254,0.000279707510312284,3.22074355449483e-05,0.333333333333333,,0.00973995617511594
RE,REU,Réunion,Saint-Pierre,2021-05-24,2020-12-27,100,1,70,0.01,0.0195013954179879,0.00550302514534156,0.000123169259677938,0.01,0.0195013954179879,0.00550302514534156,0.000123169259677938,0.00101640772469871,0.00075256879357486,21,1,1,3,0.00981041143347731,0.019132337870324,0.00510111536138922,0.000114192677434535,0.00981041143347731,0.019132337870324,0.00510111536138922,0.000114192677434535,0.00100755476033642,0.000748086031623402,0.000293340133994165,0.000139773819650497,0.000293340133994165,0.000139773819650497,1.65006436375996e-05,0.25,,0.00981041143347731
RE,REU,Réunion,Saint-Pierre,2021-05-28,2020-12-27,101,1,71,0.0099009900990099,0.0193092777830645,0.00543058080680376,0.000121552230247673,0.0099009900990099,0.0193092777830645,0.00543058080680376,0.000121552230247673,0.00100603621730382,0.00074489338690477,22,1,1,3,0.00994039115424484,0.0193855778792212,0.00511454683836934,0.000114495785724095,0.00994039115424484,0.0193855778792212,0.00511454683836934,0.000114495785724095,0.001013430864628,0.000750627825254001,0.000244183805099414,0.000106507407589099,0.000244183805099414,0.000106507407589099,1.34053424036755e-05,0.25,,0.00994039115424484
RE,REU,Réunion,Saint-Pierre,2021-05-29,2020-12-29,100,1,71,0.01,0.0195013954179879,0.00498487118903293,0.000111600947829676,0.01,0.0195013954179879,0.00498487118903293,0.000111600947829676,0.00101640772469871,0.00075256879357486,22,1,1,4,0.00995333831815878,0.0194107698722569,0.00510566988201853,0.000114297810204738,0.00995333831815878,0.0194107698722569,0.00510566988201853,0.000114297810204738,0.00101389261337452,0.000750848738939365,0.000187562953190015,7.59383208775123e-05,0.000187562953190015,7.59383208775123e-05,1.01178366719321e-05,0.2,,0.00995333831815878
RE,REU,Réunion,Saint-Pierre,2021-05-31,2020-12-30,100,1,71,0.01,0.0195013954179879,0.00505614327058266,0.000113192528051088,0.01,0.0195013954179879,0.00505614327058266,0.000113192528051088,0.00101640772469871,0.00075256879357486,22,1,1,5,0.00996866602739309,0.0194405704320824,0.00508243226154795,0.000113779170670721,0.00996866602739309,0.0194405704320824,0.00508243226154795,0.000113779170670721,0.0010143581656882,0.000751092208121365,0.000105065046205587,3.09960642397197e-05,0.000105065046205587,3.09960642397197e-05,5.3831060582366e-06,0.166666666666667,,0.00996866602739309
RE,REU,Réunion,Saint-Pierre,2021-06-01,2020-12-31,100,1,71,0.01,0.0195013954179879,0.0050354613099275,0.000112730689996325,0.01,0.0195013954179879,0.0050354613099275,0.000112730689996325,0.00101640772469871,0.00075256879357486,22,1,1,6,0.00997338886999224,0.0194497485111565,0.00507004423371151,0.000113502625114943,0.00997338886999224,0.0194497485111565,0.00507004423371151,0.000113502625114943,0.00101448305699599,0.000751161069698799,5.50447673337819e-05,5.77669928517637e-06,5.50447673337819e-05,5.77669928517637e-06,2.60844819260746e-06,0.142857142857143,,0.00997338886999224
RE,REU,Réunion,Saint-Pierre,2021-06-02,2021-01-02,100,1,71,0.01,0.0195013954179879,0.00501980857595795,0.00011238115056776,0.01,0.0195013954179879,0.00501980857595795,0.00011238115056776,0.00101640772469871,0.00075256879357486,22,1,1,6,0.00997633337532624,0.0194554670754377,0.00505761436500508,0.000113225115225077,0.00997633337532624,0.0194554670754377,0.00505761436500508,0.000113225115225077,0.00101453534074714,0.000751191579609017,3.93962000350499e-05,-2.97278938484897e-06,3.93962000350499e-05,-2.97278938484897e-06,1.76264576483515e-06,0.142857142857143,,0.00997633337532624
RE,REU,Réunion,Saint-Pierre,2021-06-03,2021-01-03,100,1,71,0.01,0.0195013954179879,0.00501836198485385,0.000112348846627102,0.01,0.0195013954179879,0.00501836198485385,0.000112348846627102,0.00101640772469871,0.00075256879357486,21,1,1,7,0.0099784996363202,0.0194596755844175,0.0050457945851421,0.000112961224160972,0.0099784996363202,0.0194596755844175,0.0050457945851421,0.000112961224160972,0.00101456468500596,0.000751204854263044,2.80147004738159e-05,-9.2201293745201e-06,2.80147004738159e-05,-9.2201293745201e-06,1.16832077825729e-06,0.125,,0.0099784996363202
