"date","region","country","ISO2","ISO3","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high"
2020-06-02,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-02,"Choiseul","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-02,"Makira Ulawa","Solomon Islands","SB","SLB",0,0,0,1,1,1,0,0,0
2020-06-02,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-03,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-03,"Choiseul","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-03,"Makira Ulawa","Solomon Islands","SB","SLB",0,0,0,1,1,1,0,0,0
2020-06-03,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-04,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-04,"Choiseul","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-04,"Makira Ulawa","Solomon Islands","SB","SLB",0,0,0,1,1,1,0,0,0
2020-06-04,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-05,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0188679245283019,0.000552965022852563,0.0371828840337512
2020-06-05,"Choiseul","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-05,"Makira Ulawa","Solomon Islands","SB","SLB",0,0,0,1,1,1,0,0,0
2020-06-05,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-06,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0125786163522013,0.000329571335091925,0.0248276613693106
2020-06-06,"Choiseul","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-06,"Makira Ulawa","Solomon Islands","SB","SLB",0,0,0,1,1,1,0,0,0
2020-06-06,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-07,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0150943396226415,0.000414222198662526,0.0297744570466205
2020-06-07,"Choiseul","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-07,"Makira Ulawa","Solomon Islands","SB","SLB",0,0,0,1,1,1,0,0,0
2020-06-07,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-08,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0150943396226415,0.000414222198662526,0.0297744570466205
2020-06-08,"Choiseul","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-08,"Makira Ulawa","Solomon Islands","SB","SLB",0,0,0,1,1,1,0,0,0
2020-06-08,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-09,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0125786163522013,0.000329571335091925,0.0248276613693106
2020-06-09,"Choiseul","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-09,"Makira Ulawa","Solomon Islands","SB","SLB",0,0,0,1,1,1,0,0,0
2020-06-09,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-10,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0150943396226415,0.000414222198662526,0.0297744570466205
2020-06-10,"Honiara","Solomon Islands","SB","SLB",1,1,1,1,1,1,1,1,1
2020-06-10,"Makira Ulawa","Solomon Islands","SB","SLB",0,0,0,1,1,1,0,0,0
2020-06-10,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-11,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0150943396226415,0.000414222198662526,0.0297744570466205
2020-06-11,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-11,"Honiara","Solomon Islands","SB","SLB",1,1,1,1,1,1,1,1,1
2020-06-11,"Makira Ulawa","Solomon Islands","SB","SLB",0,0,0,1,1,1,0,0,0
2020-06-11,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-12,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0150943396226415,0.000414222198662526,0.0297744570466205
2020-06-12,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-12,"Honiara","Solomon Islands","SB","SLB",1,1,1,1,1,1,1,1,1
2020-06-12,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-13,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0150943396226415,0.000414222198662526,0.0297744570466205
2020-06-13,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-13,"Honiara","Solomon Islands","SB","SLB",1,1,1,1,1,1,1,1,1
2020-06-13,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-14,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0125786163522013,0.000329571335091925,0.0248276613693106
2020-06-14,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-14,"Honiara","Solomon Islands","SB","SLB",1,1,1,1,1,1,1,1,1
2020-06-14,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-15,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0125786163522013,0.000329571335091925,0.0248276613693106
2020-06-15,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-15,"Honiara","Solomon Islands","SB","SLB",1,1,1,1,1,1,1,1,1
2020-06-16,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0125786163522013,0.000329571335091925,0.0248276613693106
2020-06-16,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-16,"Honiara","Solomon Islands","SB","SLB",1,1,1,1,1,1,1,1,1
2020-06-17,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0150943396226415,0.000414222198662526,0.0297744570466205
2020-06-17,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-17,"Honiara","Solomon Islands","SB","SLB",1,1,1,1,1,1,1,1,1
2020-06-18,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0125786163522013,0.000329571335091925,0.0248276613693106
2020-06-18,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-18,"Honiara","Solomon Islands","SB","SLB",1,1,1,1,1,1,1,1,1
2020-06-19,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-19,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-19,"Honiara","Solomon Islands","SB","SLB",1,1,1,1,1,1,1,1,1
2020-06-20,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-20,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-20,"Honiara","Solomon Islands","SB","SLB",1,1,1,1,1,1,1,1,1
2020-06-21,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-21,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-21,"Honiara","Solomon Islands","SB","SLB",1,1,1,1,1,1,1,1,1
2020-06-22,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-22,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-22,"Honiara","Solomon Islands","SB","SLB",1,1,1,1,1,1,1,1,1
2020-06-23,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-23,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-23,"Honiara","Solomon Islands","SB","SLB",1,1,1,1,1,1,1,1,1
2020-06-24,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-24,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-25,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-25,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-26,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-26,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-27,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-27,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-28,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-28,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-28,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-29,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-29,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-29,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-30,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-30,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-06-30,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-01,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-01,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-01,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-02,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-02,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-02,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-03,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-03,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-03,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-04,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-04,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-04,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-05,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-05,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-05,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-06,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-06,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-06,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-06,"Western","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-07,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-07,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-07,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-07,"Western","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-08,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-08,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-08,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-08,"Western","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-09,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-09,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-09,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-09,"Western","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-10,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-10,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-10,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-10,"Western","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-11,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-11,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-11,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-11,"Western","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-12,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-12,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-12,"Western","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-13,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-13,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-13,"Western","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-14,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-14,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-14,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-14,"Western","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-15,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-15,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-15,"Isabel","Solomon Islands","SB","SLB",1,1,1,0,0,0,0.132075471698113,0.0409243069631725,0.223226636433054
2020-07-15,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-15,"Western","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-16,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-16,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-16,"Isabel","Solomon Islands","SB","SLB",1,1,1,0,0,0,0.132075471698113,0.0409243069631725,0.223226636433054
2020-07-16,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-16,"Western","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-17,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-17,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-17,"Isabel","Solomon Islands","SB","SLB",1,1,1,0,0,0,0.132075471698113,0.0409243069631725,0.223226636433054
2020-07-17,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-17,"Western","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-18,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-18,"Honiara","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-18,"Isabel","Solomon Islands","SB","SLB",1,1,1,0,0,0,0.132075471698113,0.0409243069631725,0.223226636433054
2020-07-18,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-18,"Western","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-19,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-19,"Honiara","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-19,"Isabel","Solomon Islands","SB","SLB",1,1,1,0,0,0,0.132075471698113,0.0409243069631725,0.223226636433054
2020-07-19,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-19,"Western","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-20,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-20,"Guadalcanal","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005
2020-07-20,"Honiara","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-20,"Isabel","Solomon Islands","SB","SLB",1,1,1,0,0,0,0.132075471698113,0.0409243069631725,0.223226636433054
2020-07-20,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-20,"Western","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-21,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059
2020-07-21,"Guadalcanal","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005
2020-07-21,"Honiara","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-21,"Isabel","Solomon Islands","SB","SLB",1,1,1,0,0,0,0.132075471698113,0.0409243069631725,0.223226636433054
2020-07-21,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-22,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059
2020-07-22,"Choiseul","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-22,"Guadalcanal","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005
2020-07-22,"Honiara","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-22,"Isabel","Solomon Islands","SB","SLB",1,1,1,0,0,0,0.141509433962264,0.0751571893910968,0.207861678533432
2020-07-22,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-23,"-99","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.00628930817610063,0,0.0185773009704059
2020-07-23,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-23,"Choiseul","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-23,"Guadalcanal","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005
2020-07-23,"Honiara","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-23,"Isabel","Solomon Islands","SB","SLB",1,1,1,0,0,0,0.141509433962264,0.0751571893910968,0.207861678533432
2020-07-23,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-24,"-99","Solomon Islands","SB","SLB",0,0,0,0.333333333333333,0,0.866767964039479,0.00943396226415094,0,0.0278367638059564
2020-07-24,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-24,"Choiseul","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-24,"Guadalcanal","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005
2020-07-24,"Honiara","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-24,"Isabel","Solomon Islands","SB","SLB",1,1,1,0,0,0,0.141509433962264,0.0751571893910968,0.207861678533432
2020-07-24,"Malaita","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-25,"-99","Solomon Islands","SB","SLB",0,0,0,0.333333333333333,0,0.866767964039479,0.00943396226415094,0,0.0278367638059564
2020-07-25,"Central","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-25,"Choiseul","Solomon Islands","SB","SLB",0,0,0,0,0,0,0,0,0
2020-07-25,"Guadalcanal","Solomon Islands","SB","SLB",0,0,0,0,0,0,0.0188679245283019,0,0.0554978435392005
