"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","stillsick_p_w_provs","stillsick_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","stillsick_p_w_regs_rhs","stillsick_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"ES",2020-10-26,47026208,0.0487394957983193,0,0.00336134453781513,595,6,0.0590078653427222,866,0.0082177943926932,0.0112635035551453,866,0.0548260173763158,0.00487105403427263,0.00487105403427263,"ESAN","ESAL",716820,0,0,0,0,0,0,0,0,8414240,0,0,0,0,0,0,0,0,0.0382351869202589,0.0432002371549018,0.00674931486997223,0.00889049278366198,0.0120417780219046,0.015300092238389,489,489,0.0382351869202589,0.0432002371549018,0.00674931486997223,0.00889049278366198,0.0120417780219046,0.015300092238389
"ES",2020-10-26,47026208,0.0487394957983193,0,0.00336134453781513,595,6,0.0590078653427222,866,0.0082177943926932,0.0112635035551453,866,0.0548260173763158,0.00487105403427263,0.00487105403427263,"ESAN","ESCO",782979,0,0,0,0,0,0,0,0,8414240,0,0,0,0,0,0,0,0,0.0382351869202589,0.0432002371549018,0.00674931486997223,0.00889049278366198,0.0120417780219046,0.015300092238389,489,489,0.0382351869202589,0.0432002371549018,0.00674931486997223,0.00889049278366198,0.0120417780219046,0.015300092238389
"ES",2020-10-26,47026208,0.0487394957983193,0,0.00336134453781513,595,6,0.0590078653427222,866,0.0082177943926932,0.0112635035551453,866,0.0548260173763158,0.00487105403427263,0.00487105403427263,"ESAN","ESGR",914678,0.171717171717172,0.217391304347826,0.0303030303030303,0.05,0.0606060606060606,0.0905797101449275,99,2,8414240,0,0,0,0,0,0,0,0,0.0382351869202589,0.0432002371549018,0.00674931486997223,0.00889049278366198,0.0120417780219046,0.015300092238389,489,489,0.0382351869202589,0.0432002371549018,0.00674931486997223,0.00889049278366198,0.0120417780219046,0.015300092238389
"ES",2020-10-26,47026208,0.0487394957983193,0,0.00336134453781513,595,6,0.0590078653427222,866,0.0082177943926932,0.0112635035551453,866,0.0548260173763158,0.00487105403427263,0.00487105403427263,"ESAN","ESH",521870,0.015,0.015,0.005,0.005,0,0,200,1,8414240,0,0,0,0,0,0,0,0,0.0382351869202589,0.0432002371549018,0.00674931486997223,0.00889049278366198,0.0120417780219046,0.015300092238389,489,489,0.0382351869202589,0.0432002371549018,0.00674931486997223,0.00889049278366198,0.0120417780219046,0.015300092238389
"ES",2020-10-26,47026208,0.0487394957983193,0,0.00336134453781513,595,6,0.0590078653427222,866,0.0082177943926932,0.0112635035551453,866,0.0548260173763158,0.00487105403427263,0.00487105403427263,"ESAN","ESCA",1240155,0,0,0,0,0,0,0,0,8414240,0,0,0,0,0,0,0,0,0.0382351869202589,0.0432002371549018,0.00674931486997223,0.00889049278366198,0.0120417780219046,0.015300092238389,489,489,0.0382351869202589,0.0432002371549018,0.00674931486997223,0.00889049278366198,0.0120417780219046,0.015300092238389
"ES",2020-10-26,47026208,0.0487394957983193,0,0.00336134453781513,595,6,0.0590078653427222,866,0.0082177943926932,0.0112635035551453,866,0.0548260173763158,0.00487105403427263,0.00487105403427263,"ESAN","ESJ",633564,0.155555555555556,0.155555555555556,0.0111111111111111,0.0111111111111111,0.0111111111111111,0.0111111111111111,90,1,8414240,0,0,0,0,0,0,0,0,0.0382351869202589,0.0432002371549018,0.00674931486997223,0.00889049278366198,0.0120417780219046,0.015300092238389,489,489,0.0382351869202589,0.0432002371549018,0.00674931486997223,0.00889049278366198,0.0120417780219046,0.015300092238389
"ES",2020-10-26,47026208,0.0487394957983193,0,0.00336134453781513,595,6,0.0590078653427222,866,0.0082177943926932,0.0112635035551453,866,0.0548260173763158,0.00487105403427263,0.00487105403427263,"ESAN","ESMA",1661785,0,0,0,0,0,0,0,0,8414240,0,0,0,0,0,0,0,0,0.0382351869202589,0.0432002371549018,0.00674931486997223,0.00889049278366198,0.0120417780219046,0.015300092238389,489,489,0.0382351869202589,0.0432002371549018,0.00674931486997223,0.00889049278366198,0.0120417780219046,0.015300092238389
"ES",2020-10-26,47026208,0.0487394957983193,0,0.00336134453781513,595,6,0.0590078653427222,866,0.0082177943926932,0.0112635035551453,866,0.0548260173763158,0.00487105403427263,0.00487105403427263,"ESAN","ESSE",1942389,0.03,0.03,0.01,0.01,0.02,0.02,100,2,8414240,0,0,0,0,0,0,0,0,0.0382351869202589,0.0432002371549018,0.00674931486997223,0.00889049278366198,0.0120417780219046,0.015300092238389,489,489,0.0382351869202589,0.0432002371549018,0.00674931486997223,0.00889049278366198,0.0120417780219046,0.015300092238389
"ES",2020-10-26,47026208,0.0487394957983193,0,0.00336134453781513,595,6,0.0590078653427222,866,0.0082177943926932,0.0112635035551453,866,0.0548260173763158,0.00487105403427263,0.00487105403427263,"ESAR","ESTE",134137,0,0,0,0,0,0,0,0,1319291,0,0,0,0,0,0,0,0,0.0121870130749521,0.0121870130749521,0,0,0,0,60,60,0.0121870130749521,0.0121870130749521,0,0,0,0
"ES",2020-10-26,47026208,0.0487394957983193,0,0.00336134453781513,595,6,0.0590078653427222,866,0.0082177943926932,0.0112635035551453,866,0.0548260173763158,0.00487105403427263,0.00487105403427263,"ESAR","ESHU",220461,0,0,0,0,0,0,0,0,1319291,0,0,0,0,0,0,0,0,0.0121870130749521,0.0121870130749521,0,0,0,0,60,60,0.0121870130749521,0.0121870130749521,0,0,0,0
