"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","stillsick_p_w_provs","stillsick_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","stillsick_p_w_regs_rhs","stillsick_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"ES",2020-07-01,47026208,0.0810763278227225,0.00942507068803016,0.00689061154177433,5686,50,0.0491638844270839,32759,0.00151077565533012,0.00223853647670547,32759,0.0538837219390517,0.0026812966998335,0.0026812966998335,"ESAN","ESAL",716820,0,0,0,0,0,0,40,1,8414240,0.0301959524574366,0.0420735964294104,0.00197498354180382,0.00264775413711584,0.00235849056603774,0.0039304152637486,3113,50,0.0156691387701794,0.010963767672422,0.00160566458224053,0.000987483718077925,0.00160566458224053,0.000987483718077925,598,598,0.0278550646684364,0.0370604793190145,0.00191547054319998,0.00238021392946705,0.00223717826792113,0.00345618377242252
"ES",2020-07-01,47026208,0.0810763278227225,0.00942507068803016,0.00689061154177433,5686,50,0.0491638844270839,32759,0.00151077565533012,0.00223853647670547,32759,0.0538837219390517,0.0026812966998335,0.0026812966998335,"ESAN","ESCO",782979,0,0,0,0,0,0,0,0,8414240,0.0301959524574366,0.0420735964294104,0.00197498354180382,0.00264775413711584,0.00235849056603774,0.0039304152637486,3113,50,0.0156691387701794,0.010963767672422,0.00160566458224053,0.000987483718077925,0.00160566458224053,0.000987483718077925,598,598,0.0278550646684364,0.0370604793190145,0.00191547054319998,0.00238021392946705,0.00223717826792113,0.00345618377242252
"ES",2020-07-01,47026208,0.0810763278227225,0.00942507068803016,0.00689061154177433,5686,50,0.0491638844270839,32759,0.00151077565533012,0.00223853647670547,32759,0.0538837219390517,0.0026812966998335,0.0026812966998335,"ESAN","ESGR",914678,0,0,0,0,0,0,0,0,8414240,0.0301959524574366,0.0420735964294104,0.00197498354180382,0.00264775413711584,0.00235849056603774,0.0039304152637486,3113,50,0.0156691387701794,0.010963767672422,0.00160566458224053,0.000987483718077925,0.00160566458224053,0.000987483718077925,598,598,0.0278550646684364,0.0370604793190145,0.00191547054319998,0.00238021392946705,0.00223717826792113,0.00345618377242252
"ES",2020-07-01,47026208,0.0810763278227225,0.00942507068803016,0.00689061154177433,5686,50,0.0491638844270839,32759,0.00151077565533012,0.00223853647670547,32759,0.0538837219390517,0.0026812966998335,0.0026812966998335,"ESAN","ESH",521870,0.00833333333333333,0.025,0,0,0,0,120,2,8414240,0.0301959524574366,0.0420735964294104,0.00197498354180382,0.00264775413711584,0.00235849056603774,0.0039304152637486,3113,50,0.0156691387701794,0.010963767672422,0.00160566458224053,0.000987483718077925,0.00160566458224053,0.000987483718077925,598,598,0.0278550646684364,0.0370604793190145,0.00191547054319998,0.00238021392946705,0.00223717826792113,0.00345618377242252
"ES",2020-07-01,47026208,0.0810763278227225,0.00942507068803016,0.00689061154177433,5686,50,0.0491638844270839,32759,0.00151077565533012,0.00223853647670547,32759,0.0538837219390517,0.0026812966998335,0.0026812966998335,"ESAN","ESCA",1240155,0,0,0,0,0,0,20,1,8414240,0.0301959524574366,0.0420735964294104,0.00197498354180382,0.00264775413711584,0.00235849056603774,0.0039304152637486,3113,50,0.0156691387701794,0.010963767672422,0.00160566458224053,0.000987483718077925,0.00160566458224053,0.000987483718077925,598,598,0.0278550646684364,0.0370604793190145,0.00191547054319998,0.00238021392946705,0.00223717826792113,0.00345618377242252
"ES",2020-07-01,47026208,0.0810763278227225,0.00942507068803016,0.00689061154177433,5686,50,0.0491638844270839,32759,0.00151077565533012,0.00223853647670547,32759,0.0538837219390517,0.0026812966998335,0.0026812966998335,"ESAN","ESJ",633564,0,0,0,0,0,0,0,0,8414240,0.0301959524574366,0.0420735964294104,0.00197498354180382,0.00264775413711584,0.00235849056603774,0.0039304152637486,3113,50,0.0156691387701794,0.010963767672422,0.00160566458224053,0.000987483718077925,0.00160566458224053,0.000987483718077925,598,598,0.0278550646684364,0.0370604793190145,0.00191547054319998,0.00238021392946705,0.00223717826792113,0.00345618377242252
"ES",2020-07-01,47026208,0.0810763278227225,0.00942507068803016,0.00689061154177433,5686,50,0.0491638844270839,32759,0.00151077565533012,0.00223853647670547,32759,0.0538837219390517,0.0026812966998335,0.0026812966998335,"ESAN","ESMA",1661785,0.0569105691056911,0.035,0.00813008130081301,0.005,0.00813008130081301,0.005,123,4,8414240,0.0301959524574366,0.0420735964294104,0.00197498354180382,0.00264775413711584,0.00235849056603774,0.0039304152637486,3113,50,0.0156691387701794,0.010963767672422,0.00160566458224053,0.000987483718077925,0.00160566458224053,0.000987483718077925,598,598,0.0278550646684364,0.0370604793190145,0.00191547054319998,0.00238021392946705,0.00223717826792113,0.00345618377242252
"ES",2020-07-01,47026208,0.0810763278227225,0.00942507068803016,0.00689061154177433,5686,50,0.0491638844270839,32759,0.00151077565533012,0.00223853647670547,32759,0.0538837219390517,0.0026812966998335,0.0026812966998335,"ESAN","ESSE",1942389,0.0169491525423729,0.0108333333333333,0,0,0,0,295,3,8414240,0.0301959524574366,0.0420735964294104,0.00197498354180382,0.00264775413711584,0.00235849056603774,0.0039304152637486,3113,50,0.0156691387701794,0.010963767672422,0.00160566458224053,0.000987483718077925,0.00160566458224053,0.000987483718077925,598,598,0.0278550646684364,0.0370604793190145,0.00191547054319998,0.00238021392946705,0.00223717826792113,0.00345618377242252
"ES",2020-07-01,47026208,0.0810763278227225,0.00942507068803016,0.00689061154177433,5686,50,0.0491638844270839,32759,0.00151077565533012,0.00223853647670547,32759,0.0538837219390517,0.0026812966998335,0.0026812966998335,"ESAR","ESTE",134137,0,0,0,0,0,0,0,0,1319291,0.0436402341671102,0.0657233766233766,0.0018598884066956,0.000869565217391304,0.00433973961562306,0.00605072463768116,3758,50,0,0,0,0,0,0,2,2,0.0436170212765957,0.0656884173804919,0.00185889910435161,0.000869102682701203,0.00433743124348709,0.0060475061671292
"ES",2020-07-01,47026208,0.0810763278227225,0.00942507068803016,0.00689061154177433,5686,50,0.0491638844270839,32759,0.00151077565533012,0.00223853647670547,32759,0.0538837219390517,0.0026812966998335,0.0026812966998335,"ESAR","ESHU",220461,0,0,0,0,0,0,0,0,1319291,0.0436402341671102,0.0657233766233766,0.0018598884066956,0.000869565217391304,0.00433973961562306,0.00605072463768116,3758,50,0,0,0,0,0,0,2,2,0.0436170212765957,0.0656884173804919,0.00185889910435161,0.000869102682701203,0.00433743124348709,0.0060475061671292
