ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C0a_7.NA,I6_1.NA,I6_2.NA,I6_3.NA,I6_4.NA,I6_5.NA,I6_6.NA,I6_7.NA,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
CA,CAN,Canada,2021-01-01,2021-01-01,2683,28517027.6543246,2149,11814.5,392,5841,26371.1,5210,21,17,21,15,2683,1211,0,0,0,0,0,0,14,163814.611256463,0,0,0,0,11,131732.907927815,396,2567,104567.376513516,127,0,0,0,0,13,0,0,0,0,9,0,0,0,0,18,3,8,2,5,6,6,3,3,1,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,4,13,2,9,12,12,6,4,5,15,12,7,0,0,0,0,0,0,0,0,0,0,0,0,560,1844,279,1451,955,277,519,1887,277,954,1450,279,84,2320,279,141,2264,278,2683,2683,2683,2683,2683,2683,2683,2683,2683,38,76,270,465,1432,402,31,70,147,77,36,75,402,116,83,154,30,73,210,75,10,1094,40,151,335,521,1243,393,70,144,382,1679,408,222,424,573,1057,407,1,,,0.00782705926202013,0.00333450025486135,0.00633619083115915,0.00300242118123028,0.00782705926202013,0.00333450025486135,0.00559075661572866,0.00282134128612927,0.00521803950801342,0.002726185394526,0.00574444900927887,2.77376180889863e-05,0.00409988818486769,0.0024178627889641,0.00461944735351259,2.48877450556276e-05,0.003787031990315,0.000372285024953001
CA,CAN,Canada,2021-01-02,2021-01-02,2996,29783350.5400984,2457,15641.5,707,6880,29933,6013,25,23,24,21,2996,1382,0,0,0,0,0,0,17,241789.937744345,0,0,0,0,13,183764.783149336,712,2901,118172.948681617,160,0,0,0,0,15,0,0,0,0,12,0,0,0,0,22,2,9,3,8,6,6,4,1,3,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,5,14,7,16,13,14,7,2,4,13,17,8,0,0,0,0,0,0,0,0,0,0,0,0,492,2275,229,1300,1470,226,442,2324,230,980,1787,229,80,2684,232,117,2647,232,2996,2996,2996,2996,2996,2996,2996,2996,2996,33,90,347,494,1646,386,37,86,165,78,38,78,444,138,93,148,20,97,258,76,10,1230,34,153,408,624,1395,382,82,192,450,1875,397,253,490,674,1184,395,1,,,0.00834445927903872,0.00325729211302917,0.00767690253671562,0.00312533625602917,0.00801068090787717,0.00319201850845274,0.00700934579439252,0.00298736652285419,0.00567423230974633,0.0026896457896946,0.00811829204436938,3.22272753942337e-05,0.00433911882510013,0.00235360555447551,0.00617005071010821,2.8123004820131e-05,0.00602506756362896,0.000441222581709935
CA,CAN,Canada,2021-01-03,2021-01-03,3022,28988172.293298,2451,14725.7,575,6555.1,29827.35,5949,29,21,25,24,3022,1422,0,0,0,0,0,0,13,128214.101595395,0,0,0,0,12,97428.5369468697,578,2925,119150.594585912,157,0,0,0,0,13,0,0,0,0,10,0,0,0,0,26,2,6,3,8,8,7,7,4,1,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,3,13,5,19,18,17,10,7,9,22,17,9,0,0,0,0,0,0,0,0,0,0,0,0,485,2294,243,1459,1322,241,474,2299,249,929,1850,243,88,2688,246,126,2652,244,3022,3022,3022,3022,3022,3022,3022,3022,3022,31,90,334,522,1637,408,39,77,181,100,40,81,448,122,100,163,24,95,262,94,19,1177,47,154,394,634,1393,400,65,201,459,1889,408,249,533,672,1165,403,1,,,0.00959629384513567,0.00347583184939882,0.00694904037061549,0.0029617544257499,0.00827266710787558,0.00322938465134122,0.00794176042356056,0.00316466567174711,0.0043017868960953,0.00233339987915372,0.00442297983805753,2.41564207676648e-05,0.00397088021178028,0.00224223058292002,0.00336097550273616,2.10687753203083e-05,0.00485100390819487,0.000394511666720939
CA,CAN,Canada,2021-01-04,2021-01-04,2886,28059695.2931976,2326,13806,474,6241,29179.5,5548,35,31,28,30,2886,1295,0,0,0,0,0,0,19,245214.660772041,0,0,0,0,13,116623.235905698,480,2777,113121.778176095,139,0,0,0,0,19,0,0,0,0,17,0,0,0,0,34,3,4,3,12,8,11,3,1,5,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,7,14,6,23,18,21,10,5,12,26,22,18,0,0,0,0,0,0,0,0,0,0,0,0,673,1990,223,1382,1286,218,418,2241,227,888,1776,222,79,2583,224,128,2533,225,2886,2886,2886,2886,2886,2886,2886,2886,2886,30,89,347,493,1530,397,34,70,148,79,37,73,441,122,94,154,23,89,211,74,10,1227,39,163,392,613,1293,386,79,195,419,1789,404,256,513,608,1105,404,1,,,0.0121275121275121,0.00399333947908683,0.0107415107415107,0.00376086292014016,0.0097020097020097,0.00357613354764715,0.0103950103950104,0.00370035447968407,0.00658350658350658,0.0029504906847851,0.00873903505400813,3.44375588680115e-05,0.00450450450450451,0.00244311038643209,0.00415625453830108,2.38041832101883e-05,0.00424321477030526,0.000378790539466967
CA,CAN,Canada,2021-01-05,2021-01-05,2935,28954667.1457173,2382,14530.109,593,6292,29354.4,5632,23,20,23,20,2935,1315,0,0,6,417,0,0,16,112944.562921505,0,4,0,0,11,78589.3865255152,595,2821,114914.129000635,133,0,0,0,0,16,0,2,0,0,11,0,2,0,0,18,2,6,3,9,5,6,2,4,2,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,15,10,11,4,4,5,9,15,7,0,0,0,0,0,0,0,0,0,0,0,0,773,1925,237,1400,1303,232,429,2264,242,775,1921,239,73,2621,241,143,2552,240,2935,2935,2935,2935,2935,2935,2935,2935,2935,38,103,393,548,1451,402,40,86,155,75,44,65,439,105,83,170,24,81,238,72,15,1243,65,156,451,622,1247,394,93,193,462,1772,415,277,504,652,1088,414,1,,,0.00783645655877342,0.00319003564606905,0.00681431005110733,0.00297625549350223,0.00783645655877342,0.00319003564606905,0.00681431005110733,0.00297625549350223,0.00545144804088586,0.00266386965978674,0.00390073774128017,2.27045808098145e-05,0.00374787052810903,0.002210654941536,0.00271422172218406,1.89505263289513e-05,0.00517777931377536,0.000414959663558891
CA,CAN,Canada,2021-01-06,2021-01-06,2815,27873616.9466432,2258,14949.5,518,6101.2,27675.16,5409,29,27,26,26,2815,1281,0,0,33,2637,0,0,12,111447.036200048,0,8,0,0,10,94444.8649753287,519,2705,110188.840463211,136,10,0,0,0,14,0,13,0,0,11,0,24,0,0,26,1,7,3,7,6,5,1,4,3,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3,14,8,17,16,13,5,8,7,21,15,6,0,0,0,0,0,0,0,0,0,0,0,0,800,1775,240,1398,1179,238,428,2145,242,774,1800,241,56,2520,239,161,2415,239,2815,2815,2815,2815,2815,2815,2815,2815,2815,35,112,349,495,1431,393,20,73,162,73,37,60,411,108,80,151,30,91,241,74,12,1192,59,160,400,553,1257,386,89,167,463,1682,414,253,493,630,1028,411,1,,,0.0103019538188277,0.00373009632650857,0.00959147424511545,0.00360046637219263,0.00923623445825933,0.00353379558128432,0.00923623445825933,0.00353379558128432,0.00426287744227353,0.00240675933041224,0.00399829833399034,2.34271288123137e-05,0.00355239786856128,0.00219784431118286,0.0033883247070561,2.15728202032913e-05,0.00471009584834756,0.000404267618778367
CA,CAN,Canada,2021-01-07,2021-01-07,2778,29793262.4998271,2256,14599.65,567,5948.3,28335,5287,18,17,16,17,2778,1260,0,0,38,2607,0,0,10,75051.4047089744,0,9,0,0,5,42289.7905145049,568,2677,109048.253574867,122,8,0,0,0,7,0,7,0,0,6,0,16,0,0,18,0,5,2,4,1,3,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,13,7,10,2,0,6,11,11,6,0,0,0,0,0,0,0,0,0,0,0,0,783,1775,220,1432,1134,212,413,2146,219,765,1796,217,67,2491,220,141,2416,221,2778,2778,2778,2778,2778,2778,2778,2778,2778,29,97,312,504,1449,387,34,70,158,81,27,71,416,117,84,154,21,83,208,77,16,1161,40,139,348,590,1287,374,64,183,382,1761,388,206,487,567,1131,387,1,,,0.00647948164146868,0.00298359947803249,0.00611951043916487,0.00290006273594472,0.00575953923686105,0.00281398356983909,0.00611951043916487,0.00290006273594472,0.00359971202303816,0.0022270643800269,0.00251907305248661,1.79995538558466e-05,0.00179985601151908,0.00157619398513323,0.0014194414094378,1.35188375118683e-05,0.00520870331600534,0.000427237664880407
CA,CAN,Canada,2021-01-08,2021-01-08,2902,28265039.7238462,2398,14362.24,709,6455,29479,5823,30,27,27,25,2902,1258,0,0,49,2745,0,0,8,111950.296611792,0,7,0,0,5,97107.2456824846,711,2817,114751.188016586,148,9,0,0,0,20,0,20,0,0,17,0,28,0,0,29,0,8,3,12,8,9,5,5,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,19,9,23,17,15,10,8,9,17,11,7,0,0,0,0,0,0,0,0,0,0,0,0,861,1834,207,1516,1186,200,416,2275,211,758,1938,206,63,2633,206,144,2550,208,2902,2902,2902,2902,2902,2902,2902,2902,2902,33,99,346,514,1553,357,44,78,170,64,44,68,460,117,87,157,34,98,245,71,22,1143,56,139,393,626,1343,345,78,187,425,1844,368,242,510,671,1116,363,1,,,0.0103376981392143,0.00368005936031088,0.0093039283252929,0.00349303377903842,0.0093039283252929,0.00349303377903842,0.00861474844934528,0.00336234222153928,0.00275671950379049,0.00190763918946656,0.00396073374407266,2.31552431061716e-05,0.00172294968986906,0.00150890267561271,0.00343559558490762,2.15713335561789e-05,0.00619601428350559,0.000454021132870075
CA,CAN,Canada,2021-01-09,2021-01-09,2836,28250753.307412,2324,12557.25,681,6164.1,28166.5,5544,24,25,28,21,2836,1232,0,0,47,2659,0,0,14,182982.341337267,1,12,0,0,10,124440.358113446,681,2752,112103.397025788,137,17,0,0,0,12,0,12,0,0,11,2,18,0,0,24,1,7,2,8,10,5,4,3,0,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,3,14,6,14,18,13,7,6,1,20,13,5,1,1,2,2,0,2,1,0,0,2,1,0,865,1756,215,1512,1115,209,482,2134,220,801,1820,215,72,2545,219,162,2452,222,2836,2836,2836,2836,2836,2836,2836,2836,2836,34,101,340,519,1472,370,28,87,168,80,30,79,418,110,78,176,32,94,235,80,15,1126,51,141,365,595,1330,354,64,190,411,1801,370,234,502,622,1113,365,1,,,0.00846262341325811,0.0033713359393501,0.00881523272214387,0.00344024346376224,0.00987306064880113,0.00363886814094408,0.00740479548660085,0.00315527777368989,0.00493653032440056,0.00257947470723524,0.00647707830464328,2.9580914350982e-05,0.00352609308885755,0.00218159851850444,0.00440485097014378,2.44196857195398e-05,0.0060747490091076,0.000454862083158095
CA,CAN,Canada,2021-01-10,2021-01-10,3170,29147836.080402,2596,14224,944,6897,31985.5,6210,28,22,31,25,3170,1364,0,0,57,2967,0,0,19,165188.37422469,0,17,0,0,14,122706.715183648,949,3063,124772.058535606,176,13,0,0,0,17,0,17,0,0,12,0,24,0,0,23,2,6,2,10,9,4,1,2,4,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,18,16,12,4,5,5,21,13,6,0,0,0,0,0,0,0,0,0,0,0,0,749,2191,230,1652,1288,230,528,2402,240,913,2022,235,88,2848,234,136,2800,234,3170,3170,3170,3170,3170,3170,3170,3170,3170,34,101,387,576,1674,398,45,78,195,81,43,89,476,113,103,193,31,90,299,76,12,1246,59,159,400,699,1461,392,82,200,474,1996,418,275,523,711,1247,414,1,,,0.00883280757097792,0.00325717658211459,0.00694006309148265,0.00288993383662788,0.00977917981072555,0.00342559252646004,0.00788643533123028,0.00307921154864763,0.00599369085173502,0.00268695380372664,0.0056672602991533,2.72519373363977e-05,0.00441640378548896,0.00230829713640969,0.00420980531265414,2.35049786189677e-05,0.00760586954433541,0.000482065387883307
