ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C0a_7.NA,I6_1.NA,I6_2.NA,I6_3.NA,I6_4.NA,I6_5.NA,I6_6.NA,I6_7.NA,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ZA,ZAF,South Africa,2021-01-01,2021-01-01,1685,35937141.7501784,1107,6615,1390,3946.1,12806.52,3046,142,136,132,133,1685,957,0,0,0,0,0,0,89,2218552.08892898,0,0,0,0,45,971280.490520267,1391,1548,24745.5671966269,130,0,0,0,0,49,0,0,0,0,42,0,0,0,0,129,18,24,11,31,22,25,13,18,11,16,27,16,0,0,0,0,0,0,0,0,0,0,0,0,63,70,40,90,66,78,54,47,35,67,80,44,0,0,0,0,0,0,0,0,0,0,0,0,353,995,337,940,421,324,638,714,333,761,595,329,171,1181,333,206,1147,332,1685,1685,1685,1685,1685,1685,1685,1685,1685,40,83,207,217,724,414,20,27,61,23,28,38,248,68,43,106,17,73,83,54,22,774,44,105,189,247,694,406,193,168,282,598,444,405,306,282,249,443,1,,,0.084272997032641,0.013264026119901,0.0807121661721068,0.0130059894166433,0.0783382789317508,0.0128298307334044,0.0789317507418398,0.0128741899378753,0.0528189910979229,0.010679715413621,0.0617342387536418,7.86868767484825e-05,0.0267062314540059,0.00769797354258992,0.027027204814235,5.30184759792394e-05,0.0562120879649754,0.00286979879266033
ZA,ZAF,South Africa,2021-01-02,2021-01-02,1974,37461385.442496,1332,6952,1579,4592,14921.1,3668,176,169,186,171,1974,1143,0,0,0,0,0,0,86,1628705.01478093,0,0,0,0,51,906452.605813787,1584,1811,28949.7559386895,148,0,0,0,0,47,0,0,0,0,43,0,0,0,0,167,11,28,14,27,21,20,11,13,11,25,22,11,0,0,0,0,0,0,0,0,0,0,0,0,62,108,47,116,94,95,63,56,42,94,98,43,0,0,0,0,0,0,0,0,0,0,0,0,411,1285,278,1050,652,272,663,1033,278,846,853,275,179,1511,284,243,1454,277,1974,1974,1974,1974,1974,1974,1974,1974,1974,51,88,222,291,897,425,31,53,55,29,39,45,284,122,56,107,24,78,101,45,21,884,61,102,233,335,821,422,247,222,383,661,461,481,401,323,308,461,1,,,0.0891590678824721,0.0125712524022308,0.085612968591692,0.0123426758636736,0.0942249240121581,0.0128874679386615,0.0866261398176292,0.0124086143453348,0.0435663627152989,0.00900487293748724,0.0434769028305433,6.53030105967232e-05,0.0258358662613982,0.00699845377932165,0.0241969856455312,4.92059798744553e-05,0.0547154871825046,0.00261976324180561
ZA,ZAF,South Africa,2021-01-03,2021-01-03,1988,36432645.2326576,1363,6546,1361,4853.7,15666,3767,188,168,191,181,1988,1118,0,0,0,0,0,0,104,2236484.70912885,0,0,0,0,46,965885.125370242,1365,1827,29205.5240750887,130,0,0,0,0,57,0,0,0,0,53,0,0,0,0,178,23,31,12,40,28,31,22,21,17,28,36,23,0,0,0,0,0,0,0,0,0,0,0,0,68,113,51,115,110,89,67,64,52,89,104,53,0,0,0,0,0,0,0,0,0,0,0,0,377,1320,291,1091,615,282,694,1000,294,880,825,283,153,1544,291,224,1475,289,1988,1988,1988,1988,1988,1988,1988,1988,1988,54,96,222,288,919,409,28,40,73,38,56,35,305,101,36,128,17,80,91,85,17,858,48,113,226,357,839,405,271,220,407,658,432,524,391,346,298,429,1,,,0.0945674044265593,0.0128628942184264,0.0845070422535211,0.0122268294904321,0.0960764587525151,0.0129543087318356,0.091046277665996,0.0126456711739906,0.0523138832997988,0.00978769978270968,0.0613868330132696,7.79441766747444e-05,0.0231388329979879,0.00660886757136224,0.0265115288555671,5.21657591018654e-05,0.0467377334674948,0.00242078162488037
ZA,ZAF,South Africa,2021-01-04,2021-01-04,2156,36241755.1502197,1454,7810.2,1705,4928,16832.12,3964,180,175,187,182,2156,1252,0,0,0,0,0,0,101,1861340.83663362,0,0,0,0,53,887517.41752113,1708,1967,31443.4952685821,154,0,0,0,0,61,0,0,0,0,54,0,0,0,0,173,15,36,21,34,26,31,21,23,10,28,35,17,0,0,0,0,0,0,0,0,0,0,0,0,66,117,54,115,103,102,66,69,50,105,112,53,0,0,0,0,0,0,0,0,0,0,0,0,574,1237,345,1171,645,340,723,1085,348,870,939,347,170,1637,349,322,1486,348,2156,2156,2156,2156,2156,2156,2156,2156,2156,53,99,258,316,959,471,22,48,64,32,50,40,323,95,51,123,18,111,104,79,20,976,52,132,271,350,885,466,309,249,404,699,495,591,411,370,290,494,1,,,0.0834879406307978,0.0116762847856069,0.0811688311688312,0.0115275288647814,0.086734693877551,0.0118800595497196,0.0844155844155844,0.0117350305463605,0.0468460111317254,0.00891952149115397,0.051359014730895,7.18625731797598e-05,0.024582560296846,0.00653630828324908,0.0244888089399211,5.0320325243164e-05,0.0543196608840942,0.00250514799715925
ZA,ZAF,South Africa,2021-01-05,2021-01-05,2074,36388296.3416068,1435,7915,1540,4820,15660,3907,159,147,161,154,2074,1220,0,0,0,0,0,0,93,1854931.66266366,0,0,0,0,43,882315.858576613,1545,1905,30452.393740035,170,0,0,0,0,59,0,0,0,0,50,0,0,0,0,151,17,24,14,35,28,31,14,20,10,28,27,16,0,0,0,0,0,0,0,0,0,0,0,0,55,85,40,107,81,90,47,53,48,85,86,44,0,0,0,0,0,0,0,0,0,0,0,0,603,1163,308,1104,662,308,705,1052,317,851,910,313,148,1609,317,295,1466,313,2074,2074,2074,2074,2074,2074,2074,2074,2074,68,115,253,287,905,446,28,70,75,36,43,45,294,115,65,100,19,98,90,58,20,918,53,128,269,328,856,440,320,231,401,662,460,591,385,334,307,457,1,,,0.0766634522661524,0.0114503276527824,0.070877531340405,0.0110442057203318,0.0776277724204436,0.0115160989009761,0.0742526518804243,0.0112835546768678,0.0448408871745419,0.00890673795201463,0.0509760513449129,7.14642616996644e-05,0.0207328833172613,0.00613231072406481,0.0242472428578021,4.99767838168939e-05,0.0507349278742848,0.00246481680987845
ZA,ZAF,South Africa,2021-01-06,2021-01-06,2000,36450809.5231283,1397,7346.5,1548,4655,16074.5,3744,159,159,170,159,2000,1194,0,0,0,0,0,0,99,2047790.7359508,0,0,0,0,45,841313.507720702,1554,1856,29669.1038223123,136,0,0,0,0,57,0,0,0,0,46,0,0,0,0,147,17,32,16,34,26,29,12,24,19,26,26,9,0,0,0,0,0,0,0,0,0,0,0,0,59,102,52,93,78,86,48,60,51,86,90,36,0,0,0,0,0,0,0,0,0,0,0,0,642,1073,285,1149,562,289,727,981,292,837,876,287,148,1557,295,309,1404,287,2000,2000,2000,2000,2000,2000,2000,2000,2000,67,104,262,281,876,410,40,44,75,35,28,50,306,115,58,95,20,85,99,72,23,855,55,134,260,352,796,403,290,251,408,616,435,572,386,322,286,434,1,,,0.0795,0.0118557369263511,0.0795,0.0118557369263511,0.085,0.0122223046063229,0.0795,0.0118557369263511,0.0495,0.00950630520099564,0.0561795681012643,7.47529588606658e-05,0.0225,0.00649954171221484,0.0230807907623254,4.87471431441774e-05,0.0523777195734281,0.00253505158779824
ZA,ZAF,South Africa,2021-01-07,2021-01-07,1793,37485443.7734112,1214,7598,1227,3910,14284.11,3224,169,157,170,170,1793,1039,0,0,0,0,0,0,80,2019642.51743359,0,0,0,0,37,818943.021858808,1228,1628,26024.4078786231,152,0,0,0,0,54,0,0,0,0,48,0,0,0,0,157,15,32,14,32,25,27,14,15,12,24,34,14,0,0,0,0,0,0,0,0,0,0,0,0,63,99,49,103,87,96,52,61,38,87,100,45,0,0,0,0,0,0,0,0,0,0,0,0,527,978,288,989,521,283,599,892,302,678,825,290,116,1378,299,240,1258,295,1793,1793,1793,1793,1793,1793,1793,1793,1793,50,91,232,258,768,394,35,26,78,29,32,38,267,93,41,101,16,69,76,71,17,804,39,100,248,287,730,389,270,190,331,576,426,487,339,290,250,427,1,,,0.09425543781372,0.0135242758841654,0.0875627440044618,0.0130833552101053,0.0948131622978249,0.0135600526967513,0.0948131622978249,0.0135600526967513,0.0446179587283882,0.00955655429703222,0.0538780474266692,7.22763556948311e-05,0.0206358059118795,0.00658022546424497,0.0218469608312252,4.67967488534715e-05,0.0471864722428017,0.0025761454197125
ZA,ZAF,South Africa,2021-01-08,2021-01-08,1639,37313560.8937083,1113,6428,1517,4001,12335,3037,150,138,156,151,1639,974,0,0,0,0,0,0,69,1587655.91187826,0,0,0,0,29,603112.39901083,1520,1501,23994.2482959541,138,0,0,0,0,54,0,0,0,0,48,0,0,0,0,139,19,33,19,28,24,28,15,23,11,25,31,13,0,0,0,0,0,0,0,0,0,0,0,0,47,85,53,86,79,82,49,61,44,77,91,36,0,0,0,0,0,0,0,0,0,0,0,0,500,882,257,907,483,249,553,824,262,625,758,256,118,1256,265,265,1117,257,1639,1639,1639,1639,1639,1639,1639,1639,1639,40,107,210,242,669,371,27,36,68,29,22,39,217,89,40,85,21,60,78,61,19,748,45,111,204,267,642,370,206,222,317,500,394,435,317,256,238,393,1,,,0.0915192190359976,0.0139595892297103,0.0841976815131178,0.0134434132795081,0.0951799877974375,0.0142073321991909,0.0921293471629042,0.0140013399368351,0.0420988407565589,0.00972196452985197,0.0425490324121267,6.47616429932628e-05,0.0176937156802929,0.00638251137716305,0.0161633568216355,4.04615038181319e-05,0.0633485150796035,0.00308213565323406
ZA,ZAF,South Africa,2021-01-09,2021-01-09,1512,36449095.7066696,1035,5336,1395,3582,11831.5,2844,122,109,120,114,1512,858,0,0,0,0,0,0,77,2213232.01842845,0,0,0,0,35,941567.941303886,1397,1379,22044.0162559099,139,0,0,0,0,45,0,0,0,0,40,0,0,0,0,112,18,20,9,26,25,22,16,15,7,21,30,11,0,0,0,0,0,0,0,0,0,0,0,0,47,60,33,71,65,64,49,44,27,65,73,29,0,0,0,0,0,0,0,0,0,0,0,0,429,851,232,852,430,230,505,764,243,604,675,233,111,1162,239,212,1061,239,1512,1512,1512,1512,1512,1512,1512,1512,1512,43,77,203,223,634,332,29,33,60,25,38,28,210,77,29,91,11,72,60,57,21,671,35,85,217,230,617,328,202,170,293,490,357,396,266,242,249,359,1,,,0.0806878306878307,0.0137280142001852,0.0720899470899471,0.0130365444195268,0.0793650793650794,0.0136248159683781,0.0753968253968254,0.0133084174671926,0.0509259259259259,0.0110813256397091,0.0607211777279693,7.75304081817531e-05,0.0231481481481482,0.00757957184872758,0.0258324088169791,5.14996174688991e-05,0.0633732067597016,0.00321616898863996
ZA,ZAF,South Africa,2021-01-10,2021-01-10,1519,37618662.1653406,1072,5722.865,1443,3713.4,12271,2899,136,124,139,136,1519,866,0,0,0,0,0,0,65,1631770.61171978,0,0,0,0,36,808481.463977839,1446,1388,22187.8858326344,129,0,0,0,0,36,0,0,0,0,33,0,0,0,0,131,9,18,12,22,11,19,8,11,8,16,22,8,0,0,0,0,0,0,0,0,0,0,0,0,44,80,41,85,62,72,42,51,31,76,88,33,0,0,0,0,0,0,0,0,0,0,0,0,390,904,225,848,448,223,478,810,231,628,666,225,119,1170,230,234,1059,226,1519,1519,1519,1519,1519,1519,1519,1519,1519,42,67,185,237,676,312,26,39,63,23,27,38,215,76,51,83,24,53,68,54,20,659,38,92,201,249,625,314,204,192,314,470,339,407,305,257,211,339,1,,,0.0895325872284398,0.0143579347211213,0.0816326530612245,0.0137692211924373,0.0915075707702436,0.0144996785261206,0.0895325872284398,0.0143579347211213,0.0427913100724161,0.0101777156179847,0.0433766252650843,6.50945744544314e-05,0.0236998025016458,0.00764950364880575,0.0214914996292112,4.63406455447345e-05,0.0651706976909531,0.00324774911730204
