ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.1,C0_1.2,C0_1.NA,C0_2.1,C0_2.2,C0_2.NA,C0_3.1,C0_3.2,C0_3.NA,C0_4.1,C0_4.2,C0_4.NA,C0_5.1,C0_5.2,C0_5.NA,C0_6.1,C0_6.2,C0_6.NA,C0a_7.NA,I6_1.NA,I6_2.NA,I6_3.NA,I6_4.NA,I6_5.NA,I6_6.NA,I6_7.NA,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,first_date,day_count,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2021-01-11,103004745.826091,8576,27677.17,463,15904,124678.12,19084,46,38,40,41,10395,3618,0,0,33,9814,0,0,45,433434.97624503,0,38,0,0,29,285421.643770895,473,9998,139229.333898363,197,1,0,0,0,18,1,17,0,0,13,1,39,0,0,42,4,8,1,6,11,5,7,1,2,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,9,17,4,14,27,13,15,5,5,30,14,11,0,0,0,0,0,0,0,0,0,0,0,0,2169,7504,722,7103,2581,711,4083,5588,724,3131,6551,713,395,9284,716,2051,7624,720,10395,10395,10395,10395,10395,10395,10395,10395,10395,120,187,1182,1963,5725,1218,142,355,996,384,115,358,1469,814,462,624,106,346,565,915,7,2737,104,223,1113,1975,5789,1191,167,1121,4042,3823,1242,782,2150,3543,2682,1238,2021-01-11,10395,1,,,0.00442520442520442,0.0012759670509651,0.00365560365560366,0.00116016600836747,0.00384800384800385,0.0011901902762558,0.00394420394420394,0.00120491763085099,0.00432900432900433,0.00126208260880131,0.004207912681779,1.25007816289701e-05,0.00278980278980279,0.00101394862758151,0.00277095624557717,1.0151536185363e-05,0.00339727259160264,0.000305639127810766
JP,JPN,Japan,2021-01-12,102453192.279386,8047,26165.4,588,14930,117832.6,17735,44,42,42,44,9734,3332,0,0,30,9172,0,0,37,529635.11756027,0,29,0,0,24,329191.116958743,605,9354,130261.171162761,198,3,0,0,0,21,0,21,0,0,17,0,36,0,0,41,4,13,0,7,13,2,3,1,1,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,11,28,7,21,32,15,10,7,2,28,12,13,0,0,0,0,0,0,0,0,0,0,0,0,2909,6155,670,6414,2653,667,3383,5661,690,3484,5581,669,348,8711,675,2354,6705,675,9734,9734,9734,9734,9734,9734,9734,9734,9734,131,193,1214,1807,5261,1128,130,354,959,290,98,344,1442,769,405,570,107,310,516,803,5,2632,109,211,1129,1883,5294,1108,154,1134,3788,3472,1186,800,2051,3249,2456,1178,2021-01-12,9734,1,,,0.00452023833983974,0.00133259845350022,0.00431477296075611,0.00130209426502818,0.00431477296075611,0.00130209426502818,0.00452023833983974,0.00133259845350022,0.00380110951304705,0.00122244868583075,0.00516953260095573,1.38862673217793e-05,0.00246558454900349,0.000985204334676124,0.00321308794421019,1.09584167679105e-05,0.0046445152811044,0.000369232488035061
JP,JPN,Japan,2021-01-13,101983048.224562,7971,24462.85,603,14548,116791.27,17729,35,35,39,49,9752,3289,0,0,22,9202,0,0,46,452528.848184636,0,41,0,0,28,205296.221646405,609,9342,130094.062540359,208,1,0,0,0,17,0,16,0,0,13,0,30,0,0,33,5,8,2,8,10,7,6,7,1,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,9,18,6,16,20,18,14,15,2,21,13,9,0,0,0,0,0,0,0,0,0,0,0,0,3053,6009,690,6381,2681,690,3265,5776,711,3526,5531,695,282,8773,697,2407,6658,687,9752,9752,9752,9752,9752,9752,9752,9752,9752,117,171,1218,1812,5282,1152,109,368,963,323,107,323,1387,774,403,543,93,323,550,792,7,2687,126,215,1085,1855,5330,1141,169,1042,3812,3517,1212,825,2054,3193,2480,1200,2021-01-13,9752,1,,,0.0035890073831009,0.00118688236121079,0.0035890073831009,0.00118688236121079,0.00399917965545529,0.00125261194827798,0.00502461033634126,0.00140332611688029,0.00471698113207547,0.00135989886540022,0.00443729478636675,1.28996387143495e-05,0.00287120590648072,0.00106196216168341,0.00201304261071265,8.69907376221618e-06,0.00468122824445637,0.000370920092052439
JP,JPN,Japan,2021-01-14,104428531.636619,8037,24757.11,524,14377,118496.35,17674,54,46,56,60,9758,3269,0,0,22,9220,10,3,43,624941.364823463,0,36,0,0,31,341605.049433074,532,9359,130330.799755429,212,1,0,0,0,21,0,21,0,0,16,0,39,0,0,50,5,7,1,7,11,5,7,2,0,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,15,28,10,25,35,21,20,9,5,38,17,14,0,0,0,0,0,0,0,0,0,0,0,0,2980,6112,666,6472,2619,667,3211,5861,686,3493,5584,681,317,8758,683,2426,6662,670,9758,9758,9758,9758,9758,9758,9758,9758,9758,127,181,1206,1829,5258,1157,101,365,933,325,91,358,1440,784,414,589,90,327,520,817,7,2597,113,196,1131,1875,5318,1125,180,1061,3776,3552,1189,878,2046,3163,2485,1186,2021-01-14,9758,1,,,0.00553392088542734,0.00147190284317641,0.00471408075425292,0.00135906467088902,0.00573888091822095,0.00149875801633755,0.00614880098380816,0.00155104209782369,0.00440664070506251,0.00131420314032187,0.00598439291474556,1.47926219063845e-05,0.00317688050830088,0.00111654742728857,0.00327118503036854,1.09516502855171e-05,0.00408192078156752,0.000346153442539701
JP,JPN,Japan,2021-01-15,103207855.381608,8362,26876.035,816,15406,121613.5,18847,54,48,53,53,10080,3426,0,0,23,9513,8,5,38,491947.455589322,0,32,0,0,22,268683.344553995,822,9666,134605.995345227,225,3,0,0,0,33,1,32,1,0,24,1,45,1,0,47,8,16,2,14,17,11,5,5,0,14,10,7,0,0,0,0,0,0,0,0,0,0,0,0,13,30,8,27,31,22,16,11,5,35,22,11,0,0,0,0,0,0,0,0,0,0,0,0,3259,6096,725,6743,2618,719,3373,5966,741,3759,5582,739,329,9014,737,2459,6886,735,10080,10080,10080,10080,10080,10080,10080,10080,10080,141,183,1284,1925,5362,1185,102,340,949,393,92,380,1352,724,444,656,87,391,610,917,6,2637,132,208,1157,2018,5397,1168,167,1160,3812,3709,1232,819,2085,3349,2605,1222,2021-01-15,10080,1,,,0.00535714285714286,0.00142501036385788,0.00476190476190476,0.00134391460384076,0.00525793650793651,0.00141182456827523,0.00525793650793651,0.00141182456827523,0.00376984126984127,0.00119635260527748,0.00476656988724707,1.32879251931243e-05,0.00218253968253968,0.000911012736916982,0.00260332262074963,9.83081828925687e-06,0.0061067116504863,0.000416187924254258
JP,JPN,Japan,2021-01-16,104129304.867567,8902,24971.1,823,16506.1,129932.46,20020,39,37,36,38,10633,3437,0,0,16,10077,8,3,32,285284.361886607,0,29,0,0,20,159165.089435193,833,10214,142237.289101608,245,2,0,0,0,22,0,22,0,0,16,0,30,0,0,36,3,9,2,5,14,6,5,3,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,6,18,3,13,21,11,8,5,2,24,9,5,0,0,0,0,0,0,0,0,0,0,0,0,2737,7176,720,7452,2465,716,4043,5840,750,3594,6313,726,409,9494,730,2183,7729,721,10633,10633,10633,10633,10633,10633,10633,10633,10633,156,205,1297,2023,5761,1191,89,355,997,389,100,331,1561,785,459,734,139,407,672,960,6,2649,131,230,1171,2055,5890,1156,194,1162,4185,3899,1193,852,2248,3590,2753,1190,2021-01-16,10633,1,,,0.00366782657763566,0.00114901753915338,0.00347973290698768,0.0011192734627743,0.00338568607166369,0.00110409663879013,0.00357377974231167,0.00113424441382899,0.00300949873036772,0.00104114873699137,0.0027397125357692,1.00396452517062e-05,0.00188093670647983,0.000823566078122483,0.00152853310254612,7.50355136744972e-06,0.00585641082771861,0.000396535143527746
JP,JPN,Japan,2021-01-17,104003754.953121,8086,23823.75,568,14935,117324.13,18033,42,36,43,51,9918,3173,0,0,26,9345,14,3,29,274597.439863387,0,28,0,0,15,176146.015384719,580,9504,132350.028942793,231,1,0,0,0,17,0,17,0,0,8,0,29,0,0,36,3,4,2,5,4,4,3,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,8,15,5,22,18,14,12,4,6,29,14,10,0,0,0,0,0,0,0,0,0,0,0,0,2124,7082,712,6867,2345,706,3846,5345,727,3021,6187,710,448,8751,719,1952,7250,716,9918,9918,9918,9918,9918,9918,9918,9918,9918,125,184,1204,1849,5324,1232,93,312,952,352,83,350,1394,745,437,529,109,365,595,916,9,2677,107,202,1121,1937,5346,1205,171,1141,3790,3540,1276,785,2106,3309,2447,1271,2021-01-17,9918,1,,,0.00423472474289171,0.00127798901521078,0.00362976406533575,0.00118354727609606,0.00433555152248437,0.00129304820289008,0.00514216575922565,0.00140763347815533,0.00292397660818713,0.00106264235591117,0.00264026467108962,9.86218691263133e-06,0.0015124016938899,0.000764787804829047,0.00169365053659952,7.90255268770484e-06,0.00438231864876056,0.000355864238879782
JP,JPN,Japan,2021-01-18,103527975.187265,7691,25975.3,551,14148,112195.39,17176,54,49,51,55,9381,3129,0,0,23,8855,12,4,41,379760.238427993,0,37,0,0,26,254073.502218069,564,9012,125498.57542429,216,2,0,0,0,27,0,27,0,0,22,1,43,0,0,50,11,15,4,12,15,11,10,5,1,13,10,12,0,0,0,0,0,0,0,0,0,0,0,0,15,27,11,24,35,20,16,9,7,37,18,19,0,0,0,0,1,0,0,0,0,1,0,0,2757,5963,661,6291,2426,664,3207,5489,685,3305,5410,666,327,8383,671,2244,6477,660,9381,9381,9381,9381,9381,9381,9381,9381,9381,131,198,1134,1733,5077,1108,122,344,940,326,87,319,1367,741,390,539,87,277,532,800,6,2504,118,207,1019,1801,5156,1080,174,1049,3727,3296,1135,783,2018,3135,2314,1131,2021-01-18,9381,1,,,0.00575631595778702,0.00153088389887732,0.0052233237394734,0.00145867920659572,0.00543652062679885,0.00148799097456947,0.00586291440144974,0.00154491090022971,0.00437053619017162,0.00133487239978106,0.00366818956655019,1.1645204374465e-05,0.00277155953523079,0.00106385626871139,0.00245415310942276,9.53095656515127e-06,0.00449407491752963,0.000370058830166375
JP,JPN,Japan,2021-01-19,104463058.759199,7586,23333.104,558,13754,112520.14,16722,45,32,30,40,9270,3042,0,0,30,8757,13,2,26,311763.590844577,0,21,0,0,19,191514.241597152,563,8898,123911.043511466,227,2,0,0,0,23,0,23,0,0,15,0,39,0,0,38,1,9,1,7,10,3,5,1,2,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,19,5,20,17,17,14,6,5,25,12,8,0,0,0,0,0,0,0,0,0,0,0,0,2828,5810,632,6262,2372,636,3168,5438,664,3365,5251,654,332,8282,656,2254,6368,648,9270,9270,9270,9270,9270,9270,9270,9270,9270,109,182,1117,1751,5004,1107,107,348,903,315,96,296,1391,748,354,535,91,319,567,706,4,2490,107,202,1014,1792,5077,1078,158,1021,3532,3415,1144,779,2032,3019,2310,1130,2021-01-19,9270,1,,,0.00485436893203884,0.0014148745477357,0.00345199568500539,0.00119396736950758,0.00323624595469256,0.00115617906888105,0.00431499460625674,0.00133431797316927,0.00280474649406688,0.00107657708647551,0.00298443865752805,1.04604175031825e-05,0.00204962243797195,0.000920660754745354,0.00183332025571467,8.20327790537674e-06,0.00454358210572172,0.000374458246715937
JP,JPN,Japan,2021-01-20,103902574.118046,7733,27740.49,515,13897,112946.62,17413,44,42,42,48,9495,3083,0,0,17,8949,4,2,45,636898.498806333,0,36,0,0,30,420995.612927893,529,9111,126877.22155911,237,2,0,0,0,20,0,20,0,0,17,0,33,0,0,41,6,15,2,5,10,0,6,3,0,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,12,25,6,13,24,6,10,6,3,32,14,10,0,0,0,0,0,0,0,0,0,0,0,0,2850,5942,703,6300,2509,686,3198,5591,706,3377,5420,698,324,8464,707,2169,6630,696,9495,9495,9495,9495,9495,9495,9495,9495,9495,121,195,1154,1742,5112,1171,123,346,902,311,106,340,1367,728,390,521,92,332,567,763,6,2601,129,191,1014,1814,5196,1151,163,1112,3610,3373,1237,807,2042,3083,2333,1230,2021-01-20,9495,1,,,0.00463401790416009,0.00136606340471601,0.00442338072669826,0.00133479666088289,0.00442338072669826,0.00133479666088289,0.00505529225908373,0.00142650472260523,0.004739336492891,0.00138142654994508,0.00612976631438157,1.50079625888849e-05,0.00315955766192733,0.00112882488246661,0.00405183044309943,1.22145912404756e-05,0.00416938512287288,0.000354556134799675
JP,JPN,Japan,2021-01-21,104336757.967866,7921,25889.6,704,14723,115736.26,17582,48,34,32,47,9651,3128,0,0,27,9098,10,7,25,270199.564281019,1,22,1,0,15,167492.704472093,710,9267,129049.633650343,233,2,0,0,0,23,0,23,0,0,15,1,37,1,0,41,5,8,2,6,6,5,3,1,3,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8,18,6,15,21,17,10,8,7,26,16,10,1,0,1,1,1,1,1,1,0,1,1,1,2790,6191,670,6367,2623,661,3202,5760,689,3384,5597,670,290,8675,686,2221,6760,670,9651,9651,9651,9651,9651,9651,9651,9651,9651,132,166,1194,1734,5282,1143,115,324,927,317,105,325,1374,764,372,555,93,305,562,804,6,2703,112,225,1060,1823,5336,1095,202,1082,3689,3499,1179,845,1969,3252,2420,1165,2021-01-21,9651,1,,,0.00497357786757849,0.00140350414863073,0.00352295098953476,0.0011820854837244,0.00331571857838566,0.00114691060663552,0.00486996166200394,0.00138887967435547,0.0025904051393638,0.00101410412809531,0.00258968717778479,9.75191713963753e-06,0.00155424308361828,0.000785929594791809,0.00160530869210713,7.68174404211718e-06,0.00550175912876846,0.000403573367817054
JP,JPN,Japan,2021-01-22,100690570.079688,7396,23572.31,735,13534,108574.68,16841,52,46,43,49,8976,3006,0,0,21,8441,7,4,34,437549.255189342,1,28,0,0,23,237816.38348054,748,8582,119510.516454866,221,4,0,0,0,21,1,20,0,0,14,1,40,0,0,45,5,11,1,10,10,4,7,4,1,6,6,2,1,1,1,1,1,1,1,1,0,1,0,1,11,24,10,20,30,10,18,14,7,33,14,10,1,1,1,1,1,1,1,1,0,1,0,1,2840,5480,656,5958,2372,646,3097,5214,665,3395,4927,654,307,8012,657,2136,6193,647,8976,8976,8976,8976,8976,8976,8976,8976,8976,135,157,1051,1632,4936,1065,102,299,875,335,96,344,1217,667,368,558,86,331,510,811,10,2367,112,189,976,1692,4965,1042,165,1002,3395,3316,1098,721,1845,2922,2400,1088,2021-01-22,8976,1,,,0.00579322638146168,0.00157002033615968,0.00512477718360071,0.0014771631684875,0.00479055258467023,0.0014284226233739,0.00545900178253119,0.00152431468142208,0.00378787878787879,0.001270809978957,0.00434548393998621,1.28477506659077e-05,0.00256238859180036,0.00104585634471137,0.00236185358065137,9.48127405359285e-06,0.00625886342213647,0.000447125460902549
JP,JPN,Japan,2021-01-23,99860709.4900559,8714,26279.85,886,15860,127444.5,19683,52,45,48,52,10367,3286,0,0,24,9821,3,8,43,455805.25291286,0,36,0,0,30,296207.892426883,900,10002,139285.036772497,254,0,0,0,0,22,0,22,0,0,17,0,42,0,0,47,8,11,4,9,7,9,2,3,1,8,9,2,0,0,0,0,0,0,0,0,0,0,0,0,13,22,10,23,20,21,9,13,4,37,16,8,0,0,0,0,0,0,0,0,0,0,0,0,2641,7067,659,7195,2510,662,4006,5686,675,3482,6221,664,390,9307,670,2163,7541,663,10367,10367,10367,10367,10367,10367,10367,10367,10367,148,210,1291,1956,5668,1094,122,340,950,390,97,407,1447,811,419,673,97,391,671,1028,6,2518,126,259,1165,2071,5674,1072,196,1173,4047,3821,1130,803,2216,3530,2690,1128,2021-01-23,10367,1,,,0.00501591588694897,0.00135989297783045,0.00434069644062892,0.001265483909362,0.00463007620333751,0.00130679621564784,0.00501591588694897,0.00135989297783045,0.00414777659882319,0.0012371622762113,0.00456441031953863,1.32205550422602e-05,0.00289379762708595,0.0010340137852408,0.00296621057410352,1.06661256414092e-05,0.0064615698918903,0.000420782062194381
JP,JPN,Japan,2021-01-24,101429374.831841,7817,25057.09,708,14562,115138,17645,44,42,39,40,9469,3024,0,0,20,8962,9,4,34,467100.836433704,0,31,0,0,22,277421.333804516,712,9099,126710.112936708,243,1,0,0,0,31,0,31,0,0,24,0,38,0,0,40,10,14,3,14,12,14,8,5,5,13,16,6,0,0,0,0,0,0,0,0,0,0,0,0,14,21,4,21,23,19,14,9,6,27,21,9,0,0,0,0,0,0,0,0,0,0,0,0,1971,6846,652,6475,2354,640,3749,5051,669,2854,5963,652,394,8426,649,1902,6913,654,9469,9469,9469,9469,9469,9469,9469,9469,9469,133,173,1092,1773,5230,1068,101,308,900,299,115,354,1297,789,394,580,99,340,586,821,7,2479,121,215,1069,1815,5207,1042,185,1024,3632,3526,1102,781,1951,3174,2464,1099,2021-01-24,9469,1,,,0.00464674200021122,0.00136980558904387,0.00443552645474707,0.00133845358391005,0.00411870313655085,0.00128997135374062,0.00422431090928292,0.00130633550196113,0.00359066427289048,0.00120476495768686,0.00460518303704528,1.31761142620989e-05,0.00232337100010561,0.000969728622166326,0.0027351182462127,1.01638800949224e-05,0.00561912528919967,0.000411578984435541
JP,JPN,Japan,2021-01-25,100648816.068199,7339,21664.5,461,13068,107822.15,16375,54,49,53,49,8908,2889,0,0,24,8410,9,9,34,397255.169964669,1,27,0,0,23,305946.455638004,470,8555,119134.52205446,221,7,0,0,0,21,0,20,0,0,16,0,38,0,0,51,6,8,1,11,8,8,5,5,1,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,14,25,6,26,29,20,18,12,5,36,17,8,0,0,0,0,0,0,0,0,0,0,0,0,2548,5739,621,5986,2303,619,3108,5149,651,3125,5158,625,342,7940,626,2036,6244,628,8908,8908,8908,8908,8908,8908,8908,8908,8908,125,162,1076,1689,4822,1034,114,344,846,321,91,301,1287,716,369,496,81,304,496,739,7,2396,118,180,988,1805,4803,1014,171,975,3330,3350,1082,724,1890,2870,2354,1070,2021-01-25,8908,1,,,0.0060619667714414,0.00161192346421644,0.00550067355186349,0.00153591849246569,0.00594970812752582,0.00159701868006946,0.00550067355186349,0.00153591849246569,0.00381679389312977,0.0012804922349118,0.00394694329733091,1.22494174592665e-05,0.00258194881005837,0.00105382964773233,0.00303974222042212,1.07547682556484e-05,0.00394512012047312,0.000355959859675734
JP,JPN,Japan,2021-01-26,101384991.524645,7368,22987.7,425,13338,107528.15,16492,40,39,42,49,8890,2891,0,0,27,8363,7,11,35,447536.145795062,0,32,0,0,23,308391.463630176,433,8498,118340.756098048,229,0,0,0,0,18,0,18,0,0,15,0,32,0,0,39,2,7,2,5,8,1,3,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,8,18,24,11,8,7,4,30,13,7,0,0,0,0,0,0,0,0,0,0,0,0,2680,5539,671,5937,2290,663,3039,5172,679,3192,5030,668,273,7942,675,2130,6096,664,8890,8890,8890,8890,8890,8890,8890,8890,8890,119,146,1062,1614,4905,1044,95,329,863,295,92,318,1286,722,390,513,94,289,495,748,7,2354,129,161,995,1705,4876,1024,168,935,3371,3340,1076,723,1828,2978,2287,1074,2021-01-26,8890,1,,,0.00449943757030371,0.0013912240624856,0.00438695163104612,0.00137380130141614,0.0047244094488189,0.00142541935563267,0.00551181102362205,0.00153901972081174,0.00393700787401575,0.00130173851451704,0.00441422481833789,1.29041030302656e-05,0.00258717660292463,0.00105596061872405,0.00304178615584549,1.07192419518317e-05,0.0036589254140074,0.000344002593491952
JP,JPN,Japan,2021-01-27,101206110.023574,7107,20718.72,409,13250.5,104863,15952,36,30,46,42,8615,2757,0,0,23,8149,12,5,21,369034.80138594,0,18,0,0,16,184690.086551525,421,8284,115360.65233187,217,1,0,0,0,12,0,12,0,0,9,0,29,0,0,34,2,3,1,5,6,5,4,1,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,4,13,5,15,21,15,10,5,2,22,16,5,0,0,0,0,0,0,0,0,0,0,0,0,2556,5478,581,5690,2346,579,2891,5117,607,3063,4957,595,276,7739,600,2047,5978,590,8615,8615,8615,8615,8615,8615,8615,8615,8615,113,146,1033,1643,4688,992,104,323,777,273,113,313,1235,691,381,475,82,293,515,710,9,2321,101,196,978,1726,4643,971,168,923,3301,3192,1031,737,1763,2854,2233,1028,2021-01-27,8615,1,,,0.00417875798026698,0.00136218079388842,0.00348229831688915,0.00124393001024698,0.00533952408589669,0.00153889559178027,0.00487521764364481,0.00147080881955231,0.0024376088218224,0.00104129190064754,0.00364636879433448,1.17430733685484e-05,0.00185722576900755,0.000909178451949055,0.00182489067615094,8.31508166432731e-06,0.0036494245783984,0.00034796657120522
JP,JPN,Japan,2021-01-28,101525029.303924,6759,22445.1,589,12058,99433.2,15124,40,30,29,34,8146,2553,0,0,28,7693,6,9,25,291884.051373622,0,22,0,0,16,185075.567453053,604,7838,109149.78186591,216,0,0,0,0,21,0,21,0,0,13,0,28,0,0,33,2,8,1,4,5,5,2,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,4,12,18,14,11,4,3,21,11,5,0,0,0,0,0,0,0,0,0,0,0,0,2400,5206,540,5347,2258,541,2721,4860,565,2855,4744,547,245,7347,554,1898,5698,550,8146,8146,8146,8146,8146,8146,8146,8146,8146,97,146,981,1503,4485,934,87,315,739,296,74,300,1224,626,309,419,94,272,491,695,5,2200,98,173,896,1593,4471,915,154,895,3091,3032,974,657,1807,2595,2120,967,2021-01-28,8146,1,,,0.00491038546525902,0.00151797555460747,0.00368278909894427,0.00131541602683567,0.00356002946231279,0.0012933862937214,0.00417382764547017,0.00140002216653072,0.00306899091578689,0.00120117488191753,0.0028749959825162,1.04148963877481e-05,0.00196415418610361,0.000961472233100771,0.00182295507543281,8.29761540546723e-06,0.00553368032143217,0.000440087190430219
JP,JPN,Japan,2021-01-29,99336494.3872387,6180,19792.7,328,11483,90478,14097,31,32,33,33,7418,2371,0,0,29,7009,15,9,27,379242.976011954,0,26,0,0,19,218473.625346276,336,7136,99373.9274553628,171,7,0,0,0,13,0,13,0,0,10,0,22,0,0,28,1,8,1,3,5,0,1,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,5,13,13,7,6,6,2,20,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2346,4579,493,4984,1933,501,2634,4268,516,2776,4142,500,233,6686,499,1806,5116,496,7418,7418,7418,7418,7418,7418,7418,7418,7418,78,151,857,1381,4118,833,67,245,756,310,66,272,1037,589,321,484,80,223,441,643,6,1878,78,174,761,1489,4102,814,132,782,2847,2798,859,561,1545,2464,1998,850,2021-01-29,7418,1,,,0.00417902399568617,0.0014680226081982,0.00431383122135347,0.00149141150280291,0.00444863844702076,0.00151443300981193,0.00444863844702076,0.00151443300981193,0.00363979509301699,0.00137041256129965,0.00381776081742495,1.21273924453121e-05,0.00256133728767862,0.00115022065374626,0.00219932892431869,9.21214287532638e-06,0.00338116856809273,0.000360919061913856
JP,JPN,Japan,2021-01-30,101658735.734795,7181,20299.25,524,13008,105336,16248,30,26,33,31,8554,2703,0,0,31,8104,9,10,29,569951.773456143,0,23,0,0,17,314138.653051151,533,8240,114747.920716394,215,2,0,0,0,10,0,10,0,0,7,0,23,0,0,28,3,3,0,2,2,1,3,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,12,6,12,15,14,12,9,6,23,13,8,0,0,0,0,0,0,0,0,0,0,0,0,2158,5858,538,6079,1946,529,3458,4546,550,2930,5079,545,317,7692,545,1898,6113,543,8554,8554,8554,8554,8554,8554,8554,8554,8554,122,155,969,1572,4790,946,77,278,808,317,93,313,1237,638,336,556,89,337,547,814,3,2111,110,196,883,1687,4770,908,156,919,3227,3298,954,678,1775,2795,2359,947,2021-01-30,8554,1,,,0.00350713116670564,0.00125278507275984,0.00303951367781155,0.00116655304589801,0.0038578442833762,0.00131370083130264,0.00362403553892916,0.00127341896430639,0.00339022679448211,0.00123180061028201,0.00560652037757993,1.45144831418013e-05,0.00198737432779986,0.000943781203337928,0.00309012944908805,1.07892690539037e-05,0.00464496434159655,0.000393419497951866
