"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/03/28","GRM",621340,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/29","GRM",621340,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/30","GRM",621340,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/31","GRM",621340,1,9,1,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/01","GRM",621340,1,9,1,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/02","GRM",621340,3,118,3,118,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/03","GRM",621340,3,118,3,118,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/04","GRM",621340,3,118,3,118,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/05","GRM",621340,3,118,3,118,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/06","GRM",621340,3,118,3,118,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/07","GRM",621340,3,118,3,118,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/08","GRM",621340,3,118,3,118,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/09","GRM",621340,3,118,3,118,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","GRM",621340,3,118,3,118,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/11","GRM",621340,4,218,4,218,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/12","GRM",621340,4,218,4,218,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/13","GRM",621340,4,218,4,218,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","GRM",621340,4,218,3,209,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/15","GRM",621340,4,218,3,209,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/16","GRM",621340,4,218,1,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/17","GRM",621340,4,218,1,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/18","GRM",621340,4,218,1,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/19","GRM",621340,4,218,1,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/20","GRM",621340,4,218,1,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","GRM",621340,4,218,1,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/22","GRM",621340,4,218,1,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/23","GRM",621340,4,218,1,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/24","GRM",621340,4,218,1,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/25","GRM",621340,4,218,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/26","GRM",621340,4,218,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/27","GRM",621340,4,218,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/28","GRM",621340,4,218,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/29","GRM",621340,4,218,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
