ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.-77,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.-77,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B9.3,B10.-99,B10.-77,B10.1,B10.2,B10.3,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V1.-77,V1.1,V1.2,V1.3,V2.-99,V2.-77,V2.1,V2.2,V2.3,V2a.-99,V2a.1,V2a.2,V2a.3,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_2.-99,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V4_6.-77,V4_6.1,V4_6.2,V4_6.3,V5a_1.-99,V5a_1.-77,V5a_1.0,V5a_1.1,V5a_2.-99,V5a_2.-77,V5a_2.0,V5a_2.1,V5a_3.-99,V5a_3.-77,V5a_3.0,V5a_3.1,V5a_4.-99,V5a_4.-77,V5a_4.0,V5a_4.1,V5a_5.-99,V5a_5.-77,V5a_5.0,V5a_5.1,V5a_6.-99,V5a_6.-77,V5a_6.0,V5a_6.1,V5a_7.-99,V5a_7.-77,V5a_7.0,V5a_7.1,V5a_8.-99,V5a_8.-77,V5a_8.0,V5a_8.1,V5a_9.-99,V5a_9.-77,V5a_9.0,V5a_9.1,V5a_10.-99,V5b_1.-99,V5b_1.-77,V5b_1.0,V5b_1.1,V5b_2.-99,V5b_2.-77,V5b_2.0,V5b_2.1,V5b_3.-99,V5b_3.-77,V5b_3.0,V5b_3.1,V5b_4.-99,V5b_4.-77,V5b_4.0,V5b_4.1,V5b_5.-99,V5b_5.-77,V5b_5.0,V5b_5.1,V5b_6.-99,V5b_6.-77,V5b_6.0,V5b_6.1,V5b_7.-99,V5b_7.-77,V5b_7.0,V5b_7.1,V5b_8.-99,V5b_8.-77,V5b_8.0,V5b_8.1,V5b_9.-99,V5b_9.-77,V5b_9.0,V5b_9.1,V5b_10.-99,V5c_1.-99,V5c_1.-77,V5c_1.0,V5c_1.1,V5c_2.-99,V5c_2.-77,V5c_2.0,V5c_2.1,V5c_3.-99,V5c_3.-77,V5c_3.0,V5c_3.1,V5c_4.-99,V5c_4.-77,V5c_4.0,V5c_4.1,V5c_5.-99,V5c_5.-77,V5c_5.0,V5c_5.1,V5c_6.-99,V5c_6.-77,V5c_6.0,V5c_6.1,V5c_7.-99,V5c_7.-77,V5c_7.0,V5c_7.1,V5c_8.-99,V5c_8.-77,V5c_8.0,V5c_8.1,V5c_9.-99,V5c_9.-77,V5c_9.0,V5c_9.1,V5c_10.-99,V5d_1.-99,V5d_1.0,V5d_1.1,V5d_2.-99,V5d_2.0,V5d_2.1,V5d_3.-99,V5d_3.0,V5d_3.1,V5d_4.-99,V5d_4.0,V5d_5.-99,V5d_5.0,V5d_5.1,V5d_6.-99,V5d_6.0,V5d_7.-99,V5d_7.0,V5d_8.-99,V5d_8.0,V5d_9.-99,V5d_9.0,V5d_10.-99,V6_1.-99,V6_1.-77,V6_1.0,V6_1.1,V6_2.-99,V6_2.-77,V6_2.0,V6_2.1,V6_3.-99,V6_3.-77,V6_3.0,V6_3.1,V6_4.-99,V6_4.-77,V6_4.0,V6_4.1,V6_5.-99,V6_5.-77,V6_5.0,V6_5.1,V6_6.-99,V6_6.-77,V6_6.0,V6_6.1,V6_7.-99,V6_7.-77,V6_7.0,V6_7.1,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_1.-77,V10_1.0,V10_1.1,V10_2.-99,V10_2.-77,V10_2.0,V10_2.1,V10_3.-99,V10_3.-77,V10_3.0,V10_3.1,V10_4.-99,V10_4.-77,V10_4.0,V10_4.1,V10_5.-99,V10_5.-77,V10_5.0,V10_5.1,V10_6.-99,V10_6.-77,V10_6.0,V10_6.1,V10_7.-99,V10_7.-77,V10_7.0,V10_7.1,V10_8.-99,V10_8.-77,V10_8.0,V10_8.1,V10_9.-99,V10_9.-77,V10_9.0,V10_9.1,V10_10.-99,V10_10.-77,V10_10.0,V10_10.1,V11.-99,V11.-77,V11.1,V11.2,V12.-99,V12.-77,V12.1,V12.2,V13.-99,V15.-99,V16.-99,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.1,B13_1.2,B13_2.-99,B13_2.-77,B13_2.1,B13_2.2,B13_3.-99,B13_3.-77,B13_3.1,B13_3.2,B13_4.-99,B13_4.-77,B13_4.1,B13_4.2,B13_5.-99,B13_5.-77,B13_5.1,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_6.2,B13_7.-99,B13_7.-77,B13_7.1,B13_7.2,B14_1.-99,B14_1.-77,B14_1.1,B14_1.2,B14_2.-99,B14_2.-77,B14_2.1,B14_2.2,B14_3.-99,B14_3.-77,B14_3.1,B14_3.2,B14_4.-99,B14_4.-77,B14_4.1,B14_4.2,B14_5.-99,B14_5.-77,B14_5.1,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9.-99,C9a.-99,C9a.-77,C9a.1,C9a.2,C9a.3,C12.-99,C12.-77,C12.1,C12.2,C12.3,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.-77,D8.1,D8.2,D9.-99,D9.-77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10.-99,D10.-77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
ALB,Albania,Tiran<c3><ab>,2021-02-09,2021-02-07,100,3,79717.02648992359,2,68769.3699546024,141,95,2397401.014049816,70,5,6,89,5,11,84,5,3,92,4,22,74,4,22,74,3,20,77,5,13,82,4,8,88,5,10,85,5,7,88,5,5,90,4,25,71,6,6,88,4,22,74,94,0,5,1,89,0,7,4,97,0,3,0,78,0,16,6,78,0,13,9,80,2,11,7,87,0,7,6,92,1,5,2,90,0,7,3,93,1,6,0,95,2,1,2,75,0,10,15,94,0,4,2,78,2,7,13,5,0,55,40,48,0,22,30,8,0,37,55,63,2,10,25,90,0,5,5,0,90,0,5,5,0,95,0,4,1,0,20,0,10,70,9,0,0,88,3,100,0,0,0,0,100,0,0,0,10,0,22,41,15,12,15,3,40,30,12,100,15,6,34,27,18,15,5,26,24,30,15,6,7,13,59,15,5,51,20,9,90,0,2,8,90,0,8,2,90,0,6,4,90,0,10,0,90,0,7,3,90,0,9,1,90,0,9,1,90,0,10,0,90,0,9,1,0,85,0,7,8,85,0,8,7,85,0,12,3,85,0,12,3,85,0,5,10,85,0,10,5,85,0,15,0,85,0,15,0,85,0,14,1,0,59,2,21,18,59,2,28,11,59,2,36,3,59,2,36,3,59,2,19,20,59,2,24,15,59,2,38,1,59,2,39,0,59,2,37,2,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,90,0,9,1,90,0,7,3,90,0,5,5,90,0,7,3,90,0,9,1,90,0,9,1,90,0,8,2,15,2,20,28,23,12,17,5,77,1,17,5,76,2,17,5,77,1,17,5,75,3,17,5,72,6,17,5,77,1,17,5,75,3,17,5,75,3,17,5,74,4,17,5,16,62,70,0,1,29,30,0,36,34,0,0,0,91,3,3,3,91,3,1,5,91,1,6,2,91,4,1,4,91,4,0,5,91,4,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,23,2,38,37,23,2,65,10,23,2,44,31,23,3,44,30,23,3,8,66,23,2,14,61,24,0,40,36,60,0,25,12,2,1,24,0,0,3,33,40,24,0,76,0,25,0,14,61,25,0,33,24,9,6,3,0,25,0,21,21,24,9,25,0,17,38,12,8,100,26,1,5,68,0,26,0,2,66,6,63,1,27,9,35,2,56,7,56,3,25,16,56,2,25,17,92,0,6,2,86,1,12,1,26,0,2,3,13,23,33,26,0,1,3,15,25,30,28,0,30,33,8,1,28,0,7,13,20,32,28,0,13,30,16,13,58,4,35,3,58,2,31,9,58,7,22,13,30,0,39,31,69,0,17,14,83,1,6,0,0,3,0,0,7,44,1,0,8,3,2,2,1,3,0,0,1,5,9,5,4,12,30,0,40,30,0,0,30,0,4,26,21,9,8,2,0,30,1,66,0,3,30,0,5,45,18,1,1,4.296296296296297,4.223159997369535,3.2051282051282057,2.3971417978334904,15.772058823529411,3.291138966677142,2.9705882352941178,1.3926307997230054
ALB,Albania,Tiran<c3><ab>,2021-02-10,2021-02-08,100,3,34135.13857241369,3,34135.13857241369,136,97,2292989.2858895333,73,6,6,88,6,13,81,6,4,90,4,24,72,5,22,73,4,23,73,6,19,75,4,9,87,5,9,86,6,9,85,5,10,85,5,24,71,7,9,84,5,25,70,94,0,5,1,87,0,8,5,96,0,4,0,76,1,17,6,78,0,11,11,77,2,14,7,81,0,11,8,91,1,7,1,91,0,6,3,91,1,7,1,90,3,6,1,76,0,13,11,91,0,5,4,75,3,10,12,3,0,54,43,51,0,22,27,8,0,35,57,65,1,10,24,90,0,6,4,0,90,0,5,5,0,95,0,4,1,0,19,1,13,67,9,0,0,89,2,100,0,0,0,0,100,0,0,0,9,0,28,33,20,10,13,4,34,32,17,100,13,4,35,29,19,13,3,27,27,30,13,5,9,13,60,13,4,53,18,12,92,0,1,7,92,0,7,1,92,0,5,3,92,0,7,1,92,0,7,1,92,0,7,1,92,0,7,1,92,0,8,0,92,0,8,0,0,80,0,13,7,80,0,11,9,80,0,16,4,80,0,16,4,80,0,8,12,80,0,13,7,80,0,20,0,80,0,20,0,80,0,17,3,0,67,2,18,13,67,2,25,6,67,2,29,2,67,2,29,2,67,2,17,14,67,2,17,14,67,2,30,1,67,2,31,0,67,2,30,1,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,91,0,5,4,91,0,8,1,91,0,6,3,91,0,8,1,91,0,8,1,91,0,7,2,91,0,7,2,14,2,21,24,23,16,17,5,76,2,17,5,77,1,17,5,78,0,17,5,75,3,17,5,73,5,17,5,77,1,17,5,74,4,17,5,77,1,17,5,73,5,17,5,13,65,67,0,4,29,27,0,30,43,0,0,0,88,3,6,3,88,4,2,6,88,2,7,3,88,3,2,7,88,4,2,6,88,4,2,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,19,3,40,38,19,2,65,14,19,1,45,35,19,2,49,30,19,3,9,69,19,3,16,62,20,0,42,38,58,0,25,12,2,3,21,0,0,4,30,45,21,0,79,0,23,0,17,60,23,0,32,22,14,5,3,1,23,0,18,23,22,14,23,0,15,37,16,9,100,24,1,7,68,0,24,0,1,69,6,61,0,32,7,35,3,57,5,55,4,27,14,51,3,30,16,91,1,6,2,84,1,14,1,24,0,1,6,19,21,29,24,0,2,4,20,22,28,25,0,31,32,8,4,25,0,9,13,14,39,25,0,18,25,20,12,58,4,33,5,58,6,29,7,58,7,19,16,26,0,37,37,63,1,23,13,77,1,5,0,0,3,1,2,11,40,1,0,7,3,1,1,1,3,0,0,4,7,12,3,4,13,27,0,40,33,0,0,27,0,6,27,26,7,5,2,0,27,1,65,3,4,27,1,8,45,18,1,0,4.313725490196078,3.8183252668070664,3.1025641025641026,2.1980238947371245,15.778571428571428,3.2163933738589447,2.842857142857143,1.2584291367969611
ALB,Albania,Tiran<c3><ab>,2021-02-11,2021-02-09,100,5,254149.8431267058,5,254149.8431267058,154,97,2239052.0915442733,69,7,9,84,7,17,76,8,6,86,6,25,69,9,21,70,6,25,69,7,18,75,7,10,83,8,8,84,8,9,83,8,10,82,5,30,65,8,12,80,6,26,68,91,0,7,2,83,0,11,6,94,0,6,0,75,1,17,7,79,0,10,11,75,0,15,10,82,0,9,9,90,0,6,4,92,0,6,2,91,0,8,1,90,1,8,1,70,0,18,12,88,0,6,6,74,1,13,12,3,0,55,42,50,0,24,26,8,0,41,51,59,1,12,28,88,0,8,4,0,88,0,6,6,0,94,0,3,3,0,21,1,16,62,9,1,0,89,1,100,0,0,0,0,100,0,0,0,10,0,31,29,21,9,16,4,31,32,17,100,16,5,38,18,23,16,4,30,23,27,16,6,10,14,54,16,4,46,23,11,93,0,3,4,93,0,5,2,93,0,4,3,93,0,5,2,93,0,6,1,93,0,6,1,93,0,7,0,93,0,6,1,93,0,6,1,0,79,0,13,8,79,0,11,10,79,0,17,4,79,0,18,3,79,0,10,11,79,0,14,7,79,0,21,0,79,0,21,0,79,0,18,3,0,71,1,15,13,71,1,23,5,71,1,26,2,71,1,28,0,71,1,15,13,71,1,15,13,71,1,25,3,71,1,28,0,71,1,27,1,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,91,0,5,4,91,0,7,2,91,0,5,4,91,0,8,1,91,0,9,0,91,0,7,2,91,0,7,2,17,1,18,28,21,15,18,5,75,2,18,5,75,2,18,5,77,0,18,5,76,1,18,5,71,6,18,5,75,2,18,5,73,4,18,5,73,4,18,5,70,7,18,5,19,58,66,0,4,30,31,0,25,44,0,0,0,85,1,8,6,85,2,3,10,85,2,7,6,85,1,4,10,85,2,3,10,85,2,4,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,19,4,37,40,19,2,60,19,19,2,39,40,19,2,46,33,19,4,6,71,19,3,14,64,20,0,42,38,58,0,27,10,2,3,21,0,0,4,31,44,21,0,79,0,24,2,18,56,24,0,37,21,10,5,1,2,24,0,15,21,22,18,24,0,16,34,18,8,100,24,1,6,69,0,25,0,3,67,5,64,0,31,5,40,2,54,4,61,3,23,13,54,2,24,20,94,1,3,2,86,1,13,0,26,1,1,6,17,17,32,26,0,1,6,18,17,32,29,1,33,25,7,5,29,0,8,10,17,36,29,0,19,20,18,14,61,3,30,6,61,5,24,10,61,8,15,16,29,0,38,33,67,1,22,10,78,1,2,0,0,4,1,3,11,40,1,0,5,4,3,1,1,2,1,0,3,7,12,2,3,15,30,0,36,34,0,0,30,0,6,19,30,9,5,1,0,30,1,62,3,4,30,1,10,35,20,3,1,4.962962962962963,3.880103883860041,3.357142857142857,2.387175375161407,15.977611940298509,3.8360657282390798,2.8333333333333335,1.3077677202991402
ALB,Albania,Tiran<c3><ab>,2021-02-12,2021-02-10,100,6,254195.39883617594,6,254195.39883617594,141,96,1882709.2476789232,70,2,10,88,3,18,79,3,6,91,3,27,70,5,19,76,3,25,72,2,12,86,4,10,86,4,6,90,4,9,87,4,8,88,1,29,70,3,11,86,2,22,76,90,0,7,3,82,0,9,9,94,1,4,1,73,2,15,10,81,0,12,7,75,1,11,13,88,0,10,2,90,1,6,3,94,0,3,3,91,0,7,2,92,0,6,2,71,0,17,12,89,0,8,3,78,2,12,8,4,0,53,43,48,0,23,29,5,0,44,51,56,0,14,30,86,0,10,3,1,86,0,5,9,0,95,0,2,3,0,19,1,15,65,5,2,0,93,0,100,0,0,0,0,100,0,0,0,6,0,36,25,23,10,12,3,36,33,16,100,12,3,47,18,20,12,4,27,23,34,12,4,8,16,60,12,3,50,24,11,90,0,6,4,90,0,8,2,90,0,7,3,90,0,7,3,90,0,9,1,90,0,8,2,90,0,10,0,90,0,9,1,90,0,9,1,0,77,0,12,11,77,0,13,10,77,0,19,4,77,0,22,1,77,0,12,11,77,0,16,7,77,0,23,0,77,0,23,0,77,0,22,1,0,75,0,13,12,75,0,17,8,75,0,24,1,75,0,25,0,75,0,14,11,75,0,9,16,75,0,23,2,75,0,25,0,75,0,25,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,92,0,5,3,92,0,6,2,92,0,6,2,92,0,6,2,92,0,7,1,92,0,6,2,92,0,7,1,14,0,21,27,24,14,15,5,78,2,15,5,77,3,15,5,80,0,15,5,80,0,15,5,72,8,15,5,77,3,15,5,77,3,15,5,77,3,15,5,72,8,15,5,22,58,68,0,1,31,30,0,21,49,0,0,0,85,1,5,9,85,2,3,10,85,2,7,6,85,1,4,10,85,2,2,11,85,2,5,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,17,3,41,39,17,2,64,17,17,2,46,35,17,3,41,39,17,3,10,70,17,1,10,72,17,0,44,39,56,0,29,8,1,6,20,0,0,6,30,44,20,0,80,0,21,2,17,60,21,0,43,21,7,7,0,1,21,0,20,16,23,20,21,0,15,42,20,2,100,21,0,10,69,0,22,0,10,64,4,59,0,34,7,36,0,59,5,54,0,34,12,59,0,24,17,90,0,7,3,90,0,10,0,24,1,1,4,14,18,38,24,1,1,8,11,14,41,27,2,38,21,10,2,27,1,5,7,21,39,27,1,17,20,15,20,63,2,30,5,63,4,25,8,63,8,14,15,27,0,43,30,70,0,15,15,85,1,2,0,1,1,1,3,6,42,1,0,5,4,7,0,4,3,1,0,2,6,7,3,0,15,28,1,39,32,0,0,28,0,5,20,31,8,6,1,1,29,1,63,2,5,29,0,12,30,26,2,1,5.39622641509434,5.047236954099469,3.1463414634146343,2.127921234559166,16.405797101449274,3.313603159613902,2.7941176470588234,1.4409659232343903
ALB,Albania,Tiran<c3><ab>,2021-02-13,2021-02-12,100,3,25030.39197816938,3,25030.39197816938,177,95,1625647.4454147976,78,2,4,94,4,11,85,3,5,92,2,19,79,2,28,70,3,19,78,2,14,84,3,5,92,3,8,89,3,6,91,2,11,87,2,22,76,2,10,88,3,19,78,96,0,2,2,89,1,4,6,95,1,3,1,81,2,6,11,72,2,9,17,81,3,5,11,86,1,6,7,95,2,2,1,92,1,3,4,94,1,3,2,89,0,6,5,78,1,9,12,90,1,7,2,81,3,8,8,4,1,58,37,44,0,26,30,6,0,41,53,59,0,12,29,88,0,6,5,1,88,0,4,8,0,96,0,2,2,0,18,2,7,73,6,1,1,91,1,99,0,0,0,1,99,0,0,1,8,0,37,25,20,10,12,3,32,39,14,100,12,1,48,24,15,12,4,21,30,33,12,4,5,19,60,12,3,51,24,10,90,0,4,6,90,0,7,3,90,0,9,1,90,0,8,2,90,0,8,2,90,0,9,1,90,0,10,0,90,0,10,0,90,0,10,0,0,80,0,9,11,80,0,12,8,80,0,18,2,80,0,20,0,80,0,10,10,80,0,14,6,80,0,19,1,80,0,20,0,80,0,19,1,0,75,0,12,13,75,0,15,10,75,0,24,1,75,0,24,1,75,0,13,12,75,0,12,13,75,0,24,1,75,0,25,0,75,0,25,0,0,99,1,0,99,1,0,99,1,0,99,1,99,0,1,99,1,99,1,99,1,99,1,0,96,0,2,2,96,0,3,1,96,0,4,0,96,0,3,1,96,0,4,0,96,0,3,1,96,0,4,0,12,0,23,25,28,12,13,3,82,2,13,3,83,1,13,3,84,0,13,3,84,0,13,3,77,7,13,3,79,5,13,3,82,2,13,3,83,1,13,3,73,11,13,3,20,64,59,1,0,40,21,1,22,56,0,0,0,93,1,1,5,93,1,2,4,93,0,4,3,93,1,2,4,93,1,1,5,93,1,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,15,2,46,37,15,2,68,15,15,1,54,30,15,3,46,36,15,3,12,70,15,2,15,68,15,0,46,39,54,0,30,9,2,5,17,1,0,7,21,54,17,1,81,1,18,1,19,62,18,0,45,22,4,8,1,2,18,0,23,19,21,19,18,1,18,41,20,2,100,18,0,12,69,1,18,0,8,68,6,54,1,39,6,32,1,64,3,46,1,37,16,54,0,31,15,88,0,11,1,85,0,15,0,19,0,2,3,15,22,39,19,1,2,10,6,19,43,20,1,38,28,10,3,20,1,8,7,19,45,20,1,15,27,18,19,58,5,33,4,58,5,29,8,58,10,17,15,20,0,46,34,66,1,12,21,88,2,2,0,1,1,1,2,3,42,1,1,5,2,7,1,7,5,0,0,3,8,6,2,0,10,20,2,38,39,0,1,20,0,8,25,33,7,4,2,1,21,2,70,5,2,21,0,10,42,23,3,1,4.290909090909091,4.728451031601063,3.38,2.328965786063218,16.76,2.999279192685415,3.0526315789473686,1.4132207833371757
ALB,Albania,Tiran<c3><ab>,2021-02-14,2021-02-12,100,3,26145.43613312578,2,17845.937895502102,207,96,1873759.0912464696,78,3,3,94,5,13,82,4,3,93,3,17,80,3,28,69,3,17,80,3,12,85,4,3,93,4,7,89,4,7,89,3,8,89,2,17,81,2,9,89,3,18,79,97,0,1,2,87,1,4,8,97,0,2,1,83,1,6,10,72,3,6,19,83,2,6,9,88,1,3,8,97,1,1,1,93,1,3,3,93,1,3,3,92,0,5,3,83,1,6,10,91,1,5,3,82,2,9,7,3,1,63,33,39,0,25,36,6,0,43,51,57,0,17,26,83,0,6,11,0,83,0,7,10,0,93,0,3,4,0,23,3,13,61,6,1,1,89,3,99,0,0,0,1,99,0,0,1,8,0,38,31,16,7,12,3,26,46,13,100,12,2,41,29,16,12,5,22,32,29,12,5,6,19,58,12,4,47,28,9,93,0,3,4,93,0,5,2,93,0,6,1,93,0,6,1,93,0,6,1,93,0,6,1,93,0,7,0,93,0,7,0,93,0,6,1,0,84,0,8,8,84,0,9,7,84,0,16,0,84,0,16,0,84,0,6,10,84,0,11,5,84,0,15,1,84,0,16,0,84,0,16,0,0,69,0,16,15,69,0,16,15,69,0,30,1,69,0,30,1,69,0,13,18,69,0,17,14,69,0,29,2,69,0,31,0,69,0,31,0,0,99,1,0,99,1,0,99,1,0,99,1,99,0,1,99,1,99,1,99,1,99,1,0,98,0,1,1,98,0,1,1,98,0,1,1,98,0,2,0,98,0,2,0,98,0,2,0,98,0,1,1,12,1,23,23,28,13,13,5,80,2,13,5,80,2,13,5,82,0,13,5,81,1,13,5,75,7,13,5,78,4,13,5,80,2,13,5,81,1,13,5,70,12,13,5,22,60,61,1,0,38,21,1,25,53,0,0,0,87,3,3,7,87,4,1,8,87,2,6,5,87,4,3,6,87,5,1,7,87,5,2,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,15,1,40,44,15,1,64,20,15,1,51,33,15,2,43,40,15,3,10,72,15,3,16,66,16,0,45,39,55,0,30,11,1,3,16,1,0,7,21,55,16,1,81,2,17,1,23,59,17,0,44,21,5,7,2,4,17,0,25,20,22,16,17,1,21,37,18,6,100,18,0,11,68,3,18,0,4,72,6,60,1,33,6,36,1,59,4,49,1,31,19,57,0,22,21,90,0,7,3,84,0,15,1,19,0,2,4,16,24,35,19,1,1,7,12,21,39,20,1,36,33,7,3,20,1,8,8,18,45,20,1,14,28,15,22,58,6,31,5,58,3,28,11,58,6,18,18,20,0,43,37,63,1,16,20,84,2,0,2,0,2,1,0,9,41,2,1,4,7,6,1,6,4,0,0,2,7,7,1,0,11,21,2,40,36,0,1,21,0,7,28,34,6,3,1,0,21,1,69,7,2,21,0,10,48,16,4,1,4.314814814814815,4.3861879012055605,3.6666666666666665,2.5103559095181764,16.22972972972973,3.5211583449678763,2.986666666666667,1.36057751384152
