ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FI,FIN,Finland,Uusimaa,2021-01-14,2021-01-14,124,0,0,0,0,21,124,1050693.5364204468,108,1,2,121,1,7,116,1,2,121,1,16,107,1,28,95,1,17,106,1,5,118,1,4,119,1,5,118,1,0,123,1,6,117,1,18,105,1,7,116,1,13,110,122,0,1,1,117,0,5,2,122,0,1,1,108,0,6,10,96,0,6,22,107,0,5,12,119,0,2,3,120,0,1,3,119,0,1,4,124,0,0,0,118,0,4,2,106,0,7,11,117,0,3,4,111,0,5,8,0,0,12,112,112,4,8,1,2,51,70,73,0,6,45,118,0,6,0,118,2,4,0,122,1,1,0,9,2,1,112,1,0,1,122,0,123,0,0,0,1,0,3,0,88,17,11,5,6,1,43,67,7,6,0,69,43,6,6,2,63,45,8,6,2,63,46,7,6,0,23,74,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,20,55,33,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,1,123,0,0,1,123,0,0,1,123,0,1,0,123,0,0,1,123,0,0,1,124,0,0,0,124,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,7,0,38,79,7,0,71,46,7,1,31,85,7,0,42,75,7,0,3,114,7,0,23,94,7,0,39,78,85,28,7,1,3,7,1,1,4,36,75,7,0,117,0,9,2,13,100,9,0,49,40,15,3,5,3,9,0,36,29,41,9,9,0,26,57,24,8,10,0,54,57,3,0,11,0,51,59,3,86,1,31,6,53,1,67,3,93,0,25,6,82,1,23,18,121,0,2,1,101,1,22,0,12,2,0,1,6,19,84,12,0,1,2,6,20,83,14,0,20,46,36,8,14,0,0,6,6,98,14,0,3,15,22,70,106,0,13,5,106,1,2,15,106,1,4,13,14,0,76,34,90,0,4,30,120,0,0,0,0,2,0,0,2,44,0,0,6,3,8,1,5,6,6,0,2,17,8,2,4,12,15,2,38,68,1,0,15,1,4,16,28,21,21,15,3,16,4,59,36,9,16,2,46,30,21,5,4,9.35593220338983,14.675528201578448,1.8181818181818181,1.3280197150781925,14.014285714285714,5.046160546765854,2.203883495145631,1.215578804286584
FI,FIN,Finland,Uusimaa,2021-01-15,2021-01-15,145,1,4454.205236725879,1,4454.205236725879,10,143,1101936.8858518444,130,0,1,144,0,13,132,0,3,142,0,18,127,0,43,102,0,22,123,0,6,139,0,1,144,0,3,142,0,1,144,0,5,140,0,24,121,0,13,132,0,24,121,144,0,1,0,132,0,5,8,142,1,1,1,127,1,6,11,102,1,10,32,123,2,4,16,139,0,2,4,144,0,0,1,142,0,1,2,144,0,1,0,140,0,2,3,121,1,7,16,132,0,2,11,121,1,8,15,2,0,8,135,137,4,4,4,4,67,70,78,0,7,60,138,0,7,0,138,0,7,0,145,0,0,0,15,0,2,128,4,1,1,137,2,144,0,1,0,0,0,6,1,94,29,9,6,8,3,49,75,10,8,4,76,49,8,8,6,58,64,9,8,3,67,55,12,8,5,23,78,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,28,56,37,0,0,0,0,0,0,0,0,0,0,0,0,143,1,0,1,143,0,1,1,143,1,0,1,143,1,0,1,143,1,0,1,143,1,0,1,145,0,0,0,145,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,9,0,43,93,9,0,91,45,9,2,40,94,9,0,54,82,9,0,6,130,9,0,33,103,9,0,63,73,82,39,15,4,5,9,0,0,5,42,89,9,0,136,0,11,3,17,114,11,0,60,51,13,3,1,6,11,0,42,27,46,19,11,1,34,66,30,3,11,0,70,63,1,0,12,0,65,65,3,102,0,33,10,54,0,88,3,105,0,35,5,91,0,20,34,139,0,3,3,112,0,31,2,12,0,0,2,12,26,93,12,0,0,2,11,26,94,13,1,22,62,41,6,13,1,0,2,12,117,13,0,5,15,33,79,125,0,13,7,125,2,3,15,125,2,6,12,13,0,80,52,93,0,19,33,126,0,3,1,2,1,2,1,9,46,0,1,13,4,8,4,4,13,4,0,3,18,5,0,2,20,13,0,49,81,1,1,13,0,12,20,36,18,20,20,6,13,2,85,32,13,13,0,64,37,21,6,4,10.26923076923077,14.517945077411241,1.2857142857142858,0.48795003647426666,14.712,4.795522104845782,2.253846153846154,1.2027844855931349
FI,FIN,Finland,Uusimaa,2021-01-16,2021-01-16,128,0,0,0,0,29,120,1006984.7441422484,108,0,0,128,0,13,115,0,4,124,0,19,109,0,35,93,0,13,115,0,9,119,0,3,125,0,3,125,0,4,124,0,7,121,0,17,111,0,6,122,0,17,111,128,0,0,0,115,0,4,9,124,0,2,2,109,0,5,14,93,0,11,24,115,0,3,10,119,0,3,6,125,0,0,3,125,0,2,1,124,1,1,2,121,0,4,3,111,0,8,9,122,0,3,3,111,0,9,8,8,0,10,110,118,1,9,8,0,61,59,67,0,11,50,117,0,11,0,117,3,8,0,125,0,3,0,19,2,0,107,8,0,0,119,1,128,0,0,0,0,0,8,0,84,21,11,4,10,3,51,56,8,10,0,72,40,6,10,2,67,40,9,10,2,68,38,10,10,3,23,68,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,21,55,31,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,10,0,36,82,10,1,87,30,10,0,43,75,10,0,47,71,10,0,4,114,10,1,36,81,12,0,43,73,85,34,7,2,0,12,0,0,12,34,70,12,0,114,2,13,1,16,98,13,0,65,28,10,3,4,5,13,0,44,24,32,15,15,1,39,47,23,3,15,0,56,55,2,0,16,0,53,56,3,92,0,31,5,43,2,78,5,85,1,33,9,81,1,19,27,124,0,1,3,92,1,32,3,16,0,1,4,6,19,82,16,0,2,0,9,20,81,16,0,19,39,46,8,16,0,0,2,12,98,16,0,2,20,24,66,106,1,13,8,106,1,3,18,106,1,7,14,16,0,74,38,90,0,10,28,120,0,2,0,0,0,0,0,6,46,0,1,11,5,5,1,3,5,6,0,3,17,7,0,1,17,18,2,43,63,0,2,18,0,4,22,21,26,16,13,8,20,2,66,28,12,20,2,48,30,20,6,2,8.116071428571429,12.53612636685329,2.9,1.66332999331662,14.544554455445544,4.912280025558901,2.0943396226415096,1.1172099763146581
FI,FIN,Finland,Varsinais-Suomi,2021-01-16,2021-01-14,100,0,0,0,0,2,100,578135.2335650788,86,1,0,99,1,13,86,1,2,97,0,13,87,1,32,67,1,12,87,1,4,95,1,3,96,1,4,95,1,1,98,1,3,96,1,17,82,1,8,91,1,12,87,100,0,0,0,87,0,5,8,98,0,2,0,87,0,3,10,68,0,6,26,88,0,2,10,96,0,2,2,97,0,3,0,96,0,2,2,99,0,1,0,97,0,2,1,83,0,3,14,92,0,3,5,88,0,4,8,0,0,1,99,99,1,0,1,0,36,63,64,0,7,29,93,0,7,0,93,1,5,1,99,1,0,0,8,1,1,90,1,0,4,94,1,96,0,3,1,0,0,6,0,67,15,4,8,7,3,33,52,5,7,3,54,31,5,7,3,49,38,3,7,2,51,36,4,7,3,19,55,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,15,5,43,33,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,1,19,73,7,0,65,28,7,1,19,73,7,0,43,50,7,1,5,87,7,1,9,83,7,0,36,57,64,28,4,4,0,7,0,1,8,38,46,7,0,93,0,9,0,16,75,9,0,40,27,8,5,8,3,9,0,25,27,24,15,9,0,13,52,22,4,9,0,44,46,1,0,9,0,34,56,1,81,0,11,8,35,0,53,12,81,0,11,8,57,0,14,29,95,0,3,2,91,0,7,2,9,0,0,1,11,16,63,9,0,1,4,8,16,62,9,2,8,47,29,5,9,0,1,2,10,78,9,0,5,9,32,45,86,0,9,5,86,1,1,12,86,1,5,8,10,0,50,40,60,0,8,32,92,0,0,0,1,2,0,0,5,44,0,2,8,0,1,2,7,10,3,1,3,10,1,0,1,7,12,3,30,55,0,0,12,0,13,10,17,18,16,9,5,14,2,45,22,17,14,1,41,20,14,5,5,9.571428571428571,13.63532463574219,2,0,13.432098765432098,5.076756522635634,1.9404761904761905,1.245243388182334
FI,FIN,Finland,Pirkanmaa,2021-01-17,2021-01-14,100,0,0,0,0,11,97,1277417.9600276414,84,1,1,98,1,13,86,1,2,97,2,14,84,1,27,72,1,14,85,1,6,93,1,3,96,1,1,98,1,0,99,1,2,97,1,17,82,2,7,91,1,12,87,99,0,1,0,87,0,6,7,98,0,2,0,86,0,2,12,73,0,5,22,86,0,3,11,94,0,3,3,97,0,1,2,99,0,0,1,100,0,0,0,98,0,1,1,83,0,3,14,93,0,2,5,88,0,5,7,3,0,5,92,95,2,3,3,0,42,55,58,1,6,35,94,0,6,0,94,0,6,0,100,0,0,0,10,2,6,82,3,0,0,93,4,100,0,0,0,0,0,3,1,60,22,12,2,6,1,29,60,4,6,2,49,40,3,6,1,42,41,10,6,2,47,39,6,6,2,16,58,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,23,39,18,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,6,94,0,1,5,94,0,1,5,94,0,1,5,94,0,1,5,94,0,1,5,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,0,35,57,8,0,68,24,8,0,26,66,8,0,39,53,8,0,10,82,8,0,18,74,9,0,35,56,65,21,8,4,2,10,0,0,5,27,58,10,1,89,0,11,2,15,72,11,0,45,28,5,3,7,1,11,0,20,19,25,25,11,0,19,33,28,9,12,0,38,49,1,0,14,0,32,50,4,65,0,25,10,32,0,58,10,74,0,18,8,61,0,13,26,90,1,7,2,82,0,14,4,14,1,0,4,10,16,55,14,0,0,4,11,16,55,15,0,10,36,31,8,15,1,0,3,9,72,15,0,1,18,20,46,81,0,10,9,81,0,3,16,81,0,5,14,15,1,56,28,72,0,13,15,87,0,2,1,1,2,1,0,6,31,0,0,5,3,5,3,5,6,5,0,1,9,3,2,5,17,15,3,30,52,0,0,15,1,9,17,16,22,9,10,1,15,2,42,25,16,15,1,36,23,17,8,0,8.673913043478262,13.985793343923584,2.2,1.6431676725154984,13.896103896103899,4.514842235351773,2.2439024390243905,1.1173267878549118
FI,FIN,Finland,Uusimaa,2021-01-17,2021-01-17,133,1,4533.07421316827,0,0,10,132,955276.1470948957,122,1,1,131,1,11,121,1,6,126,1,10,122,1,36,96,1,20,112,1,12,120,1,4,128,1,4,128,1,1,131,1,4,128,1,13,119,1,3,129,1,18,114,132,0,1,0,122,0,2,9,127,0,3,3,123,0,4,6,97,0,13,23,113,0,4,16,121,0,2,10,129,0,4,0,129,0,0,4,132,0,0,1,129,0,1,3,120,0,2,11,130,0,0,3,115,0,8,10,1,0,6,126,127,2,4,1,0,49,83,84,1,3,45,130,0,3,0,130,0,3,0,133,0,0,0,5,2,3,123,1,0,2,127,3,131,0,2,0,0,0,4,0,95,20,9,5,5,3,43,75,7,5,2,73,50,3,5,2,59,58,9,5,1,69,52,6,5,2,20,81,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,15,56,44,0,0,0,0,0,0,0,0,0,0,0,0,130,1,0,2,130,1,1,1,130,1,0,2,130,1,1,1,130,1,0,2,130,1,0,2,133,0,0,0,133,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,3,2,28,100,3,1,88,41,3,0,44,86,3,0,52,78,3,1,6,123,3,1,26,103,3,0,48,82,85,36,9,2,1,3,1,0,10,51,68,3,0,129,1,3,1,23,106,3,0,71,35,13,6,4,1,3,0,45,29,39,17,4,0,27,67,30,5,5,1,63,63,1,0,5,0,60,62,6,105,2,19,7,45,2,79,7,89,3,31,10,81,3,13,36,127,0,4,2,107,2,23,1,6,0,0,2,15,24,86,6,0,0,3,10,33,81,8,1,15,57,44,8,8,0,0,6,13,106,8,0,4,19,31,71,110,0,18,5,110,4,1,18,110,4,5,14,8,0,73,52,81,0,17,35,116,0,2,2,2,1,0,0,10,44,0,0,6,1,10,4,7,11,2,0,4,13,6,1,4,20,9,1,54,66,3,0,9,1,5,15,19,22,33,22,7,11,2,83,28,9,11,1,58,30,21,9,3,7.131147540983607,12.882126389997454,1.6666666666666667,1.2110601416389966,14.822033898305085,5.11012294486753,1.9421487603305785,1.035193385002347
FI,FIN,Finland,Varsinais-Suomi,2021-01-17,2021-01-14,100,0,0,0,0,4,100,634996.5854350751,90,0,0,100,0,12,88,0,2,98,0,11,89,0,32,68,0,14,86,0,3,97,0,3,97,0,5,95,0,1,99,0,3,97,0,18,82,0,7,93,0,12,88,100,0,0,0,88,0,5,7,98,0,2,0,89,0,4,7,68,0,8,24,86,0,3,11,97,0,2,1,97,0,3,0,95,0,3,2,99,0,1,0,97,0,2,1,82,0,4,14,93,0,3,4,88,0,4,8,0,0,2,98,98,2,0,1,0,36,63,64,1,5,30,95,0,5,0,95,1,4,0,99,1,0,0,7,1,1,91,1,0,5,91,3,95,0,4,1,0,0,6,0,69,13,6,6,7,2,36,49,6,7,2,54,30,7,7,3,48,39,3,7,1,48,38,6,7,3,19,55,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,7,37,36,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,0,19,75,6,0,59,35,6,0,21,73,6,0,40,54,6,0,4,90,6,0,9,85,6,0,37,57,63,26,8,3,0,6,0,1,8,34,51,6,0,94,0,8,0,15,77,8,0,41,27,11,3,7,3,8,0,30,22,23,17,8,0,18,50,19,5,8,1,39,51,1,0,8,1,30,60,1,81,0,10,9,41,0,51,8,79,0,13,8,60,0,11,29,96,0,3,1,91,0,7,2,8,0,0,1,10,14,67,8,0,1,4,5,21,61,8,2,7,49,29,5,8,0,0,5,10,77,8,0,4,15,29,44,81,0,12,7,81,1,1,17,81,1,5,13,8,0,50,42,58,0,11,31,89,0,1,0,0,3,0,0,7,40,0,2,6,0,2,2,5,12,6,0,2,9,1,1,2,10,9,0,35,55,0,1,9,0,11,11,21,17,15,13,3,10,1,48,23,18,10,0,44,19,18,4,5,8.48076923076923,11.324951429780077,2,0,13.918604651162791,5.057818912114471,1.9545454545454546,1.1637147309034246
FI,FIN,Finland,Pirkanmaa,2021-01-18,2021-01-15,100,0,0,0,0,15,97,1354694.037231149,84,1,1,98,1,9,90,1,2,97,2,16,82,1,25,74,1,12,87,1,5,94,1,1,98,1,1,98,1,0,99,1,2,97,1,15,84,2,5,93,1,13,86,99,0,1,0,91,0,4,5,98,0,2,0,84,0,3,13,75,0,6,19,88,0,2,10,95,0,2,3,99,0,0,1,99,0,0,1,100,0,0,0,98,0,1,1,85,0,1,14,95,0,2,3,87,0,5,8,3,0,7,90,93,2,5,3,0,42,55,58,1,6,35,94,0,6,0,94,0,6,0,100,0,0,0,10,3,5,82,3,0,0,94,3,100,0,0,0,0,0,3,1,59,23,12,2,6,2,25,63,4,6,3,46,43,2,6,2,38,46,8,6,3,43,41,7,6,3,11,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,19,43,19,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,5,95,0,1,4,95,0,1,4,95,0,1,4,95,0,1,4,95,0,1,4,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,0,29,63,8,0,65,27,8,0,23,69,8,0,38,54,8,0,9,83,8,0,15,77,9,0,37,54,63,22,9,5,1,12,0,0,4,27,57,12,0,88,0,12,2,14,72,12,0,39,33,6,4,5,1,12,0,19,18,28,23,12,0,18,38,24,8,13,0,35,51,1,0,15,0,36,46,3,71,0,19,10,35,0,58,7,77,0,13,10,62,0,11,27,91,1,5,3,85,0,11,4,15,1,0,4,5,15,60,15,0,0,3,12,17,53,15,0,8,39,32,6,15,1,0,3,6,75,15,0,1,16,17,51,83,0,8,9,83,0,2,15,83,0,3,14,15,1,57,27,73,0,11,16,89,0,1,1,1,3,1,0,4,32,0,0,7,4,4,3,4,7,2,0,1,10,4,3,2,17,15,3,29,52,1,0,15,0,8,14,23,22,7,10,1,15,2,40,28,15,15,1,33,26,16,8,1,11.795454545454545,17.33068195420728,2.142857142857143,1.3451854182690985,14.0375,4.507219946438116,2.433734939759036,1.3269511274873447
FI,FIN,Finland,Uusimaa,2021-01-18,2021-01-18,146,0,0,0,0,14,142,1132953.2870338878,129,0,0,146,0,16,130,0,3,143,0,14,132,0,43,103,0,21,125,0,6,140,0,3,143,0,4,142,0,1,145,0,4,142,0,20,126,0,7,139,0,18,128,146,0,0,0,130,0,7,9,143,0,1,2,132,0,5,9,103,0,7,36,125,0,9,12,140,0,3,3,143,0,2,1,142,0,4,0,145,0,0,1,142,0,0,4,126,0,6,14,139,0,4,3,128,0,8,10,4,0,9,133,138,1,7,5,4,50,87,96,0,8,42,138,0,8,0,138,0,8,0,146,0,0,0,17,1,1,127,5,0,1,139,1,145,0,1,0,0,0,8,0,98,26,11,3,9,1,50,83,3,9,2,85,47,3,9,2,67,61,7,9,1,78,52,6,9,2,21,87,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,17,21,55,43,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,1,145,0,0,1,145,0,0,1,145,0,0,1,145,0,0,1,145,0,0,1,146,0,0,0,146,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,146,0,0,0,10,0,47,89,10,0,98,38,10,0,38,98,10,0,69,67,10,0,4,132,10,0,29,107,10,0,70,66,76,47,11,8,4,10,0,2,9,58,67,10,0,136,0,12,0,15,119,12,0,64,43,11,3,11,2,12,0,28,35,51,20,12,0,30,66,28,10,13,0,75,56,2,0,13,3,68,60,2,99,0,35,12,48,0,85,13,108,0,28,10,77,1,23,45,142,1,1,2,117,0,24,5,15,0,0,3,15,20,93,15,0,0,4,13,23,91,15,0,13,65,35,18,15,0,0,4,11,116,15,0,3,17,36,75,126,0,17,3,126,1,4,15,126,1,7,12,15,0,94,37,109,0,13,24,133,0,3,0,3,0,0,1,6,39,0,2,10,6,11,3,3,8,6,0,5,21,4,2,6,20,15,2,59,70,0,0,15,0,5,20,29,29,25,17,6,15,5,86,35,5,15,1,39,51,24,16,0,10.307142857142857,13.486249802944183,1.625,1.407885953173359,14.692,4.992245599831028,2.4488188976377954,1.1731700469263286
