ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BD,BGD,Bangladesh,Chittagong,2020-12-24,2020-12-24,118,3,186355.1450387647,3,186355.1450387647,49,103,7205399.143222033,62,7,4,107,7,23,88,8,5,105,5,17,96,7,17,94,7,13,98,8,8,102,6,8,104,6,9,103,10,2,106,8,11,99,8,12,98,10,10,98,8,27,83,114,1,2,1,95,3,11,9,113,0,3,2,101,4,6,7,101,2,5,10,105,2,5,6,110,1,5,2,110,2,6,0,109,3,4,2,116,0,1,1,107,1,8,2,106,2,7,3,108,3,2,5,91,1,18,8,15,0,21,82,99,0,10,9,20,1,12,85,106,0,2,10,116,0,1,1,116,0,0,1,1,118,0,0,0,0,24,0,4,90,118,0,0,0,0,0,21,0,46,26,12,13,26,5,48,26,13,26,9,45,24,14,26,10,61,18,3,26,7,52,23,10,26,8,21,21,42,0,114,1,2,1,114,1,2,1,114,1,2,1,114,1,1,2,114,0,3,1,114,1,2,1,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,118,0,0,0,29,0,57,32,29,1,53,35,29,1,37,51,29,0,42,47,29,0,35,54,29,0,41,48,30,0,39,49,79,0,21,5,5,8,33,1,3,9,35,37,33,3,75,7,37,0,19,62,37,0,43,28,5,4,0,1,37,0,38,14,16,13,37,1,16,33,24,7,37,0,2,69,10,39,2,2,62,13,61,1,48,8,65,1,47,5,81,0,30,7,76,0,32,10,83,0,29,6,77,1,35,5,40,1,2,3,12,22,38,40,1,4,4,15,22,32,44,1,28,16,12,17,44,1,6,17,23,27,44,1,15,25,17,16,79,3,29,7,79,5,20,14,79,6,27,6,47,0,44,27,91,0,11,16,107,0,4,1,0,0,1,0,5,63,1,1,9,2,14,1,2,5,1,0,2,5,1,1,3,7,54,0,60,4,0,0,54,0,23,24,11,4,2,0,0,55,1,33,10,19,55,1,13,16,17,12,4,5.7254901960784315,7.499542469704534,3.5454545454545454,2.696799449852968,15.85,6.614890752009209,3.3728813559322033,2.1082621138874793
BD,BGD,Bangladesh,Dhaka,2020-12-24,2020-12-24,275,4,236337.8596677399,4,236337.8596677399,205,252,15893907.085931709,174,9,10,256,8,63,204,8,16,251,11,32,232,12,48,215,12,32,231,11,18,246,13,12,250,9,16,250,12,10,253,9,33,233,8,61,206,10,27,238,10,56,209,265,3,5,2,212,3,22,38,259,3,8,5,243,3,16,13,227,5,15,28,243,2,16,14,257,2,7,9,263,2,6,4,259,5,3,8,265,3,6,1,242,3,15,15,214,7,20,34,248,3,9,15,219,6,18,32,23,0,72,180,207,0,23,45,30,3,61,181,215,0,14,46,261,3,10,1,261,0,11,2,1,264,0,5,6,0,49,1,10,215,275,0,0,0,0,0,36,2,121,62,37,17,47,8,132,58,30,47,13,124,56,35,47,11,161,35,21,47,11,130,44,43,47,15,46,38,129,0,266,1,4,4,266,2,0,7,266,2,4,3,266,2,1,6,266,2,2,5,266,2,5,2,275,0,0,0,275,0,0,0,275,0,0,0,275,0,0,0,275,0,0,0,275,0,0,0,275,0,0,0,275,0,0,0,275,0,0,0,275,0,0,0,275,0,0,0,275,0,0,0,52,3,134,86,52,1,135,87,52,2,108,113,52,4,124,95,52,2,84,137,52,2,85,136,58,1,103,113,172,0,55,20,9,19,63,1,4,32,87,88,63,2,205,5,73,3,27,172,73,2,120,58,10,3,1,8,73,2,63,31,60,46,73,1,42,89,62,8,74,3,15,165,18,80,1,13,167,14,145,5,118,7,143,6,118,8,170,4,97,4,156,5,96,18,194,4,70,7,192,4,76,3,85,1,2,13,33,46,95,85,1,9,21,43,42,74,89,1,63,64,38,20,89,2,17,43,62,62,89,2,46,50,51,37,180,5,81,9,180,18,46,31,180,16,57,22,91,1,101,82,193,0,36,46,240,1,20,1,3,1,2,1,6,141,1,2,14,4,26,2,6,8,10,0,7,10,6,5,2,31,98,1,143,32,0,1,98,0,60,73,28,11,2,1,2,100,2,142,19,12,100,0,34,50,66,19,6,6.989795918367347,8.571709877967058,3.4444444444444446,2.7449209815527573,15.730930232558139,5.411599979145292,2.905325443786982,1.7601494915891711
BD,BGD,Bangladesh,Khulna,2020-12-24,2020-12-22,100,1,267092.068341269,0,0,53,90,9157161.39502779,53,8,6,86,7,20,73,8,12,80,10,12,78,10,19,71,8,17,75,10,8,82,9,7,84,9,6,85,9,3,88,10,8,82,10,10,80,10,12,78,9,17,74,94,1,2,3,80,2,8,10,88,1,6,5,88,3,4,5,81,3,9,7,83,3,7,7,92,2,3,3,93,1,2,4,94,1,3,2,97,1,1,1,92,2,1,5,90,1,8,1,88,0,5,7,83,1,14,2,10,0,19,71,83,0,10,7,13,0,13,74,87,0,4,9,96,3,0,1,96,0,4,0,0,96,0,4,0,0,17,4,8,71,100,0,0,0,0,0,15,1,51,19,7,7,20,2,54,15,9,20,8,44,20,8,20,9,55,12,4,20,8,50,16,6,20,7,21,12,40,0,92,4,2,2,92,4,1,3,92,5,0,3,92,5,1,2,92,5,0,3,92,5,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,1,55,20,24,3,61,12,24,3,43,30,24,3,37,36,24,3,39,34,24,3,39,34,29,0,23,48,77,0,8,8,3,4,29,0,0,4,35,32,29,2,64,5,30,0,19,51,30,0,35,26,3,5,1,0,30,2,32,14,10,12,30,0,19,27,18,6,30,1,8,50,11,32,1,7,52,8,47,2,43,8,42,3,51,4,60,3,32,5,66,3,23,8,63,3,28,6,64,3,30,3,36,0,1,1,15,14,33,36,1,1,2,14,20,26,38,2,15,13,13,19,38,1,4,15,23,19,38,0,17,15,20,10,70,3,23,4,70,9,12,9,70,7,13,10,40,0,44,16,84,0,10,6,91,0,4,1,0,0,0,0,4,48,0,4,12,1,17,1,2,1,1,0,7,1,1,1,1,2,44,0,52,4,0,0,44,0,19,24,12,1,0,0,0,45,0,18,21,16,45,0,20,14,11,6,4,6.904761904761905,8.806343400541989,5.25,3.1052950170405937,14.52,6.0279620545099855,2.5294117647058822,1.712926632129591
BD,BGD,Bangladesh,Rajasahi,2020-12-24,2020-12-22,100,3,160681.4247271095,2,118585.4187292066,43,84,8820171.181057073,57,5,5,90,5,27,68,6,5,89,6,18,76,6,19,75,6,16,78,6,4,90,5,12,83,5,7,88,5,7,88,3,9,88,3,22,75,5,18,77,4,22,74,95,1,3,1,73,1,15,11,95,0,1,4,82,2,4,12,81,3,12,4,84,3,5,8,96,0,2,2,88,1,5,6,93,0,5,2,93,1,2,4,91,1,6,2,78,2,12,8,82,4,8,6,78,3,15,4,16,0,17,67,83,1,9,7,18,1,10,71,90,0,2,8,98,0,1,1,98,0,1,0,1,99,0,1,0,0,22,1,8,69,100,0,0,0,0,0,21,2,44,17,8,8,23,3,54,9,11,23,5,43,15,14,23,5,53,10,9,23,5,43,17,12,23,9,17,12,39,0,92,0,3,5,92,1,1,6,92,0,2,6,92,1,3,4,92,1,2,5,92,0,3,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,2,49,25,24,2,55,19,24,3,40,33,24,4,32,40,24,4,35,37,24,3,33,40,24,1,35,40,65,0,19,4,3,9,26,1,3,12,31,27,26,3,66,5,29,1,17,53,29,1,39,15,7,3,2,4,29,1,25,13,13,19,29,1,17,32,16,5,29,2,7,55,7,32,3,9,50,6,51,1,42,6,45,1,50,4,60,1,34,5,68,1,22,9,65,2,28,5,67,1,26,6,33,2,3,3,17,13,29,33,1,2,10,10,16,28,36,3,18,15,4,24,36,2,5,14,14,29,36,3,16,17,16,12,67,2,25,6,67,7,17,9,67,7,21,5,37,1,31,31,69,0,10,21,92,0,2,2,0,0,1,1,2,61,0,1,8,2,12,1,2,1,1,0,1,1,0,0,2,7,41,1,55,3,0,0,41,2,24,16,15,0,2,0,0,41,3,18,17,21,41,4,17,15,17,5,1,6.2,6.9692446054339605,2.857142857142857,2.851643058285544,14.90566037735849,6.5464733634089525,2.0925925925925926,1.321356057573995
BD,BGD,Bangladesh,Rangur,2020-12-24,2020-12-22,100,3,317714.1657384342,1,68424.7245626221,37.4,92,11124209.97545453,53,8,4,88,7,11,82,7,9,84,8,13,79,10,16,74,7,18,75,8,7,85,7,7,86,9,5,86,8,6,86,7,12,81,6,18,76,9,9,82,7,21,72,96,2,2,0,89,1,5,5,91,3,2,4,87,2,5,6,84,2,4,10,82,3,9,6,93,2,3,2,93,0,4,3,95,1,3,1,94,2,3,1,88,2,8,2,82,3,12,3,91,2,4,3,79,3,13,5,8,0,17,75,83,0,8,9,9,0,13,78,87,0,3,10,97,0,2,1,97,0,2,1,0,98,0,0,2,0,15,1,4,80,100,0,0,0,0,0,13,1,37,26,10,13,20,5,49,18,8,20,10,39,19,12,20,3,56,16,5,20,9,46,13,12,20,6,20,14,40,0,96,1,2,1,96,0,3,1,96,0,3,1,96,0,2,2,96,1,2,1,96,1,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,4,46,24,26,2,46,26,26,2,40,32,26,3,37,34,26,2,33,39,26,2,27,45,29,0,32,39,68,0,17,4,5,6,30,1,0,7,33,29,30,0,68,2,34,0,10,56,34,0,31,22,4,6,1,2,34,0,29,16,15,6,34,0,19,26,15,6,35,2,1,55,7,37,3,3,51,6,55,1,33,11,55,1,37,7,61,1,29,9,64,1,26,9,67,0,27,6,74,0,19,7,42,1,0,6,7,14,30,42,1,1,6,11,14,25,44,0,16,11,15,14,44,0,6,9,23,18,44,0,19,12,11,14,69,1,28,2,69,3,16,12,69,5,18,8,44,0,25,31,69,0,17,14,84,0,7,0,0,2,0,1,6,59,0,6,3,1,17,0,1,2,1,0,0,2,1,1,1,5,47,1,48,4,0,0,47,0,17,19,16,0,1,0,0,47,1,15,16,21,47,2,18,10,15,7,1,5.087391304347826,5.36530642586966,2.6166666666666667,2.475271641046634,15.11764705882353,6.445609540837947,2.7708333333333335,2.0653121275964956
BD,BGD,Bangladesh,Sylhet,2020-12-24,2020-12-22,100,2,258963.41418325301,0,0,33,89,10119723.345611935,55,7,4,89,7,14,79,7,7,86,9,6,85,7,15,78,8,11,81,8,6,86,7,9,84,7,5,88,7,6,87,8,6,86,7,12,81,7,9,84,7,15,78,96,1,1,2,86,0,8,6,93,1,3,3,94,0,2,4,85,1,5,9,89,0,6,5,94,0,2,4,91,1,3,5,95,0,2,3,94,1,2,3,94,0,1,5,88,0,6,6,91,1,2,6,85,2,7,6,11,0,17,72,84,0,8,8,13,0,10,77,90,1,0,9,100,0,0,0,100,0,0,0,0,100,0,0,0,0,14,0,4,82,100,0,0,0,0,0,14,2,40,18,13,13,20,8,35,24,13,20,12,33,19,16,20,11,48,13,8,20,14,38,18,10,20,13,20,19,28,0,96,1,2,1,96,1,2,1,96,1,1,2,96,1,2,1,96,1,0,3,96,1,3,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,22,7,48,23,22,6,53,19,22,6,40,32,22,5,46,27,22,6,36,36,22,6,30,42,25,1,32,42,68,0,14,10,2,6,28,1,2,11,30,28,28,1,68,3,29,0,16,55,29,0,35,23,6,3,1,3,29,1,22,12,23,13,31,0,15,36,13,5,31,0,5,57,7,34,1,4,55,6,55,2,39,4,49,2,47,2,63,2,31,4,56,1,34,9,66,2,28,4,72,2,25,1,36,2,0,2,11,7,42,36,1,1,3,14,7,38,39,3,13,23,7,15,39,1,10,10,14,26,39,1,15,14,15,16,71,2,23,4,71,7,10,12,71,6,18,5,40,0,24,36,64,0,16,20,84,2,5,0,0,2,0,1,6,60,0,3,7,0,12,2,3,5,1,0,1,1,0,0,1,4,42,0,53,5,0,0,42,0,17,26,13,1,1,0,0,44,2,27,11,16,44,0,11,14,17,11,3,6.242424242424242,7.70564039774722,2.3333333333333335,1.7232808737106582,14.642857142857144,6.8182337660358705,2.7884615384615383,1.8077885793176458
BD,BGD,Bangladesh,-99,2020-12-25,2020-12-22,100,4,262687.24242747214,0,0,22,78,9016018.766634887,29,14,9,77,12,15,73,16,9,75,19,9,72,14,17,69,15,10,75,18,5,77,14,8,78,17,9,74,14,5,81,15,15,70,13,17,70,16,9,75,17,14,69,91,3,3,3,85,1,8,6,91,2,3,4,91,0,1,8,83,2,5,10,90,2,3,5,95,3,0,2,92,1,4,3,91,3,1,5,95,2,2,1,85,1,10,4,83,1,10,6,91,2,4,3,86,2,6,6,18,4,14,64,90,1,5,4,23,2,18,57,82,2,3,13,97,2,1,0,97,1,1,1,0,99,0,0,0,1,30,5,4,61,100,0,0,0,0,0,25,3,40,13,6,13,33,7,37,10,13,33,14,35,8,10,33,11,36,13,7,33,15,34,9,9,33,17,13,5,32,0,96,2,2,0,96,2,2,0,96,2,2,0,96,1,3,0,96,2,2,0,96,2,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,38,4,42,16,38,4,35,23,38,4,25,33,38,2,29,31,38,5,21,36,38,3,28,31,41,1,23,35,77,0,14,4,1,4,44,1,2,10,21,22,44,0,52,4,48,1,11,40,48,1,36,5,4,1,5,0,48,2,22,5,16,7,48,0,17,21,7,7,50,0,8,35,7,55,4,7,30,4,60,4,30,6,67,4,23,6,76,4,18,2,72,3,19,6,80,4,11,5,74,2,19,5,57,1,2,3,4,8,25,57,0,0,7,7,6,23,62,4,10,9,6,9,62,2,5,5,6,20,62,2,6,9,8,13,86,2,11,1,86,4,6,4,86,4,4,6,67,1,19,13,87,1,5,7,95,0,2,0,0,0,0,0,3,76,0,0,4,2,6,0,0,1,1,0,1,1,0,1,2,5,69,1,25,5,0,0,69,0,11,8,6,3,2,1,0,70,1,16,6,7,70,0,7,9,8,4,2,7.665625000000001,9.215541199342239,2.6,1.8165902124584952,14.706896551724139,6.878430626369172,3.1153846153846154,2.5191573682788944
BD,BGD,Bangladesh,Chittagong,2020-12-25,2020-12-25,124,6,385902.8548309067,3,138960.9012956535,54,106,8965162.745589934,53,10,7,107,8,24,92,11,8,105,9,15,100,10,24,90,12,17,95,10,10,104,13,8,103,10,17,97,7,12,105,10,13,101,11,17,96,12,17,95,11,23,90,117,4,3,0,100,4,11,9,116,4,2,2,109,4,5,6,100,4,10,10,107,2,9,6,114,3,1,6,116,3,1,4,107,4,6,7,112,6,3,3,111,3,6,4,107,5,2,10,107,4,5,8,101,5,11,7,18,0,24,82,104,0,10,10,25,2,15,82,109,1,3,11,121,0,3,0,121,0,3,0,0,121,0,0,3,0,31,1,13,79,124,0,0,0,0,0,31,2,38,26,13,14,38,3,47,21,15,38,8,41,22,15,38,4,61,10,11,38,6,46,21,13,38,8,18,21,39,0,115,2,6,1,115,3,3,3,115,3,3,3,115,4,2,3,115,3,4,2,115,3,5,1,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,43,3,60,18,43,3,55,23,43,5,35,41,43,6,35,40,43,6,27,48,43,5,32,44,46,0,30,48,94,0,18,7,1,4,49,0,1,8,32,34,49,1,70,4,50,0,8,66,50,0,40,25,2,1,1,5,50,0,31,14,15,14,51,0,14,36,17,6,53,0,7,58,6,56,1,2,55,10,65,3,49,7,70,3,46,5,90,2,26,6,89,3,26,6,97,2,23,2,93,3,23,5,61,0,5,3,9,12,34,61,0,3,5,15,15,25,64,1,21,13,11,14,64,1,5,11,23,20,64,1,10,17,22,10,97,1,21,5,97,8,13,6,97,6,16,5,65,1,37,21,103,0,9,12,116,0,5,0,0,1,0,0,2,81,0,1,6,3,11,0,5,6,1,0,1,2,1,0,2,4,69,0,49,5,0,1,69,0,11,29,11,4,0,0,0,69,0,26,13,16,69,0,19,9,20,5,2,7.5,8.560174983297996,3.4166666666666665,2.678477631835372,14.73076923076923,6.0944056140725165,2.5576923076923075,1.3920426737100642
BD,BGD,Bangladesh,Dhaka,2020-12-25,2020-12-25,220,6,308819.2465570293,3,108309.9025179115,148,199,13754891.53867144,126,16,11,193,13,43,164,14,21,185,13,35,172,15,44,161,13,39,168,16,22,182,16,16,188,14,19,187,15,9,196,13,20,187,13,48,159,19,19,182,17,44,159,209,3,5,3,177,5,18,20,199,2,11,8,185,1,17,17,176,5,15,24,181,4,25,10,198,5,8,9,204,4,9,3,201,3,9,7,211,3,2,4,200,8,8,4,172,5,21,22,201,2,5,12,176,4,23,17,20,1,59,140,163,0,24,33,24,4,45,147,176,2,8,34,212,1,7,0,212,0,5,2,1,215,0,0,5,0,41,3,13,163,220,0,0,0,0,0,34,2,112,43,13,16,42,5,115,36,22,42,9,101,40,28,42,8,121,33,16,42,11,106,39,22,42,13,37,32,96,0,208,5,4,3,208,7,3,2,208,5,5,2,208,8,3,1,208,8,3,1,208,6,4,2,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,220,0,0,0,48,6,102,64,48,7,118,47,48,10,80,82,48,6,99,67,48,4,67,101,48,7,63,102,48,2,84,86,136,1,49,15,7,12,49,7,3,26,61,74,49,6,161,4,53,3,25,139,53,4,86,52,10,3,5,7,53,3,50,29,39,46,55,4,29,77,47,8,57,2,10,127,24,63,7,8,119,23,118,2,91,9,102,3,103,12,140,1,70,9,121,3,74,22,153,0,56,11,157,2,52,9,69,6,3,11,33,35,63,69,4,7,19,36,32,53,78,3,57,39,26,17,78,1,11,23,47,60,78,1,28,41,33,39,152,3,53,12,152,17,27,24,152,15,35,18,82,0,74,64,156,0,27,37,195,0,13,1,2,2,1,0,6,122,0,4,9,6,21,1,10,5,7,0,5,8,4,0,1,17,86,2,115,17,0,0,86,0,42,50,33,7,1,1,0,90,3,101,21,5,90,0,20,31,54,20,5,6.185185185185185,7.6171819403930145,2.78,2.5013465761220597,14.573333333333332,6.20188358484743,3.2419354838709675,1.927005207303437
BD,BGD,Bangladesh,Khulna,2020-12-25,2020-12-23,100,1,267092.068341269,0,0,28,87,8769603.700075984,51,9,7,84,9,14,77,9,9,82,10,8,82,11,16,73,8,11,81,9,6,85,9,7,84,8,4,88,8,4,88,8,10,82,7,9,84,10,11,79,9,16,75,93,1,3,3,86,1,7,6,91,0,5,4,92,2,3,3,84,2,8,6,89,1,6,4,94,0,3,3,93,1,2,4,96,0,2,2,96,0,3,1,90,1,6,3,91,0,5,4,89,0,6,5,84,1,8,7,13,0,13,74,89,0,5,6,16,0,13,71,88,0,3,9,97,2,0,1,97,0,3,0,0,97,0,3,0,0,20,1,6,73,100,0,0,0,0,0,21,0,42,17,7,13,25,0,43,20,12,25,5,37,18,15,25,5,49,17,4,25,5,39,20,11,25,6,15,11,43,0,96,2,1,1,96,2,1,1,96,3,0,1,96,3,0,1,96,3,0,1,96,3,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,27,1,49,23,27,5,51,17,27,5,36,32,27,5,33,35,27,5,37,31,27,5,34,34,31,0,28,41,72,1,8,12,2,5,32,1,2,7,29,29,32,1,62,5,32,1,14,53,32,1,33,23,2,5,3,1,32,2,25,15,14,12,32,0,19,20,20,9,33,0,6,48,13,35,1,4,51,9,54,1,37,8,52,2,43,3,67,2,28,3,70,2,20,8,65,2,24,9,69,2,26,3,37,0,1,4,10,15,33,37,2,1,5,11,16,28,40,1,11,11,11,26,40,0,6,13,20,21,40,0,14,11,21,14,77,4,16,3,77,8,9,6,77,5,13,5,43,0,42,15,85,0,6,9,95,1,1,1,0,0,0,0,2,53,0,2,11,2,11,0,6,2,0,0,3,1,1,1,0,7,47,1,50,2,0,0,47,0,19,25,7,2,0,0,0,48,1,15,18,18,48,0,16,12,15,5,4,5.055555555555555,6.701575270868119,3.3333333333333335,3.4448028487370173,15.562500000000002,6.552265322090051,2.8,1.9794866372215738
