ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1.1,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_5..99,V5d_5.0,V5d_6..99,V5d_6.0,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V5d_10.0,V6_1..99,V6_1..77,V6_1.0,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.2,B13_5..99,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BZ,BLZ,Belize,Belize,2021-04-01,2021-03-02,100,10,658714.7079109531,4,276451.4528884648,90,85,2296470.5089724385,40,6,11,83,8,12,80,4,9,87,11,20,69,8,18,74,7,25,68,8,21,71,9,9,82,6,13,81,9,10,81,8,11,81,4,35,61,9,11,80,9,26,65,89,2,8,1,88,3,6,3,91,2,4,3,80,4,11,5,82,2,10,6,75,4,11,10,79,3,9,9,91,1,5,3,87,5,5,3,90,1,6,3,89,0,6,5,65,4,18,13,89,1,8,2,74,3,18,5,15,33,52,71,0,9,20,21,3,25,51,75,0,12,13,88,3,9,0,88,2,10,0,98,1,1,36,2,16,46,24,0,8,67,1,93,0,4,3,96,0,3,0,1,32,2,45,10,5,6,43,6,27,11,13,43,6,36,4,11,43,7,26,15,9,43,10,16,3,28,43,10,36,5,6,96,2,2,96,3,1,96,4,0,96,3,1,96,3,1,96,3,1,96,2,2,96,4,0,96,4,0,96,4,0,95,3,2,95,3,2,95,4,1,95,5,0,95,3,2,95,3,2,95,4,1,95,5,95,5,0,95,2,3,90,9,1,90,7,3,90,10,0,90,10,0,90,7,3,90,8,2,90,9,1,90,10,0,90,9,1,90,9,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,0,1,99,0,1,0,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,44,1,17,8,12,18,37,1,59,3,37,1,60,2,37,1,61,1,37,1,58,4,37,1,51,11,37,1,60,2,37,1,62,0,37,1,62,0,37,1,54,8,37,1,21,41,74,1,1,24,60,1,7,32,41,24,11,12,12,46,0,3,51,47,6,4,43,86,7,3,4,86,8,2,4,86,3,7,4,86,8,1,5,86,9,2,3,86,7,5,2,97,1,2,97,1,2,97,1,0,2,97,1,2,97,1,2,97,1,0,2,97,1,0,2,99,1,0,0,99,1,0,0,99,1,0,99,1,0,0,99,1,0,39,5,33,23,39,4,39,18,39,7,5,49,39,5,28,28,39,8,6,47,39,6,17,38,40,0,26,34,74,0,15,3,2,6,45,1,0,4,10,40,45,1,53,1,45,1,10,44,45,0,37,9,2,2,0,5,45,0,19,19,6,11,46,0,20,26,7,1,46,19,30,5,47,1,22,26,4,67,2,28,3,61,2,35,2,95,0,4,1,72,0,21,7,94,0,5,1,83,0,15,2,48,0,1,5,5,13,28,48,0,2,4,2,15,29,51,0,39,6,3,1,51,0,20,8,11,10,51,0,31,9,3,6,60,4,32,4,60,10,18,12,60,8,20,12,51,0,26,23,77,13,10,87,2,1,1,1,0,2,6,62,3,2,1,3,0,1,3,1,1,2,2,0,0,1,18,60,1,14,24,0,1,60,1,4,6,7,16,6,0,0,60,2,33,3,2,60,1,9,17,10,3,0,4.177777777777778,4.946481251119503,3.375,2.601212092049798,10.916666666666666,6.267261876495303,2.5675675675675675,1.1435942496391838
BZ,BLZ,Belize,Belize,2021-04-02,2021-03-04,100,10,658714.7079109531,4,276451.4528884648,87,86,2351547.9135969854,39,6,10,84,8,12,80,4,9,87,11,20,69,8,18,74,7,25,68,8,21,71,9,9,82,6,13,81,9,10,81,8,11,81,4,34,62,9,11,80,9,26,65,90,2,8,0,88,3,6,3,91,2,4,3,80,4,11,5,82,2,10,6,75,4,11,10,79,3,9,9,91,1,5,3,87,5,5,3,90,1,6,3,89,0,6,5,66,4,18,12,89,1,8,2,74,3,18,5,14,32,54,72,0,9,19,20,3,26,51,74,0,13,13,87,3,10,0,87,2,11,0,98,1,1,36,3,16,45,23,0,9,67,1,92,0,5,3,95,0,3,1,1,32,2,45,10,5,6,43,6,26,11,14,43,6,35,5,11,43,7,25,16,9,43,10,15,2,30,43,9,37,5,6,96,2,2,96,3,1,96,4,0,96,3,1,96,3,1,96,3,1,96,2,2,96,4,0,96,4,0,96,4,0,95,3,2,95,3,2,95,4,1,95,5,0,95,3,2,95,3,2,95,4,1,95,5,95,5,0,95,2,3,90,9,1,90,7,3,90,10,0,90,10,0,90,7,3,90,8,2,90,9,1,90,10,0,90,9,1,90,9,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,0,1,99,0,1,0,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,44,1,17,7,12,19,36,1,60,3,36,1,61,2,36,1,62,1,36,1,59,4,36,1,51,12,36,1,61,2,36,1,63,0,36,1,63,0,36,1,54,9,36,1,22,41,75,1,1,23,61,1,6,32,41,26,10,11,12,46,0,3,51,47,6,4,43,86,7,3,4,86,8,2,4,86,3,7,4,86,8,1,5,86,9,2,3,86,7,5,2,97,1,2,97,1,2,97,1,0,2,97,1,2,97,1,2,97,1,0,2,97,1,0,2,99,1,0,0,99,1,0,0,99,1,0,99,1,0,0,99,1,0,38,5,31,26,38,4,38,20,38,7,6,49,38,5,29,28,38,8,7,47,38,6,18,38,39,0,25,36,75,0,15,3,2,5,44,1,0,4,9,42,44,1,54,1,44,1,10,45,44,0,39,8,2,2,0,5,44,0,20,18,5,13,46,0,20,26,6,2,47,20,29,4,48,1,23,24,4,69,2,26,3,62,2,34,2,94,0,4,2,71,0,22,7,93,0,6,1,82,0,16,2,49,0,1,5,6,13,26,49,0,2,4,2,15,28,52,0,37,6,4,1,52,0,19,7,11,11,52,0,30,8,3,7,62,4,30,4,62,10,17,11,62,8,18,12,52,0,24,24,76,13,11,87,2,1,1,1,0,2,6,64,3,2,1,3,0,1,3,1,1,2,2,0,0,1,16,61,1,14,23,0,1,61,1,4,6,5,16,6,1,0,61,3,31,3,2,61,2,8,17,9,3,0,4.25,4.979609585891948,3.3913043478260874,2.6584193942809944,10.942857142857143,6.291651130631753,2.5714285714285716,1.1703622939755296
BZ,BLZ,Belize,Belize,2021-04-03,2021-03-05,100,9,648922.376997354,3,266659.12197486573,94,85,2347071.654801246,39,7,10,83,10,11,79,5,10,85,13,19,68,9,18,73,8,26,66,10,20,70,10,10,80,8,12,80,11,9,80,9,11,80,5,33,62,10,12,78,10,27,63,90,2,8,0,89,3,5,3,90,2,5,3,81,3,10,6,82,2,10,6,74,5,11,10,80,3,8,9,90,1,4,5,88,5,4,3,91,1,5,3,89,0,6,5,67,3,17,13,88,1,9,2,73,2,20,5,15,31,54,73,0,8,19,21,3,24,52,76,0,12,12,88,2,10,0,88,1,11,0,99,0,1,36,3,15,46,23,0,9,67,1,92,0,5,3,95,0,3,1,1,32,2,45,10,5,6,42,8,27,9,14,42,7,36,5,10,42,8,27,15,8,42,12,15,3,28,42,11,38,4,5,96,2,2,96,3,1,96,4,0,96,3,1,96,3,1,96,3,1,96,2,2,96,4,0,96,4,0,96,4,0,95,3,2,95,3,2,95,4,1,95,5,0,95,3,2,95,3,2,95,4,1,95,5,95,5,0,95,2,3,90,8,2,90,7,3,90,9,1,90,9,1,90,6,4,90,7,3,90,8,2,90,9,1,90,9,1,90,8,2,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,98,0,2,98,0,1,1,98,0,0,2,98,0,1,1,98,0,1,1,98,0,2,0,98,0,2,0,43,1,16,6,14,20,35,1,61,3,35,1,63,1,35,1,63,1,35,1,58,6,35,1,50,14,35,1,62,2,35,1,64,0,35,1,64,0,35,1,55,9,35,1,23,41,74,1,1,24,61,1,7,31,41,27,11,9,12,46,0,3,51,47,4,5,44,86,8,3,3,86,9,2,3,86,3,7,4,86,9,1,4,86,10,1,3,86,8,5,1,97,1,2,97,1,2,97,1,0,2,97,1,2,97,1,2,97,1,0,2,97,1,0,2,99,1,0,0,99,1,0,0,99,1,0,99,1,0,0,99,1,0,36,5,33,26,36,4,40,20,36,7,7,50,36,5,31,28,36,8,7,49,36,6,18,40,37,0,25,38,75,0,16,3,2,4,42,1,0,4,9,44,42,1,56,1,43,1,10,46,43,0,41,7,2,2,0,5,43,0,20,19,5,13,45,0,22,25,6,2,46,20,30,4,47,1,24,25,3,67,2,28,3,60,2,36,2,93,0,5,2,69,0,23,8,93,0,6,1,82,0,16,2,48,0,1,5,6,14,26,48,0,3,4,3,14,28,52,0,37,6,4,1,52,1,18,7,11,11,52,0,30,8,3,7,62,4,30,4,62,11,16,11,62,9,17,12,52,0,24,24,76,13,11,87,2,1,1,1,0,2,6,64,3,2,1,3,0,0,3,1,1,2,2,0,0,1,17,61,1,13,24,0,1,61,1,4,5,5,16,6,2,0,61,3,31,3,2,61,2,7,18,9,3,0,4.255813953488372,4.990910897182015,3.739130434782609,2.972868087223451,10.8,6.393010889658653,2.5714285714285716,1.1703622939755296
BZ,BLZ,Belize,Belize,2021-04-04,2021-03-07,100,9,648922.376997354,3,266659.12197486573,81,84,2353780.424649549,38,9,11,80,11,12,77,7,10,83,13,20,67,11,17,72,8,27,65,12,20,68,11,11,78,8,12,80,14,8,78,12,9,79,8,31,61,11,13,76,11,27,62,89,2,9,0,88,3,6,3,90,2,5,3,80,3,10,7,83,2,9,6,73,5,13,9,80,3,8,9,89,1,4,6,88,4,5,3,92,1,5,2,91,0,5,4,69,3,17,11,87,1,9,3,73,2,20,5,16,29,55,75,0,7,18,22,3,23,52,77,0,12,11,88,2,10,0,88,1,11,0,99,0,1,37,3,14,46,24,0,9,66,1,92,0,5,3,95,0,3,1,1,34,2,43,10,5,6,43,8,26,9,14,43,7,35,5,10,43,8,25,16,8,43,13,13,3,28,43,11,37,4,5,96,2,2,96,3,1,96,4,0,96,3,1,96,3,1,96,3,1,96,2,2,96,4,0,96,4,0,96,4,0,95,3,2,95,3,2,95,4,1,95,5,0,95,3,2,95,3,2,95,4,1,95,5,95,5,0,95,2,3,90,8,2,90,7,3,90,9,1,90,9,1,90,6,4,90,7,3,90,8,2,90,9,1,90,9,1,90,8,2,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,98,0,2,98,0,1,1,98,0,0,2,98,0,1,1,98,0,1,1,98,0,2,0,98,0,2,0,44,1,17,6,12,20,36,1,60,3,36,1,62,1,36,1,62,1,36,1,56,7,36,1,49,14,36,1,61,2,36,1,63,0,36,1,62,1,36,1,54,9,36,1,23,40,76,1,1,22,62,1,7,30,43,26,11,9,11,48,0,3,49,49,3,4,44,87,7,3,3,87,8,2,3,87,3,6,4,87,8,1,4,87,9,1,3,87,7,5,1,97,1,2,97,1,2,97,1,0,2,97,1,2,97,1,2,97,1,0,2,97,1,0,2,99,1,0,0,99,1,0,0,99,1,0,99,1,0,0,99,1,0,37,5,32,26,37,4,38,21,37,7,6,50,37,5,30,28,37,8,6,49,37,6,16,41,38,0,24,38,76,0,16,2,2,4,43,1,0,4,8,44,43,1,55,1,44,1,9,46,44,0,41,6,2,2,0,5,44,0,20,19,4,13,46,0,23,25,4,2,47,18,31,4,48,1,23,25,3,68,2,27,3,62,2,34,2,94,0,4,2,70,0,22,8,94,0,5,1,84,0,14,2,49,0,2,5,6,12,26,49,0,4,4,3,12,28,53,0,36,6,4,1,53,1,17,7,11,11,53,0,29,8,3,7,63,4,30,3,63,11,15,11,63,9,16,12,53,0,23,24,76,13,11,87,2,1,1,1,0,2,6,65,3,2,1,3,0,0,2,1,1,2,2,0,0,1,17,62,1,14,22,0,1,62,1,4,5,5,15,6,2,0,62,3,31,3,1,62,2,7,18,8,3,0,4.073170731707317,4.8134719480975425,3.4761904761904763,2.7680145884559137,10.705882352941176,6.576032753386994,2.6176470588235294,1.1550864032315857
BZ,BLZ,Belize,Belize,2021-04-05,2021-03-07,100,8,640829.9302717815,3,266659.12197486573,85,85,2340029.572295683,40,9,10,81,10,12,78,6,10,84,11,21,68,9,17,74,8,26,66,12,18,70,9,11,80,7,11,82,12,8,80,10,8,82,8,28,64,9,14,77,9,29,62,90,1,9,0,88,2,6,4,90,2,5,3,79,3,10,8,83,2,10,5,74,4,13,9,82,2,8,8,89,1,4,6,89,3,5,3,92,1,5,2,92,0,5,3,72,2,17,9,86,1,9,4,71,2,21,6,15,30,55,74,0,8,18,21,2,24,53,76,0,13,11,87,2,11,0,87,2,11,0,98,1,1,36,3,13,48,23,0,9,67,1,92,0,5,3,95,0,3,2,0,33,2,44,10,5,6,41,9,27,9,14,41,7,37,5,10,41,9,25,16,9,41,15,13,3,28,41,12,38,4,5,96,2,2,96,3,1,96,4,0,96,3,1,96,3,1,96,3,1,96,2,2,96,4,0,96,4,0,96,4,0,95,3,2,95,3,2,95,4,1,95,5,0,95,3,2,95,3,2,95,4,1,95,5,95,5,0,95,2,3,90,8,2,90,7,3,90,9,1,90,9,1,90,6,4,90,7,3,90,8,2,90,9,1,90,9,1,90,8,2,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,98,0,2,98,0,1,1,98,0,0,2,98,0,1,1,98,0,1,1,98,0,2,0,98,0,2,0,42,1,17,6,12,22,34,1,62,3,34,1,64,1,34,1,63,2,34,1,58,7,34,1,51,14,34,1,63,2,34,1,64,1,34,1,64,1,34,1,55,10,34,1,25,40,74,1,1,24,60,1,7,32,42,27,11,10,10,47,0,3,50,48,4,4,44,88,6,3,3,88,7,2,3,88,3,5,4,88,7,1,4,88,8,1,3,88,6,5,1,97,1,2,97,1,2,97,1,0,2,97,1,2,97,1,2,97,1,0,2,97,1,0,2,99,1,0,0,99,1,0,0,99,1,0,99,1,0,0,99,1,0,35,6,33,26,35,3,40,22,35,7,6,52,35,5,31,29,35,8,6,51,35,6,17,42,36,0,25,39,75,0,17,2,2,4,41,1,0,4,8,46,41,1,57,1,42,1,10,47,42,0,44,6,2,1,0,5,42,0,22,20,4,12,44,0,26,24,4,2,45,19,33,3,46,1,23,26,4,67,2,28,3,60,2,36,2,94,0,4,2,69,0,23,8,94,0,5,1,83,0,15,2,47,0,2,5,7,12,27,47,0,4,4,3,13,29,51,0,37,6,5,1,51,1,17,8,12,11,51,0,30,9,3,7,61,4,32,3,61,12,15,12,61,10,17,12,51,0,23,26,74,15,11,85,3,1,1,1,1,2,6,63,3,3,1,3,0,0,2,1,1,2,2,0,0,1,18,60,2,14,23,0,1,60,1,4,5,5,15,6,4,0,60,3,33,3,1,60,2,9,18,8,3,0,3.833333333333334,4.7210822791155485,3.5000000000000004,2.7036131027800203,10.82857142857143,6.519137954044657,2.5833333333333335,1.1307393283031366
BZ,BLZ,Belize,Belize,2021-04-06,2021-03-09,100,8,640829.9302717815,3,266659.12197486573,92,86,2023219.083991838,40,9,10,81,10,13,77,6,12,82,11,22,67,9,18,73,8,26,66,12,19,69,9,14,77,7,11,82,12,8,80,10,9,81,8,30,62,9,16,75,9,29,62,90,1,9,0,87,2,7,4,88,2,6,4,78,4,9,9,82,2,11,5,74,4,13,9,81,2,10,7,86,2,4,8,89,3,5,3,92,1,5,2,91,0,6,3,70,3,18,9,84,1,10,5,71,3,19,7,14,34,52,71,0,10,19,21,1,23,55,77,0,11,12,89,2,9,0,89,2,9,0,98,1,1,33,3,14,50,23,0,8,68,1,93,0,4,3,96,0,2,2,0,32,2,47,10,4,5,41,8,28,9,14,41,6,39,4,10,41,7,28,16,8,41,13,14,4,28,41,11,39,4,5,97,1,2,97,2,1,97,3,0,97,2,1,97,2,1,97,2,1,97,2,1,97,3,0,97,3,0,97,3,0,96,3,1,96,3,1,96,3,1,96,4,0,96,3,1,96,2,2,96,3,1,96,4,96,4,0,96,2,2,90,8,2,90,7,3,90,9,1,90,9,1,90,6,4,90,7,3,90,8,2,90,9,1,90,9,1,90,8,2,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,98,0,2,98,0,1,1,98,0,0,2,98,0,1,1,98,0,1,1,98,0,2,0,98,0,2,0,42,0,18,6,11,23,36,1,61,2,36,1,62,1,36,1,61,2,36,1,56,7,36,1,48,15,36,1,61,2,36,1,62,1,36,1,62,1,36,1,52,11,36,1,25,38,74,1,2,23,60,1,6,33,41,26,12,10,11,45,0,3,52,46,4,5,45,87,6,4,3,87,8,2,3,87,4,5,4,87,8,1,4,87,8,2,3,87,7,5,1,97,1,2,97,1,2,97,1,0,2,97,1,2,97,1,2,97,1,0,2,97,1,0,2,99,1,0,0,99,1,0,0,99,1,0,99,1,0,0,99,1,0,37,6,32,25,37,2,39,22,37,7,6,50,37,5,29,29,37,7,5,51,37,6,15,42,38,0,25,37,75,0,16,2,2,5,42,1,0,3,7,47,42,1,56,1,43,1,11,45,43,0,43,6,2,1,0,5,43,0,22,18,4,13,45,0,25,24,4,2,46,18,33,3,47,1,21,27,4,68,2,27,3,61,2,35,2,94,0,4,2,71,0,22,7,95,0,4,1,85,0,14,1,48,0,3,4,7,12,26,48,0,4,4,3,13,28,52,0,36,5,5,2,52,1,17,8,10,12,52,0,29,9,3,7,62,4,31,3,62,12,15,11,62,9,18,11,52,0,22,26,74,15,11,85,3,1,2,1,1,1,6,64,3,3,1,1,0,0,2,1,1,2,3,0,0,1,18,60,2,14,23,0,1,60,1,4,5,6,15,5,4,0,60,3,33,3,1,60,2,10,17,8,3,0,3.772727272727273,4.619793795678302,3.32,2.593581821856921,10.742857142857142,6.576888488097844,2.5277777777777777,1.1584746402332216
