ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AU,AUS,Australia,-99,2021-01-14,2021-01-14,100,0,0,0,0,3,93,1122946.2774763464,68,1,0,99,1,4,95,2,4,94,1,13,86,2,9,89,2,15,83,2,3,95,2,4,94,2,4,94,2,2,96,2,1,97,2,8,90,2,2,96,2,5,93,100,0,0,0,96,1,0,3,96,0,1,3,87,0,3,10,91,0,3,6,85,0,1,14,97,0,3,0,96,0,1,3,96,1,1,2,98,0,0,2,99,0,0,1,92,0,1,7,98,0,0,2,95,0,1,4,6,1,2,91,98,0,2,0,6,3,28,63,72,0,4,24,96,0,4,0,96,0,0,4,0,100,0,0,13,1,1,85,8,2,0,90,0,100,0,0,0,0,0,9,0,31,28,22,10,10,8,19,47,16,10,8,37,34,11,10,8,33,35,14,10,8,34,37,11,10,10,8,37,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,28,28,14,16,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,0,32,56,12,1,60,27,12,0,53,35,12,0,52,36,12,0,13,75,12,0,11,77,13,0,41,46,59,0,25,6,8,2,14,0,0,6,27,53,14,0,86,0,15,0,15,70,15,1,22,8,10,4,36,4,15,0,20,29,26,10,16,1,9,29,30,15,100,0,100,69,1,11,19,41,1,27,31,47,2,25,26,49,1,11,39,88,2,3,7,89,1,6,4,18,0,1,1,7,9,64,18,0,1,1,12,13,55,19,1,11,19,31,19,19,0,2,4,15,60,19,0,4,13,17,47,84,3,8,5,84,3,2,11,84,1,7,8,21,1,32,46,54,0,8,38,92,0,1,0,1,0,1,0,5,61,0,2,1,3,3,1,2,6,1,1,3,2,1,2,2,9,28,1,27,44,0,0,28,0,3,6,5,20,15,14,9,32,3,27,21,17,32,1,22,15,18,9,3,5.678571428571429,8.241959365338692,1.5,0.7071067811865476,12.35820895522388,3.6585371001606535,2.484375,1.3800412634732662
AU,AUS,Australia,New South Wales,2021-01-14,2021-01-14,372,0,0,0,0,17,359,4754501.682502375,304,0,2,370,0,18,354,0,3,369,0,73,299,0,44,328,0,55,317,0,13,359,0,3,369,0,18,354,0,4,368,0,7,365,0,59,313,0,2,370,0,37,335,370,0,1,1,354,1,8,9,369,0,2,1,299,2,10,61,328,1,15,28,317,1,7,47,359,0,6,7,369,0,1,2,354,1,3,14,368,0,1,3,365,0,4,3,313,1,11,47,370,1,0,1,335,1,10,26,13,0,12,347,361,0,7,4,17,3,158,194,214,5,34,119,338,1,32,1,338,0,1,32,1,371,1,0,59,6,7,300,18,2,3,348,1,369,0,2,1,0,0,23,0,181,110,41,17,28,9,103,205,27,28,8,182,141,13,28,5,169,143,27,28,4,171,147,22,28,8,36,208,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,67,82,121,72,0,0,0,0,0,0,0,0,0,0,0,0,365,0,1,6,365,0,0,7,365,0,0,7,365,0,2,5,365,0,0,7,365,0,1,6,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,30,2,134,206,30,0,240,102,30,2,208,132,30,0,201,141,30,3,45,294,30,2,37,303,36,0,189,147,183,0,108,47,10,24,37,1,1,16,97,220,37,2,331,2,43,0,61,268,43,0,98,67,63,20,71,10,43,1,69,69,129,61,43,3,40,137,104,45,372,0,372,239,0,73,60,136,3,160,73,168,3,117,84,172,4,58,138,329,1,17,25,338,0,30,4,49,1,3,10,23,61,225,49,0,3,8,34,61,217,52,0,49,132,99,40,52,1,3,13,48,255,52,0,19,61,98,142,292,1,55,24,292,6,10,64,292,6,27,47,57,1,182,132,240,0,50,82,325,0,7,0,6,1,1,1,31,146,0,4,20,8,19,3,12,31,7,5,6,30,11,6,14,50,65,6,130,171,0,0,65,1,23,72,49,58,56,35,13,65,4,150,101,52,65,1,66,76,86,52,26,4.917763157894737,6.646824686052017,1.5,0.7071067811865476,13.91077441077441,3.991285067851768,2.825082508250825,1.5046609405942521
AU,AUS,Australia,Queensland,2021-01-14,2021-01-14,353,2,13139.345204840629,2,13139.345204840629,20,341,2882263.474762186,289,0,5,348,0,26,327,0,7,346,0,73,280,0,36,317,0,45,308,0,18,335,0,2,351,0,9,344,0,1,352,0,12,341,0,56,297,0,5,348,0,36,317,348,0,4,1,327,0,13,13,346,0,2,5,280,1,14,58,317,0,15,21,308,1,9,35,335,0,10,8,351,0,1,1,344,0,1,8,352,0,0,1,341,0,5,7,297,0,14,42,348,0,2,3,317,0,10,26,12,0,14,327,339,0,12,2,13,4,119,217,236,2,20,95,333,0,19,1,333,0,1,19,0,352,0,1,42,4,8,299,16,2,1,334,0,352,0,0,1,0,0,19,1,151,107,52,23,20,7,101,185,40,20,4,167,136,26,20,8,152,137,36,20,5,152,141,35,20,10,34,178,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,73,68,110,78,0,0,0,0,0,0,0,0,0,0,0,0,345,1,2,5,345,3,1,4,345,3,0,5,345,2,1,5,345,3,0,5,345,3,1,4,353,0,0,0,353,0,0,0,353,0,0,0,353,0,0,0,353,0,0,0,353,0,0,0,353,0,0,0,353,0,0,0,353,0,0,0,353,0,0,0,353,0,0,0,353,0,0,0,25,3,145,180,25,2,237,89,25,1,196,131,25,2,193,133,25,5,54,269,25,2,34,292,31,0,195,127,158,0,105,38,29,23,33,2,1,13,76,228,33,1,319,0,36,3,80,234,36,0,107,42,21,21,119,7,36,0,73,71,102,71,41,2,49,118,99,44,353,0,353,210,3,66,74,120,2,130,101,161,4,99,89,164,2,71,116,299,2,25,27,320,0,23,10,43,1,6,9,24,46,224,43,0,2,15,32,61,200,44,2,55,108,89,55,44,0,5,11,54,239,44,0,21,56,89,143,276,2,51,24,276,7,10,60,276,7,21,49,48,2,181,122,231,0,41,81,316,0,6,1,1,1,2,4,22,137,0,3,11,7,17,2,9,38,6,8,9,22,6,12,9,57,57,2,99,192,1,2,57,0,38,71,58,46,44,33,6,62,2,147,96,46,62,1,55,82,75,61,17,5.817518248175182,7.290423793562216,1.4285714285714286,0.7559289460184544,13.763157894736842,4.00671230733052,2.8715277777777777,1.4071080478979416
AU,AUS,Australia,South Australia,2021-01-14,2021-01-14,133,0,0,0,0,9,124,1277168.81688143,114,0,0,133,0,7,126,0,2,131,0,19,114,0,18,115,0,18,115,0,9,124,0,3,130,0,6,127,0,1,132,0,12,121,0,22,111,0,1,132,0,11,122,133,0,0,0,126,0,0,7,131,0,1,1,114,0,3,16,115,0,4,14,115,1,1,16,124,1,3,5,130,1,1,1,127,1,0,5,132,0,0,1,121,1,3,8,111,0,2,20,132,1,0,0,122,0,2,9,8,1,7,117,126,0,4,3,9,2,40,82,94,0,6,33,127,0,5,1,127,0,0,6,0,133,0,0,19,0,2,112,13,0,0,119,1,133,0,0,0,0,0,13,0,48,43,19,10,14,2,29,73,15,14,1,55,51,12,14,0,55,57,7,14,2,43,62,12,14,3,10,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,31,24,42,21,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,1,132,0,0,1,132,0,0,1,132,0,0,1,132,0,0,1,132,0,0,1,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,133,0,0,0,16,0,48,69,16,0,84,33,16,0,81,36,16,0,78,39,16,1,25,91,16,0,13,104,16,0,79,38,54,0,51,15,4,9,16,1,2,4,32,78,16,0,117,0,16,1,36,80,16,0,2,6,11,20,74,4,16,0,19,19,50,29,16,0,12,35,51,19,133,0,133,85,0,4,44,49,0,15,69,52,0,9,72,55,0,9,69,108,0,4,21,120,0,4,9,17,2,0,2,9,15,88,17,0,0,3,11,19,83,19,0,6,40,42,26,19,0,1,2,15,96,19,0,3,15,35,61,115,1,12,5,115,3,1,14,115,2,4,12,19,0,62,52,81,0,16,36,117,0,0,1,2,0,1,3,9,55,0,6,2,4,9,1,0,16,7,2,4,4,0,0,3,20,19,1,45,68,0,0,19,0,15,18,12,19,28,18,4,19,3,67,30,14,19,2,24,33,41,12,2,4.538461538461538,6.545351706308533,1.2857142857142858,0.4879500364742666,13.681818181818182,3.823951120042426,2.609090909090909,1.2568743417405621
AU,AUS,Australia,Victoria,2021-01-14,2021-01-14,274,0,0,0,0,3,265,3627237.1010732856,223,0,0,274,0,17,257,0,2,272,0,48,226,0,27,247,0,37,237,0,13,261,0,2,272,0,11,263,0,2,272,0,8,266,0,24,250,0,2,272,0,27,247,274,0,0,0,257,1,5,11,272,0,0,2,226,0,10,38,247,0,5,22,237,0,6,31,261,0,3,10,272,0,1,1,263,0,4,7,272,0,1,1,266,0,2,6,250,0,4,20,272,0,1,1,247,0,11,16,8,1,2,263,272,0,2,0,9,0,138,127,136,1,19,118,255,0,17,2,255,0,1,17,1,273,0,1,29,2,6,237,11,0,1,260,2,273,0,0,1,0,0,14,0,134,78,37,11,16,8,76,146,28,16,6,132,107,13,16,4,117,115,22,16,4,116,116,22,16,8,27,138,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,53,56,105,45,0,0,0,0,0,0,0,0,0,0,0,0,269,1,1,3,269,2,0,3,269,2,0,3,269,1,2,2,269,2,0,3,269,2,0,3,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,274,0,0,0,19,4,89,162,19,4,178,73,19,1,143,111,19,2,148,105,19,3,40,212,19,2,27,226,20,1,139,114,135,0,90,29,9,11,20,1,0,20,80,153,20,1,253,0,22,1,48,203,22,0,125,66,42,15,3,1,22,0,49,60,96,47,26,0,43,89,76,40,274,0,274,185,0,72,17,97,0,174,3,132,0,131,11,127,1,70,76,235,1,20,18,247,0,26,1,26,0,4,8,20,45,171,26,0,6,11,25,38,168,31,2,36,91,85,29,31,1,6,15,35,186,31,1,18,32,64,128,224,2,37,11,224,8,7,35,224,5,17,28,35,1,156,82,192,0,30,52,247,0,6,1,3,1,0,3,13,92,1,7,12,7,10,2,12,28,6,1,8,27,10,5,5,41,45,5,97,125,1,1,45,0,27,44,48,39,43,24,4,50,3,110,79,32,50,2,49,67,60,38,8,5.6063829787234045,6.919223781915374,1.5,0.7071067811865476,14.536363636363637,4.018626205495302,2.7045454545454546,1.330697373638182
AU,AUS,Australia,Western Australia,2021-01-14,2021-01-14,206,0,0,0,0,16,200,1618753.400681029,169,0,2,204,0,14,192,0,2,204,0,44,162,0,14,192,0,37,169,0,11,195,0,4,202,0,12,194,0,2,204,0,8,198,0,28,178,0,4,202,0,14,192,204,0,0,2,192,1,3,10,204,0,1,1,162,0,10,34,192,0,3,11,169,1,8,28,195,1,3,7,202,0,3,1,194,0,6,6,204,0,1,1,198,0,1,7,178,0,4,24,202,0,1,3,192,0,4,10,6,0,9,191,197,0,8,1,7,3,52,144,154,1,10,41,196,0,10,0,196,0,0,10,0,206,0,0,21,1,2,182,7,1,0,196,2,206,0,0,0,0,0,8,1,85,68,32,12,10,1,66,107,22,10,1,104,75,16,10,3,86,84,23,10,1,90,83,22,10,3,26,92,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,46,52,58,37,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,2,204,0,1,1,204,0,0,2,204,0,0,2,204,0,0,2,204,0,0,2,206,0,0,0,206,0,0,0,206,0,0,0,206,0,0,0,206,0,0,0,206,0,0,0,206,0,0,0,206,0,0,0,206,0,0,0,206,0,0,0,206,0,0,0,206,0,0,0,13,2,97,94,13,2,151,40,13,4,140,49,13,1,135,57,13,2,66,125,13,4,29,160,16,1,139,50,67,0,57,33,22,27,19,0,2,7,52,126,19,1,186,0,21,5,46,134,21,0,3,5,5,7,158,7,21,0,33,24,66,62,22,1,16,42,63,62,206,0,206,109,1,5,91,56,1,9,140,67,1,11,127,72,1,9,124,140,1,3,62,177,1,3,25,26,0,0,2,9,20,149,26,0,0,4,9,31,136,28,1,34,48,49,46,28,0,1,9,25,143,28,0,9,27,46,96,171,3,25,7,171,5,10,20,171,3,13,19,29,0,102,75,131,0,24,51,184,1,2,1,3,0,1,1,13,82,0,2,11,6,14,1,4,22,5,6,5,7,6,4,7,24,33,4,53,114,1,1,33,1,20,34,29,27,27,22,13,37,7,95,43,24,37,3,40,44,47,29,6,6.453333333333333,7.9155907282133136,1.7777777777777777,1.3017082793177757,13.33529411764706,3.913176221157822,2.8404907975460123,1.396319590783625
AU,AUS,Australia,-99,2021-01-15,2021-01-15,108,1,8188.41013396207,0,0,1,96,1300231.5399619546,76,0,2,106,0,4,104,0,3,105,0,15,93,0,14,94,0,9,99,0,6,102,0,1,107,1,5,102,0,2,106,0,1,107,0,12,96,0,2,106,0,8,100,106,0,0,2,104,0,1,3,105,0,1,2,93,0,2,13,94,0,3,11,99,0,2,7,102,0,3,3,107,0,0,1,103,0,2,3,106,0,2,0,107,0,1,0,96,1,2,9,106,0,0,2,100,0,2,6,12,0,1,95,107,0,1,0,13,6,35,54,73,1,6,28,102,0,5,1,102,0,0,6,0,108,0,0,26,3,0,79,13,0,1,94,0,107,0,0,0,1,0,14,0,49,22,15,8,15,8,26,46,13,15,4,43,38,8,15,8,36,33,16,15,6,35,33,19,15,7,10,41,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,24,24,24,22,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,108,0,0,0,15,3,44,46,15,0,71,22,15,1,61,31,15,3,59,31,15,1,23,69,15,0,12,81,15,1,54,38,54,0,34,7,5,8,18,0,0,3,23,64,18,1,89,0,19,2,21,66,19,0,29,17,6,3,29,5,19,0,20,20,26,23,19,2,9,25,36,17,108,0,108,64,3,23,18,37,3,47,21,47,3,35,23,49,3,14,42,85,3,8,12,96,2,6,4,19,0,1,1,8,8,71,19,1,1,1,8,11,67,21,2,10,34,22,19,21,0,0,1,14,72,21,0,1,11,23,52,96,1,6,5,96,3,1,8,96,3,5,4,22,2,43,41,67,0,10,31,98,0,3,1,1,1,0,0,4,55,0,1,3,5,6,0,2,7,5,1,1,6,0,0,0,16,26,2,26,50,1,3,26,1,2,3,14,18,19,19,6,28,4,39,23,14,28,3,20,22,11,20,4,6.708333333333333,9.593834825900782,1,0,13.31578947368421,4.076634318702261,2.3783783783783785,1.351839970900166
AU,AUS,Australia,Australian Capital Territory,2021-01-15,2021-01-14,100,0,0,0,0,3,96,981055.325496727,74,0,0,100,0,6,94,0,1,99,0,19,81,0,14,86,0,13,87,0,5,95,0,2,98,0,3,97,0,0,100,0,3,97,0,12,88,0,0,100,0,11,89,100,0,0,0,94,0,3,3,99,0,0,1,81,0,4,15,86,0,3,11,87,1,3,9,95,0,3,2,98,1,1,0,97,0,2,1,100,0,0,0,97,0,1,2,88,1,4,7,100,0,0,0,89,1,5,5,4,0,3,93,99,0,0,1,6,1,42,51,58,0,7,35,93,0,7,0,93,0,0,7,0,100,0,0,15,0,2,83,7,0,0,91,2,100,0,0,0,0,0,8,0,47,27,13,5,10,2,32,48,8,10,3,50,33,4,10,0,48,36,6,10,1,43,37,9,10,3,11,51,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,20,35,20,0,0,0,0,0,0,0,0,0,0,0,0,98,1,0,1,98,0,1,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,0,46,41,13,0,57,30,13,1,57,29,13,1,58,28,13,1,19,67,13,1,10,76,13,0,56,31,44,0,30,14,4,8,14,0,1,2,22,61,14,0,85,1,16,2,16,66,16,0,14,7,2,7,51,3,16,0,11,23,27,23,17,0,10,29,30,14,100,0,100,54,0,12,34,43,0,19,38,43,1,14,42,42,0,10,48,81,0,4,15,90,0,4,6,18,0,1,1,4,8,68,18,0,1,3,6,10,62,20,0,8,31,29,12,20,0,2,3,9,66,20,0,4,10,18,48,86,0,9,5,86,0,6,8,86,0,7,7,20,0,55,25,75,0,7,18,93,0,1,1,0,1,1,0,3,40,1,0,4,2,8,0,0,6,0,1,3,13,9,0,2,11,23,0,28,49,0,0,23,0,4,21,16,10,10,12,4,25,3,52,17,3,25,1,21,23,20,8,2,6.8157894736842115,9.27902389775031,1,0,14.48611111111111,4.104250821329253,2.5277777777777777,1.233022419889404
AU,AUS,Australia,New South Wales,2021-01-15,2021-01-15,369,0,0,0,0,14,355,4781813.263373673,295,3,0,366,2,21,346,2,9,358,3,55,311,3,46,320,3,39,327,3,6,360,3,4,362,4,15,350,3,4,362,3,9,357,2,68,299,3,0,366,3,34,332,369,0,0,0,348,0,3,18,360,0,1,8,314,0,6,49,323,0,7,39,330,0,5,34,363,0,3,3,365,0,2,2,354,0,7,8,365,0,2,2,360,0,4,5,301,0,10,58,369,0,0,0,335,0,9,25,13,1,9,346,361,0,5,3,15,6,156,192,213,1,29,126,340,0,29,0,340,0,0,29,0,369,0,0,52,4,7,306,20,0,0,349,0,369,0,0,0,0,0,23,0,172,100,57,17,27,8,109,191,34,27,9,183,132,18,27,6,159,138,39,27,5,154,153,30,27,10,33,194,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,72,88,107,69,0,0,0,0,0,0,0,0,0,0,0,0,363,2,0,4,363,1,2,3,363,2,1,3,363,2,2,2,363,2,1,3,363,2,1,3,369,0,0,0,369,0,0,0,369,0,0,0,369,0,0,0,369,0,0,0,369,0,0,0,369,0,0,0,369,0,0,0,369,0,0,0,369,0,0,0,369,0,0,0,369,0,0,0,33,3,141,192,33,1,230,105,33,1,202,133,33,1,215,120,33,3,55,278,33,2,56,278,36,1,202,130,167,0,133,38,12,19,40,0,2,21,98,208,40,1,327,1,44,2,59,264,44,0,109,73,47,32,56,8,44,0,65,75,107,78,46,2,46,124,114,37,369,0,369,230,3,77,59,142,1,170,56,169,2,132,66,157,2,65,145,314,1,24,30,313,0,49,7,50,1,2,7,32,57,220,50,0,2,9,40,66,202,53,4,47,124,98,43,53,0,5,13,46,252,53,0,19,45,82,170,305,1,42,21,305,2,12,50,305,2,21,41,57,1,197,114,255,0,37,77,334,0,4,2,6,1,0,3,19,139,1,5,11,11,23,3,18,31,6,3,7,18,15,4,13,61,64,5,123,176,1,0,64,0,31,65,61,55,51,30,12,67,4,133,110,55,67,3,70,66,96,51,16,5.573426573426573,8.141780189539745,1.5000000000000002,1.0690449676496976,13.515254237288136,4.23348385663572,2.8703071672354947,1.4840149082104668
