ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CM,CMR,Cameroon,Centre,2021-01-19,2021-01-14,100,4,432369.18515283597,3,319113.875424144,5,89,11727580.707705922,39,4,14,82,5,12,83,3,4,93,1,31,68,5,12,83,3,20,77,4,8,88,4,4,92,6,5,89,5,3,92,5,9,86,3,19,78,4,7,89,4,18,78,86,1,3,10,88,0,7,5,96,1,1,2,69,2,11,18,88,1,2,9,80,2,9,9,92,2,1,5,96,0,1,3,95,1,2,2,97,2,1,0,91,2,4,3,81,2,6,11,93,1,6,0,82,2,9,7,11,0,4,85,96,0,3,1,12,3,28,57,73,0,6,21,94,0,1,5,0,94,1,5,0,99,1,0,22,5,21,52,100,100,0,16,1,12,17,21,33,22,6,21,18,33,22,6,25,17,30,22,9,28,12,29,22,9,22,15,32,22,10,11,8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,50,9,11,6,0,0,0,0,0,0,0,0,0,0,0,0,79,6,7,8,79,8,9,4,79,4,14,3,79,6,6,9,79,7,8,6,79,8,4,9,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,1,50,25,24,2,55,19,24,4,40,32,24,3,49,24,24,4,30,42,24,1,51,24,28,0,53,19,47,0,29,12,4,8,29,1,4,17,30,19,29,1,67,3,29,0,18,53,29,0,13,13,19,17,7,2,29,0,12,22,26,11,30,0,11,30,22,7,32,0,1,61,6,0,34,1,3,56,6,51,4,24,21,46,3,24,27,60,4,13,23,51,3,15,31,71,3,13,13,50,3,24,23,35,0,1,5,7,25,27,35,0,1,5,15,18,26,36,1,24,16,13,10,36,0,18,14,13,19,36,0,30,8,16,10,65,2,30,3,65,12,11,12,65,7,18,10,40,0,38,22,78,0,12,10,88,0,4,1,0,1,0,1,5,51,0,4,8,2,4,1,1,4,1,0,4,4,2,0,0,14,58,0,37,5,0,0,58,0,15,11,10,3,3,0,0,61,2,25,11,1,61,0,9,7,13,6,4,3.7317073170731714,3.556855284123199,1.3333333333333333,0.5773502691896257,11.775,7.563364805394962,3.5555555555555554,2.6015868173585845
CM,CMR,Cameroon,Centre,2021-01-20,2021-01-15,100,4,432369.18515283597,3,319113.875424144,6,88,11930130.373038225,34,3,12,85,4,15,81,2,4,94,2,36,62,4,15,81,2,19,79,3,10,87,4,5,91,5,6,89,4,5,91,4,12,84,2,23,75,3,8,89,4,19,77,88,1,3,8,85,0,9,6,96,1,1,2,64,2,14,20,85,1,4,10,81,2,9,8,90,2,1,7,95,0,2,3,94,1,2,3,95,2,2,1,88,2,5,5,77,2,9,12,92,1,7,0,81,2,11,6,12,0,5,83,96,0,3,1,14,3,29,54,72,0,7,21,93,0,0,7,0,93,1,6,0,99,1,0,25,6,17,52,100,100,0,18,1,9,15,23,34,24,6,21,18,31,24,7,23,16,30,24,10,30,10,26,24,9,24,14,29,24,9,13,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,51,9,10,5,0,0,0,0,0,0,0,0,0,0,0,0,83,5,5,7,83,5,7,5,83,2,12,3,83,3,6,8,83,5,6,6,83,5,4,8,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,1,49,24,26,2,54,18,26,4,36,34,26,2,46,26,26,3,30,41,26,0,52,22,30,0,52,18,48,0,28,12,4,8,32,1,5,17,31,14,32,1,65,2,32,0,18,50,32,0,12,14,16,18,6,2,32,0,12,22,23,11,33,0,10,27,23,7,35,0,1,59,5,0,39,0,3,53,5,52,3,26,19,47,2,24,27,64,3,12,21,54,2,14,30,71,2,13,14,49,3,26,22,41,0,1,4,6,23,25,41,0,1,6,16,14,22,42,1,23,15,12,7,42,0,16,16,12,14,42,0,27,9,13,9,67,2,27,4,67,13,11,9,67,8,15,10,45,0,33,22,78,0,11,11,89,0,4,0,0,1,0,1,5,56,0,3,6,1,4,1,1,3,1,0,4,4,2,0,0,14,62,0,32,6,0,0,62,0,14,9,10,3,2,0,0,66,2,23,9,0,66,0,8,6,12,5,3,3.871794871794872,3.628683153776219,1.3333333333333333,0.5773502691896257,10.542857142857143,6.8870844900515955,3.7000000000000006,2.4934396682715914
CM,CMR,Cameroon,Littoral,2021-01-20,2021-01-14,100,4,678338.752555199,2,329939.607982088,26,85,12427500.178948468,35,3,5,92,4,19,77,4,4,92,4,23,73,2,15,83,4,12,84,4,5,91,4,6,90,3,4,93,2,6,92,4,6,90,4,12,84,4,4,92,4,16,80,95,0,3,2,81,0,4,15,96,0,1,3,77,0,8,15,85,0,7,8,88,0,5,7,95,0,1,4,94,1,2,3,96,0,0,4,94,0,1,5,94,0,3,3,88,0,3,9,96,0,1,3,84,0,9,7,15,0,14,71,87,0,7,6,17,3,27,53,73,0,16,11,84,0,0,15,1,84,2,14,0,98,2,0,36,1,18,45,100,100,0,21,0,8,22,16,33,25,11,16,14,34,25,10,22,11,32,25,14,17,12,32,25,11,20,9,35,25,11,11,11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,46,7,8,13,0,0,0,0,0,0,0,0,0,0,0,0,83,7,3,7,83,5,6,6,83,6,6,5,83,6,2,9,83,6,5,6,83,6,4,7,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,28,2,52,18,28,4,39,29,28,6,33,33,28,4,42,26,28,6,29,37,28,5,35,32,34,0,34,32,66,0,19,5,2,8,35,1,4,23,15,22,35,3,58,4,40,0,11,49,40,0,9,16,18,8,7,2,40,0,22,18,12,8,40,0,9,19,25,7,41,0,2,53,4,0,46,1,0,51,2,50,2,32,16,63,2,23,12,69,2,18,11,60,2,16,22,73,1,15,11,66,1,16,17,50,1,0,1,2,20,26,50,1,0,1,3,13,32,51,0,22,8,10,9,51,2,14,9,9,15,51,2,26,4,8,9,71,5,20,4,71,9,8,12,71,8,10,11,54,2,30,14,86,0,6,8,95,0,0,0,0,3,0,0,2,67,0,1,6,1,3,2,2,3,1,0,2,2,0,0,0,10,64,0,32,3,0,1,64,0,5,12,13,4,0,1,1,65,1,24,8,2,65,1,5,12,7,7,3,4.552631578947368,3.7682698619511483,2,1.348399724926484,7.333333333333333,6.1677926899877775,3.727272727272727,1.9728267674951734
CM,CMR,Cameroon,Centre,2021-01-21,2021-01-16,100,2,226510.619457384,1,113255.309728692,11,87,12158425.7409021,41,3,8,89,4,16,80,1,3,96,3,34,63,3,16,81,2,16,82,4,8,88,4,3,93,6,6,88,3,3,94,4,9,87,2,24,74,3,5,92,4,20,76,92,1,2,5,84,1,9,6,97,0,1,2,66,2,14,18,84,0,5,11,84,1,8,7,92,2,0,6,97,0,2,1,94,0,1,5,97,0,2,1,91,1,4,4,76,2,9,13,95,0,5,0,80,2,12,6,13,0,6,81,95,0,4,1,15,1,37,47,64,0,7,29,93,0,0,7,0,93,1,6,0,99,1,0,25,3,16,56,100,100,0,20,0,9,17,27,27,26,6,19,23,26,26,4,21,21,28,26,7,33,14,20,26,5,26,19,24,26,7,11,10,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,47,10,13,3,0,0,0,0,0,0,0,0,0,0,0,0,85,4,5,6,85,5,6,4,85,3,10,2,85,4,3,8,85,5,6,4,85,5,4,6,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,27,0,48,25,27,2,51,20,27,3,34,36,27,3,42,28,27,3,30,40,27,2,48,23,30,0,50,20,50,0,24,15,4,7,31,2,4,15,27,21,31,1,67,1,31,0,20,49,31,0,12,20,13,18,4,2,31,0,14,18,23,14,32,1,11,28,24,4,33,0,1,62,4,0,36,0,3,59,2,52,2,28,18,49,2,26,23,66,2,13,19,58,1,14,27,70,1,13,16,52,2,27,19,38,0,1,2,2,25,32,38,0,1,5,13,15,28,38,1,24,15,15,7,38,0,16,13,13,20,38,0,28,10,12,12,65,4,24,7,65,14,10,11,65,8,18,9,41,0,35,24,76,0,9,15,91,0,3,1,0,1,0,0,4,56,0,3,7,1,4,0,3,4,1,0,6,5,1,0,0,9,55,1,36,8,0,0,55,0,9,14,14,6,2,0,0,59,1,29,10,1,59,0,9,10,11,6,5,4.2926829268292686,4.273428965356885,2,1,10.210526315789474,6.975470127474476,3.7894736842105257,2.6828574393413644
CM,CMR,Cameroon,Littoral,2021-01-21,2021-01-15,100,4,678338.752555199,2,329939.607982088,21,81,13260915.730401836,36,3,6,91,3,22,75,3,4,93,3,26,71,2,15,83,3,14,83,3,5,92,3,9,88,3,6,91,2,5,93,3,7,90,3,14,83,3,5,92,3,15,82,94,0,3,3,78,0,7,15,96,0,1,3,74,0,7,19,85,0,5,10,86,0,6,8,95,0,1,4,91,1,4,4,94,0,0,6,95,0,1,4,93,0,3,4,86,0,3,11,95,0,2,3,85,0,6,9,19,0,15,66,86,0,7,7,21,4,27,48,73,0,15,12,85,0,0,15,0,85,2,13,0,98,1,1,40,0,14,46,100,100,0,25,0,7,20,16,32,28,10,15,13,34,28,8,22,10,32,28,13,19,12,28,28,9,19,13,31,28,11,9,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,42,9,7,13,0,0,0,0,0,0,0,0,0,0,0,0,86,6,3,5,86,4,5,5,86,5,4,5,86,5,3,6,86,6,2,6,86,5,3,6,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,34,2,45,19,34,2,39,25,34,4,27,35,34,2,42,22,34,4,22,40,34,3,30,33,38,0,34,28,66,0,20,7,1,6,38,0,3,18,18,23,38,3,56,3,43,0,13,44,43,0,9,18,13,8,7,2,43,1,20,15,12,9,44,0,7,20,20,9,45,0,1,50,4,0,50,0,0,46,4,56,2,26,16,62,3,22,13,74,1,18,7,59,2,18,21,79,0,11,10,70,1,12,17,53,1,0,2,2,18,24,53,0,0,1,4,15,27,54,1,16,8,11,10,54,1,13,6,12,14,54,2,20,6,10,8,75,1,20,4,75,7,10,8,75,7,9,9,57,0,29,14,86,0,5,9,95,0,0,0,0,3,0,0,2,68,0,1,5,1,3,2,2,2,1,0,2,2,0,1,0,10,64,0,29,6,0,1,64,0,5,14,11,3,2,1,0,64,1,28,5,2,64,0,5,13,7,8,3,4.4772727272727275,3.6757447362066,1.5,0.9045340337332909,8.303030303030303,6.410366840540643,3.833333333333334,2.18435999126256
CM,CMR,Cameroon,Centre,2021-01-22,2021-01-17,100,3,375787.361742543,2,262532.052013851,16,84,13559654.60597352,44,2,7,91,3,17,80,2,2,96,3,39,58,2,16,82,3,13,84,4,6,90,3,3,94,5,7,88,4,5,91,3,11,86,2,25,73,2,5,93,3,26,71,93,1,3,3,83,1,9,7,98,0,1,1,61,2,15,22,84,0,5,11,87,1,7,5,94,2,0,4,97,0,2,1,93,0,2,5,95,0,4,1,89,2,5,4,75,2,9,14,95,0,5,0,74,2,15,9,16,0,8,76,93,0,4,3,18,1,34,47,66,0,7,27,93,0,1,6,0,93,0,7,0,100,0,0,27,4,16,53,100,100,0,21,0,12,19,25,23,27,8,21,21,23,27,3,26,17,27,27,7,32,15,19,27,6,31,16,20,27,7,11,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,47,8,12,5,0,0,0,0,0,0,0,0,0,0,0,0,85,5,5,5,85,6,5,4,85,3,10,2,85,6,2,7,85,6,4,5,85,6,3,6,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,29,0,41,30,29,2,49,20,29,2,29,40,29,2,41,28,29,2,28,41,29,2,42,27,31,0,45,24,55,0,18,16,6,5,32,1,6,13,21,27,32,0,68,0,33,0,19,48,33,0,11,22,12,17,3,2,33,0,23,13,19,12,34,1,13,23,22,7,35,0,1,59,5,0,37,0,3,58,2,59,1,30,10,51,2,29,18,71,2,14,13,59,1,18,22,72,1,13,14,58,2,28,12,39,1,1,2,3,18,36,39,0,0,5,13,11,32,40,1,26,14,15,4,40,0,19,13,11,17,40,0,25,12,12,11,64,5,22,9,64,13,10,13,64,5,20,11,42,0,34,24,76,0,7,17,93,0,2,1,0,0,0,0,4,59,0,1,6,1,5,0,3,3,1,0,4,5,1,0,0,11,53,1,32,14,0,0,53,0,10,14,12,7,2,2,0,56,1,30,12,1,56,0,10,13,11,5,5,4.222222222222222,4.268749491621899,2.142857142857143,0.8997354108424372,9.621621621621621,7.311905631500175,3.595238095238095,2.6509043446278886
CM,CMR,Cameroon,Littoral,2021-01-22,2021-01-17,100,2,378057.49768553197,1,264802.18795684,19,78,14547633.547666123,31,5,5,90,5,25,70,5,3,92,3,31,66,4,16,80,4,17,79,6,6,88,5,8,87,5,6,89,4,5,91,5,6,89,5,13,82,5,5,90,4,15,81,95,0,2,3,75,1,6,18,97,0,0,3,69,0,8,23,84,0,6,10,83,0,6,11,94,0,1,5,92,0,4,4,94,0,0,6,95,0,1,4,94,0,2,4,87,0,3,10,95,0,1,4,85,0,7,8,22,0,13,65,88,0,6,6,23,2,30,45,70,0,12,18,88,0,0,12,0,88,1,11,0,99,0,1,37,1,15,47,100,100,0,27,0,9,16,13,35,31,12,15,11,31,31,9,19,11,30,31,12,14,12,31,31,9,17,15,28,31,11,7,9,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,42,8,8,10,0,0,0,0,0,0,0,0,0,0,0,0,85,7,3,5,85,5,4,6,85,7,3,5,85,7,4,4,85,8,2,5,85,7,3,5,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,35,2,42,21,35,3,41,21,35,7,28,30,35,4,38,23,35,6,23,36,35,6,25,34,41,0,32,27,68,0,18,8,1,5,41,0,3,18,16,22,41,1,56,2,44,1,15,40,44,0,10,17,13,6,8,2,44,1,19,12,14,10,46,0,7,18,18,11,46,0,2,49,3,0,51,1,0,44,4,59,2,26,13,60,2,27,11,73,1,19,7,63,2,18,17,78,0,14,8,75,1,12,12,55,1,0,1,2,17,24,55,0,0,1,5,14,25,58,1,15,7,8,11,58,1,14,3,10,14,58,2,17,5,10,8,79,2,16,3,79,8,8,5,79,7,9,5,61,0,26,13,87,0,5,8,95,0,0,0,0,2,0,0,3,70,0,2,4,1,3,1,1,2,2,0,2,2,0,1,0,9,68,0,24,7,0,1,68,0,4,11,10,3,3,1,0,69,1,24,4,2,69,0,6,8,7,8,2,4.326530612244898,3.63081576636046,1.6,0.9660917830792959,7.642857142857143,6.09319162073409,3.8064516129032255,2.2718473369882592
CM,CMR,Cameroon,Centre,2021-01-23,2021-01-19,100,1,149276.742285159,1,149276.742285159,15,85,14520438.94700125,44,3,6,91,4,14,82,4,2,94,5,34,61,2,17,81,5,8,87,5,5,90,5,4,91,5,6,89,4,7,89,4,11,85,4,23,73,4,4,92,3,26,71,94,1,2,3,86,1,8,5,98,0,1,1,66,1,12,21,83,0,5,12,92,1,2,5,95,2,0,3,96,0,1,3,94,0,1,5,93,0,4,3,89,2,4,5,77,1,9,13,96,0,3,1,74,3,15,8,15,0,8,77,94,0,2,4,17,0,36,47,64,0,8,28,92,0,1,6,1,92,2,6,0,99,0,1,26,4,16,54,100,100,0,20,0,13,20,21,26,23,12,24,23,18,23,8,24,18,27,23,7,29,19,22,23,8,31,18,20,23,9,10,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,47,6,16,7,0,0,0,0,0,0,0,0,0,0,0,0,85,2,3,10,85,3,6,6,85,1,12,2,85,4,3,8,85,3,6,6,85,3,3,9,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,25,1,42,32,25,3,47,25,25,4,26,45,25,2,43,30,25,3,27,45,25,3,42,30,28,0,45,27,55,0,20,14,5,6,30,1,7,13,25,24,30,1,69,0,32,0,12,56,32,1,8,21,10,17,8,3,32,1,26,10,18,13,34,2,9,24,21,10,35,0,0,59,6,0,37,2,1,58,2,58,0,29,13,54,0,23,23,74,0,14,12,58,0,17,25,73,0,11,16,59,0,22,19,39,2,0,3,3,19,34,39,0,0,3,12,17,29,42,0,23,15,15,5,42,0,16,13,15,14,42,0,25,11,13,9,65,4,23,8,65,9,9,17,65,4,16,15,45,0,30,25,75,0,8,17,92,1,1,1,0,0,0,0,5,62,1,1,6,0,5,0,2,2,1,0,5,5,0,0,1,9,54,1,29,14,1,1,54,1,11,14,10,7,1,2,0,56,1,30,11,2,56,1,10,13,8,5,7,3.5434782608695654,3.7220455650630875,2.4,0.8944271909999157,9.470588235294118,6.98151365943139,3.585365853658537,2.6923559363139336
CM,CMR,Cameroon,Littoral,2021-01-23,2021-01-18,100,3,490843.71643462894,1,264802.18795684,18,78,15718847.332924193,29,5,5,90,5,25,70,6,3,91,1,36,63,5,17,78,4,19,77,6,7,87,5,6,89,5,7,88,6,4,90,5,6,89,3,14,83,5,5,90,3,15,82,95,0,1,4,75,2,5,18,97,0,0,3,64,2,9,25,83,2,5,10,81,2,5,12,93,0,2,5,94,0,3,3,93,1,0,6,96,0,1,3,94,0,2,4,86,2,3,9,95,0,2,3,85,1,6,8,22,0,12,66,88,0,6,6,22,2,32,44,68,0,13,19,87,0,0,13,0,87,1,12,0,99,0,1,37,1,14,48,100,100,0,26,0,9,18,13,34,32,12,16,9,31,32,7,19,14,28,32,12,17,11,28,32,9,17,16,26,32,9,8,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,42,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,86,7,3,4,86,5,4,5,86,6,4,4,86,7,4,3,86,8,2,4,86,8,2,4,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,36,3,41,20,36,3,41,20,36,6,28,30,36,5,37,22,36,7,21,36,36,6,26,32,43,0,30,27,70,0,18,7,1,4,43,0,2,17,17,21,43,1,54,2,46,1,15,38,46,0,11,15,11,8,7,2,46,1,18,15,13,7,48,0,9,17,17,9,48,0,2,47,3,0,54,1,1,40,4,60,2,24,14,60,1,27,12,73,1,18,8,64,2,19,15,80,0,12,8,74,1,14,11,57,1,0,1,3,16,22,57,0,0,1,5,14,23,61,1,14,7,7,10,61,1,14,3,10,11,61,2,15,6,11,5,79,2,16,3,79,9,7,5,79,8,9,4,62,0,26,12,88,0,6,6,94,0,0,0,0,2,0,0,4,69,0,2,5,1,3,1,2,2,3,0,1,2,0,1,0,8,70,0,22,7,0,1,70,0,3,11,9,3,3,1,0,71,0,23,4,2,71,0,5,8,6,8,2,4.25531914893617,3.510655117275326,1.6,1.0749676997731399,7.307692307692308,5.7742132331200295,3.8275862068965516,2.330986387121515
