ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10..77,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10..77,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4.0,V5d_5..99,V5d_5.0,V5d_6..99,V5d_6.0,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V5d_10.0,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BF,BFA,Burkina Faso,Centre,2021-03-08,2021-03-02,100,2,98768.6771081764,0,0,13,88,8027284.327520437,47,3,5,92,4,8,88,5,3,92,5,30,65,4,12,84,5,14,81,6,3,91,5,8,87,4,6,90,5,1,94,5,4,91,3,19,78,5,2,93,3,20,77,95,1,4,0,92,1,3,4,97,0,2,1,70,0,15,15,88,0,4,8,86,0,5,9,97,0,1,2,92,0,4,4,94,0,3,3,99,0,1,0,96,0,1,3,81,0,8,11,98,0,2,0,80,1,8,11,12,0,9,79,92,0,6,2,13,1,22,64,78,0,10,12,90,0,9,1,90,1,8,1,99,0,0,1,0,25,0,15,60,15,1,0,84,0,100,0,0,0,100,0,0,0,15,0,23,25,17,20,24,11,18,20,27,24,7,23,21,25,24,10,22,21,23,24,12,8,13,43,24,6,30,24,16,80,9,11,80,16,4,80,14,6,80,18,2,80,14,6,80,16,4,80,19,1,80,20,0,80,17,3,80,12,8,83,0,2,15,83,0,10,7,83,0,15,2,83,0,15,2,83,0,6,11,83,0,12,5,83,0,16,1,83,0,17,0,83,0,16,1,83,0,11,6,76,1,8,15,76,1,15,8,76,1,20,3,76,1,21,2,76,1,17,6,76,1,11,12,76,1,17,6,76,1,23,0,76,1,19,4,76,1,19,4,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,89,0,11,0,89,0,8,3,89,0,7,4,89,0,3,8,89,0,9,2,89,0,6,5,89,0,8,3,26,0,41,12,16,5,27,3,68,2,27,3,67,3,27,3,70,0,27,3,67,3,27,3,59,11,27,3,68,2,27,3,69,1,27,3,69,1,27,3,69,1,27,3,19,51,93,1,0,6,53,1,6,40,36,0,14,8,23,19,53,0,0,47,53,0,1,46,86,5,3,6,86,7,3,4,86,4,7,3,86,6,3,5,86,8,2,4,86,8,2,4,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,27,1,50,22,27,7,37,29,27,5,33,35,27,4,46,23,27,5,31,37,27,6,13,54,30,0,44,26,56,0,18,7,6,13,31,1,0,11,30,27,31,1,66,2,31,1,19,49,31,0,21,26,14,7,1,0,31,0,22,12,14,21,31,0,11,28,19,11,31,0,1,66,2,35,0,0,60,5,51,0,37,12,64,1,28,7,68,1,17,14,55,0,22,23,70,0,21,9,88,0,10,2,36,0,0,1,12,18,33,36,0,0,1,8,23,32,40,0,22,12,19,7,40,1,11,9,16,23,40,0,18,11,15,16,71,3,19,7,71,10,5,14,71,5,17,7,41,0,33,26,74,0,12,14,88,1,1,1,0,1,0,0,8,56,0,1,6,6,2,2,1,4,3,0,2,3,5,0,0,9,52,0,40,6,0,2,52,1,4,13,14,7,5,3,1,52,3,40,3,2,52,3,9,21,7,6,2,4.190476190476191,4.209386116172884,1.5714285714285716,0.7867957924694432,9.657142857142857,6.480481359857629,3.613636363636364,2.5078102102710957
BF,BFA,Burkina Faso,Centre,2021-03-09,2021-03-03,100,3,135206.8674163116,0,0,17,86,8577748.008446697,42,3,4,93,4,9,87,5,3,92,5,29,66,4,12,84,5,14,81,6,3,91,5,8,87,4,7,89,5,1,94,5,4,91,3,18,79,5,2,93,2,20,78,96,1,3,0,91,1,4,4,97,0,2,1,71,0,13,16,88,0,3,9,86,0,5,9,97,0,1,2,92,0,5,3,93,0,4,3,99,0,1,0,96,0,1,3,82,0,7,11,98,0,2,0,80,1,9,10,14,0,11,75,90,0,7,3,15,0,23,62,77,0,9,14,91,0,8,1,91,1,7,1,99,0,0,1,0,25,0,15,60,17,1,0,82,0,100,0,0,0,100,0,0,0,17,0,24,26,15,18,26,11,17,21,25,26,5,29,22,18,26,10,22,22,20,26,13,11,13,37,26,7,31,21,15,83,7,10,83,13,4,83,12,5,83,16,1,83,9,8,83,14,3,83,16,1,83,17,0,83,15,2,83,13,4,85,0,2,13,85,0,10,5,85,0,14,1,85,0,14,1,85,0,5,10,85,0,10,5,85,0,14,1,85,0,15,0,85,0,14,1,85,0,9,6,75,0,9,16,75,0,17,8,75,0,23,2,75,0,24,1,75,0,14,11,75,0,14,11,75,0,19,6,75,0,25,0,75,0,22,3,75,0,21,4,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,93,1,6,0,93,1,5,1,93,1,4,2,93,1,2,4,93,1,5,1,93,1,3,3,93,1,6,0,29,0,41,10,16,4,30,3,65,2,30,3,63,4,30,3,66,1,30,3,62,5,30,3,54,13,30,3,66,1,30,3,66,1,30,3,67,0,30,3,66,1,30,3,20,47,92,1,0,7,58,1,6,35,36,0,12,11,21,20,51,0,1,48,52,0,1,47,86,5,4,5,86,7,3,4,86,4,8,2,86,5,3,6,86,7,2,5,86,7,2,5,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,32,2,47,19,32,7,37,24,32,6,34,28,32,5,41,22,32,5,33,30,32,8,13,47,35,0,41,24,59,0,19,5,4,13,36,0,0,10,23,31,36,0,63,1,36,0,16,48,36,0,20,25,11,8,0,0,36,0,22,11,14,17,36,0,10,31,14,9,36,0,1,62,1,38,0,0,56,6,54,0,37,9,64,1,28,7,67,1,17,15,60,1,19,20,68,0,23,9,88,0,10,2,40,0,0,1,12,17,30,40,0,1,1,7,21,30,45,0,23,11,17,4,45,1,11,8,14,21,45,0,15,11,16,13,74,4,14,8,74,8,4,14,74,3,16,7,45,0,28,27,73,0,11,16,89,1,1,1,0,1,0,0,7,62,0,1,6,5,2,1,1,5,2,0,1,3,4,0,0,7,57,0,34,7,0,2,57,1,4,12,11,6,6,2,1,57,2,38,1,2,57,2,8,18,8,5,2,4.627906976744186,4.5093725453820515,1.5,0.97182531580755,8.806451612903226,6.420900013958114,3.675,2.4949949899749297
BF,BFA,Burkina Faso,Centre,2021-03-10,2021-03-04,100,3,135206.8674163116,0,0,17,87,9619072.10076205,40,3,4,93,4,9,87,5,3,92,5,30,65,4,12,84,5,15,80,6,4,90,5,7,88,4,8,88,5,1,94,5,4,91,3,16,81,5,2,93,2,21,77,96,1,3,0,91,1,4,4,97,0,2,1,70,0,13,17,88,0,3,9,85,0,7,8,96,0,1,3,93,0,4,3,92,0,4,4,99,0,1,0,96,0,1,3,84,0,6,10,98,0,2,0,79,1,9,11,13,0,11,76,90,0,7,3,14,0,23,63,77,1,8,14,92,0,7,1,92,1,7,0,99,0,0,1,0,25,0,15,60,17,2,1,80,0,99,0,0,1,99,0,0,1,18,0,23,26,13,20,28,11,19,20,22,28,4,30,20,18,28,8,24,20,20,28,12,11,12,37,28,8,30,18,16,82,7,11,82,14,4,82,12,6,82,16,2,82,10,8,82,15,3,82,18,0,82,18,0,82,16,2,82,15,3,87,0,1,12,87,0,9,4,87,0,12,1,87,0,12,1,87,0,4,9,87,0,8,5,87,0,12,1,87,0,13,0,87,0,12,1,87,0,8,5,75,0,9,16,75,0,17,8,75,0,23,2,75,0,24,1,75,0,13,12,75,0,16,9,75,0,19,6,75,0,25,0,75,0,22,3,75,0,21,4,99,1,0,99,1,99,0,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,91,1,8,0,91,1,6,2,91,1,5,3,91,1,3,5,91,1,7,1,91,1,5,3,91,1,8,0,31,0,43,9,13,4,32,3,62,3,32,3,62,3,32,3,64,1,32,3,60,5,32,3,53,12,32,3,64,1,32,3,64,1,32,3,65,0,32,3,63,2,32,3,19,46,93,1,0,6,60,0,6,34,39,0,12,9,19,21,52,0,1,47,53,0,1,46,86,6,4,4,86,8,3,3,86,5,8,1,86,6,3,5,86,7,3,4,86,8,2,4,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,34,1,48,17,34,6,38,22,34,6,35,25,34,5,37,24,34,5,34,27,34,7,14,45,37,0,38,25,62,0,19,4,3,12,38,0,1,10,19,32,38,1,60,1,38,0,13,49,38,0,18,23,12,8,1,0,38,1,24,9,14,14,39,0,8,27,16,10,39,0,1,58,2,41,0,0,54,5,53,0,37,10,63,1,28,8,66,1,19,14,64,1,18,17,67,0,24,9,87,0,11,2,43,0,0,2,12,13,30,43,1,1,1,6,17,31,47,0,22,10,16,5,47,1,13,6,11,22,47,0,18,9,12,14,73,4,15,8,73,9,3,15,73,4,13,10,47,0,28,25,75,0,11,14,89,1,1,1,0,1,0,0,7,63,0,1,3,5,2,1,1,4,2,0,1,3,4,0,0,10,59,0,34,6,0,1,59,0,5,11,11,6,5,2,1,59,1,36,2,2,59,2,6,20,7,5,1,4.5777777777777775,4.469537747549256,1.5,0.97182531580755,8.5,6.295866186195729,3.6410256410256405,2.518219708310861
BF,BFA,Burkina Faso,Centre,2021-03-11,2021-03-05,100,4,163832.46605514322,0,0,14,85,10228820.313980602,40,5,6,89,6,7,87,7,4,89,6,29,65,6,11,83,6,14,80,8,3,89,6,8,86,6,8,86,7,1,92,7,4,89,4,16,80,7,3,90,4,21,75,94,1,4,1,93,1,3,3,96,1,3,0,71,1,10,18,89,0,3,8,86,0,7,7,97,0,0,3,92,1,6,1,92,0,4,4,99,0,1,0,96,0,2,2,84,1,7,8,97,0,2,1,79,1,9,11,15,0,9,76,92,0,6,2,16,0,23,61,77,1,8,14,92,0,7,1,92,1,7,0,99,0,0,1,0,27,0,12,61,19,2,1,78,0,99,0,0,1,99,0,0,1,20,0,19,26,16,19,30,9,19,19,23,30,4,28,17,21,30,6,23,19,22,30,10,14,10,36,30,7,29,16,18,83,7,10,83,10,7,83,10,7,83,15,2,83,10,7,83,13,4,83,16,1,83,16,1,83,14,3,83,12,5,85,0,2,13,85,0,11,4,85,0,13,2,85,0,14,1,85,0,5,10,85,0,9,6,85,0,12,3,85,0,15,0,85,0,14,1,85,0,9,6,75,0,11,14,75,0,17,8,75,0,23,2,75,0,24,1,75,0,13,12,75,0,17,8,75,0,19,6,75,0,25,0,75,0,21,4,75,0,21,4,99,1,0,99,1,99,0,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,89,1,10,0,89,1,6,4,89,1,5,5,89,1,3,7,89,1,6,4,89,1,6,4,89,1,8,2,33,0,40,9,13,5,34,2,62,2,34,2,61,3,34,2,63,1,34,2,60,4,34,2,52,12,34,2,63,1,34,2,64,0,34,2,64,0,34,2,61,3,34,2,18,46,90,1,0,9,60,0,4,36,41,0,11,10,17,21,56,0,1,43,57,0,1,42,89,4,4,3,89,6,2,3,89,4,6,1,89,5,2,4,89,5,3,3,89,6,1,4,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,36,1,45,18,36,5,39,20,36,5,34,25,36,4,37,23,36,4,33,27,36,6,9,49,38,0,39,23,61,0,20,2,3,14,40,0,1,8,20,31,40,1,59,0,40,0,11,49,40,0,18,22,12,7,1,0,40,1,23,9,13,14,41,0,6,26,19,8,41,0,1,56,2,43,0,0,51,6,55,0,34,11,61,1,28,10,66,1,18,15,63,1,16,20,67,0,23,10,91,0,8,1,45,0,0,2,11,12,30,45,1,1,2,5,15,31,48,0,19,12,15,6,48,1,14,7,8,22,48,0,16,10,12,14,74,3,15,8,74,9,1,16,74,5,10,11,48,0,28,24,76,0,10,14,90,1,1,1,0,1,0,0,6,64,0,1,3,5,2,1,1,4,2,0,1,3,3,0,0,10,59,0,31,9,0,1,59,0,4,15,9,5,5,2,1,59,1,36,2,2,59,1,4,21,9,4,2,4.767441860465116,5.065462933304533,1.5,0.9258200997725514,9.5,6.7057991272840765,3.5249999999999995,2.6212885850577092
BF,BFA,Burkina Faso,Centre,2021-03-12,2021-03-06,100,5,311926.8442512372,1,148094.378196094,12,85,10481692.049936524,37,5,7,88,6,9,85,8,4,88,6,31,63,6,10,84,7,17,76,9,5,86,6,8,86,7,5,88,7,2,91,7,5,88,4,16,80,8,2,90,4,21,75,93,1,5,1,91,1,4,4,96,1,3,0,69,1,10,20,90,0,4,6,83,0,8,9,95,0,1,4,92,1,7,0,95,0,3,2,98,0,2,0,95,0,3,2,84,1,8,7,98,0,1,1,79,1,10,10,15,0,7,78,93,0,5,2,16,0,23,61,77,1,8,14,92,0,7,1,92,1,7,0,99,0,0,1,0,26,0,14,60,17,2,1,80,0,99,0,0,1,99,0,0,1,18,0,21,27,13,21,28,10,17,18,27,28,5,30,14,23,28,7,25,16,24,28,11,16,9,36,28,8,27,18,19,81,7,12,81,11,8,81,12,7,81,17,2,81,10,9,81,15,4,81,18,1,81,18,1,81,17,2,81,14,5,88,0,2,10,88,0,8,4,88,0,9,3,88,0,11,1,88,0,4,8,88,0,6,6,88,0,9,3,88,0,12,0,88,0,11,1,88,0,8,4,75,1,11,13,75,1,17,7,75,1,23,1,75,1,24,0,75,1,13,11,75,1,16,8,75,1,18,6,75,1,24,0,75,1,20,4,75,1,21,3,99,1,0,99,1,99,0,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,89,1,10,0,89,1,6,4,89,1,5,5,89,1,2,8,89,1,6,4,89,1,6,4,89,1,8,2,31,0,41,6,16,6,32,1,63,4,32,1,65,2,32,1,66,1,32,1,64,3,32,1,57,10,32,1,66,1,32,1,67,0,32,1,67,0,32,1,63,4,32,1,18,49,89,1,0,10,63,0,5,32,42,0,11,10,14,23,54,0,1,45,55,1,1,43,86,4,4,6,86,5,3,6,86,3,8,3,86,5,2,7,86,4,3,7,86,5,1,8,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,34,1,46,19,34,2,42,22,34,4,37,25,34,3,40,23,34,1,36,29,34,4,12,50,37,0,38,25,62,0,22,2,3,11,39,0,1,10,20,30,39,1,59,1,40,0,13,47,40,0,19,22,11,6,2,0,40,1,25,10,13,11,41,0,8,26,18,7,41,0,2,55,2,43,0,0,50,7,55,0,36,9,59,0,32,9,64,1,22,13,61,1,19,19,65,0,26,9,89,0,10,1,45,0,0,3,9,13,30,45,1,1,3,5,13,32,49,0,18,15,11,7,49,1,16,5,9,20,49,0,17,11,10,13,72,4,15,9,72,9,2,17,72,5,12,11,49,0,30,21,79,0,8,13,92,1,1,0,0,0,0,0,6,64,0,0,4,4,2,2,0,4,1,0,1,4,3,0,0,11,62,0,27,10,0,1,62,0,3,12,9,7,4,2,1,62,1,34,2,1,62,1,5,17,7,6,2,5.5,5.4156503111522,1.5714285714285716,0.9759000729485332,9.428571428571429,6.3212081090304215,3.4864864864864864,2.775103818094235
BF,BFA,Burkina Faso,Centre,2021-03-13,2021-03-07,100,5,311926.8442512372,1,148094.378196094,11,84,10798366.716827631,34,4,7,89,5,8,87,7,3,90,5,33,62,5,10,85,6,19,75,8,6,86,4,8,88,6,5,89,6,2,92,6,4,90,4,14,82,7,1,92,3,21,76,93,1,5,1,92,1,4,3,97,1,2,0,67,2,10,21,90,0,4,6,81,0,11,8,94,0,1,5,92,1,7,0,95,1,2,2,98,0,2,0,96,0,3,1,86,1,7,6,99,0,0,1,79,1,12,8,16,0,6,78,94,0,4,2,17,0,17,66,83,1,5,11,95,0,5,0,95,1,4,0,99,0,0,1,0,24,0,12,64,19,2,2,76,1,98,0,1,1,99,0,0,1,21,0,19,24,12,24,30,13,17,14,26,30,7,29,13,21,30,9,23,14,24,30,13,15,7,35,30,11,25,18,16,78,9,13,78,13,9,78,14,8,78,19,3,78,12,10,78,16,6,78,21,1,78,21,1,78,20,2,78,17,5,89,0,2,9,89,0,7,4,89,0,8,3,89,0,10,1,89,0,4,7,89,0,6,5,89,0,8,3,89,0,11,0,89,0,10,1,89,0,7,4,77,1,9,13,77,1,16,6,77,1,21,1,77,1,22,0,77,1,12,10,77,1,15,7,77,1,17,5,77,1,22,0,77,1,18,4,77,1,19,3,99,1,0,99,1,99,0,1,99,1,99,1,99,1,99,1,99,1,99,1,99,1,88,1,11,0,88,1,6,5,88,1,5,6,88,1,2,9,88,1,7,4,88,1,7,4,88,1,9,2,32,0,39,7,16,6,33,1,61,5,33,1,64,2,33,1,65,1,33,1,62,4,33,1,54,12,33,1,66,0,33,1,66,0,33,1,65,1,33,1,62,4,33,1,21,45,90,2,0,8,66,0,4,30,47,0,11,10,12,20,58,0,1,41,59,1,1,39,89,6,1,4,89,5,2,4,89,2,7,2,89,5,1,5,89,4,1,6,89,4,2,5,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,35,2,48,15,35,2,40,23,35,4,40,21,35,5,38,22,35,3,34,28,35,6,11,48,38,0,36,26,64,0,20,2,3,11,39,0,2,10,19,30,39,1,58,2,40,0,16,44,40,0,20,19,13,6,2,0,40,1,25,11,14,9,41,0,10,26,17,6,41,1,2,54,2,42,0,2,50,6,53,0,39,8,61,0,32,7,61,1,26,12,63,2,17,18,67,0,25,8,90,0,9,1,44,0,0,4,10,15,27,44,1,1,3,6,17,28,50,0,16,15,12,7,50,1,16,7,10,16,50,0,18,11,11,10,71,5,15,9,71,10,4,15,71,5,14,10,50,0,32,18,82,0,8,10,92,1,1,0,0,0,0,0,6,62,0,0,5,3,2,2,1,5,2,0,1,4,2,0,0,11,65,0,25,8,0,2,65,0,1,12,9,7,5,1,0,65,1,32,2,0,65,2,5,13,7,5,3,5.386363636363637,5.318750985968412,1.6666666666666667,1.0327955589886444,8.148148148148149,6.175034747356012,3.3529411764705883,2.9427090481203684
