ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2.1,V2.2,V2.3,V2a..99,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_5..99,V5d_5.0,V5d_6..99,V5d_6.1,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V6_1..99,V6_1.0,V6_1.1,V6_2..99,V6_2.0,V6_2.1,V6_3..99,V6_3.0,V6_3.1,V6_4..99,V6_4.0,V6_4.1,V6_5..99,V6_5.0,V6_5.1,V6_6..99,V6_6.0,V6_6.1,V6_7..99,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.2,B14_5..99,B14_5..77,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BF,BFA,Burkina Faso,Centre,2021-02-12,2021-02-06,100,0,0,0,0,13,90,9507359.45065799,35,4,0,96,4,8,88,4,2,94,3,27,70,3,18,79,4,12,84,3,4,93,4,5,91,4,2,94,3,2,95,3,5,92,3,14,83,4,2,94,4,12,84,100,0,0,0,92,1,2,5,98,1,0,1,73,1,7,19,82,1,6,11,88,1,6,5,96,0,2,2,95,0,1,4,98,0,2,0,98,0,1,1,95,1,1,3,86,1,8,5,98,1,0,1,88,1,4,7,8,2,10,80,90,0,7,3,10,4,27,59,73,11,16,89,1,10,0,89,1,10,0,99,0,1,26,1,18,55,12,3,1,81,3,99,0,1,0,100,0,0,14,0,16,34,16,20,19,14,18,24,25,100,19,13,30,18,20,19,12,26,21,22,19,13,18,13,37,19,13,29,25,14,80,11,9,80,14,6,80,12,8,80,18,2,80,11,9,80,15,5,80,19,1,80,20,0,80,17,3,0,84,7,9,84,12,4,84,12,4,84,14,2,84,9,7,84,12,4,84,14,2,84,16,0,84,14,2,0,67,1,12,20,67,1,20,12,67,1,30,2,67,1,29,3,67,1,16,16,67,1,21,11,67,1,20,12,67,1,32,0,67,1,29,3,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,87,12,1,87,8,5,87,7,6,87,2,11,87,11,2,87,8,5,87,13,0,20,4,27,15,18,16,21,2,73,4,21,2,75,2,21,2,77,0,21,2,70,7,21,2,66,11,21,2,76,1,21,2,74,3,21,2,75,2,21,2,74,3,21,2,19,58,96,0,4,65,0,5,30,0,0,0,82,6,1,11,82,6,7,5,82,5,9,4,82,7,1,10,82,6,4,8,82,7,3,8,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,23,6,55,16,23,10,33,34,23,9,34,34,23,8,43,26,23,8,37,32,23,8,9,60,28,3,37,32,63,0,16,4,3,14,29,1,1,9,33,27,29,2,67,2,32,1,15,52,32,1,20,30,13,4,0,0,32,2,19,13,15,19,34,3,14,25,16,8,100,34,1,0,63,2,37,0,2,58,3,46,0,48,6,68,0,28,4,67,0,29,4,57,1,23,19,64,0,34,2,91,0,8,1,39,0,0,2,3,24,32,39,1,1,0,5,18,36,42,0,22,23,4,9,42,19,7,12,20,42,0,20,15,8,15,65,5,28,2,65,7,12,16,65,7,16,12,43,1,33,23,77,1,14,8,87,0,3,0,1,4,0,0,5,56,2,3,3,2,2,6,3,1,1,3,3,7,1,7,64,0,31,5,0,0,64,5,8,11,6,5,1,65,1,32,2,0,65,0,5,8,14,3,5,4.840909090909091,6.53770168640177,1.375,0.7440238091428449,9.625,6.241122727781101,4.147058823529412,2.3501431670274573
BF,BFA,Burkina Faso,Centre,2021-02-13,2021-02-08,100,0,0,0,0,13,91,8840200.587401526,39,4,0,96,4,11,85,4,2,94,3,31,66,3,20,77,4,15,81,2,6,92,4,9,87,4,2,94,4,1,95,3,6,91,3,13,84,4,2,94,4,12,84,100,0,0,0,89,1,1,9,98,1,0,1,69,1,5,25,80,1,6,13,85,1,6,8,94,0,2,4,91,0,3,6,98,0,1,1,99,0,0,1,94,1,1,4,87,1,7,5,98,1,0,1,88,1,3,8,7,2,10,81,90,0,7,3,8,3,21,68,79,7,14,93,0,7,0,93,1,6,0,99,0,1,19,1,21,59,11,3,2,81,3,98,1,1,0,99,1,0,15,0,14,31,16,24,19,11,22,25,23,100,19,13,26,18,24,19,11,21,21,28,19,12,19,15,35,19,12,27,24,18,76,12,12,76,19,5,76,17,7,76,22,2,76,14,10,76,18,6,76,23,1,76,24,0,76,19,5,0,84,7,9,84,13,3,84,11,5,84,14,2,84,9,7,84,12,4,84,14,2,84,16,0,84,15,1,0,70,1,12,17,70,1,18,11,70,1,27,2,70,1,26,3,70,1,14,15,70,1,21,8,70,1,18,11,70,1,29,0,70,1,28,1,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,87,12,1,87,6,7,87,6,7,87,3,10,87,11,2,87,8,5,87,13,0,20,2,30,15,16,17,21,3,74,2,21,3,75,1,21,3,76,0,21,3,72,4,21,3,68,8,21,3,76,0,21,3,75,1,21,3,74,2,21,3,74,2,21,3,15,61,95,0,5,61,0,8,31,0,0,0,80,6,4,10,80,7,8,5,80,6,11,3,80,8,1,11,80,7,5,8,80,8,4,8,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,25,5,53,17,25,8,30,37,25,7,31,37,25,7,39,29,25,7,35,33,25,7,9,59,29,1,39,31,61,0,16,6,3,14,30,1,3,9,33,24,30,1,66,3,33,1,12,54,33,1,21,25,14,5,0,1,33,1,22,14,15,15,34,2,14,27,13,10,100,34,1,0,62,3,36,0,2,61,1,48,0,45,7,71,0,25,4,70,0,25,5,61,0,22,17,66,0,32,2,91,0,8,1,38,0,0,2,4,20,36,38,1,1,0,8,14,38,40,0,22,21,8,9,40,17,9,11,23,40,0,20,13,11,16,67,4,27,2,67,6,14,13,67,8,14,11,41,1,33,25,75,0,13,12,87,1,3,0,1,4,0,0,4,56,1,3,2,2,1,6,4,1,0,4,2,6,1,11,60,0,34,5,0,1,60,6,12,11,6,5,0,61,1,37,1,0,61,0,9,8,12,4,6,5.469387755102041,7.602362683228611,1.375,0.7440238091428449,9.454545454545455,6.129288850933836,3.8684210526315788,2.4842319236246078
BF,BFA,Burkina Faso,Centre,2021-02-14,2021-02-08,100,1,40554.5182970159,0,0,12,91,8748303.184917785,38,3,2,95,3,11,86,3,1,96,2,32,66,2,20,78,3,13,84,1,6,93,3,10,87,3,2,95,3,0,97,2,6,92,2,13,85,3,2,95,3,13,84,98,0,0,2,89,1,1,9,99,1,0,0,68,1,7,24,80,1,6,13,87,1,5,7,94,0,2,4,90,0,3,7,98,0,1,1,100,0,0,0,94,1,1,4,87,1,6,6,98,1,0,1,87,1,3,9,8,1,9,82,91,0,5,4,9,2,22,67,78,8,14,92,0,8,0,92,1,7,0,99,0,1,20,2,19,59,12,2,3,80,3,97,2,1,0,98,2,0,18,0,15,28,16,23,22,9,22,22,25,100,22,12,29,17,20,22,9,23,23,23,22,11,17,16,34,22,10,29,22,17,77,12,11,77,18,5,77,15,8,77,21,2,77,13,10,77,17,6,77,22,1,77,23,0,77,19,4,0,84,7,9,84,13,3,84,11,5,84,14,2,84,9,7,84,13,3,84,15,1,84,16,0,84,16,0,0,73,1,11,15,73,1,18,8,73,1,24,2,73,1,23,3,73,1,13,13,73,1,19,7,73,1,17,9,73,1,26,0,73,1,25,1,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,86,13,1,86,6,8,86,6,8,86,2,12,86,12,2,86,9,5,86,14,0,22,1,28,15,16,18,23,2,74,1,23,2,73,2,23,2,75,0,23,2,73,2,23,2,67,8,23,2,75,0,23,2,74,1,23,2,73,2,23,2,72,3,23,2,14,61,96,0,4,62,0,8,30,0,0,0,82,6,4,8,82,6,7,5,82,5,11,2,82,7,1,10,82,7,4,7,82,7,4,7,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,27,3,50,20,27,6,31,36,27,6,31,36,27,5,38,30,27,5,32,36,27,5,10,58,31,0,38,31,62,0,14,6,5,13,32,0,4,11,32,21,32,0,65,3,35,0,12,53,35,0,22,23,14,5,0,1,35,0,23,13,13,16,35,2,12,26,15,10,100,35,1,1,61,2,36,0,2,62,0,51,0,44,5,70,0,25,5,70,0,25,5,62,1,21,16,69,0,29,2,90,0,9,1,38,0,0,1,3,19,39,38,0,1,0,7,14,40,42,0,24,19,8,7,42,16,8,12,22,42,0,20,11,11,16,69,3,26,2,69,8,10,13,69,7,14,10,43,0,30,27,73,0,14,13,86,1,4,0,1,3,0,0,5,58,1,2,2,3,1,5,4,2,0,2,2,5,1,12,60,0,35,4,0,1,60,7,12,10,7,3,1,62,2,34,2,0,62,0,9,8,13,3,5,4.74,6.715227897419843,1.4285714285714286,0.7867957924694432,9.058823529411764,6.227705333868181,3.6578947368421053,2.570900733831393
BF,BFA,Burkina Faso,Centre,2021-02-15,2021-02-10,100,2,165555.5426361379,1,125001.024339122,12,89,8670478.520391433,39,6,4,90,6,12,82,5,2,93,3,32,65,3,20,77,4,12,84,3,7,90,5,10,85,6,2,92,5,1,94,4,7,89,5,12,83,5,1,94,4,16,80,96,0,1,3,88,1,2,9,98,1,0,1,68,1,8,23,80,2,7,11,88,1,6,5,93,0,3,4,90,0,4,6,98,0,1,1,99,0,1,0,93,1,2,4,88,1,6,5,99,1,0,0,84,1,6,9,10,1,9,80,91,0,5,4,10,2,26,62,74,10,16,90,0,10,0,90,1,8,1,99,0,1,23,1,18,58,13,1,3,80,3,97,2,1,0,98,2,0,20,0,16,26,14,24,25,7,19,23,26,100,25,8,30,16,21,25,5,24,22,24,25,9,13,16,37,25,6,33,20,16,76,12,12,76,19,5,76,16,8,76,21,3,76,16,8,76,18,6,76,23,1,76,24,0,76,19,5,0,86,6,8,86,11,3,86,10,4,86,14,0,86,7,7,86,11,3,86,14,0,86,14,0,86,14,0,0,75,1,11,13,75,1,13,11,75,1,22,2,75,1,22,2,75,1,11,13,75,1,19,5,75,1,16,8,75,1,24,0,75,1,22,2,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,87,11,2,87,7,6,87,7,6,87,3,10,87,12,1,87,9,4,87,13,0,25,1,27,15,13,19,26,2,70,2,26,2,71,1,26,2,72,0,26,2,70,2,26,2,64,8,26,2,71,1,26,2,72,0,26,2,69,3,26,2,68,4,26,2,14,58,96,0,4,61,0,8,31,0,0,0,83,5,4,8,83,6,6,5,83,4,10,3,83,6,2,9,83,6,5,6,83,6,5,6,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,31,2,49,18,31,5,30,34,31,5,28,36,31,4,39,26,31,4,31,34,31,4,10,55,34,0,41,25,59,0,16,7,5,13,35,1,5,9,33,17,35,0,61,4,38,0,13,49,38,0,20,24,11,5,1,1,38,0,20,15,13,14,38,2,12,23,14,11,100,38,1,2,58,1,39,0,3,58,0,52,0,43,5,70,1,24,5,72,0,23,5,62,1,23,14,69,0,28,3,90,0,9,1,42,0,0,2,2,17,37,42,0,1,0,7,11,39,45,0,24,18,9,4,45,13,8,10,24,45,0,18,9,10,18,73,4,22,1,73,8,10,9,73,8,11,8,45,0,29,26,74,0,13,13,87,1,4,0,1,2,0,0,5,60,1,2,2,4,1,4,5,1,0,2,1,5,1,11,59,0,36,4,0,1,59,6,10,10,9,5,1,61,2,35,2,0,61,0,8,7,14,4,6,5.127659574468085,6.851267801676326,1.2857142857142858,0.9511897312113419,8.65625,6.062094682160934,3.769230769230769,2.6503379969309027
BF,BFA,Burkina Faso,Centre,2021-02-16,2021-02-11,100,3,232489.725851488,1,125001.024339122,13,87,8097925.238383408,39,5,6,89,5,12,83,4,3,93,3,32,65,3,16,81,3,11,86,2,5,93,4,10,86,5,2,93,4,1,95,4,5,91,5,10,85,4,1,95,3,17,80,94,0,2,4,88,1,3,8,97,1,0,2,68,1,9,22,84,2,5,9,89,1,4,6,95,0,2,3,90,0,4,6,98,0,1,1,99,0,1,0,95,1,2,2,90,1,5,4,99,1,0,0,83,1,8,8,12,1,9,78,91,0,5,4,12,2,29,57,71,13,16,87,0,13,0,87,2,10,1,99,0,1,28,1,13,58,15,1,3,79,2,97,2,1,0,98,2,0,22,0,16,25,15,22,27,7,18,23,25,100,27,8,26,19,20,27,4,24,21,24,27,9,9,19,36,27,6,30,19,18,78,12,10,78,18,4,78,14,8,78,20,2,78,16,6,78,17,5,78,21,1,78,22,0,78,17,5,0,85,4,11,85,10,5,85,11,4,85,14,1,85,7,8,85,12,3,85,14,1,85,15,0,85,15,0,0,76,0,11,13,76,0,11,13,76,0,21,3,76,0,22,2,76,0,11,13,76,0,18,6,76,0,15,9,76,0,24,0,76,0,21,3,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,86,13,1,86,8,6,86,6,8,86,5,9,86,12,2,86,11,3,86,12,2,27,1,27,14,13,18,28,2,67,3,28,2,68,2,28,2,70,0,28,2,70,0,28,2,64,6,28,2,69,1,28,2,70,0,28,2,68,2,28,2,65,5,28,2,14,56,94,0,6,61,0,11,28,0,0,0,88,3,5,4,88,5,4,3,88,2,7,3,88,5,2,5,88,4,3,5,88,5,4,3,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,32,1,51,16,32,3,32,33,32,3,29,36,32,3,37,28,32,4,32,32,32,1,11,56,36,0,38,26,62,0,14,9,3,12,37,2,5,11,32,13,37,1,58,4,39,0,11,50,39,0,21,20,11,6,2,1,39,0,18,15,13,15,40,2,13,19,17,9,100,40,1,2,54,3,40,1,3,56,0,50,0,44,6,68,2,25,5,71,0,24,5,64,1,23,12,68,0,26,6,89,0,10,1,44,0,0,2,2,16,36,44,0,1,0,9,11,35,48,0,27,13,6,6,48,16,7,9,20,48,1,18,9,11,13,73,5,20,2,73,11,9,7,73,10,12,5,48,0,27,25,75,0,11,14,90,1,3,0,0,1,1,0,4,64,1,4,2,4,0,3,3,1,0,2,1,4,0,11,60,1,34,3,0,2,60,5,12,8,8,6,1,61,2,36,1,0,61,0,9,7,12,5,6,5.866666666666666,7.924645102463581,1.375,0.9161253813129042,7.903225806451614,5.996414699410959,3.7948717948717943,2.7258942248803724
BF,BFA,Burkina Faso,Centre,2021-02-17,2021-02-12,100,3,232489.725851488,1,125001.024339122,8,86,8369657.448624442,39,5,6,89,5,10,85,4,2,94,3,32,65,3,14,83,3,11,86,2,7,91,4,9,87,5,1,94,4,1,95,4,6,90,5,11,84,4,0,96,3,18,79,94,0,2,4,90,0,3,7,98,0,0,2,68,0,10,22,86,1,4,9,89,0,4,7,93,0,3,4,91,0,4,5,99,0,0,1,99,0,1,0,94,0,3,3,89,1,4,6,100,0,0,0,82,1,8,9,13,1,7,79,93,0,3,4,13,0,26,61,74,10,16,90,0,10,0,90,2,7,1,99,0,1,24,1,17,58,16,0,3,80,1,97,2,1,0,98,2,0,23,0,16,25,14,22,26,7,19,22,26,100,26,8,29,17,20,26,6,24,19,25,26,8,9,18,39,26,7,32,16,19,78,13,9,78,17,5,78,14,8,78,20,2,78,16,6,78,18,4,78,21,1,78,22,0,78,18,4,0,86,3,11,86,8,6,86,11,3,86,13,1,86,7,7,86,11,3,86,12,2,86,13,1,86,14,0,0,75,0,11,14,75,0,10,15,75,0,22,3,75,0,24,1,75,0,9,16,75,0,17,8,75,0,17,8,75,0,25,0,75,0,23,2,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,0,87,12,1,87,8,5,87,6,7,87,6,7,87,11,2,87,9,4,87,11,2,26,0,28,15,16,15,27,2,68,3,27,2,69,2,27,2,71,0,27,2,71,0,27,2,61,10,27,2,70,1,27,2,71,0,27,2,69,2,27,2,66,5,27,2,18,53,95,0,5,61,0,10,29,0,0,0,84,4,7,5,84,6,5,5,84,2,11,3,84,5,3,8,84,5,4,7,84,6,6,4,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,32,1,50,17,32,1,35,32,32,1,29,38,32,3,37,28,32,2,33,33,32,1,9,58,35,0,37,28,63,0,14,8,3,12,35,2,5,10,32,16,35,1,60,4,37,0,12,51,37,0,23,21,10,6,2,1,37,1,20,14,15,13,38,2,13,20,18,9,100,38,0,2,57,3,38,1,4,56,1,52,0,42,6,66,2,27,5,71,0,24,5,64,1,25,10,67,0,28,5,91,0,8,1,42,0,0,2,3,18,35,42,0,1,0,7,13,37,46,0,27,14,7,6,46,15,10,10,19,46,1,18,12,11,12,70,5,23,2,70,11,9,10,70,10,13,7,46,0,30,24,76,0,10,14,91,1,3,0,0,0,1,0,4,62,1,5,2,4,0,3,5,1,0,3,1,3,0,10,60,1,35,2,0,2,60,5,12,8,9,5,1,61,2,35,2,0,61,0,8,7,13,5,6,5.818181818181818,8.05871686731633,1,0.6324555320336759,8.4,6.25106887411789,3.9473684210526314,2.740559899600836
