ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.4,D9.5,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GN,GIN,Guinea,Conakry,2020-12-27,2020-12-21,100,4,157435.23438330909,4,157435.23438330909,5,89,6364223.191325562,42,3,9,88,3,8,89,3,5,92,3,23,74,1,15,84,2,17,81,3,6,91,2,9,89,3,3,94,2,6,92,3,3,94,1,20,79,3,3,94,3,20,77,91,0,6,3,92,1,4,3,95,0,3,2,77,1,12,10,85,1,6,8,83,0,10,7,94,1,2,3,91,1,5,3,97,0,2,1,94,0,5,1,97,0,2,1,80,1,8,11,97,0,3,0,80,2,8,10,8,3,4,85,96,1,3,8,0,40,52,60,0,18,22,82,0,18,0,82,0,2,16,0,98,1,1,26,2,18,54,100,10,1,28,31,15,15,16,16,24,16,28,16,21,30,10,23,16,22,38,8,16,16,16,36,15,17,16,22,14,9,39,82,10,4,4,82,13,2,3,82,10,5,3,82,9,6,3,82,9,7,2,82,12,3,3,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,17,10,51,22,17,11,30,42,17,13,24,46,17,9,37,37,17,11,30,42,17,6,25,52,22,0,37,41,63,0,17,6,3,11,23,1,14,26,36,23,1,72,4,27,2,15,56,27,0,31,19,13,5,4,1,27,1,25,17,15,15,29,1,20,26,21,3,30,1,4,64,1,37,1,5,52,5,51,2,40,7,72,2,22,4,76,2,17,5,65,3,19,13,70,2,19,9,77,3,16,4,40,1,0,2,7,11,39,40,1,2,5,8,44,42,2,30,7,11,8,42,2,19,8,11,18,42,1,24,9,10,14,70,5,21,4,70,15,6,9,70,7,15,8,46,2,34,18,82,1,8,9,92,0,3,1,1,0,3,58,1,1,8,2,6,2,0,8,2,1,1,0,4,2,4,57,2,34,5,1,1,57,0,6,21,10,3,1,1,1,58,2,31,8,1,58,1,12,11,11,2,5,6.545454545454546,7.881254018546959,1.25,0.5,11,6.786796450506386,4.027027027027027,3.847701236427382
GN,GIN,Guinea,Conakry,2020-12-30,2020-12-23,100,4,208751.8812572837,2,40094.8076640702,8,86,6245062.387240946,40,5,11,84,6,6,88,5,6,89,5,26,69,3,14,83,5,17,78,5,5,90,5,7,88,4,6,90,6,7,87,6,3,91,4,18,78,7,4,89,7,19,74,89,1,5,5,94,1,2,3,94,0,4,2,74,2,11,13,86,1,5,8,83,0,9,8,95,2,0,3,93,1,4,2,94,2,2,2,93,1,5,1,97,0,1,2,82,2,5,11,96,1,2,1,81,3,7,9,11,3,7,79,93,2,5,12,0,38,50,62,0,16,22,84,0,16,0,84,0,3,13,0,97,2,1,28,3,19,50,100,17,1,25,31,11,15,23,11,25,17,24,23,17,27,11,22,23,19,37,6,15,23,16,32,15,14,23,19,13,7,38,82,11,3,4,82,13,2,3,82,10,5,3,82,8,7,3,82,10,6,2,82,11,4,3,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,25,7,47,21,25,5,31,39,25,9,22,44,25,5,35,35,25,8,24,43,25,4,21,50,30,0,32,38,68,0,15,9,2,6,31,1,12,25,31,31,2,63,4,33,2,13,52,33,0,30,20,9,4,4,0,33,1,22,18,15,11,35,0,19,26,18,2,36,0,4,58,2,42,0,6,47,5,55,1,37,7,71,2,24,3,78,1,15,6,67,2,16,15,76,1,16,7,81,2,13,4,44,0,0,2,4,10,40,44,0,1,4,7,44,46,0,26,9,10,9,46,1,16,5,10,22,46,0,20,8,12,14,74,4,19,3,74,12,6,8,74,5,15,6,49,2,32,17,83,1,10,6,90,0,4,0,2,0,4,58,0,2,9,3,8,0,0,8,2,0,1,0,4,2,3,60,1,32,6,0,1,60,0,5,20,8,2,2,2,1,60,1,31,7,1,60,0,9,15,10,2,4,5.723404255319149,6.592822604790937,1.1428571428571428,0.3779644730092272,11.21875,6.251370817410706,3.864864864864865,3.301196434309521
GN,GIN,Guinea,Conakry,2020-12-31,2020-12-24,100,6,318747.6617744803,3,86739.4955088005,7,86,6267751.647412202,37,6,13,81,6,9,85,6,5,89,6,29,65,4,15,81,6,20,74,6,4,90,6,7,87,5,5,90,7,8,85,7,4,89,5,20,75,8,4,88,8,18,74,87,1,7,5,91,1,2,6,95,0,3,2,71,3,11,15,85,1,4,10,80,1,9,10,96,2,0,2,93,1,4,2,95,2,1,2,92,1,5,2,96,1,1,2,80,4,5,11,96,1,2,1,82,3,6,9,12,2,6,80,94,1,5,13,0,40,47,60,0,18,22,82,0,18,0,82,0,3,15,0,97,2,1,31,2,19,48,100,18,1,30,30,9,12,24,11,27,18,20,24,19,27,12,18,24,21,37,7,11,24,18,32,15,11,24,22,13,7,34,82,11,2,5,82,12,3,3,82,9,6,3,82,7,7,4,82,9,6,3,82,10,4,4,99,1,0,0,99,1,0,99,1,0,0,99,1,0,0,99,0,1,0,99,0,1,0,99,1,0,0,99,0,0,1,99,0,1,99,0,1,99,0,0,1,99,0,0,1,26,6,49,19,26,7,28,39,26,10,22,42,26,6,32,36,26,8,24,42,26,5,23,46,32,0,30,38,70,0,14,10,1,5,33,1,13,25,28,33,2,62,3,35,2,12,51,35,0,27,21,9,4,4,0,35,1,22,15,17,10,37,0,20,25,16,2,38,0,2,58,2,43,0,4,47,6,54,1,39,6,74,2,21,3,78,1,15,6,70,2,17,11,76,1,16,7,80,2,13,5,45,1,0,1,4,10,39,45,0,1,4,8,42,48,0,26,11,7,8,48,1,17,7,9,18,48,0,21,9,12,10,72,5,20,3,72,13,7,8,72,7,15,6,52,2,30,16,84,1,11,4,90,1,3,0,2,0,4,60,0,2,7,3,8,0,0,7,2,0,1,0,4,1,5,63,2,28,6,0,1,63,0,3,16,8,3,2,4,1,63,1,28,7,1,63,0,10,11,11,2,3,5.695652173913044,6.531528884206009,1.1666666666666667,0.40824829046386296,11.571428571428571,6.315346220406122,4.264705882352941,3.536038045947553
GN,GIN,Guinea,Conakry,2021-01-01,2020-12-25,100,6,318747.6617744803,3,86739.4955088005,7,85,6258602.803325142,35,8,12,80,7,11,82,8,3,89,6,31,63,7,13,80,9,17,74,8,4,88,9,4,87,6,6,88,10,7,83,9,3,88,6,20,74,10,3,87,9,19,72,88,1,7,4,89,1,4,6,97,0,1,2,69,3,10,18,87,0,5,8,83,1,6,10,96,2,0,2,96,1,2,1,94,2,1,3,93,1,4,2,97,1,0,2,80,3,6,11,97,1,0,2,81,3,5,11,12,3,6,79,94,1,5,13,0,42,45,58,1,18,23,82,0,18,0,82,0,2,16,0,98,1,1,32,2,18,48,100,18,1,28,33,9,11,25,11,27,20,17,25,20,25,15,15,25,21,34,7,13,25,20,29,15,11,25,24,13,8,30,83,10,2,5,83,11,3,3,83,10,4,3,83,5,8,4,83,8,6,3,83,9,4,4,88,4,0,8,88,4,8,88,4,1,7,88,4,0,8,88,3,2,7,88,3,2,7,88,4,0,8,98,0,0,2,98,0,2,98,0,2,98,0,1,1,98,0,0,2,31,7,42,20,31,7,26,36,31,10,22,37,31,6,30,33,31,9,23,37,31,6,22,41,37,1,26,36,74,0,12,9,2,3,38,2,13,25,22,38,2,57,3,39,1,10,50,39,0,25,21,7,4,4,0,39,2,24,13,14,8,42,0,21,21,14,2,43,0,2,53,2,47,1,4,43,5,61,1,33,5,76,2,19,3,78,1,17,4,72,2,16,10,77,1,14,8,81,2,13,4,50,1,0,1,4,10,34,50,0,1,4,7,38,53,0,23,9,7,8,53,1,17,5,9,15,53,0,23,7,11,6,72,4,22,2,72,13,7,8,72,8,15,5,57,2,22,19,81,1,14,4,88,1,3,0,2,0,6,66,0,2,6,3,7,0,0,6,0,1,1,0,2,2,4,65,2,28,4,0,1,65,0,3,15,7,3,2,4,1,65,1,25,8,1,65,0,8,10,11,1,5,5.340909090909091,6.092096220812371,1.1666666666666667,0.40824829046386296,11.08,5.9506302187247355,4.454545454545454,3.6494084203034634
GN,GIN,Guinea,Conakry,2021-01-03,2020-12-26,100,5,321468.2160275423,1,46644.6878447303,8,84,6217877.943675,35,7,11,82,7,9,84,8,2,90,7,27,66,7,11,82,9,17,74,8,3,89,8,2,90,6,5,89,10,6,84,9,2,89,7,20,73,11,4,85,10,17,73,89,1,5,5,91,1,3,5,98,0,2,0,73,2,8,17,89,0,3,8,83,1,6,10,97,2,0,1,98,0,2,0,95,2,1,2,94,1,4,1,98,1,0,1,80,3,6,11,96,1,0,3,83,2,6,9,13,3,7,77,93,2,5,16,1,38,45,62,1,15,22,85,0,15,0,85,0,2,12,1,98,1,1,33,2,20,45,100,22,1,30,30,7,10,29,8,26,20,17,29,18,22,16,15,29,20,30,6,15,29,19,25,15,12,29,24,12,11,24,81,11,2,6,81,13,3,3,81,12,4,3,81,6,9,4,81,9,6,4,81,10,5,4,88,4,0,8,88,4,8,88,4,1,7,88,4,0,8,88,3,2,7,88,3,2,7,88,4,0,8,98,0,0,2,98,0,2,98,0,2,98,0,1,1,98,0,0,2,35,8,35,22,35,9,23,33,35,12,18,35,35,8,24,33,35,10,21,34,35,8,21,36,40,1,21,38,79,0,12,6,1,2,41,1,12,23,23,41,2,55,2,42,0,7,51,42,0,24,22,7,2,2,1,42,2,27,11,10,8,45,0,24,19,10,2,46,0,1,50,3,49,1,2,42,6,67,0,30,3,79,1,18,2,82,1,14,3,78,1,13,8,79,1,12,8,82,1,13,4,52,1,0,1,1,11,34,52,0,1,2,5,40,53,0,25,8,7,7,53,1,17,4,11,14,53,0,23,9,11,4,70,4,26,0,70,16,6,8,70,11,13,6,57,2,21,20,80,1,14,5,88,1,3,0,2,0,6,67,0,3,6,3,6,0,0,4,0,1,2,0,1,2,5,64,2,29,4,0,1,64,0,6,14,7,2,2,4,1,65,0,24,10,1,65,0,8,12,9,1,5,6.75609756097561,7.624895041260824,1.1428571428571428,0.3779644730092272,11.307692307692308,5.9043660507745,4.117647058823529,3.0527156899683545
GN,GIN,Guinea,Conakry,2021-01-04,2020-12-26,100,5,321468.2160275423,1,46644.6878447303,8,84,6217877.943675,35,7,11,82,7,9,84,8,2,90,7,27,66,7,11,82,9,17,74,8,3,89,8,2,90,6,5,89,10,6,84,9,2,89,7,20,73,11,4,85,10,17,73,89,1,5,5,91,1,3,5,98,0,2,0,73,2,8,17,89,0,3,8,83,1,6,10,97,2,0,1,98,0,2,0,95,2,1,2,94,1,4,1,98,1,0,1,80,3,6,11,96,1,0,3,83,2,6,9,13,3,7,77,93,2,5,16,1,38,45,62,1,15,22,85,0,15,0,85,0,2,12,1,98,1,1,33,2,20,45,100,22,1,30,30,7,10,29,8,26,20,17,29,18,22,16,15,29,20,30,6,15,29,19,25,15,12,29,24,12,11,24,81,11,2,6,81,13,3,3,81,12,4,3,81,6,9,4,81,9,6,4,81,10,5,4,88,4,0,8,88,4,8,88,4,1,7,88,4,0,8,88,3,2,7,88,3,2,7,88,4,0,8,98,0,0,2,98,0,2,98,0,2,98,0,1,1,98,0,0,2,35,8,35,22,35,9,23,33,35,12,18,35,35,8,24,33,35,10,21,34,35,8,21,36,40,1,21,38,79,0,12,6,1,2,41,1,12,23,23,41,2,55,2,42,0,7,51,42,0,24,22,7,2,2,1,42,2,27,11,10,8,45,0,24,19,10,2,46,0,1,50,3,49,1,2,42,6,67,0,30,3,79,1,18,2,82,1,14,3,78,1,13,8,79,1,12,8,82,1,13,4,52,1,0,1,1,11,34,52,0,1,2,5,40,53,0,25,8,7,7,53,1,17,4,11,14,53,0,23,9,11,4,70,4,26,0,70,16,6,8,70,11,13,6,57,2,21,20,80,1,14,5,88,1,3,0,2,0,6,67,0,3,6,3,6,0,0,4,0,1,2,0,1,2,5,64,2,29,4,0,1,64,0,6,14,7,2,2,4,1,65,0,24,10,1,65,0,8,12,9,1,5,6.75609756097561,7.624895041260824,1.1428571428571428,0.3779644730092272,11.307692307692308,5.9043660507745,4.117647058823529,3.0527156899683545
GN,GIN,Guinea,Conakry,2021-01-13,2020-12-26,100,5,321468.2160275423,1,46644.6878447303,11,84,6036214.930518427,34,8,11,81,8,10,82,8,3,89,8,27,65,8,13,79,10,18,72,9,2,89,9,3,88,7,4,89,11,6,83,10,3,87,8,17,75,12,4,84,11,16,73,89,1,5,5,90,0,4,6,97,0,2,1,73,2,8,17,87,0,3,10,82,1,6,11,98,1,0,1,97,0,3,0,96,2,0,2,94,1,4,1,97,1,0,2,83,3,4,10,96,1,0,3,84,2,4,10,13,3,7,77,93,3,4,16,1,38,45,62,1,17,20,83,0,17,0,83,0,4,12,1,96,2,2,35,3,19,43,100,22,1,33,27,6,11,31,9,26,18,16,31,19,21,16,13,31,20,29,5,15,31,19,22,16,12,31,25,10,12,22,82,9,2,7,82,11,4,3,82,10,4,4,82,5,8,5,82,8,6,4,82,9,4,5,88,4,0,8,88,4,8,88,4,1,7,88,4,0,8,88,3,2,7,88,3,2,7,88,4,0,8,98,0,0,2,98,0,2,98,0,2,98,0,1,1,98,0,0,2,38,8,34,20,38,9,21,32,38,12,19,31,38,8,25,29,38,10,22,30,38,8,21,33,42,1,23,34,77,1,11,7,2,2,42,2,12,23,21,42,2,53,3,43,0,7,50,43,0,24,18,9,2,3,1,43,2,26,11,10,8,45,1,21,21,10,2,46,0,1,49,4,48,1,2,43,6,67,0,29,4,80,1,17,2,81,1,13,5,76,1,12,11,78,1,10,11,81,1,14,4,52,1,0,1,0,10,36,52,0,1,2,4,41,53,0,22,9,7,9,53,1,13,4,13,16,53,0,22,10,11,4,69,4,27,0,69,18,5,8,69,13,11,7,55,2,23,20,80,1,14,5,88,1,3,0,2,0,6,65,0,3,6,4,6,0,0,4,0,1,1,0,1,3,6,63,2,30,4,0,1,63,0,7,14,6,3,2,4,1,66,0,23,10,1,66,0,8,11,9,1,5,6.7804878048780495,8.066945503478845,1.5714285714285716,1.1338934190276817,10.666666666666666,5.690748227132825,4.151515151515151,3.07328419733284
GN,GIN,Guinea,Conakry,2021-01-14,2020-12-26,100,5,321468.2160275423,1,46644.6878447303,11,84,6007405.601076209,34,8,11,81,8,10,82,8,3,89,8,27,65,8,13,79,10,18,72,9,2,89,9,3,88,7,4,89,11,6,83,10,3,87,8,17,75,12,4,84,11,16,73,89,1,5,5,90,0,4,6,97,0,2,1,73,2,8,17,87,0,3,10,82,1,6,11,98,1,0,1,97,0,3,0,96,2,0,2,94,1,4,1,97,1,0,2,83,3,4,10,96,1,0,3,84,2,4,10,13,3,7,77,93,3,4,16,1,39,44,61,1,17,21,83,0,17,0,83,0,4,12,1,96,2,2,35,3,19,43,100,22,1,34,26,6,11,31,9,26,18,16,31,19,22,15,13,31,20,29,5,15,31,19,23,16,11,31,24,10,12,23,82,9,2,7,82,11,4,3,82,10,4,4,82,5,8,5,82,8,6,4,82,9,4,5,88,4,0,8,88,4,8,88,4,1,7,88,4,0,8,88,3,2,7,88,3,2,7,88,4,0,8,98,0,0,2,98,0,2,98,0,2,98,0,1,1,98,0,0,2,38,8,33,21,38,9,21,32,38,12,18,32,38,8,24,30,38,10,21,31,38,8,21,33,42,1,23,34,77,1,11,7,2,2,42,2,11,24,21,42,2,53,3,43,0,7,50,43,0,23,19,9,2,3,1,43,2,27,10,10,8,45,1,20,22,10,2,46,0,1,49,4,49,1,2,42,6,68,0,28,4,80,1,17,2,82,1,12,5,77,1,11,11,79,1,9,11,81,1,14,4,53,1,0,1,0,10,35,53,0,1,2,4,40,54,0,22,9,7,8,54,1,13,3,13,16,54,0,22,10,10,4,69,4,27,0,69,18,5,8,69,13,11,7,56,1,23,20,80,1,14,5,88,1,3,0,2,0,6,65,0,3,6,4,6,0,0,4,0,1,1,0,1,3,6,63,2,30,4,0,1,63,0,7,14,6,3,2,4,1,66,0,23,10,1,66,0,8,11,9,1,5,6.7804878048780495,8.066945503478845,1.5714285714285716,1.1338934190276817,10.666666666666666,5.690748227132825,4.151515151515151,3.07328419733284
