ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CH,CHE,Switzerland,Solothurn,2020-12-26,2020-12-22,100,0,0,0,0,22,98,892975.5215838421,77,1,0,99,1,9,90,1,2,97,1,24,75,1,17,82,1,11,88,1,4,95,1,1,98,1,3,96,0,5,95,1,3,96,0,13,87,1,1,98,1,10,89,100,0,0,0,91,1,5,3,98,0,1,1,76,1,8,15,83,0,5,12,89,1,4,6,96,0,2,2,99,0,0,1,97,1,2,0,95,0,3,2,97,0,3,0,87,2,4,7,99,0,0,1,90,0,7,3,2,0,12,86,88,0,8,4,2,1,27,70,73,0,8,19,92,3,5,0,92,0,7,1,100,0,0,0,13,1,2,84,100,0,0,0,0,0,5,0,29,28,24,14,7,3,27,47,16,7,4,31,44,14,7,7,24,41,21,7,5,20,48,20,7,6,6,40,41,0,98,0,0,2,98,0,1,1,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,1,26,66,7,0,59,34,7,3,22,68,7,1,49,43,7,3,1,89,7,3,12,78,11,0,42,47,58,0,34,6,2,0,12,0,1,7,36,44,12,0,86,2,12,0,9,79,12,0,52,22,10,2,1,1,12,0,20,23,36,9,13,0,25,50,6,6,14,0,14,71,1,16,0,16,66,2,75,0,20,5,42,0,58,0,78,0,22,0,53,0,14,33,99,0,1,0,88,0,12,0,17,0,0,1,8,16,58,17,0,0,5,11,18,49,17,0,19,38,12,14,17,0,0,1,10,72,17,0,7,18,17,41,76,0,22,2,76,3,6,15,76,4,7,13,18,0,47,35,65,0,12,23,90,0,2,0,0,0,0,0,8,44,0,0,6,2,4,1,2,10,9,0,3,1,7,1,2,8,21,1,37,41,0,0,21,0,1,9,14,24,20,9,2,23,2,4,21,50,23,0,23,25,13,11,5,6.613636363636363,8.190226475816074,1.9,1.1972189997378648,12.960526315789474,4.792885809819061,2.3815789473684212,1.1658142249164503
CH,CHE,Switzerland,St. Gallen,2020-12-26,2020-12-24,100,1,5892.011896587521,0,0,35,97,878688.4275672933,81,1,1,98,1,9,90,1,2,97,1,20,79,1,14,85,1,8,91,1,5,94,0,3,97,1,3,96,1,3,96,1,5,94,1,15,84,1,2,97,1,7,92,99,0,0,1,91,1,3,5,98,0,2,0,80,2,7,11,86,2,4,8,92,1,3,4,95,1,2,2,97,1,2,0,97,1,2,0,97,0,3,0,95,1,2,2,85,2,6,7,98,1,1,0,93,1,3,3,3,0,20,77,82,0,6,12,5,1,39,55,61,0,19,20,81,7,12,0,81,3,15,1,97,0,3,0,25,1,3,71,100,0,0,0,0,0,6,0,22,36,14,22,9,0,26,39,26,9,1,31,37,22,9,4,23,36,28,9,4,27,39,21,9,5,6,37,43,0,98,0,1,1,98,0,0,2,98,0,0,2,98,0,2,0,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,1,21,67,11,1,48,40,11,2,22,65,11,0,49,40,11,1,6,82,11,1,11,77,11,0,38,51,62,0,29,7,1,1,11,0,1,6,33,49,11,0,89,0,11,0,14,75,11,0,53,23,9,1,2,1,11,0,14,21,39,15,11,1,17,47,18,6,11,1,22,66,0,12,1,16,70,1,79,0,15,6,52,0,47,1,78,0,19,3,51,1,18,30,94,0,5,1,89,0,11,0,13,0,0,2,10,13,62,13,0,1,3,11,20,52,14,1,17,36,24,8,14,0,2,1,10,73,14,0,5,13,21,47,83,2,12,3,83,1,6,10,83,0,7,10,15,0,52,33,67,0,6,27,94,0,1,0,0,0,1,0,4,42,0,0,5,3,5,0,6,9,7,0,5,5,4,1,0,8,19,3,33,44,0,1,19,0,2,10,17,18,19,13,2,19,2,14,30,35,19,0,28,22,14,8,9,4.571428571428571,5.627211141096523,2,1.1338934190276817,12.50632911392405,5.518903220938943,2.5569620253164556,1.3468561250617523
CH,CHE,Switzerland,Thurgau,2020-12-26,2020-12-21,100,0,0,0,0,13,97,835908.6416975248,88,0,1,99,0,5,95,0,3,97,0,26,74,0,18,82,0,12,88,0,5,95,0,4,96,0,4,96,0,2,98,0,3,97,0,17,83,0,1,99,0,9,91,99,0,0,1,95,1,1,3,97,2,0,1,74,3,5,18,82,1,6,11,88,2,2,8,95,1,2,2,96,2,0,2,96,0,1,3,98,0,2,0,97,2,1,0,83,1,5,11,99,0,1,0,91,1,3,5,2,1,7,90,93,0,3,4,2,0,30,68,70,0,7,23,93,1,6,0,93,0,7,0,100,0,0,0,9,1,6,84,100,0,0,0,0,0,4,1,34,26,13,22,10,5,27,37,21,10,7,32,30,21,10,7,25,29,29,10,5,29,30,26,10,7,7,35,41,0,94,1,2,3,94,3,2,1,94,3,2,1,94,3,2,1,94,2,2,2,94,3,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,5,1,39,55,5,2,59,34,5,2,24,69,5,1,56,38,5,1,0,94,5,1,9,85,5,0,58,37,42,0,42,10,3,3,6,1,2,11,31,49,6,1,92,1,6,0,9,85,6,0,45,39,3,6,1,0,6,0,11,26,34,23,6,1,23,50,12,8,6,0,16,77,1,7,0,11,80,2,61,1,30,8,41,1,55,3,76,1,21,2,44,1,19,36,100,0,0,0,91,1,7,1,8,0,1,0,12,17,62,8,1,2,1,17,19,52,8,0,22,39,19,12,8,0,2,0,15,75,8,0,10,23,27,32,67,2,23,8,67,5,10,18,67,5,8,20,8,0,67,25,75,0,5,20,95,0,1,0,1,0,0,0,3,28,0,0,10,6,5,1,3,13,3,0,4,3,6,3,2,13,8,0,45,45,0,2,8,0,4,16,14,19,22,16,1,11,3,4,26,56,11,1,33,28,12,7,8,5.238095238095238,5.933820074255311,2,0.8944271909999157,11.790697674418604,5.322795106221736,2.2930232558139534,1.3584412085548139
CH,CHE,Switzerland,Ticino,2020-12-26,2020-12-23,100,0,0,0,0,28,99,730268.9097091736,88,2,0,98,2,7,91,1,2,97,0,13,87,2,14,84,1,7,92,2,6,92,2,1,97,2,5,93,1,2,97,2,5,93,1,16,83,2,2,96,0,16,84,100,0,0,0,93,0,3,4,98,1,0,1,87,1,3,9,86,0,3,11,93,1,1,5,94,0,2,4,99,0,1,0,95,1,2,2,98,0,2,0,95,0,5,0,84,0,5,11,98,0,1,1,84,0,6,10,1,0,12,87,88,0,3,9,2,2,32,64,68,0,12,20,88,3,8,1,88,2,9,1,98,1,1,0,16,1,0,83,100,0,0,0,0,0,3,0,32,27,29,9,6,0,22,52,20,6,3,43,37,11,6,3,35,36,20,6,2,35,36,21,6,3,12,37,42,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,2,15,77,6,0,51,43,6,3,16,75,6,1,57,36,6,2,4,88,6,2,11,81,6,1,43,50,57,0,32,10,1,0,7,0,0,4,36,53,7,1,91,1,8,0,10,82,8,0,65,23,2,1,0,1,8,0,27,24,22,19,8,0,28,49,13,2,8,1,23,67,1,9,0,20,70,1,85,0,14,1,49,0,51,0,84,0,16,0,43,0,41,16,96,0,4,0,89,0,11,0,9,0,0,4,23,28,36,9,0,1,4,19,30,37,10,1,23,45,20,1,10,0,2,5,28,55,10,0,5,20,34,31,75,1,18,6,75,6,7,12,75,6,7,12,11,0,5,84,16,0,0,84,100,0,0,0,0,0,0,0,0,95,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,12,0,46,42,0,0,12,0,4,13,16,25,14,15,1,12,6,23,48,11,12,5,17,37,21,7,1,3.5555555555555554,4.94770633524242,2.6,1.1737877907772674,15.458823529411763,4.821956086921746,2.1481481481481484,1.3611677992730278
CH,CHE,Switzerland,Valais,2020-12-26,2020-12-22,100,0,0,0,0,31,95,850960.903571482,71,3,0,97,3,5,92,4,1,95,3,23,74,3,11,86,3,7,90,3,4,93,3,3,94,4,3,93,2,3,95,2,4,94,4,8,88,3,0,97,3,13,84,100,0,0,0,95,0,3,2,99,0,0,1,77,0,8,15,89,0,5,6,93,0,4,3,96,0,2,2,97,0,1,2,97,0,2,1,97,0,3,0,96,0,1,3,92,0,4,4,100,0,0,0,87,0,5,8,5,0,14,81,86,0,3,11,5,2,35,58,66,0,6,28,94,3,3,0,94,2,4,0,98,0,2,0,14,0,4,82,100,0,0,0,0,0,8,1,24,23,25,19,9,8,15,49,19,9,6,39,31,15,9,5,23,43,20,9,6,27,42,16,9,9,7,32,43,0,97,2,0,1,97,0,1,2,97,1,1,1,97,2,0,1,97,2,0,1,97,2,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,0,29,61,10,0,55,35,10,0,41,49,10,0,54,36,10,0,5,85,10,0,11,79,11,0,44,45,56,0,29,12,1,2,11,0,1,4,28,56,11,0,89,0,12,1,8,79,12,0,51,26,8,0,1,2,12,0,25,24,27,12,13,3,14,48,11,11,13,0,23,63,1,14,3,16,66,1,72,0,24,4,46,1,52,1,60,0,38,2,47,1,25,27,95,0,4,1,89,0,11,0,14,0,1,3,14,18,50,14,0,2,4,12,18,50,15,2,21,33,22,7,15,1,1,6,18,59,15,0,11,11,23,40,78,0,19,3,78,5,6,11,78,5,9,8,15,1,45,39,61,0,13,26,88,0,2,0,1,1,2,0,6,44,0,3,6,2,3,1,2,7,0,0,1,3,4,7,2,15,25,3,36,34,0,2,25,0,2,12,5,16,23,11,6,28,0,15,20,37,28,0,22,21,18,8,3,7.033333333333333,7.989144934322395,2.5454545454545454,1.5724907862137931,9.720930232558139,5.333298726355052,2.323943661971831,1.2395235016192305
CH,CHE,Switzerland,Vaud,2020-12-26,2020-12-25,100,0,0,0,0,12,94,713413.5520367973,70,2,0,98,2,10,88,2,2,96,0,23,77,1,20,79,2,11,87,2,10,88,2,3,95,2,5,93,2,1,97,2,2,96,2,17,81,2,4,94,1,21,78,100,0,0,0,90,0,3,7,98,0,0,2,77,0,4,19,80,1,2,17,89,0,5,6,90,0,5,5,97,0,2,1,95,0,3,2,99,0,1,0,98,0,1,1,83,0,9,8,96,0,3,1,79,1,7,13,6,0,7,87,93,0,2,5,7,2,39,52,61,0,6,33,94,0,6,0,94,0,6,0,100,0,0,0,15,2,5,78,100,0,0,0,0,0,10,1,22,30,23,14,13,3,21,42,21,13,7,33,32,15,13,5,26,34,22,13,7,25,37,18,13,8,7,34,38,0,96,1,0,3,96,1,1,2,96,1,1,2,96,1,1,2,96,1,1,2,96,1,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,1,20,65,14,2,46,38,14,0,37,49,14,1,58,27,14,1,4,81,14,1,13,72,16,1,57,26,43,0,31,20,3,3,17,0,0,11,23,49,17,0,83,0,17,0,8,75,17,0,49,22,9,3,0,0,17,0,18,29,26,10,17,0,7,44,24,8,17,1,19,63,0,17,1,21,61,0,80,0,16,4,55,1,43,1,63,0,35,2,42,0,31,27,96,0,2,2,87,0,12,1,18,1,1,1,4,21,54,18,1,0,3,14,16,48,19,1,13,40,21,6,19,0,1,6,14,60,19,0,8,19,17,37,74,1,16,9,74,5,4,17,74,4,9,13,22,1,40,37,63,0,14,23,87,4,0,1,0,0,0,0,8,47,0,1,8,3,3,0,2,8,5,0,3,6,3,2,0,9,27,0,28,44,1,0,27,0,2,9,20,15,16,5,6,29,0,29,15,27,29,1,22,19,20,5,4,7.025,7.985523761381576,1.8333333333333333,0.752772652709081,11.545454545454545,6.158580874944703,2.5,1.3327112976879405
CH,CHE,Switzerland,Z<c3><bc>rich,2020-12-26,2020-12-26,101,0,0,0,0,22,96,794457.5271428743,84,0,0,101,0,14,87,0,3,98,0,26,75,0,30,71,0,4,97,0,10,91,0,4,97,0,4,97,0,1,100,0,6,95,0,16,85,0,0,101,0,8,93,101,0,0,0,87,0,5,9,98,0,1,2,75,0,10,16,71,0,14,16,97,0,2,2,91,0,5,5,97,0,4,0,97,0,1,3,100,0,1,0,95,0,5,1,85,0,5,11,101,0,0,0,93,0,6,2,5,0,14,82,87,0,7,7,5,0,40,56,61,2,15,23,86,2,13,0,86,3,11,1,98,1,2,0,23,1,2,75,101,0,0,0,0,0,6,0,41,28,17,9,6,2,20,62,11,6,3,38,47,7,6,3,32,48,12,6,2,34,51,8,6,4,10,53,28,0,99,0,1,1,99,0,0,2,99,0,0,2,99,0,0,2,99,0,0,2,99,0,0,2,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,8,0,7,86,8,0,20,73,8,0,11,82,8,0,57,36,8,0,4,89,8,0,20,73,8,0,52,41,49,0,43,9,0,0,8,0,0,15,41,37,8,0,93,0,8,1,9,83,8,0,53,31,5,1,1,2,8,0,18,26,43,6,8,0,22,53,14,4,8,0,25,66,2,9,2,18,71,1,94,0,7,0,81,0,20,0,90,0,10,1,44,0,21,36,97,0,2,2,81,0,20,0,9,0,2,1,18,22,49,9,0,1,8,15,19,49,9,1,18,48,22,3,9,0,2,4,8,78,9,0,5,13,25,49,85,0,14,2,85,4,2,10,85,4,4,8,11,0,58,32,69,0,11,21,90,0,1,0,1,1,1,0,7,32,0,1,4,2,8,1,8,7,4,0,4,1,7,1,4,17,12,2,45,42,0,0,12,0,0,20,22,15,17,12,3,17,2,39,26,17,17,1,31,25,12,12,3,6.800000000000001,8.590261497334794,2,1.6035674514745464,14.11764705882353,4.491822635438235,2.569620253164557,1.2161682607924404
CH,CHE,Switzerland,Aargau,2020-12-27,2020-12-26,100,0,0,0,0,17,99,781077.606755468,85,0,0,100,0,8,92,0,2,98,0,30,70,0,25,75,0,17,83,0,5,95,0,3,97,0,4,96,0,3,97,0,6,94,0,20,80,0,2,98,0,9,91,100,0,0,0,92,0,3,5,98,0,0,2,70,0,9,21,75,0,10,15,83,0,7,10,95,0,2,3,97,0,2,1,96,0,1,3,97,0,2,1,94,0,3,3,80,0,13,7,98,0,0,2,91,0,6,3,1,0,8,91,92,0,3,5,1,3,32,64,68,0,10,22,90,1,9,0,90,0,9,1,100,0,0,0,14,3,2,81,100,0,0,0,0,0,1,0,29,31,23,16,4,4,22,47,23,4,6,32,42,16,4,4,23,46,23,4,4,28,44,20,4,5,7,38,46,0,98,0,1,1,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,4,1,13,82,4,1,25,70,4,2,12,82,4,2,56,38,4,2,1,93,4,2,12,82,5,0,45,50,55,0,34,7,4,0,7,1,0,13,37,42,7,0,93,0,9,1,9,81,9,0,56,25,6,3,0,1,9,0,14,21,43,13,9,1,18,48,17,7,11,0,24,65,0,11,1,15,72,1,87,0,9,4,75,0,24,1,88,0,11,1,44,0,20,36,99,0,0,1,88,0,11,1,12,0,0,1,10,16,61,12,0,1,1,13,19,54,12,0,18,36,23,11,12,0,2,1,8,77,12,0,5,14,27,42,81,0,15,4,81,6,4,9,81,6,3,10,13,0,59,28,72,0,11,17,91,0,0,0,3,1,0,0,5,32,0,0,5,4,13,3,3,9,4,0,5,2,4,0,1,15,15,0,41,43,0,1,15,0,1,15,14,24,21,8,2,15,1,1,30,53,15,0,28,18,17,12,10,5.716981132075472,8.120196469986155,2.5,0.8366600265340757,13.090909090909092,4.693729911112153,2.4875,1.136213453827329
CH,CHE,Switzerland,Basel-Landschaft,2020-12-27,2020-12-24,100,0,0,0,0,33,98,720260.0406100871,83,0,0,100,0,17,83,0,1,99,0,21,79,0,26,74,0,8,92,0,7,93,0,3,97,0,3,97,0,2,98,0,3,97,0,10,90,0,0,100,0,6,94,100,0,0,0,83,1,5,11,99,0,0,1,79,1,8,12,74,0,7,19,92,0,1,7,93,0,2,5,97,0,2,1,97,0,1,2,98,0,1,1,97,0,0,3,90,0,4,6,100,0,0,0,94,0,3,3,2,0,14,84,86,0,3,11,2,2,37,59,63,1,15,21,85,2,13,0,85,1,14,0,99,0,1,0,20,2,1,77,100,0,0,0,0,0,3,0,43,25,19,10,3,0,24,57,16,3,0,32,52,13,3,0,27,54,16,3,0,25,59,13,3,0,9,47,41,0,99,1,0,0,99,1,0,0,99,1,0,0,99,0,1,0,99,1,0,0,99,1,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,3,1,21,75,3,1,35,61,3,1,18,78,3,1,65,31,3,2,1,94,3,1,12,84,5,0,60,35,40,0,50,8,1,1,6,0,0,10,32,52,6,1,92,1,8,0,20,72,8,0,49,34,5,3,0,1,8,0,12,31,39,10,8,3,17,50,18,4,8,1,41,50,0,10,1,32,56,1,79,0,19,2,66,0,34,0,83,0,17,0,36,1,27,36,99,0,1,0,88,0,11,1,10,0,0,1,5,20,64,10,0,1,1,13,15,60,10,0,18,54,12,6,10,0,3,6,8,73,10,0,7,16,28,39,77,1,14,8,77,1,7,15,77,2,7,14,10,0,57,33,67,0,12,21,89,0,0,0,0,0,1,1,9,33,0,1,2,3,7,1,3,16,3,0,4,6,5,0,0,16,12,0,42,46,0,0,12,0,3,10,11,22,21,16,5,15,2,12,36,35,15,1,30,20,14,13,7,6.204545454545454,7.53157553378718,2.357142857142857,1.4468609447374663,13.5,5.068434116198405,2.3095238095238093,1.2512758835587274
CH,CHE,Switzerland,Basel-Stadt,2020-12-27,2020-12-22,100,1,2420.92954066005,0,0,20,99,415233.78010220145,84,1,2,97,1,4,95,1,1,98,0,18,82,1,14,85,1,10,89,1,5,94,1,1,98,1,4,95,1,2,97,1,3,96,0,14,86,1,1,98,1,10,89,98,0,1,1,96,0,0,4,99,0,0,1,82,0,5,13,86,0,3,11,90,0,4,6,95,0,1,4,99,0,1,0,96,0,3,1,98,0,2,0,97,0,2,1,86,0,5,9,99,0,0,1,90,0,2,8,1,0,7,92,93,0,2,5,2,1,51,46,49,1,19,31,81,5,14,0,81,6,12,1,94,1,5,0,23,0,6,71,100,0,0,0,0,0,3,0,44,30,18,5,5,4,22,57,12,5,3,39,44,9,5,2,29,53,11,5,1,36,49,9,5,3,11,45,36,0,95,3,0,2,95,3,0,2,95,2,1,2,95,3,0,2,95,3,0,2,95,2,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,0,14,80,6,0,53,41,6,0,19,75,6,0,45,49,6,0,2,92,6,0,37,57,6,0,47,47,53,0,34,7,3,3,7,0,0,5,36,52,7,1,92,0,7,0,10,83,7,0,62,25,3,1,1,1,7,0,21,25,30,17,7,0,32,48,12,1,7,0,34,58,1,9,0,32,57,2,86,1,13,0,47,1,52,0,81,1,17,1,55,1,18,26,98,0,2,0,63,1,35,1,11,0,2,3,7,15,62,11,0,3,4,8,17,57,11,1,24,33,23,8,11,0,2,2,10,75,11,0,7,12,14,56,81,0,17,2,81,5,3,11,81,4,4,11,11,0,52,37,63,1,14,22,88,0,3,0,1,1,2,0,5,37,0,0,2,0,9,0,3,15,0,0,4,4,5,1,6,14,14,1,42,41,0,2,14,0,1,18,13,14,22,13,5,16,2,73,7,2,16,0,40,12,21,6,5,6.880434782608695,8.705799333144862,3.166666666666666,1.6020819787597222,14.512195121951219,5.44839743668944,2.0246913580246915,1.1934750588300465
