ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GH,GHA,Ghana,Greater Accra,2021-01-15,2021-01-14,100,3,130044.966135167,1,32243.6985004191,24,94,7227828.825707236,52,3,8,89,3,15,82,3,3,94,3,19,78,2,16,82,3,22,75,3,9,88,3,7,90,3,4,93,3,10,87,3,6,91,3,19,78,3,5,92,3,13,84,92,2,2,4,85,2,6,7,97,1,0,2,81,2,6,11,84,2,5,9,78,1,9,12,91,1,5,3,93,2,2,3,96,2,1,1,90,1,5,4,94,1,2,3,81,2,5,12,95,1,1,3,87,1,7,5,5,1,12,82,88,0,8,4,6,3,22,69,78,1,7,14,93,1,6,0,93,0,4,3,96,0,3,1,0,17,1,19,63,100,100,0,6,1,22,37,15,19,10,2,36,15,37,10,1,34,19,36,10,3,43,14,30,10,3,37,19,31,10,4,6,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,66,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,81,9,3,7,81,7,7,5,81,4,10,5,81,9,3,7,81,7,4,8,81,8,5,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,18,1,51,30,18,1,44,37,18,1,39,42,18,0,47,35,18,1,30,51,18,1,39,42,19,0,34,47,66,0,18,7,3,6,23,0,1,12,29,35,23,1,76,0,25,3,19,53,25,0,35,24,9,5,0,2,25,0,19,16,28,12,26,0,15,43,13,3,29,0,2,66,3,0,36,1,3,58,2,49,1,45,5,56,1,41,2,61,1,35,3,53,1,29,17,70,0,25,5,61,0,34,5,39,1,0,2,8,9,41,39,0,0,0,5,15,41,41,1,23,11,15,9,41,0,11,11,13,24,41,0,22,17,7,13,62,0,34,4,62,8,16,14,62,5,20,13,43,0,36,21,79,1,15,5,85,2,7,0,0,2,0,1,3,49,0,1,11,5,4,1,1,4,2,0,2,5,0,3,1,11,44,1,35,18,0,2,44,0,3,28,16,7,2,0,0,47,1,32,16,4,47,0,11,13,10,10,9,2.857142857142857,2.1984843263788196,2.090909090909091,1.513574937328539,14.057692307692307,6.915210462929261,3.4509803921568634,2.0621709482018806
GH,GHA,Ghana,Greater Accra,2021-01-16,2021-01-15,100,2,256677.06057324397,2,256677.06057324397,13,97,6737549.519394449,52,3,5,92,4,14,82,4,4,92,3,28,69,4,16,80,3,18,79,4,7,89,4,6,90,3,2,95,4,10,86,4,7,89,3,21,76,4,8,88,4,16,80,95,1,1,3,86,0,3,11,96,0,2,2,72,1,11,16,84,0,2,14,82,1,10,7,93,0,2,5,94,0,3,3,98,0,1,1,90,0,7,3,93,0,4,3,79,0,8,13,92,0,4,4,84,0,8,8,3,0,10,87,90,0,7,3,4,0,21,75,80,0,6,14,94,1,4,1,94,1,4,1,96,0,1,3,0,13,2,22,63,100,100,0,9,0,23,24,15,29,14,4,31,17,34,14,6,28,14,38,14,3,30,16,37,14,5,29,20,32,14,6,5,10,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,63,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,79,8,5,8,79,7,6,8,79,5,12,4,79,7,4,10,79,8,2,11,79,8,4,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,21,1,47,31,21,1,39,39,21,2,29,48,21,0,48,31,21,2,25,52,21,1,37,41,22,0,36,42,64,0,18,8,3,7,23,0,1,12,38,26,23,0,74,3,25,0,11,64,25,0,24,30,11,6,1,3,25,1,15,17,24,18,25,0,17,34,21,3,27,0,4,62,7,0,32,1,4,56,7,53,0,41,6,61,1,31,7,71,0,22,7,52,0,32,16,75,0,18,7,63,0,31,6,33,0,3,5,5,7,47,33,0,1,5,3,11,47,37,0,24,10,20,9,37,0,14,7,15,27,37,0,24,12,14,13,65,1,30,4,65,8,9,18,65,6,15,14,39,0,37,24,76,0,16,8,85,0,6,0,0,2,0,1,6,48,0,1,11,4,6,1,6,2,0,0,3,4,0,0,4,10,45,1,40,14,0,0,45,0,3,22,19,7,2,2,0,46,0,41,12,1,46,0,16,16,10,6,6,2.8979591836734695,1.9498386467344728,1.375,0.5175491695067657,15.081632653061225,6.435049645929566,2.740740740740741,1.6274205216101745
GH,GHA,Ghana,Ashanti,2021-01-17,2021-01-14,100,6,447721.45230834826,1,47904.4621306062,19,86,8350342.78604889,53,4,10,86,3,14,83,5,2,93,7,10,83,5,14,81,4,16,80,5,4,91,4,5,91,6,3,91,4,6,90,3,10,87,3,23,74,3,3,94,7,12,81,90,1,5,4,86,1,6,7,98,0,2,0,90,0,0,10,86,1,3,10,84,2,5,9,96,0,3,1,95,1,3,1,97,2,1,0,94,2,3,1,90,2,3,5,77,2,9,12,97,2,1,0,88,1,7,4,14,0,9,77,91,0,3,6,14,2,17,67,83,0,5,12,95,0,5,0,95,0,2,3,98,0,2,0,0,23,1,19,57,100,100,0,17,0,29,27,12,15,22,3,30,15,30,22,4,29,16,29,22,4,46,9,19,22,3,42,8,25,22,5,9,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,51,10,8,7,0,0,0,0,0,0,0,0,0,0,0,0,81,6,6,7,81,6,9,4,81,2,12,5,81,7,1,11,81,5,8,6,81,5,6,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,1,39,34,26,3,43,28,26,5,23,46,26,4,35,35,26,3,34,37,26,3,37,34,29,0,38,33,62,0,18,5,5,10,31,1,3,15,29,21,31,0,63,6,32,2,13,53,32,1,20,20,16,4,5,2,32,1,27,10,16,14,33,0,14,29,14,10,35,1,3,58,3,0,38,3,5,50,4,62,0,30,8,59,0,36,5,77,0,19,4,66,0,20,14,66,0,25,9,64,0,31,5,41,1,2,6,7,10,33,41,0,1,7,10,9,32,43,0,27,9,11,10,43,1,18,9,14,15,43,2,26,13,7,9,61,6,29,4,61,10,14,15,61,8,22,9,43,0,26,31,69,0,19,12,81,0,10,0,2,1,1,1,4,56,0,3,4,3,14,0,3,6,2,1,3,2,0,1,0,2,45,1,42,9,0,3,45,0,13,20,12,7,1,2,0,47,0,23,26,4,47,0,17,6,6,6,18,2.558139534883721,1.8296802424440877,2.25,1.8322507626258084,12.5,7.398979521473463,2.843137254901961,1.8261713941424866
GH,GHA,Ghana,Greater Accra,2021-01-17,2021-01-16,100,3,469307.72045547806,2,390239.55224540096,19,96,7225578.15440365,59,2,6,92,3,14,83,2,3,95,2,22,76,2,16,82,2,16,82,3,7,90,2,6,92,2,3,95,3,5,92,2,8,90,1,25,74,2,2,96,2,14,84,94,0,2,4,86,2,2,10,97,0,3,0,78,1,7,14,84,1,4,11,84,1,7,8,93,0,3,4,94,0,3,3,97,0,0,3,95,1,4,0,92,1,3,4,75,2,11,12,98,0,2,0,86,1,7,6,4,0,14,82,86,0,9,5,5,2,21,72,79,0,10,11,90,1,8,1,90,0,5,5,95,0,1,4,0,18,4,13,65,100,100,0,8,0,22,27,16,27,10,8,26,19,37,10,8,26,20,36,10,5,34,18,33,10,5,32,18,35,10,7,8,9,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,64,10,7,8,0,0,0,0,0,0,0,0,0,0,0,0,87,1,3,9,87,1,3,9,87,1,9,3,87,1,1,11,87,1,1,11,87,1,5,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,3,47,39,11,4,48,37,11,6,38,45,11,5,49,35,11,3,34,52,11,4,32,53,15,0,36,49,64,0,19,8,3,6,15,0,5,16,41,23,15,2,77,6,16,0,16,68,16,0,27,33,16,5,1,2,16,1,15,17,30,21,18,0,16,38,26,2,19,0,6,72,3,0,24,1,4,68,3,55,0,43,2,53,1,37,9,63,0,32,5,53,0,34,13,67,0,28,5,70,0,24,6,24,0,6,5,6,7,52,24,2,3,2,7,10,52,28,1,26,16,16,13,28,1,15,7,22,27,28,0,24,16,16,16,61,1,32,6,61,7,12,20,61,4,21,14,30,0,46,24,76,0,19,5,82,1,7,1,2,1,0,1,5,37,0,1,7,6,9,1,6,5,1,0,5,4,2,1,3,12,40,2,46,12,0,0,40,0,4,26,17,9,1,3,0,40,0,44,14,2,40,0,15,18,15,6,6,3,2.0124611797498106,1.3636363636363635,0.8090398349558905,14.236363636363636,6.1612998759690445,2.7457627118644066,1.8438454974822653
GH,GHA,Ghana,Ashanti,2021-01-18,2021-01-16,100,4,309972.6301604879,3,139420.3578300269,10,89,6581956.830177052,53,2,5,93,2,10,88,3,4,93,2,14,84,3,16,81,3,27,70,2,7,91,3,6,91,4,5,91,1,6,93,2,9,89,1,26,73,1,4,95,2,16,82,95,0,2,3,90,0,4,6,96,0,3,1,86,0,3,11,84,0,6,10,73,1,11,15,93,0,6,1,94,0,5,1,95,0,4,1,94,1,4,1,91,1,4,4,74,1,10,15,96,0,3,1,84,1,8,7,11,0,6,83,95,0,2,3,12,0,13,75,87,0,4,9,96,1,3,0,96,0,1,3,99,0,1,0,0,17,1,16,66,100,100,0,15,0,23,29,13,20,19,2,33,13,33,19,5,33,12,31,19,4,43,13,21,19,4,35,11,31,19,3,12,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,56,8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,85,5,6,4,85,5,6,4,85,2,8,5,85,5,3,7,85,5,7,3,85,5,4,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,23,1,41,35,23,1,48,28,23,1,26,50,23,2,40,35,23,1,43,33,23,2,42,33,29,0,35,36,65,0,12,10,3,10,29,2,3,15,31,20,29,1,64,6,32,0,18,50,32,0,17,21,14,6,9,1,32,1,22,13,19,13,35,0,10,24,22,9,38,0,3,55,4,0,39,1,3,53,4,61,0,28,11,54,0,36,10,75,0,21,4,62,0,22,16,58,0,30,12,60,0,33,7,40,1,3,7,8,8,33,40,2,0,5,11,10,32,41,1,20,9,18,11,41,0,15,9,18,17,41,0,31,7,11,10,63,4,31,2,63,11,13,13,63,10,21,6,42,0,28,30,70,0,16,14,84,1,5,1,1,1,1,2,4,57,0,4,6,1,8,0,1,5,1,2,3,1,2,0,0,9,45,0,43,9,0,3,45,0,14,22,12,5,1,1,0,47,0,17,32,4,47,0,19,9,7,7,11,2.5,1.8104634152000358,1.7500000000000002,2.217355782608345,12.920000000000002,7.162373338268167,2.8958333333333335,1.882049396024986
GH,GHA,Ghana,Greater Accra,2021-01-18,2021-01-18,124,6,361506.0162596755,4,220022.9120651384,15,119,6923300.4640495125,74,0,17,107,3,20,101,3,2,119,3,26,95,3,18,103,3,27,94,3,6,115,2,4,118,3,7,114,2,9,113,3,11,110,2,32,90,2,7,115,4,15,105,107,0,7,10,104,0,13,7,122,0,1,1,98,1,10,15,106,0,7,11,97,0,12,15,118,0,4,2,120,0,4,0,117,0,1,6,115,0,6,3,113,1,6,4,92,1,12,19,117,0,3,4,109,1,7,7,5,0,10,109,115,0,6,3,7,2,26,89,98,0,10,16,114,2,8,0,114,0,7,3,117,0,3,4,0,20,0,23,81,124,124,0,13,1,29,35,24,22,18,7,37,19,43,18,10,38,19,39,18,5,57,13,31,18,9,46,16,35,18,9,10,11,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,71,16,13,4,0,0,0,0,0,0,0,0,0,0,0,0,103,6,3,12,103,5,7,9,103,3,15,3,103,5,4,12,103,7,5,9,103,6,5,10,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,25,1,59,39,25,2,48,49,25,2,35,62,25,3,47,49,25,2,35,62,25,2,43,54,26,0,37,61,87,0,17,11,3,6,27,0,1,17,40,39,27,1,93,3,31,1,17,75,31,0,48,30,8,3,2,2,31,0,28,29,28,8,32,2,27,46,15,2,35,0,2,77,10,0,39,1,1,74,9,66,3,51,4,76,5,38,5,89,2,28,5,77,4,33,10,90,2,28,4,82,3,36,3,41,1,2,2,5,8,65,41,0,2,4,10,6,61,42,1,38,14,14,15,42,0,18,11,18,35,42,1,32,14,17,18,78,1,39,6,78,7,18,21,78,8,25,13,44,0,44,36,88,0,23,13,102,0,10,1,2,0,0,1,8,59,0,2,11,3,4,3,3,4,4,0,10,2,3,1,2,13,47,1,50,25,0,1,47,0,6,38,18,9,2,3,1,49,2,41,29,3,49,3,15,24,11,11,11,2.5492957746478875,1.730307424331346,1.7142857142857142,1.4960264830861913,15.04225352112676,7.184182267251755,3.1957142857142857,2.175651540879006
GH,GHA,Ghana,Ashanti,2021-01-19,2021-01-17,100,4,241418.7958887899,3,139420.3578300269,13,88,5886585.399197138,48,2,4,94,3,16,81,4,3,93,2,17,81,4,15,81,3,29,68,3,6,91,4,8,88,4,6,90,2,3,95,2,9,89,2,30,68,3,4,93,3,14,83,96,0,1,3,84,0,7,9,97,0,1,2,83,0,5,12,85,0,4,11,71,0,9,20,94,0,4,2,92,0,6,2,94,0,5,1,97,0,2,1,91,0,5,4,70,0,8,22,96,0,3,1,86,0,4,10,12,0,8,80,94,0,2,4,14,0,14,72,86,1,3,10,97,1,2,0,97,0,0,3,100,0,0,0,0,19,0,18,63,100,100,0,18,1,17,29,14,21,22,2,30,12,34,22,4,30,10,34,22,3,40,11,24,22,2,33,10,33,22,3,9,5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,56,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,84,4,5,7,84,5,6,5,84,4,7,5,84,4,4,8,84,3,9,4,84,5,5,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,28,2,46,24,28,0,48,24,28,1,30,41,28,2,41,29,28,1,46,25,28,2,43,27,32,0,38,30,62,0,13,9,4,12,34,3,1,10,28,24,34,2,59,5,38,0,17,45,38,0,21,17,11,7,6,0,38,1,13,17,22,9,40,0,10,22,24,4,42,0,4,48,6,0,43,0,2,52,3,55,0,37,8,52,0,38,10,71,0,26,3,60,0,25,15,55,0,35,10,58,0,37,5,45,0,2,4,6,5,38,45,2,0,2,10,6,35,46,2,15,11,13,13,46,0,6,10,16,22,46,0,20,9,12,13,72,1,22,5,72,8,9,11,72,4,18,6,47,0,31,22,78,0,13,9,88,1,2,1,1,1,0,1,5,58,0,5,6,1,5,0,2,8,1,2,1,1,3,0,0,7,51,0,37,10,0,2,51,0,7,26,12,2,1,1,0,52,0,15,27,6,52,0,16,8,6,8,10,2.9375,2.0976810905013203,1.8000000000000003,1.9235384061671346,14.022222222222222,6.51393223263131,2.4545454545454546,1.8609143220914028
GH,GHA,Ghana,Greater Accra,2021-01-19,2021-01-19,103,3,211135.15614151812,0,0,17,100,6632088.045618171,58,3,8,92,2,17,84,2,4,97,4,17,82,2,18,83,4,14,85,3,8,92,2,10,91,2,7,94,3,6,94,3,5,95,3,24,76,2,3,98,1,12,90,95,0,3,5,86,1,5,11,99,0,2,2,86,1,3,13,85,2,5,11,89,1,7,6,95,1,3,4,93,2,6,2,96,2,0,5,97,1,2,3,98,0,2,3,79,1,10,13,100,1,2,0,91,2,3,7,3,0,11,89,92,1,4,6,4,3,27,69,76,0,6,21,97,0,6,0,97,0,2,4,101,0,1,1,0,13,4,15,71,103,103,0,5,1,20,32,21,24,8,9,20,22,44,8,6,32,19,38,8,7,45,17,26,8,9,33,18,35,8,10,8,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,64,12,7,9,0,0,0,0,0,0,0,0,0,0,0,0,88,4,2,9,88,4,3,8,88,0,10,5,88,4,3,8,88,3,5,7,88,4,4,7,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,12,1,52,38,12,0,45,46,12,3,28,60,12,1,46,44,12,2,37,52,12,2,51,38,16,0,43,44,60,1,20,8,5,9,19,2,5,13,34,30,19,2,77,5,22,2,12,67,22,0,38,26,7,6,2,2,22,0,24,13,29,15,25,2,23,32,15,6,28,0,3,65,7,0,30,3,3,61,6,54,0,48,1,61,1,40,1,76,0,27,0,60,2,35,6,67,1,31,4,54,1,47,1,32,0,1,2,7,15,46,32,0,2,1,8,12,48,33,0,29,15,12,14,33,0,15,7,20,28,33,0,21,20,22,7,63,6,31,3,63,15,11,14,63,13,16,11,36,1,40,26,77,0,19,7,84,1,5,2,2,1,0,2,6,46,0,3,10,2,5,1,1,5,2,1,6,5,4,1,1,10,40,1,37,25,0,0,40,1,6,28,18,6,3,0,1,45,2,32,22,2,45,1,12,23,9,6,7,2.5294117647058822,1.579277571251749,1.6,0.9660917830792959,12.789473684210526,6.1229569248655835,3.1636363636363636,2.0526733820722702
GH,GHA,Ghana,Ashanti,2021-01-20,2021-01-18,100,3,214520.4498581814,0,0,17,89,5314833.16943206,46,1,5,94,3,20,77,3,3,94,2,12,86,4,17,79,2,21,77,3,8,89,3,7,90,4,6,90,2,5,93,1,16,83,2,33,65,3,4,93,3,13,84,95,0,2,3,80,1,7,12,97,0,0,3,88,1,4,7,83,0,9,8,79,1,7,13,92,0,4,4,93,0,5,2,94,1,3,2,95,0,1,4,84,2,7,7,67,1,12,20,96,0,1,3,87,0,5,8,11,0,11,78,91,0,4,5,14,0,15,71,85,1,2,12,98,0,2,0,98,0,0,2,100,0,0,0,0,18,0,22,60,100,100,0,16,1,27,28,12,16,22,4,34,11,29,22,5,41,6,26,22,4,47,9,18,22,2,44,8,24,22,5,8,6,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,50,5,11,9,0,0,0,0,0,0,0,0,0,0,0,0,79,7,5,9,79,7,7,7,79,6,10,5,79,8,5,8,79,6,9,6,79,8,4,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,29,3,46,22,29,1,46,24,29,2,26,43,29,3,40,28,29,2,39,30,29,1,46,24,32,0,41,27,59,0,19,6,4,12,35,2,5,11,19,28,35,3,56,6,37,1,15,47,37,1,27,15,5,7,8,0,37,1,16,18,16,12,39,0,14,18,24,5,40,0,3,51,6,0,44,0,1,49,6,54,3,37,6,54,3,35,8,74,1,23,2,60,2,29,9,61,2,29,8,54,2,38,6,46,0,0,0,5,5,44,46,0,0,1,6,6,41,48,1,19,10,7,15,48,0,9,10,13,20,48,0,21,12,11,8,67,1,25,7,67,5,14,14,67,3,21,9,48,0,32,20,80,0,13,7,88,0,4,1,1,0,0,2,4,57,0,3,7,4,9,0,3,8,0,1,2,0,2,0,0,4,50,1,40,8,0,1,50,0,7,26,14,1,1,1,0,53,0,19,21,7,53,0,14,7,4,7,15,3.1428571428571432,2.1526184598684073,1.625,1.1877349391654208,13,6.57399355828311,2.4347826086956523,1.8815144480862984
