ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8.0,V5c_9..99,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AM,ARM,Armenia,Erevan,2021-02-11,2021-02-06,100,0,0,0,0,16,95,4486743.283625191,69,2,2,96,3,4,93,2,2,96,3,16,81,2,14,84,1,14,85,1,3,96,2,2,96,1,6,93,2,3,95,2,12,86,0,18,82,2,2,96,2,13,85,98,0,2,0,96,0,2,2,98,0,0,2,84,0,5,11,86,0,6,8,86,0,5,9,97,0,2,1,98,0,2,0,94,0,4,2,97,0,3,0,88,0,4,8,82,0,10,8,98,0,1,1,87,0,5,8,5,0,8,87,92,0,3,5,5,1,42,52,58,0,4,38,96,1,3,0,96,3,1,97,0,3,10,1,9,80,5,1,0,93,1,100,0,0,0,0,100,0,0,0,6,0,15,17,27,35,16,9,20,22,33,100,16,10,22,19,33,16,12,15,18,39,16,13,4,13,54,16,8,27,23,26,66,14,20,66,27,7,66,24,10,66,30,4,66,21,13,66,29,5,66,33,1,66,33,1,66,31,3,0,73,15,12,73,22,5,73,23,4,73,22,5,73,9,18,73,20,7,73,26,1,73,27,0,73,24,3,0,84,11,5,84,14,2,84,16,0,84,16,0,84,8,8,84,10,6,84,14,2,84,16,84,13,3,0,100,100,100,100,100,100,100,100,100,0,87,0,10,3,87,0,11,2,87,0,8,5,87,0,9,4,87,0,9,4,87,0,6,7,87,0,11,2,16,1,36,27,11,9,17,2,79,2,17,2,80,1,17,2,78,3,17,2,76,5,17,2,75,6,17,2,78,3,17,2,77,4,17,2,73,8,17,2,75,6,17,2,28,53,70,0,1,29,29,0,24,47,0,0,0,91,4,1,4,91,4,3,2,91,4,5,0,91,4,1,4,91,5,0,4,91,5,1,3,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,18,11,26,45,18,5,62,15,18,12,36,34,18,5,51,26,18,13,14,55,18,7,27,48,20,0,55,25,45,33,15,2,5,21,3,2,6,35,33,21,1,78,0,22,0,21,57,22,0,35,24,11,4,1,3,22,0,22,21,19,16,24,1,17,25,24,9,100,24,0,3,72,1,24,1,3,71,1,74,0,20,6,38,0,56,6,64,2,27,7,49,0,31,20,86,1,8,5,73,0,23,4,25,0,0,3,11,13,48,25,0,1,2,13,18,41,26,2,24,25,10,13,26,0,4,8,25,37,26,0,17,22,15,20,61,6,31,2,61,9,9,21,61,7,15,17,27,32,41,59,0,14,27,86,1,9,0,1,0,0,0,3,54,0,2,1,1,2,2,5,4,1,0,0,6,0,8,1,13,28,0,41,31,0,28,1,11,18,9,16,13,4,0,28,1,64,6,1,28,0,15,29,24,3,1,5.674418604651163,7.8549981971825344,2,1.3093073414159542,12.772727272727275,4.988588376085362,2.681159420289855,1.4193282754962604
AM,ARM,Armenia,Erevan,2021-02-12,2021-02-07,100,1,33215.8737771117,0,0,17,96,3928168.9348793426,72,2,4,94,2,7,91,2,4,94,2,16,82,2,13,85,2,15,83,1,5,94,2,2,96,2,5,93,3,1,96,1,14,85,2,17,81,2,1,97,2,12,86,96,0,3,1,93,0,4,3,96,0,0,4,84,0,5,11,87,0,7,6,85,1,5,9,95,0,2,3,98,0,1,1,95,0,4,1,99,0,1,0,86,1,5,8,83,1,8,8,99,0,0,1,88,0,4,8,4,0,8,88,92,0,2,6,5,2,40,53,60,0,3,37,97,2,1,0,97,2,1,98,1,1,10,2,9,79,5,1,0,94,0,100,0,0,0,0,100,0,0,0,6,0,14,15,26,39,13,8,20,26,33,100,13,11,24,19,33,13,13,14,17,43,13,13,4,12,58,13,9,29,20,29,62,16,22,62,30,8,62,28,10,62,35,3,62,26,12,62,34,4,62,37,1,62,37,1,62,35,3,0,74,11,15,74,19,7,74,23,3,74,24,2,74,9,17,74,19,7,74,25,1,74,26,0,74,25,1,0,86,10,4,86,10,4,86,13,1,86,14,0,86,9,5,86,9,5,86,13,1,86,14,86,11,3,0,100,100,100,100,100,100,100,100,100,0,87,0,9,4,87,0,11,2,87,0,10,3,87,0,11,2,87,0,10,3,87,0,5,8,87,0,12,1,13,0,40,28,11,8,14,2,81,3,14,2,83,1,14,2,82,2,14,2,78,6,14,2,74,10,14,2,82,2,14,2,81,3,14,2,75,9,14,2,78,6,14,2,30,54,70,0,1,29,26,0,28,46,0,0,0,91,3,1,5,91,3,3,3,91,3,6,0,91,4,0,5,91,4,0,5,91,4,2,3,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,16,7,30,47,16,3,65,16,16,9,32,43,16,5,51,28,16,10,14,60,16,6,25,53,18,0,55,27,45,33,14,2,6,19,3,2,5,35,36,19,1,80,0,20,0,18,62,20,0,39,22,10,4,1,4,20,0,24,18,21,17,21,1,18,28,23,9,100,21,0,5,73,1,22,1,3,73,1,71,0,22,7,36,0,58,6,68,1,24,7,49,0,30,21,86,0,8,6,75,0,21,4,23,0,0,4,14,13,46,23,0,1,3,10,20,43,24,2,24,29,8,13,24,0,3,10,25,38,24,0,16,25,14,21,59,4,32,5,59,8,13,20,59,9,17,15,24,33,43,57,0,12,31,88,2,6,0,0,1,0,0,3,55,0,2,1,2,3,2,4,2,2,0,0,7,0,5,1,14,25,0,44,31,0,25,1,10,21,13,14,9,7,0,26,1,62,10,1,26,0,20,27,21,5,1,5.76595744680851,7.633486769427156,2.2857142857142856,1.2535663410560174,13.246376811594205,5.312044574531292,2.5714285714285716,1.4603099588729225
AM,ARM,Armenia,Erevan,2021-02-13,2021-02-08,100,1,33215.8737771117,0,0,18,96,4127227.1041044807,70,2,4,94,2,7,91,2,4,94,2,18,80,2,11,87,2,14,84,1,6,93,2,4,94,2,3,95,3,1,96,1,13,86,2,17,81,2,2,96,2,11,87,96,0,3,1,93,0,4,3,96,0,0,4,82,0,6,12,89,0,5,6,86,1,4,9,94,0,3,3,96,0,3,1,97,0,2,1,99,0,1,0,87,1,6,6,83,1,9,7,98,0,1,1,89,0,4,7,4,0,11,85,90,0,2,8,6,2,39,53,61,0,3,36,97,1,2,0,97,2,1,98,1,1,11,2,9,78,6,0,1,93,0,99,0,0,1,0,100,0,0,0,8,0,13,12,27,40,15,8,15,29,33,100,15,9,22,16,38,15,11,14,17,43,15,11,3,12,59,15,7,29,21,28,61,17,22,61,31,8,61,29,10,61,35,4,61,28,11,61,35,4,61,38,1,61,39,0,61,37,2,0,73,8,19,73,18,9,73,23,4,73,24,3,73,12,15,73,19,8,73,25,2,73,27,0,73,26,1,0,89,7,4,89,8,3,89,10,1,89,11,0,89,5,6,89,7,4,89,9,2,89,11,89,9,2,0,100,100,100,100,100,100,100,100,100,0,86,0,10,4,86,0,13,1,86,0,12,2,86,0,12,2,86,0,10,4,86,0,6,8,86,0,14,0,14,1,40,26,11,8,15,2,80,3,15,2,81,2,15,2,81,2,15,2,76,7,15,2,74,9,15,2,82,1,15,2,81,2,15,2,74,9,15,2,78,5,15,2,28,55,70,0,2,28,28,0,29,43,0,0,0,91,1,1,7,91,1,3,5,91,2,6,1,91,2,1,6,91,2,0,7,91,2,2,5,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,17,8,32,43,17,2,69,12,17,9,36,38,17,4,56,23,17,13,16,54,17,7,30,46,19,0,56,25,44,31,14,4,7,20,3,1,6,34,36,20,1,79,0,20,0,20,60,20,0,38,24,10,4,1,3,20,0,20,16,23,21,21,1,14,30,21,13,100,21,0,5,73,1,22,0,3,74,1,69,0,24,7,32,0,64,4,64,1,28,7,44,0,34,22,84,0,10,6,70,0,26,4,22,0,1,4,15,15,43,22,0,3,3,10,23,39,22,2,22,34,7,13,22,0,6,11,29,32,22,0,19,23,17,19,58,3,32,7,58,7,14,21,58,8,19,15,22,36,42,58,0,15,27,85,2,7,0,0,1,0,0,5,49,0,2,3,4,3,0,4,1,2,0,1,9,0,5,0,17,25,0,44,31,0,25,1,11,20,14,13,8,8,0,28,1,60,10,1,28,0,21,26,20,3,2,6.547619047619048,8.782472514109665,1.875,0.6408699444616557,13.214285714285715,5.321253140910328,2.573529411764706,1.4894271809928292
AM,ARM,Armenia,Erevan,2021-02-14,2021-02-08,100,1,33215.8737771117,0,0,22,96,4429881.387192079,71,4,4,92,4,8,88,3,3,94,4,16,80,3,12,85,4,14,82,2,7,91,3,5,92,3,3,94,4,3,93,2,12,86,4,14,82,4,2,94,4,10,86,96,0,3,1,92,0,4,4,97,0,0,3,84,0,8,8,88,0,6,6,86,1,5,8,93,0,4,3,95,0,4,1,97,0,2,1,97,0,2,1,88,1,6,5,86,1,8,5,98,0,1,1,90,0,5,5,4,0,13,83,88,0,5,7,6,2,36,56,64,0,3,33,97,1,2,0,97,2,1,98,1,1,11,1,10,78,6,0,1,93,0,99,0,0,1,0,100,0,0,0,7,1,12,15,26,39,16,7,12,32,33,100,16,8,21,16,39,16,10,14,18,42,16,10,2,15,57,16,7,30,22,25,61,19,20,61,31,8,61,28,11,61,35,4,61,28,11,61,35,4,61,38,1,61,38,1,61,37,2,0,74,8,18,74,18,8,74,23,3,74,23,3,74,11,15,74,19,7,74,25,1,74,26,0,74,26,0,0,86,7,7,86,9,5,86,12,2,86,14,0,86,8,6,86,9,5,86,11,3,86,14,86,12,2,0,100,100,100,100,100,100,100,100,100,0,85,0,12,3,85,0,11,4,85,0,11,4,85,0,12,3,85,0,12,3,85,0,7,8,85,0,15,0,15,1,34,31,11,8,16,2,80,2,16,2,80,2,16,2,81,1,16,2,77,5,16,2,72,10,16,2,80,2,16,2,80,2,16,2,75,7,16,2,76,6,16,2,26,56,67,0,2,31,27,0,32,41,0,0,0,90,1,1,8,90,1,3,6,90,2,5,3,90,2,2,6,90,2,1,7,90,2,3,5,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,18,7,33,42,18,2,67,13,18,8,35,39,18,3,54,25,18,12,16,54,18,7,28,47,19,0,54,27,46,30,13,5,6,19,2,1,6,35,37,19,1,80,0,19,0,20,61,19,0,39,26,7,5,1,3,19,0,20,17,24,20,20,1,12,32,21,14,100,20,0,5,74,1,21,0,5,74,0,68,0,25,7,34,0,61,5,65,1,27,7,46,0,36,18,84,0,11,5,72,0,24,4,21,0,1,4,18,16,40,21,0,3,3,11,24,38,21,1,22,36,8,12,21,0,5,14,29,31,21,0,18,26,18,17,56,2,33,9,56,9,12,23,56,10,18,16,21,33,46,54,0,17,29,83,2,7,0,0,1,0,0,7,50,0,2,5,5,2,0,2,1,1,0,1,9,1,4,0,17,24,0,42,34,0,24,0,14,22,14,14,5,7,0,27,1,59,11,2,27,0,20,27,21,3,2,6.820512820512819,8.747546407487478,2.2857142857142856,1.3801311186847085,12.971428571428573,5.266716460702314,2.63768115942029,1.424274990929375
AM,ARM,Armenia,Erevan,2021-02-15,2021-02-10,100,1,33215.8737771117,0,0,30,96,4557561.336123873,70,5,3,92,4,10,86,3,4,93,5,16,79,3,11,86,4,15,81,2,9,89,3,8,89,3,2,95,5,3,92,3,9,88,5,17,78,5,1,94,4,13,83,97,0,2,1,90,1,4,5,96,1,0,3,84,1,9,6,89,1,5,5,85,2,5,8,91,1,5,3,92,1,6,1,98,0,1,1,97,0,2,1,91,1,3,5,83,2,9,6,99,0,1,0,87,2,6,5,4,0,18,78,84,0,6,10,7,3,39,51,61,0,3,36,97,1,2,0,97,2,1,98,1,1,13,1,10,76,7,0,2,91,0,98,0,0,2,0,100,0,0,0,10,1,15,16,24,34,17,7,14,29,33,100,17,7,24,18,34,17,10,14,21,38,17,10,3,15,55,17,5,33,20,25,66,16,18,66,26,8,66,26,8,66,29,5,66,25,9,66,32,2,66,34,0,66,33,1,66,30,4,0,76,6,18,76,17,7,76,22,2,76,23,1,76,10,14,76,16,8,76,23,1,76,24,0,76,24,0,0,85,7,8,85,9,6,85,13,2,85,15,0,85,9,6,85,10,5,85,12,3,85,15,85,14,1,0,100,100,100,100,100,100,100,100,100,0,88,0,11,1,88,0,9,3,88,0,9,3,88,0,11,1,88,0,9,3,88,0,7,5,88,0,12,0,15,1,32,25,16,11,16,4,79,1,16,4,76,4,16,4,79,1,16,4,75,5,16,4,68,12,16,4,79,1,16,4,80,0,16,4,72,8,16,4,75,5,16,4,25,55,71,0,1,28,30,0,33,37,0,0,0,90,0,3,7,90,2,1,7,90,2,3,5,90,2,2,6,90,2,1,7,90,1,4,5,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,19,7,34,40,19,3,65,13,19,7,32,42,19,5,50,26,19,11,17,53,19,9,22,50,20,0,49,31,51,23,11,7,8,21,1,0,4,31,43,21,0,79,0,22,0,17,61,22,0,39,24,6,6,1,2,22,0,22,13,25,18,22,0,9,35,20,14,100,23,0,5,70,2,24,0,6,69,1,67,0,26,7,36,0,58,6,68,0,27,5,50,1,31,18,83,0,12,5,78,0,19,3,24,0,1,2,20,16,37,24,0,2,1,12,25,36,24,0,24,37,9,6,24,0,6,13,26,31,24,0,16,25,20,15,59,1,32,8,59,10,11,20,59,10,19,12,24,35,41,59,0,17,24,83,1,5,1,0,1,0,0,9,48,0,2,5,5,3,0,2,1,1,1,1,10,2,2,0,17,27,0,43,29,1,27,0,11,21,15,16,4,6,0,30,1,56,11,2,30,0,18,26,18,4,4,6.5555555555555545,8.181667466945997,2.2,1.2292725943057183,13.143939393939394,5.143902403305484,2.757575757575758,1.4577179853942
AM,ARM,Armenia,Erevan,2021-02-16,2021-02-12,100,1,33215.8737771117,0,0,38,96,4310931.075072771,69,5,3,92,4,13,83,3,3,94,5,22,73,3,11,86,4,17,79,2,9,89,3,6,91,3,4,93,5,3,92,3,8,89,5,15,80,5,2,93,4,20,76,97,0,2,1,87,2,6,5,97,1,0,2,78,2,10,10,89,1,6,4,83,3,5,9,91,1,6,2,94,1,5,0,96,0,3,1,97,0,2,1,92,1,3,4,85,2,7,6,98,0,1,1,80,3,9,8,4,0,21,75,81,0,8,11,7,2,37,54,63,0,4,33,96,1,3,0,96,3,1,97,1,2,13,1,8,78,7,0,2,91,0,98,0,0,2,0,100,0,0,0,10,1,11,18,26,34,16,7,25,22,30,100,16,10,23,18,33,16,12,12,22,38,16,11,3,13,57,16,8,30,20,26,66,18,16,66,27,7,66,23,11,66,29,5,66,28,6,66,33,1,66,34,0,66,33,1,66,31,3,0,74,8,18,74,19,7,74,23,3,74,24,2,74,13,13,74,17,9,74,25,1,74,26,0,74,25,1,0,82,8,10,82,11,7,82,16,2,82,18,0,82,8,10,82,10,8,82,14,4,82,18,82,18,0,0,100,100,100,100,100,100,100,100,100,0,84,0,13,3,84,0,12,4,84,0,12,4,84,0,14,2,84,0,13,3,84,0,10,6,84,0,15,1,14,2,31,27,18,8,15,3,80,2,15,3,77,5,15,3,82,0,15,3,78,4,15,3,71,11,15,3,81,1,15,3,79,3,15,3,72,10,15,3,75,7,15,3,28,54,68,0,1,31,31,0,26,43,0,0,0,92,0,2,6,92,1,0,7,92,1,1,6,92,1,2,5,92,1,1,6,92,0,2,6,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,19,8,37,36,19,4,64,13,19,9,32,40,19,6,51,24,19,12,18,51,19,10,23,48,21,0,50,29,50,22,11,9,8,22,0,0,5,33,40,22,0,78,0,23,0,16,61,23,0,38,21,5,9,2,2,23,0,20,11,27,19,23,0,7,33,23,14,100,24,0,4,71,1,25,0,5,69,1,64,0,26,10,37,0,56,7,68,0,27,5,49,1,33,17,82,0,14,4,77,0,21,2,25,0,1,3,17,17,37,25,0,2,1,11,28,33,25,0,21,39,10,5,25,0,6,12,27,30,25,0,13,27,18,17,60,2,28,10,60,11,9,20,60,10,19,11,26,39,35,65,0,13,22,87,1,2,1,0,0,0,0,9,48,0,0,5,5,4,0,0,1,1,1,1,12,2,0,1,19,28,0,39,32,1,28,0,11,21,16,13,4,7,0,31,1,52,14,2,31,0,14,24,21,6,4,7.073170731707318,8.026176686014454,2.3076923076923075,1.1094003924504583,12.738805970149256,5.247913155920649,2.671641791044776,1.6365897627568065
AM,ARM,Armenia,Erevan,2021-02-17,2021-02-12,100,1,56652.0842239011,1,56652.0842239011,43,96,4740445.682881694,73,4,2,94,3,12,85,2,3,95,4,21,75,2,9,89,3,15,82,2,7,91,1,7,92,2,6,92,3,3,94,3,6,91,4,15,81,4,3,93,4,21,75,98,0,1,1,88,2,4,6,97,1,0,2,79,2,9,10,91,1,4,4,85,2,5,8,93,1,5,1,93,1,6,0,94,0,3,3,97,0,2,1,94,0,3,3,85,1,7,7,97,0,1,2,79,3,9,9,4,0,23,73,80,0,10,10,7,2,41,50,59,0,3,38,97,0,3,0,97,2,1,98,0,2,12,0,11,77,7,0,2,90,1,98,0,0,2,0,100,0,0,0,10,1,14,22,23,30,16,7,29,21,27,100,16,6,25,23,30,16,11,16,23,34,16,10,3,14,57,16,5,35,23,21,70,15,15,70,25,5,70,21,9,70,26,4,70,22,8,70,29,1,70,30,0,70,29,1,70,28,2,0,78,8,14,78,18,4,78,19,3,78,18,4,78,12,10,78,16,6,78,21,1,78,22,0,78,21,1,0,79,8,13,79,14,7,79,20,1,79,21,0,79,10,11,79,11,10,79,16,5,79,21,79,21,0,0,100,100,100,100,100,100,100,100,100,0,87,0,11,2,87,0,9,4,87,0,9,4,87,0,11,2,87,0,10,3,87,0,9,4,87,0,12,1,14,2,28,30,17,9,14,4,81,1,14,4,77,5,14,4,82,0,14,4,77,5,14,4,71,11,14,4,80,2,14,4,79,3,14,4,72,10,14,4,73,9,14,4,29,53,65,0,1,34,27,0,27,46,0,0,0,89,0,3,8,89,2,0,9,89,2,3,6,89,2,3,6,89,2,1,8,89,1,3,7,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,16,9,39,36,16,4,70,10,16,9,43,32,16,5,60,19,16,12,21,51,16,10,32,42,17,0,57,26,43,25,12,11,9,18,0,0,7,34,41,18,0,81,1,19,0,19,62,19,0,35,23,6,11,3,3,19,0,18,16,24,23,19,0,8,29,29,15,100,20,0,3,76,1,20,0,6,73,1,61,0,29,10,30,0,60,10,57,0,33,10,40,1,37,22,79,0,14,7,68,0,28,4,20,0,1,3,21,19,36,20,0,2,1,16,27,34,20,0,22,36,14,8,20,0,6,11,29,34,20,0,16,26,20,18,58,5,30,7,58,13,11,18,58,10,21,11,22,43,35,65,0,14,21,86,0,5,1,0,0,0,0,8,43,0,0,4,4,5,0,3,3,0,1,1,11,2,2,1,20,24,0,40,35,1,24,0,14,22,14,17,5,3,1,27,1,56,14,2,27,0,12,26,22,8,5,7.225,7.836428739203553,2.4285714285714284,1.3424596091494903,12.605633802816902,5.033399513647203,2.6901408450704225,1.6526303648234284
