ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4..77,V5d_4.0,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8..77,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
HU,HUN,Hungary,Budapest,2021-02-06,2021-02-06,245,1,4764.59530187765,1,4764.59530187765,20,237,955550.8212543633,210,0,3,242,0,30,215,0,6,239,0,57,188,0,34,211,0,25,220,0,12,233,0,7,238,0,4,241,0,1,244,0,12,233,0,34,211,0,7,238,0,22,223,242,1,2,0,215,1,4,25,239,1,0,5,188,2,4,51,211,0,4,30,220,1,4,20,233,1,2,9,238,1,3,3,241,1,2,1,244,0,0,1,233,1,2,9,211,1,2,31,238,1,3,3,223,2,11,9,6,2,11,226,234,0,3,8,7,0,104,134,141,1,23,80,222,0,2,21,0,222,0,7,16,0,238,1,6,0,31,2,24,188,7,1,15,221,1,230,1,4,10,0,240,0,1,4,0,23,1,136,40,24,21,25,16,52,120,32,245,25,12,112,73,23,25,13,36,90,81,25,17,5,66,132,25,9,136,64,11,224,0,8,13,224,0,14,7,224,0,12,9,224,0,17,4,224,0,17,4,224,0,17,4,224,0,21,0,224,0,20,1,224,0,18,3,0,221,0,12,12,221,0,16,8,221,0,21,3,221,0,21,3,221,0,6,18,221,0,17,7,221,0,23,1,221,0,24,0,221,0,20,4,0,205,0,22,18,205,0,30,10,205,0,38,2,205,0,39,1,205,0,24,16,205,0,26,14,205,0,40,0,205,0,40,0,205,0,32,8,0,245,0,0,0,245,0,0,0,245,0,0,0,245,0,0,245,0,0,0,245,0,0,0,245,0,0,0,245,0,0,0,245,0,0,0,0,231,0,13,1,231,0,10,4,231,0,7,7,231,0,10,4,231,0,8,6,231,0,11,3,231,0,12,2,10,3,39,42,90,61,12,5,211,17,12,5,216,12,12,5,217,11,12,5,206,22,12,5,145,83,12,5,225,3,12,5,219,9,12,5,213,15,12,5,170,58,12,5,130,98,116,1,4,124,34,1,61,149,0,0,0,221,10,1,13,221,10,5,9,221,8,8,8,221,7,5,12,221,12,1,11,221,8,5,11,245,0,0,0,245,0,0,245,0,0,0,245,0,0,0,245,0,0,0,245,0,0,0,245,0,0,0,245,0,0,0,245,0,0,0,245,0,0,0,245,0,0,0,245,0,0,0,13,8,85,139,13,0,186,46,13,9,45,178,13,4,138,90,13,11,7,214,13,5,81,146,13,0,139,93,106,0,94,21,14,10,14,1,0,8,89,133,14,0,230,1,15,3,47,180,15,0,192,29,3,2,1,3,15,0,63,50,55,62,17,0,26,100,68,34,245,18,0,46,181,0,18,0,42,180,5,160,1,74,10,59,3,182,1,200,3,41,1,107,2,72,64,238,1,2,4,164,0,81,0,18,1,0,4,39,56,127,18,0,1,9,30,64,123,18,4,81,103,23,16,18,0,9,19,38,161,18,1,18,57,53,98,170,1,53,21,170,7,21,47,170,7,35,33,19,0,146,80,165,0,21,59,225,0,1,0,2,5,1,0,11,80,0,2,11,6,16,3,11,13,5,0,7,23,12,6,4,46,33,2,83,126,0,1,33,0,13,38,38,45,37,36,5,34,6,198,4,3,34,5,70,82,40,11,3,2.865168539325843,2.2673122415796994,2,1,15.16504854368932,3.308811848880282,2.0878048780487806,0.9352034281036786
HU,HUN,Hungary,Pest,2021-02-06,2021-02-06,162,0,0,0,0,18,155,724055.7826577129,128,0,0,162,0,20,142,0,5,157,0,43,119,0,31,131,1,20,141,0,18,144,0,3,159,0,5,157,0,2,160,0,11,151,0,30,132,0,3,159,0,15,147,162,0,0,0,142,0,3,17,157,0,1,4,119,1,7,35,131,0,4,27,142,0,4,16,144,0,3,15,159,0,1,2,157,0,3,2,160,0,2,0,151,0,6,5,132,0,5,25,159,0,3,0,147,1,4,10,6,1,11,144,151,0,9,2,6,5,53,98,109,0,18,35,144,0,3,15,0,144,0,3,15,0,159,0,3,0,29,2,21,110,7,0,8,147,0,154,0,5,3,0,157,0,1,4,0,16,1,86,35,11,13,22,16,34,70,20,162,22,12,61,52,15,22,15,26,52,47,22,17,9,40,74,22,6,85,39,10,149,0,8,5,149,0,10,3,149,0,8,5,149,0,13,0,149,0,10,3,149,0,12,1,149,0,13,0,149,0,13,0,149,0,8,5,0,151,0,5,6,151,0,9,2,151,0,7,4,151,0,9,2,151,0,8,3,151,0,7,4,151,0,11,0,151,0,11,0,151,0,9,2,0,128,0,12,22,128,0,23,11,128,0,32,2,128,0,34,0,128,0,17,17,128,0,27,7,128,0,33,1,128,0,34,0,128,0,29,5,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,0,151,0,11,0,151,0,6,5,151,0,8,3,151,0,7,4,151,0,10,1,151,0,10,1,151,0,8,3,14,2,28,28,58,32,15,3,131,13,15,3,134,10,15,3,141,3,15,3,119,25,15,3,79,65,15,3,140,4,15,3,139,5,15,3,128,16,15,3,97,47,15,3,103,41,80,1,5,76,33,1,36,92,0,0,0,141,8,2,11,141,6,6,9,141,4,8,9,141,7,4,10,141,7,3,11,141,8,2,11,162,0,0,0,162,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,15,3,65,79,15,1,102,44,15,8,20,119,15,4,72,71,15,4,5,138,15,3,32,112,18,0,85,59,77,1,51,20,4,9,19,1,0,6,56,80,19,0,142,1,19,1,36,106,19,0,114,16,2,3,1,7,19,0,48,25,37,33,19,2,17,55,44,25,162,19,0,39,104,0,19,1,30,110,2,100,1,46,15,63,1,98,0,143,0,19,0,92,1,37,32,158,0,3,1,131,2,29,0,19,0,0,6,29,34,74,19,0,0,5,23,35,80,19,1,52,58,19,13,19,0,7,19,33,84,19,0,11,33,42,57,118,4,32,8,118,6,15,23,118,7,20,17,20,2,79,61,101,1,23,37,139,0,2,0,2,2,3,0,14,60,0,2,7,10,15,1,5,10,8,0,5,5,4,1,5,24,31,3,47,80,0,1,31,2,5,10,17,29,30,28,10,33,4,34,72,19,33,3,20,56,31,15,4,2.9945945945945946,2.6373446531874456,1.875,0.6408699444616557,13.73828125,3.380679731627154,2.3225806451612905,1.063422814723465
HU,HUN,Hungary,Baranya,2021-02-07,2021-02-06,100,0,0,0,0,11,98,362402.92805070826,79,0,0,100,0,5,95,0,3,97,0,21,79,0,14,86,0,9,91,0,1,99,0,1,99,0,0,100,0,0,100,0,1,99,0,14,86,0,0,100,0,12,88,100,0,0,0,95,0,1,4,97,0,1,2,79,0,1,20,86,0,3,11,91,0,1,8,99,0,1,0,99,0,0,1,100,0,0,0,100,0,0,0,99,0,0,1,86,0,1,13,100,0,0,0,88,1,5,6,2,0,6,92,94,0,3,3,2,1,31,66,69,2,4,25,96,0,0,4,0,96,0,0,4,0,100,0,0,0,9,0,9,82,2,1,5,91,1,95,0,3,2,0,97,0,0,3,0,7,0,55,17,7,14,10,9,29,38,14,100,10,8,36,33,13,10,8,12,31,39,10,12,5,22,51,10,7,53,25,5,86,0,7,7,86,0,11,3,86,0,9,5,86,0,12,2,86,0,9,5,86,0,11,3,86,0,14,0,86,0,14,0,86,0,12,2,0,93,0,3,4,93,0,4,3,93,0,6,1,93,0,6,1,93,0,4,3,93,0,5,2,93,0,7,0,93,0,7,0,93,0,5,2,0,84,0,10,6,84,0,12,4,84,0,15,1,84,0,16,0,84,0,8,8,84,0,11,5,84,0,16,0,84,0,16,0,84,0,14,2,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,93,0,7,0,93,0,3,4,93,0,3,4,93,0,3,4,93,0,3,4,93,0,3,4,93,0,6,1,6,1,18,16,40,19,6,3,80,11,6,3,87,4,6,3,87,4,6,3,81,10,6,3,54,37,6,3,88,3,6,3,84,7,6,3,72,19,6,3,63,28,6,3,65,26,50,0,1,49,20,0,24,56,0,0,0,91,4,1,4,91,4,1,4,91,1,6,2,91,4,0,5,91,4,1,4,91,3,3,3,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,4,29,60,7,3,58,32,7,7,15,71,7,3,62,28,7,5,1,87,7,4,14,75,7,0,56,37,44,1,39,14,2,0,7,0,0,5,26,62,7,0,92,1,8,2,19,71,8,1,69,11,4,3,1,3,8,2,37,13,17,23,9,2,12,30,33,14,100,9,1,26,64,0,10,0,19,71,0,71,1,22,6,42,0,57,1,85,0,15,0,38,2,29,31,99,0,1,0,86,0,14,0,11,1,2,0,7,21,58,11,0,1,1,11,17,59,12,1,34,40,7,6,12,0,6,11,12,59,12,0,10,22,27,29,69,2,17,12,69,5,13,13,69,2,19,10,13,0,36,51,49,0,18,33,82,1,1,0,2,4,0,0,10,47,0,6,0,4,5,5,2,6,3,0,5,3,2,0,0,12,20,3,30,47,0,0,20,2,4,7,8,11,14,24,10,20,3,36,23,18,20,1,12,29,29,6,3,2.5216216216216214,1.8572882165995452,1.8333333333333333,1.6020819787597222,14.923076923076922,3.2424506956138153,1.9743589743589745,0.8969552968397055
HU,HUN,Hungary,Borsod-Aba<c3><ba>j-Zempl<c3><a9>n,2021-02-07,2021-02-06,100,2,13435.33563946082,1,5575.064682286999,14,92,623784.6548588695,58,2,2,96,2,11,87,1,8,91,2,28,70,2,22,76,3,16,81,3,9,88,2,4,94,3,3,94,2,0,98,2,6,92,1,12,87,2,7,91,2,11,87,98,0,1,1,89,1,4,6,92,2,2,4,72,3,8,17,78,2,7,13,84,1,6,9,91,0,4,5,96,2,1,1,97,1,2,0,100,0,0,0,94,0,1,5,88,2,3,7,93,0,5,2,89,1,4,6,8,0,7,85,93,0,1,6,8,0,28,64,72,0,4,24,96,0,1,3,0,96,0,0,4,0,100,0,0,0,13,1,8,78,9,0,7,84,0,93,0,2,5,0,98,0,0,2,0,16,0,48,18,8,10,18,13,19,40,10,100,18,10,28,35,9,18,12,8,31,31,18,14,3,19,46,18,6,41,28,7,90,0,7,3,90,0,8,2,90,0,4,6,90,0,9,1,90,0,10,0,90,0,10,0,90,0,10,0,90,0,10,0,90,0,8,2,0,92,0,6,2,92,0,6,2,92,0,7,1,92,0,8,0,92,0,4,4,92,0,7,1,92,0,8,0,92,0,8,0,92,0,6,2,0,82,1,7,10,82,1,10,7,82,1,15,2,82,1,15,2,82,1,5,12,82,1,9,8,82,1,16,1,82,1,17,0,82,1,14,3,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,91,0,7,2,91,0,6,3,91,0,4,5,91,0,6,3,91,0,4,5,91,0,6,3,91,0,7,2,11,1,18,16,28,26,12,3,74,11,12,3,81,4,12,3,80,5,12,3,71,14,12,3,48,37,12,3,84,1,12,3,84,1,12,3,73,12,12,3,59,26,12,3,62,23,59,0,2,39,42,0,12,46,0,0,0,92,4,1,3,92,4,2,2,92,2,4,2,92,5,0,3,92,5,0,3,92,5,1,2,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,4,30,54,12,2,57,29,12,4,17,67,12,3,54,31,12,3,7,78,12,5,18,65,14,0,50,36,50,0,34,5,7,4,15,0,0,4,24,57,15,0,84,1,16,0,18,66,16,0,73,5,2,0,0,4,16,1,36,12,12,23,17,4,10,34,20,15,100,17,0,20,63,0,17,0,12,70,1,71,0,25,4,45,0,55,0,84,1,15,0,48,0,27,25,94,0,4,2,83,0,17,0,21,0,0,1,14,22,42,21,0,0,3,10,17,49,22,1,32,31,8,6,22,0,5,10,15,48,22,0,7,21,16,34,73,2,21,4,73,4,10,13,73,3,14,10,23,1,37,39,61,1,11,27,90,0,0,1,1,2,0,0,6,54,0,3,2,4,8,0,1,5,6,0,0,1,2,1,1,12,40,2,17,41,0,0,40,0,4,4,2,8,15,23,4,42,1,18,20,19,42,1,3,23,27,4,0,2.5921052631578947,1.8666897394089874,1.8571428571428572,1.0690449676496976,15.491525423728813,2.7315076129968467,2.1607142857142856,1.0229509134990649
HU,HUN,Hungary,Budapest,2021-02-07,2021-02-07,266,1,2396.1315373819198,1,2396.1315373819198,34,262,970755.440619536,205,2,1,263,3,25,238,3,5,258,2,58,206,4,47,215,4,24,238,2,13,251,3,5,258,3,8,255,3,1,262,4,7,255,3,33,230,4,4,258,3,32,231,265,1,0,0,241,2,4,19,261,0,3,2,208,5,8,45,219,2,6,39,242,2,5,17,253,0,3,10,261,0,2,3,258,1,4,3,265,0,1,0,259,0,2,5,233,3,2,28,262,0,1,3,234,2,8,22,3,1,18,244,249,0,6,11,4,1,98,163,168,3,18,77,248,0,1,17,0,248,0,5,13,0,261,2,3,0,27,1,40,198,6,2,18,240,0,248,0,6,12,0,260,0,0,6,0,25,0,138,54,21,28,34,14,57,130,31,266,34,14,99,95,24,34,14,33,93,92,34,18,6,67,141,34,4,146,68,14,238,0,15,13,238,0,19,9,238,0,15,13,238,0,23,5,238,0,22,6,238,0,27,1,238,0,27,1,238,0,28,0,238,0,22,6,0,245,0,7,14,245,0,14,7,245,0,19,2,245,0,21,0,245,0,11,10,245,0,17,4,245,0,19,2,245,0,20,1,245,0,17,4,0,213,0,26,27,213,0,42,11,213,0,45,8,213,0,48,5,213,0,28,25,213,0,34,19,213,0,51,2,213,0,53,0,213,0,46,7,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,0,243,0,19,4,243,0,19,4,243,0,10,13,243,0,17,6,243,0,12,11,243,0,14,9,243,0,22,1,17,2,43,64,86,54,19,4,223,20,19,4,235,8,19,4,238,5,19,4,214,29,19,4,176,67,19,4,240,3,19,4,235,8,19,4,219,24,19,4,180,63,19,4,124,119,145,0,4,117,61,0,51,154,0,0,0,226,10,6,24,226,11,8,21,226,9,14,17,226,9,12,19,226,13,1,26,226,12,6,22,266,0,0,0,266,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,266,0,0,0,19,8,73,166,19,6,152,89,19,14,45,188,19,8,139,100,19,11,15,221,19,8,64,175,23,0,133,110,133,0,88,31,4,10,25,1,2,14,84,140,25,1,240,0,28,1,42,195,28,0,198,30,0,4,0,6,28,0,65,47,56,70,30,2,29,103,76,26,266,30,1,65,170,0,32,0,56,176,2,194,1,65,6,115,1,149,1,222,0,43,1,128,1,64,73,251,0,9,6,203,1,61,1,34,1,3,8,37,62,121,34,0,3,8,36,56,129,38,0,79,118,17,14,38,0,12,21,65,130,38,2,31,55,53,87,182,6,52,26,182,12,25,47,182,7,42,35,40,1,146,79,187,1,30,48,237,0,6,0,2,4,1,1,15,92,0,0,12,8,19,1,16,15,11,0,11,14,10,6,6,45,58,6,86,115,0,1,58,0,9,37,41,45,29,40,7,61,3,196,4,2,61,1,59,83,45,11,6,3.336206896551724,3.278239096559751,2,1.1547005383792515,15.3325,3.3205154516010924,2.1343283582089554,0.9522949499192942
HU,HUN,Hungary,Csongr<c3><a1>d,2021-02-07,2021-02-06,100,0,0,0,0,9,92,368786.4923347292,74,0,1,99,0,10,90,0,5,95,0,18,82,0,22,78,0,18,82,0,6,94,0,3,97,0,3,97,0,2,98,0,5,95,0,14,86,0,4,96,1,12,87,99,0,0,1,90,1,2,7,95,0,2,3,82,0,3,15,78,0,4,18,82,1,6,11,94,0,1,5,97,0,2,1,97,0,0,3,98,0,2,0,95,0,2,3,86,0,4,10,96,0,2,2,88,0,5,7,7,1,4,88,96,0,1,3,8,0,26,66,74,1,5,20,95,0,0,5,0,95,0,3,2,0,97,0,3,0,14,1,10,75,8,1,4,87,0,96,0,0,4,0,100,0,0,0,0,12,1,53,15,10,9,16,10,25,38,11,100,16,9,32,30,13,16,13,13,26,32,16,15,6,17,46,16,7,49,21,7,91,0,4,5,91,0,5,4,91,0,6,3,91,0,9,0,91,0,7,2,91,0,7,2,91,0,9,0,91,0,9,0,91,0,7,2,0,90,0,2,8,90,0,7,3,90,0,8,2,90,0,10,0,90,0,4,6,90,0,7,3,90,0,9,1,90,0,10,0,90,0,8,2,0,85,0,13,2,85,0,13,2,85,0,14,1,85,0,12,3,85,0,11,4,85,0,8,7,85,0,15,0,85,0,15,0,85,0,13,2,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,94,0,6,0,94,0,4,2,94,0,5,1,94,0,5,1,94,0,2,4,94,0,4,2,94,0,5,1,12,0,11,16,34,27,12,0,80,8,12,0,87,1,12,0,88,0,12,0,77,11,12,0,60,28,12,0,82,6,12,0,84,4,12,0,78,10,12,0,63,25,12,0,52,36,54,0,1,45,26,0,20,54,0,0,0,90,4,1,5,90,4,1,5,90,3,3,4,90,3,1,6,90,4,0,6,90,3,1,6,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,4,27,56,13,3,55,29,13,6,21,60,13,2,60,25,13,5,1,81,13,4,15,68,14,0,56,30,44,0,33,15,3,5,16,1,1,3,22,57,16,1,83,0,17,0,16,67,17,0,65,10,2,2,0,4,17,0,22,15,18,28,17,1,8,34,25,15,100,17,0,21,62,0,19,0,17,64,0,74,0,17,9,46,0,54,0,80,1,18,1,41,0,27,32,99,0,1,0,85,0,15,0,19,0,1,2,13,18,47,19,0,1,4,7,11,58,19,1,28,35,10,7,19,0,4,7,19,51,19,0,9,23,23,26,68,1,24,7,68,3,13,16,68,4,14,14,19,1,46,34,66,0,13,21,88,0,2,1,2,3,1,0,3,42,0,3,4,3,5,0,1,6,4,0,4,4,0,1,3,20,24,0,28,48,0,0,24,0,3,13,9,22,11,15,3,26,1,32,22,19,26,2,11,31,19,7,4,2.9375,2.9268594790758935,2.6666666666666665,1.1547005383792515,14.173611111111112,3.516720345361632,1.9714285714285715,0.9320606525550834
