ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4..77,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8..77,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
NG,NGA,Nigeria,Lagos,2021-02-06,2021-02-06,113,2,30623.128994311694,1,6936.46889504759,15,107,4762837.878281543,64,2,8,103,3,17,93,3,4,106,4,23,86,3,15,95,4,19,90,4,7,102,3,6,104,3,4,106,4,6,103,3,12,98,3,26,84,4,2,107,3,17,93,105,1,4,3,96,1,3,13,109,1,2,1,90,0,10,13,98,0,6,9,94,0,11,8,106,0,4,3,107,0,1,5,109,0,2,2,107,0,5,1,101,1,5,6,87,1,8,17,111,0,2,0,96,2,7,8,6,0,11,96,102,0,4,7,6,3,16,88,97,0,5,11,108,0,1,4,0,108,0,2,2,1,111,0,0,2,0,15,3,15,80,9,1,1,100,2,112,0,0,0,1,112,0,0,0,1,10,1,46,26,16,14,15,7,40,19,32,113,15,7,54,16,21,15,7,33,17,41,15,9,5,11,73,15,5,62,10,21,99,0,7,7,99,0,11,3,99,0,11,3,99,0,11,3,99,0,8,6,99,0,10,4,99,0,14,0,99,0,14,0,99,0,13,1,0,97,1,7,8,97,1,12,3,97,1,14,1,97,1,15,0,97,1,2,13,97,1,10,5,97,1,14,1,97,1,15,0,97,1,14,1,0,88,0,10,15,88,0,23,2,88,0,23,2,88,0,25,0,88,0,7,18,88,0,19,6,88,0,21,4,88,0,25,0,88,0,25,0,0,112,0,1,0,112,0,0,1,112,0,0,1,112,0,1,0,112,0,0,1,112,0,1,0,112,0,1,0,112,0,1,0,112,0,1,0,0,107,0,6,0,107,0,2,4,107,0,4,2,107,0,3,3,107,0,3,3,107,0,5,1,107,0,5,1,16,1,44,21,15,16,17,2,92,2,17,2,94,0,17,2,94,0,17,2,93,1,17,2,77,17,17,2,94,0,17,2,92,2,17,2,92,2,17,2,89,5,17,2,23,71,87,0,2,24,49,0,1,63,0,0,0,99,6,4,4,99,7,2,5,99,5,8,1,99,5,3,6,99,6,4,4,99,5,5,4,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,17,5,56,35,17,7,61,28,17,10,34,52,17,7,48,41,17,10,21,65,17,7,39,50,22,0,42,49,71,0,27,11,1,3,25,3,2,13,31,39,25,4,83,1,30,2,13,68,30,0,45,23,7,4,1,3,30,0,25,20,24,14,32,2,23,38,14,4,113,33,1,2,72,5,36,1,2,68,6,59,3,48,3,54,3,50,6,82,3,26,2,67,2,25,19,95,2,13,3,76,2,30,5,37,1,3,2,6,10,54,37,0,1,3,9,7,56,40,1,16,17,12,27,40,0,16,11,20,26,40,1,25,20,16,11,69,4,29,11,69,15,7,22,69,12,12,20,41,1,47,24,89,0,17,7,96,2,3,0,2,3,0,0,7,49,0,0,8,2,5,1,2,5,2,0,2,12,5,1,5,14,45,0,42,26,0,0,45,0,4,18,25,14,3,3,1,47,3,49,10,4,47,1,11,22,17,6,9,2.433333333333333,1.8445215875683456,1.5,0.5345224838248488,13.380645161290323,6.267240842162102,2.935483870967742,1.6383815258741639
NG,NGA,Nigeria,Lagos,2021-02-07,2021-02-07,103,3,197523.28313529718,2,185645.2866880251,13,93,5995130.134911517,58,2,11,90,0,11,92,2,0,101,2,16,85,2,9,92,3,22,78,0,6,97,2,6,95,2,6,95,2,2,99,3,5,95,2,27,74,2,6,95,3,24,76,92,1,4,6,92,1,2,8,103,0,0,0,87,2,6,8,94,0,2,7,81,0,11,11,97,0,3,3,97,0,4,2,97,1,2,3,101,0,1,1,98,1,3,1,76,1,8,18,97,1,4,1,79,0,12,12,10,0,11,82,92,0,2,9,12,1,7,83,96,1,2,4,101,0,1,1,0,101,0,2,0,0,101,0,2,0,0,17,3,8,75,15,1,2,82,3,101,0,0,0,2,101,0,0,1,1,17,0,28,26,17,15,23,4,28,18,30,103,23,1,40,17,22,23,4,22,20,34,23,3,8,9,60,23,2,47,13,18,88,0,9,6,88,0,15,0,88,0,9,6,88,0,12,3,88,0,8,7,88,0,13,2,88,0,15,0,88,0,14,1,88,0,15,0,0,86,0,12,5,86,0,14,3,86,0,14,3,86,0,17,0,86,0,10,7,86,0,13,4,86,0,16,1,86,0,16,1,86,0,15,2,0,79,0,11,13,79,0,16,8,79,0,21,3,79,0,22,2,79,0,11,13,79,0,18,6,79,0,19,5,79,0,24,0,79,0,23,1,0,102,0,0,1,102,0,1,0,102,0,1,0,102,0,1,0,102,0,0,1,102,0,0,1,102,0,1,0,102,0,1,0,102,0,1,0,0,91,0,12,0,91,0,8,4,91,0,8,4,91,0,5,7,91,0,10,2,91,0,8,4,91,0,11,1,21,1,45,10,14,12,22,1,73,7,22,1,80,0,22,1,80,0,22,1,76,4,22,1,73,7,22,1,80,0,22,1,75,5,22,1,80,0,22,1,76,4,22,1,23,57,80,0,3,20,43,0,5,55,0,0,0,96,1,4,2,96,2,4,1,96,1,4,2,96,2,1,4,96,1,2,4,96,2,2,3,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,24,5,37,37,24,1,43,35,24,6,32,41,24,6,37,36,24,5,28,46,24,5,30,44,27,0,30,46,73,0,20,2,5,3,29,1,2,16,25,30,29,3,71,0,29,0,11,63,29,0,41,23,7,2,1,0,29,0,20,18,20,16,30,0,33,24,13,3,103,30,0,2,69,2,32,0,1,62,8,66,3,32,2,61,2,34,6,72,2,22,7,67,2,22,12,75,1,21,6,73,1,26,3,32,1,1,2,8,11,48,32,0,2,4,7,8,50,36,0,11,12,18,26,36,0,8,16,12,31,36,0,15,17,16,19,72,3,21,7,72,9,10,12,72,8,13,10,38,1,41,23,80,0,14,9,89,0,7,0,1,1,0,0,5,49,0,3,3,2,5,3,7,1,5,1,3,6,2,1,3,9,43,1,37,22,0,0,43,0,4,19,18,10,6,3,0,43,2,40,17,1,43,2,11,20,16,7,4,2.510204081632653,2.042490809644683,1.2222222222222223,0.4409585518440984,14.10909090909091,5.952505626399964,2.6,1.6055459438389728
NG,NGA,Nigeria,Federal Capital Territory,2021-02-08,2021-02-06,100,6,94307.47046485209,5,87295.32789889032,7,95,4438580.549351159,61,3,9,88,4,14,82,5,1,94,4,21,75,3,24,73,4,13,83,4,7,89,4,4,92,3,6,91,3,10,87,4,4,92,4,13,83,3,4,93,3,16,81,91,0,4,5,86,1,5,8,99,0,0,1,79,0,5,16,76,0,10,14,87,0,6,7,93,0,2,5,96,0,3,1,94,0,2,4,90,0,5,5,96,0,2,2,87,0,6,7,96,0,1,3,84,0,8,8,5,0,6,89,94,0,5,1,6,1,20,73,80,1,9,10,91,0,0,9,0,91,0,4,5,0,96,0,2,2,0,17,2,10,71,7,0,1,91,1,99,0,0,0,1,99,0,0,0,1,9,1,31,24,19,16,12,9,29,20,30,100,12,8,40,16,24,12,9,34,18,27,12,10,6,11,61,12,10,42,18,18,84,0,6,10,84,0,12,4,84,0,11,5,84,0,16,0,84,0,8,8,84,0,12,4,84,0,15,1,84,0,15,1,84,0,14,2,0,81,0,12,7,81,0,15,4,81,0,18,1,81,0,18,1,81,0,6,13,81,0,15,4,81,0,17,2,81,0,19,0,81,0,16,3,0,76,0,7,17,76,0,20,4,76,0,21,3,76,0,24,0,76,0,14,10,76,0,20,4,76,0,20,4,76,0,24,0,76,0,24,0,0,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,0,91,0,9,0,91,0,5,4,91,0,4,5,91,0,3,6,91,0,6,3,91,0,7,2,91,0,5,4,13,0,52,15,15,5,16,1,81,2,16,1,83,0,16,1,83,0,16,1,81,2,16,1,72,11,16,1,83,0,16,1,81,2,16,1,80,3,16,1,79,4,16,1,17,66,88,0,1,11,37,0,5,58,0,0,0,91,1,5,3,91,3,5,1,91,3,2,4,91,2,2,5,91,3,3,3,91,3,0,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,16,7,46,31,16,10,53,21,16,11,39,34,16,11,40,33,16,13,31,40,16,10,26,48,17,2,44,37,56,0,25,13,3,3,18,0,7,14,31,30,18,0,80,2,23,3,12,62,23,0,40,25,8,3,1,0,23,1,23,14,24,15,25,1,21,38,14,1,100,27,1,1,68,3,28,1,2,62,7,55,1,41,3,48,2,45,5,62,2,32,4,60,2,28,10,70,2,23,5,75,1,22,2,28,1,0,3,9,11,48,28,2,0,3,10,13,44,30,4,15,15,19,17,30,1,17,16,15,21,30,2,27,10,15,16,63,2,32,3,63,14,13,10,63,14,17,6,32,1,45,22,78,0,18,4,83,0,3,2,2,3,1,0,6,38,0,3,10,8,7,2,4,5,1,0,4,2,2,0,3,11,36,1,51,12,0,0,36,1,3,22,27,8,3,0,0,37,4,30,22,7,37,3,15,17,11,10,7,3.0714285714285716,2.2674026952833937,1.25,0.5,13.033333333333333,6.224518677645813,3.0677966101694913,2.0583254558153037
NG,NGA,Nigeria,Lagos,2021-02-08,2021-02-08,102,7,270534.70967026975,3,203191.33967810738,19,92,4096973.028849301,65,2,15,85,2,11,89,1,2,99,3,19,80,3,12,87,4,23,75,4,6,92,2,11,89,4,7,91,3,3,96,2,9,91,2,30,70,3,4,95,2,13,87,87,0,6,9,91,1,2,8,100,1,1,0,83,1,8,10,90,0,3,9,79,1,6,16,96,1,1,4,91,1,5,5,95,0,3,4,99,0,3,0,93,2,5,2,72,1,13,16,98,1,0,3,89,2,6,5,9,1,12,80,92,0,7,3,12,1,21,68,81,0,5,16,97,0,1,4,0,97,0,0,5,0,102,0,0,0,0,18,3,11,70,12,0,2,86,2,100,1,0,0,1,100,0,0,2,0,14,1,39,27,12,9,23,9,40,14,16,102,23,8,54,7,10,23,6,35,12,26,23,6,13,6,54,23,9,52,9,9,93,0,6,3,93,0,9,0,93,0,7,2,93,0,9,0,93,0,7,2,93,0,8,1,93,0,7,2,93,0,8,1,93,0,6,3,0,90,0,8,4,90,0,11,1,90,0,10,2,90,0,12,0,90,0,4,8,90,0,6,6,90,0,12,0,90,0,12,0,90,0,12,0,0,75,0,11,16,75,0,24,3,75,0,24,3,75,0,25,2,75,0,8,19,75,0,18,9,75,0,19,8,75,0,27,0,75,0,24,3,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,0,95,0,7,0,95,0,4,3,95,0,5,2,95,0,4,3,95,0,7,0,95,0,7,0,95,0,4,3,23,2,37,14,9,17,23,3,75,1,23,3,76,0,23,3,76,0,23,3,75,1,23,3,65,11,23,3,76,0,23,3,74,2,23,3,75,1,23,3,74,2,23,3,16,60,81,0,1,20,36,0,2,64,0,0,0,91,6,2,3,91,5,3,3,91,2,7,2,91,6,0,5,91,6,0,5,91,7,1,3,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,23,3,38,38,23,6,39,34,23,7,29,43,23,5,40,34,23,6,24,49,23,5,36,38,25,0,30,47,72,0,12,7,4,7,26,1,4,14,25,32,26,1,75,0,27,2,14,59,27,0,37,28,7,0,1,2,27,0,31,14,18,12,27,0,27,34,12,2,102,27,0,3,68,4,27,1,2,67,5,64,2,34,2,63,2,31,6,73,1,24,4,62,2,28,10,78,2,21,1,66,2,31,3,29,0,0,1,4,8,60,29,0,0,1,7,11,54,30,1,17,15,18,21,30,1,12,9,20,30,30,1,22,15,19,15,66,2,30,4,66,16,9,11,66,12,17,7,31,2,51,18,84,0,13,5,90,0,2,1,1,1,0,1,6,40,0,2,7,7,3,5,2,4,7,0,7,5,1,0,2,10,34,2,46,20,0,0,34,0,5,22,23,12,5,0,1,35,3,41,21,2,35,1,17,20,21,6,2,2.7,1.7985254731448816,1.875,1.4577379737113252,14.766666666666667,5.384745140300393,2.629032258064516,1.6911909759028236
NG,NGA,Nigeria,Federal Capital Territory,2021-02-09,2021-02-07,100,3,26167.55508577899,2,19155.41251981722,10,91,6178571.287727113,60,0,10,90,1,12,87,2,0,98,2,21,77,1,14,85,1,11,88,1,6,93,1,3,96,1,5,94,1,7,92,2,1,97,1,13,86,1,5,94,2,14,84,90,0,3,7,88,1,1,10,100,0,0,0,79,0,4,17,86,0,7,7,89,0,2,9,94,0,3,3,97,0,2,1,95,0,1,4,93,0,4,3,99,0,0,1,87,0,3,10,95,0,1,4,86,0,9,5,7,2,7,84,93,0,4,3,7,1,15,77,85,1,6,8,94,0,0,6,0,94,0,2,4,0,98,0,1,1,0,15,3,17,65,7,0,2,90,1,98,0,0,0,2,98,1,0,1,0,9,1,35,22,15,18,16,14,32,16,22,100,16,10,40,11,23,16,11,34,16,23,16,14,4,8,58,16,10,47,11,16,82,0,10,8,82,0,17,1,82,0,15,3,82,0,18,0,82,0,13,5,82,0,15,3,82,0,18,0,82,0,16,2,82,0,14,4,0,86,0,6,8,86,0,13,1,86,0,14,0,86,0,13,1,86,0,3,11,86,0,12,2,86,0,14,0,86,0,14,0,86,0,14,0,0,79,0,9,12,79,0,16,5,79,0,19,2,79,0,20,1,79,0,10,11,79,0,14,7,79,0,17,4,79,0,21,0,79,0,20,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,95,0,5,0,95,0,2,3,95,0,2,3,95,0,1,4,95,0,5,0,95,0,4,1,95,0,3,2,14,0,44,19,16,7,15,2,82,1,15,2,83,0,15,2,83,0,15,2,81,2,15,2,66,17,15,2,83,0,15,2,82,1,15,2,82,1,15,2,77,6,15,2,21,62,81,0,5,14,38,0,4,58,0,0,0,83,3,7,7,83,6,5,6,83,5,7,5,83,5,3,9,83,6,3,8,83,7,2,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,17,5,44,34,17,9,51,23,17,11,35,37,17,9,48,26,17,8,33,42,17,8,31,44,20,2,42,36,58,1,22,13,1,5,21,0,4,13,30,32,21,1,77,1,23,1,14,62,23,0,42,20,10,4,1,0,23,1,18,19,24,15,27,2,21,36,12,2,100,28,1,2,65,4,29,1,3,58,9,57,1,41,1,50,2,44,4,66,3,30,1,52,2,37,9,68,3,28,1,70,2,25,3,29,2,2,1,9,9,48,29,3,1,2,5,15,45,31,4,16,13,17,19,31,1,18,16,16,18,31,2,28,15,14,10,57,5,34,4,57,17,13,13,57,16,17,10,33,1,48,18,82,0,13,5,89,0,3,1,2,1,0,0,4,42,0,4,11,5,4,1,3,5,0,0,2,4,6,0,1,12,37,1,44,17,0,1,37,1,3,20,23,13,2,1,0,38,5,31,18,8,38,4,17,20,10,6,5,2.7435897435897436,2.3810429903715096,1.5,0.5477225575051661,13.910714285714288,6.144552016259564,2.8947368421052633,1.7595069370861072
NG,NGA,Nigeria,Lagos,2021-02-09,2021-02-09,111,2,356072.67396961903,1,240050.771537746,16,100,4388533.175234856,61,1,12,98,2,9,100,2,3,106,2,26,83,2,8,101,2,23,86,2,4,105,2,12,97,1,6,104,2,7,102,2,11,98,1,29,81,2,4,105,1,17,93,99,1,5,6,102,0,5,4,108,0,3,0,85,1,7,18,103,0,2,6,88,1,6,16,107,0,1,3,99,0,8,4,105,0,4,2,104,0,3,4,100,1,6,4,82,1,7,21,107,0,0,4,94,0,6,11,11,0,11,89,100,0,7,4,11,0,9,91,102,0,2,7,109,0,0,1,1,109,0,1,1,0,110,0,0,1,0,13,2,10,86,12,1,1,92,5,110,0,1,0,0,110,0,0,1,0,14,0,31,30,22,14,20,7,36,24,24,111,20,6,40,19,26,20,8,29,13,41,20,7,4,6,74,20,2,47,23,19,97,0,5,9,97,0,13,1,97,0,11,3,97,0,13,1,97,0,12,2,97,0,12,2,97,0,13,1,97,0,12,2,97,0,9,5,0,89,0,10,12,89,0,20,2,89,0,19,3,89,0,21,1,89,0,10,12,89,0,19,3,89,0,20,2,89,0,22,0,89,0,19,3,0,84,0,11,16,84,0,23,4,84,0,25,2,84,0,27,0,84,0,11,16,84,0,19,8,84,0,20,7,84,0,26,1,84,0,25,2,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,0,103,0,8,0,103,0,6,2,103,0,6,2,103,0,3,5,103,0,8,0,103,0,5,3,103,0,6,2,22,0,50,14,13,12,23,3,81,4,23,3,85,0,23,3,83,2,23,3,82,3,23,3,71,14,23,3,84,1,23,3,83,2,23,3,84,1,23,3,79,6,23,3,26,59,90,0,2,19,48,0,4,59,0,0,0,102,5,2,2,102,6,1,2,102,3,6,0,102,6,0,3,102,5,2,2,102,5,3,1,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,27,3,50,31,27,3,53,28,27,10,32,42,27,4,36,44,27,6,28,50,27,6,44,34,28,1,43,39,68,2,23,6,5,7,29,0,3,11,28,40,29,0,80,2,32,2,7,70,32,0,40,27,6,2,1,3,32,2,20,16,30,11,33,1,16,30,23,8,111,35,0,0,74,2,36,0,2,64,9,61,2,45,3,58,1,49,3,79,0,25,7,75,2,22,12,83,1,25,2,67,0,37,7,39,0,1,2,7,8,54,39,0,0,1,16,11,44,41,2,9,22,17,20,41,0,16,14,17,23,41,0,29,12,14,15,71,2,33,5,71,14,10,16,71,11,17,12,42,0,45,24,87,0,18,6,93,1,4,0,2,1,0,0,10,49,0,2,11,3,5,0,6,3,2,0,7,2,0,0,7,14,47,0,43,21,0,0,47,0,6,16,25,9,4,3,1,48,2,45,15,1,48,0,11,23,18,10,1,2.4074074074074074,1.9281286119175347,1.5,0.7071067811865476,14.327868852459016,6.2682302432595485,2.95,1.630482927316685
