ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AZ,AZE,Azerbaijan,Baku,2021-01-15,2021-01-14,100,0,0,0,0,51,95,2127341.9335573963,66,4,0,96,2,7,91,4,6,90,4,20,76,4,13,83,4,17,79,3,7,90,3,6,91,3,5,92,4,2,94,4,12,84,4,22,74,4,8,88,3,28,69,100,0,0,0,93,1,1,5,94,1,3,2,80,0,7,13,87,0,5,8,83,2,9,6,93,0,3,4,94,0,3,3,95,1,2,2,98,0,1,1,88,0,8,4,78,0,12,10,92,0,3,5,72,1,19,8,5,0,21,74,80,0,4,16,7,3,31,59,69,0,10,21,90,0,9,1,90,4,6,0,96,2,1,1,21,3,10,66,100,100,0,9,0,14,26,24,27,16,12,15,27,30,16,10,15,21,38,16,8,26,18,32,16,7,17,23,37,16,9,6,15,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,39,20,13,11,0,0,0,0,0,0,0,0,0,0,0,0,90,6,0,4,90,6,1,3,90,1,7,2,90,5,2,3,90,6,1,3,90,5,2,3,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,16,2,30,52,16,4,63,17,16,5,8,71,16,4,35,45,16,4,11,69,16,3,26,55,17,0,40,43,60,0,27,10,0,3,19,1,1,9,27,43,19,2,79,0,22,1,14,63,22,0,66,6,0,1,0,5,22,0,38,18,18,4,22,1,18,39,14,6,24,0,5,67,4,0,27,2,2,65,4,70,1,28,1,37,1,59,3,92,1,5,2,65,1,28,6,89,0,8,3,74,1,22,3,27,3,0,9,14,15,32,27,4,0,7,13,20,29,30,1,30,28,7,4,30,1,11,16,16,26,30,1,22,23,17,7,55,7,38,0,55,16,20,9,55,16,21,8,30,2,25,43,57,0,14,29,88,0,4,1,1,0,1,0,5,63,0,0,6,4,4,1,2,1,2,0,1,0,2,3,1,10,34,2,34,28,0,2,34,0,10,17,15,12,10,2,0,34,2,55,6,3,34,1,12,27,17,6,3,5.333333333333333,7.4443562324966726,3.3076923076923075,2.2870874995874626,12.546874999999998,5.0235309390147185,2.761904761904762,1.66282198642108
AZ,AZE,Azerbaijan,Baku,2021-01-16,2021-01-15,100,1,13265.7501385422,1,13265.7501385422,46,91,2272112.7990310867,67,4,2,94,4,9,87,5,4,91,5,23,72,5,10,85,5,15,80,5,5,90,4,4,92,5,3,92,5,2,93,5,8,87,4,15,81,5,8,87,4,28,68,98,0,0,2,91,0,2,7,96,0,1,3,77,1,11,11,90,0,5,5,85,0,8,7,95,0,3,2,96,0,2,2,97,0,1,2,98,0,1,1,92,0,6,2,85,0,8,7,92,0,3,5,72,0,17,11,9,0,20,71,80,0,5,15,10,3,27,60,73,1,7,19,93,1,6,0,93,2,5,0,98,1,1,0,21,4,8,67,100,100,0,12,0,12,23,29,24,20,10,8,30,32,20,12,9,20,39,20,8,22,22,28,20,10,14,25,31,20,11,3,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,37,25,8,9,0,0,0,0,0,0,0,0,0,0,0,0,92,5,0,3,92,5,1,2,92,1,6,1,92,4,2,2,92,4,2,2,92,4,1,3,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,21,4,32,43,21,1,62,16,21,4,7,68,21,4,33,42,21,3,8,68,21,4,16,59,22,0,34,44,66,0,22,8,2,2,22,0,1,9,29,39,22,0,75,3,25,0,10,65,25,0,62,5,1,2,0,5,25,0,36,15,15,9,25,0,16,41,11,7,26,0,3,68,3,0,30,0,2,68,0,68,1,29,2,38,1,61,0,93,1,5,1,67,2,21,10,92,1,5,2,84,0,14,2,30,2,1,5,16,16,30,30,2,3,2,16,18,29,32,0,24,29,12,3,32,0,7,13,21,27,32,0,17,24,20,7,59,6,34,1,59,14,16,11,59,12,26,3,33,0,29,38,62,0,11,27,89,0,3,0,2,0,0,0,6,60,0,0,6,3,5,3,2,2,2,0,3,1,0,2,0,11,33,0,37,30,0,0,33,0,10,13,17,13,10,3,1,33,1,55,6,5,33,0,10,29,20,6,2,6.3076923076923075,8.742376667564196,2.625,1.5438048235879214,13.227272727272727,4.1761058583158714,2.606060606060606,1.4237414186008732
AZ,AZE,Azerbaijan,Baku,2021-01-17,2021-01-16,100,2,32141.124402754198,2,32141.124402754198,37,94,2298604.491457521,64,5,3,92,6,6,88,7,2,91,7,22,71,6,3,91,4,16,80,6,5,89,9,3,88,6,2,92,8,1,91,6,7,87,4,16,80,6,6,88,5,24,71,97,0,2,1,94,0,3,3,98,0,2,0,78,1,12,9,97,0,2,1,84,1,8,7,95,0,2,3,97,0,3,0,98,0,1,1,99,0,1,0,93,0,5,2,84,0,6,10,94,1,3,2,76,1,14,9,5,1,18,76,82,0,4,14,8,1,37,54,64,1,11,24,89,2,9,0,89,2,9,0,98,2,0,0,22,3,9,66,100,100,0,10,0,9,27,30,24,16,11,14,23,36,16,13,9,22,40,16,10,20,23,31,16,13,16,18,37,16,14,3,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,40,21,10,10,0,0,0,0,0,0,0,0,0,0,0,0,91,6,0,3,91,5,1,3,91,3,5,1,91,4,2,3,91,5,2,2,91,5,2,2,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,18,6,24,52,18,3,56,23,18,7,3,72,18,7,22,53,18,6,4,72,18,6,10,66,19,0,27,54,73,0,19,6,0,2,21,0,1,13,33,32,21,0,76,3,23,0,8,69,23,0,65,5,1,0,0,6,23,0,39,12,15,11,23,1,24,33,14,5,26,0,5,67,2,0,27,0,6,66,1,76,0,23,1,44,1,54,1,97,0,3,0,78,2,13,7,96,1,3,0,90,0,10,0,28,3,2,7,19,11,30,28,1,4,5,17,14,31,30,0,28,23,13,6,30,0,6,15,22,27,30,0,19,17,19,15,64,4,31,1,64,10,16,10,64,10,21,5,31,1,24,44,56,0,10,34,91,0,4,0,3,0,0,0,2,67,0,0,4,4,4,2,0,1,1,0,3,1,3,2,0,8,33,2,40,25,0,0,33,0,8,20,16,8,11,2,2,36,2,53,6,3,36,0,12,32,15,5,0,6.0256410256410255,7.744224263713807,2.5833333333333335,1.781640374554423,12.681818181818183,4.364750731834403,2.806451612903226,1.4913819059595652
AZ,AZE,Azerbaijan,Baku,2021-01-18,2021-01-17,100,1,18875.374264211998,1,18875.374264211998,51,93,2563343.1260110475,62,2,2,96,3,5,92,4,2,94,4,21,75,3,7,90,1,13,86,3,4,93,6,5,89,3,2,95,5,4,91,3,7,90,2,15,83,3,2,95,2,23,75,98,0,2,0,95,1,3,1,98,0,1,1,79,2,9,10,93,1,2,4,87,2,5,6,96,0,3,1,95,0,4,1,98,0,0,2,96,0,4,0,93,1,3,3,85,0,5,10,98,1,1,0,77,2,11,10,6,1,19,74,81,0,5,14,9,1,33,57,69,0,10,21,90,2,8,0,90,2,8,0,98,2,0,0,22,2,11,65,100,100,0,11,0,5,30,33,21,17,16,16,20,31,17,14,12,17,40,17,10,17,21,35,17,14,13,17,39,17,15,4,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,39,21,10,10,0,0,0,0,0,0,0,0,0,0,0,0,89,8,0,3,89,7,1,3,89,3,6,2,89,5,3,3,89,8,1,2,89,8,1,2,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,19,6,22,53,19,4,54,23,19,8,2,71,19,7,21,53,19,7,5,69,19,5,13,63,20,0,26,54,74,0,20,5,0,1,22,1,1,12,27,37,22,0,77,1,22,1,12,65,22,0,64,6,0,0,0,8,22,0,37,16,14,11,23,1,21,36,15,4,26,0,4,68,2,0,28,0,5,64,3,78,0,20,2,46,1,52,1,98,0,2,0,79,1,13,7,95,0,4,1,87,0,13,0,29,2,1,6,19,12,31,29,0,1,6,18,13,33,30,0,28,24,11,7,30,0,5,16,23,26,30,0,20,17,16,17,63,1,32,4,63,13,16,8,63,15,17,5,32,1,24,43,57,0,18,25,83,0,8,0,3,2,0,1,3,59,0,0,4,3,5,1,0,3,1,0,2,2,3,3,0,14,34,2,42,22,0,0,34,0,10,16,14,11,11,3,1,37,1,49,10,3,37,0,14,26,19,4,0,6.871794871794871,9.327885435277238,3.1333333333333333,1.6417180315870614,13.061538461538461,4.454200696663078,2.6825396825396823,1.412220818260703
AZ,AZE,Azerbaijan,Baku,2021-01-19,2021-01-18,100,1,26716.073967531094,0,0,54,95,2430132.6441995455,68,2,2,96,2,6,92,2,5,93,3,22,75,3,9,88,2,15,83,2,5,93,2,5,93,1,7,92,3,5,92,3,12,85,3,18,79,3,2,95,3,25,72,98,1,1,0,94,1,1,4,95,1,2,2,78,2,7,13,91,1,2,6,85,2,6,7,95,1,3,1,95,1,3,1,93,1,2,4,95,1,4,0,88,1,2,9,82,1,6,11,98,1,1,0,75,2,12,11,5,0,18,77,82,0,5,13,5,2,33,60,68,0,9,23,91,2,7,0,91,3,6,0,97,1,1,1,18,2,7,73,100,100,0,8,0,11,28,30,23,11,16,16,27,30,11,13,19,18,39,11,8,25,21,35,11,11,17,24,37,11,13,5,18,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,36,22,15,13,0,0,0,0,0,0,0,0,0,0,0,0,93,5,1,1,93,4,2,1,93,1,5,1,93,4,2,1,93,5,1,1,93,6,0,1,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,12,4,35,49,12,3,62,23,12,7,6,75,12,6,32,50,12,6,9,73,12,5,24,59,13,0,31,56,69,0,19,10,2,0,13,1,1,11,23,51,13,0,87,0,14,3,11,72,14,0,66,9,0,1,1,9,14,0,43,16,18,9,16,0,24,39,17,4,17,0,7,74,2,0,20,1,4,71,4,65,0,33,2,38,0,61,1,94,0,4,2,68,0,22,10,91,0,7,2,76,0,24,0,20,4,2,6,18,17,33,20,2,0,8,18,20,32,23,0,31,25,10,11,23,0,5,14,29,29,23,0,22,18,19,18,61,2,31,6,61,12,18,9,61,11,19,9,28,2,28,42,58,1,21,20,79,0,7,1,1,3,0,2,7,51,1,0,4,4,2,2,4,5,5,0,1,2,1,2,2,14,29,2,50,19,0,0,29,1,13,14,14,17,9,3,0,30,0,51,13,6,30,1,14,23,24,5,3,6.652380952380953,9.303664059095555,3.4000000000000004,1.0555973258234952,13.655223880597015,4.399803149249788,2.5441176470588234,1.5005851945994593
AZ,AZE,Azerbaijan,Baku,2021-01-20,2021-01-19,100,2,37437.444555285496,1,10721.3705877544,34,96,1627423.138915261,62,3,5,92,1,9,90,3,8,89,4,20,76,2,9,89,3,16,81,1,7,92,2,5,93,2,5,93,3,3,94,4,9,87,4,16,80,3,6,91,4,23,73,95,1,3,1,91,0,2,7,92,2,4,2,80,1,7,12,91,0,2,7,84,2,9,5,93,1,3,3,95,1,2,2,95,1,2,2,97,1,2,0,91,0,2,7,84,1,4,11,94,2,4,0,77,1,12,10,4,0,14,82,86,0,1,13,6,0,37,57,63,0,5,32,95,1,4,0,95,2,3,0,98,1,1,0,12,1,7,80,100,100,0,9,0,14,25,28,24,11,12,17,29,31,11,9,17,25,38,11,7,26,24,32,11,9,18,28,34,11,13,5,16,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,33,26,17,9,0,0,0,0,0,0,0,0,0,0,0,0,93,3,2,2,93,3,2,2,93,1,5,1,93,2,3,2,93,3,3,1,93,4,0,3,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,13,5,42,40,13,2,63,22,13,4,8,75,13,6,35,46,13,6,10,71,13,5,20,62,15,0,39,46,61,0,23,12,3,1,16,0,0,9,27,48,16,0,84,0,17,0,7,76,17,0,67,8,2,1,2,3,17,0,36,11,18,18,19,0,25,26,19,11,19,0,8,68,5,0,20,0,5,72,3,58,0,40,2,38,0,61,1,92,0,6,2,66,0,24,10,90,0,7,3,80,1,18,1,21,3,2,1,10,19,44,21,2,0,8,12,24,33,26,0,29,27,6,12,26,0,7,12,21,34,26,0,22,17,15,20,63,5,28,4,63,11,17,9,63,9,22,6,30,1,34,35,65,1,15,19,87,0,5,1,0,1,1,1,4,53,1,1,2,4,1,2,3,3,4,0,2,3,1,0,3,17,34,3,47,16,0,0,34,1,9,17,15,16,6,2,0,37,0,51,7,5,37,1,13,23,17,7,2,6.47027027027027,7.821937272997189,3,1.0540925533894598,13.46774193548387,4.2260617714658855,2.6271186440677967,1.6070781484844043
AZ,AZE,Azerbaijan,Baku,2021-01-21,2021-01-20,100,0,0,0,0,27,95,1921394.7430214535,60,4,4,92,3,4,93,6,4,90,4,23,73,4,15,81,4,17,79,5,5,90,4,4,92,3,5,92,2,6,92,6,4,90,3,16,81,3,11,86,5,23,72,96,0,3,1,96,0,1,3,96,1,3,0,77,3,7,13,85,2,5,8,83,4,6,7,95,1,1,3,96,0,3,1,95,1,3,1,94,1,5,0,96,1,0,3,84,3,4,9,89,2,6,3,77,0,13,10,5,0,12,83,89,0,2,9,10,1,42,47,60,0,4,36,96,1,3,0,96,2,2,0,98,2,0,0,17,1,8,74,100,100,0,13,0,13,23,27,24,16,12,20,29,23,16,9,10,25,40,16,6,22,26,30,16,11,13,28,32,16,12,3,15,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,30,30,11,10,0,0,0,0,0,0,0,0,0,0,0,0,92,4,1,3,92,4,0,4,92,1,6,1,92,3,2,3,92,3,2,3,92,4,1,3,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,17,5,35,43,17,4,53,26,17,5,6,72,17,5,35,43,17,5,10,68,17,5,12,66,20,0,32,48,68,0,18,10,3,1,22,0,0,7,28,43,22,1,77,0,23,2,10,65,23,0,66,5,3,0,0,3,23,0,33,17,12,15,25,0,20,27,19,9,25,0,4,66,5,0,26,1,3,69,1,66,0,33,1,48,0,52,0,94,0,6,0,67,0,22,11,90,0,6,4,88,1,11,0,27,0,2,0,13,15,43,27,0,0,5,21,21,26,29,1,30,25,10,5,29,0,9,12,19,31,29,0,21,15,21,14,67,5,24,4,67,9,17,7,67,5,24,4,32,0,27,41,59,0,19,22,84,0,7,0,0,2,1,1,5,57,0,1,3,2,3,0,1,1,2,0,3,5,0,1,2,19,38,2,35,25,0,0,38,0,10,20,10,13,5,4,0,40,0,54,6,0,40,0,14,23,16,7,0,7.186046511627906,9.129376482003911,3.1428571428571432,0.8997354108424372,12.767857142857142,4.3106256513983565,2.789473684210526,1.6980749826248962
AZ,AZE,Azerbaijan,Baku,2021-01-22,2021-01-21,100,0,0,0,0,20,96,2298002.9522842728,58,8,2,90,6,8,86,8,2,90,5,21,74,7,16,77,7,15,78,9,4,87,6,2,92,7,4,89,5,6,89,8,9,83,5,26,69,6,11,83,7,24,69,98,0,1,1,92,0,2,6,98,0,1,1,79,3,4,14,84,2,3,11,85,3,4,8,96,1,1,2,98,0,1,1,96,1,2,1,94,1,4,1,91,1,1,7,74,3,7,16,89,1,2,8,76,0,13,11,4,0,13,83,88,0,6,6,8,1,45,46,57,0,11,32,89,3,8,0,89,5,6,0,95,5,0,0,22,0,8,70,100,100,0,11,0,11,24,27,27,14,9,23,26,28,14,9,16,21,40,14,5,22,20,39,14,10,16,23,37,14,8,6,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,37,23,14,10,0,0,0,0,0,0,0,0,0,0,0,0,92,2,1,5,92,2,0,6,92,1,4,3,92,1,4,3,92,1,1,6,92,2,1,5,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,17,5,30,48,17,4,52,27,17,7,5,71,17,5,30,48,17,6,13,64,17,4,21,58,20,1,32,47,68,0,15,11,3,3,21,0,0,10,26,43,21,1,78,0,23,2,13,62,23,0,65,6,1,1,0,4,23,0,36,18,11,12,24,0,16,34,17,9,26,0,2,66,6,0,27,1,3,65,4,71,0,28,1,48,0,51,1,95,0,5,0,71,0,23,6,87,0,11,2,79,0,20,1,28,1,3,2,15,13,38,28,0,1,4,24,17,26,29,1,27,24,11,8,29,0,15,13,14,29,29,0,23,19,14,15,61,4,29,6,61,9,16,14,61,5,24,10,32,0,19,49,51,0,19,30,83,0,7,0,0,1,1,1,7,64,0,0,1,2,3,1,1,2,2,0,2,5,1,3,1,12,40,1,32,26,0,1,40,0,12,16,17,6,5,4,0,42,0,48,8,2,42,0,9,27,14,6,2,5.588235294117647,8.433685957132232,2.75,1.2583057392117916,12.377358490566039,4.711795407821408,2.6545454545454548,1.5660540388266464
AZ,AZE,Azerbaijan,Baku,2021-01-23,2021-01-21,100,1,53438.8727361762,1,53438.8727361762,36,92,2633205.435587878,55,6,3,91,5,13,82,5,2,93,4,21,75,6,14,80,6,14,80,6,4,90,4,4,92,5,3,92,4,7,89,6,9,85,4,27,69,5,9,86,5,26,69,97,1,1,1,87,1,4,8,98,0,1,1,79,2,4,15,86,1,1,12,86,2,3,9,96,1,1,2,96,0,1,3,97,2,1,0,93,2,4,1,91,2,2,5,73,3,5,19,91,1,1,7,74,1,17,8,8,0,18,74,84,0,9,7,12,0,38,50,63,0,10,27,90,3,7,0,90,4,5,1,96,4,0,0,23,0,11,66,100,100,0,15,0,13,28,21,23,20,8,20,24,28,20,8,16,24,32,20,6,19,21,34,20,8,17,21,34,20,8,6,12,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,36,17,15,10,0,0,0,0,0,0,0,0,0,0,0,0,89,3,2,6,89,3,2,6,89,3,6,2,89,2,4,5,89,2,2,7,89,3,1,7,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,23,4,29,44,23,3,55,19,23,5,2,70,23,4,23,50,23,5,10,62,23,2,21,54,24,1,32,43,68,0,19,8,3,2,26,0,0,9,24,41,26,0,74,0,27,1,15,57,27,0,60,7,0,1,0,5,27,0,34,17,11,11,27,0,13,33,18,9,29,0,4,63,4,0,30,1,3,61,5,71,0,28,1,45,0,54,1,98,0,2,0,77,0,20,3,90,0,10,0,79,0,20,1,33,3,5,5,12,9,33,33,0,3,3,21,14,26,36,1,22,22,10,9,36,0,12,11,10,31,36,0,18,22,10,14,61,3,30,6,61,13,11,15,61,9,20,10,37,0,21,42,58,0,13,29,87,0,6,0,0,1,1,1,4,66,0,0,2,2,3,2,1,3,2,0,1,4,1,3,0,10,42,0,34,23,0,1,42,0,15,11,20,7,3,2,0,45,0,45,6,4,45,0,11,23,16,2,3,6.090909090909091,8.881174712312166,3,1.4142135623730951,12.436363636363636,4.829552683694332,2.5555555555555554,1.3827326876640298
