ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10..77,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.2,B13_4..99,B13_4..77,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1.1,B14_1.2,B14_2..99,B14_2.1,B14_2.2,B14_3..99,B14_3.1,B14_3.2,B14_4..99,B14_4.1,B14_4.2,B14_5..99,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BF,BFA,Burkina Faso,Centre,2021-01-18,2021-01-14,100,3,188526.4238096535,2,124502.90374494599,26,88,5304542.516689372,44,4,6,90,5,17,78,5,2,93,6,30,64,4,22,74,5,17,78,4,7,89,4,8,88,4,8,88,5,4,91,5,7,88,5,18,77,6,5,89,5,14,81,94,1,2,3,83,1,9,7,98,0,1,1,70,2,10,18,78,2,7,13,83,2,6,9,93,1,1,5,92,1,3,4,92,1,4,3,96,1,3,0,93,1,3,3,82,2,8,8,95,1,2,2,86,2,8,4,12,0,12,76,88,0,8,4,12,0,25,63,75,0,12,13,88,2,9,1,88,2,10,98,0,1,1,24,1,18,57,100,100,0,13,0,24,20,24,19,17,13,29,17,24,17,11,34,20,18,17,9,38,15,21,17,11,35,15,22,17,15,23,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,41,14,17,10,0,0,0,0,0,0,0,0,0,0,0,0,83,9,3,5,83,7,6,4,83,8,6,3,83,10,2,5,83,11,0,6,83,8,3,6,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,17,5,54,24,17,8,38,37,17,7,36,40,17,7,44,32,17,8,28,47,17,7,8,68,18,1,48,33,52,1,22,9,2,14,18,0,3,13,26,40,18,2,76,4,20,2,24,54,20,0,35,23,13,6,2,1,20,0,23,16,23,18,23,0,26,30,18,3,23,1,1,69,6,0,29,1,3,63,4,46,6,42,6,62,5,29,4,64,4,23,9,56,5,22,17,72,4,21,3,92,2,3,3,31,2,0,2,6,27,32,31,1,1,2,8,25,32,34,1,35,14,13,3,34,0,21,14,10,21,34,0,30,10,11,15,61,6,31,2,61,15,15,9,61,9,25,5,35,0,46,19,81,0,11,8,89,0,3,0,1,0,2,0,5,44,0,1,3,3,7,3,1,7,1,2,3,5,6,0,2,12,54,0,37,9,0,0,54,5,16,9,10,5,1,0,56,1,41,1,1,56,0,4,10,13,10,7,5.170731707317073,4.471590539306961,2.4444444444444446,1.8104634152000358,9.36111111111111,6.99858262294293,4.923076923076923,2.5066712607991897
BF,BFA,Burkina Faso,Centre,2021-01-19,2021-01-15,100,4,279474.1330353746,4,279474.1330353746,31,87,5396761.974987289,40,2,8,90,3,19,78,2,3,95,4,34,62,2,20,78,3,18,79,3,7,90,3,7,90,2,7,91,3,5,92,3,6,91,3,23,74,3,6,91,3,14,83,92,1,3,4,81,1,9,9,97,1,1,1,66,3,12,19,80,3,4,13,82,3,7,8,93,1,2,4,93,1,2,4,93,1,4,2,95,1,4,0,94,1,2,3,77,3,14,6,94,2,2,2,86,2,7,5,13,0,15,72,85,0,11,4,14,0,26,60,74,0,12,14,88,2,9,1,88,3,9,97,0,2,1,26,3,16,55,100,100,0,14,0,23,27,19,17,20,10,28,16,26,20,9,33,20,18,20,7,37,18,18,20,7,35,17,21,20,14,18,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,35,13,23,8,0,0,0,0,0,0,0,0,0,0,0,0,84,9,2,5,84,6,6,4,84,7,7,2,84,8,4,4,84,9,1,6,84,6,3,7,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,21,5,54,20,21,6,41,32,21,6,37,36,21,6,45,28,21,6,26,47,21,5,7,67,24,1,42,33,58,1,16,10,3,12,24,0,1,11,31,33,24,3,71,2,26,2,23,49,26,0,33,18,15,5,2,1,26,1,22,13,22,16,28,0,25,28,18,1,28,2,2,61,7,0,35,1,3,58,3,47,6,41,6,60,5,30,5,64,4,25,7,56,5,24,15,74,3,20,3,93,2,4,1,37,1,0,2,6,25,29,37,1,0,2,9,22,29,40,0,26,13,17,4,40,0,14,13,14,19,40,0,25,13,11,11,63,6,30,1,63,14,13,10,63,8,21,8,41,0,41,18,82,0,9,9,91,0,2,0,0,1,2,0,4,51,0,1,3,2,6,2,1,4,1,1,4,4,5,0,2,13,58,0,35,7,0,0,58,2,17,10,7,5,1,0,60,2,37,1,0,60,0,5,8,14,6,7,5.538461538461538,4.351927303512862,2.1538461538461537,1.5730095277394143,9.685714285714285,7.0200193923455485,5.2,2.5298221281347035
BF,BFA,Burkina Faso,Centre,2021-01-20,2021-01-16,100,4,279474.1330353746,4,279474.1330353746,35,88,5144686.508285919,41,2,6,92,3,16,81,2,3,95,4,31,65,2,23,75,3,17,80,3,6,91,3,6,91,2,7,91,3,5,92,3,9,88,3,22,75,3,5,92,3,14,83,94,1,3,2,84,1,7,8,97,1,1,1,69,3,12,16,77,3,6,14,83,3,7,7,94,1,2,3,94,1,2,3,93,1,4,2,95,1,4,0,91,1,3,5,78,3,14,5,95,2,2,1,86,2,7,5,12,0,16,72,84,0,13,3,13,0,26,61,74,0,10,16,90,2,8,0,90,2,8,98,0,2,0,23,3,17,57,100,100,0,14,0,22,28,17,19,19,9,24,19,29,19,9,30,21,21,19,9,31,20,21,19,6,29,20,26,19,15,19,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,37,14,21,8,0,0,0,0,0,0,0,0,0,0,0,0,84,9,1,6,84,4,7,5,84,6,8,2,84,7,4,5,84,8,1,7,84,8,0,8,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,20,5,54,21,20,7,42,31,20,7,39,34,20,7,45,28,20,7,25,48,20,6,6,68,24,1,39,36,61,1,14,9,5,10,25,0,1,10,34,30,25,3,70,2,28,2,23,47,28,0,33,17,15,4,2,1,28,1,24,15,22,10,30,0,24,27,19,0,31,1,2,61,5,0,37,2,3,57,1,47,6,40,7,59,5,31,5,62,4,28,6,56,5,25,14,75,3,19,3,94,3,3,0,39,2,0,2,8,22,27,39,1,0,2,10,20,28,43,0,27,10,16,4,43,0,15,12,13,17,43,0,22,14,12,9,65,7,26,2,65,13,14,8,65,8,20,7,44,0,36,20,80,0,9,11,91,0,3,0,0,1,1,0,4,56,0,1,4,2,5,1,2,2,1,0,6,3,4,0,3,10,57,0,38,5,0,0,57,2,14,13,9,5,0,0,59,2,38,1,0,59,0,7,9,13,6,6,5.575,4.924493986760571,2.357142857142857,1.3926810257774174,9.277777777777779,6.181128473535331,4.888888888888889,2.8261814498190994
BF,BFA,Burkina Faso,Centre,2021-01-21,2021-01-17,100,5,359155.6244525937,5,359155.6244525937,35,84,5479318.182966561,42,2,7,91,3,16,81,2,3,95,4,31,65,2,21,77,3,16,81,3,5,92,3,5,92,2,8,90,3,4,93,3,8,89,3,21,76,4,6,90,4,16,80,93,2,3,2,84,1,8,7,97,1,1,1,69,2,8,21,79,2,6,13,84,2,7,7,95,0,3,2,95,0,2,3,92,0,5,3,96,0,4,0,92,0,3,5,79,1,13,7,94,2,3,1,84,1,10,5,15,1,16,68,84,0,12,4,16,0,24,60,76,0,9,15,91,2,7,0,91,2,7,98,0,2,0,26,3,18,53,100,100,0,18,0,20,28,17,17,23,8,25,18,26,23,9,28,20,20,23,10,27,18,22,23,6,28,20,23,23,14,15,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,35,13,18,9,0,0,0,0,0,0,0,0,0,0,0,0,83,9,1,7,83,5,7,5,83,6,9,2,83,7,5,5,83,8,3,6,83,8,1,8,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,24,4,56,16,24,7,40,29,24,6,34,36,24,7,45,24,24,6,27,43,24,6,7,63,27,1,37,35,63,0,12,8,6,11,28,0,2,10,30,30,28,1,69,2,30,1,23,46,30,0,27,19,15,6,2,1,30,1,20,14,24,11,31,0,24,24,20,1,32,1,1,61,5,0,37,2,2,57,2,45,6,43,6,61,4,31,4,67,3,24,6,56,5,28,11,73,3,20,4,93,4,3,0,38,2,0,2,8,21,29,38,1,1,1,10,19,30,42,0,26,10,17,5,42,0,15,10,14,19,42,0,21,15,11,11,65,8,25,2,65,12,13,10,65,9,17,9,43,0,37,20,80,0,11,9,89,0,3,0,0,2,1,0,5,53,0,3,4,3,5,1,2,3,0,0,6,2,4,0,3,11,56,0,39,5,0,0,56,2,16,14,9,3,0,0,58,2,37,3,0,58,0,9,9,11,7,6,5.4324324324324325,5.036205254292498,2.357142857142857,1.3926810257774174,9.777777777777779,6.650933816759917,4.297297297297297,2.9046405865333726
BF,BFA,Burkina Faso,Centre,2021-01-22,2021-01-18,100,6,352313.3735637983,5,295642.1032145305,33,89,6053371.604731795,46,0,8,92,0,15,85,0,3,97,1,29,70,0,19,81,0,16,84,1,6,93,0,4,96,0,5,95,0,4,96,0,7,93,0,19,81,1,7,92,1,16,83,92,2,4,2,85,1,8,6,97,1,2,0,71,2,9,18,81,2,7,10,84,2,7,7,94,0,3,3,96,0,3,1,95,0,4,1,96,0,4,0,93,0,3,4,81,1,11,7,93,2,4,1,84,1,9,6,9,2,15,74,85,0,12,3,10,0,26,64,74,0,7,19,93,1,6,0,93,2,5,98,0,2,0,19,3,17,61,100,100,0,15,0,17,29,17,22,21,6,19,24,30,21,6,27,24,22,21,7,27,21,24,21,4,28,23,24,21,9,11,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,38,16,15,8,0,0,0,0,0,0,0,0,0,0,0,0,85,7,1,7,85,6,4,5,85,4,9,2,85,6,4,5,85,7,4,4,85,6,3,6,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,22,1,63,14,22,3,40,35,22,3,42,33,22,3,53,22,22,3,26,49,22,3,9,66,26,0,41,33,59,0,12,9,10,10,28,0,4,9,34,25,28,1,68,3,29,0,23,48,29,0,20,22,17,8,3,1,29,1,18,16,24,12,30,1,18,23,25,3,31,1,1,63,4,0,39,2,1,56,2,38,5,51,6,61,2,32,5,59,4,28,9,48,4,32,16,74,2,19,5,91,4,4,1,39,2,1,1,8,16,33,39,1,2,0,10,14,34,42,0,26,12,15,5,42,0,16,9,14,19,42,0,20,14,13,11,67,9,22,2,67,10,10,13,67,5,19,9,44,0,36,20,80,0,11,9,89,0,3,1,0,2,0,0,5,54,0,3,4,1,5,3,3,3,1,1,5,2,4,0,3,8,52,0,40,7,0,1,52,3,16,16,9,4,0,0,54,2,41,3,0,54,0,9,11,10,11,5,5.232558139534884,5.088910489169308,2.2857142857142856,1.1387288073563857,10.052631578947368,6.5386475517910725,4.2682926829268295,2.8898476624547396
BF,BFA,Burkina Faso,Centre,2021-01-23,2021-01-19,100,6,366112.5640081918,5,309441.293658924,21,89,6482203.090085417,38,2,7,91,2,13,85,2,4,94,2,29,69,1,19,80,2,18,80,2,7,91,2,8,90,1,7,92,2,3,95,2,8,90,0,25,75,3,5,92,2,21,77,93,2,2,3,87,1,7,5,96,1,3,0,71,3,9,17,81,2,7,10,82,1,8,9,93,0,4,3,92,2,3,3,93,1,4,2,97,0,3,0,92,1,3,4,75,4,13,8,95,1,4,0,79,2,12,7,9,2,10,79,90,0,8,2,10,0,22,68,78,0,6,16,94,0,6,0,94,2,4,98,0,2,0,19,3,23,55,100,100,0,17,0,19,30,12,22,23,10,20,19,28,23,7,29,22,19,23,6,29,18,24,23,9,24,21,23,23,11,11,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,38,11,17,10,0,0,0,0,0,0,0,0,0,0,0,0,80,11,1,8,80,9,6,5,80,9,8,3,80,10,5,5,80,12,4,4,80,9,5,6,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,24,0,64,12,24,2,40,34,24,4,41,31,24,3,50,23,24,2,25,49,24,3,11,62,30,0,37,33,63,0,12,8,11,6,32,0,3,9,32,24,32,0,66,2,35,0,23,42,35,0,20,23,13,7,2,0,35,0,20,15,17,13,35,1,17,29,15,3,36,0,1,60,3,0,42,1,0,55,2,38,4,54,4,62,1,33,4,61,3,26,10,52,3,28,17,76,1,18,5,90,4,5,1,43,2,1,2,7,15,30,43,2,2,0,8,12,33,47,0,28,12,8,5,47,0,17,6,13,17,47,0,21,13,11,8,66,12,18,4,66,13,10,11,66,6,21,7,49,0,33,18,82,0,8,10,92,0,2,1,0,1,0,0,4,60,0,2,3,1,7,3,2,4,1,1,4,2,3,0,1,6,61,0,32,6,0,1,61,2,9,18,7,3,0,0,62,1,34,3,0,62,0,9,11,7,9,2,4.9787234042553195,4.738782460130485,2.1,0.5676462121975467,10.387096774193548,6.4636285957390776,3.7894736842105257,2.732763127330939
BF,BFA,Burkina Faso,Centre,2021-01-24,2021-01-20,100,4,211141.3347177632,3,154470.0643684954,17,90,7308182.232428489,40,2,6,92,2,12,86,2,5,93,2,25,73,1,19,80,2,16,82,2,11,87,2,6,92,1,6,93,2,2,96,2,10,88,0,15,85,3,4,93,2,21,77,94,2,1,3,88,1,8,3,95,0,4,1,75,2,6,17,81,1,6,12,84,0,6,10,89,0,7,4,94,2,2,2,94,1,3,2,98,0,2,0,90,1,5,4,85,3,4,8,96,0,3,1,79,2,8,11,8,2,8,82,92,0,5,3,8,0,23,69,77,0,8,15,92,0,8,0,92,1,7,99,0,1,0,19,1,19,61,100,100,0,16,0,23,24,11,26,20,11,21,23,25,20,8,31,18,23,20,7,29,15,29,20,9,27,18,26,20,11,13,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,40,16,11,10,0,0,0,0,0,0,0,0,0,0,0,0,84,8,1,7,84,7,5,4,84,7,7,2,84,9,2,5,84,10,4,2,84,7,6,3,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,21,0,60,19,21,3,41,35,21,6,36,37,21,4,47,28,21,3,25,51,21,4,12,63,26,0,40,34,60,0,16,7,9,8,28,1,4,8,31,28,28,1,69,2,30,0,21,49,30,0,26,23,11,8,2,0,30,0,19,17,20,14,30,1,20,30,16,3,32,1,0,63,4,0,38,2,0,55,5,42,4,50,4,61,2,31,6,66,4,18,12,55,4,23,18,76,2,17,5,89,4,6,1,39,2,1,1,8,19,30,39,2,2,0,9,13,35,43,0,32,13,9,3,43,0,19,5,13,20,43,0,23,10,12,12,67,12,17,4,67,13,10,10,67,6,21,6,45,0,38,17,83,0,9,8,92,0,1,1,0,1,0,0,5,55,0,3,2,1,7,4,2,5,1,1,4,2,7,0,1,5,59,0,30,10,0,1,59,3,10,17,8,3,0,0,60,0,37,3,0,60,0,9,13,6,9,3,4.5,4.651164728681767,2.125,0.9910312089651149,10.387096774193548,6.726452355463657,3.7249999999999996,2.669749820219884
BF,BFA,Burkina Faso,Centre,2021-01-25,2021-01-22,100,4,152123.4662617399,3,95452.1959124721,13,89,7637429.816738426,30,3,7,90,3,11,86,3,6,91,2,24,74,1,19,80,2,17,81,3,10,87,3,7,90,2,5,93,3,2,95,3,9,88,0,17,83,3,5,92,2,18,80,93,1,1,5,89,1,6,4,94,0,4,2,76,2,9,13,81,1,6,12,83,0,5,12,90,0,6,4,93,2,1,4,95,1,1,3,98,0,2,0,91,1,5,3,83,3,4,10,95,0,4,1,82,2,6,10,9,2,7,82,93,0,5,2,9,0,20,71,80,0,7,13,93,1,6,0,93,2,5,98,0,1,1,18,1,18,63,100,100,0,16,0,24,26,10,24,22,11,22,19,26,22,8,30,18,22,22,5,35,11,27,22,10,30,15,23,22,10,12,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,35,18,13,10,0,0,0,0,0,0,0,0,0,0,0,0,84,9,1,6,84,7,5,4,84,7,7,2,84,10,1,5,84,11,2,3,84,7,6,3,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,23,2,58,17,23,3,41,33,23,6,36,35,23,4,45,28,23,1,23,53,23,3,9,65,28,0,44,28,56,1,16,9,9,9,29,1,4,7,31,28,29,2,68,1,31,0,17,52,31,0,26,26,10,6,1,0,31,1,20,15,18,15,31,2,16,34,13,4,33,1,0,61,5,0,38,1,0,58,3,44,3,49,4,61,1,33,5,66,4,18,12,57,3,22,18,78,1,17,4,92,1,6,1,39,2,1,1,10,17,30,39,3,1,1,10,10,36,45,0,31,13,7,4,45,0,20,5,14,16,45,0,23,9,14,9,68,8,20,4,68,13,11,8,68,5,23,4,47,0,35,18,82,0,11,7,90,2,1,1,1,0,0,0,5,56,0,1,3,1,6,5,1,6,1,1,2,4,7,0,0,6,68,0,23,8,0,1,68,2,12,10,3,4,1,0,70,0,28,2,0,70,0,5,11,6,4,4,4.545454545454546,4.10589222354584,2,1.0954451150103321,10.65,6.659184397665023,4.066666666666666,2.790789448727087
BF,BFA,Burkina Faso,Centre,2021-01-26,2021-01-22,100,2,61455.8842100575,2,61455.8842100575,22,89,8088895.528436411,34,3,6,91,3,9,88,3,7,90,2,27,71,1,17,82,2,17,81,3,9,88,3,8,89,2,6,92,3,1,96,3,10,87,0,23,77,3,3,94,2,20,78,94,1,1,4,91,1,5,3,93,0,4,3,73,2,10,15,83,1,4,12,83,0,5,12,91,0,5,4,92,2,1,5,94,1,1,4,99,0,1,0,90,1,5,4,77,3,5,15,97,0,2,1,80,2,6,12,10,1,12,77,88,0,8,4,10,0,21,69,79,0,9,12,91,1,8,0,91,2,7,98,0,1,1,21,1,21,57,100,100,0,16,0,25,27,11,21,20,11,30,18,21,20,7,37,13,23,20,7,36,12,25,20,11,34,13,22,20,11,15,11,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,34,19,10,15,0,0,0,0,0,0,0,0,0,0,0,0,81,12,2,5,81,9,5,5,81,9,7,3,81,10,4,5,81,13,1,5,81,10,5,4,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,21,2,55,22,21,4,43,32,21,7,37,35,21,5,42,32,21,2,25,52,21,4,9,66,27,0,45,28,55,1,18,9,7,10,27,1,2,8,32,30,27,2,71,0,29,0,17,54,29,0,27,26,9,8,0,1,29,1,19,16,20,15,29,2,21,36,10,2,31,1,0,64,4,0,34,2,0,61,3,48,3,44,5,59,1,33,7,66,3,20,11,60,3,19,18,76,1,19,4,92,1,7,0,36,1,0,2,13,20,28,36,3,0,3,10,13,35,42,0,27,16,11,4,42,0,16,9,15,18,42,0,20,12,14,12,68,7,20,5,68,12,10,10,68,4,24,4,44,0,37,19,81,0,12,7,90,2,1,0,1,0,0,0,6,54,0,1,5,2,7,3,0,4,1,0,2,5,9,0,0,7,65,0,27,8,0,0,65,1,11,13,6,3,1,0,66,0,29,5,0,66,0,7,13,8,3,3,4.377777777777778,3.5245173034363475,2,0.9428090415820634,10.090909090909092,6.487417058165761,3.8125,2.5957471421165916
