ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.-77,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.-77,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B9.3,B10.-99,B10.1,B10.2,B10.3,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V1.-77,V1.1,V1.2,V1.3,V2.-99,V2.-77,V2.1,V2.2,V2.3,V2a.-99,V2a.-77,V2a.1,V2a.2,V2a.3,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V4_6.-77,V4_6.1,V4_6.2,V4_6.3,V5a_1.-99,V5a_1.-77,V5a_1.0,V5a_1.1,V5a_2.-99,V5a_2.-77,V5a_2.0,V5a_2.1,V5a_3.-99,V5a_3.-77,V5a_3.0,V5a_3.1,V5a_4.-99,V5a_4.-77,V5a_4.0,V5a_4.1,V5a_5.-99,V5a_5.-77,V5a_5.0,V5a_5.1,V5a_6.-99,V5a_6.-77,V5a_6.0,V5a_6.1,V5a_7.-99,V5a_7.-77,V5a_7.0,V5a_7.1,V5a_8.-99,V5a_8.-77,V5a_8.0,V5a_8.1,V5a_9.-99,V5a_9.-77,V5a_9.0,V5a_9.1,V5a_10.-99,V5a_10.-77,V5a_10.0,V5a_10.1,V5b_1.-99,V5b_1.-77,V5b_1.0,V5b_1.1,V5b_2.-99,V5b_2.-77,V5b_2.0,V5b_2.1,V5b_3.-99,V5b_3.-77,V5b_3.0,V5b_3.1,V5b_4.-99,V5b_4.-77,V5b_4.0,V5b_4.1,V5b_5.-99,V5b_5.-77,V5b_5.0,V5b_5.1,V5b_6.-99,V5b_6.-77,V5b_6.0,V5b_6.1,V5b_7.-99,V5b_7.-77,V5b_7.0,V5b_7.1,V5b_8.-99,V5b_8.-77,V5b_8.0,V5b_8.1,V5b_9.-99,V5b_9.-77,V5b_9.0,V5b_9.1,V5b_10.-99,V5b_10.-77,V5b_10.0,V5b_10.1,V5c_1.-99,V5c_1.-77,V5c_1.0,V5c_1.1,V5c_2.-99,V5c_2.-77,V5c_2.0,V5c_2.1,V5c_3.-99,V5c_3.-77,V5c_3.0,V5c_3.1,V5c_4.-99,V5c_4.-77,V5c_4.0,V5c_4.1,V5c_5.-99,V5c_5.-77,V5c_5.0,V5c_5.1,V5c_6.-99,V5c_6.-77,V5c_6.0,V5c_6.1,V5c_7.-99,V5c_7.-77,V5c_7.0,V5c_7.1,V5c_8.-99,V5c_8.-77,V5c_8.0,V5c_8.1,V5c_9.-99,V5c_9.-77,V5c_9.0,V5c_9.1,V5c_10.-99,V5c_10.-77,V5c_10.0,V5c_10.1,V5d_1.-99,V5d_1.-77,V5d_1.0,V5d_1.1,V5d_2.-99,V5d_2.-77,V5d_2.0,V5d_2.1,V5d_3.-99,V5d_3.-77,V5d_3.0,V5d_3.1,V5d_4.-99,V5d_4.-77,V5d_4.0,V5d_4.1,V5d_5.-99,V5d_5.-77,V5d_5.0,V5d_5.1,V5d_6.-99,V5d_6.-77,V5d_6.0,V5d_6.1,V5d_7.-99,V5d_7.-77,V5d_7.0,V5d_7.1,V5d_8.-99,V5d_8.-77,V5d_8.0,V5d_8.1,V5d_9.-99,V5d_9.-77,V5d_9.0,V5d_9.1,V5d_10.-99,V5d_10.-77,V5d_10.0,V5d_10.1,V6_1.-99,V6_1.-77,V6_1.0,V6_1.1,V6_2.-99,V6_2.-77,V6_2.0,V6_2.1,V6_3.-99,V6_3.-77,V6_3.0,V6_3.1,V6_4.-99,V6_4.-77,V6_4.0,V6_4.1,V6_5.-99,V6_5.-77,V6_5.0,V6_5.1,V6_6.-99,V6_6.-77,V6_6.0,V6_6.1,V6_7.-99,V6_7.-77,V6_7.0,V6_7.1,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_1.-77,V10_1.0,V10_1.1,V10_2.-99,V10_2.-77,V10_2.0,V10_2.1,V10_3.-99,V10_3.-77,V10_3.0,V10_3.1,V10_4.-99,V10_4.-77,V10_4.0,V10_4.1,V10_5.-99,V10_5.-77,V10_5.0,V10_5.1,V10_6.-99,V10_6.-77,V10_6.0,V10_6.1,V10_7.-99,V10_7.-77,V10_7.0,V10_7.1,V10_8.-99,V10_8.-77,V10_8.0,V10_8.1,V10_9.-99,V10_9.-77,V10_9.0,V10_9.1,V10_10.-99,V10_10.-77,V10_10.0,V10_10.1,V11.-99,V11.-77,V11.1,V11.2,V12.-99,V12.-77,V12.1,V12.2,V13.-99,V13.-77,V13.1,V13.2,V13.3,V13.4,V15.-99,V15.-77,V15.1,V15.2,V16.-99,V16.-77,V16.1,V16.2,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.1,B13_1.2,B13_2.-99,B13_2.-77,B13_2.2,B13_3.-99,B13_3.-77,B13_3.1,B13_3.2,B13_4.-99,B13_4.-77,B13_4.1,B13_4.2,B13_5.-99,B13_5.-77,B13_5.1,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_6.2,B13_7.-99,B13_7.-77,B13_7.1,B13_7.2,B14_1.-99,B14_1.1,B14_1.2,B14_2.-99,B14_2.1,B14_2.2,B14_3.-99,B14_3.1,B14_3.2,B14_4.-99,B14_4.1,B14_4.2,B14_5.-99,B14_5.1,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9a.-99,C9a.-77,C9a.1,C9a.2,C9a.3,C12.-99,C12.-77,C12.1,C12.2,C12.3,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.-77,D8.1,D8.2,D9.-99,D9.-77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10.-99,D10.-77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AND,Andorra,Andorra la Vella,2021-03-20,2021-03-02,100,5,177037.04564165763,2,101478.4118775887,31,86,4419627.226464609,41,6,9,85,9,17,74,10,15,75,7,20,73,7,28,65,11,16,73,7,17,76,10,9,81,8,13,79,6,10,84,12,12,76,9,21,70,9,6,85,10,22,68,91,3,3,3,83,1,10,6,85,1,8,6,80,4,9,7,72,2,17,9,84,3,6,7,83,3,6,8,91,1,4,4,87,4,6,3,90,5,4,1,88,1,7,4,79,4,11,6,94,2,4,0,78,4,14,4,12,2,15,71,86,1,3,10,13,4,36,47,65,0,17,18,83,0,3,13,1,83,2,2,12,1,98,0,2,0,37,0,5,58,17,0,10,72,1,90,1,3,6,0,96,0,3,1,0,29,0,25,23,10,13,39,8,23,15,15,39,7,34,13,7,39,8,26,13,14,39,8,12,14,27,39,6,36,11,8,88,0,9,3,88,0,9,3,88,0,10,2,88,0,10,2,88,0,10,2,88,0,10,2,88,0,12,0,88,0,12,0,88,0,10,2,88,0,7,5,90,0,8,2,90,0,6,4,90,0,9,1,90,0,9,1,90,0,5,5,90,0,6,4,90,0,10,0,90,0,10,0,90,0,10,0,90,0,10,0,77,0,12,11,77,0,14,9,77,0,21,2,77,0,20,3,77,0,14,9,77,0,15,8,77,0,21,2,77,0,23,0,77,0,21,2,77,0,17,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,95,2,3,0,95,2,1,2,95,2,1,2,95,2,2,1,95,2,2,1,95,2,2,1,95,2,3,0,40,0,25,15,12,8,32,4,54,10,32,4,62,2,32,4,60,4,32,4,60,4,32,4,53,11,32,4,59,5,32,4,60,4,32,4,61,3,32,4,52,12,32,4,29,35,72,1,1,26,59,1,13,27,43,1,12,12,15,17,52,0,1,47,52,3,11,34,95,3,1,1,95,2,2,1,95,3,2,0,95,2,2,1,95,3,1,1,95,2,3,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,32,8,29,31,32,5,49,14,32,9,29,30,32,9,25,34,32,11,9,48,32,9,17,42,32,0,31,37,69,1,20,7,0,3,35,0,5,10,23,27,35,3,60,2,40,1,22,37,40,1,45,7,2,1,1,3,40,2,23,18,8,9,42,0,18,21,14,5,43,1,14,38,4,44,2,14,33,7,71,2,24,3,51,1,46,2,71,2,21,6,75,1,17,7,91,2,4,3,83,1,14,2,47,0,4,4,9,11,25,47,2,5,5,14,8,19,49,1,19,16,7,8,49,0,7,8,12,24,49,1,14,14,10,12,74,1,21,4,74,8,8,10,74,7,13,6,52,1,18,29,71,0,10,19,92,0,1,0,1,2,0,0,4,74,0,3,4,0,0,0,1,2,2,0,1,0,0,0,0,13,58,0,14,24,2,2,58,0,8,9,6,8,5,4,2,59,1,17,19,4,59,0,9,14,8,7,3,6.6000000000000005,7.830905242887116,2.6,1.6465452046971294,9.636363636363637,5.504646797355518,3.175,3.209660897497285
AND,Andorra,Andorra la Vella,2021-03-21,2021-03-03,100,5,177037.04564165763,2,101478.4118775887,32,87,4677408.801987408,42,6,9,85,9,17,74,10,15,75,7,20,73,7,29,64,11,16,73,7,17,76,10,9,81,8,13,79,6,11,83,12,12,76,9,20,71,9,6,85,10,21,69,91,3,3,3,83,1,10,6,85,1,8,6,80,4,9,7,71,2,18,9,84,3,6,7,83,3,6,8,91,1,4,4,87,4,6,3,89,5,4,2,88,1,7,4,80,4,11,5,94,2,4,0,79,4,14,3,11,2,16,71,85,1,3,11,13,4,37,46,64,0,17,19,83,0,3,13,1,83,2,2,12,1,98,0,2,0,37,0,5,58,17,0,10,72,1,90,1,3,6,0,96,0,3,1,0,29,0,25,23,10,13,37,10,22,16,15,37,9,34,13,7,37,10,26,13,14,37,10,12,15,26,37,6,37,12,8,88,0,9,3,88,0,9,3,88,0,9,3,88,0,10,2,88,0,10,2,88,0,10,2,88,0,12,0,88,0,12,0,88,0,11,1,88,0,7,5,90,0,8,2,90,0,6,4,90,0,9,1,90,0,9,1,90,0,5,5,90,0,6,4,90,0,10,0,90,0,10,0,90,0,10,0,90,0,10,0,77,0,12,11,77,0,15,8,77,0,21,2,77,0,20,3,77,0,14,9,77,0,15,8,77,0,21,2,77,0,23,0,77,0,21,2,77,0,17,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,94,2,4,0,94,2,2,2,94,2,1,3,94,2,3,1,94,2,2,2,94,2,3,1,94,2,4,0,38,0,26,14,14,8,30,4,56,10,30,4,64,2,30,4,62,4,30,4,61,5,30,4,54,12,30,4,60,6,30,4,61,5,30,4,63,3,30,4,53,13,30,4,31,35,71,1,1,27,58,1,13,28,43,1,12,13,15,16,52,0,1,47,52,3,10,35,95,3,1,1,95,2,2,1,95,3,2,0,95,2,2,1,95,3,1,1,95,2,3,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,30,9,29,32,30,5,51,14,30,9,30,31,30,10,26,34,30,12,9,49,30,9,18,43,30,0,32,38,68,1,20,8,0,3,33,0,5,11,24,27,33,3,62,2,38,1,24,37,38,1,47,7,2,1,1,3,38,2,25,18,8,9,40,0,20,20,15,5,41,1,15,39,4,42,2,15,34,7,71,2,24,3,49,1,48,2,70,2,21,7,74,2,17,7,91,2,4,3,82,1,14,3,45,0,4,4,9,13,25,45,2,5,5,15,7,21,47,1,20,16,7,9,47,0,7,10,11,25,47,1,15,15,9,13,72,2,22,4,72,9,9,10,72,9,13,6,50,1,18,31,69,0,10,21,92,0,1,0,1,2,0,0,4,74,0,3,4,0,1,0,1,2,2,0,1,0,0,0,0,12,57,0,14,25,2,2,57,0,7,9,6,9,6,4,2,58,1,17,20,4,58,0,10,14,8,7,3,6.75,7.797928719069719,2.4545454545454546,1.634847782739198,9.428571428571429,5.494840972305238,3.097560975609756,3.192216142813488
AND,Andorra,Andorra la Vella,2021-03-22,2021-03-03,100,6,198729.32015147473,3,123170.6863874058,32,86,4886476.4309498025,41,6,10,84,9,20,71,10,16,74,7,19,74,7,30,63,11,15,74,7,17,76,10,9,81,8,14,78,6,12,82,12,14,74,9,23,68,9,8,83,10,21,69,90,3,4,3,80,1,11,8,84,1,9,6,81,3,10,6,70,2,19,9,85,2,7,6,83,3,6,8,91,1,4,4,86,4,7,3,88,5,5,2,86,1,8,5,77,3,13,7,92,2,6,0,79,3,15,3,12,2,16,70,85,1,3,11,14,4,38,44,63,0,17,20,83,0,3,13,1,83,2,2,12,1,98,0,2,0,38,0,4,58,18,0,9,72,1,91,1,3,5,0,96,0,3,1,0,29,0,25,21,11,14,38,10,20,18,14,38,9,34,12,7,38,10,24,13,15,38,10,12,13,27,38,8,33,13,8,87,0,9,4,87,0,9,4,87,0,9,4,87,0,10,3,87,0,10,3,87,0,10,3,87,0,12,1,87,0,12,1,87,0,11,2,87,0,7,6,89,0,8,3,89,0,7,4,89,0,9,2,89,0,10,1,89,0,4,7,89,0,7,4,89,0,11,0,89,0,11,0,89,0,11,0,89,0,10,1,79,0,11,10,79,0,14,7,79,0,19,2,79,0,19,2,79,0,14,7,79,0,14,7,79,0,19,2,79,0,21,0,79,0,19,2,79,0,15,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,93,2,5,0,93,2,2,3,93,2,1,4,93,2,3,2,93,2,3,2,93,2,4,1,93,2,5,0,39,0,25,13,15,8,32,3,55,10,32,3,63,2,32,3,61,4,32,3,60,5,32,3,54,11,32,3,60,5,32,3,60,5,32,3,62,3,32,3,54,11,32,3,28,37,73,1,1,25,59,1,11,29,44,1,11,14,16,14,54,0,1,45,54,3,10,33,96,3,1,0,96,2,2,0,96,3,1,0,96,2,2,0,96,3,1,0,96,2,2,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,32,7,28,33,32,4,48,16,32,8,28,32,32,9,25,34,32,10,8,50,32,8,18,42,32,0,30,38,70,1,18,8,0,3,35,0,5,11,24,25,35,3,60,2,40,1,23,36,40,1,44,8,2,1,1,3,40,2,25,19,5,9,42,0,21,18,14,5,43,1,13,39,4,44,2,14,34,6,72,2,23,3,52,1,45,2,72,2,19,7,75,2,16,7,92,2,3,3,82,1,14,3,47,0,5,4,8,13,23,47,2,6,4,15,8,18,49,0,18,17,7,9,49,0,6,8,13,24,49,1,14,15,9,12,72,2,22,4,72,8,10,10,72,8,14,6,51,0,18,31,69,0,8,23,94,0,1,0,1,1,0,0,3,76,0,2,4,0,1,0,1,2,2,0,1,0,0,0,0,11,58,0,15,23,2,2,58,0,9,9,5,8,5,4,2,59,1,16,21,3,59,0,11,14,7,6,3,6.550000000000001,7.893359753940536,2.4545454545454546,1.634847782739198,9.457142857142857,5.720668703933838,2.825,3.1775454161655774
AND,Andorra,Andorra la Vella,2021-03-23,2021-03-05,100,5,152592.02684950383,2,77033.3930854349,35,87,4222077.526125404,41,5,9,86,8,22,70,9,14,77,6,20,74,6,29,65,9,15,76,6,17,77,8,9,83,8,12,80,6,11,83,10,14,76,8,24,68,8,8,84,9,22,69,91,2,4,3,78,0,13,9,86,0,9,5,80,2,11,7,71,2,19,8,85,2,7,6,83,2,6,9,91,1,4,4,88,2,7,3,89,4,5,2,86,1,8,5,76,2,14,8,92,1,6,1,78,2,16,4,11,2,18,69,83,1,4,12,14,4,40,42,61,0,18,21,82,0,3,13,2,82,2,1,14,1,99,0,1,0,39,0,5,56,19,0,7,73,1,93,0,3,4,0,97,0,2,1,0,28,1,24,22,11,14,37,10,19,20,14,37,8,34,14,7,37,9,25,14,15,37,9,11,13,30,37,7,33,15,8,87,0,9,4,87,0,9,4,87,0,9,4,87,0,10,3,87,0,10,3,87,0,10,3,87,0,12,1,87,0,12,1,87,0,11,2,87,0,7,6,89,0,8,3,89,0,7,4,89,0,9,2,89,0,10,1,89,0,4,7,89,0,7,4,89,0,11,0,89,0,11,0,89,0,11,0,89,0,10,1,78,0,12,10,78,0,15,7,78,0,21,1,78,0,21,1,78,0,15,7,78,0,15,7,78,0,20,2,78,0,22,0,78,0,20,2,78,0,17,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,94,2,4,0,94,2,2,2,94,2,1,3,94,2,3,1,94,2,2,2,94,2,4,0,94,2,4,0,39,0,26,13,14,8,34,3,53,10,34,3,61,2,34,3,59,4,34,3,58,5,34,3,53,10,34,3,58,5,34,3,58,5,34,3,60,3,34,3,52,11,34,3,27,36,73,1,1,25,59,1,12,28,43,1,11,14,18,13,54,0,1,45,54,2,11,33,96,3,1,0,96,2,2,0,96,3,1,0,96,2,2,0,96,3,1,0,96,2,2,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,34,7,27,32,34,4,45,17,34,8,27,31,34,9,27,30,34,10,8,48,34,8,17,41,34,0,32,34,68,1,19,8,1,3,36,0,5,10,24,25,36,3,59,2,40,1,24,35,40,1,44,8,2,1,1,3,40,2,24,19,6,9,42,0,20,19,14,5,43,1,13,39,4,44,2,14,34,6,73,2,22,3,55,1,42,2,73,2,19,6,73,2,18,7,92,2,3,3,83,1,14,2,47,0,4,4,9,14,22,47,2,6,5,15,8,17,49,0,19,17,7,8,49,0,6,9,13,23,49,1,14,16,8,12,71,2,24,3,71,8,10,11,71,8,13,8,51,0,18,31,69,0,8,23,94,0,1,0,0,2,0,0,3,76,0,3,3,0,1,0,1,3,1,0,1,0,0,0,0,11,58,0,15,24,2,1,58,0,9,9,5,9,5,3,2,59,1,16,21,3,59,0,11,13,9,5,3,6.642857142857143,7.851740302886495,2.4166666666666665,1.5642792899510296,9.514285714285714,6.142290378387933,2.8,3.139492037959366
AND,Andorra,Andorra la Vella,2021-03-24,2021-03-06,100,5,152592.02684950383,2,77033.3930854349,36,87,4203701.674886875,43,4,10,86,7,22,71,8,14,78,5,20,75,5,30,65,8,15,77,5,17,78,7,9,84,7,12,81,5,11,84,9,14,77,7,24,69,7,9,84,8,22,70,90,2,4,4,78,0,13,9,86,0,9,5,80,2,11,7,70,2,19,9,85,2,7,6,83,2,6,9,91,1,4,4,88,2,7,3,89,4,5,2,86,1,8,5,76,2,14,8,91,1,6,2,78,2,16,4,11,2,19,68,82,1,4,13,14,4,40,42,61,0,18,21,82,0,3,13,2,82,2,1,14,1,99,0,1,0,39,0,5,56,19,0,8,72,1,92,0,4,4,0,96,0,2,2,0,29,1,24,21,11,14,38,10,20,18,14,38,9,33,14,6,38,9,25,15,13,38,9,10,13,30,38,5,34,15,8,87,0,10,3,87,0,9,4,87,0,10,3,87,0,10,3,87,0,10,3,87,0,10,3,87,0,12,1,87,0,12,1,87,0,10,3,87,0,8,5,89,0,8,3,89,0,7,4,89,0,9,2,89,0,10,1,89,0,4,7,89,0,7,4,89,0,11,0,89,0,11,0,89,0,11,0,89,0,10,1,79,0,11,10,79,0,14,7,79,0,20,1,79,0,20,1,79,0,15,6,79,0,14,7,79,0,19,2,79,0,21,0,79,0,19,2,79,0,16,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,95,2,3,0,95,2,1,2,95,2,0,3,95,2,2,1,95,2,2,1,95,2,3,0,95,2,3,0,40,0,24,12,15,9,34,5,51,10,34,5,59,2,34,5,57,4,34,5,56,5,34,5,52,9,34,5,56,5,34,5,56,5,34,5,58,3,34,5,51,10,34,5,26,35,73,1,1,25,57,1,14,28,44,1,12,14,15,14,55,0,0,45,55,2,10,33,96,2,1,1,96,2,1,1,96,2,1,1,96,1,3,0,96,2,1,1,96,1,2,1,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,34,6,29,31,34,3,45,18,34,7,27,32,34,8,29,29,34,9,8,49,34,7,18,41,34,0,32,34,68,1,20,7,1,3,36,0,6,9,23,26,36,4,58,2,40,1,23,36,40,1,45,7,2,1,1,3,40,2,23,19,6,10,42,0,21,20,13,4,43,1,14,38,4,44,2,13,35,6,71,2,24,3,55,1,42,2,73,2,19,6,71,2,20,7,92,2,3,3,82,2,14,2,46,0,4,4,10,14,22,46,1,6,5,14,8,20,48,1,21,16,6,8,48,1,7,9,12,23,48,2,15,16,9,10,70,2,25,3,70,10,10,10,70,10,13,7,51,0,19,30,70,0,8,22,93,0,1,0,0,2,0,1,3,74,0,3,3,1,1,0,1,4,1,0,1,0,0,0,0,11,56,0,17,25,1,1,56,0,9,9,6,11,5,2,2,57,1,16,23,3,57,0,11,14,10,5,3,6.604651162790698,7.761748498654647,2.4166666666666665,1.5642792899510296,9.368421052631579,5.9748167568037305,2.8333333333333335,3.0835255927753886
